SA3_MAIN11,Indonesia_2006,Indonesia_2007,Indonesia_2008,Indonesia_2009,Indonesia_2010,Indonesia_2011,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iraq_Before_1941,Iraq_1941_1950,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2005,Iraq_2006,Iraq_2007,Iraq_2008,Iraq_2009,Iraq_2010,Iraq_2011,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1941,Ireland_1941_1950,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2005,Ireland_2006,Ireland_2007,Ireland_2008,Ireland_2009,Ireland_2010,Ireland_2011,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1941,Italy_1941_1950,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2005,Italy_2006,Italy_2007,Italy_2008,Italy_2009,Italy_2010,Italy_2011,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1941,Japan_1941_1950,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2005,Japan_2006,Japan_2007,Japan_2008,Japan_2009,Japan_2010,Japan_2011,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1941,Korea_Rep_Sth_1941_1950,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2005,Korea_Republic_South_2006,Korea_Republic_South_2007,Korea_Republic_South_2008,Korea_Republic_South_2009,Korea_Republic_South_2010,Korea_Republic_South_2011,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1941,Lebanon_1941_1950,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2005,Lebanon_2006,Lebanon_2007,Lebanon_2008,Lebanon_2009,Lebanon_2010,Lebanon_2011,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1941,Malaysia_1941_1950,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2005,Malaysia_2006,Malaysia_2007,Malaysia_2008,Malaysia_2009,Malaysia_2010,Malaysia_2011,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1941,Malta_1941_1950,Malta_1951_1960,Malta_1961_1970,Malta_1971_1980,Malta_1981_1990,Malta_1991_2000,Malta_2001_2005,Malta_2006,Malta_2007,Malta_2008,Malta_2009,Malta_2010,Malta_2011,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1941,Netherlands_1941_1950,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2005,Netherlands_2006,Netherlands_2007,Netherlands_2008,Netherlands_2009,Netherlands_2010,Netherlands_2011,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1941,New_Zealand_1941_1950,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2005,New_Zealand_2006,New_Zealand_2007,New_Zealand_2008,New_Zealand_2009,New_Zealand_2010,New_Zealand_2011,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Philippines_Before_1941,Philippines_1941_1950,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2005,Philippines_2006,Philippines_2007,Philippines_2008,Philippines_2009,Philippines_2010,Philippines_2011,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1941,Poland_1941_1950,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2005,Poland_2006,Poland_2007,Poland_2008,Poland_2009,Poland_2010,Poland_2011,Poland_Yr_arrival_NS,Poland_Tot,SA3_NAME11
11602,15,7,10,15,10,10,12,460,0,0,0,0,3,7,48,28,3,0,3,7,0,0,8,107,0,0,6,16,29,43,24,18,12,4,3,6,7,9,6,183,4,14,118,121,33,6,18,0,0,0,0,0,0,0,19,333,0,0,3,0,0,3,16,17,0,0,3,0,0,0,3,45,0,0,5,0,22,63,79,50,0,12,15,17,11,3,11,288,0,0,0,39,57,60,26,8,0,0,3,0,0,0,22,215,0,3,0,18,35,193,102,68,24,23,13,12,0,4,7,502,3,49,192,214,123,45,10,0,5,0,0,0,8,0,31,680,0,3,66,29,11,7,9,3,0,0,3,7,3,0,3,144,0,0,10,40,132,260,368,317,64,48,67,40,35,21,87,1489,3,0,0,15,224,1287,985,483,113,95,100,62,52,28,100,3547,0,21,3,4,20,98,49,23,5,0,0,0,3,3,3,232,Blacktown - North
11603,15,3,6,20,3,0,9,328,0,0,0,3,15,23,447,182,37,48,96,70,38,46,28,1033,0,0,8,52,25,20,7,3,0,0,0,5,3,0,4,127,3,9,90,113,38,14,8,4,0,3,0,0,0,0,26,308,0,0,0,0,3,3,6,9,3,0,0,0,4,4,4,36,0,0,0,0,12,25,33,27,5,0,6,8,0,0,6,122,0,3,6,81,154,140,114,45,13,9,4,4,8,4,41,626,0,0,6,13,23,64,30,16,4,3,4,7,5,3,12,190,3,39,185,250,99,45,4,3,0,3,0,3,0,3,35,672,0,10,75,38,13,7,0,3,0,0,0,0,0,0,3,149,0,0,8,54,188,509,1085,553,143,125,156,121,183,74,213,3412,0,0,3,24,210,2763,3220,1209,281,339,334,311,228,128,278,9328,0,39,17,15,26,108,31,6,3,0,0,0,0,0,13,258,Mount Druitt
11701,55,46,56,34,22,30,35,1133,0,0,0,6,11,39,193,74,14,8,11,9,0,7,9,381,0,0,6,19,19,35,30,22,0,8,4,4,8,0,4,159,0,18,112,131,43,17,7,4,6,3,4,0,0,0,29,374,0,0,0,3,0,19,23,20,4,3,5,6,0,3,6,92,0,0,0,0,10,33,36,14,6,8,3,6,6,6,10,138,0,0,10,60,84,19,14,0,4,0,0,3,0,0,13,207,0,0,0,11,33,111,52,51,11,17,38,31,27,6,17,405,0,30,89,48,21,13,0,0,0,0,0,0,0,0,12,213,0,0,14,4,7,9,3,8,0,0,0,4,0,0,0,49,4,0,4,38,133,207,203,106,22,24,18,18,24,12,71,884,0,0,0,18,70,246,189,92,24,25,26,49,29,9,35,812,3,3,4,3,24,47,5,12,3,0,3,3,0,0,3,113,Botany
11702,11,10,13,12,12,12,13,337,0,0,0,4,0,3,7,3,3,0,0,0,0,3,3,26,0,0,8,19,18,45,71,52,5,13,12,28,13,26,10,320,4,5,193,149,42,17,16,9,6,0,3,3,0,4,30,481,0,0,3,3,3,23,47,47,7,5,7,8,8,0,11,172,0,0,0,4,11,24,22,12,3,5,5,5,4,4,8,107,0,8,55,113,180,39,21,15,8,5,3,3,0,0,80,530,3,0,3,13,32,77,31,23,3,3,9,12,7,3,4,223,0,4,27,29,7,6,3,0,0,0,0,0,0,0,0,76,0,5,14,7,4,13,4,9,0,7,0,3,3,0,4,73,0,4,9,53,185,270,257,144,36,31,25,34,28,30,48,1154,0,0,0,0,49,174,114,61,21,21,29,33,20,10,13,545,0,10,3,4,8,29,7,12,3,8,6,4,0,0,9,103,Marrickville - Sydenham - Petersham
11703,204,275,437,428,306,150,119,3732,0,0,0,3,9,3,28,11,3,4,10,0,3,5,3,82,4,5,27,63,52,141,190,238,100,110,192,193,237,154,59,1765,4,25,145,125,56,47,41,74,33,30,46,56,95,70,76,923,0,0,4,11,44,133,266,274,89,79,61,114,141,89,143,1448,0,0,0,4,47,190,349,548,221,201,217,274,315,270,339,2975,0,9,19,97,111,76,37,25,6,8,3,4,3,0,20,418,0,0,13,65,175,460,319,360,91,89,105,130,98,84,57,2046,0,24,72,43,11,11,3,3,0,0,0,3,3,0,5,178,3,13,58,26,28,50,43,50,19,12,25,22,44,25,16,434,6,9,41,261,601,985,1175,782,185,214,273,250,387,289,236,5694,0,3,3,13,125,425,287,126,31,73,65,80,92,70,49,1442,0,19,23,15,36,197,72,85,18,14,17,34,39,21,17,607,Sydney Inner City
11801,8,3,12,3,3,0,11,269,0,8,5,20,14,9,3,3,0,0,0,0,0,0,6,68,10,3,23,61,41,127,192,241,88,151,219,231,307,204,74,1972,18,48,209,159,66,42,50,56,28,20,25,43,39,20,44,867,0,4,6,10,45,60,121,75,20,14,16,22,26,22,34,475,0,0,0,0,22,42,72,90,22,21,30,25,23,10,18,375,0,5,5,38,49,30,5,11,4,4,0,3,0,5,7,166,3,3,12,53,103,125,55,18,7,4,11,3,5,5,15,422,0,17,45,30,0,8,3,0,0,0,0,3,0,0,7,113,3,22,58,19,20,23,29,31,7,9,21,21,32,11,17,323,19,33,54,259,426,598,631,487,129,122,141,161,229,163,190,3642,0,0,3,10,42,127,84,68,24,36,29,35,24,29,20,531,43,118,140,61,26,123,42,55,5,10,9,10,12,5,22,681,Eastern Suburbs - North
11802,118,120,192,159,164,99,100,2618,0,0,0,32,24,23,96,16,8,0,8,3,0,0,11,221,3,8,22,77,68,179,227,271,90,118,202,206,197,147,82,1897,17,57,330,244,82,26,23,47,15,19,12,24,18,20,60,994,0,0,5,6,23,65,123,77,22,14,17,16,24,17,28,437,0,0,0,0,18,98,97,128,38,40,43,32,41,37,27,599,12,16,35,88,89,50,27,11,5,7,11,0,0,0,46,397,3,0,13,78,235,387,195,168,68,85,87,207,198,128,51,1903,3,59,123,73,22,9,5,0,0,0,0,0,0,0,24,318,0,19,52,22,17,15,26,24,14,11,3,6,12,5,3,229,10,5,35,178,420,498,537,346,100,97,82,83,132,83,182,2788,0,0,3,26,103,239,178,90,36,63,45,60,50,36,55,984,10,43,37,36,64,180,85,54,5,14,9,12,10,3,28,590,Eastern Suburbs - South
11901,31,15,36,23,18,7,29,852,0,0,0,7,16,26,363,204,56,48,43,39,25,38,31,896,0,0,16,51,58,48,42,17,6,3,5,8,9,4,11,278,18,78,642,630,150,41,26,7,0,3,3,6,3,0,121,1728,0,0,3,0,5,20,31,22,4,4,0,4,0,0,4,97,0,0,0,4,112,261,268,114,30,23,18,5,10,9,40,894,3,32,187,1217,3109,2363,1541,887,195,139,164,113,121,70,538,10679,0,0,6,20,69,167,74,49,10,15,23,5,5,0,13,456,0,51,183,97,36,9,3,7,0,0,0,0,0,0,24,410,0,10,61,22,12,13,9,3,0,0,0,0,0,0,3,133,17,3,20,65,181,365,563,319,74,67,84,74,49,33,155,2069,0,0,0,15,85,403,336,155,56,38,48,21,44,29,47,1277,3,123,44,46,54,138,34,12,3,0,0,3,0,0,25,485,Bankstown
11902,121,97,116,95,93,35,79,1970,0,0,0,11,11,6,173,83,30,22,14,23,49,20,19,461,0,5,11,41,23,26,31,7,3,3,4,8,3,6,5,176,4,54,692,774,178,41,35,13,10,6,7,3,3,3,95,1918,0,0,0,0,6,21,41,20,4,5,6,5,0,4,4,116,0,0,0,0,222,604,584,358,68,68,107,81,68,23,119,2302,7,49,240,1240,2043,1438,1033,499,95,132,98,108,69,51,354,7456,0,0,8,13,72,173,76,53,24,22,14,21,21,12,19,528,0,32,64,54,19,0,0,0,0,0,0,4,0,0,7,180,0,7,20,11,3,3,0,0,0,0,0,0,4,3,3,54,3,4,5,35,160,278,451,326,62,49,57,47,57,38,128,1700,0,0,3,9,109,507,423,174,74,61,60,61,52,30,74,1637,0,25,8,15,30,45,19,11,8,0,0,4,0,0,3,168,Canterbury
11903,64,63,59,37,32,12,25,1280,0,0,0,4,5,6,28,14,0,0,4,0,0,0,4,65,0,5,13,41,32,40,33,21,0,3,3,3,3,3,6,206,16,52,401,335,59,25,11,8,0,0,5,0,4,0,61,977,0,0,3,3,10,41,62,37,7,11,8,10,4,6,11,213,0,0,0,4,35,87,128,75,13,24,17,17,13,7,15,435,3,8,61,227,445,379,214,84,27,22,11,14,13,7,54,1569,0,3,14,54,121,329,202,111,21,27,24,25,26,7,39,1003,0,27,98,42,20,6,0,0,0,0,0,0,0,0,8,201,0,8,48,21,5,8,3,15,0,3,3,0,0,3,8,125,11,4,16,75,202,341,515,338,58,60,72,52,58,40,103,1945,0,0,0,19,105,352,302,165,40,49,45,57,28,20,35,1217,0,29,9,10,18,46,15,18,6,0,4,0,0,0,9,164,Hurstville
11904,56,39,50,34,22,19,25,1129,0,0,0,5,9,20,72,24,8,4,19,17,3,3,11,195,0,0,17,50,34,70,40,24,13,12,10,14,13,14,16,327,14,66,573,556,101,28,32,18,4,5,3,3,3,0,144,1550,0,0,3,0,21,50,116,72,13,11,16,9,17,7,12,347,0,0,0,3,25,63,64,64,16,30,16,20,13,18,20,352,0,10,49,309,929,828,491,208,72,46,48,33,32,24,142,3221,0,0,8,30,95,251,91,70,20,18,21,17,26,7,13,667,0,49,166,106,39,11,3,3,0,0,0,0,0,0,22,399,0,8,39,17,11,11,5,9,0,6,0,3,0,0,7,116,11,10,22,91,246,429,565,343,124,63,58,63,69,39,123,2256,0,0,3,37,127,475,411,224,69,93,130,96,101,49,68,1883,0,10,10,14,17,84,60,38,19,8,6,7,14,5,4,296,Kogarah - Rockdale
12001,3,8,15,9,16,5,9,304,0,0,0,8,9,3,23,4,0,0,0,6,3,0,0,56,0,5,9,27,40,83,92,58,5,8,20,21,27,34,5,434,17,117,1440,1495,274,69,59,27,13,10,17,13,14,3,290,3858,0,0,3,3,8,21,38,32,6,7,8,5,11,4,3,149,0,0,0,0,101,281,431,379,106,122,140,100,89,55,88,1892,0,9,37,118,113,69,20,17,3,3,0,0,0,0,23,412,0,0,8,36,104,162,73,75,19,20,22,9,21,8,9,566,3,25,70,41,13,3,0,0,3,0,0,0,0,0,8,166,0,7,37,11,9,7,18,7,0,9,7,6,8,0,5,131,3,17,16,85,196,241,259,175,36,36,36,51,57,49,62,1319,0,0,0,8,80,181,97,54,22,29,26,18,14,18,11,558,0,23,7,16,23,55,4,10,0,4,9,3,3,3,7,167,Canada Bay
12002,0,7,3,3,7,7,4,136,0,0,0,3,4,0,3,5,3,0,0,0,3,0,0,21,0,3,4,16,44,93,117,80,20,23,26,28,45,28,11,538,3,26,269,322,90,28,32,27,8,13,5,13,17,3,64,920,0,0,0,3,15,29,48,45,5,4,14,3,4,0,13,183,0,0,0,0,18,25,31,26,3,4,6,6,10,5,6,140,0,0,12,24,11,19,11,4,4,0,0,0,0,0,4,89,0,0,3,18,45,59,34,30,4,3,3,3,9,0,8,219,0,14,44,38,13,10,0,0,0,0,0,0,0,0,3,122,0,3,39,14,10,15,14,17,4,6,3,12,3,0,4,144,3,3,25,128,228,306,333,240,39,85,59,58,77,39,73,1696,0,0,0,10,31,85,33,22,12,15,5,13,4,7,11,248,0,6,3,8,10,44,12,6,9,7,3,0,5,3,9,125,Leichhardt
12003,45,33,44,34,33,23,34,839,0,0,0,6,3,7,23,8,3,3,3,0,0,0,0,56,3,4,26,66,70,120,109,67,22,21,39,44,37,24,20,672,18,120,1487,1613,321,59,61,44,14,8,6,11,11,6,294,4073,0,0,3,5,13,53,107,81,12,10,12,21,17,12,23,369,0,0,0,0,288,723,955,862,312,248,274,279,210,172,278,4601,3,27,187,543,539,278,166,71,11,11,19,12,3,12,95,1977,0,3,14,47,160,313,149,148,21,33,34,36,25,15,24,1022,0,16,66,47,30,4,4,0,0,0,0,0,0,0,11,178,0,5,35,15,13,18,13,3,3,3,3,3,3,3,6,126,4,8,21,113,270,428,466,288,40,53,46,71,69,69,112,2058,0,0,0,12,166,536,386,223,70,94,113,97,73,55,76,1901,3,60,28,40,57,162,59,48,3,5,11,10,4,0,24,514,Strathfield - Burwood - Ashfield
12101,29,35,36,22,30,22,13,782,0,0,0,14,14,5,6,5,0,0,0,0,6,0,0,50,5,5,15,35,44,112,90,43,14,7,15,5,26,23,15,454,24,31,228,223,47,20,24,24,4,5,10,8,10,6,38,702,0,0,4,11,57,232,382,249,52,77,91,120,145,72,102,1594,0,0,0,3,61,225,467,526,173,163,236,168,169,106,156,2453,0,4,15,80,135,54,27,17,0,0,0,3,0,3,10,348,3,3,13,69,207,411,159,154,35,53,43,45,60,16,30,1301,0,4,13,6,5,5,0,0,0,3,0,0,0,0,3,39,3,20,77,25,17,21,21,30,4,15,7,12,24,3,4,283,12,21,47,151,326,413,495,284,46,66,86,70,109,70,107,2303,0,0,0,12,61,222,166,125,44,64,110,47,57,26,29,963,3,23,31,17,24,99,20,36,8,8,4,10,4,3,14,304,Chatswood - Lane Cove
12102,14,14,12,5,19,0,3,306,0,0,0,0,4,0,10,10,0,0,4,0,0,0,3,31,3,0,7,28,22,56,43,31,7,3,7,0,3,3,11,224,6,12,108,131,32,14,26,5,0,0,4,0,4,0,23,365,0,5,0,8,16,47,129,58,15,7,11,10,8,7,7,328,0,0,0,0,31,237,347,321,77,96,106,103,80,43,78,1519,0,9,61,75,44,43,23,10,0,7,0,0,0,0,9,281,0,0,10,30,76,212,120,88,14,22,19,9,7,12,13,632,0,3,19,6,5,0,4,0,0,0,0,0,0,0,0,37,0,16,80,45,12,34,28,20,4,0,3,5,3,3,6,259,4,9,24,132,223,276,306,150,18,25,34,31,26,20,60,1338,0,0,0,7,74,218,251,170,45,85,65,34,26,34,27,1036,0,15,7,6,22,138,58,14,3,0,6,0,4,0,4,277,Hornsby
12103,3,4,3,13,12,13,10,455,0,3,0,7,8,3,5,4,0,0,0,0,0,5,4,39,3,0,18,40,39,103,101,29,8,4,5,14,7,16,5,392,9,33,169,94,15,12,24,7,0,0,3,3,0,0,26,395,0,0,8,12,50,138,162,92,14,16,10,42,58,23,44,669,0,0,0,9,113,406,529,327,101,108,87,94,70,59,78,1981,0,0,18,46,34,23,13,3,0,0,3,3,0,0,3,146,3,4,17,104,232,386,175,98,29,21,34,21,33,7,37,1201,0,3,10,11,5,5,0,0,0,0,0,0,0,0,3,37,3,26,86,21,31,33,51,23,14,12,9,16,14,3,18,360,36,30,74,262,320,401,510,279,78,61,54,60,64,62,87,2378,0,0,0,25,80,120,70,37,15,23,14,9,20,3,11,427,0,23,19,19,20,78,35,9,0,7,3,3,4,0,5,225,Ku-ring-gai
12104,7,13,16,11,3,8,10,272,3,3,5,3,4,3,5,0,3,0,3,3,0,0,0,35,5,6,16,41,38,95,89,89,16,27,41,42,40,24,22,591,6,16,95,54,32,16,33,25,8,4,12,16,11,7,24,359,0,0,0,14,48,161,240,210,60,61,78,84,106,70,43,1175,0,0,0,3,37,105,104,103,40,39,20,39,26,28,27,571,3,3,4,32,10,15,11,3,3,0,8,0,4,3,0,99,0,0,4,36,112,193,81,65,19,26,19,9,30,21,21,636,0,4,12,7,4,4,4,0,0,3,0,0,4,3,0,45,0,22,54,21,16,28,33,18,8,22,23,19,35,19,4,322,18,20,50,218,378,486,537,365,91,93,107,142,166,106,103,2880,0,3,0,12,80,149,87,70,21,27,43,27,39,22,17,597,3,18,10,22,25,100,36,31,13,13,4,12,14,3,7,311,North Sydney - Mosman
12201,5,3,0,0,8,3,3,76,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,9,0,0,4,33,26,60,45,59,19,17,15,30,30,21,10,369,0,12,53,33,7,5,9,11,0,8,8,16,21,5,7,195,0,0,3,0,9,23,26,37,3,13,14,14,12,5,7,166,0,0,0,0,4,14,20,29,3,13,7,19,18,18,19,164,0,0,3,3,4,3,5,3,0,0,0,0,0,0,0,21,0,3,3,18,16,41,12,4,3,0,0,7,4,0,3,114,0,4,3,3,4,0,0,0,0,0,0,0,0,0,3,17,0,4,45,8,12,7,17,13,14,12,4,6,15,7,3,167,9,9,36,86,140,185,243,200,49,51,41,59,60,53,59,1280,0,0,0,0,10,39,30,21,4,12,3,11,7,5,0,142,0,3,3,5,7,22,6,11,4,4,0,3,4,0,4,76,Manly
12202,0,0,3,0,0,0,3,62,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,9,3,3,9,26,25,51,37,22,10,3,3,0,7,0,6,205,9,27,102,89,14,5,9,4,0,0,3,4,0,4,10,280,0,0,5,5,11,18,32,6,4,0,3,0,0,0,4,88,0,0,0,4,6,15,13,9,0,3,7,0,0,0,0,57,0,3,0,3,11,12,4,4,0,0,0,0,0,0,0,37,0,0,5,21,20,16,5,5,0,0,0,0,0,0,5,77,0,6,10,6,0,0,0,0,0,0,0,0,0,0,0,22,0,30,166,25,26,20,26,43,4,4,11,5,0,5,11,376,6,7,37,154,228,244,243,79,25,14,15,17,22,21,67,1179,0,3,0,5,15,52,34,5,4,0,3,0,3,4,6,134,0,8,7,0,5,35,6,4,0,0,0,4,3,0,3,75,Pittwater
12203,8,19,24,24,16,7,12,402,0,0,0,6,7,12,14,7,0,0,4,0,3,0,4,57,6,8,18,58,67,138,154,88,19,16,26,12,27,19,23,679,16,73,549,716,113,39,43,29,5,12,3,15,14,0,123,1750,0,0,5,19,36,137,150,106,14,22,16,20,30,23,19,597,0,0,0,0,40,204,127,88,22,40,22,26,8,9,31,617,0,0,15,36,56,29,18,6,9,6,0,0,0,0,7,182,3,3,13,54,71,109,52,29,6,5,6,6,0,0,12,369,3,9,18,11,10,5,4,3,0,4,0,0,0,0,4,71,0,52,237,92,41,37,70,43,11,8,8,12,4,8,25,648,25,24,73,228,503,726,674,546,109,69,111,84,78,64,189,3503,0,0,0,21,80,313,266,126,35,49,50,52,41,16,41,1090,0,16,13,9,32,103,51,26,6,3,3,15,7,3,10,297,Warringah
12301,0,4,0,0,0,0,0,48,0,0,0,3,4,5,16,9,0,3,0,0,0,0,0,40,3,0,8,31,39,46,19,10,3,7,10,10,0,6,0,192,0,14,65,83,24,10,7,6,0,0,0,4,0,0,11,224,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,9,0,0,0,0,3,3,5,3,3,0,0,0,3,0,4,24,0,0,4,26,17,22,15,5,0,4,0,0,0,0,0,93,0,0,3,11,15,19,8,4,0,0,0,0,0,0,3,63,0,14,41,36,15,11,3,0,0,0,0,0,0,0,3,123,0,7,53,18,16,10,3,0,0,0,0,0,0,0,5,112,4,0,3,27,123,155,137,43,14,19,15,25,25,10,34,634,0,0,0,7,17,98,82,8,7,0,10,10,3,3,11,256,0,11,3,4,3,48,10,8,0,0,0,3,0,0,5,95,Camden
12302,20,17,11,11,14,4,14,459,0,0,0,8,16,13,153,32,5,13,3,12,4,8,10,277,0,0,19,97,86,84,22,16,3,0,3,3,0,3,11,347,4,23,206,178,65,19,6,3,3,4,0,0,4,3,42,560,0,0,13,3,3,11,17,9,0,3,0,3,0,0,7,69,0,0,0,3,9,22,30,14,9,5,3,4,3,0,3,105,0,0,13,139,257,245,125,69,13,24,13,7,4,5,44,958,0,0,4,41,52,125,61,21,10,12,17,8,28,8,9,396,0,34,119,90,37,16,0,0,0,0,6,0,0,0,20,322,0,11,158,41,23,12,12,6,0,3,3,0,0,0,10,279,5,5,20,73,341,664,1148,531,138,108,148,108,106,115,301,3811,4,0,0,15,172,1196,1136,419,129,94,130,107,62,37,101,3602,0,29,15,19,31,290,75,24,3,0,3,0,0,0,15,504,Campbelltown (NSW)
12303,0,0,0,0,0,0,0,16,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,12,0,0,6,22,25,24,19,7,0,0,0,0,0,0,3,106,0,4,59,63,11,9,6,3,0,0,0,0,0,0,11,166,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,12,0,0,3,14,15,11,14,0,0,0,0,0,4,0,4,65,0,0,0,4,7,6,0,0,4,0,0,0,0,0,5,26,0,16,40,44,20,4,3,0,0,0,0,0,0,0,7,134,0,3,58,31,11,7,4,0,0,0,0,0,0,0,4,118,0,0,10,33,90,80,63,29,12,9,12,0,11,3,19,371,0,0,0,3,4,27,13,12,0,0,8,6,4,0,0,77,0,5,0,3,6,14,4,0,0,0,0,3,0,3,4,42,Wollondilly
12401,0,0,0,5,7,0,3,81,0,0,0,3,3,0,7,0,0,0,0,3,0,0,0,16,3,3,23,69,55,60,40,20,4,3,4,8,3,4,9,308,0,14,67,56,14,0,3,4,3,0,0,0,0,0,4,165,0,0,4,0,7,27,17,11,3,5,0,6,0,4,0,84,0,0,0,0,3,12,13,13,3,3,4,6,9,0,0,66,0,5,0,14,14,8,0,0,0,0,0,0,0,0,0,41,3,0,4,24,42,35,17,4,0,0,4,0,0,0,5,138,0,9,34,19,3,6,0,0,0,0,0,0,0,0,3,74,0,31,198,61,23,38,21,10,0,0,5,3,0,0,10,400,8,10,33,135,305,277,189,64,17,15,13,10,9,9,49,1143,0,0,0,6,18,65,40,24,7,3,7,13,10,0,4,197,0,20,7,20,15,68,17,3,3,3,0,0,0,0,5,161,Blue Mountains
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue Mountains - South
12403,0,11,4,8,3,0,3,134,0,0,0,11,21,19,62,9,0,3,5,14,0,16,3,163,0,7,15,103,114,119,33,8,3,3,0,3,0,6,19,433,7,21,182,200,43,20,12,7,0,0,3,0,3,0,55,553,0,0,3,0,3,3,6,0,0,5,3,4,4,0,0,31,0,0,0,0,5,22,21,15,10,9,0,5,3,3,3,96,0,3,9,50,72,53,48,25,9,0,4,3,0,0,14,290,0,0,7,26,71,43,14,15,4,3,4,14,0,0,18,219,3,71,254,245,103,52,14,8,0,0,0,0,0,0,22,772,0,25,247,81,37,26,10,13,9,3,3,3,0,3,8,468,3,3,12,90,249,415,507,226,66,56,56,51,38,26,109,1907,0,3,0,14,109,483,348,148,45,44,44,49,22,8,33,1350,0,28,19,32,25,70,29,17,0,3,0,0,0,0,3,226,Penrith
12404,0,3,0,0,0,3,3,18,0,0,0,3,0,3,3,0,0,0,0,0,0,0,3,12,0,0,7,32,24,17,9,0,0,0,0,0,0,0,9,98,0,12,25,39,15,0,3,0,0,0,3,0,0,0,10,107,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,12,0,0,0,0,6,4,0,5,0,0,0,0,0,0,8,23,0,0,5,5,11,9,5,0,0,0,0,0,0,0,15,50,0,0,0,16,20,7,5,0,0,0,0,0,3,3,14,68,3,22,97,91,54,11,6,4,0,0,0,0,0,0,17,305,0,9,105,33,16,9,4,0,0,3,0,0,0,3,17,199,3,0,3,34,87,116,110,61,12,9,5,15,13,8,67,543,0,0,0,0,16,48,20,26,7,4,13,7,4,3,25,173,0,7,5,0,6,11,4,0,0,0,0,0,0,0,4,37,Richmond - Windsor
