sa3_code16,negnil_inc_be_wft,negnil_inc_be_wpt,negnil_inc_be_baw,negnil_inc_1eft_othpt,negnil_inc_1eft_othaw,negnil_inc_1eft_othnw,negnil_inc_1ept_othaw,negnil_inc_1ept_othnw,negnil_inc_1aw_othnw,negnil_inc_bnw,negnil_inc_lfsta_ns,negnil_inc_tot,i_1_149_be_wft,i_1_149_be_wpt,i_1_149_be_baw,i_1_149_1eft_othpt,i_1_149_1eft_othaw,i_1_149_1eft_othnw,i_1_149_1ept_othaw,i_1_149_1ept_othnw,i_1_149_1aw_othnw,i_1_149_bnw,i_1_149_lfsta_ns,i_1_149_tot,i_150_299_be_wft,i_150_299_be_wpt,i_150_299_be_baw,i_150_299_1eft_othpt,i_150_299_1eft_othaw,i_150_299_1eft_othnw,i_150_299_1ept_othaw,i_150_299_1ept_othnw,i_150_299_1aw_othnw,i_150_299_bnw,i_150_299_lfsta_ns,i_150_299_tot,i_300_399_be_wft,i_300_399_be_wpt,i_300_399_be_baw,i_300_399_1eft_othpt,i_300_399_1eft_othaw,i_300_399_1eft_othnw,i_300_399_1ept_othaw,i_300_399_1ept_othnw,i_300_399_1aw_othnw,i_300_399_bnw,i_300_399_lfsta_ns,i_300_399_tot,i_400_499_be_wft,i_400_499_be_wpt,i_400_499_be_baw,i_400_499_1eft_othpt,i_400_499_1eft_othaw,i_400_499_1eft_othnw,i_400_499_1ept_othaw,i_400_499_1ept_othnw,i_400_499_1aw_othnw,i_400_499_bnw,i_400_499_lfsta_ns,i_400_499_tot,i_500_649_be_wft,i_500_649_be_wpt,i_500_649_be_baw,i_500_649_1eft_othpt,i_500_649_1eft_othaw,i_500_649_1eft_othnw,i_500_649_1ept_othaw,i_500_649_1ept_othnw,i_500_649_1aw_othnw,i_500_649_bnw,i_500_649_lfsta_ns,i_500_649_tot,i_650_799_be_wft,i_650_799_be_wpt,i_650_799_be_baw,i_650_799_1eft_othpt,i_650_799_1eft_othaw,i_650_799_1eft_othnw,i_650_799_1ept_othaw,i_650_799_1ept_othnw,i_650_799_1aw_othnw,i_650_799_bnw,i_650_799_lfsta_ns,i_650_799_tot,i_800_999_be_wft,i_800_999_be_wpt,i_800_999_be_baw,i_800_999_1eft_othpt,i_800_999_1eft_othaw,i_800_999_1eft_othnw,i_800_999_1ept_othaw,i_800_999_1ept_othnw,i_800_999_1aw_othnw,i_800_999_bnw,i_800_999_lfsta_ns,i_800_999_tot,i_1000_1249_be_wft,i_1000_1249_be_wpt,i_1000_1249_be_baw,i_1000_1249_1eft_othpt,i_1000_1249_1eft_othaw,i_1000_1249_1eft_othnw,i_1000_1249_1ept_othaw,i_1000_1249_1ept_othnw,i_1000_1249_1aw_othnw,i_1000_1249_bnw,i_1000_1249_lfsta_ns,i_1000_1249_tot,i_1250_1499_be_wft,i_1250_1499_be_wpt,i_1250_1499_be_baw,i_1250_1499_1eft_othpt,i_1250_1499_1eft_othaw,i_1250_1499_1eft_othnw,i_1250_1499_1ept_othaw,i_1250_1499_1ept_othnw,i_1250_1499_1aw_othnw,i_1250_1499_bnw,i_1250_1499_lfsta_ns,i_1250_1499_tot,i_1500_1749_be_wft,i_1500_1749_be_wpt,i_1500_1749_be_baw,i_1500_1749_1eft_othpt,i_1500_1749_1eft_othaw,i_1500_1749_1eft_othnw,i_1500_1749_1ept_othaw,i_1500_1749_1ept_othnw,i_1500_1749_1aw_othnw,i_1500_1749_bnw,i_1500_1749_lfsta_ns,i_1500_1749_tot,i_1750_1999_be_wft,i_1750_1999_be_wpt,i_1750_1999_be_baw,i_1750_1999_1eft_othpt,i_1750_1999_1eft_othaw,i_1750_1999_1eft_othnw,i_1750_1999_1ept_othaw,i_1750_1999_1ept_othnw,i_1750_1999_1aw_othnw,i_1750_1999_bnw,i_1750_1999_lfsta_ns,i_1750_1999_tot,i_2000_2499_be_wft,i_2000_2499_be_wpt,i_2000_2499_be_baw,i_2000_2499_1eft_othpt,i_2000_2499_1eft_othaw,i_2000_2499_1eft_othnw,i_2000_2499_1ept_othaw,i_2000_2499_1ept_othnw,i_2000_2499_1aw_othnw,i_2000_2499_bnw,i_2000_2499_lfsta_ns,i_2000_2499_tot,i_2500_2999_be_wft,i_2500_2999_be_wpt,i_2500_2999_be_baw,i_2500_2999_1eft_othpt,i_2500_2999_1eft_othaw,i_2500_2999_1eft_othnw,i_2500_2999_1ept_othaw,i_2500_2999_1ept_othnw,i_2500_2999_1aw_othnw,i_2500_2999_bnw,i_2500_2999_lfsta_ns,i_2500_2999_tot,i_3000_3499_be_wft,i_3000_3499_be_wpt,i_3000_3499_be_baw,i_3000_3499_1eft_othpt,i_3000_3499_1eft_othaw,i_3000_3499_1eft_othnw,i_3000_3499_1ept_othaw,i_3000_3499_1ept_othnw,i_3000_3499_1aw_othnw,i_3000_3499_bnw,i_3000_3499_lfsta_ns,i_3000_3499_tot,i_3500_3999_be_wft,i_3500_3999_be_wpt,i_3500_3999_be_baw,i_3500_3999_1eft_othpt,i_3500_3999_1eft_othaw,i_3500_3999_1eft_othnw,i_3500_3999_1ept_othaw,i_3500_3999_1ept_othnw,i_3500_3999_1aw_othnw,i_3500_3999_bnw,i_3500_3999_lfsta_ns,i_3500_3999_tot,i_4000more_be_wft,i_4000more_be_wpt,i_4000more_be_baw,i_4000more_1eft_othpt,i_4000more_1eft_othaw,i_4000more_1eft_othnw,i_4000more_1ept_othaw,i_4000more_1ept_othnw,sa3_name16
40202,5,0,0,4,4,0,0,0,7,55,0,71,0,0,0,0,0,3,0,0,0,12,0,22,0,0,0,0,0,5,0,5,0,32,0,43,0,0,0,0,0,3,0,11,0,17,0,28,3,7,0,6,0,12,0,19,0,172,0,214,0,6,0,0,0,19,0,49,4,124,0,203,5,12,0,10,0,88,3,74,11,205,3,405,14,24,3,46,3,180,4,130,28,226,0,657,20,49,5,133,9,371,13,117,18,199,3,947,70,46,3,293,34,341,10,78,28,121,0,1033,90,39,8,310,32,275,20,44,16,80,3,915,123,39,6,282,37,194,3,29,8,48,3,780,358,48,14,512,74,218,18,46,11,56,7,1372,268,19,4,259,39,62,14,14,3,22,0,711,180,10,10,146,16,30,11,12,0,13,0,415,100,3,9,47,5,24,0,3,0,0,0,195,104,6,0,74,5,15,3,5,Playford
40203,0,0,0,0,0,0,0,3,0,51,0,51,0,0,0,0,0,0,0,6,3,16,0,24,0,3,0,0,0,3,0,7,0,21,0,35,0,0,0,0,0,9,0,18,0,9,0,37,0,3,0,0,0,15,0,26,0,62,0,111,4,4,0,8,0,31,0,47,3,85,3,191,4,27,0,10,4,63,3,65,4,78,0,261,7,32,3,34,4,147,4,82,14,89,0,402,28,70,0,128,13,233,12,86,12,99,4,670,51,73,5,243,20,190,9,48,14,79,3,724,71,42,0,236,13,184,6,49,4,65,6,669,101,34,3,242,21,135,3,30,6,43,3,633,277,53,7,467,58,176,10,32,11,52,3,1141,206,28,12,346,60,69,11,25,6,20,4,783,176,13,4,168,35,37,3,3,4,8,0,444,120,4,0,77,18,40,3,6,0,5,0,275,146,11,4,132,30,34,10,9,Port Adelaide - East
40204,3,3,0,4,0,5,0,3,5,84,4,113,3,3,0,0,0,6,0,4,0,28,0,48,5,0,0,4,0,11,0,17,3,48,0,84,0,0,0,0,0,5,0,16,0,35,0,58,3,9,0,0,0,15,0,55,8,236,0,331,0,12,0,14,0,64,0,99,7,168,0,357,9,26,0,21,3,159,3,130,16,251,3,640,19,56,5,89,7,346,11,180,27,275,3,1028,45,93,13,256,19,534,21,186,38,299,3,1502,126,100,13,494,48,508,30,143,35,224,5,1726,167,75,16,578,39,388,16,77,21,154,3,1531,283,62,6,483,61,315,23,43,20,122,3,1416,629,95,21,844,105,405,26,75,21,136,4,2357,523,52,17,526,61,164,18,28,11,60,0,1466,294,17,8,265,32,57,6,14,0,22,0,706,170,7,3,111,21,45,4,13,3,6,3,382,253,19,3,151,25,52,3,7,Salisbury
40104,0,0,0,0,0,0,0,0,0,30,0,32,0,0,0,0,0,0,0,3,0,4,0,9,0,0,0,4,0,0,0,7,0,13,0,22,0,0,0,0,0,0,0,4,0,6,0,19,0,0,0,0,0,5,0,12,0,31,0,55,4,7,0,3,0,11,0,34,0,34,0,92,3,11,0,7,3,34,4,44,0,42,0,153,7,23,0,31,3,92,0,36,7,61,3,254,15,41,3,81,3,128,0,57,6,73,0,411,23,41,4,155,10,118,7,29,4,57,0,456,26,32,3,172,16,124,3,19,6,41,4,438,64,20,3,204,10,107,4,23,5,40,0,483,186,49,4,459,37,176,20,45,3,46,5,1023,183,27,5,358,41,69,14,29,6,27,3,755,180,14,8,269,36,36,7,9,0,8,0,557,116,0,3,105,26,42,4,8,0,5,0,313,233,19,0,189,30,52,4,6,Campbelltown (SA)
40106,0,0,0,0,0,0,0,0,0,16,3,16,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,5,0,3,0,7,0,23,4,3,0,0,0,5,0,11,0,9,0,35,3,4,0,0,0,12,0,15,0,15,0,54,3,4,0,4,0,39,0,20,0,15,0,92,9,10,0,33,0,63,0,13,8,29,0,161,11,15,0,42,0,40,3,16,3,28,3,161,12,20,0,51,0,43,0,8,0,20,0,162,25,15,0,66,3,42,0,9,3,17,0,178,77,24,3,167,17,61,3,18,3,19,0,392,81,14,3,180,16,33,8,14,0,9,0,364,107,12,0,154,15,17,7,4,0,8,0,326,89,5,0,81,6,58,0,7,0,3,0,261,278,26,4,305,39,65,4,6,Prospect - Walkerville
40403,3,0,0,0,0,3,0,0,0,33,0,42,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,17,3,12,0,26,0,0,0,0,0,4,0,9,0,3,0,23,0,5,0,0,0,5,0,27,0,26,0,66,0,8,0,8,0,15,0,32,3,29,0,100,9,14,0,11,0,48,4,45,4,54,0,190,0,28,0,28,3,77,4,67,7,61,0,276,19,51,4,80,5,146,5,50,10,71,3,452,35,47,0,138,10,141,5,48,7,60,0,482,40,34,3,181,14,116,8,33,7,49,0,485,57,29,6,191,19,112,5,22,3,32,3,479,220,37,9,445,30,156,9,50,6,51,3,1015,207,39,10,356,46,59,10,12,0,11,0,757,171,15,3,243,28,23,3,12,0,20,0,518,130,8,3,114,17,53,3,7,3,3,4,342,237,18,3,236,37,50,11,13,West Torrens
40501,3,0,0,3,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,3,0,0,0,0,3,3,0,16,0,0,0,0,0,4,0,0,0,4,0,11,0,3,0,6,0,0,0,0,0,15,0,18,4,3,0,0,0,11,0,11,0,15,0,49,5,3,0,4,0,19,0,14,0,29,0,76,13,11,0,21,3,53,3,25,4,25,3,156,19,28,3,72,6,82,0,25,12,32,0,281,28,28,4,146,14,105,4,30,5,23,0,382,44,12,7,144,10,104,8,13,7,23,0,376,61,25,0,190,14,87,8,10,3,13,0,408,170,37,12,289,30,103,10,17,6,11,3,692,145,14,8,227,22,39,6,4,6,6,0,479,109,7,5,109,17,24,0,3,0,4,0,266,61,3,0,44,4,15,0,3,0,0,0,131,126,3,3,93,9,25,7,3,Barossa
40502,0,0,0,3,0,3,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,4,0,3,0,4,0,23,4,4,0,0,0,8,0,15,0,16,0,41,9,0,0,8,0,10,0,8,3,20,0,73,5,3,0,20,3,30,0,12,8,17,0,104,12,17,0,66,3,76,0,6,0,35,0,215,23,13,3,95,5,60,3,8,3,14,0,237,28,5,3,84,0,30,4,10,4,13,3,173,36,11,3,82,7,31,0,4,4,10,0,186,59,17,8,128,11,40,3,11,8,9,0,297,47,6,4,83,9,16,0,3,0,7,0,177,33,3,0,65,7,6,0,0,0,3,0,124,23,3,0,18,0,7,0,0,3,0,0,56,33,0,0,50,7,12,0,0,Lower North
40503,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,0,19,0,35,3,3,0,0,0,7,0,3,3,20,0,41,4,4,0,9,0,13,0,19,0,44,0,93,8,10,0,18,0,31,3,29,5,33,3,142,12,21,0,60,4,46,0,26,8,59,0,241,15,17,3,58,5,44,3,19,5,20,0,198,19,0,0,82,8,53,3,10,3,19,0,202,19,6,4,93,15,43,4,5,3,14,0,204,76,8,3,186,18,49,3,12,7,14,3,377,74,4,0,126,14,19,0,6,0,5,0,246,38,4,0,57,8,3,0,0,0,0,3,122,34,0,0,17,3,4,0,0,0,0,0,65,48,4,3,44,5,11,0,0,Mid North
40504,3,0,0,3,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,23,0,32,0,0,0,7,0,8,0,12,0,12,0,36,4,7,0,9,0,10,0,14,0,31,3,75,8,11,0,19,0,27,3,20,3,52,0,148,15,20,3,53,10,46,5,25,3,37,0,218,18,10,3,70,9,46,4,8,4,30,0,216,17,16,0,69,4,41,4,5,3,9,0,173,33,13,3,41,9,30,3,3,4,9,0,153,57,11,4,119,11,37,3,9,3,8,0,249,41,9,0,67,8,6,3,0,0,3,0,142,22,0,0,41,0,5,0,0,0,0,0,78,15,3,0,10,3,9,0,0,0,0,0,40,33,4,0,47,0,4,0,0,Yorke Peninsula
40601,4,3,0,3,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,3,0,0,0,3,0,7,0,23,0,0,0,7,0,0,0,0,0,7,0,12,5,0,0,7,0,4,0,3,0,34,0,53,3,6,0,7,0,16,0,12,9,22,0,67,8,16,3,19,0,24,0,31,5,59,3,172,11,17,3,34,0,57,6,27,6,60,3,234,17,28,9,112,8,130,3,37,12,65,4,416,42,37,3,180,17,113,4,32,4,27,0,462,35,23,6,186,15,102,7,18,8,20,0,416,51,18,3,196,13,83,3,13,5,15,0,406,181,31,11,389,39,145,26,16,13,17,0,865,193,25,10,286,24,36,17,8,0,5,0,605,144,8,4,146,20,12,3,6,0,0,0,350,75,6,0,55,9,44,4,3,3,5,0,199,137,17,0,124,18,29,5,6,Eyre Peninsula and South West
40602,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,4,0,10,0,9,0,0,0,0,0,0,0,0,0,6,0,5,3,4,0,3,0,0,0,10,4,42,0,66,0,3,0,0,0,3,0,9,0,25,0,44,0,6,0,0,0,6,0,12,0,39,5,69,3,12,0,18,0,36,0,25,3,30,0,124,10,5,0,27,3,43,4,18,4,30,0,142,6,9,6,31,0,40,3,12,4,20,0,138,27,7,0,41,6,36,0,9,0,7,0,132,26,3,0,55,5,41,0,4,3,12,0,142,65,9,0,117,12,95,3,17,3,8,0,323,53,12,6,123,30,22,7,4,0,3,0,257,75,0,4,58,7,8,3,3,0,3,0,163,41,0,4,14,9,28,0,0,0,0,0,101,77,7,0,69,13,11,0,7,Outback - North and East
40701,0,0,0,0,0,0,0,0,0,6,0,12,0,3,0,6,0,0,0,0,0,3,0,14,0,3,0,3,0,0,0,3,0,4,0,20,0,0,0,3,0,0,0,0,0,3,0,8,3,4,0,0,0,0,0,6,3,19,0,37,0,6,0,4,0,3,0,26,7,16,0,69,8,5,0,14,0,22,0,27,3,44,0,121,13,24,0,32,4,53,9,62,10,46,0,252,24,53,3,107,9,112,7,63,7,62,3,458,32,49,9,196,16,98,3,37,8,46,0,498,39,34,3,158,13,76,4,37,3,30,0,401,53,34,4,169,14,73,7,13,4,17,0,374,126,31,5,275,27,76,8,17,3,15,3,598,96,16,3,148,22,27,12,6,4,14,0,345,55,9,4,98,7,7,0,0,0,5,0,190,40,4,4,40,3,17,3,0,3,0,0,117,66,4,3,60,6,11,4,0,Fleurieu - Kangaroo Island
40702,11,0,0,11,0,0,0,0,0,12,0,29,0,3,0,0,0,4,0,3,0,5,0,20,5,0,0,10,0,8,0,3,0,3,0,30,0,0,0,0,0,0,0,3,0,3,0,12,4,4,0,5,3,3,0,17,4,27,0,67,9,0,0,10,0,14,0,18,3,24,0,84,11,22,0,27,0,58,0,25,0,34,0,184,18,23,3,65,7,102,4,50,6,66,0,348,26,29,6,161,12,175,7,53,12,65,3,558,65,34,14,291,21,142,14,38,15,47,0,682,102,35,17,303,24,135,9,23,12,16,3,677,99,31,8,300,20,107,4,15,3,22,0,610,286,38,11,486,42,100,13,24,8,15,5,1035,203,16,8,309,28,51,12,11,3,9,4,655,161,8,0,142,6,16,8,3,3,6,0,355,92,4,0,51,8,19,0,3,0,3,0,188,130,14,5,100,14,24,6,4,Limestone Coast
40703,10,0,0,4,0,0,0,0,0,13,0,33,4,0,0,3,0,0,0,0,0,4,0,17,0,0,0,3,0,3,0,0,0,6,0,23,0,0,0,0,0,0,0,0,0,4,0,4,3,5,0,11,0,9,0,10,7,51,0,93,9,4,0,14,0,23,4,18,6,48,0,127,9,15,3,24,0,63,3,38,5,93,0,251,19,19,3,68,3,127,4,56,5,99,0,409,54,42,13,166,12,211,10,66,17,83,4,671,90,37,8,274,24,174,8,40,9,49,3,726,98,29,4,266,23,117,12,25,3,39,4,614,105,27,3,239,20,73,9,18,3,32,0,527,281,30,10,403,51,99,13,16,8,21,0,941,190,19,5,221,28,43,6,14,3,5,0,537,111,5,3,108,9,18,8,0,0,3,0,265,66,0,0,26,5,10,0,0,3,3,0,120,94,3,0,68,10,20,3,3,Murray and Mallee
50101,4,0,0,0,0,0,0,0,0,8,0,23,0,3,0,4,0,0,0,0,0,3,0,11,0,3,0,0,0,5,0,6,0,11,0,18,0,0,0,0,0,0,0,0,0,6,0,7,3,3,0,3,0,3,0,8,0,13,0,34,3,5,0,3,0,9,0,17,4,13,0,56,10,7,0,11,0,20,0,29,0,31,0,109,8,21,6,35,3,40,3,36,3,26,0,180,15,45,0,89,3,108,3,56,3,17,0,349,31,45,0,159,9,108,10,26,6,30,3,428,27,46,3,195,12,117,6,27,9,23,3,472,60,37,4,199,18,110,3,25,4,13,0,480,140,40,9,357,28,161,19,17,9,24,3,820,146,37,14,290,23,50,23,14,3,17,0,616,115,10,11,149,15,17,14,8,0,3,0,344,65,3,3,72,12,52,7,6,13,16,0,237,107,20,7,171,8,34,17,17,Augusta - Margaret River - Busselton
50102,3,3,0,0,0,0,0,0,3,17,0,26,0,0,0,0,0,0,0,5,0,12,0,18,0,3,0,3,0,0,0,7,0,17,0,36,0,0,0,0,0,4,0,6,0,5,0,15,0,0,0,3,0,6,0,10,3,53,0,79,0,3,0,10,0,12,0,20,3,41,0,92,7,14,0,15,3,25,0,47,0,82,3,199,11,12,0,23,0,101,5,68,8,82,0,312,12,32,4,89,4,223,3,67,17,84,3,546,35,47,3,221,13,269,17,51,18,61,3,744,52,51,7,260,28,312,9,52,18,48,3,840,97,40,13,330,18,270,17,35,23,44,3,878,276,72,19,714,67,547,31,48,41,56,3,1879,284,48,15,700,66,142,25,25,9,19,5,1338,269,28,12,385,59,59,10,21,11,4,3,861,173,10,5,158,32,176,7,15,10,11,0,594,347,26,19,439,31,140,26,19,Bunbury
50103,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,10,0,14,0,26,0,3,0,0,0,3,0,8,0,3,0,29,3,3,0,10,0,11,0,20,4,22,0,69,13,11,0,14,0,25,0,16,0,16,0,92,14,14,0,43,5,50,0,14,4,25,0,175,11,13,3,51,3,46,3,8,8,11,0,165,12,15,0,78,3,53,3,8,4,9,0,181,33,4,3,61,0,39,3,8,0,14,0,164,60,13,3,117,7,57,5,11,3,8,3,284,49,8,7,107,11,19,10,0,0,3,0,216,44,3,5,48,4,8,0,0,4,0,0,115,27,0,0,20,3,18,0,0,0,0,0,78,47,8,9,44,0,11,0,3,Manjimup
50201,0,0,0,3,0,3,0,0,0,30,0,42,0,0,0,4,0,0,0,0,0,16,0,24,0,0,0,3,0,0,0,7,0,13,0,24,0,0,0,0,0,4,0,10,3,9,0,21,0,5,0,3,0,4,0,20,0,58,0,86,0,5,0,7,0,15,0,21,0,49,0,93,6,7,0,8,0,33,0,33,8,72,0,173,4,10,0,22,3,85,0,66,13,101,0,307,15,32,3,78,8,163,9,80,9,101,0,500,35,42,3,144,15,227,14,67,20,61,3,632,40,40,4,164,16,224,9,40,11,44,0,592,50,27,0,201,16,233,10,33,22,35,4,626,205,49,19,502,49,463,23,45,44,53,0,1446,256,34,15,523,32,136,27,22,11,24,3,1080,213,10,8,281,32,62,12,15,6,9,0,637,163,9,3,129,21,163,3,18,14,10,0,542,354,31,11,374,46,152,29,20,Mandurah
50301,3,0,0,3,0,4,0,3,0,20,0,37,0,0,0,0,0,0,0,3,0,9,0,13,0,0,0,0,0,0,0,5,0,7,0,11,0,0,0,3,0,0,0,10,0,3,0,17,0,0,0,0,0,0,0,6,0,7,0,14,0,0,0,5,0,3,0,12,0,22,0,42,4,7,0,3,0,8,0,21,0,16,0,54,0,9,0,9,0,18,0,14,0,20,0,67,8,11,0,29,0,27,0,28,3,29,0,133,6,14,0,27,3,38,0,17,3,34,0,141,9,14,0,26,4,49,0,15,0,22,0,135,16,17,5,50,3,66,0,15,0,13,0,193,47,26,3,142,16,176,0,35,4,31,0,490,61,33,9,241,11,63,4,34,3,31,0,495,102,25,3,193,17,49,6,24,0,16,0,437,113,25,3,147,22,499,3,26,16,30,0,874,964,149,23,1717,110,777,28,132,Cottesloe - Claremont
50302,0,0,0,0,0,3,0,4,0,34,0,53,0,0,0,0,0,3,0,0,0,7,0,12,0,0,0,0,0,0,0,4,0,12,0,26,0,0,0,0,0,0,0,5,0,4,0,15,0,6,0,0,0,4,0,16,5,27,0,52,0,10,0,4,0,12,0,16,0,20,0,53,0,15,0,3,0,22,0,27,4,18,0,99,3,29,0,18,0,61,3,42,0,42,0,197,11,38,0,41,0,84,0,33,4,40,0,245,21,32,3,75,9,77,3,23,5,32,3,285,20,14,3,93,13,124,3,17,9,23,0,317,44,22,0,109,5,140,8,23,3,27,0,375,118,49,4,279,26,347,5,56,16,44,0,951,141,38,5,360,43,89,7,27,3,34,0,751,154,29,9,331,45,55,6,23,4,18,0,673,145,23,3,178,47,423,3,24,20,23,0,888,773,104,26,1218,170,482,29,57,Perth City
50401,4,0,0,3,0,3,0,3,0,42,0,58,0,0,0,3,0,3,0,6,0,13,0,20,3,0,0,0,0,4,0,7,0,20,0,41,0,0,0,0,0,0,0,9,0,13,0,22,3,0,0,0,0,5,0,17,0,33,0,57,0,0,0,4,0,17,0,28,0,37,0,94,3,5,0,10,0,49,0,52,6,48,0,179,9,29,0,33,3,107,3,44,6,64,0,301,28,38,0,70,3,188,11,60,8,92,3,494,34,36,4,146,8,193,9,46,5,72,0,548,26,44,5,152,9,198,4,49,16,63,0,568,84,31,3,193,13,166,7,32,8,47,0,594,242,50,6,480,46,361,16,41,14,66,0,1324,247,45,11,467,46,125,19,30,5,29,0,1022,214,26,15,331,56,63,7,12,4,22,0,753,194,6,8,138,37,153,3,12,11,17,0,581,413,29,11,454,57,156,17,20,Bayswater - Bassendean
50402,3,0,0,0,0,0,0,0,4,10,0,20,0,0,0,0,0,4,0,3,0,6,0,10,0,0,0,0,0,0,0,3,0,7,0,11,0,0,0,0,0,3,0,6,0,4,0,16,0,0,0,0,0,4,0,12,0,17,0,25,0,0,0,0,0,3,0,12,3,14,0,29,3,7,0,3,0,7,0,12,4,21,0,57,4,10,4,11,0,34,0,17,0,23,0,108,9,20,3,40,3,72,0,23,3,43,0,225,8,18,0,67,3,88,0,23,6,36,0,250,22,25,4,100,9,97,5,22,4,25,0,308,40,16,0,126,5,99,4,19,3,20,0,354,105,37,5,292,13,223,12,19,20,31,3,755,135,16,3,281,26,76,17,18,0,12,0,583,119,16,4,161,26,35,3,9,3,8,0,375,114,6,4,85,10,91,3,4,9,7,0,324,246,18,8,248,27,92,10,18,Mundaring
50403,3,0,0,5,0,8,0,4,0,60,0,84,0,0,0,3,0,3,0,0,0,23,0,30,3,0,0,5,0,4,0,7,3,25,0,40,0,0,0,0,0,4,0,9,0,18,0,38,4,3,0,3,0,9,0,24,3,75,0,120,0,10,0,5,0,41,0,51,10,71,0,192,11,22,0,15,0,78,3,65,10,112,0,323,15,30,4,49,4,197,3,108,16,115,8,555,29,53,5,159,16,421,9,107,28,118,0,943,77,64,7,339,26,439,15,90,28,98,10,1187,120,63,18,403,42,480,12,59,25,67,0,1287,190,49,8,457,43,437,15,63,18,69,3,1359,639,104,24,1002,116,692,32,79,42,87,3,2818,564,68,14,795,91,238,26,45,18,42,3,1903,448,34,11,437,55,100,25,22,8,22,0,1169,325,10,12,220,37,234,9,22,9,11,0,887,559,37,20,459,69,190,21,25,Swan
50501,3,0,0,4,0,10,0,4,0,50,0,71,3,0,0,0,0,0,0,4,0,15,0,27,0,4,0,5,0,0,0,8,0,21,0,35,0,0,0,0,0,0,0,7,0,10,0,27,3,0,0,3,0,10,0,24,0,37,0,71,7,3,0,6,0,13,0,32,3,42,0,107,4,4,0,8,0,28,3,50,8,60,0,167,5,24,0,23,3,76,3,60,10,84,0,288,13,41,0,107,5,207,4,96,19,102,3,599,45,71,4,183,17,276,7,80,15,134,0,827,53,61,9,352,25,339,13,82,13,92,4,1036,71,58,13,448,31,381,20,62,19,67,0,1174,376,138,12,1208,97,901,38,129,39,127,3,3066,547,108,26,1537,106,323,40,89,20,64,3,2857,635,64,12,1033,101,170,41,47,5,48,0,2158,528,38,18,490,76,644,21,32,29,34,0,1901,1347,107,39,1862,169,631,58,93,Joondalup
50502,3,0,3,7,0,9,4,17,0,117,0,159,0,0,0,3,0,3,0,7,0,35,0,57,0,3,0,0,0,3,0,24,0,48,0,79,0,3,0,0,0,8,0,16,3,22,0,52,4,3,0,4,0,11,3,29,5,135,0,197,3,10,3,9,0,53,0,82,4,123,0,281,13,34,3,27,0,103,4,109,13,149,0,455,20,34,4,57,3,245,3,120,19,139,6,640,32,93,4,167,16,381,15,140,17,173,3,1039,67,106,7,290,19,394,10,106,20,159,4,1174,94,61,12,366,28,367,12,86,20,111,5,1154,137,63,6,393,38,367,9,80,18,92,4,1206,396,148,14,959,87,748,31,125,33,140,7,2686,440,90,24,1034,102,251,34,67,14,73,3,2136,417,54,9,817,96,130,26,46,15,44,3,1654,343,31,14,374,75,559,12,38,24,34,0,1511,1292,114,24,1753,222,661,40,95,Stirling
50503,3,0,0,3,0,8,0,0,4,101,0,135,0,4,0,3,0,3,0,10,4,15,0,44,3,0,0,10,0,14,0,21,3,64,3,116,0,0,0,0,0,8,0,14,4,24,0,51,0,3,3,3,0,21,3,33,3,99,0,175,5,7,0,10,3,53,4,78,11,101,3,277,12,31,0,30,0,120,3,101,6,161,5,471,19,56,3,53,4,254,8,140,17,163,7,720,47,104,4,234,21,487,13,150,28,191,4,1281,117,135,16,459,43,625,27,150,35,167,3,1777,140,97,13,634,48,632,30,107,37,118,4,1865,219,105,19,769,69,513,27,91,42,100,9,1964,867,155,46,1642,177,1079,56,123,50,147,13,4357,851,91,38,1447,150,344,61,55,21,57,10,3127,781,65,29,799,105,180,25,37,7,32,0,2052,462,29,12,358,59,405,18,28,33,37,0,1436,895,53,24,855,108,316,40,36,Wanneroo
