SA3_MAIN11,Singapore_Before_1941,Singapore_1941_1950,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2005,Singapore_2006,Singapore_2007,Singapore_2008,Singapore_2009,Singapore_2010,Singapore_2011,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1941,South_Africa_1941_1950,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2005,South_Africa_2006,South_Africa_2007,South_Africa_2008,South_Africa_2009,South_Africa_2010,South_Africa_2011,South_Africa_Yr_arrival_ns,South_Africa_Tot,SE_Europe_nfd_Before_1941,SE_Europe_nfd_1941_1950,SE_Europe_nfd_1951_1960,SE_Europe_nfd_1961_1970,SE_Europe_nfd_1971_1980,SE_Europe_nfd_1981_1990,SE_Europe_nfd_1991_2000,SE_Europe_nfd_2001_2005,South_Eastern_Europe_nfd_2006,South_Eastern_Europe_nfd_2007,South_Eastern_Europe_nfd_2008,South_Eastern_Europe_nfd_2009,South_Eastern_Europe_nfd_2010,South_Eastern_Europe_nfd_2011,SE_Europe_nfd_arrival_ns,SE_Europe_nfd_Total,Sri_Lanka_Before_1941,Sri_Lanka_1941_1950,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2005,Sri_Lanka_2006,Sri_Lanka_2007,Sri_Lanka_2008,Sri_Lanka_2009,Sri_Lanka_2010,Sri_Lanka_2011,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1941,Thailand_1941_1950,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2005,Thailand_2006,Thailand_2007,Thailand_2008,Thailand_2009,Thailand_2010,Thailand_2011,Thailand_Yr_arrival_ns,Thailand_Tot,Turkey_Before_1941,Turkey_1941_1950,Turkey_1951_1960,Turkey_1961_1970,Turkey_1971_1980,Turkey_1981_1990,Turkey_1991_2000,Turkey_2001_2005,Turkey_2006,Turkey_2007,Turkey_2008,Turkey_2009,Turkey_2010,Turkey_2011,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1941,United_Kingdom_1941_1950,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2005,United_Kingdom_2006,United_Kingdom_2007,United_Kingdom_2008,United_Kingdom_2009,United_Kingdom_2010,United_Kingdom_2011,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1941,USA_1941_1950,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2005,United_States_America_2006,United_States_America_2007,United_States_America_2008,United_States_America_2009,United_States_America_2010,United_States_America_2011,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1941,Vietnam_1941_1950,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2005,Vietnam_2006,Vietnam_2007,Vietnam_2008,Vietnam_2009,Vietnam_2010,Vietnam_2011,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1941,Born_elsewhere_1941_1950,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2005,Born_elsewhere_2006,Born_elsewhere_2007,Born_elsewhere_2008,Born_elsewhere_2009,Born_elsewhere_2010,Born_elsewhere_2011,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1941,Tot_1941_1950,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2005,Tot_2006,Tot_2007,Tot_2008,Tot_2009,Tot_2010,Tot_2011,Tot_Yr_arrival_NS,Tot_Tot,SA3_NAME11
20802,3,0,8,13,39,51,56,75,15,13,16,22,31,13,11,366,3,3,12,48,234,742,998,537,50,69,141,77,70,25,51,3060,0,4,27,67,22,20,25,3,3,0,0,0,0,0,0,171,0,3,27,124,198,190,108,109,47,64,57,42,35,33,24,1061,0,0,0,0,11,28,48,57,11,17,11,26,32,15,20,276,0,0,5,31,13,21,8,13,4,3,0,0,7,7,0,112,75,210,538,926,721,586,399,417,124,97,108,123,118,71,225,4738,0,0,19,40,97,107,168,145,31,39,33,49,57,39,41,865,0,0,0,0,129,161,67,43,19,26,34,50,48,22,15,614,77,535,1001,703,1627,1887,2886,1213,311,391,457,422,378,222,395,12505,394,1610,3922,4815,4693,6155,7311,5437,1699,2433,2682,2518,2086,1118,1735,48608,Glen Eira
20803,0,0,3,3,20,53,42,49,12,5,14,4,11,3,3,222,0,0,7,20,127,144,179,148,37,35,80,32,53,16,25,903,0,0,10,51,24,17,32,7,0,0,0,0,0,0,5,146,0,5,21,105,126,244,114,71,16,22,26,25,10,14,24,823,0,0,0,0,15,34,33,35,16,11,5,14,6,3,7,179,0,3,7,85,170,80,41,8,0,13,7,0,7,0,6,427,52,223,719,1431,856,721,525,616,169,175,179,165,191,58,339,6419,0,0,8,19,37,56,84,65,19,15,26,32,24,4,22,411,0,0,0,3,107,177,84,22,8,5,6,16,5,5,10,448,9,115,223,388,695,767,1054,540,155,168,141,158,158,64,142,4777,115,605,2301,4061,3488,4438,4174,2947,765,894,962,906,809,369,1085,27919,Kingston
20804,3,0,3,5,20,23,23,34,7,12,16,27,21,23,7,224,0,0,5,15,47,74,41,26,8,14,9,7,6,8,9,269,0,4,5,13,3,4,3,3,0,0,0,0,0,0,0,35,0,0,9,20,45,41,22,34,25,29,15,13,25,6,7,291,0,0,0,0,5,20,18,23,7,8,13,8,10,7,3,122,0,0,3,7,9,4,3,3,0,0,3,0,0,0,0,32,16,55,163,254,192,167,139,111,17,42,29,24,45,21,74,1349,0,3,3,16,37,30,55,35,4,11,3,17,21,18,12,265,0,0,0,5,58,49,13,12,4,3,15,20,18,11,4,212,8,69,135,117,147,192,137,162,47,66,96,89,86,65,53,1469,57,256,831,1271,950,1239,1133,1188,438,551,652,686,683,405,382,10722,Stonnington - East
20901,0,0,3,10,34,22,61,35,7,10,23,12,11,3,6,237,3,0,3,28,50,78,83,77,13,9,25,25,24,8,9,435,0,8,30,70,26,17,23,3,0,0,0,0,0,0,7,184,0,3,18,36,67,200,145,89,23,22,41,36,21,25,23,749,0,0,0,0,7,41,43,46,4,13,14,19,11,5,8,211,0,0,0,14,20,24,11,6,6,0,0,0,0,0,0,81,47,159,564,1032,576,522,361,275,89,64,93,96,88,59,175,4200,0,3,5,26,51,54,76,49,8,21,15,19,25,24,20,396,0,0,0,3,93,173,67,39,14,7,25,34,46,14,21,536,13,186,270,361,410,475,922,447,131,145,190,221,163,120,144,4198,111,757,3195,3876,2516,3429,3630,2503,703,805,1029,1136,816,570,1109,26185,Banyule
20902,0,0,0,4,7,17,20,43,6,9,19,17,17,22,14,195,0,0,0,5,12,24,18,16,5,3,7,7,8,4,6,115,0,5,17,48,26,6,13,3,0,0,0,0,0,0,10,128,0,0,6,16,23,108,134,76,30,43,91,65,54,20,32,698,0,0,0,0,9,26,26,30,10,8,15,22,36,24,14,220,0,0,3,31,84,39,26,5,0,3,8,3,6,0,14,222,26,47,186,362,232,186,130,112,23,32,37,34,27,29,92,1555,3,0,0,10,18,20,30,22,11,5,13,11,17,12,5,177,0,0,0,0,272,625,366,93,26,45,86,95,95,78,74,1855,3,77,118,303,406,534,634,542,202,299,508,458,390,221,222,4917,54,450,3749,5274,2688,3502,3393,2743,1035,1432,2059,2103,1558,859,1648,32547,Darebin - North
20903,0,3,0,4,9,14,11,8,8,3,3,8,3,3,3,80,0,0,0,7,22,22,70,69,13,18,9,0,13,6,11,260,0,3,9,19,8,0,6,3,0,0,0,0,0,0,0,48,0,3,6,20,24,17,28,13,0,0,0,4,0,3,4,122,0,0,0,0,3,9,13,7,3,0,0,3,4,5,8,55,0,0,0,10,12,5,10,0,0,0,0,0,0,0,0,37,16,74,361,766,483,421,380,385,105,129,88,35,69,17,109,3438,0,0,3,20,46,37,52,33,8,8,3,8,4,5,10,237,0,0,0,0,9,13,0,6,3,0,8,3,0,0,3,45,3,56,107,186,153,171,157,104,16,32,16,27,21,14,36,1099,26,275,1275,1848,1264,1281,1127,898,217,243,194,157,143,92,330,9370,Nillumbik - Kinglake
20904,3,0,3,3,19,37,36,90,31,14,18,12,13,4,16,299,0,0,3,8,36,39,68,80,20,22,40,26,19,3,19,383,0,0,16,89,74,12,71,10,0,0,0,0,3,0,9,284,0,0,9,19,61,361,558,336,134,104,107,100,65,39,56,1949,0,0,0,0,10,53,28,45,13,13,17,9,21,15,14,238,0,0,8,121,254,185,130,38,5,12,12,15,4,0,36,820,11,61,334,935,521,421,207,239,104,84,80,82,66,59,151,3355,0,0,3,10,21,27,44,44,7,14,9,11,12,4,5,211,0,0,3,0,268,1060,694,208,56,52,63,90,52,20,129,2695,3,61,204,531,965,1257,1338,1000,229,284,293,265,209,117,262,7018,45,502,4652,9609,6231,7444,7763,5415,1737,1836,2138,1964,1240,714,2220,53510,Whittlesea - Wallan
21001,0,0,3,0,13,8,3,12,3,0,5,0,0,0,0,47,0,0,3,9,16,13,8,8,3,0,0,0,0,0,4,64,0,3,30,64,27,3,10,0,0,0,0,0,0,0,3,140,0,3,7,29,28,46,62,30,18,21,20,11,9,3,7,294,0,0,4,0,3,3,16,13,3,4,0,7,0,3,3,59,0,0,0,19,46,40,12,6,0,0,3,0,0,0,4,130,9,78,217,301,155,139,77,63,15,11,24,10,14,0,53,1166,3,0,6,0,12,17,23,15,0,3,4,0,0,6,4,93,0,0,0,4,231,490,148,35,6,11,12,17,10,0,95,1059,3,106,231,294,428,299,232,126,32,25,45,67,53,32,65,2038,43,594,3382,3651,1937,1923,1317,684,196,214,329,305,193,106,688,15562,Keilor
21002,0,0,0,3,4,7,4,12,11,4,4,0,3,0,0,52,3,0,4,4,9,10,13,11,0,5,0,0,3,0,0,62,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,18,0,0,8,9,3,4,4,0,0,0,0,0,0,0,0,28,0,0,0,0,0,3,9,0,0,3,0,3,0,0,0,18,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,10,7,40,176,447,248,165,156,82,24,29,41,6,8,8,56,1493,0,0,0,9,18,8,20,23,0,7,0,6,0,4,3,98,0,0,0,0,5,4,0,0,0,4,0,0,0,0,0,13,3,29,43,52,67,34,22,28,3,12,7,8,3,0,11,322,16,159,524,780,546,384,359,250,50,75,81,42,30,19,130,3445,Macedon Ranges
21003,0,0,0,0,0,4,25,31,5,0,6,14,7,5,0,97,0,3,0,3,3,17,6,16,4,3,3,11,0,0,3,72,0,10,13,39,21,0,7,7,0,0,0,0,0,0,4,101,0,3,0,18,29,77,177,103,39,77,47,63,50,30,20,733,0,0,0,3,3,14,10,21,6,6,3,8,0,9,7,90,0,0,0,136,302,255,250,105,24,15,23,32,18,13,69,1242,22,61,170,259,144,119,74,72,23,22,21,30,19,10,89,1135,0,3,3,3,9,13,28,38,5,7,12,7,10,9,3,150,3,0,3,0,65,173,130,30,0,11,17,14,9,5,33,493,0,166,180,172,341,433,610,576,209,272,390,390,289,197,149,4374,69,662,3654,3443,2032,2328,2819,2158,730,998,1296,1347,803,550,1374,24263,Moreland - North
21004,0,0,0,7,6,5,7,13,4,6,0,0,3,0,3,54,0,0,3,0,22,10,26,12,4,24,7,9,12,0,0,129,0,0,8,16,7,3,0,0,0,0,0,0,0,0,4,38,0,3,3,3,10,20,14,16,3,3,0,3,3,0,7,88,0,0,0,0,0,4,8,4,0,3,9,3,4,0,3,38,0,0,0,5,6,5,3,0,0,0,0,0,0,0,0,19,8,35,227,562,341,258,116,132,27,34,22,15,21,18,78,1894,0,0,0,5,5,16,10,19,3,3,0,0,0,0,5,66,0,0,0,0,6,10,3,6,0,3,0,0,0,3,0,31,0,38,63,82,139,108,70,48,7,13,7,15,9,9,23,631,8,166,739,1114,834,830,572,531,105,162,104,94,73,58,261,5651,Sunbury
20606,0,0,4,15,24,55,40,53,9,9,16,18,18,10,11,282,3,0,0,14,50,124,75,57,12,17,14,20,18,5,7,416,0,0,5,20,3,5,14,3,0,0,0,0,0,0,0,50,0,7,4,16,39,57,28,18,15,5,7,8,9,3,9,225,0,0,0,0,12,30,35,44,11,15,18,19,23,9,6,222,0,0,0,13,19,12,5,3,0,0,3,0,4,7,0,66,30,73,194,307,306,289,255,243,84,109,121,122,176,107,131,2547,3,4,9,16,65,71,69,54,16,15,31,39,70,38,18,518,0,0,0,0,72,79,44,19,11,9,9,21,9,5,14,292,35,131,243,155,339,404,629,294,112,104,143,124,186,98,105,3102,174,472,1111,1548,1535,2034,2146,1875,679,772,886,953,1169,673,661,16688,Stonnington - West
20607,3,3,0,12,12,33,28,27,7,12,3,16,4,3,5,168,0,0,3,13,32,86,49,50,11,14,5,14,13,5,11,306,0,4,8,42,17,17,13,0,0,0,0,0,0,0,5,106,0,0,4,11,23,44,22,9,8,12,3,3,5,3,5,152,0,0,0,0,10,38,44,37,10,3,18,17,16,6,19,218,0,0,0,36,42,34,21,10,5,5,6,3,5,0,4,171,19,59,219,453,412,458,339,359,107,132,157,150,198,120,143,3325,0,0,3,26,58,86,82,60,37,40,46,38,55,37,29,597,0,0,0,0,367,870,699,212,48,57,73,80,58,36,131,2631,6,59,118,202,361,567,673,648,189,180,216,223,202,134,148,3926,51,261,1446,2241,2111,3448,3295,2488,755,852,994,1036,1088,739,939,21744,Yarra
21005,0,0,3,0,12,50,16,72,28,12,11,30,11,8,10,263,0,0,3,8,13,29,21,27,7,16,8,9,3,3,11,158,0,0,23,133,58,12,31,3,0,0,0,0,0,0,11,271,0,0,11,71,127,278,670,284,120,136,213,127,102,49,53,2241,0,0,0,0,3,46,72,44,7,5,13,7,12,0,8,217,3,0,7,790,1683,1416,1100,601,49,103,100,97,91,58,336,6434,4,53,285,806,259,203,84,64,24,28,33,41,8,27,108,2027,0,3,3,9,11,25,32,30,4,23,4,8,9,3,7,171,0,0,0,0,115,561,269,56,21,19,23,30,19,11,67,1191,0,61,230,584,1027,1493,1493,881,237,237,290,336,331,179,361,7740,10,365,2691,6133,5457,6922,9122,6073,1674,1707,2000,2103,1325,847,2158,48587,Tullamarine - Broadmeadows
21101,0,3,7,16,61,157,103,201,71,90,49,28,31,10,14,841,0,3,3,33,172,348,171,196,43,37,59,40,16,19,17,1157,0,5,30,112,43,26,38,0,0,0,0,0,0,0,3,257,0,8,19,151,218,616,635,447,125,128,89,81,52,18,51,2638,0,0,0,3,21,63,55,53,18,12,17,14,7,5,9,277,0,3,3,24,59,16,11,9,0,0,0,0,3,0,3,131,43,258,1005,2578,1362,1165,479,396,110,72,87,61,80,40,330,8066,3,3,3,18,45,48,91,49,14,14,21,22,22,7,9,369,0,0,0,0,313,452,188,45,20,20,17,5,15,6,41,1122,9,268,408,563,880,1117,981,620,95,121,129,141,121,54,166,5673,87,864,3605,5470,5052,8106,6435,4743,1181,1190,1271,936,753,391,1423,41507,Knox
21102,0,3,4,5,16,32,22,19,3,0,5,0,0,3,0,112,0,3,3,8,18,43,75,78,8,13,14,7,0,0,7,277,0,3,5,13,10,0,0,0,0,0,0,0,0,0,0,31,0,0,3,14,24,15,6,3,0,0,5,7,0,0,3,80,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,11,0,0,0,3,4,3,0,0,0,0,0,0,0,0,3,13,4,51,172,292,199,177,138,97,30,23,23,8,25,9,45,1293,0,0,0,4,10,14,21,21,8,3,0,3,3,3,3,93,0,0,0,0,24,13,6,3,0,0,0,0,0,0,5,51,3,37,67,93,104,157,166,67,18,7,19,12,4,17,33,804,16,181,758,806,702,976,931,507,134,106,134,85,78,53,213,5680,Manningham - East
21103,0,3,3,6,17,28,38,47,6,4,11,4,5,0,9,181,4,0,4,25,86,142,154,103,30,37,31,26,13,6,28,689,0,3,5,29,8,8,14,0,0,0,0,0,0,0,3,70,3,3,11,59,69,78,58,69,20,23,33,17,20,6,8,477,0,0,0,3,9,32,34,37,16,27,37,39,12,3,12,261,0,0,0,4,7,5,10,3,0,0,0,0,0,0,0,29,65,250,873,1869,1022,754,363,265,71,78,57,51,45,36,273,6072,0,5,8,20,39,33,69,48,7,11,12,18,14,6,13,303,0,0,3,0,99,130,80,25,7,8,22,14,3,0,17,408,9,105,240,251,356,444,406,403,189,250,321,215,188,91,133,3601,107,610,2423,3229,2518,3044,2415,2164,737,872,995,756,567,333,878,21648,Maroondah
21104,0,0,6,8,30,46,38,65,19,19,28,15,20,16,8,318,0,0,4,5,45,60,48,68,19,13,15,15,13,4,0,309,0,3,6,35,21,7,14,4,0,0,0,0,0,0,0,90,0,3,18,49,59,142,109,89,15,34,37,30,14,11,19,629,0,0,0,3,9,37,26,22,3,6,3,9,7,3,5,133,0,0,0,11,19,4,0,0,0,0,0,6,0,0,0,40,25,121,410,587,322,248,189,142,23,26,33,22,22,23,90,2283,0,0,7,5,22,35,42,29,0,7,10,9,10,3,10,189,0,0,0,4,280,342,99,25,14,11,17,16,6,3,39,856,5,96,180,182,361,331,382,265,77,102,118,96,102,56,53,2406,42,408,1568,1834,1862,2892,2767,2298,592,751,874,668,554,307,569,17986,Whitehorse - East
21105,0,0,3,7,27,17,17,21,3,7,9,0,5,6,3,125,0,4,5,30,126,155,120,91,28,23,65,12,7,9,10,685,0,4,20,37,19,0,3,3,0,0,0,0,0,0,5,91,0,0,15,52,47,45,13,29,7,0,7,4,5,0,4,228,0,0,0,3,8,14,26,29,9,12,11,11,3,3,7,136,0,0,0,5,16,7,3,0,0,0,0,0,0,0,0,31,46,309,1240,3386,1750,1178,621,535,167,145,98,62,63,21,450,10071,3,7,13,49,71,64,86,88,23,12,8,16,14,15,10,479,0,0,0,0,13,19,12,6,0,5,6,15,0,0,4,80,10,97,297,374,365,353,318,207,70,98,72,75,82,32,99,2549,78,779,3800,5359,3432,3126,2198,1574,457,446,466,328,337,163,989,23532,Yarra Ranges
21201,0,0,0,3,11,7,7,12,3,11,3,3,0,0,4,64,3,0,0,9,28,50,54,55,31,11,18,7,3,0,3,272,0,4,8,41,23,10,7,0,0,0,0,0,0,0,4,97,0,4,3,23,30,54,67,51,15,26,36,17,17,11,10,364,0,0,0,0,3,7,18,13,4,9,3,8,4,3,0,72,0,0,0,5,8,3,0,3,0,0,0,0,0,0,7,26,24,134,533,1283,841,628,256,283,96,127,112,78,36,28,189,4648,0,3,5,10,28,24,27,26,8,3,7,5,12,0,9,167,0,0,0,0,7,14,13,0,4,0,3,0,0,5,0,46,3,31,101,213,228,359,225,277,64,54,69,70,27,19,83,1823,47,306,1435,2154,1634,1831,1209,1211,383,421,460,318,207,128,513,12257,Cardinia
21202,0,0,0,5,17,80,50,67,24,25,16,18,27,19,13,361,0,3,3,26,121,317,167,204,34,56,101,44,61,18,27,1182,0,0,30,211,135,41,104,9,0,0,0,0,0,0,11,541,4,0,7,115,254,813,978,564,172,209,298,204,130,97,80,3925,0,0,0,0,3,47,52,37,16,11,9,5,7,4,12,203,0,3,3,49,167,91,71,17,3,3,4,3,3,0,20,437,34,128,661,1579,1128,874,356,368,129,115,145,127,98,50,261,6053,0,3,6,11,28,24,67,47,22,11,7,11,24,5,13,279,0,0,3,4,88,252,163,55,10,7,19,11,5,9,25,651,4,50,231,767,1306,2494,2462,1698,377,451,361,370,261,212,373,11417,65,386,2291,4639,4873,8472,8311,5678,1499,1709,1768,1411,1051,705,1590,44448,Casey - North
21203,0,0,3,3,8,70,33,93,16,19,14,7,15,4,3,288,3,3,4,5,106,166,115,198,18,20,38,21,15,13,23,748,0,4,12,116,86,29,74,20,0,0,0,4,0,0,7,352,0,3,6,60,142,606,990,628,168,252,303,205,109,65,94,3631,0,0,0,0,4,75,50,45,10,11,22,8,9,4,15,253,0,0,0,45,106,57,77,37,5,3,3,3,4,0,30,370,27,113,539,1442,1110,883,335,273,83,91,108,80,68,47,280,5479,0,3,3,10,26,14,38,44,5,10,6,0,10,15,9,193,0,0,0,3,39,159,193,53,16,17,28,12,10,6,38,574,0,42,146,527,805,2255,2277,2236,649,555,534,382,302,202,424,11336,39,300,1663,3291,3480,7061,8354,7555,2187,2343,2345,1549,1158,643,1695,43663,Casey - South
21204,0,0,3,8,21,71,48,55,10,8,16,16,3,12,10,281,0,0,8,15,156,177,67,58,18,14,15,18,14,3,8,571,0,3,30,266,196,41,261,39,0,9,6,3,0,0,19,873,5,3,32,237,483,1131,1178,675,333,472,609,564,428,195,222,6567,0,0,0,3,18,336,161,101,39,34,66,74,37,20,55,944,0,0,0,130,312,220,171,63,9,18,19,20,20,10,51,1043,35,134,579,1259,652,393,127,138,38,25,39,32,33,11,219,3714,0,3,4,9,17,22,34,26,7,6,10,25,12,4,8,187,0,0,0,12,1323,4883,3241,932,195,257,386,420,263,110,609,12631,5,152,330,1180,2123,2861,2917,2604,868,809,977,1140,949,516,765,18196,72,667,3562,7888,8525,16774,16489,10062,3297,4209,5407,5571,3206,1644,3835,91208,Dandenong
21205,0,0,3,14,86,195,180,284,76,69,118,112,116,119,69,1441,0,0,11,21,112,192,204,173,28,46,68,40,46,12,17,970,0,5,27,100,44,17,21,14,0,5,0,0,0,0,9,242,0,3,48,177,337,1038,968,915,304,391,460,387,278,185,130,5621,0,0,0,9,23,60,91,73,21,12,33,23,22,15,23,405,0,3,12,34,153,109,41,17,0,9,0,4,3,0,19,404,67,251,729,1202,667,564,371,281,79,83,68,82,94,72,249,4859,0,3,3,25,51,76,77,80,33,28,17,19,41,22,24,499,0,0,0,12,592,890,330,127,34,63,76,73,52,37,95,2381,17,205,555,722,1012,1270,1617,1069,292,350,497,482,457,285,299,9129,148,902,4473,7288,5955,10712,10847,8963,2724,3586,4567,4312,3712,2171,2756,73116,Monash
21301,0,0,0,4,21,46,33,50,0,10,3,11,6,6,8,198,0,0,5,6,29,44,22,46,6,7,22,6,6,5,7,211,0,9,82,277,171,56,119,26,3,0,0,0,3,0,21,767,0,3,3,41,50,229,271,161,61,101,99,93,114,47,44,1317,0,0,0,3,19,98,81,55,14,31,10,32,31,22,20,416,0,0,3,97,232,128,114,75,8,7,13,8,8,3,27,723,7,73,351,725,398,238,114,62,22,32,32,31,30,18,128,2261,0,3,0,9,8,28,32,32,20,15,16,29,14,3,14,223,0,0,3,7,1385,6697,5083,1256,363,434,552,597,369,197,978,17921,3,301,615,982,2206,2580,2390,2233,582,612,673,819,614,345,616,15571,29,1194,5263,9625,9193,15200,13749,7721,2378,3045,3780,3769,2222,1198,3724,82090,Brimbank
21302,0,4,0,6,11,26,35,21,0,3,7,3,4,0,0,120,0,0,0,14,39,41,38,43,13,17,22,16,14,3,5,265,0,11,33,187,75,19,52,5,0,0,0,0,0,0,11,393,0,0,4,6,15,33,22,22,11,14,19,7,5,3,5,166,0,0,0,0,10,27,25,25,27,17,19,13,8,3,7,181,0,0,0,9,20,15,6,7,0,3,0,0,3,0,0,63,20,110,549,965,441,348,287,308,98,78,55,87,93,40,186,3665,0,0,6,12,25,29,34,42,13,16,15,14,19,16,18,259,0,0,0,3,206,618,236,50,14,14,16,16,25,7,57,1262,8,118,276,394,409,491,423,420,123,149,148,153,123,63,158,3456,43,597,2876,4266,2652,3189,2667,2153,654,796,936,892,680,404,1070,23875,Hobsons Bay
21303,3,0,0,4,15,26,34,39,10,15,7,15,7,3,3,181,0,0,3,9,10,35,16,20,3,6,0,0,11,4,3,120,0,5,8,71,53,4,25,3,3,0,0,0,0,0,3,175,0,3,3,21,10,31,23,29,12,33,30,33,20,25,26,299,0,0,0,3,12,38,23,41,24,18,18,8,14,3,4,206,0,0,0,28,65,35,20,13,4,3,6,0,3,3,11,191,21,29,132,323,250,249,213,219,56,54,38,43,57,28,131,1843,0,0,0,5,14,34,47,34,13,10,5,17,21,9,8,217,0,0,3,6,853,2898,1359,387,123,179,207,238,129,69,328,6779,3,75,87,221,508,557,742,793,259,334,415,420,361,208,227,5210,39,298,1140,2345,2754,5348,3939,3061,1048,1425,1736,1869,1297,754,1369,28422,Maribyrnong
21304,0,0,0,3,18,16,31,58,13,21,14,20,8,4,3,209,0,0,6,12,28,41,69,80,19,29,25,30,14,10,21,384,0,10,24,113,70,25,58,8,0,0,0,0,0,0,16,324,0,0,5,11,26,116,254,149,69,42,64,28,36,18,23,841,0,0,0,0,7,22,37,31,9,7,16,13,5,5,9,161,0,0,3,32,66,39,38,11,0,3,4,3,3,3,10,215,14,111,490,1287,736,518,199,215,73,72,70,72,47,20,186,4110,0,5,0,5,23,19,34,36,15,11,9,10,11,5,12,195,0,0,0,0,137,507,354,123,17,42,35,50,21,15,155,1456,0,46,172,375,891,1371,1339,1095,218,163,173,101,135,101,279,6459,24,424,2018,4017,3702,5120,5481,4220,1188,1177,1187,888,661,530,1612,32249,Melton - Bacchus Marsh
21305,0,3,3,3,31,58,74,238,70,70,83,59,71,35,20,818,0,3,8,13,41,61,106,212,48,105,116,60,64,41,34,912,0,3,14,171,100,45,59,16,3,0,3,3,4,3,24,448,0,3,4,12,24,147,288,242,74,88,121,78,82,50,30,1243,0,0,0,3,10,56,80,109,95,201,156,152,54,37,42,995,0,0,3,19,38,20,30,16,8,0,0,7,7,0,5,153,23,85,652,1755,858,730,370,554,229,225,241,241,176,135,287,6561,0,3,4,18,38,46,55,91,17,21,29,24,22,10,12,390,0,0,3,4,168,431,283,93,30,30,39,46,28,17,76,1248,4,52,174,365,863,1604,1981,2029,650,730,732,625,450,252,472,10983,58,497,2434,4486,3874,6505,8388,9838,3108,3819,4061,3167,2345,1393,2425,56398,Wyndham
21401,0,3,0,8,9,37,10,28,3,6,4,3,3,4,3,121,0,0,7,18,90,124,106,197,27,33,68,31,22,12,12,747,0,7,17,62,22,8,34,0,0,0,0,0,0,0,5,155,0,3,20,66,66,115,101,46,29,20,29,18,17,22,27,579,0,0,0,0,3,27,32,32,10,9,14,15,5,4,12,163,0,0,0,10,30,9,12,7,4,0,0,5,0,0,0,77,50,349,1137,2946,1791,1434,526,556,129,184,149,119,110,44,471,9995,3,3,8,19,39,49,67,58,11,17,13,20,19,7,11,344,0,0,0,3,12,32,35,8,3,5,3,4,3,0,11,119,4,98,201,412,512,664,653,545,142,160,159,131,84,49,121,3935,78,709,2714,4762,3607,4365,3263,2764,710,876,913,764,577,329,1149,27580,Frankston
21402,0,0,3,11,18,14,10,16,0,4,0,0,0,0,4,80,0,3,13,36,95,90,93,113,23,22,29,27,18,8,9,579,0,8,30,48,6,0,9,3,0,0,0,0,0,0,6,110,0,3,25,44,35,21,9,9,0,0,3,0,0,3,3,155,0,0,0,0,5,10,25,25,4,6,6,17,19,4,7,128,0,0,0,12,10,6,4,4,0,0,5,0,0,0,0,41,88,509,1713,3656,2097,1440,854,1062,376,408,304,298,221,99,690,13815,3,3,10,45,89,57,89,102,8,12,15,21,7,7,20,488,0,0,0,3,3,13,9,6,0,0,4,3,8,3,7,59,16,157,258,396,431,318,189,160,44,33,50,44,29,12,75,2212,164,1077,4053,5756,3831,3104,2019,1983,565,621,568,611,456,248,1216,26272,Mornington Peninsula
