yr,est_res_pop_ur_erp_30_jun_p_0_14_yrs_pr100,est_res_pop_ur_erp_30_jun_p_15_24_yrs_pr100,est_res_pop_ur_erp_30_jun_p_25_34_yrs_pr100,est_res_pop_ur_erp_30_jun_p_35_44_yrs_pr100,est_res_pop_ur_erp_30_jun_p_45_54_yrs_pr100,est_res_pop_ur_erp_30_jun_p_55_64_yrs_pr100,est_res_pop_ur_erp_30_jun_p_65_74_yrs_pr100,est_res_pop_ur_erp_30_jun_p_75_84_yrs_pr100,est_res_pop_ur_erp_30_jun_p_85_yrs_ov_pr100,est_res_pop_ur_erp_30_jun_m_0_4_yrs_num,est_res_pop_ur_erp_30_jun_m_5_9_yrs_num,est_res_pop_ur_erp_30_jun_m_10_14_yrs_num,est_res_pop_ur_erp_30_jun_m_15_19_yrs_num,est_res_pop_ur_erp_30_jun_m_20_24_yrs_num,est_res_pop_ur_erp_30_jun_m_25_29_yrs_num,est_res_pop_ur_erp_30_jun_m_30_34_yrs_num,est_res_pop_ur_erp_30_jun_m_35_39_yrs_num,est_res_pop_ur_erp_30_jun_m_40_44_yrs_num,est_res_pop_ur_erp_30_jun_m_45_49_yrs_num,est_res_pop_ur_erp_30_jun_m_50_54_yrs_num,est_res_pop_ur_erp_30_jun_m_55_59_yrs_num,est_res_pop_ur_erp_30_jun_m_60_64_yrs_num,est_res_pop_ur_erp_30_jun_m_65_69_yrs_num,est_res_pop_ur_erp_30_jun_m_70_74_yrs_num,est_res_pop_ur_erp_30_jun_m_75_79_yrs_num,est_res_pop_ur_erp_30_jun_m_80_84_yrs_num,est_res_pop_ur_erp_30_jun_m_85_yrs_ov_num,est_res_pop_ur_erp_30_jun_m_tot_num,est_res_pop_ur_erp_30_jun_f_0_4_yrs_num,est_res_pop_ur_erp_30_jun_f_5_9_yrs_num,est_res_pop_ur_erp_30_jun_f_10_14_yrs_num,est_res_pop_ur_erp_30_jun_f_15_19_yrs_num,est_res_pop_ur_erp_30_jun_f_20_24_yrs_num,est_res_pop_ur_erp_30_jun_f_25_29_yrs_num,est_res_pop_ur_erp_30_jun_f_30_34_yrs_num,est_res_pop_ur_erp_30_jun_f_35_39_yrs_num,est_res_pop_ur_erp_30_jun_f_40_44_yrs_num,est_res_pop_ur_erp_30_jun_f_45_49_yrs_num,est_res_pop_ur_erp_30_jun_f_50_54_yrs_num,est_res_pop_ur_erp_30_jun_f_55_59_yrs_num,est_res_pop_ur_erp_30_jun_f_60_64_yrs_num,est_res_pop_ur_erp_30_jun_f_65_69_yrs_num,est_res_pop_ur_erp_30_jun_f_70_74_yrs_num,est_res_pop_ur_erp_30_jun_f_75_79_yrs_num,est_res_pop_ur_erp_30_jun_f_80_84_yrs_num,est_res_pop_ur_erp_30_jun_f_85_yrs_ov_num,est_res_pop_ur_erp_30_jun_f_tot_num,est_res_pop_ur_erp_30_jun_p_0_4_yrs_num,est_res_pop_ur_erp_30_jun_p_5_9_yrs_num,est_res_pop_ur_erp_30_jun_p_10_14_yrs_num,est_res_pop_ur_erp_30_jun_p_15_19_yrs_num,est_res_pop_ur_erp_30_jun_p_20_24_yrs_num,est_res_pop_ur_erp_30_jun_p_25_29_yrs_num,est_res_pop_ur_erp_30_jun_p_30_34_yrs_num,est_res_pop_ur_erp_30_jun_p_35_39_yrs_num,est_res_pop_ur_erp_30_jun_p_40_44_yrs_num,est_res_pop_ur_erp_30_jun_p_45_49_yrs_num,est_res_pop_ur_erp_30_jun_p_50_54_yrs_num,est_res_pop_ur_erp_30_jun_p_55_59_yrs_num,est_res_pop_ur_erp_30_jun_p_60_64_yrs_num,est_res_pop_ur_erp_30_jun_p_65_69_yrs_num,est_res_pop_ur_erp_30_jun_p_70_74_yrs_num,est_res_pop_ur_erp_30_jun_p_75_79_yrs_num,est_res_pop_ur_erp_30_jun_p_80_84_yrs_num,est_res_pop_ur_erp_30_jun_p_85_yrs_ov_num,est_res_pop_ur_erp_30_jun_p_tot_num,est_res_pop_ur_erp_30_jun_p_wrking_age_pop_15_64_yrs_pr100,est_res_pop_ur_erp_30_jun_med_age_ur_erp_30_jun_m_yrs,est_res_pop_ur_erp_30_jun_med_age_ur_erp_30_jun_f_yrs,est_res_pop_ur_erp_30_jun_med_age_ur_erp_30_jun_p_yrs,births_dth_births_p_num,births_dth_tot_fert_rt_per_f_p_rt,births_dth_dth_p_num,births_dth_stnd_death_rt_per_1000_pop_p_rt,pop_density_pop_density_p_p_km2,regional_mig_internal_mig_arrivals_num,regional_mig_internal_mig_departures_num,regional_mig_internal_mig_net_mig_num,regional_mig_ovs_mig_arrivals_num,regional_mig_ovs_mig_departures_num,regional_mig_ovs_mig_net_mig_num,ab_torres_strait_islander_ppls_prop_tot_pop_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_oce_ar_excl_aus_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_n_west_eu_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_s_eastern_eu_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_n_africa_middle_east_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_sea_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_ne_asia_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_s_c_asia_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_americas_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_sub_sar_afr_net_mig_pr100,ovs_brn_pop_prop_tot_pop_tot_brn_ovs_net_mig_pr100,rel_aff_buddhism_net_mig_pr100,rel_aff_christianity_net_mig_pr100,rel_aff_hinduism_net_mig_pr100,rel_aff_islam_net_mig_pr100,rel_aff_judaism_net_mig_pr100,rel_aff_oth_religions_net_mig_pr100,rel_aff_sec_bels_oth_sprt_blfs_no_rel_aff_net_mig_pr100,rel_aff_inadequately_described_ns_net_mig_pr100,aus_citizenship_aus_citizen_net_mig_pr100,aus_citizenship_no_aus_citizen_net_mig_pr100,aus_citizenship_aus_citizenship_ns_net_mig_pr100,spks_lang_oth_eng_home_prop_tot_pop_net_mig_pr100,sa3_code16,sa3_name16,ogc_fid
2013,20.6,13.7,16.5,14.2,12.5,11.0,6.5,3.7,1.3,5196.0,4644.0,4292.0,4476.0,4938.0,5338.0,5629.0,5002.0,4572.0,4143.0,4174.0,3861.0,3271.0,2632.0,1691.0,1253.0,856.0,635.0,66603.0,5026.0,4266.0,4011.0,4124.0,4616.0,5323.0,5608.0,4707.0,4536.0,4138.0,4217.0,4001.0,3440.0,2620.0,1761.0,1577.0,1225.0,1136.0,66332.0,10222.0,8910.0,8303.0,8600.0,9554.0,10661.0,11237.0,9709.0,9108.0,8281.0,8391.0,7862.0,6711.0,5252.0,3452.0,2830.0,2081.0,1771.0,132935.0,67.8,33.9,35.2,34.5,2168.0,2.1,715.0,6.0,28586.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11601,Blacktown,499
2014,20.6,13.5,16.6,14.2,12.3,10.9,6.7,3.7,1.4,5282.0,4763.0,4315.0,4568.0,4910.0,5436.0,5852.0,5139.0,4642.0,4142.0,4175.0,3866.0,3330.0,2706.0,1741.0,1319.0,859.0,661.0,67706.0,5092.0,4424.0,3965.0,4121.0,4656.0,5359.0,5783.0,4820.0,4615.0,4105.0,4160.0,4062.0,3493.0,2743.0,1831.0,1568.0,1232.0,1184.0,67213.0,10374.0,9187.0,8280.0,8689.0,9566.0,10795.0,11635.0,9959.0,9257.0,8247.0,8335.0,7928.0,6823.0,5449.0,3572.0,2887.0,2091.0,1845.0,134919.0,67.6,33.9,35.2,34.5,2031.0,2.1,721.0,5.8,29013.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11601,Blacktown,500
2015,20.6,13.4,16.8,14.4,12.0,10.8,6.9,3.6,1.4,5376.0,4876.0,4307.0,4615.0,5004.0,5531.0,6037.0,5366.0,4715.0,4185.0,4111.0,3865.0,3355.0,2843.0,1843.0,1323.0,852.0,707.0,68911.0,5113.0,4583.0,3958.0,4134.0,4659.0,5418.0,5976.0,5025.0,4618.0,4099.0,4105.0,4102.0,3527.0,2869.0,1956.0,1545.0,1197.0,1232.0,68116.0,10489.0,9459.0,8265.0,8749.0,9663.0,10949.0,12013.0,10391.0,9333.0,8284.0,8216.0,7967.0,6882.0,5712.0,3799.0,2868.0,2049.0,1939.0,137027.0,67.5,33.9,35.2,34.5,2135.0,2.0,723.0,5.6,29466.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11601,Blacktown,501
2016,20.5,13.3,16.9,14.5,11.9,10.7,7.1,3.6,1.4,5466.0,5021.0,4278.0,4601.0,5155.0,5651.0,6171.0,5654.0,4790.0,4228.0,4103.0,3886.0,3404.0,2913.0,1954.0,1329.0,888.0,710.0,70202.0,5211.0,4673.0,3956.0,4188.0,4591.0,5558.0,6137.0,5243.0,4506.0,4216.0,4044.0,4059.0,3619.0,3024.0,2034.0,1533.0,1231.0,1223.0,69046.0,10677.0,9694.0,8234.0,8789.0,9746.0,11209.0,12308.0,10897.0,9296.0,8444.0,8147.0,7945.0,7023.0,5937.0,3988.0,2862.0,2119.0,1933.0,139248.0,67.4,34.0,35.2,34.6,2179.0,2.0,751.0,5.6,29944.5,,,,,,,2.1,4.7,2.8,3.9,3.8,7.6,3.1,14.6,1.0,1.2,42.8,1.9,55.0,10.7,5.4,,4.4,15.4,7.2,79.5,15.3,5.3,43.7,11601,Blacktown,502
2017,20.4,13.1,17.0,14.7,11.7,10.7,7.3,3.6,1.4,5525.0,5071.0,4318.0,4568.0,5287.0,5845.0,6323.0,5990.0,4896.0,4334.0,4011.0,3981.0,3424.0,2963.0,2118.0,1344.0,908.0,781.0,71687.0,5298.0,4775.0,4038.0,4114.0,4631.0,5681.0,6351.0,5522.0,4465.0,4301.0,4036.0,4075.0,3702.0,3072.0,2217.0,1539.0,1268.0,1241.0,70326.0,10823.0,9846.0,8356.0,8682.0,9918.0,11526.0,12674.0,11512.0,9361.0,8635.0,8047.0,8056.0,7126.0,6035.0,4335.0,2883.0,2176.0,2022.0,142159.0,67.3,34.1,35.2,34.7,2143.0,2.0,739.0,5.5,2524.7,9990.0,11076.0,-1086.0,3925.0,1489.0,2436.0,,,,,,,,,,,,,,,,,,,,,,,,11601,Blacktown,503
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143600.0,,,,,,,,,2550.3,10768.0,13066.0,-2298.0,3770.0,1634.0,2136.0,,,,,,,,,,,,,,,,,,,,,,,,11601,Blacktown,504
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,3.6,4.0,8.0,4.7,7.7,4.9,5.3,3.0,0.9,42.0,,,,,,,,,79.6,13.9,6.5,44.1,11701,Botany,505
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11701,Botany,506
2013,17.7,13.8,17.0,15.3,12.4,9.9,7.5,4.6,1.6,1515.0,1368.0,1095.0,1331.0,1707.0,1919.0,1763.0,1626.0,1701.0,1388.0,1345.0,1150.0,949.0,854.0,684.0,549.0,357.0,239.0,21540.0,1425.0,1177.0,1081.0,1311.0,1590.0,1863.0,1810.0,1645.0,1632.0,1373.0,1260.0,1153.0,1042.0,1003.0,715.0,580.0,506.0,462.0,21628.0,2940.0,2545.0,2176.0,2642.0,3297.0,3782.0,3573.0,3271.0,3333.0,2761.0,2605.0,2303.0,1991.0,1857.0,1399.0,1129.0,863.0,701.0,43168.0,68.5,35.2,36.7,36.0,697.0,1.8,280.0,6.3,1552.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11701,Botany,507
2013,24.2,14.0,20.3,18.2,11.6,6.8,3.4,1.2,0.2,2985.0,2404.0,1945.0,1801.0,2240.0,2655.0,3030.0,2744.0,2575.0,1923.0,1546.0,1119.0,816.0,626.0,361.0,243.0,125.0,55.0,29193.0,2724.0,2231.0,1908.0,1812.0,2384.0,3006.0,3228.0,2779.0,2583.0,1892.0,1470.0,1125.0,944.0,617.0,406.0,232.0,130.0,87.0,29558.0,5709.0,4635.0,3853.0,3613.0,4624.0,5661.0,6258.0,5523.0,5158.0,3815.0,3016.0,2244.0,1760.0,1243.0,767.0,475.0,255.0,142.0,58751.0,70.9,30.9,31.1,31.0,1252.0,2.1,82.0,3.9,639.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80104,Gungahlin,475
2014,17.6,14.0,17.6,15.2,12.4,9.8,7.3,4.5,1.7,1533.0,1398.0,1124.0,1385.0,1812.0,2093.0,1867.0,1662.0,1726.0,1421.0,1376.0,1178.0,966.0,869.0,680.0,551.0,362.0,249.0,22252.0,1435.0,1247.0,1085.0,1323.0,1716.0,1975.0,1915.0,1686.0,1678.0,1379.0,1337.0,1128.0,1084.0,969.0,748.0,595.0,478.0,488.0,22266.0,2968.0,2645.0,2209.0,2708.0,3528.0,4068.0,3782.0,3348.0,3404.0,2800.0,2713.0,2306.0,2050.0,1838.0,1428.0,1146.0,840.0,737.0,44518.0,69.0,34.8,36.2,35.5,608.0,1.8,269.0,5.8,1601.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11701,Botany,508
2015,17.4,14.0,18.4,15.1,12.3,9.6,7.2,4.3,1.6,1587.0,1400.0,1197.0,1411.0,1906.0,2276.0,2052.0,1743.0,1742.0,1478.0,1393.0,1229.0,972.0,875.0,684.0,563.0,366.0,267.0,23141.0,1458.0,1299.0,1101.0,1310.0,1867.0,2155.0,2048.0,1759.0,1740.0,1434.0,1364.0,1144.0,1111.0,959.0,790.0,612.0,460.0,492.0,23103.0,3045.0,2699.0,2298.0,2721.0,3773.0,4431.0,4100.0,3502.0,3482.0,2912.0,2757.0,2373.0,2083.0,1834.0,1474.0,1175.0,826.0,759.0,46244.0,69.5,34.4,35.8,35.1,618.0,1.7,283.0,5.8,1663.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11701,Botany,509
2016,17.1,14.2,19.3,15.1,12.3,9.4,6.9,4.2,1.5,1625.0,1443.0,1250.0,1442.0,2120.0,2504.0,2308.0,1948.0,1761.0,1569.0,1483.0,1281.0,1003.0,882.0,693.0,571.0,399.0,252.0,24534.0,1498.0,1355.0,1164.0,1330.0,2022.0,2327.0,2291.0,1910.0,1772.0,1555.0,1411.0,1166.0,1140.0,966.0,824.0,637.0,455.0,481.0,24304.0,3123.0,2798.0,2414.0,2772.0,4142.0,4831.0,4599.0,3858.0,3533.0,3124.0,2894.0,2447.0,2143.0,1848.0,1517.0,1208.0,854.0,733.0,48838.0,70.3,34.0,35.4,34.7,666.0,1.6,288.0,5.8,1756.9,,,,,,,1.8,2.9,4.7,6.5,3.7,9.4,7.8,5.1,3.1,0.9,44.1,3.9,53.8,2.1,6.5,1.6,0.4,22.4,9.3,73.9,19.2,6.9,44.5,11701,Botany,510
2017,16.8,14.2,19.9,15.1,12.1,9.5,6.7,4.1,1.5,1650.0,1472.0,1293.0,1505.0,2200.0,2752.0,2475.0,2092.0,1787.0,1689.0,1433.0,1342.0,1058.0,893.0,693.0,586.0,402.0,271.0,25593.0,1492.0,1423.0,1192.0,1375.0,2134.0,2496.0,2385.0,2033.0,1782.0,1651.0,1383.0,1242.0,1159.0,960.0,878.0,636.0,479.0,507.0,25207.0,3142.0,2895.0,2485.0,2880.0,4334.0,5248.0,4860.0,4125.0,3569.0,3340.0,2816.0,2584.0,2217.0,1853.0,1571.0,1222.0,881.0,778.0,50848.0,70.8,33.8,35.2,34.5,638.0,1.5,269.0,5.7,1829.2,3882.0,3635.0,247.0,2164.0,820.0,1344.0,,,,,,,,,,,,,,,,,,,,,,,,11701,Botany,511
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52735.0,,,,,,,,,1897.1,4265.0,4125.0,140.0,2177.0,899.0,1278.0,,,,,,,,,,,,,,,,,,,,,,,,11701,Botany,512
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,2.6,2.7,6.0,2.8,4.5,17.8,2.7,1.1,0.7,40.9,,,,,,,,,81.8,13.3,5.0,48.2,11903,Hurstville,513
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11903,Hurstville,514
2013,17.1,14.0,15.5,13.3,13.4,11.2,7.7,5.1,2.6,3955.0,3630.0,3661.0,4079.0,4997.0,5166.0,4639.0,3997.0,4002.0,4012.0,4271.0,3695.0,3149.0,2703.0,1975.0,1636.0,1189.0,1124.0,61880.0,3654.0,3400.0,3375.0,3883.0,4766.0,5118.0,4739.0,4180.0,4601.0,4374.0,4351.0,4061.0,3288.0,2837.0,2214.0,1972.0,1659.0,2151.0,64623.0,7609.0,7030.0,7036.0,7962.0,9763.0,10284.0,9378.0,8177.0,8603.0,8386.0,8622.0,7756.0,6437.0,5540.0,4189.0,3608.0,2848.0,3275.0,126503.0,67.5,36.0,39.1,37.6,1615.0,1.8,842.0,4.8,3725.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11903,Hurstville,515
2014,24.2,13.8,20.3,18.1,11.6,6.9,3.5,1.3,0.2,3246.0,2603.0,2113.0,1941.0,2372.0,2804.0,3357.0,2989.0,2792.0,2053.0,1678.0,1220.0,911.0,666.0,420.0,270.0,140.0,60.0,31635.0,2967.0,2433.0,2028.0,1958.0,2516.0,3168.0,3577.0,2985.0,2772.0,2036.0,1621.0,1271.0,1010.0,696.0,466.0,282.0,131.0,71.0,31988.0,6213.0,5036.0,4141.0,3899.0,4888.0,5972.0,6934.0,5974.0,5564.0,4089.0,3299.0,2491.0,1921.0,1362.0,886.0,552.0,271.0,131.0,63623.0,70.8,31.1,31.2,31.2,1319.0,2.1,107.0,3.8,692.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80104,Gungahlin,476
2014,17.0,14.1,15.8,13.1,13.3,11.2,7.8,5.1,2.6,4010.0,3654.0,3644.0,4138.0,5171.0,5338.0,4827.0,3968.0,4065.0,3919.0,4328.0,3807.0,3143.0,2781.0,2037.0,1683.0,1215.0,1146.0,62874.0,3667.0,3473.0,3380.0,4004.0,4818.0,5251.0,4921.0,4181.0,4574.0,4347.0,4471.0,4100.0,3380.0,2930.0,2226.0,1991.0,1640.0,2169.0,65523.0,7677.0,7127.0,7024.0,8142.0,9989.0,10589.0,9748.0,8149.0,8639.0,8266.0,8799.0,7907.0,6523.0,5711.0,4263.0,3674.0,2855.0,3315.0,128397.0,67.6,35.8,38.9,37.4,1511.0,1.7,865.0,4.7,3781.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11903,Hurstville,516
2015,16.9,14.1,16.2,12.9,13.1,11.3,7.9,5.0,2.6,4037.0,3700.0,3639.0,4127.0,5360.0,5650.0,4941.0,4008.0,4098.0,3896.0,4306.0,3861.0,3231.0,2842.0,2108.0,1681.0,1259.0,1152.0,63896.0,3681.0,3540.0,3408.0,4032.0,4855.0,5536.0,5049.0,4227.0,4508.0,4372.0,4526.0,4104.0,3505.0,3016.0,2284.0,1993.0,1597.0,2188.0,66421.0,7718.0,7240.0,7047.0,8159.0,10215.0,11186.0,9990.0,8235.0,8606.0,8268.0,8832.0,7965.0,6736.0,5858.0,4392.0,3674.0,2856.0,3340.0,130317.0,67.7,35.6,38.6,37.1,1560.0,1.6,930.0,4.9,3837.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11903,Hurstville,517
2016,16.8,14.1,16.6,12.7,12.9,11.4,7.9,4.9,2.6,4052.0,3733.0,3634.0,4134.0,5599.0,5905.0,5112.0,4114.0,4019.0,3913.0,4257.0,3892.0,3295.0,2919.0,2171.0,1662.0,1310.0,1203.0,64924.0,3755.0,3682.0,3322.0,3985.0,4915.0,5864.0,5132.0,4373.0,4349.0,4436.0,4440.0,4239.0,3627.0,3047.0,2352.0,1987.0,1578.0,2240.0,67323.0,7807.0,7415.0,6956.0,8119.0,10514.0,11769.0,10244.0,8487.0,8368.0,8349.0,8697.0,8131.0,6922.0,5966.0,4523.0,3649.0,2888.0,3443.0,132247.0,67.8,35.3,38.4,36.8,1581.0,1.6,804.0,4.8,3894.8,,,,,,,0.6,2.3,2.3,5.1,2.7,5.2,21.1,4.8,1.2,0.6,45.4,5.1,50.2,3.9,4.1,0.1,0.4,28.8,7.5,75.8,19.4,4.8,53.2,11903,Hurstville,518
2017,16.5,14.2,17.1,12.8,12.6,11.5,8.0,4.9,2.6,4017.0,3852.0,3589.0,4280.0,5807.0,6195.0,5400.0,4388.0,3981.0,3964.0,4131.0,3959.0,3484.0,2895.0,2315.0,1648.0,1327.0,1295.0,66527.0,3682.0,3771.0,3374.0,3953.0,5125.0,6149.0,5334.0,4567.0,4301.0,4479.0,4394.0,4243.0,3817.0,3051.0,2531.0,1996.0,1603.0,2208.0,68578.0,7699.0,7623.0,6963.0,8233.0,10932.0,12344.0,10734.0,8955.0,8282.0,8443.0,8525.0,8202.0,7301.0,5946.0,4846.0,3644.0,2930.0,3503.0,135221.0,68.1,35.1,38.0,36.5,1478.0,1.5,835.0,4.6,3982.3,7078.0,8444.0,-1366.0,5916.0,2341.0,3575.0,,,,,,,,,,,,,,,,,,,,,,,,11903,Hurstville,519
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137245.0,,,,,,,,,4041.9,7634.0,9610.0,-1976.0,5667.0,2475.0,3192.0,,,,,,,,,,,,,,,,,,,,,,,,11903,Hurstville,520
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.8,2.8,0.5,0.2,1.0,0.3,0.6,0.2,0.3,6.7,,,,,,,,,92.2,2.9,4.8,3.3,20201,Bendigo,521
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201,Bendigo,522
2013,19.4,14.6,13.3,12.5,12.4,11.6,8.4,5.3,2.5,3174.0,3020.0,2929.0,3140.0,3460.0,3144.0,2779.0,2716.0,2838.0,2582.0,2820.0,2627.0,2475.0,2074.0,1557.0,1276.0,848.0,758.0,44217.0,2937.0,2872.0,2693.0,3150.0,3533.0,3223.0,2900.0,2780.0,2974.0,2839.0,3055.0,2874.0,2592.0,2198.0,1787.0,1423.0,1240.0,1485.0,46555.0,6111.0,5892.0,5622.0,6290.0,6993.0,6367.0,5679.0,5496.0,5812.0,5421.0,5875.0,5501.0,5067.0,4272.0,3344.0,2699.0,2088.0,2243.0,90772.0,64.4,35.8,38.6,37.2,1174.0,2.0,676.0,6.1,315.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201,Bendigo,523
2015,24.2,13.5,20.3,18.0,11.7,6.9,3.7,1.4,0.2,3457.0,2829.0,2254.0,2076.0,2457.0,3041.0,3654.0,3259.0,2944.0,2235.0,1763.0,1328.0,969.0,752.0,468.0,299.0,156.0,85.0,34026.0,3195.0,2677.0,2166.0,2078.0,2618.0,3306.0,3925.0,3207.0,2925.0,2210.0,1773.0,1367.0,1080.0,819.0,507.0,332.0,149.0,74.0,34408.0,6652.0,5506.0,4420.0,4154.0,5075.0,6347.0,7579.0,6466.0,5869.0,4445.0,3536.0,2695.0,2049.0,1571.0,975.0,631.0,305.0,159.0,68434.0,70.5,31.3,31.4,31.4,1351.0,2.1,107.0,4.0,745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80104,Gungahlin,477
2014,19.5,14.5,13.3,12.3,12.3,11.7,8.6,5.3,2.5,3191.0,3185.0,2971.0,3134.0,3467.0,3213.0,2853.0,2693.0,2860.0,2618.0,2834.0,2635.0,2560.0,2182.0,1620.0,1310.0,883.0,806.0,45015.0,3014.0,2927.0,2739.0,3141.0,3633.0,3263.0,2989.0,2791.0,3014.0,2836.0,3102.0,2923.0,2714.0,2296.0,1830.0,1492.0,1219.0,1519.0,47442.0,6205.0,6112.0,5710.0,6275.0,7100.0,6476.0,5842.0,5484.0,5874.0,5454.0,5936.0,5558.0,5274.0,4478.0,3450.0,2802.0,2102.0,2325.0,92457.0,64.1,35.9,38.6,37.3,1248.0,2.0,767.0,6.0,321.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201,Bendigo,524
2015,19.5,14.3,13.5,12.1,12.2,11.7,8.8,5.3,2.5,3245.0,3299.0,2983.0,3114.0,3513.0,3284.0,2999.0,2638.0,2857.0,2672.0,2796.0,2711.0,2567.0,2285.0,1709.0,1305.0,933.0,840.0,45750.0,3092.0,2980.0,2767.0,3143.0,3691.0,3323.0,3096.0,2813.0,3035.0,2880.0,3088.0,3011.0,2739.0,2449.0,1854.0,1603.0,1182.0,1539.0,48285.0,6337.0,6279.0,5750.0,6257.0,7204.0,6607.0,6095.0,5451.0,5892.0,5552.0,5884.0,5722.0,5306.0,4734.0,3563.0,2908.0,2115.0,2379.0,94035.0,63.8,35.9,38.6,37.3,1108.0,1.9,815.0,5.9,327.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201,Bendigo,525
2016,19.7,14.2,13.6,11.9,12.0,11.7,9.1,5.3,2.6,3366.0,3396.0,3026.0,3118.0,3620.0,3267.0,3111.0,2696.0,2790.0,2794.0,2736.0,2784.0,2587.0,2413.0,1749.0,1337.0,982.0,862.0,46634.0,3192.0,3037.0,2854.0,3107.0,3751.0,3478.0,3167.0,2911.0,2978.0,2971.0,3039.0,3097.0,2774.0,2594.0,1951.0,1636.0,1174.0,1589.0,49300.0,6558.0,6433.0,5880.0,6225.0,7371.0,6745.0,6278.0,5607.0,5768.0,5765.0,5775.0,5881.0,5361.0,5007.0,3700.0,2973.0,2156.0,2451.0,95934.0,63.4,35.7,38.5,37.2,1318.0,1.9,866.0,6.3,333.7,,,,,,,1.8,0.8,2.6,0.4,0.3,1.6,0.5,1.1,0.3,0.4,8.0,1.0,51.2,0.5,0.5,,0.5,36.6,9.6,89.8,3.5,6.7,5.0,20201,Bendigo,526
2017,19.6,14.0,13.8,11.8,12.0,11.7,9.2,5.4,2.5,3354.0,3447.0,3099.0,3205.0,3596.0,3401.0,3187.0,2792.0,2762.0,2919.0,2709.0,2837.0,2582.0,2402.0,1878.0,1353.0,1032.0,876.0,47431.0,3172.0,3115.0,2941.0,3064.0,3815.0,3571.0,3301.0,2968.0,2966.0,3102.0,2922.0,3160.0,2834.0,2592.0,2106.0,1679.0,1208.0,1523.0,50039.0,6526.0,6562.0,6040.0,6269.0,7411.0,6972.0,6488.0,5760.0,5728.0,6021.0,5631.0,5997.0,5416.0,4994.0,3984.0,3032.0,2240.0,2399.0,97455.0,63.3,35.7,38.4,37.1,1312.0,1.9,828.0,6.3,339.0,4997.0,4353.0,644.0,736.0,270.0,466.0,,,,,,,,,,,,,,,,,,,,,,,,20201,Bendigo,527
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99122.0,,,,,,,,,344.8,5995.0,5218.0,777.0,774.0,293.0,481.0,,,,,,,,,,,,,,,,,,,,,,,,20201,Bendigo,528
