sa3_code16,sme_usl_ad_1_yr_ago_as_2016_m,sme_usl_ad_1_yr_ago_as_2016_f,sme_usl_ad_1_yr_ago_as_2016_p,dif_usl_ad_1_yr_ago_sme_sa2_m,dif_usl_ad_1_yr_ago_sme_sa2_f,dif_usl_ad_1_yr_ago_sme_sa2_p,dif_us_ad_1_ago_dif_sa2_nsw_m,dif_us_ad_1_ago_dif_sa2_nsw_f,dif_us_ad_1_ago_dif_sa2_nsw_p,dif_us_ad_1_ago_dif_sa2_vic_m,dif_us_ad_1_ago_dif_sa2_vic_f,dif_us_ad_1_ago_dif_sa2_vic_p,dif_us_ad_1_ago_dif_sa2_qld_m,dif_us_ad_1_ago_dif_sa2_qld_f,dif_us_ad_1_ago_dif_sa2_qld_p,dif_us_ad_1_ago_dif_sa2_sa_m,dif_us_ad_1_ago_dif_sa2_sa_f,dif_us_ad_1_ago_dif_sa2_sa_p,dif_us_ad_1_ago_dif_sa2_wa_m,dif_us_ad_1_ago_dif_sa2_wa_f,dif_us_ad_1_ago_dif_sa2_wa_p,dif_us_ad_1_ago_dif_sa2_tas_m,dif_us_ad_1_ago_dif_sa2_tas_f,dif_us_ad_1_ago_dif_sa2_tas_p,dif_us_ad_1_ago_dif_sa2_nt_m,dif_us_ad_1_ago_dif_sa2_nt_f,dif_us_ad_1_ago_dif_sa2_nt_p,dif_us_ad_1_ago_dif_sa2_act_m,dif_us_ad_1_ago_dif_sa2_act_f,dif_us_ad_1_ago_dif_sa2_act_p,dif_us_ad_1_ago_dif_sa2_ot_m,dif_us_ad_1_ago_dif_sa2_ot_f,dif_us_ad_1_ago_dif_sa2_ot_p,dif_us_ad_1_ago_dif_sa2_tot_m,dif_us_ad_1_ago_dif_sa2_tot_f,dif_us_ad_1_ago_dif_sa2_tot_p,difnt_usl_add_1_yr_ago_os_m,difnt_usl_add_1_yr_ago_os_f,difnt_usl_add_1_yr_ago_os_p,difnt_usl_add_1_yr_ago_ns_m,difnt_usl_add_1_yr_ago_ns_f,difnt_usl_add_1_yr_ago_ns_p,difnt_usl_add_1_yr_ago_tot_m,difnt_usl_add_1_yr_ago_tot_f,difnt_usl_add_1_yr_ago_tot_p,n_stated_m,n_stated_f,n_stated_p,tot_m,tot_f,tot_p,sa3_name16
50602,23845,23502,47350,1296,1212,2507,92,87,175,90,64,151,103,81,182,40,28,72,4578,4180,8756,7,6,12,38,30,72,3,3,3,0,0,0,4948,4470,9426,1026,1184,2214,99,76,173,7375,6941,14321,4284,3791,8075,35498,34243,69742,Belmont - Victoria Park
50603,34270,35021,69298,1740,1567,3306,86,95,182,106,94,198,55,54,115,43,38,82,4718,4360,9077,3,6,11,32,21,56,7,14,20,3,3,8,5070,4685,9755,1772,1822,3590,99,89,183,8675,8162,16836,3258,3238,6494,46206,46423,92630,Canning
50604,45593,44962,90553,1473,1469,2940,72,81,154,80,65,147,68,83,151,45,40,92,5404,5230,10633,10,10,24,18,17,34,9,3,8,3,3,8,5720,5526,11249,1127,1382,2507,123,116,235,8449,8489,16937,5129,3852,8974,59164,57307,116467,Gosnells
50605,22814,23404,46214,711,743,1451,34,40,80,29,29,52,34,34,68,15,15,24,1998,2034,4033,0,0,3,15,15,29,0,8,5,0,0,0,2130,2173,4294,231,279,514,62,40,96,3133,3229,6360,2194,2027,4224,28145,28657,56802,Kalamunda
50606,9938,9814,19753,284,335,620,16,13,26,15,10,21,9,11,27,0,0,4,1654,1775,3427,0,4,4,5,5,11,0,0,0,0,0,0,1699,1823,3519,103,92,196,30,29,65,2112,2284,4394,1340,915,2264,13395,13015,26411,Serpentine - Jarrahdale
50607,14682,15435,30117,621,677,1302,48,58,110,62,59,126,34,33,64,25,23,48,2395,2406,4800,9,6,15,20,14,37,3,8,10,0,0,0,2606,2609,5214,600,625,1219,53,50,99,3880,3956,7835,1813,1873,3684,20376,21266,41641,South Perth
50701,37923,39072,77000,1192,1220,2411,77,71,152,66,66,135,102,103,206,46,43,86,5325,5638,10962,15,27,38,29,22,52,18,17,33,3,0,3,5677,5985,11663,682,782,1469,82,82,167,7631,8078,15706,3988,3870,7863,49546,51021,100567,Cockburn
50702,12781,13848,26632,438,443,878,71,81,155,57,78,132,44,52,96,11,12,25,1732,1842,3571,10,14,20,17,13,29,10,8,19,0,0,0,1944,2100,4043,327,350,674,51,62,107,2753,2955,5706,1959,1948,3913,17499,18750,36250,Fremantle
50703,13489,13472,26957,537,563,1102,27,36,63,27,23,49,41,42,80,29,19,49,2484,2497,4983,3,6,6,12,18,27,6,6,9,0,0,0,2626,2645,5275,250,294,546,39,38,78,3446,3548,6991,2676,1603,4280,19609,18620,38226,Kwinana
50704,38271,41326,79598,1149,1148,2292,84,84,169,84,94,177,75,78,149,34,36,73,4154,4466,8613,4,3,6,17,29,50,11,18,29,0,3,6,4468,4805,9276,803,916,1720,71,56,131,6488,6933,13422,3355,3398,6752,48112,51657,99773,Melville
50705,45178,46188,91361,2338,2586,4925,219,166,389,244,187,427,197,197,396,71,69,140,6000,6451,12452,32,46,75,73,66,136,17,32,48,7,0,4,6856,7215,14072,586,618,1205,134,119,249,9920,10538,20455,6070,5453,11528,61166,62174,123341,Rockingham
50901,22120,22513,44631,1264,1277,2541,31,39,71,31,32,65,36,39,78,25,19,36,2315,2394,4713,5,16,22,16,15,24,0,0,0,0,0,0,2464,2552,5019,171,183,353,76,53,132,3972,4069,8046,3207,2658,5861,29299,29238,58537,Albany
50902,21956,20623,42576,1202,1227,2431,21,23,45,19,28,46,39,46,83,22,29,51,1778,1698,3476,11,12,24,8,8,23,0,4,4,0,0,0,1907,1842,3753,228,220,444,51,44,92,3391,3335,6726,3451,2654,6101,28795,26610,55404,Wheat Belt - North
50903,7854,7435,15287,453,511,960,11,11,16,12,10,28,19,23,46,10,17,24,610,622,1234,3,0,8,11,18,22,0,0,0,0,0,0,676,705,1376,46,63,103,25,12,43,1195,1294,2488,1164,1056,2225,10209,9785,19993,Wheat Belt - South
51001,11385,11421,22806,1353,1491,2839,79,97,178,119,125,243,149,143,290,39,30,67,1000,1077,2079,23,22,37,78,98,179,3,4,9,6,3,11,1498,1594,3090,176,198,376,282,283,567,3311,3566,6879,2154,1970,4128,16850,16962,33812,Kimberley
51002,8405,5822,14222,1083,1057,2142,110,75,187,85,61,147,197,151,351,39,31,74,1662,1141,2807,21,13,31,28,20,46,3,3,10,0,0,0,2153,1497,3649,130,124,253,70,65,134,3435,2744,6175,2767,1532,4298,14599,10096,24700,East Pilbara
51003,12178,8012,20185,1686,1474,3156,205,72,278,148,47,200,599,162,763,85,27,108,2189,1349,3534,29,20,46,59,38,91,3,0,3,0,0,0,3315,1710,5022,199,175,372,58,38,93,5255,3395,8649,3682,1472,5155,21119,12875,33993,West Pilbara
51101,5888,5787,11678,556,583,1143,18,14,37,19,17,30,24,20,46,12,9,28,393,372,763,4,3,9,9,11,15,0,0,0,0,0,3,483,443,929,28,33,62,11,19,25,1079,1077,2158,1042,913,1949,8013,7775,15789,Esperance
51102,3443,3089,6526,306,284,589,12,10,25,14,27,34,36,23,60,13,9,29,297,302,599,3,5,9,13,16,26,3,6,8,3,0,7,395,395,793,56,59,118,15,15,32,779,755,1535,718,582,1303,4935,4430,9360,Gascoyne
51103,14069,12661,26736,950,854,1804,78,69,145,63,57,122,123,121,242,83,70,152,1901,1665,3569,35,29,62,35,40,77,0,3,4,0,0,0,2325,2044,4372,183,222,405,183,172,357,3636,3299,6933,2761,2036,4801,20474,18000,38471,Goldfields
51104,20042,19471,39517,1236,1340,2578,52,46,91,39,26,63,61,50,114,17,10,26,2187,2280,4467,14,7,26,28,20,45,0,0,0,3,0,3,2392,2443,4840,135,151,283,80,67,144,3843,3998,7838,3276,2740,6015,27163,26209,53370,Mid West
60101,6575,6756,13324,206,258,467,17,21,42,21,21,38,33,46,79,10,3,9,18,17,37,606,665,1270,4,0,7,3,3,3,0,0,0,708,789,1493,8,14,20,25,26,51,951,1086,2035,692,766,1458,8216,8602,16825,Brighton
60102,19983,21753,41731,497,496,991,85,82,171,103,106,207,131,126,253,21,24,49,44,44,94,1867,2051,3912,27,26,52,9,12,19,0,0,0,2283,2472,4755,127,150,281,44,33,76,2952,3160,6105,2259,1924,4188,25193,26833,52029,Hobart - North East
60103,19879,21146,41023,522,624,1145,79,77,160,99,86,179,93,108,203,27,22,49,49,57,106,2101,2344,4444,3,6,10,4,9,15,0,0,0,2463,2711,5167,208,210,416,66,44,103,3248,3580,6828,2260,2417,4677,25392,27145,52535,Hobart - North West
60104,12559,13618,26178,448,520,963,90,99,191,85,90,174,101,102,201,12,15,30,35,36,72,1045,1186,2232,13,21,36,15,12,22,0,0,0,1403,1574,2971,94,105,200,37,21,64,1986,2220,4204,1036,1069,2107,15581,16900,32485,Hobart - South and West
60105,17760,18868,36632,689,654,1340,170,214,377,308,340,648,194,171,363,54,56,113,87,97,178,2295,2345,4631,26,25,46,35,36,68,0,0,3,3163,3272,6438,655,791,1449,58,57,112,4562,4774,9339,2073,2085,4161,24399,25729,50128,Hobart Inner
60106,6264,6369,12638,248,272,523,46,44,87,47,48,88,47,50,96,8,11,16,22,20,36,475,509,990,10,6,19,0,0,0,0,0,0,651,686,1339,26,26,54,14,27,39,938,1004,1945,645,660,1302,7851,8037,15889,Sorell - Dodges Ferry
60201,29362,31750,61115,805,948,1753,206,195,405,219,229,448,184,206,384,49,47,94,122,105,227,3512,3924,7436,33,30,66,16,10,21,0,0,0,4333,4751,9087,473,378,853,72,75,144,5684,6157,11835,3419,3586,7008,38463,41490,79953,Launceston
60202,8984,9054,18041,319,370,686,54,61,114,61,64,128,80,86,162,17,11,25,31,28,56,503,587,1095,13,5,16,6,5,10,0,0,0,769,845,1609,34,35,67,12,12,28,1126,1258,2387,908,900,1809,11029,11212,22241,Meander Valley - West Tamar
60203,14783,14531,29312,695,749,1445,76,98,178,77,79,154,137,158,298,23,20,46,68,48,116,807,887,1695,17,15,26,4,5,8,0,0,0,1214,1322,2529,41,56,100,24,36,65,1978,2162,4138,1724,1606,3331,18482,18300,36779,North East
60301,4856,4352,9211,92,112,207,14,16,34,12,7,22,23,34,65,8,9,15,15,14,30,261,266,531,0,3,8,0,0,0,0,0,0,343,359,697,5,11,17,14,11,21,459,488,947,512,462,973,5820,5308,11126,Central Highlands (Tas.)
60302,7694,7510,15205,353,357,713,88,95,178,35,43,81,84,78,162,25,31,58,61,75,136,360,424,786,6,12,12,6,3,14,0,0,0,673,760,1429,52,60,109,11,12,22,1087,1182,2274,749,734,1486,9537,9432,18968,Huon - Bruny Island
60303,2693,2530,5220,138,139,274,22,20,46,19,17,39,17,12,25,12,3,18,13,14,27,143,141,287,0,4,6,0,0,0,0,0,0,223,219,439,6,14,23,4,6,14,371,379,752,366,362,728,3430,3268,6698,South East Coast
40302,33810,36687,70488,689,734,1424,125,135,257,121,122,249,79,73,153,4115,4384,8498,52,41,90,13,12,24,48,55,95,18,16,34,0,0,3,4573,4833,9407,778,896,1679,107,74,178,6152,6538,12689,2811,3053,5862,42763,46270,89033,Marion
60401,18125,19478,37606,650,706,1357,90,86,173,76,77,159,121,129,250,30,25,56,45,65,113,1590,1738,3326,13,6,23,6,8,12,0,0,0,1976,2133,4101,57,59,120,47,47,94,2729,2950,5678,1866,1931,3803,22719,24365,47082,Burnie - Ulverstone
60402,16772,17888,34656,679,821,1502,103,86,195,103,92,201,137,138,277,30,38,60,53,66,118,1389,1512,2903,11,16,20,4,5,6,0,0,0,1827,1953,3782,89,91,183,56,44,97,2647,2913,5560,1788,1848,3638,21208,22643,43856,Devonport
60403,6942,6420,13359,458,440,893,48,49,104,71,70,143,76,82,164,14,10,30,43,42,86,330,366,695,5,11,14,0,3,3,3,3,4,596,639,1234,32,30,59,20,17,37,1107,1122,2231,746,704,1454,8794,8244,17043,West Coast
70101,7753,6759,14514,395,377,774,206,201,413,219,187,411,417,381,793,116,104,216,250,187,439,16,7,24,1467,1421,2896,32,32,62,0,0,0,2733,2520,5252,592,591,1185,69,63,129,3794,3552,7350,2083,1571,3655,13626,11882,25509,Darwin City
70102,18106,17755,35865,528,479,1010,237,236,473,217,260,476,330,338,666,158,178,335,193,228,425,14,17,33,2835,2824,5661,36,39,68,3,3,3,4020,4115,8139,603,690,1294,80,73,153,5227,5364,10595,3340,3158,6502,26679,26277,52954,Darwin Suburbs
70103,8520,6830,15348,178,177,359,157,57,217,145,60,203,310,135,445,66,36,105,163,86,249,14,9,24,724,643,1366,15,4,23,0,0,0,1603,1030,2631,62,66,123,35,18,50,1875,1286,3158,3510,1279,4788,13898,9391,23290,Litchfield
70204,5265,5255,10516,194,206,403,34,37,68,28,30,61,86,86,176,14,13,33,30,37,70,7,0,9,157,153,310,0,3,4,0,0,0,360,364,722,29,19,49,79,86,166,666,681,1338,550,437,985,6473,6364,12840,East Arnhem
70205,6575,6244,12818,390,378,768,178,169,346,69,62,134,220,184,405,54,53,107,63,61,117,8,5,11,278,270,550,10,6,19,0,0,0,873,812,1682,48,61,112,69,63,131,1382,1315,2692,1538,1333,2878,9491,8895,18390,Katherine
80101,35975,37281,73259,690,684,1372,1023,1006,2034,208,180,385,215,239,455,69,59,126,88,87,178,29,20,46,43,34,74,3741,3762,7501,3,5,8,5420,5398,10811,1073,1129,2199,102,85,187,7280,7294,14575,3499,3462,6965,46757,48040,94797,Belconnen
80103,450,328,780,3,3,8,28,16,48,3,0,3,9,3,10,0,0,0,5,0,5,0,0,0,0,0,0,35,36,62,0,0,0,74,58,136,3,5,10,0,0,0,81,72,154,530,116,642,1060,508,1573,Canberra East
40301,12201,13539,25742,397,405,801,74,87,156,79,73,155,58,52,111,1394,1507,2899,24,21,45,10,7,16,19,19,35,18,10,37,0,0,0,1670,1771,3446,270,314,593,33,37,63,2368,2532,4902,1335,1463,2796,15907,17537,33438,Holdfast Bay
70104,10721,10475,21197,411,406,820,192,199,389,193,194,383,456,448,907,110,105,210,201,206,401,23,18,41,2256,2244,4501,17,18,31,0,0,0,3441,3429,6864,206,252,458,78,51,132,4134,4136,8270,1802,1747,3552,16658,16360,33017,Palmerston
70202,2056,1993,4048,98,95,192,15,25,39,24,17,46,61,50,111,20,19,33,14,17,33,0,0,0,139,107,247,4,4,6,0,0,0,281,239,518,24,40,67,33,24,57,438,400,837,351,214,566,2846,2605,5456,Barkly
70203,6522,6293,12809,142,143,282,39,36,75,51,51,103,67,52,121,23,19,42,26,29,53,4,3,7,248,240,486,3,0,3,0,0,0,455,429,885,41,35,81,81,86,171,724,692,1415,908,751,1662,8152,7735,15884,Daly - Tiwi - West Arnhem
70201,11903,12431,24333,417,463,874,125,158,284,167,180,349,226,235,461,169,165,331,77,97,173,8,10,20,1161,1237,2397,22,28,44,0,0,3,1958,2106,4068,289,358,650,179,188,368,2842,3115,5955,2904,2393,5297,17650,17936,35586,Alice Springs
80104,25772,26519,52290,564,553,1119,894,1000,1893,192,195,383,258,285,542,92,105,195,119,130,250,18,21,36,52,47,101,3433,3349,6781,3,3,4,5056,5142,10194,789,908,1693,71,66,139,6481,6664,13145,2265,2164,4424,34514,35345,69861,Gungahlin
80105,16757,17026,33788,636,636,1264,967,1017,1984,390,430,818,323,308,628,110,114,219,136,110,251,44,48,88,53,48,104,2773,2777,5550,4,3,11,4791,4856,9650,1328,1342,2671,76,68,142,6830,6898,13728,2608,2361,4969,26200,26290,52487,North Canberra
80106,8814,9431,18244,209,246,454,505,533,1031,168,172,339,170,160,329,47,51,93,66,56,127,7,14,23,22,18,39,1125,1215,2343,4,3,9,2118,2227,4343,425,447,873,28,24,57,2780,2946,5729,1341,1448,2792,12937,13826,26761,South Canberra
80107,33925,35300,69220,404,407,812,603,649,1253,117,102,221,135,157,293,32,45,75,47,37,81,13,15,27,26,15,40,2726,2907,5636,0,0,0,3697,3941,7638,313,317,626,61,52,115,4480,4718,9192,2712,2958,5670,41116,42974,84086,Tuggeranong
80108,8771,9400,18176,68,87,154,160,196,361,47,39,82,40,42,78,11,13,26,14,13,27,11,6,18,14,17,31,766,808,1579,0,0,0,1064,1134,2201,178,169,349,14,13,22,1326,1397,2724,857,953,1809,10948,11755,22704,Weston Creek
80109,12676,13434,26108,220,257,473,348,416,765,96,120,216,100,105,205,32,33,65,32,39,66,11,11,19,17,19,35,1384,1432,2822,0,0,0,2025,2172,4195,398,461,866,27,19,43,2668,2911,5577,1396,1304,2699,16741,17648,34390,Woden Valley
80110,1040,1085,2126,11,12,24,95,106,199,18,17,29,10,8,23,5,7,12,3,3,5,0,0,3,6,6,13,769,807,1577,0,0,0,908,947,1861,43,60,107,3,4,13,967,1027,1997,176,182,355,2183,2298,4480,Molonglo
80111,269,225,499,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,16,23,0,0,0,11,22,32,0,4,4,0,0,0,13,23,34,26,28,56,308,280,593,Urriarra - Namadgi
90101,612,498,1112,23,23,45,10,3,12,4,3,11,10,3,13,3,3,8,29,25,51,0,0,0,10,3,15,10,5,11,3,0,3,76,52,123,7,16,22,0,3,3,106,86,200,403,112,518,1124,703,1825,Christmas Island
90102,225,229,453,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,12,17,30,0,0,0,0,0,0,0,0,0,0,0,4,14,12,29,0,0,0,0,0,0,22,21,38,18,18,42,266,273,534,Cocos (Keeling) Islands
90103,113,100,216,0,0,0,23,21,35,9,3,9,11,0,17,0,0,0,0,3,7,0,0,0,0,0,0,11,9,16,3,0,3,54,32,89,4,0,4,6,0,6,59,34,98,41,33,72,215,168,384,Jervis Bay
90104,653,737,1396,27,41,69,28,27,54,6,0,4,19,18,31,0,0,3,3,3,4,0,0,0,0,0,0,4,3,8,0,0,0,55,52,103,18,19,40,0,0,0,104,109,214,56,64,123,813,915,1731,Norfolk Island
