sa3_code,sa3_name,new_houses_num,new_oth_resial_building_num,tot_dwl_num,value_new_houses_aud000,value_new_oth_resial_building_aud000,value_alterations_additions_conversions_resial_building_aud000,value_tot_resial_building_aud000,value_non_resial_building_aud000,value_tot_building_aud000
50806,Pilbara,712,451,1172,337171.5,149837.3,10260.9,497269.7,675170.2,1172439.9
50901,Albany,382,39,425,103650.8,11359.2,16169.4,131179.3,54451.8,185631.1
50902,Wheat Belt - North,346,11,358,93708.4,1884.9,11433.9,107027.2,49208.0,156235.2
50903,Wheat Belt - South,61,6,67,14938.2,1298.7,5410.7,21647.6,13149.6,34797.2
60101,Brighton,91,9,100,19314.5,1356.0,2632.6,23303.1,25907.0,49210.1
60102,Hobart - North East,236,29,265,55883.7,5460.0,12576.7,73920.4,71138.3,145058.6
60103,Hobart - North West,109,30,141,20225.7,4111.0,3533.1,27869.8,42349.6,70219.4
60104,Hobart - South and West,115,19,134,32714.9,6200.0,5392.6,44307.5,7923.6,52231.0
60105,Hobart Inner,41,0,44,15521.0,0.0,21021.0,36542.1,359872.7,396414.7
60106,Sorell - Dodges Ferry,140,0,141,31361.3,0.0,5348.6,36709.8,7171.2,43881.0
60201,Launceston,207,115,329,53000.0,18382.5,15623.3,87005.8,63671.0,150676.8
60202,Meander Valley - West Tamar,99,4,104,22121.2,444.0,5135.9,27701.1,7647.5,35348.6
60203,North East,156,17,174,34972.5,2334.4,6561.7,43868.6,22394.3,66262.9
60301,Central Highlands (Tas.),35,0,36,6359.5,0.0,1827.2,8186.7,1310.0,9496.7
60302,Huon - Bruny Island,123,7,130,28004.5,825.0,5588.8,34418.3,6656.1,41074.4
60303,South East Coast,74,2,76,16162.4,244.0,3894.1,20300.5,2594.3,22894.9
60401,Burnie - Ulverstone,116,59,175,28316.6,7913.8,8824.4,45054.8,21243.4,66298.2
60402,Devonport,195,56,255,48152.4,6683.3,8964.8,63800.5,31707.1,95507.6
60403,West Coast,30,0,31,6757.1,0.0,3291.9,10049.0,13438.7,23487.7
70101,Darwin City,37,203,240,25916.5,66424.8,7464.0,99805.3,178584.5,278389.8
70102,Darwin Suburbs,245,341,589,95665.1,61717.0,28429.2,185811.3,253304.6,439115.9
70103,Litchfield,123,113,240,33321.3,22603.8,16344.0,72269.2,118797.3,191066.4
70104,Palmerston,379,439,820,134583.8,103571.0,8549.7,246704.5,33090.9,279795.4
50601,Armadale,1533,86,1622,345013.5,16213.1,11217.4,372444.0,82376.0,454819.9
50604,Gosnells,844,343,1191,171463.0,52023.3,9347.4,232833.7,47144.7,279978.5
50605,Kalamunda,366,60,431,93817.2,10452.7,14800.3,119070.2,48274.7,167345.0
50606,Serpentine - Jarrahdale,840,12,855,188271.8,1320.0,5432.4,195024.2,3052.0,198076.2
50607,South Perth,169,103,273,100274.3,55514.5,21210.9,176999.7,70480.8,247480.5
50701,Cockburn,974,556,1543,275298.8,130988.3,15319.3,421606.5,150052.8,571659.3
70202,Barkly,13,23,36,4042.4,2944.0,114.0,7100.4,2631.2,9731.6
70203,Daly - Tiwi - West Arnhem,19,9,28,6353.1,4806.1,1324.6,12483.8,12823.9,25307.8
70204,East Arnhem,4,0,4,2295.0,0.0,0.0,2295.0,8651.7,10946.7
70205,Katherine,48,40,90,15091.5,14760.0,2085.9,31937.3,37775.5,69712.8
70201,Alice Springs,20,31,102,6631.2,7730.0,6873.1,21234.3,38919.8,60154.1
80101,Belconnen,77,356,434,22245.7,62653.6,21514.1,106413.4,57096.3,163509.7
80102,Cotter - Namadgi,206,556,762,77183.3,107846.8,521.4,185551.5,2253.0,187804.6
80103,Fyshwick - Pialligo - Hume,0,0,0,0.0,0.0,1371.0,1371.0,220277.8,221648.8
80104,Gungahlin,1326,832,2159,401459.6,182622.0,5259.6,589341.2,83551.0,672892.2
80105,North Canberra,37,630,668,17191.4,169067.4,18986.3,205245.1,123900.5,329145.6
80106,South Canberra,34,345,380,19498.2,78661.3,11322.9,109482.4,102760.9,212243.3
80107,Tuggeranong,18,59,77,6272.2,12452.6,17849.8,36574.6,29129.5,65704.1
80108,Weston Creek,26,8,34,11022.6,3389.6,8620.2,23032.4,29368.3,52400.7
80109,Woden,28,93,122,14105.2,23976.1,15683.2,53764.5,59656.5,113421.0
