SA3_MAIN11,Sme_Usl_ad_5_yr_ago_as_2011_M,Sme_Usl_ad_5_yr_ago_as_2011_F,Sme_Usl_ad_5_yr_ago_as_2011_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P,SA3_NAME11
20701,41732,45906,87638,2867,3111,5978,960,1082,2042,15591,16897,32488,524,583,1107,248,290,538,320,377,697,120,147,267,46,50,96,133,167,300,0,0,0,17942,19593,37535,6321,6722,13043,208,197,405,27338,29623,56961,3254,3163,6417,72324,78692,151016,Boroondara
20702,26497,28652,55149,1348,1454,2802,264,275,539,6814,7161,13975,169,195,364,63,72,135,77,78,155,24,32,56,13,15,28,33,30,63,0,0,0,7457,7858,15315,2553,2803,5356,89,108,197,11447,12223,23670,1409,1508,2917,39353,42383,81736,Manningham - West
20703,25429,28371,53800,1249,1335,2584,365,380,745,7960,8576,16536,228,264,492,116,118,234,99,99,198,50,67,117,14,10,24,45,41,86,0,0,0,8877,9555,18432,4798,5131,9929,156,178,334,15080,16199,31279,2327,2194,4521,42836,46764,89600,Whitehorse - West
20801,24472,27317,51789,2378,2519,4897,470,501,971,8128,8993,17121,264,300,564,70,75,145,161,174,335,33,34,67,17,14,31,61,71,132,0,0,0,9204,10162,19366,2813,2843,5656,123,135,258,14518,15659,30177,2029,2264,4293,41019,45240,86259,Bayside
20802,35855,38940,74795,2560,2845,5405,577,640,1217,12916,13503,26419,392,431,823,161,187,348,227,234,461,84,103,187,37,42,79,84,77,161,0,0,0,14478,15217,29695,6241,6322,12563,203,187,390,23482,24571,48053,3205,3027,6232,62542,66538,129080,Glen Eira
20803,29261,31632,60893,2137,2351,4488,341,383,724,11570,12405,23975,282,317,599,82,74,156,147,152,299,51,60,111,31,23,54,49,47,96,0,0,0,12553,13461,26014,2350,2570,4920,204,193,397,17244,18575,35819,2507,2456,4963,49012,52663,101675,Kingston
30904,4497,4610,9107,593,686,1279,227,250,477,78,78,156,1642,1737,3379,33,44,77,45,47,92,15,27,42,17,18,35,31,32,63,0,0,0,2088,2233,4321,287,282,569,44,37,81,3012,3238,6250,431,340,771,7940,8188,16128,Gold Coast Hinterland
30905,6951,7143,14094,799,944,1743,668,744,1412,183,203,386,3722,4025,7747,79,83,162,78,94,172,26,26,52,29,14,43,38,45,83,0,0,0,4823,5234,10057,691,781,1472,81,80,161,6394,7039,13433,676,652,1328,14021,14834,28855,Mudgeeraba - Tallebudgera
30906,13587,14022,27609,1744,1887,3631,1117,1242,2359,370,361,731,7327,7932,15259,106,118,224,116,122,238,58,84,142,39,34,73,93,90,183,0,0,0,9226,9983,19209,1884,2005,3889,178,170,348,13032,14045,27077,1789,1779,3568,28408,29846,58254,Nerang
30907,15984,16002,31986,2885,2931,5816,2220,2397,4617,766,787,1553,13015,14157,27172,256,255,511,243,251,494,162,175,337,85,74,159,163,141,304,0,0,0,16910,18237,35147,3730,3915,7645,329,323,652,23854,25406,49260,2504,2162,4666,42342,43570,85912,Ormeau - Oxenford
31303,2773,2703,5476,428,417,845,72,91,163,34,28,62,1182,1290,2472,15,8,23,5,9,14,3,5,8,10,13,23,0,6,6,0,0,0,1321,1450,2771,137,144,281,32,39,71,1918,2050,3968,913,280,1193,5604,5033,10637,Caboolture Hinterland
31304,13801,14100,27901,2052,2269,4321,601,622,1223,236,240,476,6873,7378,14251,87,93,180,75,76,151,31,26,57,65,66,131,67,68,135,0,0,0,8035,8569,16604,923,1013,1936,225,189,414,11235,12040,23275,1485,1396,2881,26521,27536,54057,Narangba - Burpengary
30306,10851,11458,22309,863,824,1687,320,291,611,151,140,291,4435,4374,8809,43,40,83,40,38,78,22,22,44,21,19,40,16,13,29,0,0,0,5048,4937,9985,3393,3470,6863,126,116,242,9430,9347,18777,1149,990,2139,21430,21795,43225,Sunnybank
30401,8546,9092,17638,700,720,1420,232,229,461,118,117,235,3326,3549,6875,43,45,88,31,39,70,14,17,31,16,18,34,28,33,61,0,0,0,3808,4047,7855,908,958,1866,61,98,159,5477,5823,11300,480,476,956,14503,15391,29894,Centenary
30402,11568,12158,23726,918,1016,1934,442,415,857,169,173,342,4204,4430,8634,79,90,169,118,127,245,24,18,42,25,28,53,69,77,146,0,5,5,5130,5363,10493,1676,1686,3362,80,105,185,7804,8170,15974,624,736,1360,19996,21064,41060,Kenmore - Brookfield - Moggill
30403,8406,9174,17580,858,828,1686,645,692,1337,246,265,511,6497,6479,12976,83,94,177,120,105,225,27,30,57,66,55,121,83,80,163,0,0,0,7767,7800,15567,3528,3922,7450,100,100,200,12253,12650,24903,1275,1272,2547,21934,23096,45030,Sherwood - Indooroopilly
30404,11673,12731,24404,1102,1206,2308,751,555,1306,358,318,676,5015,5292,10307,98,103,201,132,98,230,45,30,75,126,81,207,130,119,249,3,0,3,6658,6596,13254,1148,1146,2294,110,108,218,9018,9056,18074,828,681,1509,21519,22468,43987,The Gap - Enoggera
30501,7391,7223,14614,1070,1022,2092,1114,944,2058,494,444,938,8352,7897,16249,150,144,294,171,159,330,67,86,153,69,71,140,160,123,283,0,0,0,10577,9868,20445,5759,5518,11277,214,157,371,17620,16565,34185,4175,2924,7099,29186,26712,55898,Brisbane Inner
30502,7096,7301,14397,567,565,1132,744,709,1453,305,318,623,5270,5482,10752,97,99,196,109,112,221,30,25,55,32,34,66,64,77,141,0,0,0,6651,6856,13507,1801,1781,3582,117,80,197,9136,9282,18418,1261,918,2179,17493,17501,34994,Brisbane Inner - East
30503,14579,15412,29991,1044,1089,2133,1157,1137,2294,540,506,1046,10580,11336,21916,134,128,262,165,166,331,64,57,121,84,80,164,116,123,239,0,0,0,12840,13533,26373,3962,4165,8127,229,209,438,18075,18996,37071,2315,1766,4081,34969,36174,71143,Brisbane Inner - North
30504,10476,11263,21739,981,1015,1996,880,935,1815,340,372,712,7313,7680,14993,108,121,229,158,157,315,56,59,115,55,52,107,115,109,224,0,0,0,9025,9485,18510,2567,2757,5324,149,91,240,12722,13348,26070,1403,1104,2507,24601,25715,50316,Brisbane Inner - West
30601,9303,9388,18691,1640,1746,3386,788,832,1620,640,703,1343,5204,5859,11063,274,296,570,329,355,684,74,99,173,253,260,513,63,76,139,6,4,10,7631,8484,16115,1270,1437,2707,174,141,315,10715,11808,22523,1403,1215,2618,21421,22411,43832,Cairns - North
30602,18915,18698,37613,2407,2594,5001,916,911,1827,591,623,1214,12133,13169,25302,276,293,569,319,336,655,77,81,158,356,354,710,94,83,177,3,3,6,14765,15853,30618,2211,2534,4745,397,372,769,19780,21353,41133,4594,3999,8593,43289,44050,87339,Cairns - South
30603,9738,9193,18931,1912,1818,3730,212,216,428,125,130,255,2334,2297,4631,49,50,99,80,74,154,14,22,36,73,58,131,7,7,14,3,7,10,2897,2861,5758,404,406,810,83,69,152,5296,5154,10450,1051,825,1876,16085,15172,31257,Innisfail - Cassowary Coast
30908,8351,9317,17668,1255,1427,2682,1142,1263,2405,367,423,790,5109,5691,10800,107,120,227,107,107,214,40,57,97,25,29,54,58,78,136,0,0,0,6955,7768,14723,1958,2129,4087,145,140,285,10313,11464,21777,1484,1597,3081,20148,22378,42526,Robina
30909,10913,11818,22731,1353,1375,2728,1138,1169,2307,348,367,715,5959,6192,12151,95,114,209,86,121,207,80,105,185,50,68,118,60,63,123,0,0,0,7816,8199,16015,2511,2778,5289,224,236,460,11904,12588,24492,2236,2153,4389,25053,26559,51612,Southport
30910,6368,6528,12896,980,892,1872,925,942,1867,359,360,719,3724,3588,7312,102,126,228,86,80,166,63,75,138,23,26,49,52,50,102,0,0,0,5334,5247,10581,2147,2046,4193,118,100,218,8579,8285,16864,2329,1939,4268,17276,16752,34028,Surfers Paradise
31001,13830,14839,28669,1999,2205,4204,532,561,1093,197,224,421,6153,6298,12451,124,135,259,59,63,122,37,42,79,41,53,94,40,36,76,0,0,0,7183,7412,14595,2363,2503,4866,177,160,337,11722,12280,24002,3885,2055,5940,29437,29174,58611,Forest Lake - Oxley
31002,14540,14251,28791,2485,2670,5155,534,547,1081,152,150,302,6041,6342,12383,65,54,119,81,76,157,30,28,58,87,73,160,23,29,52,0,0,0,7013,7299,14312,293,301,594,242,204,446,10033,10474,20507,2312,1535,3847,26885,26260,53145,Ipswich Hinterland
31003,22253,22612,44865,2235,2585,4820,1025,1003,2028,329,296,625,12453,13421,25874,174,180,354,117,119,236,58,51,109,135,136,271,78,67,145,0,0,0,14369,15273,29642,1131,1221,2352,314,281,595,18049,19360,37409,2759,2387,5146,43061,44359,87420,Ipswich Inner
31004,12183,12010,24193,1757,1837,3594,903,966,1869,302,270,572,9657,10149,19806,134,129,263,106,105,211,66,52,118,79,75,154,55,63,118,4,0,4,11306,11809,23115,2347,2487,4834,266,238,504,15676,16371,32047,1745,1562,3307,29604,29943,59547,Springfield - Redbank
31101,2863,2947,5810,761,828,1589,145,162,307,33,40,73,1215,1352,2567,19,17,36,18,20,38,3,7,10,10,8,18,5,9,14,0,0,0,1448,1615,3063,84,92,176,66,52,118,2359,2587,4946,422,330,752,5644,5864,11508,Beaudesert
31201,7182,6206,13388,2102,1952,4054,485,383,868,196,153,349,4218,3746,7964,69,56,125,162,143,305,37,29,66,91,83,174,12,8,20,0,0,0,5270,4601,9871,687,589,1276,106,65,171,8165,7207,15372,2466,1195,3661,17813,14608,32421,Bowen Basin - North
31202,26097,25118,51215,3415,3368,6783,1361,1226,2587,618,590,1208,14239,14380,28619,227,206,433,349,332,681,142,121,263,180,153,333,41,36,77,0,0,0,17157,17044,34201,2161,2081,4242,365,349,714,23098,22842,45940,4884,2628,7512,54079,50588,104667,Mackay
31203,3760,3427,7187,1226,1192,2418,441,422,863,204,225,429,1464,1444,2908,87,89,176,109,96,205,36,41,77,45,39,84,12,20,32,0,0,0,2398,2376,4774,395,429,824,61,51,112,4080,4048,8128,1198,780,1978,9038,8255,17293,Whitsunday
31301,6881,7263,14144,1413,1608,3021,438,504,942,179,180,359,3578,3809,7387,40,38,78,81,74,155,31,43,74,33,38,71,15,29,44,0,0,0,4395,4715,9110,417,465,882,101,96,197,6326,6884,13210,914,886,1800,14121,15033,29154,Bribie - Beachmere
31302,11543,12085,23628,1746,1925,3671,654,713,1367,238,279,517,8330,9070,17400,87,95,182,73,78,151,55,61,116,51,67,118,31,27,58,0,0,0,9519,10390,19909,884,970,1854,271,275,546,12420,13560,25980,2279,2053,4332,26242,27698,53940,Caboolture
31305,12544,13627,26171,1399,1552,2951,744,773,1517,322,354,676,6840,7670,14510,68,76,144,70,69,139,41,44,85,45,51,96,40,54,94,0,0,0,8170,9091,17261,1326,1416,2742,201,172,373,11096,12231,23327,1655,1500,3155,25295,27358,52653,Redcliffe
31401,21872,22041,43913,1936,2064,4000,607,616,1223,299,295,594,9010,9267,18277,101,137,238,153,159,312,53,47,100,116,115,231,73,82,155,0,0,0,10412,10718,21130,1437,1515,2952,139,121,260,13924,14418,28342,1195,1123,2318,36991,37582,74573,Hills District
31402,8611,9024,17635,1775,1893,3668,800,859,1659,358,351,709,7312,8301,15613,108,122,230,121,122,243,62,65,127,70,82,152,87,84,171,0,0,0,8918,9986,18904,2052,2137,4189,195,207,402,12940,14223,27163,1018,912,1930,22569,24159,46728,North Lakes
31403,9079,9445,18524,606,635,1241,263,284,547,114,100,214,4307,4557,8864,21,20,41,34,37,71,35,33,68,21,27,48,24,23,47,0,0,0,4819,5081,9900,719,734,1453,101,83,184,6245,6533,12778,740,612,1352,16064,16590,32654,Strathpine
31501,8659,8169,16828,908,865,1773,134,124,258,85,84,169,2142,2055,4197,23,19,42,77,69,146,26,30,56,75,62,137,9,10,19,0,0,0,2571,2453,5024,229,243,472,70,56,126,3778,3617,7395,2049,785,2834,14486,12571,27057,Far North
31502,7110,6168,13278,1975,1868,3843,481,388,869,193,119,312,2877,2646,5523,85,65,150,128,87,215,48,34,82,149,128,277,15,16,31,0,0,0,3976,3483,7459,723,644,1367,116,108,224,6790,6103,12893,2377,1683,4060,16277,13954,30231,Outback - North
31503,5073,4802,9875,1283,1353,2636,171,179,350,58,57,115,1677,1782,3459,44,33,77,32,31,63,9,9,18,43,52,95,3,5,8,0,0,0,2037,2148,4185,150,181,331,65,46,111,3535,3728,7263,682,513,1195,9290,9043,18333,Outback - South
31601,9634,10882,20516,1189,1303,2492,627,730,1357,316,373,689,5929,6802,12731,93,102,195,139,162,301,57,79,136,55,54,109,65,76,141,0,0,0,7281,8378,15659,1259,1382,2641,134,161,295,9863,11224,21087,772,706,1478,20269,22812,43081,Buderim
31602,14443,15591,30034,1949,2171,4120,933,1050,1983,502,563,1065,9762,10812,20574,106,130,236,167,179,346,83,88,171,76,96,172,81,86,167,0,0,0,11710,13004,24714,1655,1723,3378,212,192,404,15526,17090,32616,1691,1671,3362,31660,34352,66012,Caloundra
31603,9924,10753,20677,2283,2306,4589,838,918,1756,450,527,977,6088,6878,12966,103,122,225,138,150,288,73,91,164,84,84,168,61,62,123,3,3,6,7838,8835,16673,1317,1460,2777,199,182,381,11637,12783,24420,1672,1401,3073,23233,24937,48170,Maroochy
31604,14366,14559,28925,2236,2440,4676,591,667,1258,312,362,674,6214,6691,12905,120,125,245,169,166,335,31,46,77,83,106,189,54,53,107,0,0,0,7574,8216,15790,743,831,1574,196,205,401,10749,11692,22441,1541,1367,2908,26656,27618,54274,Nambour - Pomona
31605,7475,8110,15585,1230,1413,2643,754,837,1591,482,543,1025,3815,4306,8121,109,121,230,111,116,227,48,45,93,39,39,78,54,73,127,0,0,0,5412,6080,11492,980,1087,2067,110,114,224,7732,8694,16426,1060,939,1999,16267,17743,34010,Noosa
31606,11395,11530,22925,1562,1730,3292,494,517,1011,203,203,406,5489,6091,11580,75,70,145,110,112,222,32,33,65,57,72,129,36,47,83,0,0,0,6496,7145,13641,552,590,1142,124,99,223,8734,9564,18298,1257,1142,2399,21386,22236,43622,Sunshine Coast Hinterland
31701,30558,32870,63428,3868,4165,8033,1462,1588,3050,383,388,771,19217,21302,40519,135,127,262,163,180,343,85,91,176,189,243,432,102,101,203,5,5,10,21741,24025,45766,2401,2431,4832,366,314,680,28376,30935,59311,3746,3561,7307,62680,67366,130046,Toowoomba
31801,12643,12243,24886,2104,2294,4398,199,173,372,96,89,185,3412,3685,7097,35,38,73,82,75,157,20,16,36,70,67,137,9,4,13,0,0,0,3923,4147,8070,290,294,584,100,87,187,6417,6822,13239,1335,1035,2370,20395,20100,40495,Charters Towers - Ayr - Ingham
31802,36111,36053,72164,3861,4191,8052,2422,2225,4647,1352,1371,2723,23933,25504,49437,481,481,962,561,600,1161,233,249,482,691,694,1385,264,265,529,4,0,4,29941,31389,61330,3205,3504,6709,630,541,1171,37637,39625,77262,6972,5359,12331,80720,81037,161757,Townsville
31901,20033,20583,40616,2493,2672,5165,826,832,1658,303,314,617,11140,12205,23345,94,115,209,180,195,375,52,55,107,154,159,313,41,43,84,3,3,6,12793,13921,26714,825,922,1747,294,291,585,16405,17806,34211,2501,2299,4800,38939,40688,79627,Bundaberg
31902,12345,12095,24440,2654,2754,5408,315,319,634,107,124,231,4633,5039,9672,50,41,91,82,87,169,23,19,42,98,98,196,5,9,14,0,0,0,5313,5736,11049,291,315,606,177,128,305,8435,8933,17368,1367,1131,2498,22147,22159,44306,Burnett
31903,11305,11277,22582,1995,2121,4116,369,380,749,155,170,325,5238,5516,10754,54,61,115,104,81,185,34,36,70,77,71,148,18,20,38,0,0,0,6049,6335,12384,314,325,639,142,147,289,8500,8928,17428,1366,1381,2747,21171,21586,42757,Gympie - Cooloola
31904,11010,11863,22873,1474,1675,3149,935,1059,1994,458,501,959,7113,8076,15189,139,145,284,185,198,383,78,90,168,122,146,268,61,66,127,0,0,0,9091,10281,19372,626,698,1324,161,175,336,11352,12829,24181,1358,1327,2685,23720,26019,49739,Hervey Bay
31905,10525,10611,21136,1748,1978,3726,417,444,861,164,167,331,4785,5031,9816,72,55,127,91,91,182,42,40,82,86,94,180,27,44,71,5,0,5,5689,5966,11655,183,228,411,140,109,249,7760,8281,16041,1760,1100,2860,20045,19992,40037,Maryborough
39797,111,106,217,4,0,4,15,5,20,14,9,23,57,22,79,0,6,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,86,45,131,15,17,32,4,0,4,109,62,171,58,25,83,278,193,471,Migratory - Offshore - Shipping (Qld)
39999,874,525,1399,295,158,453,515,417,932,279,259,538,2290,1937,4227,129,100,229,162,148,310,58,62,120,69,49,118,38,26,64,0,0,0,3540,2998,6538,740,740,1480,76,63,139,4651,3959,8610,1360,678,2038,6885,5162,12047,Special Purpose Codes SA3 (Qld)
31102,7825,7935,15760,1036,1174,2210,478,538,1016,149,150,299,4933,5331,10264,56,64,120,37,37,74,21,19,40,31,35,66,18,30,48,0,0,0,5723,6204,11927,873,932,1805,175,145,320,7807,8455,16262,1353,1256,2609,16985,17646,34631,Beenleigh
31103,17011,17036,34047,1628,1750,3378,601,639,1240,208,200,408,9290,9663,18953,57,72,129,64,79,143,42,43,85,41,29,70,24,34,58,0,0,0,10327,10759,21086,1720,1840,3560,281,280,561,13956,14629,28585,1905,1789,3694,32872,33454,66326,Browns Plains
31104,9872,9468,19340,864,864,1728,340,375,715,110,110,220,4860,4951,9811,33,42,75,39,53,92,15,9,24,25,29,54,23,25,48,0,3,3,5445,5597,11042,326,344,670,107,87,194,6742,6892,13634,839,706,1545,17453,17066,34519,Jimboomba
31105,12868,13175,26043,1064,1190,2254,422,464,886,170,197,367,7172,7712,14884,58,71,129,59,71,130,32,36,68,27,20,47,28,31,59,0,0,0,7968,8602,16570,1299,1410,2709,189,131,320,10520,11333,21853,1397,1362,2759,24785,25870,50655,Loganlea - Carbrook
31106,17964,18311,36275,1464,1563,3027,558,575,1133,213,244,457,8164,8700,16864,100,86,186,59,77,136,47,45,92,41,40,81,33,30,63,0,0,0,9215,9797,19012,2687,2706,5393,260,258,518,13626,14324,27950,2663,2339,5002,34253,34974,69227,Springwood - Kingston
40602,7197,6455,13652,1602,1680,3282,177,153,330,176,134,310,202,136,338,2153,1834,3987,135,96,231,29,22,51,138,102,240,0,3,3,0,0,0,3010,2480,5490,342,327,669,73,42,115,5027,4529,9556,1884,1083,2967,14108,12067,26175,Outback - North and East
40701,11511,12014,23525,2650,2839,5489,183,197,380,208,253,461,193,207,400,4875,5384,10259,113,142,255,37,53,90,107,124,231,16,18,34,0,0,0,5732,6378,12110,309,379,688,97,105,202,8788,9701,18489,1071,1024,2095,21370,22739,44109,Fleurieu - Kangaroo Island
40301,7935,9093,17028,933,1032,1965,236,219,455,199,184,383,145,136,281,3428,3665,7093,68,70,138,13,37,50,55,45,100,24,22,46,0,0,0,4168,4378,8546,1099,1150,2249,63,51,114,6263,6611,12874,876,965,1841,15074,16669,31743,Holdfast Bay
50403,25342,25613,50955,2761,2886,5647,376,335,711,310,264,574,354,336,690,117,101,218,11613,12099,23712,63,52,115,103,123,226,22,13,35,3,3,6,12961,13326,26287,2874,3019,5893,256,226,482,18852,19457,38309,3121,3007,6128,47315,48077,95392,Swan
50501,43056,44568,87624,2649,2717,5366,600,532,1132,460,478,938,479,470,949,126,140,266,13162,13820,26982,60,62,122,83,104,187,69,77,146,7,10,17,15046,15693,30739,6605,6640,13245,186,195,381,24486,25245,49731,3122,2695,5817,70664,72508,143172,Joondalup
50502,41160,44573,85733,3883,4061,7944,949,772,1721,836,746,1582,612,518,1130,302,264,566,18550,19991,38541,127,117,244,107,133,240,81,68,149,4,5,9,21568,22614,44182,8592,8297,16889,362,296,658,34405,35268,69673,6240,5303,11543,81805,85144,166949,Stirling
40101,2665,2574,5239,431,418,849,252,218,470,250,262,512,137,104,241,2355,2165,4520,62,47,109,31,20,51,70,67,137,47,46,93,0,0,0,3204,2929,6133,2166,2429,4595,51,32,83,5852,5808,11660,1374,837,2211,9891,9219,19110,Adelaide City
40102,19665,19895,39560,2206,2381,4587,322,333,655,326,328,654,248,247,495,6341,6813,13154,137,148,285,48,36,84,147,144,291,36,38,74,0,0,0,7605,8087,15692,722,785,1507,130,133,263,10663,11386,22049,1143,984,2127,31471,32265,63736,Adelaide Hills
40104,13901,15025,28926,958,1034,1992,121,138,259,150,159,309,74,99,173,4148,4505,8653,46,46,92,11,15,26,47,52,99,18,24,42,0,0,0,4615,5038,9653,1717,1803,3520,76,74,150,7366,7949,15315,797,845,1642,22064,23819,45883,Campbelltown (SA)
40105,8233,9404,17637,580,609,1189,189,212,401,191,244,435,124,108,232,3865,4056,7921,80,67,147,24,25,49,57,54,111,27,35,62,0,0,0,4557,4801,9358,1542,1661,3203,71,106,177,6750,7177,13927,894,724,1618,15877,17305,33182,Norwood - Payneham - St Peters
40106,7213,7646,14859,443,523,966,133,123,256,161,143,304,72,72,144,2540,2711,5251,41,40,81,16,16,32,35,43,78,21,17,38,0,0,0,3019,3165,6184,1143,1019,2162,28,21,49,4633,4728,9361,670,557,1227,12516,12931,25447,Prospect - Walkerville
40702,17956,17608,35564,4723,5112,9835,179,201,380,638,644,1282,208,235,443,3300,3549,6849,156,158,314,47,56,103,88,86,174,11,17,28,0,0,0,4627,4946,9573,656,593,1249,109,100,209,10115,10751,20866,1378,1081,2459,29449,29440,58889,Limestone Coast
40703,19432,19087,38519,3870,4042,7912,201,196,397,315,303,618,221,240,461,4553,4791,9344,136,134,270,43,31,74,111,132,243,3,4,7,0,0,0,5583,5831,11414,696,661,1357,160,127,287,10309,10661,20970,2522,1750,4272,32263,31498,63761,Murray and Mallee
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,6,0,6,0,0,0,6,0,6,Migratory - Offshore - Shipping (SA)
49999,213,120,333,82,44,126,55,39,94,56,49,105,75,68,143,609,469,1078,35,26,61,17,5,22,21,8,29,11,6,17,0,0,0,879,670,1549,131,147,278,26,16,42,1118,877,1995,378,226,604,1709,1223,2932,Special Purpose Codes SA3 (SA)
50101,9245,9439,18684,3147,3453,6600,159,143,302,134,127,261,163,148,311,63,66,129,3879,4434,8313,49,44,93,47,54,101,6,15,21,0,0,0,4500,5031,9531,840,817,1657,110,97,207,8597,9398,17995,1248,1072,2320,19090,19909,38999,Augusta - Margaret River - Busselton
50102,22361,22440,44801,4208,4385,8593,347,297,644,292,275,567,489,432,921,133,150,283,10124,10730,20854,82,73,155,103,131,234,18,22,40,9,11,20,11597,12121,23718,2177,2127,4304,205,210,415,18187,18843,37030,3414,2509,5923,43962,43792,87754,Bunbury
50103,6350,6027,12377,1161,1234,2395,33,44,77,31,42,73,37,46,83,29,21,50,1812,2044,3856,9,5,14,3,6,9,0,5,5,3,3,6,1957,2216,4173,211,234,445,32,24,56,3361,3708,7069,532,404,936,10243,10139,20382,Manjimup
50201,17636,18397,36033,2740,2955,5695,398,427,825,327,337,664,417,470,887,139,125,264,10739,11701,22440,89,118,207,111,151,262,16,20,36,5,3,8,12241,13352,25593,2237,2392,4629,223,188,411,17441,18887,36328,3063,2636,5699,38140,39920,78060,Mandurah
50301,15378,17160,32538,1768,1886,3654,377,406,783,314,332,646,201,218,419,75,84,159,5766,6126,11892,29,32,61,53,61,114,59,42,101,3,3,6,6877,7304,14181,3476,3518,6994,87,86,173,12208,12794,25002,1830,1649,3479,29416,31603,61019,Cottesloe - Claremont
50302,17445,17904,35349,2065,2090,4155,828,688,1516,707,656,1363,524,431,955,257,201,458,9951,10134,20085,74,68,142,75,55,130,83,87,170,3,3,6,12502,12323,24825,7345,6887,14232,180,148,328,22092,21448,43540,4670,3768,8438,44207,43120,87327,Perth City
50401,19263,19786,39049,1721,1798,3519,354,319,673,334,250,584,179,181,360,127,129,256,7655,7925,15580,48,41,89,45,42,87,23,37,60,4,0,4,8769,8924,17693,3367,3215,6582,160,118,278,14017,14055,28072,2444,1955,4399,35724,35796,71520,Bayswater - Bassendean
50402,11462,11670,23132,928,965,1893,69,84,153,91,99,190,80,96,176,48,29,77,3702,3957,7659,17,17,34,25,38,63,10,15,25,0,0,0,4042,4335,8377,590,599,1189,83,75,158,5643,5974,11617,2470,956,3426,19575,18600,38175,Mundaring
50503,31688,32231,63919,3901,4309,8210,618,600,1218,493,458,951,454,478,932,193,165,358,18466,19832,38298,62,60,122,98,116,214,51,46,97,4,4,8,20439,21759,42198,7938,8046,15984,254,258,512,32532,34372,66904,4409,3970,8379,68629,70573,139202,Wanneroo
50602,12548,12822,25370,1646,1586,3232,431,367,798,401,284,685,331,264,595,142,111,253,6994,6996,13990,33,34,67,60,42,102,20,29,49,3,3,6,8415,8130,16545,4649,4253,8902,211,167,378,14921,14136,29057,3056,2244,5300,30525,29202,59727,Belmont - Victoria Park
40107,9111,10466,19577,766,884,1650,231,241,472,238,262,500,118,118,236,3567,4092,7659,59,81,140,12,23,35,57,63,120,28,39,67,0,0,0,4310,4919,9229,1243,1379,2622,80,148,228,6399,7330,13729,798,735,1533,16308,18531,34839,Unley
40201,8571,8758,17329,1034,1158,2192,126,137,263,89,129,218,100,112,212,3457,3804,7261,56,58,114,17,11,28,49,46,95,12,18,30,0,0,0,3906,4315,8221,243,260,503,78,56,134,5261,5789,11050,655,623,1278,14487,15170,29657,Gawler - Two Wells
40202,20013,19890,39903,2002,2180,4182,319,293,612,246,239,485,272,304,576,9401,10194,19595,108,105,213,54,54,108,146,164,310,38,34,72,5,8,13,10589,11395,21984,883,957,1840,304,288,592,13778,14820,28598,2405,2287,4692,36196,36997,73193,Playford
