gml_id,sa3_name16,sa3_code16,p_y8b_15_19_yrs,p_y8b_20_24_yrs,p_y8b_25_34_yrs,p_y8b_35_44_yrs,p_y8b_45_54_yrs,p_y8b_55_64_yrs,p_y8b_65_74_yrs,p_y8b_75_84_yrs,p_y8b_85ov,p_y8b_tot,p_dngts_15_19,p_dngts_20_24,p_dngts_25_34,p_dngts_35_44,p_dngts_45_54,p_dngts_55_64,p_dngts_65_74,p_dngts_75_84,p_dngts_85_ov,p_dngts_tot,p_hghst_yr_schl_ns_15_19_yrs,p_hghst_yr_schl_ns_20_24_yrs,p_hghst_yr_schl_ns_25_34_yrs,p_hghst_yr_schl_ns_35_44_yrs,p_hghst_yr_schl_ns_45_54_yrs,p_hghst_yr_schl_ns_55_64_yrs,p_hghst_yr_schl_ns_65_74_yrs,p_hghst_yr_schl_ns_75_84_yrs,p_hghst_yr_schl_ns_85_yrs_ovr,p_hghst_yr_schl_ns_tot,p_tot_15_19_yrs,p_tot_20_24_yrs,p_tot_25_34_yrs,p_tot_35_44_yrs,p_tot_45_54_yrs,p_tot_55_64_yrs,p_tot_65_74_yrs,p_tot_75_84_yrs,p_tot_85ov,p_tot_tot
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-783a,Mundaring,"50402","3","4","17","51","59","122","248","300","125","923","3","3","9","8","12","17","13","9","5","85","146","358","887","750","595","405","378","250","149","3929","1240","2345","4672","5208","6340","5496","4243","1910","668","32132"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7839,Swan,"50403","26","49","182","262","374","573","756","635","303","3160","8","34","102","139","141","159","108","102","38","828","440","667","1370","1254","1187","958","859","717","443","7883","4103","8855","19807","18158","17190","12767","7786","3666","1328","93650"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7838,Joondalup,"50501","23","11","59","74","109","256","541","666","409","2143","3","12","30","37","40","28","34","40","27","259","334","342","661","689","735","778","746","657","441","5386","4814","9724","16849","20209","22801","20165","13447","5648","2461","116118"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7837,Stirling,"50502","42","88","305","391","428","714","1416","1946","962","6297","18","59","197","232","236","254","204","350","141","1703","443","719","2422","1674","1434","1306","1337","1371","1027","11727","4390","11691","34350","26888","23429","19808","15221","10095","4421","150295"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7836,Wanneroo,"50503","41","62","270","382","488","618","852","801","350","3866","8","42","207","257","309","283","147","125","55","1430","629","771","1664","1474","1483","1105","937","848","529","9442","6327","12531","28443","27261","24712","16180","10783","5495","1832","133558"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7835,Armadale,"50601","12","27","94","137","175","252","361","346","159","1565","8","14","70","55","56","68","48","40","9","367","241","294","754","653","594","560","590","467","283","4437","2363","5154","13365","11003","9398","7906","5461","2559","951","58149"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7834,Belmont - Victoria Park,"50602","17","45","120","135","131","231","393","565","300","1929","3","50","138","83","92","64","69","53","32","592","261","613","1731","1056","930","834","651","530","299","6911","1784","6022","15812","10518","8256","7017","4573","2681","1236","57898"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7833,Canning,"50603","9","23","110","169","179","340","491","571","364","2258","3","28","134","78","90","104","74","78","49","634","223","506","943","657","532","484","532","619","731","5221","3121","8604","15074","12218","11103","9557","6834","3825","2160","72493"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7832,Gosnells,"50604","42","90","304","397","431","556","718","636","293","3466","17","61","207","264","243","172","146","113","50","1269","384","606","1280","1131","805","751","666","601","380","6602","3705","8090","18697","17189","14462","11664","8063","4031","1391","87284"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7831,Kalamunda,"50605","6","13","47","65","94","145","336","379","155","1240","0","3","37","36","22","27","19","27","12","195","162","167","391","349","374","447","401","354","191","2846","1709","3264","6783","7422","7712","6686","5396","2835","886","42688"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7830,Serpentine - Jarrahdale,"50606","12","5","21","27","45","73","136","105","56","470","0","0","11","17","3","3","11","3","0","54","85","116","297","308","305","189","113","86","26","1531","867","1778","4292","3601","3567","2550","1578","648","190","19056"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-782f,South Perth,"50607","10","6","17","25","50","82","112","170","140","608","3","4","27","15","21","20","14","18","15","135","143","213","494","373","340","340","331","280","359","2869","1392","3576","6954","5320","5189","5090","3566","1780","1121","33990"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-782e,Cockburn,"50701","20","26","51","133","226","441","832","927","337","2981","3","16","43","68","51","72","78","127","62","531","310","354","968","839","806","689","666","596","381","5605","2931","6359","15867","15580","13436","10183","6681","3601","1379","76024"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-782d,Fremantle,"50702","6","4","18","23","38","103","260","478","246","1181","3","0","13","6","8","19","27","55","30","168","99","196","576","492","507","484","380","350","249","3339","819","2005","5323","5012","5480","4989","3496","2080","919","30123"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-782c,Kwinana,"50703","12","9","33","69","80","150","235","159","66","817","0","3","23","22","24","18","17","16","3","126","176","360","849","675","457","327","305","203","69","3410","1247","2824","7306","5767","4468","3209","2104","1082","312","28333"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-782b,Melville,"50704","11","8","40","36","91","206","407","686","473","1966","5","6","26","28","31","50","50","59","38","295","202","276","594","514","542","611","662","848","809","5050","3013","6773","11386","12327","13530","12869","9436","5780","3261","78373"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-782a,Rockingham,"50705","35","32","82","128","187","362","653","611","302","2398","3","9","32","31","41","34","33","24","14","216","495","782","1517","1122","1137","898","877","891","482","8206","4080","8374","17592","16475","16373","11928","8474","4751","1700","89747"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7829,Albany,"50901","19","26","59","105","113","224","480","569","316","1905","0","12","40","42","56","51","50","35","16","298","227","271","721","666","789","796","726","563","401","5159","1734","2634","6031","6784","8169","8306","6474","3462","1443","45041"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7828,Wheat Belt - North,"50902","9","20","37","78","133","324","605","596","257","2063","3","22","18","7","20","12","25","25","7","149","226","338","851","827","903","962","911","587","248","5863","1344","2621","6047","6552","8141","8750","6892","3169","958","44478"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7827,Wheat Belt - South,"50903","7","7","13","21","43","90","212","226","120","746","0","0","8","0","11","7","6","8","10","43","120","99","266","251","342","383","299","210","105","2073","516","882","2372","2497","3021","3084","2167","1135","415","16072"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7826,Kimberley,"51001","58","54","103","126","195","300","441","187","39","1514","12","16","37","32","50","85","87","63","27","406","339","464","1252","1035","1006","999","821","222","38","6182","1320","2548","7015","5997","5995","6876","5405","1267","193","36623"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7825,East Pilbara,"51002","15","8","38","71","102","139","108","47","5","531","3","0","6","12","27","32","32","21","4","142","147","446","2085","1658","1522","945","304","61","14","7169","573","1999","8753","6905","6032","3728","1239","240","38","29504"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7824,West Pilbara,"51003","14","11","43","61","110","132","147","49","11","580","5","3","22","33","16","17","9","10","8","118","124","444","2450","2191","1984","1120","281","75","7","8679","659","2350","11737","10709","9085","5491","1691","335","36","42085"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7823,Esperance,"51101","3","0","7","13","30","53","159","150","55","473","0","0","3","0","9","0","5","4","0","27","109","85","244","241","311","329","292","151","77","1842","464","785","1864","1985","2335","2078","1667","740","262","12176"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7822,Gascoyne,"51102","7","5","23","24","49","89","275","188","30","688","0","0","4","3","8","3","3","11","4","39","58","88","305","249","261","358","421","175","51","1966","259","569","1789","1666","1872","2828","3143","974","174","13272"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7821,Goldfields,"51103","47","57","138","114","136","202","283","164","62","1209","0","3","15","21","23","31","22","15","6","129","246","457","1452","1150","1154","947","526","184","46","6169","1295","2908","8405","6841","6645","5031","2457","765","190","34541"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7820,Mid West,"51104","24","16","48","81","123","327","640","606","235","2089","0","5","13","9","18","32","41","28","17","175","298","356","1074","914","1058","978","850","528","220","6277","1635","2943","7286","7238","8444","8073","6165","2877","895","45554"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-781f,Brighton,"60101","11","12","28","27","42","137","126","112","35","526","3","0","3","3","7","12","9","3","3","45","76","66","173","172","160","191","177","114","29","1163","603","1098","2232","2191","2094","2071","1324","526","143","12281"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-781e,Hobart - North East,"60102","14","21","41","48","86","193","308","375","341","1433","0","3","7","26","26","27","18","11","10","126","131","194","417","390","411","405","406","404","243","3012","1261","2709","6048","6484","6934","6847","5364","3049","1429","40139"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-781d,Hobart - North West,"60103","32","51","132","126","134","312","518","626","456","2383","15","17","46","82","108","68","52","31","22","428","217","190","422","418","567","559","590","549","267","3785","1661","3142","6913","6365","6991","6604","4882","3041","1251","40853"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-781c,Hobart - South and West,"60104","11","6","14","21","44","86","108","175","135","596","3","0","0","6","8","6","9","3","0","36","62","54","153","137","176","197","222","183","76","1261","695","1612","3601","4085","4362","4205","3087","1651","653","23948"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-781b,Hobart Inner,"60105","16","14","38","43","59","117","178","281","299","1044","3","11","31","19","23","28","19","28","10","165","106","314","636","498","508","506","415","313","218","3509","1348","4653","8035","6598","6852","6522","4638","2500","1443","42592"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-781a,Sorell - Dodges Ferry,"60106","0","0","8","14","31","96","124","112","91","490","3","5","0","3","0","8","4","10","0","29","49","64","109","120","115","173","174","131","53","992","467","773","1748","1848","2243","2304","1741","780","274","12189"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7819,Launceston,"60201","43","72","126","149","199","357","540","728","720","2933","9","30","73","114","122","65","47","43","24","532","318","405","690","606","761","764","886","680","453","5552","2663","6028","9865","9639","10682","9719","7597","4371","2163","62733"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7818,Meander Valley - West Tamar,"60202","3","4","18","17","47","137","254","207","152","838","0","3","3","0","6","3","14","9","3","41","94","70","149","155","237","282","291","213","64","1561","645","944","1916","2261","3177","3631","2923","1313","435","17246"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7817,North East,"60203","7","12","40","32","96","238","448","440","276","1594","0","0","7","5","13","24","19","14","3","89","148","149","278","307","483","576","578","394","139","3048","976","1678","3229","3799","5241","6078","4846","2294","720","28863"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7816,Central Highlands (Tas.),"60301","3","3","13","15","46","108","161","97","39","481","3","0","3","0","3","4","4","4","0","21","46","41","93","109","167","179","184","94","26","936","346","473","1047","1289","1774","1828","1375","500","121","8750"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7815,Huon - Bruny Island,"60302","3","13","8","24","40","115","178","142","96","618","0","3","6","0","5","6","7","4","0","32","64","53","120","169","174","241","260","187","52","1321","511","731","1651","2160","2751","3188","2517","1070","301","14870"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7814,South East Coast,"60303","5","3","8","8","21","42","82","78","35","275","0","0","0","3","0","3","0","4","11","20","17","19","53","67","109","129","175","115","63","750","118","195","525","630","908","1353","1219","516","171","5628"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7813,Marion,"40302","23","26","91","96","186","368","715","883","768","3157","8","20","64","58","88","81","70","64","47","491","162","295","564","450","503","582","487","514","381","3945","2180","6349","12972","11748","11196","11101","7790","4679","2722","70737"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7812,Burnie - Ulverstone,"60401","15","16","56","68","125","300","526","716","481","2299","0","11","13","14","37","24","18","13","3","135","157","148","291","308","473","484","597","559","257","3283","1519","2547","4777","5137","6538","6468","5179","3125","1195","36473"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7811,Devonport,"60402","17","14","50","53","89","277","413","506","381","1794","0","3","10","15","20","16","21","16","5","99","136","113","265","277","376","477","556","481","277","2960","1323","2130","4476","4928","6070","6149","5182","2711","1057","34028"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7810,West Coast,"60403","4","3","14","25","43","123","162","188","99","676","0","0","3","0","6","4","9","3","6","33","82","85","162","157","253","295","205","135","40","1412","489","946","1923","1963","2651","2669","1748","832","236","13450"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-780f,Darwin City,"70101","9","0","36","66","72","94","152","112","41","581","0","6","19","12","12","15","13","9","11","107","104","406","1337","834","852","761","504","177","64","5036","488","2139","7639","4869","4688","3990","2455","849","231","27347"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-780e,Darwin Suburbs,"70102","17","28","121","171","244","354","474","270","89","1769","0","8","36","57","54","78","67","55","20","371","284","438","1269","905","854","790","595","261","75","5463","1400","3330","9678","8471","7306","6208","3994","1516","357","42257"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-780d,Litchfield,"70103","5","14","23","48","82","151","198","86","20","627","0","4","8","9","19","25","12","9","3","82","184","340","1086","1017","918","642","360","89","14","4651","693","1581","4102","4413","4691","3719","2166","496","85","21950"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-780c,Katherine,"70205","118","117","186","173","201","227","267","79","12","1379","14","16","43","37","66","84","70","38","8","371","297","326","780","491","676","676","497","161","32","3936","962","1558","3698","2655","2932","2891","2169","558","84","17506"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-780b,Belconnen,"80101","15","39","76","105","140","320","506","439","243","1872","3","20","59","47","58","55","57","75","36","408","260","480","765","608","500","478","498","393","310","4292","2565","8005","15432","13925","11024","9769","7912","3512","1400","73550"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-780a,Canberra East,"80103","0","3","4","3","5","7","14","7","0","47","0","0","0","3","0","0","0","0","0","3","22","82","217","162","109","78","44","17","6","726","37","151","372","307","324","265","157","49","16","1676"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7809,Holdfast Bay,"40301","3","5","23","26","62","87","177","229","269","867","0","3","4","10","38","46","11","13","12","143","53","113","248","249","248","366","309","309","325","2222","709","1978","3820","3923","4585","4986","3906","2259","1624","27797"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7808,Palmerston,"70104","13","12","38","64","92","137","163","85","24","621","0","12","18","11","22","31","20","10","4","128","175","233","613","487","358","307","180","69","30","2453","962","2505","6626","5404","4032","2563","1230","433","99","23861"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7807,Barkly,"70202","48","66","126","119","126","110","95","28","3","731","4","0","5","6","14","31","41","18","12","135","46","93","150","104","97","99","50","17","0","656","308","536","1007","711","793","792","595","149","23","4916"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7806,Daly - Tiwi - West Arnhem,"70203","112","92","212","185","203","220","175","51","7","1264","14","14","48","26","64","37","31","21","3","261","143","187","485","506","429","369","227","40","10","2410","787","1361","2987","2498","2455","2311","1328","256","36","14027"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7805,Alice Springs,"70201","138","212","464","456","460","423","329","147","53","2694","15","25","63","69","113","111","123","95","39","646","411","722","1318","970","1037","971","611","175","48","6268","1379","2828","6921","5628","5779","5302","2986","891","209","31913"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7804,East Arnhem,"70204","87","104","225","205","198","148","102","22","0","1087","10","14","31","19","19","13","16","3","4","119","170","173","422","324","257","208","73","11","0","1634","671","1012","2419","2082","1601","1072","381","66","6","9318"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7803,Gungahlin,"80104","14","22","48","66","97","174","210","161","52","842","0","15","49","36","56","54","35","29","12","271","143","252","678","551","393","258","135","94","19","2525","1772","4938","13865","12808","8483","4907","2610","1035","198","50612"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7802,North Canberra,"80105","10","17","34","49","64","94","149","220","154","785","3","12","16","19","33","16","13","39","11","169","235","572","1114","767","756","567","355","235","194","4808","3021","7974","11733","7261","6537","4989","3038","1801","1019","47372"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7801,South Canberra,"80106","0","7","16","14","26","58","72","71","70","327","0","5","9","12","16","8","6","8","5","72","82","143","516","436","457","390","267","236","280","2805","447","1464","4792","3943","4301","3629","2459","1208","870","23118"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-7800,Tuggeranong,"80107","23","20","55","88","119","316","467","351","139","1580","4","3","25","36","33","46","47","46","26","265","190","215","478","465","493","448","392","301","226","3205","2408","5462","11175","11268","12258","11008","6339","2612","904","63438"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-77ff,Weston Creek,"80108","6","3","10","21","32","57","128","154","80","484","0","0","4","3","4","8","16","15","3","62","32","29","121","118","123","96","159","193","174","1046","424","942","2380","3265","3015","2396","2548","1368","576","16908"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-77fe,Woden Valley,"80109","3","16","18","21","50","58","140","203","159","665","3","3","15","15","18","22","17","31","6","129","77","103","372","278","255","263","252","277","174","2057","706","1929","4700","4728","4861","3858","3143","2288","1105","27313"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-77fd,Molonglo,"80110","0","0","0","3","0","3","7","3","0","19","0","0","5","0","0","0","4","0","0","10","9","36","124","61","34","31","6","0","0","311","75","376","1353","881","411","251","128","43","3","3525"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-77fc,Urriarra - Namadgi,"80111","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","3","0","3","15","4","8","0","0","0","43","21","38","96","116","91","75","26","10","3","469"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-77fb,Christmas Island,"90101","0","0","3","7","12","48","44","15","3","125","0","0","0","0","7","6","12","6","0","33","18","54","155","96","108","72","29","3","0","532","30","110","350","303","347","281","148","29","3","1601"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-77fa,Cocos (Keeling) Islands,"90102","0","0","0","3","7","11","3","3","0","20","0","0","0","0","8","33","37","17","0","93","4","3","15","13","16","31","17","11","0","109","15","23","79","84","88","111","77","27","6","504"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-77f9,Jervis Bay,"90103","0","0","0","0","4","3","3","0","0","10","0","0","0","0","0","0","0","0","0","0","9","22","29","18","15","9","10","0","0","105","26","72","128","91","57","41","23","6","0","445"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p16b_highest_yr_sch_by_age_by_sex_census_2016.fid--7a4d496e_1724c35c6d1_-77f8,Norfolk Island,"90104","0","0","3","0","3","3","7","8","3","29","0","0","0","0","0","0","0","0","0","0","0","0","12","15","26","48","39","26","13","173","25","37","139","223","295","394","353","154","57","1674"
