gml_id,sa3_name16,sa3_code16,r_0_74_lt_real_estate_agent,r_0_74_lt_ste_terr_hsg_auth,r_0_74_lt_psn_not_sme_hhd,r_0_74_lt_hs_coop_com_ch_g,r_0_74_lt_other_lld_type,r_0_74_lt_lld_type_ns,r_0_74_tot,r_75_99_lt_real_estate_agent,r_75_99_lt_ste_terr_hsg_auth,r_75_99_lt_psn_not_sme_hhd,r_75_99_lt_hs_coop_com_ch_g,r_75_99_lt_other_lld_type,r_75_99_lt_lld_type_ns,r_75_99_tot,r_100_149_lt_real_este_agent,r_100_149_lt_st_ter_hsg_aut,r_100_149_lt_psn_not_sme_hhd,r_100_149_lt_hs_coop_com_ch_g,r_100_149_lt_other_lld_type,r_100_149_lt_lld_type_ns,r_100_149_tot,r_150_199_lt_real_este_agent,r_150_199_lt_ste_ter_hsg_aut,r_150_199_lt_psn_not_sme_hhd,r_150_199_lt_hs_coop_com_ch_g,r_150_199_lt_other_lld_type,r_150_199_lt_lld_type_ns,r_150_199_tot,r_200_224_lt_real_este_agent,r_200_224_lt_ste_ter_hsg_aut,r_200_224_lt_psn_not_sme_hhd,r_200_224_lt_hs_coop_com_ch_g,r_200_224_lt_other_lld_type,r_200_224_lt_lld_type_ns,r_200_224_tot,r_225_274_lt_real_este_agent,r_225_274_lt_ste_ter_hsg_aut,r_225_274_lt_psn_not_sme_hhd,r_225_274_lt_hs_coop_com_ch_g,r_225_274_lt_other_lld_type,r_225_274_lt_lld_type_ns,r_225_274_tot,r_275_349_lt_real_este_agent,r_275_349_lt_ste_ter_hsg_aut,r_275_349_lt_psn_not_sme_hhd,r_275_349_lt_hs_coop_com_ch_g,r_275_349_lt_other_lld_type,r_275_349_lt_lld_type_ns,r_275_349_tot,r_350_449_lt_real_este_agent,r_350_449_lt_ste_ter_hsg_aut,r_350_449_lt_psn_not_sme_hhd,r_350_449_lt_hs_coop_com_ch_g,r_350_449_lt_other_lld_type,r_350_449_lt_lld_type_ns,r_350_449_tot,r_450_549_lt_real_este_agent,r_450_549_lt_ste_ter_hsg_aut,r_450_549_lt_psn_not_sme_hhd,r_450_549_lt_hs_coop_com_ch_g,r_450_549_lt_other_lld_type,r_450_549_lt_lld_type_ns,r_450_549_tot,r_550_649_lt_real_este_agent,r_550_649_lt_ste_ter_hsg_aut,r_550_649_lt_psn_not_sme_hhd,r_550_649_lt_hs_coop_com_ch_g,r_550_649_lt_other_lld_type,r_550_649_lt_lld_type_ns,r_550_649_tot,r_650_749_lt_real_este_agent,r_650_749_lt_ste_ter_hsg_aut,r_650_749_lt_psn_not_sme_hhd,r_650_749_lt_hs_coop_com_ch_g,r_650_749_lt_other_lld_type,r_650_749_lt_lld_type_ns,r_650_749_tot,r_750_849_lt_real_este_agent,r_750_849_lt_ste_ter_hsg_aut,r_750_849_lt_psn_not_sme_hhd,r_750_849_lt_hs_coop_com_ch_g,r_750_849_lt_other_lld_type,r_750_849_lt_lld_type_ns,r_750_849_tot,r_850_949_lt_real_estat_agent,r_850_949_lt_ste_ter_hsg_aut,r_850_949_lt_psn_not_sme_hhd,r_850_949_lt_hs_coop_com_ch_g,r_850_949_lt_other_lld_type,r_850_949_lt_lld_type_ns,r_850_949_tot,r_950_over_lt_real_este_agent,r_950_over_lt_ste_ter_hsg_aut,r_950_over_lt_psn_not_sme_hhd,r_950_ovr_lt_hs_coop_com_ch_g,r_950_over_lt_other_lld_type,r_950_over_lt_lld_type_ns,r_950_over_tot,rent_ns_lt_real_este_agent,rent_ns_lt_ste_ter_hsg_auth,rent_ns_lt_psn_not_sme_hhd,rent_ns_lt_hs_coop_com_ch_g,rent_ns_lt_other_lld_type,rent_ns_lt_lld_type_ns,rent_ns_tot,tot_lt_real_este_agent,tot_lt_ste_ter_hsg_auth,tot_lt_psn_not_sme_hhd,tot_lt_hs_coop_com_ch_g,tot_lt_other_lld_type,tot_lt_lld_type_ns,tot_tot
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69e6,Darling Downs (West) - Maranoa,"30701","14","55","250","8","499","305","1133","10","34","27","3","58","0","123","90","126","183","16","106","3","516","456","133","213","32","92","7","917","361","30","225","14","49","10","694","537","28","186","5","41","4","806","572","9","142","0","18","3","744","220","0","73","0","10","3","300","39","3","15","0","7","0","60","6","0","3","0","3","0","11","7","0","0","0","3","0","11","3","0","0","0","0","0","3","0","0","0","0","0","0","4","7","0","8","0","0","0","16","53","24","87","7","178","8","355","2375","444","1404","88","1062","342","5707"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69e5,Darling Downs - East,"30702","6","7","174","11","166","171","534","4","9","16","7","27","0","68","53","64","151","15","62","8","361","221","48","210","28","63","9","569","279","22","204","20","53","4","580","677","16","240","4","48","3","986","689","3","178","0","25","4","898","170","0","50","0","7","3","236","15","0","6","0","0","0","30","0","0","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","4","0","3","0","3","0","8","35","8","63","3","91","11","209","2147","183","1305","92","547","218","4487"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69e4,Granite Belt,"30703","8","17","126","0","78","114","342","0","23","9","3","15","3","48","53","82","118","29","45","3","328","298","50","208","26","51","12","647","305","15","216","4","22","3","562","877","8","292","3","29","6","1216","583","3","129","0","16","3","732","111","0","41","0","7","0","162","10","0","0","0","3","0","16","5","0","3","0","0","0","6","0","0","6","0","3","0","3","0","0","3","0","0","0","3","0","0","0","0","0","0","3","0","0","5","0","3","0","10","25","10","53","5","40","4","132","2284","200","1201","74","311","146","4224"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69e3,Central Highlands (Qld),"30801","44","81","92","11","835","154","1224","4","44","9","0","120","0","187","50","204","55","17","118","5","451","272","83","117","5","66","4","545","249","10","107","4","19","0","400","371","17","92","0","31","3","520","402","8","111","0","20","3","545","235","0","52","0","8","0","299","43","0","19","0","7","0","72","15","0","9","0","3","0","25","4","0","3","0","3","0","12","0","0","0","0","0","0","3","0","0","0","0","3","0","3","0","0","0","0","8","0","13","42","21","43","5","155","4","262","1747","471","712","45","1404","176","4558"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69e2,Rockhampton,"30803","13","114","251","32","92","184","690","8","140","30","28","10","3","225","80","406","198","59","34","6","776","351","260","290","72","75","12","1060","526","105","358","76","60","18","1148","1450","96","625","39","96","19","2322","2868","60","790","13","71","19","3817","1639","14","398","10","37","11","2106","275","5","80","0","10","0","372","49","0","15","0","7","0","77","19","0","9","3","6","0","35","8","3","5","0","6","0","18","5","0","3","0","3","0","9","10","0","10","0","5","0","29","117","84","109","23","78","21","437","7417","1284","3179","364","588","283","13114"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69e1,Biloela,"30804","10","31","101","0","149","85","371","0","23","8","4","48","3","85","25","67","48","13","65","3","211","33","38","70","6","23","3","175","46","14","51","0","13","3","131","94","15","71","0","20","3","202","166","0","70","0","26","0","265","130","0","41","0","8","0","184","11","0","7","0","3","0","23","0","0","5","0","0","0","7","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","9","19","15","32","0","44","8","120","534","197","505","30","400","114","1776"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69e0,Gladstone,"30805","22","65","105","3","95","99","382","26","68","4","4","29","0","134","202","219","70","8","57","0","565","626","175","144","45","45","14","1048","720","58","205","19","43","6","1044","1291","68","247","22","34","4","1671","1275","17","233","13","34","13","1581","586","11","134","0","29","0","765","133","0","32","0","9","0","177","41","0","10","0","7","0","57","10","0","10","0","8","0","26","3","0","10","0","3","0","16","0","0","0","0","0","0","3","9","0","0","0","5","0","14","96","27","57","7","81","17","276","5032","708","1260","118","476","151","7760"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69df,Broadbeach - Burleigh,"30901","14","20","106","3","19","80","247","3","30","0","3","3","0","37","7","100","41","3","14","0","161","25","48","73","8","10","3","166","32","20","91","0","10","0","154","154","11","130","5","34","3","331","1334","11","462","4","44","17","1864","2176","6","634","8","62","7","2896","1005","0","278","7","32","12","1339","537","0","127","0","6","0","668","293","0","57","0","3","0","351","132","0","25","0","3","0","165","59","0","15","0","3","0","76","79","0","29","0","0","0","108","84","12","66","4","17","12","199","5938","254","2135","43","252","134","8755"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69de,Coolangatta,"30902","3","30","87","5","8","68","200","0","64","6","0","0","0","67","14","257","25","0","6","4","305","24","93","80","8","8","3","219","64","31","81","0","0","0","187","335","30","150","5","12","4","534","1060","28","348","3","39","9","1487","1497","6","561","7","54","14","2146","781","3","206","0","18","3","1007","333","0","84","0","7","0","422","128","0","34","0","7","3","168","38","0","10","0","3","0","49","26","0","3","0","0","0","33","31","0","14","0","3","0","46","62","40","56","0","19","13","190","4398","593","1737","37","176","123","7065"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69dd,Gold Coast - North,"30903","21","42","107","5","12","55","242","0","79","3","4","0","0","97","14","313","41","16","7","3","400","22","149","82","47","33","3","336","61","46","69","12","3","3","186","276","37","168","15","11","0","509","1715","41","582","14","109","27","2484","2781","11","773","24","94","20","3691","1073","0","259","10","21","4","1372","362","0","79","0","3","3","446","176","0","53","0","6","0","234","79","0","28","0","4","3","111","44","0","6","0","0","0","53","51","0","12","0","10","0","82","97","55","74","16","17","24","277","6765","775","2326","163","338","147","10519"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69dc,Gold Coast Hinterland,"30904","0","0","39","0","18","43","103","0","0","0","0","0","0","3","0","0","10","0","4","0","15","0","0","32","0","13","0","48","3","0","24","0","3","0","37","24","3","46","0","9","0","75","97","0","79","0","10","3","190","245","0","108","0","8","4","358","120","0","41","0","4","0","162","47","0","10","0","0","0","51","21","0","3","0","0","0","24","3","0","5","0","0","0","9","0","0","0","0","0","0","4","3","0","3","0","0","0","5","3","0","31","0","7","0","42","565","7","418","3","76","50","1125"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69db,Robina,"30908","11","11","53","3","6","47","134","0","19","0","0","0","0","18","16","82","18","3","0","0","117","17","58","40","4","4","0","125","18","13","36","3","0","0","72","61","29","45","0","5","3","144","205","18","123","8","14","6","376","1745","28","610","23","83","17","2505","1689","8","289","11","31","7","2031","585","0","120","8","10","3","726","194","0","34","0","3","0","229","65","0","16","0","3","0","88","28","0","11","0","3","0","41","35","0","4","0","0","0","41","52","12","41","3","8","7","130","4714","288","1435","65","175","96","6767"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69da,Southport,"30909","11","60","77","6","15","59","229","0","100","3","4","3","0","113","27","349","50","22","10","0","459","61","167","84","26","10","3","357","51","78","101","12","18","3","262","291","91","146","19","29","6","586","1475","65","436","7","54","9","2054","2336","28","651","15","100","17","3147","1340","3","284","8","30","9","1680","502","0","96","3","15","4","620","119","0","39","0","6","0","170","34","0","8","0","5","0","49","8","0","6","0","0","0","18","14","0","16","0","3","0","30","111","57","77","6","27","12","289","6381","1001","2081","133","346","124","10062"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69d9,Surfers Paradise,"30910","13","0","88","0","37","63","207","3","0","0","0","0","0","3","16","4","40","0","11","0","73","127","5","43","22","10","0","208","76","0","51","0","0","0","130","443","0","129","15","8","4","602","1204","0","340","4","38","14","1598","1494","4","510","9","65","16","2084","834","0","272","8","23","12","1150","399","3","122","0","10","5","535","238","0","51","0","7","0","293","115","0","33","0","3","0","143","71","0","16","0","3","0","89","118","0","38","0","3","0","161","91","0","64","5","14","16","186","5239","18","1782","59","221","129","7453"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69d8,Forest Lake - Oxley,"31001","7","83","97","3","14","40","241","0","115","3","4","0","0","124","5","539","48","22","25","8","638","34","408","53","16","64","5","577","19","180","71","21","43","3","338","87","185","118","6","97","3","497","1123","222","488","25","100","14","1973","2713","40","473","29","83","17","3349","434","8","81","0","13","0","538","54","5","11","0","3","0","75","18","0","4","0","0","0","23","4","0","3","0","0","0","10","3","0","0","0","0","0","4","6","0","4","0","0","0","10","67","117","52","14","14","16","279","4578","1906","1497","140","451","116","8687"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69d7,Ipswich Hinterland,"31002","13","3","156","0","49","137","363","0","8","6","0","18","0","32","20","32","76","4","29","3","168","89","13","168","14","45","8","333","148","5","196","15","49","9","418","632","12","333","10","54","3","1038","1461","3","346","0","34","14","1851","366","0","126","0","15","0","504","80","0","23","0","3","0","106","14","0","13","0","0","0","26","4","0","6","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","3","0","3","0","9","45","11","55","0","28","6","153","2871","82","1502","53","330","183","5011"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69d6,Ipswich Inner,"31003","10","59","117","3","20","69","277","12","113","13","3","4","0","143","45","406","91","58","19","5","628","132","269","140","70","46","8","665","281","111","196","33","47","8","685","1821","264","643","78","419","17","3244","4198","79","815","49","125","27","5286","1506","7","246","8","34","13","1810","176","3","44","0","14","0","236","48","0","5","0","3","3","64","11","0","3","0","0","0","18","3","0","3","0","0","0","9","0","0","3","0","0","0","8","11","0","3","0","0","0","18","125","101","76","16","28","22","364","8376","1418","2386","324","757","167","13441"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69d5,Springfield - Redbank,"31004","14","16","44","6","4","24","115","3","24","3","0","0","0","33","12","122","30","3","9","0","173","32","145","51","10","34","0","280","42","68","70","8","16","0","198","556","150","181","27","126","3","1046","3206","138","447","30","101","21","3945","4269","12","329","10","43","20","4681","405","0","52","0","8","3","476","98","0","8","0","3","0","109","26","0","3","0","0","0","29","11","0","0","0","0","0","11","0","0","0","0","0","0","3","13","0","0","0","0","0","11","122","37","38","10","11","16","234","8810","720","1254","102","359","91","11331"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69d4,Beaudesert,"31101","3","5","32","0","33","41","106","0","10","7","0","0","0","15","12","42","17","3","23","0","104","49","24","59","3","16","3","145","76","10","61","6","3","3","154","124","21","68","18","3","3","233","424","10","92","3","13","0","549","290","0","32","0","3","3","328","26","0","14","0","0","0","45","8","0","3","0","0","0","15","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","3","0","0","0","3","18","9","11","0","18","3","61","1040","135","400","36","108","54","1771"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69d3,Beenleigh,"31102","11","42","33","4","10","22","117","0","80","3","0","0","0","83","13","234","20","3","3","3","283","14","198","28","13","22","3","278","78","49","31","0","3","3","167","581","43","104","3","12","3","743","1691","58","346","17","51","14","2174","1472","11","244","6","13","9","1754","116","0","29","0","0","0","153","29","0","14","0","3","0","41","8","0","3","0","0","0","10","6","0","0","0","0","0","6","3","0","0","0","0","0","4","3","0","0","0","0","0","5","61","31","40","3","11","15","158","4088","745","902","52","127","68","5984"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69d2,Browns Plains,"31103","11","40","67","0","12","42","179","3","37","3","0","0","0","46","8","190","21","0","14","3","234","22","176","47","0","30","7","282","16","57","42","3","43","3","165","112","68","97","10","58","4","339","1926","71","488","15","61","14","2575","3218","15","524","25","64","24","3865","302","0","61","0","7","0","380","79","0","12","0","0","0","87","25","0","5","0","0","0","37","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","3","0","0","0","7","94","40","60","3","9","12","223","5815","693","1431","66","309","115","8416"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69d1,Jimboomba,"31104","5","0","43","0","9","36","85","0","0","11","0","0","0","11","0","0","13","0","0","0","19","4","0","13","0","3","0","20","10","0","21","0","0","0","29","26","0","33","0","0","0","69","162","8","92","5","5","3","275","919","0","175","0","7","0","1100","296","0","71","0","4","4","378","92","0","15","0","0","0","108","25","0","4","0","0","0","23","7","0","0","0","0","0","6","0","0","0","0","0","0","0","4","0","0","0","0","0","4","32","0","31","0","11","3","79","1571","16","517","7","38","43","2197"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69d0,Loganlea - Carbrook,"31105","3","30","44","0","14","30","119","3","53","3","3","0","0","61","12","185","35","0","12","4","250","35","170","45","6","32","7","286","19","63","40","8","14","0","140","183","51","85","11","29","3","360","1083","53","318","32","47","13","1537","2105","10","377","8","44","15","2557","387","3","79","0","7","3","482","89","0","13","0","3","0","108","27","0","4","0","0","0","32","4","3","3","0","0","0","12","5","0","0","0","0","0","4","5","0","0","0","0","0","7","70","40","42","7","10","4","166","4032","668","1091","71","204","81","6146"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69cf,Springwood - Kingston,"31106","29","106","68","8","16","43","266","3","161","0","0","0","0","170","34","456","38","13","10","3","550","56","395","62","34","30","0","580","91","136","100","5","26","4","358","924","217","209","16","26","13","1401","2575","109","543","35","103","26","3394","1625","27","412","3","43","13","2118","464","4","112","0","7","0","589","84","0","27","0","3","0","113","19","0","5","0","3","0","30","9","0","6","0","0","0","10","5","0","0","0","0","0","3","8","3","5","0","3","0","15","88","90","48","12","18","12","263","6009","1698","1637","124","293","110","9872"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69ce,Bowen Basin - North,"31201","45","47","95","3","1679","152","2026","7","40","13","3","230","3","292","95","97","71","11","192","3","475","301","51","114","45","63","3","577","281","17","91","10","49","5","458","516","22","116","15","30","3","697","558","4","94","3","36","7","701","260","0","49","0","15","3","332","60","0","5","0","5","0","76","15","0","3","0","7","0","24","0","0","0","0","10","0","14","0","0","0","0","5","0","9","0","0","0","0","4","0","5","3","0","0","0","3","0","10","53","14","39","10","200","12","329","2194","299","699","101","2529","194","6018"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69cd,Mackay,"31202","20","100","262","10","87","191","670","10","96","21","12","23","0","168","106","405","151","39","45","17","756","540","305","283","62","67","7","1267","592","109","379","17","70","7","1172","1453","101","499","32","78","13","2178","2500","71","740","15","87","19","3432","1792","12","519","29","71","13","2445","289","0","96","0","10","0","399","62","0","23","0","6","0","88","13","0","14","0","3","0","34","4","0","0","0","0","0","9","0","0","0","0","0","0","4","7","0","7","0","7","0","16","127","83","137","7","57","20","433","7520","1287","3133","233","605","284","13050"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69cc,Whitsunday,"31203","3","4","44","0","31","30","106","3","8","3","0","11","0","29","6","37","29","16","20","0","105","50","40","55","21","13","4","187","100","10","50","5","10","3","175","229","19","78","8","36","0","367","393","9","137","0","29","0","565","486","0","107","0","21","3","620","131","0","40","0","10","0","183","30","0","11","0","5","0","50","10","0","0","0","0","0","13","11","0","3","0","7","0","16","3","0","0","0","0","0","7","8","0","11","0","8","0","28","27","4","27","0","25","0","86","1495","130","600","47","227","51","2543"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69cb,Bribie - Beachmere,"31301","3","12","35","0","15","44","110","0","30","0","15","0","0","45","16","109","32","5","10","0","170","34","59","60","43","47","4","239","63","23","79","15","12","0","189","281","20","158","6","18","0","483","881","25","272","15","15","15","1228","826","3","155","4","11","6","1005","170","0","41","0","0","0","209","41","0","8","0","0","0","54","17","0","3","0","3","0","20","8","0","0","0","0","0","4","0","0","0","0","0","0","3","3","0","0","0","0","0","9","31","16","30","5","16","8","103","2374","286","862","116","155","82","3866"
datasource-AU_Govt_ABS_Census-UoM_AURIN_DB_2_sa3_p34_weekly_rent_by_landlord_type_census_2016.fid--7a4d496e_1724c35c6d1_-69ca,Caboolture,"31302","10","47","54","5","10","46","171","3","49","4","3","0","0","64","37","309","57","12","19","4","435","69","165","69","34","25","4","376","118","79","120","20","35","3","384","977","115","256","30","54","11","1436","3056","41","490","22","55","23","3681","2210","9","189","3","14","12","2438","145","3","39","0","4","0","196","38","0","13","0","0","0","55","13","0","7","0","3","0","25","7","0","0","0","0","0","10","0","0","0","0","3","0","7","6","0","4","0","3","0","12","124","47","47","10","18","9","252","6816","876","1349","140","247","106","9539"
