sa3_code_2016,earners_persons,median_age_of_earners_years,income_aud,median_aud,mean_aud,p80_to_p20_ratio,p80_to_p50_ratio,p20_to_p50_ratio,p10_to_p50_ratio,gini_coefficient_no,income_share_top_1pc,income_share_top_5pc,income_share_top_10pc,lowest_quartile_pc,second_quartile_pc,third_quartile_pc,highest_quartile_pc,sa3_name16
70104,18735.0,35.0,1218716912.0,60396.0,65050.0,2.9,1.51,0.52,0.3,0.348,4.6,14.6,24.3,13.0,20.1,34.3,32.6,Palmerston
40301,21261.0,48.0,1355930649.0,47684.0,63775.0,5.05,1.88,0.37,0.16,0.494,10.1,24.2,35.4,24.0,23.2,24.3,28.5,Holdfast Bay
40302,49184.0,42.0,2479277093.0,44423.0,50408.0,4.22,1.72,0.41,0.19,0.409,5.3,16.4,26.7,23.9,26.6,28.7,20.9,Marion
70201,18050.0,39.0,1010816333.0,49548.0,56001.0,3.95,1.68,0.43,0.22,0.39899999999999997,5.5,16.4,26.4,20.6,24.0,29.3,26.0,Alice Springs
70202,1644.0,41.0,83811544.0,46696.0,50980.0,3.79,1.76,0.46,0.25,0.414,4.3,14.9,25.2,20.0,28.6,27.3,24.1,Barkly
70203,2889.0,42.0,152621124.0,42240.0,52828.0,5.37,2.03,0.38,0.18,0.456,5.4,17.0,28.5,26.6,26.1,21.4,25.9,Daly - Tiwi - West Arnhem
70204,3035.0,40.0,224906837.0,62938.0,74104.0,5.67,1.85,0.33,0.15,0.43700000000000006,6.1,16.4,27.0,20.9,17.5,17.6,44.0,East Arnhem
70205,5798.0,39.0,324393904.0,50581.0,55949.0,3.94,1.65,0.42,0.21,0.41200000000000003,5.9,16.5,26.5,20.5,23.5,29.5,26.4,Katherine
80101,58016.0,41.0,3624357773.0,56391.0,62472.0,3.84,1.63,0.43,0.22,0.391,5.1,15.8,25.9,18.2,21.2,27.9,32.7,Belconnen
80103,516.0,46.0,29803851.0,47450.0,57759.0,3.85,1.73,0.45,0.22,0.455,9.6,21.8,31.8,20.2,26.7,29.5,23.6,Canberra East
80104,35024.0,37.0,2312852096.0,61562.0,66036.0,3.58,1.57,0.44,0.22,0.377,4.6,15.1,24.9,16.2,18.7,28.3,36.8,Gungahlin
80105,30504.0,37.0,2105855614.0,58609.0,69035.0,4.78,1.74,0.36,0.17,0.43700000000000006,6.3,18.6,29.5,20.4,18.3,24.6,36.7,North Canberra
80106,17931.0,44.0,1731132556.0,71469.0,96544.0,4.48,1.83,0.41,0.2,0.489,10.6,24.8,35.9,15.3,15.3,21.9,47.6,South Canberra
80107,54497.0,43.0,3485774526.0,58620.0,63963.0,3.47,1.6,0.46,0.25,0.37200000000000005,4.6,15.0,24.8,15.9,20.7,29.6,33.8,Tuggeranong
80108,14419.0,46.0,987954027.0,59402.0,68518.0,4.11,1.72,0.42,0.2,0.409,5.3,16.6,27.1,17.6,19.8,24.6,38.0,Weston Creek
80109,22031.0,46.0,1635343972.0,60133.0,74229.0,4.39,1.78,0.41,0.19,0.445,7.2,19.8,30.8,18.1,19.7,23.4,38.8,Woden Valley
80110,223.0,38.0,17867761.0,79102.0,80124.0,2.89,1.36,0.47,0.26,0.335,,13.2,22.4,11.3,12.7,19.0,57.0,Molonglo
80111,360.0,38.0,20989644.0,51561.0,58305.0,4.06,1.68,0.41,0.2,0.442,,17.5,28.4,20.2,23.0,27.7,29.1,Urriarra - Namadgi
90101,768.0,44.0,61446530.0,76269.0,80009.0,3.03,1.5,0.49,0.24,0.34,4.7,13.8,22.9,12.1,12.0,24.3,51.6,Christmas Island
90102,119.0,41.0,6690130.0,46781.0,56220.0,4.75,1.94,0.41,0.16,0.45,,18.7,30.2,23.3,23.3,25.8,27.5,Cocos (Keeling) Islands
90103,20.0,41.0,1136937.0,48484.0,56847.0,,,,,,,,,21.7,21.7,26.1,30.4,Jervis Bay
90104,107.0,56.0,3844991.0,12204.0,35934.0,30.34,5.3,0.17,0.05,0.695,,28.7,47.3,59.1,15.5,7.3,18.2,Norfolk Island
