sa3_code16,p_noni_35_44_ptgdde_gddp_gdct,p_noni_35_44_bdl,p_noni_35_44_adip_dipl,p_noni_35_44_ct_iii_iv,p_noni_35_44_ct_i_ii,p_noni_35_44_cl_nfd,p_noni_35_44_loe_ns,p_noni_35_44_tot,p_noni_45_54_ptgdde_gddp_gdct,p_noni_45_54_bdl,p_noni_45_54_adip_dipl,p_noni_45_54_ct_iii_iv,p_noni_45_54_ct_i_ii,p_noni_45_54_cl_nfd,p_noni_45_54_loe_ns,p_noni_45_54_tot,p_noni_55_64_ptgdde_gddp_gdct,p_noni_55_64_bdl,p_noni_55_64_adip_dipl,p_noni_55_64_ct_iii_iv,p_noni_55_64_ct_i_ii,p_noni_55_64_cl_nfd,p_noni_55_64_loe_ns,p_noni_55_64_tot,p_noni_65ov_ptgdde_gddp_gdct,p_noni_65ov_bdl,p_noni_65ov_adip_dipl,p_noni_65ov_ct_iii_iv,p_noni_65ov_ct_i_ii,p_noni_65ov_cl_nfd,p_noni_65ov_loe_ns,p_noni_65ov_tot,p_noni_tot_ptgdde_gddp_gdct,p_noni_tot_bdl,p_noni_tot_adip_dipl,p_noni_tot_ct_iii_iv,p_noni_tot_ct_i_ii,p_noni_tot_cl_nfd,p_noni_tot_loe_ns,p_noni_tot_tot,p_is_ns_15_19_pgdde_gddp_gdct,p_is_ns_15_19_bdl,p_is_ns_15_19_adip_dipl,p_is_ns_15_19_ct_iii_and_iv_l,p_is_ns_15_19_ct_i_ii,p_is_ns_15_19_cl_nfd,p_is_ns_15_19_loe_ns,p_is_ns_15_19_tot,p_is_ns_20_24_pgde_gddp_gdctl,p_is_ns_20_24_bdl,p_is_ns_20_24_adip_dipl,p_is_ns_20_24_ct_iii_and_iv_l,p_is_ns_20_24_ct_i_ii,p_is_ns_20_24_cl_nfd,p_is_ns_20_24_loe_ns,p_is_ns_20_24_tot,p_is_ns_25_34_pgde_gddp_gdctl,p_is_ns_25_34_bdl,p_is_ns_25_34_adip_dipl,p_is_ns_25_34_ct_iii_and_iv_l,p_is_ns_25_34_ct_i_ii,p_is_ns_25_34_cl_nfd,p_is_ns_25_34_loe_ns,p_is_ns_25_34_tot,p_is_ns_35_44_pgde_gddp_gdctl,p_is_ns_35_44_bdl,p_is_ns_35_44_adip_dipl,p_is_ns_35_44_ct_iii_and_iv_l,p_is_ns_35_44_ct_i_ii,p_is_ns_35_44_cl_nfd,p_is_ns_35_44_loe_ns,p_is_ns_35_44_tot,p_is_ns_45_54_pgde_gddp_gdctl,p_is_ns_45_54_bdl,p_is_ns_45_54_adip_dipl,p_is_ns_45_54_ct_iii_and_iv_l,p_is_ns_45_54_ct_i_ii,p_is_ns_45_54_cl_nfd,p_is_ns_45_54_loe_ns,p_is_ns_45_54_tot,p_is_ns_55_64_pgde_gddp_gdctl,p_is_ns_55_64_bdl,p_is_ns_55_64_adip_dipl,p_is_ns_55_64_crt_iii_and_iv,p_is_ns_55_64_ct_i_ii,p_is_ns_55_64_cl_nfd,p_is_ns_55_64_loe_ns,p_is_ns_55_64_tot,p_is_ns_65ov_pgdde_gddp_gdct,p_is_ns_65ov_bdl,p_is_ns_65ov_adip_dipl,p_is_ns_65ov_crt_iii_and_iv,p_is_ns_65ov_ct_i_ii,p_is_ns_65ov_cl_nfd,p_is_ns_65ov_loe_ns,p_is_ns_65ov_tot,p_is_ns_totpdde_gddp_gdct,p_is_ns_tot_bdl,p_is_ns_tot_adip_dipl,p_is_ns_tot_ct_iii_iv,p_is_ns_tot_ct_i_ii,p_is_ns_tot_cl_nfd,p_is_ns_tot_loe_ns,p_is_ns_tot_tot,p_tot_15_19_pgde_gddp_gdctl,p_tot_15_19_bdl,p_tot_15_19_adip_dipl,p_tot_15_19_ct_iii_and_iv_l,p_tot_15_19_ct_i_ii,p_tot_15_19_cl_nfd,p_tot_15_19_loe_ns,p_tot_15_19_tot,p_tot_20_24_pgde_gddp_gdctl,p_tot_20_24_bdl,p_tot_20_24_adip_dipl,p_tot_20_24_ct_iii_and_iv_l,p_tot_20_24_ct_i_ii,p_tot_20_24_cl_nfd,p_tot_20_24_loe_ns,p_tot_20_24_tot,p_tot_25_34_pgde_gddp_gdctl,p_tot_25_34_bdl,p_tot_25_34_adip_dipl,p_tot_25_34_ct_iii_and_iv_l,p_tot_25_34_ct_i_ii,p_tot_25_34_cl_nfd,p_tot_25_34_loe_ns,p_tot_25_34_tot,p_tot_35_44_pgde_gddp_gdctl,p_tot_35_44_bdl,p_tot_35_44_adip_dipl,p_tot_35_44_ct_iii_and_iv_l,p_tot_35_44_ct_i_ii,p_tot_35_44_cl_nfd,p_tot_35_44_loe_ns,p_tot_35_44_tot,p_tot_45_54_pgde_gddp_gdctl,p_tot_45_54_bdl,p_tot_45_54_adip_dipl,p_tot_45_54_ct_iii_and_iv_l,p_tot_45_54_ct_i_ii,p_tot_45_54_cl_nfd,p_tot_45_54_loe_ns,p_tot_45_54_tot,p_tot_55_64_pgde_gddp_gdctl,p_tot_55_64_bdl,p_tot_55_64_adip_dipl,p_tot_55_64_ct_iii_and_iv_l,p_tot_55_64_ct_i_ii,p_tot_55_64_cl_nfd,p_tot_55_64_loe_ns,p_tot_55_64_tot,p_tot_65ov_ptgdde_gddp_gdct,p_tot_65ov_bdl,p_tot_65ov_adip_dipl,p_tot_65ov_ct_iii_and_iv_l,p_tot_65ov_ct_i_ii,p_tot_65ov_cl_nfd,p_tot_65ov_loe_ns,p_tot_65ov_tot,p_tot_tot_pgde_gddp_gdctl,p_tot_tot_bdl,p_tot_tot_adip_dipl,p_tot_tot_ct_iii_and_iv_l,p_tot_tot_ct_i_ii,p_tot_tot_cl_nfd,p_tot_tot_loe_ns,p_tot_tot_tot,sa3_name16
40702,236,892,606,1952,184,225,368,4467,241,616,780,2001,144,251,450,4476,226,537,750,1550,106,204,429,3788,154,491,611,1290,59,205,1293,4100,1068,3605,3247,9999,964,1144,3199,23217,0,0,0,3,0,0,139,141,0,0,0,7,0,0,165,174,4,3,3,12,0,3,328,353,0,5,5,14,0,0,343,368,3,5,11,10,5,0,454,492,0,3,7,12,0,0,422,445,0,9,5,20,3,0,786,823,13,24,28,83,10,5,2641,2799,0,0,8,237,87,36,357,733,24,159,97,995,140,70,283,1772,186,907,411,2077,248,163,686,4686,239,905,619,1995,194,231,728,4913,247,623,803,2043,153,253,921,5039,227,540,763,1581,108,207,872,4284,156,503,616,1311,62,205,2088,4936,1081,3648,3309,10235,990,1167,5938,26366,Limestone Coast
40703,181,737,600,1666,182,211,447,4027,219,554,744,1950,156,222,434,4274,226,518,793,1784,117,209,469,4120,152,489,728,1676,86,221,1454,4807,972,3283,3519,9994,946,1143,3715,23567,0,0,0,0,0,0,186,189,0,0,4,7,0,0,184,200,0,6,3,22,3,0,345,377,0,3,3,15,0,0,407,434,0,3,9,14,0,0,552,578,0,3,6,20,0,3,570,610,0,7,9,14,0,4,916,951,8,25,39,90,5,13,3162,3334,0,3,27,259,77,39,502,908,22,182,148,849,149,77,389,1824,176,824,506,1969,198,172,848,4693,183,754,625,1740,184,217,890,4598,221,564,778,2023,160,229,1016,5000,230,527,821,1830,121,216,1068,4808,152,496,749,1706,88,223,2404,5819,985,3345,3652,10373,987,1185,7119,27644,Murray and Mallee
50101,360,1358,734,1874,118,182,197,4825,299,938,736,1650,94,184,232,4139,265,794,724,1278,81,180,292,3618,265,791,844,1223,54,221,983,4388,1418,4955,3646,8183,593,932,2081,21811,0,0,0,0,0,0,157,161,0,0,3,3,0,0,119,121,0,4,0,7,0,0,392,409,0,3,9,16,0,0,469,499,3,8,3,14,0,0,463,490,0,4,5,13,0,3,468,494,0,0,4,8,0,5,587,608,11,24,25,67,3,3,2660,2784,0,3,18,144,87,10,335,594,10,108,93,520,76,40,185,1026,209,975,508,1529,101,121,543,3993,363,1371,745,1905,119,185,669,5369,310,949,743,1685,93,187,701,4667,275,798,734,1308,81,179,771,4146,272,799,852,1237,54,222,1576,5013,1436,5002,3696,8333,612,959,4779,24815,Augusta - Margaret River - Busselton
50102,566,1854,1144,3525,203,326,467,8089,538,1426,1401,3458,179,385,505,7892,432,1151,1272,2643,125,364,546,6537,250,835,993,2106,76,338,1585,6182,2183,7067,6067,17383,1399,1786,4016,39905,0,0,0,7,0,0,404,411,0,0,0,16,0,0,305,325,0,8,3,28,3,3,797,837,4,7,6,28,0,0,822,867,4,11,5,33,0,0,905,954,0,4,11,17,0,0,865,889,0,6,8,32,0,5,1306,1356,5,31,37,150,3,9,5404,5638,0,0,40,481,279,50,722,1570,35,255,235,1563,264,106,487,2954,368,1574,1001,3783,309,231,1319,8584,568,1872,1172,3619,217,335,1339,9117,544,1450,1425,3534,184,395,1436,8970,440,1169,1297,2687,127,368,1425,7516,257,837,1005,2150,80,342,2908,7581,2210,7163,6170,17816,1460,1833,9642,46289,Bunbury
50103,92,327,203,594,46,63,93,1425,106,276,304,727,36,76,115,1640,125,359,363,684,40,106,191,1869,119,321,361,581,22,117,429,1955,496,1570,1390,3393,280,421,1010,8553,0,0,0,0,0,0,75,78,0,0,0,0,0,0,60,62,0,0,0,7,0,3,138,148,0,0,3,6,0,0,176,189,0,0,0,10,0,0,264,282,0,0,0,7,0,0,294,303,0,4,7,16,0,0,477,506,4,9,9,44,0,6,1485,1561,0,3,8,69,47,11,175,309,3,36,38,234,47,20,91,465,50,243,116,529,43,38,205,1223,98,331,207,613,48,66,273,1643,107,283,310,756,37,77,394,1961,129,363,370,704,40,106,484,2196,127,326,372,598,22,116,907,2468,508,1587,1420,3501,285,430,2529,10259,Manjimup
50201,470,1389,1086,2852,161,316,359,6635,451,1115,1378,3077,136,302,451,6917,355,901,1211,2606,122,359,558,6102,338,1036,1564,3297,106,517,2279,9138,1963,5926,6420,16452,1105,1848,4271,37986,0,0,0,5,3,0,246,252,0,0,0,5,0,0,268,278,3,3,3,12,0,0,642,669,0,3,4,20,3,0,664,690,0,8,3,37,0,0,757,802,0,8,6,24,0,0,771,805,3,8,8,51,0,5,1312,1396,7,34,26,153,11,10,4656,4894,0,0,72,374,193,43,474,1156,29,301,280,1326,187,94,408,2621,322,1207,865,3095,233,231,929,6884,474,1400,1096,2915,169,316,1038,7411,459,1136,1403,3144,138,307,1215,7807,357,910,1234,2651,121,367,1330,6962,340,1047,1580,3361,111,520,3599,10566,1979,6000,6524,16862,1158,1877,9004,43409,Mandurah
50301,1884,3163,542,368,33,95,173,6260,2289,3767,978,523,34,133,268,7995,1749,2808,944,445,37,133,300,6417,1522,2885,1537,614,68,271,1029,7923,8784,17654,4633,2697,274,707,2072,36818,0,0,0,0,0,0,172,169,0,4,3,0,0,0,248,255,0,7,3,4,0,3,521,538,3,11,3,0,0,0,354,371,8,7,0,4,0,0,472,489,3,8,5,3,0,3,424,448,15,18,3,5,0,3,661,710,25,55,23,17,0,6,2849,2985,3,6,28,87,51,9,271,461,115,1802,233,207,30,24,315,2721,1224,3249,386,479,25,43,661,6063,1887,3179,546,371,33,100,527,6641,2302,3781,980,521,34,136,743,8494,1762,2822,956,445,37,137,726,6875,1538,2906,1545,622,68,275,1690,8639,8821,17742,4666,2740,280,720,4940,39908,Cottesloe - Claremont
50302,3203,5513,1451,1206,81,209,334,12002,2233,3446,1325,1164,73,220,319,8776,1513,2495,1211,963,53,221,370,6842,1031,1762,1153,960,60,253,1399,6622,11786,25075,7948,7337,551,1231,3270,57205,0,0,0,0,0,0,278,278,0,4,4,4,0,0,828,841,4,27,9,8,0,0,2822,2874,5,21,8,5,0,0,1377,1414,8,11,9,10,0,0,955,993,3,11,3,4,0,0,830,853,0,13,15,13,0,0,1041,1083,27,88,38,51,6,3,8136,8342,3,13,59,114,62,11,403,666,188,2090,604,764,111,85,1025,4869,3634,9821,2164,2227,124,233,3369,21575,3221,5552,1466,1229,88,211,1722,13478,2242,3480,1338,1191,69,222,1277,9821,1521,2513,1220,982,57,228,1212,7726,1037,1783,1172,974,61,257,2443,7725,11844,25255,8023,7470,572,1250,11449,65861,Perth City
50401,1428,3092,1375,1837,115,231,292,8363,867,1755,1184,1725,89,245,377,6235,553,1184,965,1573,69,247,418,5012,324,841,836,1622,59,257,1503,5432,4666,11958,6303,10068,676,1224,3212,38105,0,0,0,0,0,0,151,151,0,7,0,0,0,0,260,269,3,5,5,10,0,0,792,810,0,6,5,8,0,0,599,620,0,6,5,8,0,0,517,532,0,6,7,6,0,0,470,488,4,6,5,18,0,3,666,704,8,32,24,48,3,5,3455,3577,0,9,56,181,104,16,270,641,80,863,406,810,114,55,378,2701,1419,4242,1508,2403,144,185,1199,11106,1436,3103,1385,1869,117,235,907,9053,868,1769,1202,1757,89,258,901,6842,561,1200,973,1588,72,251,895,5538,326,847,838,1647,58,259,2182,6166,4693,12032,6365,10263,703,1251,6741,42050,Bayswater - Bassendean
50402,334,886,553,1105,58,112,512,3547,444,892,743,1286,67,158,379,3971,395,638,674,1173,47,164,313,3405,244,684,675,1100,36,184,742,3674,1604,3925,3133,6455,366,736,2799,19018,0,0,0,0,0,0,114,117,0,0,0,6,0,0,113,121,0,3,0,6,0,0,234,244,0,3,0,8,0,0,246,250,4,3,5,5,0,0,332,344,3,3,4,14,0,0,265,290,0,0,3,7,0,0,363,370,4,18,12,41,3,0,1656,1738,0,7,19,139,66,10,238,478,9,210,118,544,52,35,419,1382,178,621,360,1164,65,78,1003,3468,336,891,553,1126,58,112,915,3986,453,910,765,1309,67,167,784,4445,398,640,687,1194,53,167,598,3737,245,691,681,1116,36,187,1109,4066,1619,3962,3191,6588,389,750,5062,21564,Mundaring
50403,983,2803,2235,3849,239,440,666,11214,702,1768,1819,3826,198,443,693,9451,462,1028,1249,2647,111,299,634,6433,237,688,830,1821,59,292,1527,5457,3464,10526,8907,19114,1429,2003,4719,50161,0,0,0,7,0,0,363,369,0,3,3,6,0,3,514,535,0,3,4,13,4,0,1136,1166,0,3,13,27,3,0,1043,1086,3,5,6,23,0,7,966,1012,0,3,7,16,0,3,697,729,3,3,0,16,0,4,717,740,7,22,35,101,6,14,5444,5631,4,7,78,447,249,47,712,1542,71,855,560,1931,252,132,823,4621,1007,3410,2167,4830,366,367,1869,14027,989,2828,2270,3950,246,447,1786,12520,705,1789,1850,3902,204,455,1688,10590,464,1052,1270,2690,115,309,1351,7243,241,694,838,1850,62,296,2260,6246,3485,10633,9038,19592,1496,2059,10489,56792,Swan
50501,2105,5515,2647,4055,224,491,532,15559,2098,4516,3392,4787,188,596,685,16254,1471,3087,2848,4105,194,631,715,13060,760,2032,2248,3377,138,640,1907,11104,7831,21452,13622,22389,1379,2774,4713,74160,0,0,0,4,0,0,303,307,0,9,3,8,0,0,317,343,0,12,8,20,3,0,695,749,3,15,6,13,0,0,755,790,3,5,12,17,0,4,736,787,6,12,11,26,0,9,764,833,0,6,13,36,0,4,780,843,16,66,61,130,5,17,4357,4653,4,7,135,508,259,46,558,1518,135,1790,595,1689,178,121,517,5018,1260,4546,1792,3972,217,258,1135,13177,2109,5548,2670,4094,222,494,1299,16430,2114,4529,3419,4817,191,601,1431,17101,1482,3115,2867,4142,198,639,1488,13933,763,2042,2266,3417,145,645,2691,11969,7871,21581,13734,22638,1406,2809,9112,79140,Joondalup
50502,3465,7741,3206,3707,256,552,775,19695,2437,4883,2794,3473,239,635,796,15254,1662,3208,2349,2825,158,502,885,11588,1073,2945,2558,3236,148,724,3278,13956,12357,32133,15550,20800,1446,3064,7214,92566,0,0,0,0,0,0,354,361,0,11,3,12,0,0,634,658,6,23,10,12,0,0,2302,2364,9,25,10,9,0,0,1525,1578,9,17,12,16,0,4,1207,1263,11,12,10,17,0,0,1022,1077,9,17,18,42,0,7,1554,1641,42,97,59,115,5,15,8603,8945,3,14,97,353,152,41,621,1282,188,2350,803,1759,186,154,923,6360,3537,11070,3782,5613,344,475,3287,28116,3488,7787,3223,3749,258,556,2316,21379,2456,4922,2831,3518,246,644,2019,16646,1683,3229,2368,2867,163,502,1926,12735,1080,2967,2577,3278,148,726,4845,15628,12438,32338,15684,21150,1491,3102,15944,102142,Stirling
50503,1645,4642,3603,6189,377,715,897,18074,1044,2749,3028,5851,276,691,939,14574,522,1278,1641,3405,149,498,744,8234,304,922,1229,2848,102,467,2096,7977,5054,16078,13680,28696,1983,3167,6289,74948,0,0,0,4,5,0,532,538,0,3,5,14,8,0,668,693,5,11,14,35,0,4,1603,1669,7,10,15,27,0,3,1399,1460,3,12,13,27,0,0,1286,1346,3,6,13,22,0,0,865,906,0,12,9,27,3,4,953,1011,15,56,59,164,18,14,7298,7628,5,10,139,730,334,67,1024,2308,121,1320,923,2687,305,194,1016,6551,1428,5190,3168,7191,486,561,2461,20479,1656,4674,3640,6277,392,720,2309,19670,1053,2782,3068,5923,283,692,2247,16038,529,1299,1667,3450,154,500,1621,9212,310,933,1242,2887,101,469,3069,9017,5097,16203,13836,29142,2046,3205,13745,83273,Wanneroo
50601,830,1908,1321,2262,143,298,331,7097,454,1013,1012,2022,90,266,333,5187,283,679,761,1691,79,224,355,4075,183,535,608,1460,62,214,982,4035,2672,7140,5555,12059,888,1327,2609,32250,0,0,0,3,3,0,197,200,0,0,0,4,0,0,242,250,0,3,0,11,0,0,690,700,3,0,4,5,0,0,602,620,0,0,3,18,0,0,514,535,0,3,4,6,0,0,433,453,0,6,3,5,0,0,568,580,3,12,15,57,4,3,3247,3342,0,0,53,261,177,28,354,871,35,440,341,1243,164,88,383,2699,889,2585,1483,3248,215,215,1045,9677,836,1920,1336,2303,148,298,939,7785,456,1028,1033,2071,96,270,871,5814,286,689,777,1719,83,231,802,4587,191,535,611,1463,62,216,1567,4646,2693,7194,5643,12313,934,1346,5953,36072,Armadale
50602,1410,2666,1112,1474,67,186,324,7245,701,1268,895,1287,57,184,314,4718,443,801,731,1097,49,164,366,3649,239,502,509,1042,46,173,974,3486,4575,11028,5419,8054,521,959,2645,33213,0,0,0,0,0,0,223,223,0,3,0,4,0,0,556,564,0,6,3,9,0,0,1557,1584,0,6,5,8,0,0,878,898,0,3,3,18,0,0,660,685,0,4,7,8,0,0,547,574,0,3,3,7,0,0,704,716,9,23,26,51,0,3,5127,5242,3,5,42,170,68,13,329,638,86,1036,479,823,128,62,715,3325,1702,4786,1673,2272,129,187,2003,12751,1422,2688,1131,1510,74,187,1209,8228,709,1283,917,1326,57,187,994,5470,451,816,742,1116,51,168,927,4267,245,510,514,1061,42,172,1702,4246,4611,11129,5498,8272,554,985,7881,38924,Belmont - Victoria Park
50603,1896,3627,1323,1572,121,206,376,9130,1337,2490,1346,1720,99,258,381,7623,821,1501,1151,1503,77,240,382,5678,455,1221,1104,1610,64,329,1805,6582,6669,15556,7302,9279,727,1289,3796,44619,0,0,0,0,0,0,184,190,3,3,0,3,0,0,408,418,0,8,0,7,3,3,812,835,3,8,3,6,0,0,519,531,5,11,6,3,0,3,445,467,4,6,5,5,0,0,367,393,0,13,10,16,0,0,526,566,18,51,28,39,3,9,3256,3400,0,9,96,249,140,24,357,877,160,1669,758,921,120,79,641,4362,2002,5056,1543,1782,133,174,1282,11968,1905,3646,1333,1601,124,204,911,9719,1344,2509,1349,1733,104,260,833,8127,831,1514,1162,1522,82,238,751,6097,455,1235,1113,1627,64,332,2341,7168,6700,15642,7354,9434,763,1311,7114,48314,Canning
50604,1452,3232,1878,3095,211,374,771,11009,765,1700,1458,2884,179,359,576,7921,403,960,1072,2315,118,288,531,5683,227,694,815,2118,61,299,1428,5651,4429,11621,7745,15488,1251,1735,4702,46976,0,0,0,0,0,0,233,240,0,3,3,4,0,0,333,349,4,9,0,7,4,0,829,855,0,7,4,11,0,0,750,775,0,4,5,7,0,4,619,646,3,0,6,10,0,0,547,567,0,3,3,18,0,5,660,687,11,32,27,53,9,11,3970,4107,0,5,84,383,214,45,517,1253,84,912,568,1420,212,106,782,4079,1500,4145,1911,3423,290,277,1759,13301,1457,3243,1902,3139,212,383,1606,11941,784,1718,1481,2925,185,368,1232,8694,412,971,1084,2350,119,295,1095,6321,238,707,825,2145,61,305,2106,6390,4466,11701,7855,15790,1298,1788,9092,51981,Gosnells
50605,510,1412,852,1670,108,202,173,4925,477,1007,959,1750,75,211,205,4684,400,762,770,1341,48,182,285,3790,322,858,894,1366,53,234,883,4619,2127,5672,4323,8880,542,1000,1893,24434,0,0,0,3,0,0,151,155,0,0,0,0,0,0,155,158,0,3,4,10,0,0,407,422,0,4,0,8,0,0,357,375,0,0,3,3,0,0,353,364,0,0,3,5,0,0,362,372,0,10,7,19,0,3,491,530,3,17,17,49,3,6,2270,2368,0,5,33,197,91,22,273,616,24,336,194,786,80,42,225,1683,389,1299,637,1831,106,121,577,4955,511,1422,866,1707,107,207,538,5351,483,1017,971,1779,75,207,565,5097,406,770,770,1361,54,189,648,4194,326,868,904,1383,53,236,1386,5155,2139,5711,4379,9038,567,1020,4204,27066,Kalamunda
50606,162,451,387,930,43,93,207,2265,115,317,357,917,45,100,186,2040,78,172,269,598,22,67,126,1338,39,139,154,436,6,57,219,1046,570,1711,1778,4854,313,433,1035,10702,0,0,0,3,0,0,67,73,0,0,0,4,0,0,95,99,0,0,0,0,0,0,231,238,0,0,0,0,0,0,198,208,0,0,0,0,0,0,200,205,0,0,3,0,0,0,140,143,0,0,0,0,0,0,111,116,3,3,6,18,0,3,1049,1076,0,0,20,116,48,13,147,347,4,106,111,546,56,29,152,1004,166,531,490,1356,95,85,417,3136,166,453,391,940,42,94,423,2510,122,316,363,928,46,105,397,2280,77,173,275,605,22,67,275,1491,39,139,152,438,12,57,332,1170,576,1728,1795,4935,322,440,2133,11936,Serpentine - Jarrahdale
50607,1108,1920,500,481,33,63,133,4241,935,1471,563,524,38,101,150,3771,712,1149,665,531,32,148,183,3423,478,842,721,543,39,162,869,3658,4422,9133,3276,3204,257,592,1614,22504,0,0,0,0,0,0,113,113,0,10,0,0,0,0,196,211,0,7,0,0,0,0,506,517,0,5,0,0,0,0,356,367,0,9,4,3,0,0,311,338,6,5,3,0,0,0,289,309,0,3,3,3,0,3,391,405,10,32,18,11,0,4,2170,2241,0,5,38,87,39,10,172,345,73,923,211,331,49,31,283,1907,1112,2843,591,733,41,72,651,6053,1113,1926,508,489,34,65,499,4627,939,1478,569,532,38,101,467,4130,723,1159,675,534,32,148,477,3751,480,848,729,544,39,169,1274,4082,4441,9191,3316,3258,271,594,3824,24893,South Perth
50701,1410,3429,1861,3307,194,354,473,11031,869,1824,1573,2944,133,411,480,8231,510,978,1061,2104,83,273,449,5462,253,554,688,1608,65,261,1276,4705,4437,11706,7407,14959,1014,1678,3436,44637,0,0,0,4,0,0,268,270,0,0,0,5,0,0,327,337,3,6,7,13,0,0,977,1012,3,9,8,18,0,0,822,862,5,9,11,10,0,0,708,744,0,11,7,16,0,0,537,567,0,5,3,21,0,3,734,767,11,42,29,91,0,4,4383,4560,4,8,71,329,162,41,477,1094,66,849,439,1317,168,76,490,3411,1338,4098,1734,3469,240,269,1410,12553,1418,3445,1879,3358,199,359,1308,11965,879,1841,1593,2979,128,412,1202,9050,511,996,1074,2135,83,274,1003,6077,253,562,697,1638,65,261,2022,5501,4467,11800,7498,15226,1041,1703,7915,49653,Cockburn
50702,805,1581,499,571,28,66,152,3711,911,1384,618,694,38,119,140,3905,721,1082,567,597,33,99,207,3311,495,799,539,573,20,143,636,3201,3583,7040,2793,3460,222,531,1345,18976,0,0,0,0,0,0,92,92,0,0,3,3,0,0,170,176,0,7,0,8,0,0,518,540,3,3,0,5,0,0,426,439,0,13,6,8,0,0,421,445,4,3,0,12,0,0,360,379,0,7,3,11,0,3,458,478,9,36,13,38,0,3,2439,2537,0,3,16,54,31,12,134,245,31,407,115,236,30,21,216,1066,619,1808,451,755,41,64,647,4386,810,1595,501,587,35,69,587,4183,918,1396,625,707,38,116,570,4372,726,1088,573,612,37,99,575,3712,495,805,539,587,20,150,1098,3696,3595,7103,2822,3539,238,536,3827,21663,Fremantle
50703,348,930,585,1174,64,125,353,3583,151,405,410,973,61,108,259,2370,86,224,277,647,37,74,200,1545,42,123,154,545,16,92,356,1327,1127,3140,2284,5692,489,576,1853,15168,0,0,0,0,0,0,133,131,0,0,0,4,0,0,160,171,0,0,4,7,0,0,475,490,0,0,0,7,0,0,370,385,0,0,0,5,0,0,290,302,0,0,0,3,0,0,227,234,0,0,3,8,0,0,310,321,0,5,7,37,4,6,1975,2028,0,4,19,138,72,18,264,518,30,204,184,634,112,49,395,1601,467,1265,669,1670,137,116,1040,5373,353,938,592,1201,69,131,821,4108,152,409,413,988,65,116,584,2729,86,230,280,656,39,74,433,1795,43,122,152,555,16,92,672,1663,1135,3176,2317,5844,510,590,4213,17790,Kwinana
50704,2067,4311,1442,1531,79,223,286,9945,1992,3637,1762,1900,94,335,376,10101,1576,2819,1775,1638,105,346,496,8760,1070,2465,2025,1943,98,559,2005,10163,8162,19413,8509,9555,657,1673,3741,51711,0,0,0,0,0,0,168,170,0,4,0,0,0,0,206,217,3,8,3,6,0,0,535,563,6,7,5,3,0,0,485,508,0,14,4,13,0,3,527,559,4,14,4,15,0,0,495,532,7,13,18,25,0,4,841,917,25,63,42,61,3,9,3262,3460,0,13,61,206,99,28,308,719,134,1673,459,812,87,60,365,3587,1330,4525,995,1566,101,129,859,9503,2076,4327,1449,1542,81,228,771,10480,2002,3654,1773,1924,97,337,912,10699,1585,2841,1786,1661,106,347,989,9312,1081,2484,2047,1968,100,566,2850,11096,8201,19520,8579,9675,676,1690,7058,55396,Melville
50705,718,2184,2048,4414,232,462,502,10556,627,1480,2035,4446,185,389,567,9732,353,829,1248,2761,128,345,559,6228,196,694,893,2590,88,354,1725,6534,2480,7724,8485,22167,1508,2106,4295,48760,0,0,0,6,4,0,438,448,0,0,3,8,0,0,731,748,3,7,4,31,3,3,1444,1487,3,10,3,25,5,0,1112,1160,6,10,18,27,0,3,1125,1182,0,3,6,26,3,3,779,821,0,7,5,16,3,0,1019,1055,9,38,40,145,12,10,6645,6902,0,3,91,553,264,61,736,1714,56,503,489,2193,294,141,944,4627,538,2048,1708,5446,381,370,1909,12406,723,2216,2074,4519,244,470,1625,11865,640,1500,2077,4522,198,397,1703,11030,355,845,1270,2808,135,346,1347,7113,198,705,902,2610,85,355,2757,7610,2509,7819,8616,22652,1602,2149,11018,56365,Rockingham
50901,322,1005,631,1512,105,179,279,4031,348,918,844,1672,110,174,365,4418,406,842,938,1502,85,240,389,4408,297,838,885,1373,76,274,1211,4954,1563,4523,3885,8618,772,1054,2795,23207,0,0,0,0,0,0,189,194,0,0,0,5,0,0,152,154,0,3,0,11,0,0,433,452,0,5,9,13,0,0,437,465,0,11,12,15,0,4,546,589,0,4,10,12,0,3,626,653,3,11,5,9,0,5,935,969,3,31,41,68,4,11,3316,3475,0,0,29,233,148,38,383,830,10,136,131,752,128,64,306,1531,185,792,441,1685,158,101,798,4155,321,1020,650,1575,112,183,786,4643,349,942,871,1731,114,186,951,5148,409,851,960,1530,93,239,1035,5118,305,857,904,1386,81,282,2159,5961,1573,4592,3983,8891,822,1092,6421,27384,Albany
50902,167,722,477,1371,115,158,314,3326,178,594,654,1588,81,196,377,3664,225,492,700,1625,87,220,444,3804,160,465,691,1403,58,202,1130,4100,880,3131,2973,8059,642,925,2938,19555,0,0,0,3,0,0,188,194,0,0,0,4,0,0,191,192,0,7,3,7,0,0,485,507,4,3,5,9,0,0,570,593,0,0,6,7,0,0,694,708,0,0,3,16,0,0,751,780,0,3,7,20,0,0,954,988,8,18,29,61,7,5,3838,3964,0,0,21,154,109,27,379,689,6,132,76,563,88,44,355,1268,146,748,359,1443,130,104,870,3796,171,727,488,1411,116,164,910,3996,186,603,677,1633,84,197,1101,4482,225,498,717,1665,93,222,1222,4646,160,464,702,1441,61,197,2106,5130,891,3179,3041,8308,680,953,6940,24001,Wheat Belt - North
