sa3_code_2016,earners_persons,median_age_of_earners_years,income_aud,median_aud,mean_aud,p80_to_p20_ratio,p80_to_p50_ratio,p20_to_p50_ratio,p10_to_p50_ratio,gini_coefficient_no,income_share_top_1pc,income_share_top_5pc,income_share_top_10pc,lowest_quartile_pc,second_quartile_pc,third_quartile_pc,highest_quartile_pc,sa3_name16
70103,9611.0,43.0,590904472.0,54087.0,61482.0,3.79,1.68,0.44,0.23,0.4,5.1,16.3,26.6,17.1,21.1,28.5,33.2,Litchfield
70104,17665.0,35.0,1080654390.0,56774.0,61175.0,2.95,1.51,0.51,0.28,0.35100000000000003,5.0,14.8,24.3,13.7,19.8,35.1,31.5,Palmerston
40301,21071.0,48.0,1291646124.0,46082.0,61300.0,5.35,1.89,0.35,0.15,0.49200000000000005,9.0,23.3,34.8,24.0,23.0,24.2,28.9,Holdfast Bay
40302,48668.0,42.0,2336537349.0,42329.0,48010.0,4.44,1.73,0.39,0.17,0.414,5.2,16.4,26.8,24.2,26.5,28.3,20.9,Marion
70201,17893.0,39.0,962454441.0,47557.0,53789.0,4.03,1.7,0.42,0.21,0.401,5.2,16.3,26.5,20.5,24.1,29.6,25.8,Alice Springs
70202,1627.0,41.0,79793471.0,45926.0,49043.0,4.29,1.71,0.4,0.19,0.431,4.4,14.8,25.2,22.3,24.4,27.9,25.4,Barkly
70203,2763.0,42.0,138705530.0,39230.0,50201.0,5.66,2.06,0.36,0.17,0.46,5.3,17.3,28.8,26.5,26.8,21.2,25.4,Daly - Tiwi - West Arnhem
70204,3163.0,39.0,218927195.0,58890.0,69215.0,5.89,1.9,0.32,0.15,0.433,5.1,15.7,26.3,21.5,17.3,18.1,43.1,East Arnhem
70205,5693.0,39.0,303988342.0,49244.0,53397.0,3.81,1.64,0.43,0.21,0.402,4.8,15.5,25.4,19.5,23.8,29.5,27.1,Katherine
80101,58205.0,40.0,3497585966.0,53998.0,60091.0,3.95,1.64,0.42,0.21,0.395,5.0,15.9,26.1,18.3,21.0,27.9,32.8,Belconnen
80103,539.0,45.0,32598721.0,47008.0,60480.0,3.85,1.68,0.44,0.19,0.484,14.5,26.1,35.3,18.8,26.4,30.3,24.5,Canberra East
80104,31537.0,37.0,2013452476.0,59266.0,63844.0,3.75,1.57,0.42,0.21,0.387,4.9,15.6,25.6,16.6,18.4,28.0,36.9,Gungahlin
80105,29837.0,37.0,1973245761.0,56403.0,66134.0,4.93,1.74,0.35,0.16,0.441,6.3,18.7,29.5,20.6,18.5,24.3,36.7,North Canberra
80106,17495.0,44.0,1591362629.0,67726.0,90961.0,4.65,1.87,0.4,0.19,0.486,9.1,23.6,35.1,15.4,16.5,21.1,46.9,South Canberra
80107,54893.0,42.0,3382301156.0,56459.0,61616.0,3.53,1.6,0.45,0.23,0.377,4.7,15.2,25.1,16.1,20.5,29.3,34.0,Tuggeranong
80108,14461.0,46.0,954964769.0,57233.0,66037.0,4.15,1.71,0.41,0.19,0.418,5.7,17.2,27.7,17.8,19.9,24.5,37.9,Weston Creek
80109,21836.0,45.0,1553745081.0,57903.0,71155.0,4.58,1.79,0.39,0.18,0.45,7.0,19.8,30.9,18.4,19.5,23.3,38.8,Woden Valley
80110,30.0,37.0,2110857.0,60582.0,70362.0,,,,,,,,,,,,,Molonglo
80111,327.0,38.0,20264709.0,51411.0,61972.0,3.44,1.76,0.51,0.23,0.41,,18.3,27.7,16.0,19.1,32.3,32.6,Urriarra - Namadgi
90101,731.0,45.0,54680471.0,71902.0,74802.0,2.45,1.42,0.58,0.31,0.313,4.5,13.6,22.2,9.1,12.0,28.8,50.1,Christmas Island
90102,75.0,40.0,4229637.0,41877.0,56395.0,,,,,,,,,23.7,26.3,19.7,30.3,Cocos (Keeling) Islands
90103,20.0,42.0,952551.0,37742.0,47628.0,,,,,,,,,,,,,Jervis Bay
90104,135.0,57.0,4579266.0,14032.0,33920.0,44.08,3.89,0.09,0.0,0.6990000000000001,,31.3,48.3,55.6,20.0,12.6,11.9,Norfolk Island
