sa3_code_2016,earners_persons,median_age_of_earners_years,income_aud,median_aud,mean_aud,p80_to_p20_ratio,p80_to_p50_ratio,p20_to_p50_ratio,p10_to_p50_ratio,gini_coefficient_no,income_share_top_1pc,income_share_top_5pc,income_share_top_10pc,lowest_quartile_pc,second_quartile_pc,third_quartile_pc,highest_quartile_pc,sa3_name16
70102,34362.0,39.0,2337423902.0,59066.0,68024.0,3.66,1.66,0.45,0.24,0.39799999999999996,5.9,17.2,27.4,16.7,21.2,29.4,32.8,Darwin Suburbs
70103,11652.0,43.0,830195874.0,61533.0,71249.0,3.72,1.7,0.46,0.25,0.402,5.1,16.4,27.2,15.8,20.7,27.6,35.9,Litchfield
70104,20442.0,35.0,1476353539.0,64419.0,72222.0,3.06,1.57,0.51,0.29,0.369,5.0,15.8,26.1,13.0,19.1,32.7,35.2,Palmerston
40301,21798.0,48.0,1458752132.0,50593.0,66921.0,5.07,1.88,0.37,0.16,0.488,9.0,23.1,34.6,23.7,22.9,24.5,29.0,Holdfast Bay
40302,50535.0,43.0,2682108600.0,46721.0,53074.0,4.15,1.71,0.41,0.18,0.41,5.5,16.6,26.9,23.6,26.6,28.9,21.0,Marion
70201,18775.0,39.0,1109883750.0,51889.0,59115.0,4.03,1.7,0.42,0.22,0.402,5.6,16.5,26.6,20.7,24.0,29.0,26.4,Alice Springs
70202,1607.0,41.0,87467522.0,49615.0,54429.0,4.03,1.7,0.42,0.21,0.387,4.5,14.4,24.6,21.6,24.8,30.2,23.4,Barkly
70203,2969.0,43.0,159453227.0,44170.0,53706.0,5.49,1.95,0.35,0.17,0.456,5.1,17.0,28.6,27.8,24.5,23.1,24.6,Daly - Tiwi - West Arnhem
70204,2667.0,40.0,199521815.0,61392.0,74811.0,5.29,1.92,0.36,0.19,0.434,5.1,16.4,27.5,20.2,18.7,20.7,40.4,East Arnhem
70205,6139.0,38.0,348548695.0,52586.0,56776.0,3.95,1.64,0.41,0.21,0.396,4.6,15.1,25.2,20.8,23.4,30.4,25.4,Katherine
80101,59302.0,41.0,3797742271.0,57351.0,64041.0,3.99,1.66,0.42,0.2,0.39799999999999996,5.1,16.0,26.1,19.0,21.4,28.1,31.5,Belconnen
80103,538.0,47.0,31820628.0,47820.0,59146.0,4.61,1.76,0.38,0.22,0.47,8.1,21.7,32.1,23.6,25.3,26.8,24.2,Canberra East
80104,40867.0,37.0,2786674995.0,62593.0,68189.0,3.72,1.6,0.43,0.22,0.384,4.8,15.4,25.4,16.9,19.2,28.3,35.5,Gungahlin
80105,31616.0,37.0,2304296349.0,62546.0,72884.0,4.68,1.71,0.37,0.17,0.436,6.3,18.6,29.4,20.0,18.1,24.7,37.2,North Canberra
80106,18740.0,45.0,1896054550.0,75172.0,101177.0,4.34,1.83,0.42,0.2,0.485,9.7,24.4,35.6,14.9,15.2,22.1,47.7,South Canberra
80107,54625.0,43.0,3586576361.0,59803.0,65658.0,3.6,1.62,0.45,0.24,0.37799999999999995,4.7,15.2,25.1,16.6,21.1,29.5,32.8,Tuggeranong
80108,14536.0,46.0,1043399306.0,61715.0,71780.0,4.12,1.71,0.42,0.19,0.41600000000000004,5.6,17.2,27.8,18.0,19.6,24.9,37.6,Weston Creek
80109,22693.0,46.0,1747688984.0,62483.0,77014.0,4.5,1.78,0.4,0.19,0.449,7.2,19.9,31.0,18.4,19.5,23.6,38.5,Woden Valley
80110,1376.0,35.0,105783304.0,74351.0,76877.0,2.98,1.46,0.49,0.27,0.33899999999999997,3.5,13.7,23.2,11.9,15.7,27.4,45.1,Molonglo
80111,360.0,40.0,22412724.0,55657.0,62258.0,3.05,1.65,0.54,0.2,0.39399999999999996,,14.8,25.1,16.3,24.1,28.0,31.6,Urriarra - Namadgi
90101,802.0,46.0,62118295.0,78399.0,77454.0,3.2,1.45,0.45,0.24,0.32799999999999996,3.6,12.3,21.1,13.9,12.5,23.3,50.3,Christmas Island
90102,83.0,41.0,5079488.0,52432.0,61199.0,,,,,,,,,18.1,28.9,20.5,32.5,Cocos (Keeling) Islands
90103,32.0,38.0,1809268.0,45767.0,56540.0,,,,,,,,,25.8,25.8,22.6,25.8,Jervis Bay
90104,130.0,59.0,3468921.0,10785.0,26684.0,38.98,4.75,0.12,,,,28.3,48.4,65.9,14.0,5.4,14.7,Norfolk Island
