sa3_code,sa3_name,new_houses_num,new_oth_resial_building_num,tot_dwl_num,value_new_houses_aud000,value_new_oth_resial_building_aud000,value_alterations_additions_conversions_resial_building_aud000,value_tot_resial_building_aud000,value_non_resial_building_aud000,value_tot_building_aud000
50702,Fremantle,112,95,211,45645.4,35419.3,27378.0,108442.7,65530.5,173973.1
50703,Kwinana,636,32,670,138754.4,6012.5,3092.7,147859.6,99445.0,247304.6
50704,Melville,276,367,646,146565.3,113716.0,25981.3,286262.6,42613.8,328876.4
50705,Rockingham,957,64,1026,226580.3,12238.8,15035.1,253854.2,148649.1,402503.3
50901,Albany,378,21,404,109687.7,6322.2,18630.5,134640.3,77625.5,212265.9
50902,Wheat Belt - North,260,5,265,74319.0,1023.9,17262.3,92605.3,157835.6,250440.9
50903,Wheat Belt - South,48,7,55,12291.8,2605.9,3268.7,18166.5,75129.7,93296.1
51001,Kimberley,156,26,186,50554.0,6847.6,4335.1,61736.6,44909.0,106645.6
51002,East Pilbara,20,0,20,7551.5,0.0,712.8,8264.4,92034.8,100299.2
51003,West Pilbara,18,0,18,3079.5,0.0,2368.4,5447.9,104888.7,110336.6
51101,Esperance,66,0,69,19065.1,0.0,2455.6,21520.7,14033.3,35554.0
51102,Gascoyne,18,17,35,7622.4,3830.2,3138.5,14591.0,65327.8,79918.9
51103,Goldfields,31,4,36,10482.2,1041.0,4414.5,15937.7,22338.2,38275.9
51104,Mid West,160,3,163,46982.6,984.2,15037.6,63004.4,55512.3,118516.7
60101,Brighton,79,9,88,18413.3,1202.5,1810.1,21426.0,691.0,22117.0
60102,Hobart - North East,235,32,267,62628.5,9979.0,13636.2,86243.8,26107.1,112350.9
60103,Hobart - North West,88,70,159,20097.2,13043.8,4115.4,37256.3,33036.8,70293.1
60104,Hobart - South and West,161,50,212,40783.5,12340.0,5872.5,58996.0,6714.0,65709.9
60105,Hobart Inner,114,56,177,39183.5,12950.0,28156.8,80290.2,170465.8,250756.1
60106,Sorell - Dodges Ferry,126,14,141,29144.3,2639.0,5117.9,36901.2,2689.4,39590.5
60201,Launceston,216,53,272,60316.4,7794.7,15008.9,83120.0,36605.9,119725.9
60202,Meander Valley - West Tamar,75,9,85,21341.9,1225.5,3786.4,26353.8,6544.7,32898.5
60203,North East,139,23,165,34037.4,4445.0,10907.8,49390.2,20391.9,69782.1
60301,Central Highlands (Tas.),32,0,33,8110.0,0.0,1304.0,9414.0,5001.6,14415.6
60302,Huon - Bruny Island,132,2,137,31495.0,300.0,5081.8,36876.8,11153.9,48030.7
60303,South East Coast,70,0,72,15970.5,0.0,4328.2,20298.7,19546.0,39844.7
60402,Devonport,198,39,240,57519.6,6812.2,9097.9,73429.8,100585.8,174015.5
60403,West Coast,39,10,50,10283.5,2450.0,2465.9,15199.4,12304.2,27503.6
70101,Darwin City,9,18,31,6212.1,6000.0,10870.8,23082.9,,
70102,Darwin Suburbs,75,24,101,28259.0,9232.1,23718.2,61209.3,,
70103,Litchfield,68,0,74,16797.0,0.0,13865.5,30662.5,,
40301,Holdfast Bay,142,170,316,50063.5,51591.2,17169.2,118823.9,52903.9,171727.8
40302,Marion,392,359,752,90190.4,65108.3,13087.3,168386.0,34152.9,202538.9
60401,Burnie - Ulverstone,122,27,150,33740.9,6256.6,4927.4,44924.9,36269.0,81193.9
70104,Palmerston,368,92,462,123974.9,19186.5,8703.3,151864.7,,
70202,Barkly,20,4,24,8010.5,998.0,2882.9,11891.5,,
70203,Daly - Tiwi - West Arnhem,36,8,44,16468.6,3988.8,13357.7,33815.1,,
70204,East Arnhem,31,0,31,18193.3,0.0,1820.2,20013.5,,
70205,Katherine,57,6,66,22244.0,2917.5,6927.7,32089.2,,
80101,Belconnen,99,580,679,39589.0,138418.3,23834.4,201841.6,64161.1,266002.7
80103,Canberra East,0,0,0,0.0,0.0,502.1,502.1,140115.5,140617.6
70201,Alice Springs,52,26,79,18573.8,6738.7,19233.8,44546.3,,
80104,Gungahlin,501,1309,1810,165935.7,293541.8,5841.3,465318.8,47441.7,512760.5
80105,North Canberra,77,950,1028,32274.5,311833.6,15442.3,359550.4,465383.4,824933.8
80106,South Canberra,57,632,690,29515.3,166188.6,11352.5,207056.4,55718.7,262775.1
80107,Tuggeranong,42,456,498,11317.6,97589.9,20133.3,129040.8,45489.9,174530.8
80108,Weston Creek,30,14,44,10615.7,4694.9,8934.6,24245.2,1263.2,25508.4
80109,Woden Valley,66,131,197,28313.3,30448.6,13996.3,72758.2,52736.6,125494.8
80110,Molonglo,180,396,576,69041.1,91338.2,941.0,161320.3,16122.8,177443.1
80111,Urriarra - Namadgi,2,0,2,765.9,0.0,76.9,842.8,0.0,842.8
