SA3_MAIN11,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total,SA3_NAME11
21503,7100,3933,3455,4105,4902,4612,3439,2363,994,34903,19,23,11,17,12,12,12,10,9,125,14,17,11,20,18,22,24,6,3,135,98,228,184,144,160,205,134,67,25,1245,7,3,7,13,14,16,6,3,0,69,6,3,13,10,15,19,17,0,0,83,9,0,5,5,0,0,3,0,0,22,3,7,0,0,0,4,7,0,0,21,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,137,261,223,192,207,270,191,76,28,1585,156,284,234,209,219,282,203,86,37,1710,7256,4217,3689,4314,5121,4894,3642,2449,1031,36613,Murray River - Swan Hill
21601,7089,3933,3060,4360,5007,4445,3389,2184,855,34322,25,14,10,9,10,8,13,4,6,99,14,28,19,4,15,24,13,6,3,126,108,180,128,86,123,151,136,82,41,1035,8,3,3,5,12,22,12,4,0,69,0,4,5,6,6,4,8,0,3,36,0,0,0,5,6,11,4,0,0,26,3,3,3,0,3,3,3,3,0,21,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,133,218,158,110,169,218,176,95,47,1324,158,232,168,119,179,226,189,99,53,1423,7247,4165,3228,4479,5186,4671,3578,2283,908,35745,Campaspe
21602,5338,2744,2420,3230,3656,3595,2828,1919,749,26479,9,7,9,11,11,13,7,0,7,74,13,28,10,11,12,18,13,10,3,118,84,107,91,75,104,135,165,88,28,877,3,8,9,3,8,7,3,3,0,44,0,3,0,0,3,9,15,17,3,50,0,4,4,0,5,0,4,0,0,17,0,3,0,0,0,3,3,0,0,9,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,153,114,92,132,172,203,118,34,1121,112,160,123,103,143,185,210,118,41,1195,5450,2904,2543,3333,3799,3780,3038,2037,790,27674,Moira
21603,12561,7279,6703,7858,7860,6645,4149,2752,1190,56997,21,27,16,14,13,6,5,9,3,114,5,14,17,19,23,17,3,7,3,108,239,401,292,233,231,181,140,65,60,1842,4,14,7,7,13,15,6,3,0,69,0,7,3,3,5,4,8,0,0,30,3,0,4,5,7,3,4,0,0,26,0,0,3,4,9,11,4,0,0,31,3,3,3,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,439,329,274,291,231,165,75,63,2121,275,466,345,288,304,237,170,84,66,2235,12836,7745,7048,8146,8164,6882,4319,2836,1256,59232,Shepparton
21701,6520,3642,3102,4256,5117,4822,3139,2088,915,33601,16,17,16,16,9,8,6,5,10,103,3,9,11,9,12,9,3,3,0,59,159,294,163,134,133,167,86,48,25,1209,0,3,5,0,6,3,4,0,3,24,9,19,13,9,31,37,25,11,0,154,3,0,8,5,0,7,3,0,0,26,0,0,3,0,3,9,3,0,0,18,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,174,325,203,157,185,235,124,62,31,1496,190,342,219,173,194,243,130,67,41,1599,6710,3984,3321,4429,5311,5065,3269,2155,956,35200,Glenelg - Southern Grampians
21702,16408,9743,8077,10183,11438,10258,6729,4587,1956,79379,39,25,23,17,22,18,13,12,8,177,9,17,30,15,29,44,19,7,0,170,291,643,464,327,353,365,225,136,58,2862,5,10,17,14,18,37,11,7,0,119,9,17,19,22,22,27,17,9,3,145,9,7,16,15,7,13,3,4,0,74,3,3,3,4,10,4,13,3,0,43,0,0,5,0,3,6,0,0,0,14,0,3,3,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,326,700,557,400,445,499,288,166,61,3442,365,725,580,417,467,517,301,178,69,3619,16773,10468,8657,10600,11905,10775,7030,4765,2025,82998,Warrnambool - Otway Ranges
29797,0,0,10,5,13,7,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,5,14,22,24,13,3,3,0,84,9,32,115,107,135,93,9,3,0,503,0,5,21,15,25,10,3,0,0,79,0,0,5,0,10,3,0,0,0,18,0,9,50,44,50,18,0,0,0,171,0,0,6,10,4,3,0,0,0,23,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,51,214,198,248,140,15,6,0,881,9,51,214,198,248,140,15,6,0,881,9,51,224,203,261,147,19,6,0,920,Migratory - Offshore - Shipping (Vic.)
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (Vic.)
30101,14068,9678,7751,9461,10246,8457,4347,2288,1001,67297,9,6,9,0,4,4,0,0,0,32,4,9,13,13,15,39,27,17,3,140,3,11,4,5,5,19,22,14,3,86,178,310,228,142,125,112,87,37,21,1240,0,0,0,0,0,5,5,5,0,15,5,3,4,4,4,22,12,0,0,54,0,0,0,3,3,5,3,3,0,17,0,0,0,5,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,333,249,172,152,205,156,76,27,1560,199,339,258,172,156,209,156,76,27,1592,14267,10017,8009,9633,10402,8666,4503,2364,1028,68889,Capalaba
30102,14889,8837,6939,10031,10734,9423,6580,3925,1678,73036,11,10,9,6,5,16,8,0,4,69,19,15,21,21,39,61,64,25,4,269,10,9,17,8,19,30,49,21,5,168,215,336,263,190,238,233,166,90,47,1778,11,0,0,9,9,0,16,7,0,52,0,3,6,15,4,8,3,4,0,43,7,4,3,4,3,8,11,0,4,44,0,0,0,3,0,3,0,0,0,6,3,0,3,0,5,9,8,7,0,35,0,3,0,0,0,0,0,0,0,3,265,370,313,250,317,352,317,154,60,2398,276,380,322,256,322,368,325,154,64,2467,15165,9217,7261,10287,11056,9791,6905,4079,1742,75503,Cleveland - Stradbroke
30103,13559,7170,8184,10342,8757,6671,4089,2569,1189,62530,8,10,3,7,5,12,3,0,0,48,9,10,15,18,32,45,32,16,8,185,0,6,8,12,17,19,19,14,4,99,193,237,221,173,160,155,92,39,15,1285,0,3,5,0,3,3,6,8,0,28,0,0,8,8,5,0,0,0,0,21,3,0,3,4,3,13,0,0,0,26,6,0,5,0,0,3,0,0,0,14,0,4,0,0,3,6,3,4,0,20,0,0,0,0,0,0,0,0,0,0,211,260,265,215,223,244,152,81,27,1678,219,270,268,222,228,256,155,81,27,1726,13778,7440,8452,10564,8985,6927,4244,2650,1216,64256,Wynnum - Manly
30201,7048,4824,4561,5283,5068,4385,2813,1778,746,36506,4,0,6,0,3,0,3,0,0,16,6,4,11,4,5,13,16,11,0,70,10,0,11,5,7,5,5,0,3,46,89,146,122,68,66,78,54,33,19,675,3,0,0,3,0,5,4,3,0,18,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,0,7,7,0,20,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,108,154,147,83,84,101,89,54,22,842,112,154,153,83,87,101,92,54,22,858,7160,4978,4714,5366,5155,4486,2905,1832,768,37364,Bald Hills - Everton Park
30202,11666,8115,9959,9729,7877,6102,4321,3749,1819,63337,0,5,14,7,6,4,5,0,4,45,3,16,17,16,33,45,34,10,7,181,7,3,12,14,7,15,18,9,0,85,182,383,337,275,230,279,239,240,111,2276,0,3,5,0,5,10,13,0,0,36,3,0,4,0,8,16,15,3,0,49,6,4,3,3,9,13,5,0,0,43,0,3,0,3,0,4,0,0,0,10,3,0,3,3,3,3,6,3,0,24,0,0,0,0,0,0,0,0,0,0,204,412,381,314,295,385,330,265,118,2704,204,417,395,321,301,389,335,265,122,2749,11870,8532,10354,10050,8178,6491,4656,4014,1941,66086,Chermside
30203,5516,4627,6042,5183,4246,3466,2088,1291,697,33156,3,0,5,3,3,3,3,0,0,20,3,5,27,23,35,33,15,6,0,147,3,3,10,16,17,17,19,7,0,92,101,170,164,102,100,67,56,17,10,787,0,3,0,3,3,3,3,3,0,18,0,4,6,4,5,0,0,0,0,19,0,3,3,0,3,6,6,0,0,21,0,0,0,0,0,0,0,0,0,0,7,0,3,9,0,3,0,3,0,25,0,0,0,0,0,0,0,0,0,0,114,188,213,157,163,129,99,36,10,1109,117,188,218,160,166,132,102,36,10,1129,5633,4815,6260,5343,4412,3598,2190,1327,707,34285,Nundah
30204,9765,6317,6974,7617,6969,5690,3707,2662,1163,50864,11,7,3,4,4,5,0,3,0,37,10,3,16,11,21,21,15,11,3,111,4,7,3,9,8,10,14,5,4,64,120,224,172,104,104,124,84,54,26,1012,0,4,0,0,4,0,3,0,0,11,0,0,7,0,0,0,4,0,0,11,0,0,0,0,0,0,3,8,0,11,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,134,243,198,124,137,155,126,78,33,1228,145,250,201,128,141,160,126,81,33,1265,9910,6567,7175,7745,7110,5850,3833,2743,1196,52129,Sandgate
30301,8772,6271,6434,7028,6173,4772,2788,2113,922,45273,0,5,5,3,0,3,3,0,4,23,0,11,10,7,9,9,27,12,4,89,9,4,8,3,7,14,17,6,0,68,117,198,181,105,79,106,57,39,23,905,0,0,0,0,3,4,3,4,0,14,0,3,4,0,0,0,0,5,0,12,0,0,0,3,6,0,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,3,0,9,0,0,0,0,0,0,0,0,0,0,126,216,203,118,104,136,110,69,27,1109,126,221,208,121,104,139,113,69,31,1132,8898,6492,6642,7149,6277,4911,2901,2182,953,46405,Carindale
30302,9976,9606,13230,10003,7501,5570,3074,2293,1081,62334,0,9,16,9,12,5,11,4,0,66,6,16,25,25,35,44,47,18,10,226,5,18,23,14,18,20,14,6,3,121,134,480,422,305,314,378,327,259,209,2828,0,0,3,3,0,5,4,8,4,27,0,3,10,3,3,4,0,3,0,26,0,0,4,0,8,10,8,3,0,33,0,3,0,0,3,7,0,0,0,13,0,3,0,0,3,4,3,3,0,16,0,0,0,0,0,0,0,0,0,0,145,523,487,350,384,472,403,300,226,3290,145,532,503,359,396,477,414,304,226,3356,10121,10138,13733,10362,7897,6047,3488,2597,1307,65690,Holland Park - Yeronga
30303,11324,10270,9965,8804,8008,6532,4530,2926,1234,63593,11,11,4,8,3,3,0,0,0,40,19,28,26,28,20,51,26,4,0,202,3,15,17,10,15,20,21,8,0,109,182,303,241,164,136,142,65,41,14,1288,3,4,7,9,3,5,8,0,0,39,6,4,16,5,0,3,3,0,0,37,0,0,0,0,6,5,7,4,3,25,0,0,0,6,0,7,0,0,0,13,3,0,3,0,8,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,216,354,310,222,188,236,130,57,17,1730,227,365,314,230,191,239,130,57,17,1770,11551,10635,10279,9034,8199,6771,4660,2983,1251,65363,Mt Gravatt
30304,6306,5487,5837,5423,4255,3154,2188,1664,750,35064,4,11,14,4,6,0,0,0,0,39,4,24,11,6,12,44,18,8,3,130,3,9,13,6,3,5,8,3,0,50,94,221,179,116,120,109,73,53,16,981,3,3,3,3,3,3,3,3,0,24,0,0,3,3,3,3,3,0,3,18,0,0,0,0,0,0,3,3,3,9,3,3,0,4,3,0,0,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,107,260,212,138,144,164,108,70,25,1228,111,271,226,142,150,164,108,70,25,1267,6417,5758,6063,5565,4405,3318,2296,1734,775,36331,Nathan
30305,11220,7770,8648,7870,6937,5239,2570,1258,591,52103,10,3,3,4,6,4,0,0,3,33,7,5,8,24,19,18,11,10,3,105,4,0,3,7,6,8,7,5,0,40,127,225,186,100,99,82,38,31,10,898,3,0,3,6,3,8,4,0,0,27,5,3,6,5,3,6,3,0,0,31,0,0,0,0,0,0,7,0,0,7,3,0,3,0,0,0,3,0,0,9,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,149,237,212,142,130,122,73,46,13,1124,159,240,215,146,136,126,73,46,16,1157,11379,8010,8863,8016,7073,5365,2643,1304,607,53260,Rocklea - Acacia Ridge
30501,4166,9831,16335,7957,6079,5193,2732,1444,839,54576,5,14,27,14,12,9,3,6,0,90,55,159,502,639,650,411,146,34,11,2607,21,56,390,432,437,280,113,39,9,1777,462,844,1145,1041,1038,836,518,252,166,6302,5,15,68,91,87,82,21,9,0,378,10,43,105,124,182,115,28,7,0,614,3,15,12,25,42,26,27,5,0,155,5,6,14,22,32,15,6,0,0,100,0,11,57,48,59,26,10,4,0,215,0,0,0,0,0,0,0,0,0,0,561,1149,2293,2422,2527,1791,869,350,186,12148,566,1163,2320,2436,2539,1800,872,356,186,12238,4732,10994,18655,10393,8618,6993,3604,1800,1025,66814,Brisbane Inner
30502,6434,4900,7619,6386,4609,3108,1445,942,413,35856,3,0,8,9,4,0,4,0,0,28,3,14,13,17,16,23,27,0,0,113,7,12,16,6,16,8,14,9,0,88,79,207,194,95,95,90,53,30,7,850,5,0,3,6,4,7,0,4,0,29,0,0,5,3,3,6,3,0,0,20,0,0,0,0,4,5,7,0,0,16,3,0,0,0,3,0,0,0,0,6,0,0,3,0,0,3,3,0,4,13,0,0,0,0,0,0,0,0,0,0,97,233,234,127,141,142,107,43,11,1135,100,233,242,136,145,142,111,43,11,1163,6534,5133,7861,6522,4754,3250,1556,985,424,37019,Brisbane Inner - East
30503,11338,11153,14641,11647,9252,6716,3622,2274,1124,71767,7,20,18,15,6,14,0,5,0,85,64,117,84,94,134,106,49,26,4,678,3,10,34,32,50,44,35,16,8,232,438,796,637,493,449,438,312,169,51,3783,0,8,11,12,8,8,3,9,0,59,0,4,23,8,16,21,8,3,3,86,3,0,11,6,0,10,12,10,0,52,0,5,3,3,5,5,0,0,0,21,0,0,4,7,4,5,5,0,0,25,0,0,0,0,0,0,0,0,0,0,508,940,807,655,666,637,424,233,66,4936,515,960,825,670,672,651,424,238,66,5021,11853,12113,15466,12317,9924,7367,4046,2512,1190,76788,Brisbane Inner - North
30504,8575,9301,10232,7840,6034,4536,2299,1338,601,50756,10,17,22,16,10,9,4,0,3,91,10,31,47,39,40,62,50,16,3,298,18,13,30,31,20,35,16,4,3,170,158,472,362,243,233,319,230,127,41,2185,0,6,4,0,3,17,7,5,3,45,10,3,22,4,13,11,0,0,0,63,0,0,3,5,5,7,7,3,0,30,3,3,8,3,3,0,0,0,0,20,0,0,4,5,3,4,3,3,3,25,0,0,0,0,0,0,0,0,0,0,199,528,480,330,320,455,313,158,53,2836,209,545,502,346,330,464,317,158,56,2927,8784,9846,10734,8186,6364,5000,2616,1496,657,53683,Brisbane Inner - West
30601,10167,5190,5308,7554,7273,5286,2577,988,342,44685,7,13,9,10,4,11,5,5,0,64,79,30,88,94,107,223,270,103,18,1012,190,36,120,208,185,352,387,178,31,1687,182,249,185,179,200,305,265,92,34,1691,29,10,18,29,48,81,112,37,7,371,34,10,29,17,30,52,48,18,3,241,12,0,10,6,22,32,43,19,0,144,3,9,4,8,13,5,3,3,0,48,3,3,8,3,16,12,23,6,3,77,0,0,0,0,0,0,0,0,0,0,532,347,462,544,621,1062,1151,456,96,5271,539,360,471,554,625,1073,1156,461,96,5335,10706,5550,5779,8108,7898,6359,3733,1449,438,50020,Cairns - North
30602,20339,11585,13160,13720,12081,9601,5412,2763,1117,89778,31,19,21,18,17,12,8,6,4,136,100,104,179,189,289,382,363,171,41,1818,119,89,158,172,231,373,304,169,44,1659,506,822,913,811,844,756,525,228,56,5461,42,17,56,47,89,129,122,73,7,582,37,20,42,51,59,119,64,37,3,432,12,4,21,14,45,66,52,21,3,238,13,9,26,15,20,12,3,0,0,98,13,16,25,19,26,27,33,11,0,170,0,0,0,0,0,0,0,0,0,0,842,1081,1420,1318,1603,1864,1466,710,154,10458,873,1100,1441,1336,1620,1876,1474,716,158,10594,21212,12685,14601,15056,13701,11477,6886,3479,1275,100372,Cairns - South
30603,6650,3625,3132,3919,4798,4169,2810,1588,511,31202,30,18,24,20,40,27,12,14,0,185,33,18,34,41,50,178,251,48,8,661,23,10,19,34,40,208,249,56,6,645,230,259,261,251,342,424,371,123,30,2291,3,7,0,11,16,60,105,21,0,223,3,4,10,0,9,41,17,0,4,88,3,0,3,0,8,20,21,4,0,59,3,3,3,0,3,3,0,0,0,15,3,0,3,0,3,9,3,3,0,24,0,0,0,0,0,0,0,0,0,0,301,301,333,337,471,943,1017,255,48,4006,331,319,357,357,511,970,1029,269,48,4191,6981,3944,3489,4276,5309,5139,3839,1857,559,35393,Innisfail - Cassowary Coast
30604,1939,1037,1283,1566,1637,1405,848,329,102,10146,10,5,11,4,3,7,7,0,3,50,99,46,133,113,149,261,225,91,4,1121,247,73,269,339,345,532,516,182,26,2529,75,85,118,90,112,164,146,43,6,839,28,22,31,49,70,98,77,27,4,406,11,6,21,14,45,45,31,5,0,178,8,8,9,12,21,50,19,14,0,141,3,3,3,3,0,0,0,0,0,12,6,0,16,5,16,15,22,0,5,85,0,0,0,0,0,0,0,0,0,0,477,243,600,625,758,1165,1036,362,45,5311,487,248,611,629,761,1172,1043,362,48,5361,2426,1285,1894,2195,2398,2577,1891,691,150,15507,Port Douglas - Daintree
30605,7595,3632,3127,4427,5092,5123,3882,2042,662,35582,23,20,8,19,15,7,10,3,6,111,72,33,18,11,28,104,105,25,0,396,16,8,21,10,21,86,77,25,3,267,167,246,231,200,251,332,237,98,42,1804,5,0,4,13,9,32,40,7,0,110,8,4,8,13,25,19,34,9,0,120,0,0,0,0,0,23,7,3,0,33,0,3,5,0,7,8,4,0,0,27,0,0,0,0,3,9,0,3,0,15,0,0,0,0,0,0,0,0,0,0,268,294,287,247,344,613,504,170,45,2772,291,314,295,266,359,620,514,173,51,2883,7886,3946,3422,4693,5451,5743,4396,2215,713,38465,Tablelands (East) - Kuranda
30701,9644,4176,4941,5657,5534,4622,3193,1703,563,40033,49,39,20,12,17,20,13,10,6,186,26,37,72,56,79,174,163,33,5,645,16,17,42,23,25,127,144,54,10,458,190,599,761,715,763,663,297,83,21,4092,0,3,28,25,36,46,41,3,0,182,0,11,16,12,4,21,18,0,0,82,0,6,7,8,12,14,10,3,0,60,0,4,3,0,0,5,0,0,0,12,0,0,3,0,3,4,20,4,0,34,0,0,0,0,0,0,0,0,0,0,232,677,932,839,922,1054,693,180,36,5565,281,716,952,851,939,1074,706,190,42,5751,9925,4892,5893,6508,6473,5696,3899,1893,605,45784,Darling Downs (West) - Maranoa
30306,8113,7956,7572,5974,5609,4900,2724,1389,626,44863,0,5,7,3,0,4,0,0,0,19,0,5,9,8,3,15,12,12,0,64,0,11,8,0,3,5,7,4,3,41,122,173,193,96,70,71,58,49,33,865,0,0,0,0,0,4,0,0,0,4,0,5,0,0,4,6,4,0,0,19,0,0,0,0,0,4,3,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,122,194,210,107,83,105,84,65,36,1006,122,199,217,110,83,109,84,65,36,1025,8235,8155,7789,6084,5692,5009,2808,1454,662,45888,Sunnybank
30401,6352,4056,3668,4730,4641,3903,1964,985,547,30846,0,0,0,5,5,3,3,0,0,16,6,3,7,13,9,11,7,3,3,62,0,8,6,0,8,9,4,11,3,49,71,95,89,67,67,60,44,19,3,515,0,0,3,0,0,8,6,0,0,17,0,0,3,5,6,0,3,0,0,17,0,0,0,0,0,0,5,4,0,9,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,77,106,115,85,90,88,73,37,9,680,77,106,115,90,95,91,76,37,9,696,6429,4162,3783,4820,4736,3994,2040,1022,556,31542,Centenary
30402,9119,5924,3373,6234,6456,5107,3248,1618,775,41854,12,3,8,6,5,4,4,0,0,42,9,5,13,18,18,21,31,18,3,136,7,3,5,3,3,0,21,12,6,60,85,167,111,92,55,83,60,30,12,695,0,0,0,0,5,3,13,4,4,29,0,3,0,0,0,0,4,4,0,11,0,4,0,0,0,0,0,4,0,8,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,185,129,113,81,107,129,72,25,945,116,188,137,119,86,111,133,72,25,987,9235,6112,3510,6353,6542,5218,3381,1690,800,42841,Kenmore - Brookfield - Moggill
30403,6540,11711,7816,5426,4754,4122,2349,1597,825,45140,7,40,19,3,3,3,9,0,0,84,4,64,18,8,12,26,13,17,0,162,3,16,9,7,7,14,16,9,3,84,109,751,240,127,102,119,73,36,9,1566,0,0,0,0,4,0,0,5,0,9,7,4,0,8,0,3,5,0,3,30,0,3,0,3,4,0,3,3,3,19,0,4,0,0,5,0,0,0,0,9,5,7,0,3,4,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,128,849,267,156,138,167,110,70,18,1903,135,889,286,159,141,170,119,70,18,1987,6675,12600,8102,5585,4895,4292,2468,1667,843,47127,Sherwood - Indooroopilly
30404,9433,6518,5924,7132,5875,4771,2921,1847,999,45420,8,19,13,3,0,6,4,0,0,53,5,10,13,10,13,18,17,10,4,100,3,4,9,7,11,13,13,0,0,60,82,236,202,121,79,109,48,38,15,930,0,3,3,3,0,7,3,3,3,25,0,0,0,3,0,0,4,0,0,7,0,0,0,0,0,0,4,0,0,4,3,3,6,0,0,0,0,0,0,12,0,0,0,0,7,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,93,256,233,144,110,153,89,51,22,1151,101,275,246,147,110,159,93,51,22,1204,9534,6793,6170,7279,5985,4930,3014,1898,1021,46624,The Gap - Enoggera
30702,8798,4344,3832,5080,5093,4635,3436,1877,698,37793,30,13,21,13,15,9,11,0,6,118,20,23,23,23,28,54,37,17,3,228,3,4,3,8,8,14,21,4,0,65,255,307,305,249,259,247,123,56,29,1830,0,3,3,0,4,4,3,0,0,17,0,0,3,3,7,6,5,0,0,24,3,3,0,0,3,10,7,0,0,26,3,0,6,0,0,0,0,0,0,9,0,0,3,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,284,340,346,283,309,338,200,77,32,2209,314,353,367,296,324,347,211,77,38,2327,9112,4697,4199,5376,5417,4982,3647,1954,736,40120,Darling Downs - East
