sa3_code_2016,earners_persons,median_age_of_earners_years,income_aud,median_aud,mean_aud,p80_to_p20_ratio,p80_to_p50_ratio,p20_to_p50_ratio,p10_to_p50_ratio,gini_coefficient_no,income_share_top_1pc,income_share_top_5pc,income_share_top_10pc,lowest_quartile_pc,second_quartile_pc,third_quartile_pc,highest_quartile_pc,sa3_name16
70103,9259.0,43.0,522792446.0,50365.0,56463.0,3.98,1.67,0.42,0.21,0.405,4.8,15.9,26.3,17.5,22.1,28.1,32.3,Litchfield
70104,16666.0,35.0,929280934.0,52286.0,55759.0,3.11,1.52,0.49,0.27,0.35200000000000004,4.2,14.3,23.9,14.1,21.4,34.4,30.0,Palmerston
40301,20969.0,47.0,1233606173.0,43836.0,58830.0,5.3,1.87,0.35,0.15,0.503,10.6,24.9,36.0,23.6,23.3,24.4,28.8,Holdfast Bay
40302,47907.0,42.0,2186807415.0,40708.0,45647.0,4.6,1.72,0.37,0.16,0.41600000000000004,5.2,16.2,26.7,24.2,25.8,28.7,21.2,Marion
70201,17658.0,39.0,914621463.0,46027.0,51796.0,4.15,1.69,0.41,0.2,0.40299999999999997,5.6,16.4,26.6,20.3,23.2,29.6,26.8,Alice Springs
70202,1586.0,41.0,73293871.0,43069.0,46213.0,4.41,1.7,0.39,0.2,0.451,4.2,15.1,26.0,22.2,24.8,28.9,24.1,Barkly
70203,2820.0,41.0,126153860.0,35687.0,44735.0,5.66,2.04,0.36,0.15,0.456,4.4,16.6,28.4,27.7,27.2,22.3,22.7,Daly - Tiwi - West Arnhem
70204,3121.0,39.0,198825110.0,53190.0,63706.0,5.58,1.86,0.33,0.14,0.446,6.0,17.1,28.1,21.1,19.6,18.7,40.6,East Arnhem
70205,5511.0,39.0,278749688.0,47237.0,50581.0,3.95,1.65,0.42,0.19,0.414,5.0,15.6,25.6,19.5,22.8,29.9,27.8,Katherine
80101,57273.0,40.0,3297489729.0,51674.0,57575.0,4.09,1.65,0.4,0.19,0.401,5.2,16.3,26.4,18.5,20.6,27.3,33.6,Belconnen
80103,541.0,45.0,28752095.0,44415.0,53146.0,3.62,1.67,0.46,0.19,0.43700000000000006,7.0,19.9,30.5,19.0,25.8,29.6,25.7,Canberra East
80104,28764.0,37.0,1756588067.0,56514.0,61069.0,3.8,1.59,0.42,0.2,0.39,5.0,15.7,25.8,16.6,18.7,27.0,37.8,Gungahlin
80105,28756.0,37.0,1817668396.0,53295.0,63210.0,5.1,1.77,0.35,0.16,0.447,6.6,19.0,29.9,20.5,18.6,23.8,37.1,North Canberra
80106,16820.0,44.0,1495057062.0,65317.0,88886.0,4.86,1.87,0.39,0.17,0.496,10.1,24.6,36.1,15.9,15.9,20.5,47.8,South Canberra
80107,54594.0,42.0,3229272110.0,54003.0,59151.0,3.62,1.61,0.44,0.22,0.382,4.9,15.5,25.4,16.0,20.5,28.6,34.9,Tuggeranong
80108,14378.0,45.0,911111423.0,54899.0,63368.0,4.3,1.72,0.4,0.19,0.41700000000000004,5.6,17.1,27.6,17.7,19.3,24.7,38.4,Weston Creek
80109,21408.0,45.0,1475187077.0,55539.0,68908.0,4.61,1.81,0.39,0.18,0.45399999999999996,7.3,20.1,31.2,17.8,19.5,23.0,39.7,Woden Valley
80110,,,,,,,,,,,,,,,,,,Molonglo
80111,286.0,40.0,16206875.0,50845.0,56667.0,3.92,1.59,0.4,0.2,0.409,,18.4,27.8,18.5,22.0,28.9,30.7,Urriarra - Namadgi
90101,718.0,45.0,49177667.0,66639.0,68493.0,2.85,1.41,0.5,0.26,0.33,4.9,14.2,22.9,11.4,13.8,26.6,48.3,Christmas Island
90102,55.0,40.0,3112790.0,45653.0,56596.0,,,,,,,,,15.8,24.6,28.1,31.6,Cocos (Keeling) Islands
90103,28.0,39.0,1607295.0,45295.0,57403.0,,,,,,,,,,,,,Jervis Bay
90104,124.0,56.0,2848603.0,12004.0,22973.0,55.05,2.9,0.05,,0.608,,20.8,34.8,52.8,26.4,13.6,7.2,Norfolk Island
