sa3_code,sa3_name,year,num_bus_non_empl_bus,num_bus_1_4_empl,num_bus_5_19_empl,num_bus_20_plus_empl,num_bus_tot,num_bus_entr_non_empl_bus,num_bus_entr_1_4_empl,num_bus_entr_5_19_empl,num_bus_entr_20_plus_empl,num_bus_entr_tot,num_bus_exit_non_empl_bus,num_bus_exit_1_4_empl,num_bus_exit_5_19_empl,num_bus_exit_20_plus_empl,num_bus_exit_tot,bnkrpt_non_bus_rel_ns,bnkrpt_bus_rel,bnkrpt_tot,patent_applications,trademark_applications,lfs_lab_frc,lfs_unemployed,lfs_unemployment_rate_pc,lfs_participation_rate_pc,ye_wrk_ft_stdy_pt_pc,ye_wrk_pt_stdy_pt_pc,ye_wrk_pt_stdy_ft_pc,ye_wrk_ft_no_stdy_pc,ye_no_wrk_stdy_ft_pc,ye_wrk_ft_stdy_ft_pc,ye_fully_engaged_pc,ye_tot_age_15_19,sgpa_age_pens_ctrlnk,sgpa_age_pens_dva,sgpa_srvc_pens_dva,sgpa_inc_supp_dva,sgpa_carer_pay,sgpa_disable_supp_pens,sgpa_newstrt_allow,sgpa_newstrt_allow_365_days_plus_pc,sgpa_prnt_pay_single,sgpa_yth_all_ft_stud_apprntc,sgpa_yth_allow_oth,sgpa_family_tax_benefit_a,sgpa_family_tax_benefit_b,sgpa_tot_fam_tax_benf_recip,epi_med_emply_inc_aud,epi_tot_employ_inc_m_aud,epi_employ_inc_earners,epi_med_own_uninc_bus_inc_aud,epi_tot_own_uninc_bus_inc_m_aud,epi_own_uninc_bus_inc_earnrs,epi_med_invstmnt_inc_aud,epi_tot_invstmnt_inc_m_aud,epi_invstmnt_inc_earnrs,epi_med_supr_annuity_inc_aud,epi_tot_supr_annuity_inc_m_aud,epi_supr_annuity_inc_earnrs,epi_med_oth_inc_aud,epi_tot_oth_inc_m_aud,epi_oth_inc_earnrs,epi_med_tot_inc_aud,epi_tot_tot_inc_m_aud,epi_tot_inc_earnrs,avg_mnthly_hhld_rnt_paymnt_aud,avg_mnthly_hhld_mrtge_paymnt_aud,ba_priv_sect_hse,ba_priv_sect_dwell_excl_hse,ba_tot_priv_sect_dwell_units,ba_tot_dwell_units,ba_val_priv_sect_hses_m_aud,ba_val_priv_sect_dwell_excl_hse_m_aud,ba_val_tot_res_bld_m_aud,ba_val_tot_non_res_bld_m_aud,ba_val_tot_bld_m_aud,rpp_hse_num_trans,rpp_hse_med_sal_prc_aud,rpp_att_dwell_num_trans,rpp_att_dwell_med_sal_prc_aud
11602,Blacktown - North,2010,,,,,,,,,,,,,,,,,,,14.0,64.0,,,,,,,,,,,,,,,,,,,1097.0,54.0,826.0,679.0,149.0,7392.0,6116.0,7848.0,,,,,,,,,,,,,,,,,,,,,936.0,60.0,996.0,996.0,215.0,10.0,225.0,50.0,275.0,,,,
11603,Mount Druitt,2014,2542.0,1282.0,369.0,169.0,4362.0,462.0,226.0,9.0,3.0,700.0,472.0,186.0,18.0,8.0,684.0,145.0,8.0,153.0,28.0,209.0,,,,,,,,,,,,,8407.0,5.0,309.0,132.0,2716.0,5093.0,5045.0,72.0,2837.0,1450.0,958.0,13794.0,12253.0,14038.0,,,,,,,,,,,,,,,,,,,,,436.0,384.0,820.0,820.0,92.0,56.0,149.0,217.0,367.0,,,,
11603,Mount Druitt,2013,2522.0,1283.0,380.0,152.0,4337.0,399.0,207.0,22.0,8.0,636.0,585.0,176.0,15.0,3.0,779.0,155.0,20.0,175.0,23.0,195.0,,,,,,,,,,,,,8099.0,5.0,317.0,143.0,2481.0,5056.0,4912.0,69.0,2785.0,1532.0,990.0,14155.0,12314.0,14380.0,46931.0,2187.0,44110.0,11728.0,66.0,4147.0,114.0,19.0,22072.0,10000.0,17.0,796.0,79.0,4.0,2451.0,44954.0,2293.0,48122.0,,,359.0,232.0,591.0,591.0,74.0,39.0,114.0,241.0,355.0,1312.0,360000.0,413.0,280000.0
11603,Mount Druitt,2012,2701.0,1311.0,355.0,147.0,4514.0,482.0,250.0,11.0,,743.0,565.0,175.0,25.0,,765.0,240.0,14.0,254.0,21.0,281.0,,,,,,,,,,,,,7704.0,5.0,324.0,135.0,2310.0,5159.0,4243.0,65.0,3433.0,1727.0,809.0,13308.0,11445.0,13474.0,,,,,,,,,,,,,,,,,,,,,258.0,101.0,359.0,364.0,58.0,18.0,76.0,171.0,247.0,,,,
11603,Mount Druitt,2011,2765.0,1306.0,348.0,139.0,4558.0,,,,,,,,,,,,,,31.0,271.0,44023.0,4100.0,9.3,57.2,2.0,0.9,10.7,6.2,51.9,0.5,72.3,8649.0,7509.0,,,,2081.0,5142.0,4080.0,66.0,3515.0,2184.0,887.0,14181.0,12140.0,14358.0,,,,,,,,,,,,,,,,,,,1090.0,1913.0,231.0,104.0,335.0,336.0,48.0,15.0,65.0,371.0,437.0,,,,
11603,Mount Druitt,2010,,,,,,,,,,,,,,,,,,,16.0,232.0,,,,,,,,,,,,,,,,,,,4390.0,63.0,3624.0,1913.0,975.0,14659.0,12293.0,14802.0,,,,,,,,,,,,,,,,,,,,,286.0,182.0,468.0,633.0,64.0,28.0,134.0,160.0,294.0,,,,
11701,Botany,2014,2644.0,1193.0,583.0,222.0,4642.0,413.0,180.0,25.0,9.0,627.0,378.0,110.0,18.0,3.0,509.0,27.0,4.0,31.0,37.0,207.0,,,,,,,,,,,,,4642.0,,91.0,74.0,464.0,1368.0,1124.0,70.0,305.0,424.0,103.0,2765.0,2419.0,2894.0,,,,,,,,,,,,,,,,,,,,,40.0,2208.0,2248.0,2248.0,14.0,452.0,467.0,253.0,720.0,,,,
11701,Botany,2013,2570.0,1180.0,540.0,222.0,4512.0,340.0,157.0,27.0,4.0,528.0,518.0,137.0,28.0,13.0,696.0,39.0,14.0,53.0,57.0,263.0,,,,,,,,,,,,,4596.0,,102.0,78.0,424.0,1398.0,1054.0,68.0,301.0,453.0,98.0,2948.0,2536.0,3079.0,50128.0,1160.0,20241.0,15247.0,63.0,2869.0,315.0,66.0,15612.0,12766.0,9.0,410.0,95.0,3.0,2016.0,47165.0,1301.0,23511.0,,,62.0,669.0,731.0,731.0,18.0,121.0,138.0,184.0,323.0,222.0,850000.0,755.0,590000.0
11701,Botany,2012,2708.0,1211.0,578.0,213.0,4710.0,425.0,192.0,22.0,4.0,643.0,412.0,137.0,26.0,4.0,579.0,36.0,6.0,42.0,61.0,250.0,,,,,,,,,,,,,4538.0,4.0,112.0,81.0,428.0,1426.0,950.0,61.0,411.0,479.0,79.0,2640.0,2214.0,2742.0,,,,,,,,,,,,,,,,,,,,,70.0,944.0,1014.0,1014.0,28.0,235.0,263.0,277.0,541.0,,,,
11701,Botany,2011,2655.0,1217.0,566.0,207.0,4645.0,,,,,,,,,,,,,,62.0,351.0,19420.0,1020.0,5.3,60.3,2.0,1.4,15.3,5.3,56.4,0.2,80.5,2248.0,4203.0,,,,324.0,1288.0,852.0,61.0,443.0,521.0,83.0,3037.0,2565.0,3171.0,,,,,,,,,,,,,,,,,,,1462.0,2579.0,80.0,222.0,302.0,302.0,27.0,50.0,78.0,207.0,286.0,,,,
11701,Botany,2010,,,,,,,,,,,,,,,,,,,63.0,279.0,,,,,,,,,,,,,,,,,,,897.0,59.0,483.0,462.0,98.0,3196.0,2626.0,3307.0,,,,,,,,,,,,,,,,,,,,,24.0,184.0,208.0,215.0,16.0,60.0,79.0,57.0,136.0,,,,
11801,Eastern Suburbs - North,2014,12636.0,4988.0,1326.0,326.0,19276.0,2010.0,736.0,76.0,12.0,2834.0,1818.0,424.0,68.0,17.0,2327.0,78.0,28.0,106.0,76.0,972.0,,,,,,,,,,,,,6353.0,6.0,171.0,143.0,289.0,1539.0,1681.0,59.0,325.0,995.0,83.0,2589.0,2442.0,2811.0,,,,,,,,,,,,,,,,,,,,,82.0,691.0,773.0,773.0,282.0,315.0,622.0,194.0,817.0,,,,
11801,Eastern Suburbs - North,2013,12381.0,4922.0,1302.0,317.0,18922.0,1718.0,593.0,48.0,12.0,2371.0,2204.0,535.0,97.0,14.0,2850.0,66.0,42.0,108.0,61.0,955.0,,,,,,,,,,,,,6296.0,7.0,192.0,162.0,259.0,1545.0,1673.0,57.0,316.0,963.0,88.0,3000.0,2760.0,3250.0,56769.0,5817.0,65055.0,15305.0,909.0,14734.0,1641.0,2512.0,66143.0,15721.0,56.0,1916.0,191.0,152.0,18201.0,59379.0,9446.0,85402.0,,,75.0,185.0,260.0,260.0,274.0,119.0,429.0,151.0,579.0,1089.0,1800000.0,1829.0,710000.0
11801,Eastern Suburbs - North,2012,12719.0,5147.0,1332.0,310.0,19508.0,1919.0,770.0,78.0,12.0,2779.0,2013.0,442.0,67.0,9.0,2531.0,59.0,32.0,91.0,95.0,896.0,,,,,,,,,,,,,6223.0,7.0,220.0,172.0,256.0,1597.0,1500.0,54.0,407.0,924.0,61.0,2447.0,2266.0,2650.0,,,,,,,,,,,,,,,,,,,,,59.0,99.0,158.0,158.0,239.0,49.0,303.0,283.0,586.0,,,,
11801,Eastern Suburbs - North,2011,12659.0,5165.0,1248.0,309.0,19381.0,,,,,,,,,,,,,,88.0,856.0,66126.0,2565.0,3.9,64.7,0.7,1.0,12.7,2.8,64.8,0.4,82.3,5030.0,6133.0,,,,225.0,1560.0,1545.0,56.0,472.0,985.0,62.0,3206.0,2922.0,3466.0,,,,,,,,,,,,,,,,,,,2573.0,3621.0,208.0,202.0,410.0,410.0,235.0,74.0,331.0,85.0,416.0,,,,
11801,Eastern Suburbs - North,2010,,,,,,,,,,,,,,,,,,,76.0,788.0,,,,,,,,,,,,,,,,,,,1722.0,52.0,491.0,987.0,71.0,3445.0,3060.0,3688.0,,,,,,,,,,,,,,,,,,,,,269.0,269.0,538.0,541.0,234.0,126.0,387.0,199.0,585.0,,,,
11702,Marrickville - Sydenham - Petersham,2014,3229.0,1649.0,621.0,182.0,5681.0,538.0,288.0,25.0,3.0,854.0,556.0,141.0,27.0,3.0,727.0,33.0,5.0,38.0,27.0,242.0,,,,,,,,,,,,,4771.0,,141.0,32.0,538.0,1928.0,1930.0,65.0,317.0,1013.0,140.0,2177.0,2093.0,2344.0,,,,,,,,,,,,,,,,,,,,,33.0,183.0,216.0,216.0,33.0,41.0,75.0,26.0,101.0,,,,
11702,Marrickville - Sydenham - Petersham,2013,3240.0,1565.0,627.0,179.0,5611.0,424.0,206.0,19.0,3.0,652.0,715.0,233.0,31.0,5.0,984.0,29.0,10.0,39.0,26.0,280.0,,,,,,,,,,,,,4799.0,,154.0,38.0,504.0,1938.0,1963.0,64.0,354.0,1018.0,183.0,2372.0,2209.0,2540.0,53489.0,1727.0,27471.0,10446.0,110.0,4781.0,304.0,101.0,21558.0,13977.0,12.0,491.0,101.0,6.0,3386.0,51257.0,1957.0,31259.0,,,31.0,288.0,319.0,319.0,32.0,65.0,97.0,28.0,125.0,524.0,831000.0,470.0,498500.0
11703,Sydney Inner City,2014,36744.0,16335.0,6425.0,2653.0,62157.0,6392.0,2837.0,463.0,108.0,9800.0,7130.0,1991.0,347.0,122.0,9590.0,100.0,31.0,131.0,416.0,5098.0,,,,,,,,,,,,,8893.0,,223.0,90.0,946.0,6703.0,5247.0,68.0,655.0,2935.0,335.0,4039.0,3845.0,4281.0,,,,,,,,,,,,,,,,,,,,,24.0,2607.0,2631.0,2631.0,43.0,861.0,926.0,4750.0,5675.0,,,,
11703,Sydney Inner City,2013,36497.0,15671.0,6249.0,2505.0,60922.0,5097.0,2231.0,395.0,88.0,7811.0,8040.0,2104.0,460.0,131.0,10735.0,112.0,26.0,138.0,497.0,4578.0,,,,,,,,,,,,,8803.0,,254.0,97.0,896.0,6674.0,5440.0,65.0,670.0,3085.0,390.0,4371.0,4075.0,4600.0,50000.0,7343.0,112294.0,9822.0,550.0,16081.0,327.0,981.0,84010.0,14171.0,51.0,1962.0,137.0,55.0,14644.0,49231.0,8980.0,126696.0,,,26.0,3574.0,3600.0,3600.0,46.0,1087.0,1153.0,1484.0,2637.0,847.0,900000.0,5030.0,620000.0
11703,Sydney Inner City,2012,37975.0,16134.0,6394.0,2563.0,63066.0,6206.0,2786.0,418.0,75.0,9485.0,6300.0,1833.0,398.0,145.0,8676.0,137.0,42.0,179.0,436.0,4575.0,,,,,,,,,,,,,8599.0,,289.0,103.0,835.0,6673.0,4811.0,63.0,905.0,3032.0,280.0,3866.0,3670.0,4109.0,,,,,,,,,,,,,,,,,,,,,26.0,2579.0,2605.0,2607.0,50.0,749.0,800.0,1405.0,2205.0,,,,
11703,Sydney Inner City,2011,36486.0,16058.0,6041.0,2391.0,60976.0,,,,,,,,,,,,,,452.0,4568.0,106322.0,6109.0,5.8,65.7,0.8,1.2,16.0,4.0,51.3,0.5,73.7,5926.0,8667.0,,,,761.0,6748.0,4686.0,63.0,991.0,3111.0,288.0,4470.0,4190.0,4733.0,,,,,,,,,,,,,,,,,,,2071.0,2785.0,31.0,2162.0,2193.0,2297.0,45.0,739.0,828.0,2008.0,2837.0,,,,
11703,Sydney Inner City,2010,,,,,,,,,,,,,,,,,,,414.0,4506.0,,,,,,,,,,,,,,,,,,,5187.0,61.0,1067.0,3173.0,355.0,4641.0,4284.0,4877.0,,,,,,,,,,,,,,,,,,,,,22.0,397.0,419.0,419.0,43.0,234.0,225.0,1315.0,1540.0,,,,
11802,Eastern Suburbs - South,2014,7200.0,3362.0,680.0,158.0,11400.0,1205.0,479.0,49.0,5.0,1738.0,1077.0,293.0,38.0,4.0,1412.0,51.0,22.0,73.0,99.0,290.0,,,,,,,,,,,,,10765.0,7.0,322.0,271.0,730.0,3211.0,2249.0,66.0,619.0,2070.0,196.0,4715.0,4395.0,5076.0,,,,,,,,,,,,,,,,,,,,,71.0,386.0,457.0,457.0,99.0,93.0,210.0,336.0,546.0,,,,
11802,Eastern Suburbs - South,2013,7118.0,3242.0,694.0,141.0,11195.0,979.0,389.0,33.0,3.0,1404.0,1286.0,353.0,53.0,,1692.0,73.0,27.0,100.0,118.0,343.0,,,,,,,,,,,,,10701.0,11.0,384.0,301.0,709.0,3176.0,2296.0,63.0,614.0,2018.0,204.0,5219.0,4672.0,5600.0,55162.0,4614.0,64934.0,14339.0,443.0,11501.0,648.0,689.0,59874.0,15474.0,43.0,1769.0,136.0,37.0,11130.0,52639.0,5826.0,79303.0,,,80.0,658.0,738.0,738.0,102.0,145.0,261.0,160.0,421.0,801.0,1300000.0,1646.0,620000.0
11802,Eastern Suburbs - South,2012,7354.0,3354.0,702.0,132.0,11542.0,1173.0,511.0,29.0,3.0,1716.0,1224.0,313.0,47.0,5.0,1589.0,89.0,23.0,112.0,106.0,327.0,,,,,,,,,,,,,10555.0,14.0,430.0,327.0,677.0,3245.0,1979.0,56.0,851.0,1950.0,136.0,4586.0,4055.0,4887.0,,,,,,,,,,,,,,,,,,,,,102.0,192.0,294.0,296.0,113.0,60.0,196.0,338.0,534.0,,,,
11802,Eastern Suburbs - South,2011,7354.0,3337.0,675.0,136.0,11502.0,,,,,,,,,,,,,,106.0,317.0,66651.0,3633.0,5.5,60.9,1.4,0.7,16.5,3.1,61.1,0.4,83.2,6920.0,10661.0,,,,662.0,3261.0,1844.0,60.0,890.0,2124.0,150.0,5588.0,4886.0,5977.0,,,,,,,,,,,,,,,,,,,1927.0,2997.0,197.0,658.0,855.0,869.0,142.0,193.0,360.0,149.0,509.0,,,,
11802,Eastern Suburbs - South,2010,,,,,,,,,,,,,,,,,,,91.0,272.0,,,,,,,,,,,,,,,,,,,2089.0,56.0,916.0,2088.0,174.0,5971.0,5164.0,6318.0,,,,,,,,,,,,,,,,,,,,,96.0,348.0,444.0,494.0,100.0,83.0,209.0,121.0,330.0,,,,
11901,Bankstown,2014,7750.0,4926.0,1200.0,308.0,14184.0,1335.0,957.0,64.0,6.0,2362.0,1345.0,531.0,61.0,9.0,1946.0,137.0,25.0,162.0,32.0,405.0,,,,,,,,,,,,,18011.0,30.0,1282.0,551.0,4607.0,6437.0,6273.0,74.0,2131.0,2949.0,619.0,16175.0,14658.0,16596.0,,,,,,,,,,,,,,,,,,,,,492.0,903.0,1395.0,1442.0,130.0,180.0,321.0,116.0,437.0,,,,
11901,Bankstown,2013,7793.0,4602.0,1203.0,283.0,13881.0,1185.0,695.0,50.0,10.0,1940.0,1741.0,718.0,84.0,9.0,2552.0,120.0,32.0,152.0,55.0,428.0,,,,,,,,,,,,,17845.0,36.0,1370.0,602.0,4117.0,6277.0,6146.0,71.0,2061.0,3063.0,645.0,17062.0,15177.0,17484.0,45618.0,3285.0,63096.0,16000.0,229.0,10832.0,364.0,194.0,48099.0,12161.0,33.0,1571.0,92.0,10.0,6353.0,41460.0,3751.0,76565.0,,,284.0,551.0,835.0,887.0,72.0,113.0,202.0,169.0,370.0,1669.0,590000.0,844.0,378500.0
11901,Bankstown,2012,8213.0,4825.0,1222.0,280.0,14540.0,1380.0,972.0,63.0,5.0,2420.0,1570.0,638.0,52.0,12.0,2272.0,158.0,39.0,197.0,56.0,455.0,,,,,,,,,,,,,17601.0,41.0,1457.0,648.0,3781.0,6436.0,4958.0,66.0,2637.0,3437.0,480.0,15231.0,13451.0,15563.0,,,,,,,,,,,,,,,,,,,,,332.0,479.0,811.0,820.0,91.0,94.0,187.0,139.0,326.0,,,,
11901,Bankstown,2011,8300.0,4757.0,1155.0,294.0,14506.0,,,,,,,,,,,,,,61.0,428.0,66666.0,4931.0,7.4,53.6,2.5,1.2,13.1,4.2,59.0,0.5,80.3,11072.0,17483.0,,,,3244.0,6278.0,4861.0,65.0,2755.0,4071.0,567.0,17162.0,15034.0,17545.0,,,,,,,,,,,,,,,,,,,1275.0,2165.0,262.0,376.0,638.0,777.0,82.0,71.0,183.0,201.0,385.0,,,,
11901,Bankstown,2010,,,,,,,,,,,,,,,,,,,49.0,359.0,,,,,,,,,,,,,,,,,,,4930.0,62.0,2786.0,3552.0,566.0,17692.0,15277.0,18010.0,,,,,,,,,,,,,,,,,,,,,167.0,431.0,598.0,830.0,63.0,76.0,188.0,228.0,416.0,,,,
11902,Canterbury,2014,7597.0,3433.0,718.0,150.0,11898.0,1451.0,740.0,46.0,4.0,2241.0,1251.0,392.0,47.0,5.0,1695.0,107.0,16.0,123.0,20.0,175.0,,,,,,,,,,,,,13962.0,10.0,471.0,176.0,2684.0,4603.0,5176.0,72.0,1244.0,2154.0,334.0,12407.0,11268.0,12682.0,,,,,,,,,,,,,,,,,,,,,133.0,585.0,718.0,720.0,55.0,136.0,195.0,40.0,235.0,,,,
11902,Canterbury,2013,7443.0,3218.0,688.0,151.0,11500.0,1132.0,559.0,34.0,3.0,1728.0,1536.0,509.0,43.0,8.0,2096.0,105.0,28.0,133.0,18.0,230.0,,,,,,,,,,,,,13939.0,14.0,505.0,206.0,2516.0,4622.0,5264.0,69.0,1296.0,2241.0,414.0,12867.0,11389.0,13127.0,42255.0,2417.0,49907.0,16334.0,206.0,10214.0,383.0,178.0,37562.0,10000.0,18.0,902.0,93.0,11.0,5063.0,38125.0,2829.0,61744.0,,,127.0,496.0,623.0,623.0,46.0,103.0,152.0,38.0,190.0,902.0,681000.0,1250.0,374500.0
11902,Canterbury,2012,7808.0,3291.0,688.0,155.0,11942.0,1369.0,679.0,39.0,5.0,2092.0,1456.0,480.0,47.0,6.0,1989.0,96.0,31.0,127.0,16.0,231.0,,,,,,,,,,,,,13666.0,17.0,546.0,207.0,2341.0,4808.0,4398.0,63.0,1751.0,2557.0,300.0,11793.0,10515.0,12000.0,,,,,,,,,,,,,,,,,,,,,114.0,216.0,330.0,331.0,54.0,46.0,101.0,25.0,126.0,,,,
11902,Canterbury,2011,7797.0,3361.0,656.0,146.0,11960.0,,,,,,,,,,,,,,26.0,215.0,53108.0,4435.0,8.4,53.4,1.4,1.2,11.3,3.0,63.6,0.4,80.8,7580.0,13497.0,,,,2079.0,4868.0,4166.0,63.0,1808.0,3038.0,313.0,13177.0,11577.0,13419.0,,,,,,,,,,,,,,,,,,,1389.0,2133.0,96.0,154.0,250.0,258.0,46.0,28.0,76.0,35.0,111.0,,,,
11902,Canterbury,2010,,,,,,,,,,,,,,,,,,,24.0,197.0,,,,,,,,,,,,,,,,,,,4495.0,61.0,1900.0,2705.0,389.0,13549.0,11720.0,13752.0,,,,,,,,,,,,,,,,,,,,,94.0,83.0,177.0,378.0,43.0,17.0,103.0,79.0,182.0,,,,
11903,Hurstville,2014,6797.0,3389.0,848.0,120.0,11154.0,1158.0,531.0,35.0,,1724.0,1032.0,298.0,37.0,5.0,1372.0,76.0,12.0,88.0,22.0,247.0,,,,,,,,,,,,,12737.0,17.0,536.0,392.0,1212.0,2961.0,2984.0,71.0,742.0,1416.0,234.0,8126.0,7190.0,8532.0,,,,,,,,,,,,,,,,,,,,,167.0,1330.0,1497.0,1509.0,87.0,349.0,441.0,71.0,512.0,,,,
11903,Hurstville,2013,6709.0,3312.0,810.0,132.0,10963.0,963.0,431.0,33.0,4.0,1431.0,1232.0,393.0,49.0,3.0,1677.0,68.0,22.0,90.0,27.0,198.0,,,,,,,,,,,,,12670.0,20.0,627.0,424.0,1135.0,2908.0,2836.0,70.0,750.0,1515.0,196.0,8709.0,7517.0,9158.0,46942.0,3106.0,54043.0,13684.0,242.0,9232.0,582.0,398.0,50942.0,14636.0,37.0,1577.0,101.0,15.0,7474.0,42946.0,3797.0,67703.0,,,179.0,236.0,415.0,415.0,94.0,58.0,152.0,17.0,170.0,1059.0,820000.0,1051.0,493000.0
11903,Hurstville,2012,6945.0,3373.0,813.0,120.0,11251.0,1048.0,572.0,33.0,,1653.0,1169.0,330.0,31.0,3.0,1533.0,70.0,24.0,94.0,29.0,202.0,,,,,,,,,,,,,12431.0,21.0,714.0,460.0,992.0,2941.0,2429.0,64.0,1050.0,1518.0,185.0,7703.0,6654.0,8077.0,,,,,,,,,,,,,,,,,,,,,145.0,464.0,609.0,609.0,94.0,132.0,226.0,29.0,255.0,,,,
11903,Hurstville,2011,6975.0,3342.0,738.0,129.0,11184.0,,,,,,,,,,,,,,28.0,220.0,56905.0,3440.0,6.1,59.2,2.0,1.3,15.9,3.6,61.8,0.4,84.9,7173.0,12357.0,,,,914.0,2894.0,2384.0,63.0,1092.0,1693.0,176.0,9006.0,7576.0,9413.0,,,,,,,,,,,,,,,,,,,1454.0,2397.0,207.0,175.0,382.0,387.0,132.0,40.0,174.0,23.0,198.0,,,,
11903,Hurstville,2010,,,,,,,,,,,,,,,,,,,36.0,240.0,,,,,,,,,,,,,,,,,,,2457.0,59.0,1103.0,1499.0,202.0,9385.0,7834.0,9759.0,,,,,,,,,,,,,,,,,,,,,166.0,137.0,303.0,504.0,103.0,27.0,175.0,96.0,271.0,,,,
11904,Kogarah - Rockdale,2014,7293.0,3467.0,750.0,153.0,11663.0,1279.0,641.0,47.0,,1967.0,1155.0,344.0,39.0,5.0,1543.0,84.0,15.0,99.0,36.0,289.0,,,,,,,,,,,,,14172.0,7.0,470.0,318.0,1499.0,3332.0,3235.0,68.0,840.0,1380.0,257.0,8661.0,7698.0,9047.0,,,,,,,,,,,,,,,,,,,,,94.0,2053.0,2147.0,2147.0,56.0,533.0,590.0,106.0,696.0,,,,
11904,Kogarah - Rockdale,2013,7171.0,3301.0,740.0,142.0,11354.0,1044.0,482.0,41.0,3.0,1570.0,1463.0,466.0,49.0,8.0,1986.0,93.0,35.0,128.0,48.0,233.0,,,,,,,,,,,,,13979.0,10.0,523.0,356.0,1329.0,3314.0,3103.0,67.0,869.0,1477.0,297.0,9149.0,7919.0,9540.0,48028.0,3313.0,59536.0,14996.0,224.0,10135.0,431.0,300.0,50600.0,15000.0,32.0,1379.0,104.0,15.0,6981.0,44139.0,3883.0,72739.0,,,85.0,925.0,1010.0,1010.0,48.0,207.0,258.0,51.0,309.0,826.0,797250.0,1807.0,490000.0
11904,Kogarah - Rockdale,2012,7546.0,3427.0,728.0,143.0,11844.0,1267.0,658.0,44.0,10.0,1979.0,1397.0,438.0,51.0,10.0,1896.0,101.0,31.0,132.0,54.0,238.0,,,,,,,,,,,,,13673.0,17.0,596.0,398.0,1213.0,3443.0,2705.0,60.0,1183.0,1604.0,233.0,8238.0,7059.0,8546.0,,,,,,,,,,,,,,,,,,,,,95.0,544.0,639.0,639.0,56.0,151.0,208.0,38.0,245.0,,,,
11702,Marrickville - Sydenham - Petersham,2012,3464.0,1713.0,614.0,174.0,5965.0,562.0,299.0,21.0,8.0,890.0,553.0,163.0,27.0,3.0,746.0,22.0,8.0,30.0,33.0,212.0,,,,,,,,,,,,,4690.0,,164.0,39.0,482.0,1905.0,1743.0,62.0,503.0,1013.0,116.0,2229.0,2074.0,2379.0,,,,,,,,,,,,,,,,,,,,,16.0,56.0,72.0,72.0,27.0,14.0,42.0,45.0,88.0,,,,
11702,Marrickville - Sydenham - Petersham,2011,3434.0,1668.0,609.0,155.0,5866.0,,,,,,,,,,,,,,29.0,243.0,28667.0,1583.0,5.5,66.4,1.8,1.4,14.7,4.5,56.0,0.3,78.6,1959.0,4612.0,,,,425.0,1886.0,1685.0,64.0,524.0,1000.0,133.0,2684.0,2443.0,2851.0,,,,,,,,,,,,,,,,,,,1687.0,2640.0,15.0,158.0,173.0,215.0,29.0,29.0,73.0,42.0,115.0,,,,
11702,Marrickville - Sydenham - Petersham,2010,,,,,,,,,,,,,,,,,,,24.0,179.0,,,,,,,,,,,,,,,,,,,1930.0,61.0,571.0,956.0,171.0,2854.0,2551.0,3033.0,,,,,,,,,,,,,,,,,,,,,17.0,105.0,122.0,122.0,22.0,17.0,39.0,166.0,205.0,,,,
11904,Kogarah - Rockdale,2011,7629.0,3381.0,691.0,162.0,11863.0,,,,,,,,,,,,,,49.0,241.0,60755.0,3593.0,5.9,60.1,1.9,1.3,15.2,3.5,59.1,0.3,81.4,6401.0,13484.0,,,,1106.0,3380.0,2481.0,61.0,1235.0,1826.0,217.0,9582.0,8097.0,9931.0,,,,,,,,,,,,,,,,,,,1648.0,2389.0,105.0,672.0,777.0,777.0,61.0,164.0,226.0,40.0,266.0,,,,
11904,Kogarah - Rockdale,2010,,,,,,,,,,,,,,,,,,,36.0,251.0,,,,,,,,,,,,,,,,,,,2703.0,55.0,1288.0,1615.0,247.0,10011.0,8334.0,10331.0,,,,,,,,,,,,,,,,,,,,,119.0,629.0,748.0,774.0,61.0,178.0,247.0,81.0,328.0,,,,
12001,Canada Bay,2014,5396.0,2721.0,628.0,136.0,8881.0,1009.0,487.0,53.0,5.0,1554.0,879.0,272.0,36.0,4.0,1191.0,48.0,14.0,62.0,43.0,305.0,,,,,,,,,,,,,6995.0,11.0,176.0,143.0,405.0,1188.0,950.0,61.0,272.0,601.0,68.0,2948.0,2726.0,3236.0,,,,,,,,,,,,,,,,,,,,,58.0,308.0,366.0,366.0,80.0,109.0,189.0,51.0,240.0,,,,
12001,Canada Bay,2013,5200.0,2570.0,608.0,120.0,8498.0,723.0,335.0,36.0,3.0,1097.0,994.0,300.0,43.0,8.0,1345.0,52.0,22.0,74.0,65.0,274.0,,,,,,,,,,,,,6920.0,13.0,203.0,169.0,362.0,1180.0,911.0,57.0,272.0,581.0,60.0,3305.0,2981.0,3624.0,57976.0,2876.0,39290.0,13311.0,224.0,6851.0,701.0,426.0,38883.0,13657.0,29.0,1159.0,117.0,17.0,7247.0,54074.0,3570.0,48584.0,,,40.0,1278.0,1318.0,1318.0,53.0,364.0,418.0,61.0,479.0,562.0,1126250.0,1745.0,640000.0
