SA3_MAIN11,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Eng_only_P,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Lang_spoken_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P,SA3_NAME11
50802,4845,4446,9291,364,346,710,656,627,1283,220,191,411,199,226,425,594,671,1265,765,699,1464,713,635,1348,695,578,1273,442,311,753,167,125,292,30,37,67,4366,4090,8456,479,355,834,646,695,1341,5,7,12,6,10,16,657,712,1369,3574,3259,6833,789,748,1537,4009,3654,7663,364,387,751,4059,3663,7722,50,52,102,542,509,1051,98,85,183,12,20,32,56,137,193,1105,1299,2404,405,398,803,1156,911,2067,301,201,502,273,170,443,32,31,63,4134,3857,7991,3999,3498,7497,Gascoyne
50803,22549,19263,41812,1802,1701,3503,3041,3013,6054,1415,1251,2666,1874,1570,3444,4145,3380,7525,3699,3065,6764,3272,2634,5906,2133,1583,3716,842,633,1475,262,300,562,63,133,196,20994,18178,39172,1554,1085,2639,2215,2382,4597,34,25,59,27,40,67,2276,2447,4723,14742,13177,27919,4804,4024,8828,17039,14844,31883,2434,2376,4810,16210,14435,30645,272,282,554,2439,2429,4868,575,542,1117,206,145,351,399,593,992,5663,5469,11132,2220,1868,4088,4950,3767,8717,1035,808,1843,719,625,1344,90,73,163,17222,16534,33756,8880,3554,12434,Goldfields
50804,18510,16284,34794,1548,1472,3020,2813,2710,5523,1086,961,2047,1470,1282,2752,3465,3002,6467,2994,2552,5546,2441,2170,4611,1733,1422,3155,676,477,1153,230,181,411,54,55,109,16841,14901,31742,1670,1382,3052,6537,6973,13510,50,44,94,150,165,315,6737,7182,13919,13486,13167,26653,3211,1726,4937,12125,11614,23739,3017,3185,6202,14217,13888,28105,275,257,532,2248,2245,4493,390,343,733,73,132,205,272,676,948,4057,4786,8843,1564,1564,3128,3233,2697,5930,942,694,1636,820,678,1498,240,242,482,14118,14346,28464,11964,8277,20241,Kimberley
50805,27644,26013,53657,1891,1824,3715,3919,3819,7738,1831,1724,3555,1642,1452,3094,3319,3095,6414,3939,3741,7680,4134,3785,7919,3491,3172,6663,2130,1928,4058,1104,1079,2183,244,394,638,25139,24354,49493,2506,1658,4164,2533,2657,5190,23,28,51,29,26,55,2585,2711,5296,21618,20784,42402,4013,3679,7692,24161,23185,47346,1402,1472,2874,23526,22778,46304,308,294,602,3399,3324,6723,994,972,1966,118,204,322,322,735,1057,6725,7468,14193,2835,2988,5823,6704,5694,12398,1575,1275,2850,1437,1071,2508,85,85,170,22884,23607,46491,7311,3564,10875,Mid West
50806,36882,23012,59894,2349,2139,4488,3679,3360,7039,1530,1228,2758,2947,1934,4881,8399,5230,13629,7783,4155,11938,6261,3051,9312,3217,1471,4688,604,314,918,92,100,192,23,30,53,34040,21325,55365,2842,1687,4529,3533,3238,6771,150,93,243,99,99,198,3782,3430,7212,21550,15259,36809,7565,4092,11657,25183,16576,41759,3801,2764,6565,24467,16784,41251,355,303,658,2872,2570,5442,561,514,1075,143,172,315,696,813,1509,10297,7506,17803,4055,2204,6259,7058,3509,10567,1184,573,1757,621,411,1032,134,139,273,19724,17414,37138,33610,9108,42718,Pilbara
50901,27569,27788,55357,1860,1779,3639,4038,3801,7839,1827,1633,3460,1444,1225,2669,2715,2893,5608,3480,3769,7249,4064,4122,8186,3771,3717,7488,2541,2542,5083,1435,1609,3044,394,698,1092,25081,25701,50782,2488,2087,4575,1064,997,2061,9,4,13,13,9,22,1086,1010,2096,21052,21273,42325,5135,5349,10484,24548,25192,49740,1462,1677,3139,23957,24711,48668,328,312,640,3585,3405,6990,1084,1020,2104,143,196,339,456,1091,1547,7617,9132,16749,2377,2878,5255,6586,6131,12717,1617,1333,2950,1295,1121,2416,133,106,239,24445,25351,49796,2208,1666,3874,Albany
50902,27478,25893,53371,1832,1661,3493,3876,3638,7514,1583,1293,2876,1294,1050,2344,2542,2707,5249,3444,3575,7019,4271,3966,8237,4201,3877,8078,2789,2419,5208,1342,1232,2574,304,475,779,25026,24156,49182,2451,1738,4189,1106,1252,2358,11,24,35,9,11,20,1126,1287,2413,21076,19857,40933,4296,4400,8696,24550,23485,48035,1102,1035,2137,23573,22605,46178,314,294,608,3340,3169,6509,808,754,1562,162,123,285,260,733,993,7010,7715,14725,2347,2566,4913,6818,6131,12949,1815,1286,3101,1455,1055,2510,69,56,125,23591,23311,46902,3622,2111,5733,Wheat Belt - North
50903,10859,9852,20711,751,739,1490,1424,1412,2836,557,495,1052,457,398,855,1240,1115,2355,1577,1375,2952,1690,1468,3158,1576,1319,2895,980,832,1812,462,479,941,145,220,365,9912,9109,19021,948,742,1690,485,497,982,8,8,16,5,12,17,498,517,1015,8709,8084,16793,1358,1326,2684,9801,9125,18926,340,354,694,9447,8825,18272,134,117,251,1253,1250,2503,329,298,627,29,54,83,109,290,399,3007,3046,6053,958,989,1947,2523,2203,4726,658,468,1126,595,397,992,31,27,58,9060,8803,17863,2095,819,2914,Wheat Belt - South
59999,4287,3011,7298,126,134,260,178,166,344,120,112,232,336,274,610,921,629,1550,732,413,1145,681,413,1094,726,612,1338,389,220,609,66,31,97,11,7,18,0,0,0,4286,3011,7297,241,184,425,9,3,12,11,5,16,261,192,453,2434,1804,4238,1327,959,2286,3048,2288,5336,382,318,700,2640,2014,4654,10,15,25,121,118,239,36,29,65,36,38,74,85,90,175,1353,1242,2595,423,236,659,909,605,1514,203,136,339,168,60,228,25,8,33,0,0,0,0,0,0,Special Purpose Codes SA3 (WA)
60101,7763,8250,16013,675,707,1382,1403,1288,2691,545,587,1132,442,508,950,932,1156,2088,1072,1176,2248,1022,1087,2109,940,964,1904,514,482,996,179,202,381,39,93,132,7385,7895,15280,377,356,733,474,521,995,48,60,108,32,36,68,554,617,1171,6837,7263,14100,412,400,812,7235,7622,14857,153,166,319,7061,7519,14580,71,95,166,1214,1099,2313,341,375,716,49,72,121,100,215,315,1305,1713,3018,564,671,1235,2189,2270,4459,678,644,1322,383,339,722,22,22,44,7319,7670,14989,357,465,822,Brighton
60102,24223,25420,49643,1656,1574,3230,3171,2910,6081,1611,1474,3085,1420,1293,2713,2764,2921,5685,3209,3385,6594,3418,3694,7112,3217,3450,6667,2117,2384,4501,1224,1559,2783,419,775,1194,22748,24043,46791,1475,1376,2851,649,640,1289,46,53,99,38,23,61,733,716,1449,20614,21810,42424,2450,2498,4948,22092,23636,45728,842,921,1763,21908,23515,45423,246,256,502,2859,2637,5496,1147,1081,2228,357,401,758,554,950,1504,7695,8498,16193,1732,1917,3649,5837,6250,12087,1480,1609,3089,829,1109,1938,60,60,120,22111,23730,45841,1425,1071,2496,Hobart - North East
60103,24751,26500,51251,1765,1644,3409,3222,3118,6340,1780,1666,3446,1612,1688,3300,3139,3270,6409,3207,3354,6561,3483,3714,7197,2865,3141,6006,2058,2409,4467,1236,1731,2967,382,765,1147,23460,25287,48747,1290,1214,2504,892,1004,1896,92,89,181,41,51,92,1025,1144,2169,21041,22423,43464,2517,2814,5331,22176,23729,45905,1590,1782,3372,22582,24260,46842,235,218,453,2804,2719,5523,1158,1087,2245,316,355,671,605,1004,1609,5868,6605,12473,1783,2018,3801,6865,7189,14054,2043,2168,4211,1394,1688,3082,136,139,275,23399,25035,48434,977,1020,1997,Hobart - North West
60104,14981,16112,31093,1124,1017,2141,2252,2149,4401,1067,1063,2130,866,827,1693,1632,1734,3366,1937,2284,4221,2081,2386,4467,1979,2131,4110,1196,1295,2491,654,844,1498,193,382,575,14146,15313,29459,835,799,1634,439,439,878,22,21,43,6,10,16,467,470,937,11989,12811,24800,2524,2774,5298,13772,14693,28465,791,950,1741,13681,14723,28404,188,178,366,2084,1997,4081,804,808,1612,249,290,539,401,739,1140,5668,6439,12107,1036,1172,2208,3089,3323,6412,704,736,1440,420,482,902,18,23,41,14139,15196,29335,405,524,929,Hobart - South and West
60105,23827,24977,48804,1238,1163,2401,2500,2271,4771,1510,1537,3047,2605,2526,5131,3451,3402,6853,3072,3316,6388,3246,3523,6769,3085,3162,6247,1711,1804,3515,1009,1385,2394,401,888,1289,22311,23633,45944,1517,1345,2862,281,289,570,9,15,24,3,6,9,293,310,603,17434,18767,36201,5096,5118,10214,19552,20864,40416,3027,3105,6132,20235,21656,41891,196,173,369,2280,2114,4394,1184,1227,2411,1455,1473,2928,1341,1716,3057,12876,13657,26533,1376,1415,2791,2902,3281,6183,796,857,1653,590,806,1396,72,83,155,21432,22647,44079,2841,2744,5585,Hobart Inner
60106,7339,7510,14849,490,513,1003,982,939,1921,508,439,947,384,379,763,774,824,1598,943,1092,2035,1158,1176,2334,1032,1024,2056,640,622,1262,348,367,715,81,134,215,6903,7088,13991,438,421,859,235,245,480,23,17,40,24,21,45,282,283,565,6323,6449,12772,658,694,1352,6908,7082,13990,141,149,290,6753,6917,13670,63,81,144,881,847,1728,314,287,601,69,91,160,120,275,395,1707,2083,3790,551,584,1135,2184,2059,4243,612,551,1163,333,299,632,17,9,26,6867,7029,13896,256,304,560,Sorell - Dodges Ferry
50604,53754,52831,106585,4086,3825,7911,7669,7014,14683,3981,3740,7721,4156,3780,7936,8502,8277,16779,7894,7841,15735,6690,6818,13508,5700,5740,11440,3235,3325,6560,1467,1792,3259,373,679,1052,51211,51193,102404,2542,1638,4180,1300,1214,2514,27,23,50,27,21,48,1354,1258,2612,29779,29778,59557,20324,19901,40225,38138,38291,76429,11508,11720,23228,40812,41106,81918,693,634,1327,6637,6089,12726,2410,2419,4829,968,1117,2085,1335,2064,3399,17699,19090,36789,4821,4778,9599,10585,10249,20834,2249,2029,4278,1652,1813,3465,339,480,819,49074,49920,98994,3489,2483,5972,Gosnells
60201,38090,40956,79046,2611,2428,5039,4941,4826,9767,3016,2864,5880,2945,2818,5763,4694,5006,9700,4989,5458,10447,5017,5466,10483,4471,4812,9283,2981,3447,6428,1781,2486,4267,645,1345,1990,35927,38974,74901,2164,1981,4145,1004,1080,2084,39,56,95,24,30,54,1067,1166,2233,31805,34459,66264,4601,4787,9388,34605,37422,72027,2073,2167,4240,34410,37202,71612,402,403,805,4477,4346,8823,2038,2037,4075,1014,1057,2071,1282,1881,3163,10881,12583,23464,2607,3070,5677,10178,10411,20589,2735,2925,5660,1793,2080,3873,160,146,306,35288,38061,73349,2690,2688,5378,Launceston
60202,10819,11186,22005,668,622,1290,1466,1413,2879,715,691,1406,413,433,846,818,974,1792,1310,1479,2789,1707,1792,3499,1802,1817,3619,1217,1168,2385,566,573,1139,137,224,361,10141,10584,20725,678,601,1279,229,242,471,24,19,43,8,12,20,261,273,534,8991,9328,18319,1295,1375,2670,10205,10582,20787,205,239,444,9927,10312,20239,128,104,232,1325,1282,2607,464,487,951,60,90,150,176,372,548,2304,2956,5260,675,935,1610,3306,3171,6477,1108,960,2068,620,505,1125,28,23,51,10025,10474,20499,530,471,1001,Meander Valley - West Tamar
60203,18363,18149,36512,1104,1065,2169,2424,2327,4751,1207,1050,2257,707,741,1448,1526,1668,3194,2148,2397,4545,2905,2825,5730,3043,2808,5851,2079,1928,4007,977,976,1953,243,361,604,17066,17067,34133,1297,1081,2378,553,590,1143,31,29,60,13,29,42,597,648,1245,15643,15542,31185,1764,1772,3536,17392,17242,34634,279,343,622,16894,16797,33691,172,177,349,2143,2080,4223,769,718,1487,93,165,258,251,562,813,3319,4325,7644,1125,1374,2499,6060,5369,11429,1904,1566,3470,1146,943,2089,51,30,81,16927,16892,33819,935,841,1776,North East
60301,5900,5439,11339,370,368,738,795,786,1581,339,290,629,256,210,466,549,571,1120,817,778,1595,963,898,1861,959,830,1789,606,467,1073,208,179,387,38,64,102,5563,5159,10722,336,281,617,218,214,432,14,16,30,16,10,26,248,240,488,5120,4737,9857,436,416,852,5517,5151,10668,63,84,147,5378,5006,10384,64,62,126,681,689,1370,231,199,430,32,30,62,72,136,208,1058,1226,2284,358,418,776,1804,1580,3384,654,467,1121,385,237,622,22,13,35,5424,5105,10529,331,212,543,Central Highlands (Tas.)
60302,9091,8850,17941,560,525,1085,1299,1163,2462,538,477,1015,352,320,672,739,847,1586,1228,1278,2506,1377,1399,2776,1448,1461,2909,1018,864,1882,433,381,814,99,135,234,8460,8272,16732,630,578,1208,641,648,1289,34,49,83,17,19,36,692,716,1408,7327,7188,14515,1357,1309,2666,8505,8279,16784,251,302,553,8266,8098,16364,63,76,139,1143,1050,2193,359,338,697,54,61,115,157,330,487,2440,2852,5292,615,626,1241,2424,2248,4672,750,591,1341,472,398,870,26,15,41,8448,8254,16702,339,340,679,Huon - Bruny Island
60303,3322,3196,6518,151,155,306,347,324,671,128,93,221,93,83,176,229,253,482,343,347,690,513,497,1010,661,692,1353,582,457,1039,225,199,424,50,96,146,2907,2795,5702,416,402,818,138,112,250,11,12,23,12,3,15,161,127,288,2792,2659,5451,374,371,745,3129,2999,6128,68,72,140,3070,2927,5997,31,32,63,307,279,586,72,59,131,4,11,15,38,75,113,786,832,1618,197,210,407,968,938,1906,403,329,732,217,161,378,11,7,18,2864,2742,5606,337,310,647,South East Coast
60401,23154,24814,47968,1514,1429,2943,3134,3108,6242,1719,1637,3356,1245,1280,2525,2278,2559,4837,2840,3163,6003,3391,3620,7011,3062,3265,6327,2333,2434,4767,1270,1619,2889,369,699,1068,21441,23404,44845,1714,1409,3123,1269,1348,2617,82,79,161,38,64,102,1389,1491,2880,19960,21422,41382,1945,2111,4056,21768,23310,45078,430,558,988,21394,22978,44372,246,203,449,2775,2766,5541,1089,1109,2198,189,290,479,455,799,1254,4127,5369,9496,1604,1966,3570,7306,7406,14712,2287,2245,4532,1500,1505,3005,83,60,143,21252,23059,44311,1092,1181,2273,Burnie - Ulverstone
60402,21088,22136,43224,1402,1343,2745,2855,2715,5570,1460,1367,2827,1066,1068,2134,2082,2292,4374,2670,2944,5614,3020,3201,6221,2989,3091,6080,2143,2181,4324,1074,1297,2371,326,639,965,19468,20844,40312,1620,1292,2912,935,957,1892,60,53,113,40,34,74,1035,1044,2079,18203,19134,37337,1881,1993,3874,19901,20941,40842,427,503,930,19417,20492,39909,205,228,433,2557,2404,4961,954,903,1857,113,209,322,373,721,1094,3920,4864,8784,1419,1674,3093,6823,6868,13691,2099,2048,4147,1219,1205,2424,40,52,92,19370,20561,39931,1024,1071,2095,Devonport
60403,9269,8687,17956,669,591,1260,1294,1206,2500,655,557,1212,456,431,887,983,984,1967,1218,1210,2428,1423,1379,2802,1291,1155,2446,843,695,1538,346,345,691,91,135,226,8635,8169,16804,633,520,1153,696,680,1376,35,32,67,28,22,50,759,734,1493,7850,7439,15289,890,819,1709,8687,8169,16856,174,210,384,8343,7864,16207,96,82,178,1128,1053,2181,379,349,728,39,50,89,128,278,406,1468,1845,3313,622,787,1409,3107,2613,5720,946,725,1671,534,414,948,23,20,43,8450,8078,16528,1105,534,1639,West Coast
69797,81,35,116,0,0,0,0,3,3,0,0,0,3,4,7,18,9,27,18,7,25,21,3,24,13,4,17,6,4,10,0,0,0,0,0,0,79,35,114,0,0,0,4,3,7,0,0,0,0,0,0,4,3,7,56,28,84,16,4,20,68,29,97,4,3,7,64,28,92,0,0,0,0,3,3,0,0,0,0,3,3,4,0,4,32,16,48,8,0,8,21,6,27,3,3,6,3,0,3,0,0,0,0,0,0,417,156,573,Migratory - Offshore - Shipping (Tas.)
69999,613,460,1073,21,21,42,27,31,58,43,52,95,59,43,102,133,71,204,104,58,162,89,65,154,87,71,158,41,35,76,9,13,22,0,0,0,0,0,0,613,460,1073,58,15,73,0,0,0,3,0,3,61,15,76,469,350,819,97,84,181,473,384,857,39,38,77,450,372,822,6,5,11,20,23,43,15,22,37,7,11,18,16,21,37,160,156,316,42,36,78,163,118,281,52,29,81,29,16,45,3,4,7,0,0,0,0,0,0,Special Purpose Codes SA3 (Tas.)
70101,12271,10500,22771,631,566,1197,1015,1020,2035,651,522,1173,1163,1017,2180,2828,2528,5356,1943,1638,3581,1725,1470,3195,1437,1088,2525,608,419,1027,233,178,411,36,55,91,11293,9866,21159,980,632,1612,653,644,1297,31,20,51,35,26,61,719,690,1409,7542,6650,14192,3129,2825,5954,8476,7359,15835,1984,2029,4013,8923,7852,16775,105,99,204,832,854,1686,333,300,633,116,210,326,418,671,1089,5293,5108,10401,1166,886,2052,1564,1210,2774,386,281,667,311,262,573,44,34,78,9702,9144,18846,4787,3362,8149,Darwin City
70102,26610,24964,51574,1924,1770,3694,3574,3509,7083,1898,1590,3488,1952,1624,3576,4412,4092,8504,4112,4033,8145,3711,3741,7452,3065,2768,5833,1443,1238,2681,428,463,891,91,136,227,25033,23714,48747,1579,1250,2829,2413,2207,4620,117,105,222,246,260,506,2776,2572,5348,16627,15737,32364,6906,6791,13697,17137,16799,33936,5541,5823,11364,19802,19716,39518,386,347,733,2907,2908,5815,1096,984,2080,402,451,853,918,1475,2393,8918,9826,18744,2634,2304,4938,3621,3161,6782,1025,893,1918,849,902,1751,179,233,412,22236,22575,44811,4923,3352,8275,Darwin Suburbs
70103,10127,8493,18620,584,597,1181,1445,1339,2784,783,586,1369,955,414,1369,1111,993,2104,1604,1591,3195,1670,1455,3125,1256,1005,2261,551,387,938,151,102,253,18,24,42,9325,8084,17409,802,410,1212,585,590,1175,45,32,77,36,52,88,666,674,1340,7599,6291,13890,1122,1155,2277,8298,7010,15308,490,484,974,8414,7069,15483,99,100,199,1201,1116,2317,380,340,720,66,87,153,146,373,519,2385,2556,4941,1257,928,2185,2180,1507,3687,589,384,973,346,230,576,32,18,50,7923,7545,15468,2720,1770,4490,Litchfield
70104,13887,13731,27618,1478,1351,2829,2299,2274,4573,1001,991,1992,1224,1111,2335,2454,2645,5099,2308,2319,4627,1645,1590,3235,960,904,1864,362,355,717,132,147,279,24,44,68,12932,13096,26028,954,637,1591,1246,1436,2682,65,62,127,100,92,192,1411,1590,3001,10637,10259,20896,1959,2250,4209,11410,11135,22545,1233,1415,2648,11809,11487,23296,249,244,493,1933,1914,3847,521,519,1040,102,197,299,291,691,982,3797,4510,8307,1676,1545,3221,2519,2173,4692,581,474,1055,319,284,603,42,49,91,12404,12640,25044,1179,1128,2307,Palmerston
70201,18245,17821,36066,1537,1388,2925,2795,2602,5397,1315,1255,2570,1436,1345,2781,3141,3194,6335,2772,2803,5575,2512,2510,5022,1831,1669,3500,651,651,1302,209,296,505,46,108,154,16754,16447,33201,1489,1376,2865,6362,6555,12917,23,24,47,51,46,97,6436,6625,13061,14017,13888,27905,2691,2742,5433,10629,10418,21047,5273,5888,11161,14538,14974,29512,244,229,473,2274,2158,4432,565,590,1155,126,165,291,480,836,1316,4508,5437,9945,1604,1503,3107,2574,2297,4871,965,952,1917,1491,1511,3002,289,375,664,15096,15798,30894,5129,3754,8883,Alice Springs
80103,1009,494,1503,24,18,42,64,49,113,49,20,69,119,37,156,180,66,246,179,61,240,158,80,238,133,81,214,68,55,123,29,22,51,6,5,11,959,454,1413,50,40,90,56,18,74,3,0,3,0,0,0,59,18,77,746,386,1132,173,79,252,606,414,1020,43,35,78,610,427,1037,5,3,8,54,49,103,22,16,38,5,7,12,22,24,46,236,188,424,59,26,85,164,98,262,41,40,81,43,18,61,3,3,6,569,406,975,645,177,822,Fyshwick - Pialligo - Hume
70202,2876,2846,5722,264,266,530,511,464,975,241,239,480,242,268,510,453,461,914,375,389,764,321,342,663,276,268,544,161,102,263,27,36,63,5,11,16,2616,2588,5204,261,257,518,1780,1869,3649,9,4,13,11,12,23,1800,1885,3685,2488,2449,4937,176,201,377,1485,1364,2849,957,1079,2036,2550,2535,5085,42,43,85,399,375,774,53,58,111,5,18,23,48,68,116,437,482,919,172,210,382,362,363,725,228,230,458,422,357,779,88,113,201,2463,2516,4979,828,645,1473,Barkly
70203,8226,7525,15751,791,694,1485,1567,1404,2971,719,635,1354,612,689,1301,1278,1240,2518,1171,1089,2260,980,865,1845,729,620,1349,302,211,513,65,65,130,12,13,25,7668,6994,14662,557,529,1086,5362,5408,10770,23,15,38,53,45,98,5438,5468,10906,7408,6931,14339,398,326,724,2958,2357,5315,4741,4821,9562,7628,7083,14711,155,134,289,1320,1231,2551,281,275,556,32,31,63,131,190,321,1390,1393,2783,749,733,1482,1453,1270,2723,621,579,1200,952,897,1849,103,125,228,7255,6890,14145,2583,1697,4280,Daly - Tiwi - West Arnhem
70204,7206,6814,14020,716,665,1381,1505,1388,2893,565,485,1050,539,536,1075,1227,1209,2436,1145,1158,2303,891,794,1685,472,427,899,125,107,232,15,33,48,4,13,17,6774,6344,13118,430,469,899,4111,4266,8377,24,17,41,107,108,215,4242,4391,8633,6531,6217,12748,452,425,877,2647,2187,4834,4161,4275,8436,6730,6398,13128,166,165,331,1311,1193,2504,239,227,466,41,31,72,155,264,419,1284,1391,2675,502,461,963,1185,1036,2221,646,523,1169,823,830,1653,125,187,312,6504,6329,12833,1265,558,1823,East Arnhem
70205,8962,8861,17823,877,956,1833,1641,1587,3228,665,639,1304,776,780,1556,1425,1466,2891,1168,1291,2459,1040,1029,2069,834,697,1531,383,285,668,137,97,234,16,35,51,8198,8141,16339,765,721,1486,4331,4625,8956,31,26,57,106,143,249,4468,4794,9262,7799,7725,15524,538,605,1143,5074,4771,9845,2979,3290,6269,8080,8035,16115,153,176,329,1345,1300,2645,225,220,445,40,73,113,167,331,498,1605,1918,3523,734,743,1477,1501,1407,2908,682,615,1297,843,686,1529,182,173,355,7688,7843,15531,2982,2505,5487,Katherine
79797,89,19,108,0,0,0,0,0,0,3,3,6,17,0,17,30,7,37,20,0,20,11,4,15,7,0,7,3,3,6,0,0,0,0,0,0,91,17,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,11,65,26,4,30,64,11,75,16,3,19,66,13,79,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,48,11,59,16,0,16,17,3,20,0,0,0,0,0,0,0,0,0,0,0,0,363,181,544,Migratory - Offshore - Shipping (NT)
79999,1018,852,1870,31,33,64,40,43,83,11,24,35,68,71,139,197,167,364,145,86,231,133,137,270,242,198,440,135,84,219,13,8,21,3,0,3,0,0,0,1018,852,1870,78,52,130,0,0,0,4,0,4,82,52,134,637,532,1169,228,227,455,757,670,1427,108,89,197,756,618,1374,6,0,6,30,28,58,0,6,6,3,6,9,20,26,46,310,335,645,109,85,194,218,169,387,81,41,122,60,24,84,6,4,10,0,0,0,0,0,0,Special Purpose Codes SA3 (NT)
99797,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (OT)
99999,7,19,26,0,0,0,0,0,0,0,0,0,5,0,5,3,7,10,0,0,0,0,7,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,19,25,0,0,0,0,0,0,0,0,0,0,0,0,5,14,19,3,4,7,5,17,22,3,0,3,6,18,24,0,0,0,0,0,0,3,0,3,0,0,0,0,4,4,3,15,18,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (OT)
80101,45670,46774,92444,3407,3133,6540,5400,5103,10503,3128,2923,6051,4157,4145,8302,7758,7797,15555,6722,6650,13372,5284,5816,11100,5069,5683,10752,3042,3145,6187,1337,1607,2944,367,772,1139,43458,44648,88106,2212,2126,4338,558,524,1082,15,29,44,18,11,29,591,564,1155,32543,33258,65801,10755,11259,22014,35243,35980,71223,8217,8794,17011,39845,40924,80769,590,512,1102,5003,4739,9742,2255,2175,4430,1752,1984,3736,2230,2787,5017,24312,24576,48888,1993,1901,3894,5470,6305,11775,1405,1694,3099,1032,1358,2390,128,202,330,42090,43272,85362,2809,2765,5574,Belconnen
80102,295,254,549,18,13,31,48,37,85,24,18,42,34,21,55,31,47,78,46,50,96,55,34,89,26,18,44,11,11,22,3,4,7,0,0,0,282,240,522,13,13,26,3,0,3,0,0,0,0,0,0,3,0,3,240,191,431,39,49,88,267,224,491,19,23,42,263,226,489,6,3,9,41,33,74,8,16,24,13,11,24,18,19,37,136,132,268,7,13,20,45,32,77,15,10,25,13,8,21,0,0,0,271,232,503,185,147,332,Cotter - Namadgi
