sa4_code,sa4_name,year,num_bus_non_empl_bus,num_bus_1_4_empl,num_bus_5_19_empl,num_bus_20_plus_empl,num_bus_tot,num_bus_entr_non_empl_bus,num_bus_entr_1_4_empl,num_bus_entr_5_19_empl,num_bus_entr_20_plus_empl,num_bus_entr_tot,num_bus_exit_non_empl_bus,num_bus_exit_1_4_empl,num_bus_exit_5_19_empl,num_bus_exit_20_plus_empl,num_bus_exit_tot,bnkrpt_non_bus_rel_ns,bnkrpt_bus_rel,bnkrpt_tot,patent_applications,trademark_applications,lfs_lab_frc,lfs_unemployed,lfs_unemployment_rate_pc,lfs_participation_rate_pc,ye_wrk_ft_stdy_pt_pc,ye_wrk_pt_stdy_pt_pc,ye_wrk_pt_stdy_ft_pc,ye_wrk_ft_no_stdy_pc,ye_no_wrk_stdy_ft_pc,ye_wrk_ft_stdy_ft_pc,ye_fully_engaged_pc,ye_tot_age_15_19,sgpa_age_pens_ctrlnk,sgpa_age_pens_dva,sgpa_srvc_pens_dva,sgpa_inc_supp_dva,sgpa_carer_pay,sgpa_disable_supp_pens,sgpa_newstrt_allow,sgpa_newstrt_allow_365_days_plus_pc,sgpa_prnt_pay_single,sgpa_yth_all_ft_stud_apprntc,sgpa_yth_allow_oth,sgpa_family_tax_benefit_a,sgpa_family_tax_benefit_b,sgpa_tot_fam_tax_benf_recip,epi_med_emply_inc_aud,epi_tot_employ_inc_m_aud,epi_employ_inc_earners,epi_med_own_uninc_bus_inc_aud,epi_tot_own_uninc_bus_inc_m_aud,epi_own_uninc_bus_inc_earnrs,epi_med_invstmnt_inc_aud,epi_tot_invstmnt_inc_m_aud,epi_invstmnt_inc_earnrs,epi_med_supr_annuity_inc_aud,epi_tot_supr_annuity_inc_m_aud,epi_supr_annuity_inc_earnrs,epi_med_oth_inc_aud,epi_tot_oth_inc_m_aud,epi_oth_inc_earnrs,epi_med_tot_inc_aud,epi_tot_tot_inc_m_aud,epi_tot_inc_earnrs,avg_mnthly_hhld_rnt_paymnt_aud,avg_mnthly_hhld_mrtge_paymnt_aud,ba_priv_sect_hse,ba_priv_sect_dwell_excl_hse,ba_tot_priv_sect_dwell_units,ba_tot_dwell_units,ba_val_priv_sect_hses_m_aud,ba_val_priv_sect_dwell_excl_hse_m_aud,ba_val_tot_res_bld_m_aud,ba_val_tot_non_res_bld_m_aud,ba_val_tot_bld_m_aud,rpp_hse_num_trans,rpp_hse_med_sal_prc_aud,rpp_att_dwell_num_trans,rpp_att_dwell_med_sal_prc_aud
125,Sydney - Parramatta,2012,23040.0,11267.0,3048.0,908.0,38263.0,4528.0,2366.0,166.0,21.0,7081.0,4673.0,1499.0,170.0,26.0,6368.0,382.0,70.0,452.0,227.0,1278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.0,3480.0,4173.0,4237.0,205.0,763.0,987.0,326.0,1313.0,,,,
125,Sydney - Parramatta,2011,22989.0,11059.0,2922.0,884.0,37854.0,,,,,,,,,,,,,,219.0,1272.0,180218.0,13175.0,7.3,57.0,1.8,1.1,13.3,3.5,61.2,0.5,81.3,24352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.0,2168.0,581.0,2760.0,3341.0,3600.0,181.0,610.0,824.0,568.0,1392.0,,,,
125,Sydney - Parramatta,2010,,,,,,,,,,,,,,,,,,,170.0,1346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.0,1810.0,2569.0,3095.0,226.0,332.0,672.0,416.0,1088.0,,,,
126,Sydney - Ryde,2014,10050.0,5183.0,1277.0,420.0,16930.0,1631.0,843.0,59.0,24.0,2557.0,1535.0,476.0,56.0,8.0,2075.0,61.0,16.0,77.0,193.0,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0,1382.0,1588.0,1588.0,136.0,371.0,510.0,127.0,637.0,,,,
126,Sydney - Ryde,2013,9883.0,4984.0,1276.0,387.0,16530.0,1340.0,614.0,35.0,8.0,1997.0,1763.0,524.0,83.0,16.0,2386.0,64.0,26.0,90.0,242.0,755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,54116.0,5577.0,80375.0,12928.0,427.0,13107.0,736.0,909.0,82253.0,15404.0,68.0,2901.0,128.0,37.0,14875.0,48947.0,7017.0,101598.0,,,218.0,1299.0,1517.0,1517.0,141.0,323.0,467.0,560.0,1027.0,1537.0,950000.0,1852.0,565000.0
126,Sydney - Ryde,2012,10151.0,5243.0,1250.0,397.0,17041.0,1556.0,842.0,61.0,4.0,2463.0,1584.0,498.0,58.0,16.0,2156.0,76.0,24.0,100.0,409.0,763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,956.0,1229.0,1229.0,167.0,261.0,427.0,183.0,611.0,,,,
126,Sydney - Ryde,2011,10143.0,5100.0,1196.0,352.0,16791.0,,,,,,,,,,,,,,263.0,687.0,83803.0,4587.0,5.5,62.1,1.5,1.0,19.1,2.8,63.3,0.5,88.1,10251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676.0,2674.0,337.0,831.0,1168.0,1174.0,183.0,201.0,373.0,180.0,552.0,,,,
126,Sydney - Ryde,2010,,,,,,,,,,,,,,,,,,,258.0,780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.0,210.0,469.0,610.0,168.0,47.0,245.0,261.0,507.0,,,,
127,Sydney - South West,2014,15007.0,9594.0,2248.0,540.0,27389.0,2600.0,1672.0,104.0,16.0,4392.0,2622.0,1034.0,129.0,20.0,3805.0,278.0,42.0,320.0,59.0,572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2465.0,1267.0,3732.0,3819.0,639.0,266.0,932.0,484.0,1416.0,,,,
127,Sydney - South West,2013,15035.0,9288.0,2194.0,540.0,27057.0,2159.0,1331.0,90.0,8.0,3588.0,3345.0,1206.0,134.0,12.0,4697.0,363.0,91.0,454.0,93.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,45931.0,7514.0,148091.0,16600.0,496.0,23189.0,279.0,363.0,100448.0,10000.0,56.0,2769.0,83.0,22.0,13056.0,43170.0,8450.0,172893.0,,,2083.0,372.0,2455.0,2479.0,518.0,87.0,610.0,470.0,1079.0,3673.0,480150.0,1289.0,300000.0
127,Sydney - South West,2012,16010.0,9581.0,2204.0,534.0,28329.0,2657.0,1673.0,114.0,15.0,4459.0,3004.0,1064.0,121.0,14.0,4203.0,417.0,80.0,497.0,95.0,753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.0,502.0,1886.0,1887.0,368.0,85.0,454.0,275.0,729.0,,,,
127,Sydney - South West,2011,16195.0,9413.0,2127.0,489.0,28224.0,,,,,,,,,,,,,,76.0,667.0,154363.0,12547.0,8.1,54.8,2.0,1.0,11.6,4.5,61.8,0.5,81.3,27563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.0,2085.0,1207.0,583.0,1790.0,1843.0,333.0,122.0,465.0,245.0,710.0,,,,
127,Sydney - South West,2010,,,,,,,,,,,,,,,,,,,73.0,693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.0,332.0,1429.0,1816.0,290.0,63.0,451.0,518.0,970.0,,,,
128,Sydney - Sutherland,2014,11791.0,6642.0,1886.0,319.0,20638.0,1694.0,864.0,81.0,6.0,2645.0,1723.0,529.0,95.0,9.0,2356.0,108.0,36.0,144.0,58.0,434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.0,310.0,666.0,666.0,195.0,112.0,317.0,175.0,492.0,,,,
128,Sydney - Sutherland,2013,11708.0,6500.0,1900.0,314.0,20422.0,1418.0,715.0,59.0,7.0,2199.0,2072.0,636.0,106.0,12.0,2826.0,128.0,37.0,165.0,94.0,477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,54052.0,7171.0,108508.0,12546.0,444.0,16818.0,477.0,962.0,103405.0,18454.0,115.0,4325.0,111.0,34.0,16311.0,50446.0,8726.0,133249.0,,,282.0,314.0,596.0,612.0,166.0,82.0,261.0,437.0,698.0,2010.0,771000.0,2020.0,491500.0
128,Sydney - Sutherland,2012,12166.0,6677.0,1937.0,299.0,21079.0,1742.0,895.0,92.0,7.0,2736.0,1859.0,539.0,77.0,10.0,2485.0,132.0,43.0,175.0,100.0,513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.0,86.0,353.0,353.0,159.0,27.0,187.0,107.0,293.0,,,,
128,Sydney - Sutherland,2011,12103.0,6659.0,1829.0,299.0,20890.0,,,,,,,,,,,,,,112.0,498.0,114162.0,4043.0,3.5,67.1,4.7,2.0,26.7,5.6,45.8,0.6,85.4,13411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.0,2563.0,260.0,208.0,468.0,476.0,165.0,77.0,245.0,136.0,381.0,,,,
128,Sydney - Sutherland,2010,,,,,,,,,,,,,,,,,,,123.0,410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,198.0,397.0,475.0,131.0,42.0,196.0,227.0,423.0,,,,
201,Ballarat,2014,7424.0,3686.0,1261.0,258.0,12629.0,1006.0,458.0,71.0,8.0,1543.0,966.0,225.0,53.0,3.0,1247.0,125.0,24.0,149.0,15.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.0,131.0,1253.0,1254.0,315.0,20.0,345.0,166.0,511.0,,,,
201,Ballarat,2013,7260.0,3540.0,1253.0,249.0,12302.0,880.0,393.0,38.0,4.0,1315.0,1083.0,289.0,70.0,6.0,1448.0,110.0,26.0,136.0,27.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,43253.0,3105.0,63302.0,5997.0,204.0,12827.0,360.0,408.0,52885.0,12840.0,54.0,2587.0,84.0,14.0,8304.0,40190.0,3785.0,78632.0,,,1081.0,161.0,1242.0,1254.0,283.0,27.0,320.0,175.0,495.0,3087.0,280500.0,355.0,230000.0
201,Ballarat,2012,7331.0,3577.0,1265.0,231.0,12404.0,1012.0,407.0,66.0,7.0,1492.0,1037.0,318.0,76.0,6.0,1437.0,128.0,19.0,147.0,19.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,164.0,1354.0,1355.0,307.0,33.0,342.0,109.0,451.0,,,,
201,Ballarat,2011,7216.0,3611.0,1209.0,228.0,12264.0,,,,,,,,,,,,,,15.0,159.0,68522.0,3966.0,5.8,57.9,2.5,1.1,21.2,7.1,46.5,0.5,78.8,10360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.0,1414.0,1221.0,141.0,1362.0,1375.0,312.0,20.0,336.0,198.0,534.0,,,,
201,Ballarat,2010,,,,,,,,,,,,,,,,,,,26.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.0,142.0,1487.0,1536.0,303.0,17.0,330.0,216.0,546.0,,,,
202,Bendigo,2014,6999.0,3318.0,1284.0,263.0,11864.0,858.0,342.0,71.0,14.0,1285.0,878.0,287.0,54.0,7.0,1226.0,82.0,23.0,105.0,29.0,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.0,97.0,1357.0,1363.0,356.0,17.0,388.0,157.0,544.0,,,,
202,Bendigo,2013,6889.0,3388.0,1211.0,257.0,11745.0,748.0,355.0,56.0,6.0,1165.0,1036.0,315.0,56.0,14.0,1421.0,101.0,17.0,118.0,38.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,43210.0,3021.0,61219.0,7756.0,221.0,12858.0,445.0,410.0,53047.0,14652.0,60.0,2851.0,74.0,13.0,8568.0,40388.0,3725.0,77456.0,,,1334.0,70.0,1404.0,1408.0,346.0,11.0,371.0,953.0,1324.0,2777.0,317000.0,281.0,237000.0
202,Bendigo,2012,7063.0,3476.0,1218.0,228.0,11985.0,946.0,429.0,53.0,7.0,1435.0,935.0,268.0,64.0,6.0,1273.0,84.0,28.0,112.0,35.0,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.0,100.0,1492.0,1503.0,367.0,20.0,387.0,124.0,510.0,,,,
202,Bendigo,2011,6935.0,3416.0,1206.0,231.0,11788.0,,,,,,,,,,,,,,45.0,167.0,66580.0,3357.0,5.0,58.5,2.6,1.1,24.2,8.0,42.2,0.4,78.5,9713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.0,1416.0,1121.0,114.0,1235.0,1265.0,297.0,20.0,325.0,212.0,537.0,,,,
202,Bendigo,2010,,,,,,,,,,,,,,,,,,,41.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.0,65.0,1392.0,1413.0,305.0,10.0,323.0,293.0,615.0,,,,
203,Geelong,2014,12245.0,5667.0,1994.0,429.0,20335.0,1701.0,724.0,90.0,16.0,2531.0,1731.0,469.0,140.0,18.0,2358.0,140.0,52.0,192.0,63.0,404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605.0,267.0,2872.0,2991.0,818.0,56.0,909.0,712.0,1621.0,,,,
203,Geelong,2013,12036.0,5611.0,1990.0,427.0,20064.0,1597.0,633.0,102.0,10.0,2342.0,2003.0,546.0,122.0,20.0,2691.0,154.0,58.0,212.0,50.0,424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,45164.0,6161.0,115729.0,9212.0,383.0,19797.0,454.0,960.0,98815.0,12565.0,113.0,5401.0,97.0,32.0,16689.0,42345.0,7648.0,145635.0,,,2252.0,330.0,2582.0,2692.0,726.0,58.0,822.0,293.0,1114.0,4805.0,389000.0,973.0,305000.0
203,Geelong,2012,12197.0,5717.0,1980.0,433.0,20327.0,1807.0,763.0,98.0,6.0,2674.0,1878.0,526.0,108.0,19.0,2531.0,174.0,52.0,226.0,67.0,476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199.0,258.0,2457.0,2487.0,717.0,49.0,775.0,402.0,1177.0,,,,
203,Geelong,2011,11968.0,5764.0,1889.0,414.0,20035.0,,,,,,,,,,,,,,65.0,389.0,120766.0,6390.0,5.3,59.5,2.4,1.2,23.0,6.1,46.9,0.4,80.2,16587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.0,1659.0,2329.0,201.0,2530.0,2597.0,731.0,43.0,792.0,330.0,1122.0,,,,
203,Geelong,2010,,,,,,,,,,,,,,,,,,,75.0,414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2438.0,342.0,2780.0,2868.0,694.0,61.0,773.0,414.0,1187.0,,,,
204,Hume,2014,10880.0,4385.0,1604.0,263.0,17132.0,1094.0,436.0,56.0,12.0,1598.0,1290.0,329.0,78.0,6.0,1703.0,117.0,41.0,158.0,19.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.0,32.0,1116.0,1122.0,316.0,6.0,336.0,138.0,474.0,,,,
204,Hume,2013,10818.0,4467.0,1602.0,264.0,17151.0,978.0,385.0,62.0,5.0,1430.0,1515.0,357.0,85.0,12.0,1969.0,142.0,34.0,176.0,20.0,182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,42457.0,3300.0,69727.0,4332.0,204.0,19362.0,400.0,428.0,62174.0,17121.0,85.0,3643.0,79.0,15.0,10022.0,38692.0,4032.0,89828.0,,,1034.0,31.0,1065.0,1266.0,293.0,4.0,335.0,246.0,581.0,2708.0,269000.0,278.0,195000.0
204,Hume,2012,11167.0,4652.0,1587.0,277.0,17683.0,1172.0,492.0,64.0,4.0,1732.0,1326.0,322.0,73.0,11.0,1732.0,141.0,28.0,169.0,28.0,219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.0,82.0,1211.0,1225.0,321.0,14.0,341.0,201.0,542.0,,,,
204,Hume,2011,11140.0,4704.0,1494.0,278.0,17616.0,,,,,,,,,,,,,,31.0,187.0,77367.0,3698.0,4.8,60.0,3.4,1.4,21.5,8.4,42.7,1.2,78.5,11079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.0,1462.0,1204.0,55.0,1259.0,1274.0,322.0,8.0,336.0,147.0,484.0,,,,
204,Hume,2010,,,,,,,,,,,,,,,,,,,29.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.0,91.0,1618.0,1758.0,380.0,13.0,425.0,317.0,742.0,,,,
205,Latrobe - Gippsland,2014,15093.0,6136.0,2211.0,391.0,23831.0,1510.0,619.0,73.0,7.0,2209.0,1700.0,435.0,79.0,19.0,2233.0,144.0,44.0,188.0,21.0,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707.0,175.0,1882.0,1893.0,490.0,31.0,548.0,174.0,722.0,,,,
205,Latrobe - Gippsland,2013,15087.0,6109.0,2200.0,399.0,23795.0,1328.0,537.0,66.0,14.0,1945.0,2000.0,527.0,105.0,14.0,2646.0,147.0,47.0,194.0,25.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,42438.0,5393.0,104209.0,5937.0,333.0,28766.0,450.0,641.0,91944.0,12470.0,97.0,4685.0,92.0,24.0,14503.0,37854.0,6488.0,136428.0,,,1707.0,159.0,1866.0,1878.0,496.0,23.0,541.0,383.0,925.0,5294.0,277000.0,529.0,229000.0
205,Latrobe - Gippsland,2012,15469.0,6341.0,2214.0,412.0,24436.0,1712.0,702.0,96.0,14.0,2524.0,1973.0,488.0,107.0,7.0,2575.0,151.0,39.0,190.0,39.0,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927.0,133.0,2060.0,2085.0,552.0,24.0,583.0,193.0,776.0,,,,
205,Latrobe - Gippsland,2011,15542.0,6390.0,2111.0,390.0,24433.0,,,,,,,,,,,,,,39.0,144.0,116373.0,6678.0,5.7,56.0,3.2,1.5,20.2,8.5,42.6,0.5,76.6,16910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.0,1423.0,2471.0,180.0,2651.0,2718.0,638.0,34.0,686.0,203.0,889.0,,,,
205,Latrobe - Gippsland,2010,,,,,,,,,,,,,,,,,,,39.0,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2781.0,212.0,2993.0,3166.0,674.0,34.0,742.0,352.0,1095.0,,,,
206,Melbourne - Inner,2014,59513.0,23644.0,9577.0,3249.0,95983.0,9698.0,3615.0,608.0,131.0,14052.0,9137.0,2308.0,490.0,139.0,12074.0,216.0,67.0,283.0,558.0,6251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.0,11303.0,11934.0,12043.0,664.0,3376.0,4161.0,2113.0,6274.0,,,,
206,Melbourne - Inner,2013,57802.0,23091.0,9260.0,3135.0,93288.0,8068.0,3158.0,508.0,110.0,11844.0,10115.0,2499.0,598.0,140.0,13352.0,237.0,86.0,323.0,694.0,6278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,51741.0,18522.0,281170.0,8747.0,1587.0,46881.0,511.0,3675.0,245524.0,15556.0,197.0,7714.0,126.0,160.0,46522.0,51460.0,24141.0,332558.0,,,545.0,7735.0,8280.0,8420.0,611.0,2227.0,2964.0,2084.0,5048.0,5108.0,771500.0,10057.0,495000.0
206,Melbourne - Inner,2012,58370.0,23662.0,9261.0,3080.0,94373.0,9651.0,3736.0,590.0,99.0,14076.0,8852.0,2234.0,456.0,129.0,11671.0,260.0,72.0,332.0,692.0,5758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0,9967.0,10468.0,10875.0,666.0,2742.0,3604.0,3793.0,7397.0,,,,
206,Melbourne - Inner,2011,56569.0,23437.0,8757.0,2950.0,91713.0,,,,,,,,,,,,,,696.0,5725.0,292606.0,15741.0,5.4,66.3,0.7,0.7,18.4,2.9,60.2,0.5,83.4,21575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.0,2443.0,629.0,12662.0,13291.0,13620.0,647.0,3208.0,4024.0,2096.0,6120.0,,,,
206,Melbourne - Inner,2010,,,,,,,,,,,,,,,,,,,663.0,5321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.0,5780.0,6441.0,6654.0,604.0,1497.0,2222.0,1599.0,3821.0,,,,
207,Melbourne - Inner East,2014,26886.0,11656.0,3276.0,704.0,42522.0,4058.0,1641.0,163.0,28.0,5890.0,3668.0,961.0,197.0,36.0,4862.0,126.0,53.0,179.0,159.0,1701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.0,2309.0,3351.0,3359.0,849.0,628.0,1494.0,243.0,1737.0,,,,
207,Melbourne - Inner East,2013,26296.0,11349.0,3236.0,690.0,41571.0,3369.0,1315.0,146.0,19.0,4849.0,4237.0,1158.0,181.0,33.0,5609.0,110.0,42.0,152.0,202.0,1532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,50407.0,10893.0,156352.0,11739.0,1273.0,28442.0,1512.0,3152.0,175358.0,16110.0,184.0,7351.0,130.0,106.0,38458.0,47727.0,15609.0,211018.0,,,818.0,1807.0,2625.0,2626.0,674.0,487.0,1173.0,341.0,1514.0,4176.0,898000.0,2457.0,530000.0
207,Melbourne - Inner East,2012,26830.0,11785.0,3155.0,707.0,42477.0,3860.0,1720.0,141.0,22.0,5743.0,3903.0,1024.0,179.0,30.0,5136.0,118.0,58.0,176.0,220.0,1445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.0,1285.0,2129.0,2139.0,701.0,362.0,1067.0,806.0,1873.0,,,,
207,Melbourne - Inner East,2011,26639.0,11747.0,3023.0,670.0,42079.0,,,,,,,,,,,,,,199.0,1398.0,172796.0,8583.0,5.0,61.1,0.7,0.9,23.6,1.7,62.5,0.4,89.7,23067.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.0,2496.0,845.0,1218.0,2063.0,2497.0,669.0,305.0,1028.0,343.0,1371.0,,,,
207,Melbourne - Inner East,2010,,,,,,,,,,,,,,,,,,,206.0,1370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.0,1752.0,2630.0,2780.0,655.0,409.0,1102.0,403.0,1505.0,,,,
208,Melbourne - Inner South,2014,29227.0,12174.0,3629.0,897.0,45927.0,4266.0,1407.0,148.0,22.0,5843.0,4275.0,966.0,176.0,32.0,5449.0,179.0,46.0,225.0,186.0,1805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.0,1973.0,2800.0,2805.0,645.0,529.0,1198.0,279.0,1477.0,,,,
208,Melbourne - Inner South,2013,28886.0,12185.0,3630.0,876.0,45577.0,3774.0,1273.0,154.0,20.0,5221.0,4732.0,1155.0,199.0,33.0,6119.0,153.0,63.0,216.0,260.0,1758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,52096.0,12643.0,181559.0,11811.0,1170.0,33155.0,1038.0,3328.0,187356.0,16350.0,193.0,8122.0,126.0,112.0,40034.0,50481.0,17445.0,236614.0,,,720.0,2145.0,2865.0,2867.0,551.0,617.0,1181.0,236.0,1417.0,4381.0,810000.0,3618.0,500000.0
208,Melbourne - Inner South,2012,29344.0,12734.0,3660.0,853.0,46591.0,4242.0,1697.0,149.0,29.0,6117.0,4415.0,1005.0,189.0,27.0,5636.0,184.0,63.0,247.0,265.0,1733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.0,1962.0,2830.0,2851.0,649.0,592.0,1249.0,223.0,1472.0,,,,
208,Melbourne - Inner South,2011,29154.0,12590.0,3528.0,859.0,46131.0,,,,,,,,,,,,,,206.0,1519.0,196501.0,8522.0,4.3,63.7,1.2,0.9,24.7,2.9,56.4,0.3,86.4,21710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601.0,2423.0,928.0,1910.0,2838.0,2847.0,684.0,544.0,1238.0,156.0,1394.0,,,,
208,Melbourne - Inner South,2010,,,,,,,,,,,,,,,,,,,185.0,1565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.0,1343.0,2310.0,2351.0,663.0,359.0,1033.0,531.0,1564.0,,,,
209,Melbourne - North East,2014,22134.0,10445.0,2916.0,593.0,36088.0,3638.0,1385.0,237.0,17.0,5277.0,3432.0,916.0,145.0,28.0,4521.0,240.0,66.0,306.0,126.0,731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3051.0,1510.0,4561.0,4635.0,875.0,271.0,1179.0,387.0,1565.0,,,,
209,Melbourne - North East,2013,21742.0,10292.0,2811.0,615.0,35460.0,3098.0,1238.0,119.0,22.0,4477.0,4126.0,1072.0,160.0,24.0,5382.0,244.0,87.0,331.0,134.0,849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,47807.0,11750.0,211700.0,10891.0,650.0,32526.0,372.0,1252.0,176455.0,14185.0,155.0,7004.0,96.0,47.0,26063.0,45154.0,13853.0,253402.0,,,3232.0,1468.0,4700.0,4753.0,873.0,290.0,1192.0,371.0,1563.0,5543.0,470000.0,1666.0,385000.0
209,Melbourne - North East,2012,22467.0,10529.0,2788.0,623.0,36407.0,3727.0,1605.0,133.0,17.0,5482.0,3808.0,987.0,129.0,29.0,4953.0,244.0,74.0,318.0,128.0,824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.0,1347.0,4886.0,4921.0,985.0,241.0,1233.0,370.0,1603.0,,,,
209,Melbourne - North East,2011,22329.0,10392.0,2629.0,623.0,35973.0,,,,,,,,,,,,,,135.0,815.0,220118.0,11498.0,5.2,62.3,2.0,1.2,21.6,4.8,53.1,0.5,83.1,28050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.0,1955.0,4378.0,1350.0,5728.0,5784.0,1178.0,231.0,1417.0,434.0,1851.0,,,,
209,Melbourne - North East,2010,,,,,,,,,,,,,,,,,,,139.0,767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4693.0,1073.0,5766.0,5963.0,1184.0,206.0,1438.0,892.0,2330.0,,,,
307,Darling Downs - Maranoa,2010,,,,,,,,,,,,,,,,,,,25.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.0,58.0,843.0,867.0,222.0,11.0,238.0,167.0,404.0,,,,
210,Melbourne - North West,2014,16070.0,7116.0,2334.0,667.0,26187.0,2839.0,1052.0,124.0,19.0,4034.0,2769.0,716.0,123.0,29.0,3637.0,172.0,58.0,230.0,102.0,603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361.0,1316.0,3677.0,3703.0,626.0,241.0,884.0,1053.0,1937.0,,,,
