sa4_code11,hay_lucerne_cut_for_hay,brdacrcrp_crlcrp_wheat,brdacrcrp_crlcrp_oats,brdacrcrp_crlcrp_brly,brdacrcrp_crlcrp_srgum,brdacrcrp_crlcrp_maize,brdacrcrp_crlcrp_rice,brdacrcrp_crlcrp_tritcle,brdacrcrp_crlcrp_oth_crl,brdacrcrp_othcrp_nec,brdacrcrp_non_crlcrp_mung_bean,brdacrcrp_non_crlcrp_cotton,brdacrcrp_non_crlcrp_lupins,brdacrcrp_non_crlcrp_peanuts,brdacrcrp_non_crlcrp_chickpeas,brdacrcrp_non_crlcrp_oilseed_canola,brdacrcrp_non_crlcrp_oilseed_oth,brdacrcrp_non_crlcrp_oth_pulses,brdacrcrp_non_crlcrp_sugar_cane,brdacrcrp_non_crlcrp_lentils,brdacrcrp_non_crlcrp_faba_beans,nursry_flwrs_turf_turf,brdacrcrp_total,nursry_flwrs_turf_nursry_undcov,nursry_flwrs_turf_nursry_outdoor,nursry_flwrs_turf_nurseries,nursry_flwrs_turf_cut_flwrs_undcov,nursry_flwrs_turf_cut_flwrs_outdoor,nursry_flwrs_turf_cut_flwrs,nursry_flwrs_turf_total,hay_total,hay_crl_for_hay,hay_oth_crp_for_hay,hay_oth_psture_for_hay,veggies_potatoe,veggies_beans,veggies_broccoli,veggies_brssl_sprts,veggies_cabbages,veggies_carrots,veggies_cauliflowers,veggies_mushrooms,veggies_peas_process,veggies_peas_fresh,veggies_pumpkins,veggies_tomatoes_process,veggies_lettuces,veggies_onions,veggies_sweet_corn,veggies_tomatoes_fresh,veggies_capsicum,veggies_melons,veggies_oth_nec,veggies_total,frt_nut_citrus_oranges,frt_nut_citrus_grapefruits,frt_nut_citrus_lemons,frt_nut_citrus_limes,frt_nut_citrus_mandarins,frt_nut_citrus_oth_nec,frt_nut_pome_frt_apples,frt_nut_pome_frt_pear,frt_nut_pome_frt_oth_nec,frt_nut_stn_frt_apricots,frt_nut_orchard_fruit_avocados,frt_nut_stn_frt_cherries,frt_nut_orchard_fruit_mangoes,frt_nut_stn_frt_nectarines,frt_nut_stn_frt_peaches,frt_nut_stn_frt_plums,frt_nut_stn_frt_oth_nec,frt_nut_orchard_fruit_oth_nec,frt_nut_nuts_almonds,frt_nut_nuts_macadamias,frt_nut_nuts_oth_nec,frt_nut_oth_frt_blueberries,frt_nut_oth_frt_strawberries,frt_nut_oth_frt_oth_berr_nec,frt_nut_oth_frt_bananas,frt_nut_oth_frt_kiwifruit,frt_nut_oth_frt_pineapples,frt_nut_oth_frt_oth_nec,frt_nut_excl_grp_total,frt_nut_grapes_oth_use,frt_nut_grapes_wine_prod,frt_nut_grapes_total,total_crp_value,livstk_slght_oth_total,livstk_prod_total,total_agriculture,livstk_slght_oth_catl_calves,livstk_slght_oth_sheep_lamb,livstk_slght_oth_pigs,livstk_slght_oth_goats,livstk_slght_oth_poultry,livstk_slght_oth_oth_nec,livstk_prod_wool,livstk_prod_milk,livstk_prod_eggs,sa4_name11
502,1572408.1,,,,,,,,,,,,,,,,,,,,,401667.97,,178786.98,,178786.98,,,,580455.0,3509126.8,249505.88,,1687212.9,,,,,,,,,,,,,,,,,,,19881.82,19881.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,4109463.8,20226772.0,4305411.5,28641648.0,12403135.0,184069.19,7097102.0,,,0.0,223275.5,3480869.0,601267.0,Mandurah
503,,8444428.0,211697.7,909479.7,,,,,,,,,21573.77,,,105644.83,,17710.72,,,,,9710535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86192.62,86192.62,9796728.0,243607.6,329824.66,10370160.0,,243607.6,,,,,329824.66,,,Perth - Inner
504,7609.09,5786.98,,,,,,,,,,,,,,,,,,,,2541319.5,5786.98,415.93,5428055.5,5428471.5,,,1241996.9,9211788.0,696083.75,480234.84,129366.94,78872.91,,,,,,,,,,,5473.93,,,,,,,159071.62,214458.36,824914.94,125027.66,2208.73,117.18,95788.77,273472.1,,,387483.75,,,,,,,,,,,,,,,12983696.0,,,,,,13867794.0,7464681.0,1334885.1,8799566.0,33405934.0,16261732.0,11425624.0,61093292.0,1368084.5,664456.94,,,,0.0,829173.44,,10596451.0,Perth - North East
505,,,,65229.78,,,,,,,,,,,,,,,,,,4662995.5,156661.02,2048191.1,11663210.0,13711401.0,1759352.9,398500.38,2157853.2,20532250.0,,,,,,370975.9,2820213.8,,1301621.6,,445328.78,,18753.26,10390.07,582081.2,,3347364.2,,4637243.5,10579637.0,2271541.0,3062363.8,5713976.5,35258560.0,,,,,,,,,,,3079115.0,,,5101.54,5224.09,,,,,,,190487.34,13939530.0,,,,,,17219458.0,,12048.71,12048.71,73178976.0,33130654.0,820508.0,107130140.0,133831.03,,,,,0.0,,,751191.44,Perth - North West
506,65932.24,,,,,,,,,,,,,,,,,,,,,4527434.0,,5182564.5,3817087.2,8999652.0,1068152.9,117115.16,1185268.0,14712354.0,2177748.5,51997.95,366440.78,1693377.5,861543.7,8.54,6.04,,,912860.5,,,,,202212.39,,1304816.6,,,,,158768.56,1166335.9,8183002.5,17081.87,913.95,136175.64,119208.35,101063.04,,11120808.0,1809048.4,,136398.14,393806.1,12981.64,2228.75,6366383.0,3809008.0,4390236.5,,63651.97,,2316.22,,4845.16,,,,,,90115.4,28606036.0,,57430.2,57430.2,53736572.0,66961164.0,2008299.4,122706030.0,4105357.8,,3675116.0,286.89,,0.0,240591.19,1703692.9,64015.23,Perth - South East
507,,2960404.2,,103500.02,,,,,,,,,2112189.8,,,326378.5,,,,,,1096487.8,5502472.5,529491.06,1490319.1,2019810.2,3368880.2,829211.06,4198091.5,7314389.5,251927.27,12697.7,,134120.6,,,,,,,,,,,,,,,,,,,,37089408.0,,,,,,,,,,,85669.15,,,,,,,,,,,,,,,,,,104852.27,,14758.35,14758.35,50277808.0,6269982.5,9816286.0,66364076.0,913368.06,972602.5,,,,0.0,1482750.1,,8333536.0,Perth - South West
508,3498569.8,814658430.0,8907979.0,197239780.0,963300.9,700494.6,0.0,1022976.9,409345.1,553725.2,,0.0,77533912.0,,1655661.0,283682500.0,5427135.0,14527169.0,,42916.2,1160903.5,1305972.4,1408494800.0,384044.84,1096541.4,1480586.1,779113.0,2523793.8,3302906.8,6089465.5,25507324.0,15450567.0,3488909.5,3069276.5,,1367721.0,,,,,,,,,9509031.0,14595.91,,1927085.4,1481317.0,3656005.8,4263033.5,15553446.0,35391004.0,73163240.0,,141991.8,,645008.2,,,,,,5608.7,5106.49,,4130254.5,6530.06,13384.54,,3147.05,589497.7,1492120.9,,,,,,1389493.5,,,153205.98,8788650.0,5970614.0,,5970614.0,1528014100.0,579311170.0,90514808.0,2197840100.0,507259330.0,61642208.0,,2575138.2,,0.0,83545792.0,495810.97,6473203.0,Western Australia - Outback
509,1389245.0,1486934000.0,160608530.0,556531900.0,348333.97,,,4135939.5,600243.25,3757494.8,,,69302176.0,,1443323.6,415539170.0,906613.75,9055915.0,0.0,1661935.5,434467.6,10165309.0,2711260200.0,1099438.8,13477445.0,14576884.0,309410.75,3729903.0,4039313.8,28781506.0,125924620.0,109244020.0,5821896.0,9469469.0,3761175.0,18181.58,6465060.5,15103.91,2244344.5,12769484.0,3299515.0,,,73771.76,185142.61,,,207029.6,86147.78,,499610.44,174073.94,15878475.0,57668972.0,10428613.0,37604.87,1392243.5,273211.62,3075095.0,,1852899.5,74863.53,,75067.93,2046583.0,109180.33,2864285.2,669039.6,858736.06,246102.98,,,,,,1441909.2,12121539.0,64825.66,,2349.01,,,41898108.0,457140.0,14066650.0,14523790.0,2980057100.0,709295550.0,563399040.0,4252751600.0,139890420.0,376907550.0,133191140.0,,,0.0,512991100.0,17364626.0,33043316.0,Western Australia - Wheat Belt
601,1895024.1,155102.28,54758.32,41801.56,,,,,625.28,189477.6,,,,,,,969.28,,,,0.0,,442734.3,,1365077.1,,,116316.28,116316.28,,2072821.4,14595.41,,163201.88,1353415.9,,,,,756.28,,,,,,,1307226.2,649.75,,10454.5,,,13885020.0,16557523.0,,,,,,,556.4,100.64,,34269.91,,1985363.4,,157.5,230.88,30.34,,,,,537151.9,266807.22,260358.38,599505.56,,,,,3684532.0,,3262774.0,3262774.0,,,8385185.0,56735832.0,2993100.8,1631364.5,,,,0.0,2547425.5,3023495.8,2814263.8,Hobart
602,8101334.5,9130478.0,1023988.0,3578501.0,,35746.2,,34436.93,163532.23,12237179.0,,,1713.38,,,682915.06,282220.47,6777.99,,,20717.84,,27198206.0,,1898612.8,,438031.47,352356.75,790388.25,,23096092.0,1524020.5,535943.44,12934794.0,42059200.0,2515037.2,2221283.8,,,3673011.8,,,6648971.0,,177532.12,,24.42,14225013.0,,313307.4,11.16,,7993765.5,79827160.0,,,,,,,7741214.0,469915.5,,,,3765992.8,,,,1587.54,,,,,110797.28,3255862.8,10191804.0,2356715.5,,,,9987.89,27903878.0,,15704715.0,15704715.0,,,203169470.0,563811780.0,134560990.0,,,,,0.0,44989544.0,146981260.0,11198663.0,Launceston and North East
603,1546830.2,2509586.2,243634.84,475497.84,,,,8561.97,130336.82,5081681.5,,,,,,77336.62,263398.44,,,,236229.89,,9026264.0,105628.22,16775351.0,16880980.0,1588773.4,1040629.4,2629402.8,19510382.0,3771230.8,66330.39,75358.93,2082711.2,143251.75,19.22,,,,,,11977.52,,16838.92,23081.65,,,,1690.43,4158.36,,,3178518.0,3379536.0,,,,,,,19653094.0,312743.12,7287.47,294405.75,76.78,50850368.0,,43573.08,210058.62,4065.44,,,,,6776161.5,1766448.1,2308249.8,6198447.0,,,,,88424976.0,,9696556.0,9696556.0,133808940.0,54614032.0,53442348.0,241865330.0,16311695.0,29513706.0,,,,0.0,41784448.0,11553568.0,,South East
604,695882.3,1965827.0,56503.24,730628.7,,37072.43,,,19511.08,4624336.5,,,10718.04,,,297661.16,56119.35,5710.44,,,20927.35,,7825015.5,377348.56,7597598.5,7974947.0,3034938.2,1641023.6,4675962.0,12650909.0,13257261.0,505328.06,195577.45,11860473.0,40308828.0,3230638.8,953360.9,1314371.1,274817.78,8795166.0,3574605.0,4572058.5,1794358.8,84298.02,333460.9,,30618.19,19142798.0,8079.95,1039518.9,4233416.0,,5765121.0,95455520.0,,,,,,,10062330.0,169273.22,,,27118.82,4215442.0,,,,7407.01,,,,,44043.51,8400008.0,8928145.0,1504364.1,,,,,33358132.0,,576539.25,576539.25,163123380.0,144783490.0,228063660.0,535970530.0,133793720.0,,,,,0.0,2643356.5,224543600.0,876701.1,West and North West
701,,,,,,,,,,,,,,,,,,,,,,,,,,,6699.28,908950.75,915650.0,,491574.6,,111214.9,380359.7,,255576.47,,,,,,,,,,,,,,,,3587565.5,2037825.9,5894973.0,57.54,2314.21,99.0,144548.05,83.9,67137.49,,,,,,,18644898.0,,,,,248619.34,,,,,,,,,36843.96,345782.94,19490386.0,,,,,,,55517964.0,1255175.8,,,,,23015858.0,,,,Darwin
702,2196988.8,742922.3,,272200.56,,3194.86,98233.04,,,,,,,7994.67,122571.38,42903.74,,,,,,,1290020.6,88938.0,230011.2,318949.2,,,,318949.2,16601058.0,458792.66,158045.12,13787232.0,,,,,5137.8,,,,,,,,,465403.2,,113763.99,,26212602.0,2576670.0,29376506.0,,,,,,,,,,,,,7814453.5,,,,,620013.0,,,,,,,2676.87,,,,8437143.0,931923.75,,931923.75,56955600.0,520699620.0,998.88,577656190.0,518895140.0,,0.0,107077.72,0.0,1697399.4,,0.0,998.88,Northern Territory - Outback
801,952.84,16493.94,,1472.55,,,,,,,,,6325.27,,,3437.42,,2609.02,,,,,30338.2,,,,,,,,15318.65,14365.81,,,,,,,,,,,,,,,,,,,,,165183.12,165183.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676671.8,7728716.0,3021082.5,1166821.5,,,,0.0,1619527.9,,57143.79,Australian Capital Territory
