SA4_MAIN11,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sinhalese_BP_B_OS,Sinhalese_FO_B_OS,Sinhalese_MO_B_OS,Sinhalese_BP_B_Aus,Sinhalese_BP_NS,Sinhalese_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_Fther_only_brn_os,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_ns_Both_prnts_brn_os,Ancestry_ns_Fthr_only_brn_os,Ancestry_ns_Mthr_only_brn_os,Ancestry_ns_Bth_prnts_brn_Aus,Ancestry_ns_Country_birth_ns,Ancestry_ns_Tot_Resp,Tot_respnses_BP_B_OS,Tot_respnses_FO_B_OS,Tot_respnses_MO_B_OS,Tot_resp_BP_B_Aus,Tot_responses_Count_birth_ns,Tot_responses_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,SA4_NAME11
299,48,233,170,1646,87,2184,0,3,0,30,4,37,279,4,10,17,5,315,20,3,6,3,3,35,76,16,17,30,8,147,566,204,172,1310,55,2307,32,0,0,3,0,35,33,6,7,12,0,58,91,30,22,135,5,283,52,9,4,21,3,89,15,4,0,5,0,24,116,5,0,5,0,126,203,45,39,502,16,805,110,43,16,80,11,260,14,0,0,0,0,14,35,3,4,3,4,49,13,0,0,3,0,16,20,4,0,15,3,42,35,0,5,0,3,43,64,10,7,3,3,87,41,7,4,20,0,72,11,0,3,7,0,21,136,38,38,386,14,612,11,3,0,3,0,17,11,0,0,0,0,11,16,3,0,3,0,22,17,0,0,6,0,23,26,3,0,3,0,32,95,0,0,4,4,103,18,9,3,21,0,51,631,40,37,100,23,831,64,10,3,87,1626,1790,2899,735,567,4463,1877,10541,2512,440,Special Purpose Codes SA4 (Vic.)
301,1261,8584,6328,60309,1595,78077,3,47,18,481,24,573,1829,129,185,417,53,2613,435,94,37,123,20,709,2092,572,418,942,61,4085,25426,7748,5674,48704,1767,89319,1352,34,202,32,47,1667,578,105,74,447,13,1217,2334,821,554,8288,213,12210,645,243,101,624,37,1650,351,59,34,90,6,540,1388,80,51,71,23,1613,4524,1670,1081,16720,417,24412,1525,724,259,2278,91,4877,194,7,14,11,3,229,170,40,21,113,3,347,59,11,3,15,0,88,319,109,58,220,9,715,2694,284,222,61,104,3365,2572,601,422,138,92,3825,798,124,103,316,25,1366,416,90,58,204,17,785,5978,2004,1354,13299,372,23007,177,12,8,22,9,228,119,0,0,0,5,124,1708,76,85,29,36,1934,465,73,66,189,13,806,113,27,3,12,4,159,367,14,25,3,11,420,733,143,103,602,10,1591,7944,1442,1070,2244,302,13002,914,255,224,2477,7128,10998,69483,26222,18855,159481,12510,286551,56604,15915,Brisbane - East
302,1093,7345,5364,52099,1203,67104,3,34,13,390,20,460,3983,173,214,495,83,4948,282,62,19,71,4,438,1251,498,275,699,28,2751,14120,6457,4336,43232,1279,69424,2969,58,324,32,63,3446,502,108,80,455,11,1156,1643,763,453,7993,158,11010,469,174,82,403,32,1160,270,52,15,86,9,432,4368,101,72,59,73,4673,3281,1691,1057,19480,371,25880,3279,1073,377,3132,166,8027,433,9,21,11,6,480,128,41,11,103,3,286,82,12,5,7,0,106,198,70,42,220,7,537,1557,220,138,56,46,2017,1585,438,388,97,47,2555,680,132,82,354,18,1266,278,53,31,123,10,495,3779,1651,1130,12731,286,19577,118,23,8,12,0,161,103,3,0,0,0,106,684,83,57,20,11,855,522,51,49,171,15,808,89,21,0,5,3,118,385,14,27,6,12,444,415,145,73,591,10,1234,11047,1420,1196,2206,405,16274,1058,231,173,1996,8071,11529,60654,23206,16112,147335,12450,259757,50904,14026,Brisbane - North
303,2316,10782,7822,65714,1697,88331,6,39,22,525,32,624,29404,429,665,700,566,31764,1112,128,75,186,26,1527,2032,740,387,1006,59,4224,21246,8632,6177,52880,1710,90645,3435,83,500,63,93,4174,847,145,87,514,22,1615,2722,1068,714,9759,201,14464,2992,935,323,1934,106,6290,629,111,43,75,9,867,10744,197,154,103,206,11404,4893,2460,1692,24637,501,34183,3277,1149,450,3449,137,8462,4121,7,42,21,90,4281,568,197,71,285,30,1151,360,39,18,37,7,461,214,88,42,215,9,568,2673,218,169,72,109,3241,2555,643,506,136,70,3910,1336,226,136,516,39,2253,1252,120,108,325,21,1826,5478,2369,1669,16623,377,26516,1332,66,45,70,18,1531,491,3,0,0,5,499,1751,169,69,27,42,2058,1139,124,90,210,33,1596,288,51,3,9,8,359,3831,61,88,28,111,4119,589,175,116,776,23,1679,29469,2526,1826,3243,823,37887,2421,281,259,2314,12730,18005,145523,34261,24368,186452,19910,410514,128185,20791,Brisbane - South
304,1067,7345,5673,42112,932,57129,3,16,5,141,18,183,7397,238,301,316,110,8362,215,60,27,52,6,360,1668,543,290,700,36,3237,16475,6256,4531,35511,879,63652,900,34,175,24,13,1146,739,149,73,379,23,1363,2202,733,511,6366,134,9946,332,141,84,425,15,997,299,56,28,92,7,482,3053,85,77,57,48,3320,3473,1658,1147,16836,315,23429,1306,514,240,1874,56,3990,796,4,22,19,20,861,215,54,46,128,7,450,136,11,4,5,6,162,135,52,38,148,5,378,409,80,60,21,15,585,1356,400,285,80,39,2160,876,146,104,308,19,1453,387,55,45,100,0,587,4332,1664,1218,12191,220,19625,236,21,13,12,3,285,276,0,3,0,4,283,2095,137,98,25,20,2375,458,56,57,108,18,697,98,11,3,7,0,119,1568,25,32,14,26,1665,587,149,86,513,10,1345,11442,1324,1249,1818,232,16065,581,124,124,1163,5431,7423,65112,22141,16649,121545,8667,234114,54549,13158,Brisbane - West
305,1163,8236,6457,49880,977,66713,3,22,12,289,14,340,7455,290,348,539,131,8763,357,111,47,110,0,625,1610,630,408,844,32,3524,18006,7639,5425,46043,1087,78200,1428,26,305,26,19,1804,1126,171,137,587,34,2055,2734,944,643,8139,127,12587,1510,394,152,1035,98,3189,351,94,48,122,5,620,3717,120,72,60,59,4028,5732,2526,1561,25796,459,36074,3442,1188,457,3482,133,8702,1925,6,26,23,43,2023,230,50,38,314,11,643,94,19,6,13,3,135,184,116,58,287,13,658,878,120,73,51,29,1151,2054,418,378,90,58,2998,943,227,162,542,19,1893,621,94,61,237,8,1021,5053,2155,1540,16359,320,25427,291,34,14,35,3,377,104,3,3,0,3,113,997,122,103,36,8,1266,866,74,60,206,8,1214,200,19,3,6,3,231,931,15,25,10,26,1007,602,198,121,818,19,1758,15739,1878,1631,2805,331,22384,855,181,117,1460,13954,16567,81201,28120,20491,160244,18034,308090,67741,16776,Brisbane Inner City
306,1488,7452,6568,64876,2231,82615,9,126,40,4958,125,5258,1540,182,184,1093,71,3070,443,105,35,214,24,821,1936,533,381,743,71,3664,16308,6347,5046,46904,1847,76452,1944,49,375,65,102,2535,765,112,86,442,36,1441,3125,843,694,7028,238,11928,466,181,66,623,29,1365,312,56,16,98,10,492,1283,71,71,73,35,1533,3140,1449,1162,17873,491,24115,4496,1610,691,6734,268,13799,578,13,14,3,7,615,52,19,22,62,0,155,27,3,11,10,0,51,451,147,98,484,22,1202,883,174,148,143,42,1390,1518,455,348,124,45,2490,623,104,60,251,16,1054,245,51,33,185,5,519,3987,1535,1268,12542,361,19693,87,23,3,30,3,146,43,0,0,3,0,46,508,49,47,24,14,642,498,80,72,363,26,1039,72,11,3,4,3,93,215,14,14,3,8,254,513,124,99,491,20,1247,12451,1821,1898,4936,635,21741,1073,315,327,4120,14350,20185,61079,24054,19880,175502,21135,301650,50600,14833,Cairns
307,247,2486,2047,48214,1185,54179,0,8,0,443,25,476,283,19,33,317,13,665,84,13,5,35,0,137,588,196,136,363,23,1306,4167,2494,2026,37271,1106,47064,733,10,74,14,25,856,119,31,11,225,5,391,648,333,305,9918,177,11381,49,24,10,96,4,183,81,21,3,21,3,129,169,7,18,28,0,222,824,507,385,12636,265,14617,807,240,78,1144,49,2318,50,0,0,5,4,59,20,10,16,39,3,88,6,3,3,0,0,12,35,33,11,53,3,135,260,64,49,57,17,447,337,143,99,44,13,636,119,34,16,162,5,336,57,9,4,64,3,137,1006,672,506,9599,210,11993,16,3,3,6,0,28,3,0,0,0,3,6,274,15,18,3,3,313,84,19,4,86,4,197,14,5,0,0,0,19,11,0,3,0,3,17,132,56,30,264,3,485,1471,326,238,1185,81,3301,225,78,78,3076,6616,10073,12919,7859,6209,125368,9851,162206,10766,4925,Darling Downs - Maranoa
308,628,5536,4456,81637,1923,94180,0,15,8,1785,40,1848,647,85,68,722,26,1548,110,31,7,57,0,205,1073,434,273,908,47,2735,9378,4830,3738,58527,1835,78308,1282,30,259,34,44,1649,249,60,39,401,10,759,1332,675,493,11119,259,13878,182,87,27,356,16,668,129,51,14,62,6,262,926,31,21,89,24,1091,1708,1004,710,18100,424,21946,504,330,126,1986,65,3011,149,3,13,9,3,177,21,10,8,81,3,123,19,10,0,5,3,37,103,70,36,189,8,406,1061,178,133,105,52,1529,1091,378,270,105,48,1892,217,89,25,305,12,648,190,47,29,166,15,447,2464,1216,908,14544,340,19472,53,6,3,18,3,83,56,6,0,0,0,62,839,48,45,25,12,969,179,35,23,204,13,454,26,8,0,0,0,34,475,7,10,3,20,515,268,115,54,541,15,993,4478,839,621,3133,240,9311,544,183,204,4499,14237,19667,30381,16447,12621,199715,19743,278907,24977,10035,Fitzroy
309,3796,18559,15137,121213,3308,162013,4,38,31,588,29,690,8691,355,443,954,194,10637,1747,214,102,311,35,2409,4746,1241,792,1716,142,8637,65830,16438,13139,102297,4221,201925,3225,117,609,54,96,4101,2028,283,209,1134,48,3702,6667,1742,1410,14232,389,24440,1834,621,277,1209,71,4012,1452,212,78,194,31,1967,3653,169,85,164,78,4149,11164,3431,2511,34550,924,52580,5037,1551,753,4871,248,12460,2921,3,61,29,70,3084,579,164,66,341,34,1184,364,39,24,102,6,535,1173,320,203,640,43,2379,8742,768,434,199,299,10442,8351,1602,1138,284,197,11572,2178,314,241,654,67,3454,1310,147,132,295,34,1918,14957,3845,2912,26388,757,48859,1061,96,35,84,33,1309,80,4,0,0,3,87,3403,193,189,73,44,3902,1550,158,136,446,52,2342,537,85,27,37,20,706,573,27,37,11,10,658,1750,350,240,1159,34,3533,28939,3703,3120,4287,810,40859,2996,627,515,5124,30394,39656,201338,57416,45086,323640,42721,670201,164513,35490,Gold Coast
310,2027,9456,7337,80144,2505,101469,8,49,25,995,71,1148,3209,123,153,518,100,4103,285,59,21,92,7,464,2450,830,433,1333,68,5114,21432,8651,6258,60919,2619,99879,2313,70,391,60,79,2913,559,114,87,461,27,1248,2798,1296,893,17704,436,23127,260,138,39,426,14,877,385,91,28,120,16,640,2856,117,87,92,45,3197,3531,1626,1172,19075,527,25931,1097,579,214,2051,92,4033,391,0,8,6,14,419,125,50,14,74,3,266,76,16,0,16,3,111,341,149,79,321,26,916,3449,315,220,114,120,4218,2266,637,417,171,78,3569,921,196,134,595,23,1869,378,65,35,149,15,642,4898,2063,1500,15352,394,24207,394,58,10,43,14,519,255,0,0,0,6,261,883,95,65,32,17,1092,879,115,87,239,20,1340,95,30,11,5,7,148,8857,142,111,105,372,9587,675,216,117,814,29,1851,18983,1634,1317,2613,817,25364,2291,327,298,4152,15583,22651,89367,29307,21561,208791,24147,373173,75355,17865,Ipswich
311,2693,11262,8745,77093,2555,102348,7,70,29,711,34,851,4344,178,224,503,130,5379,871,134,55,132,20,1212,2624,829,506,1239,72,5270,30170,9495,7437,57660,2573,107335,2549,76,408,60,77,3170,701,113,72,465,26,1377,3410,1153,816,10094,313,15786,589,218,99,531,33,1470,849,106,37,128,16,1136,2760,146,117,109,80,3212,5091,1673,1284,17551,484,26083,1399,727,313,2306,117,4862,587,4,14,10,10,625,395,104,26,113,28,666,148,13,8,17,3,189,378,147,101,274,29,929,6906,517,441,183,343,8390,3696,917,614,172,174,5573,1059,198,105,372,32,1766,519,107,71,195,19,911,6870,2079,1512,13528,486,24475,732,55,48,42,12,889,69,0,3,0,0,72,1110,117,94,35,14,1370,919,108,71,237,16,1351,244,38,8,23,10,323,1108,37,41,15,29,1230,733,192,108,495,24,1552,25259,2300,1668,2782,1062,33071,2724,453,440,3921,13862,21400,111513,33566,25515,190996,22683,384273,91996,20491,Logan - Beaudesert
312,658,4376,3702,59030,1539,69305,0,18,19,493,35,565,528,20,53,587,21,1209,75,16,9,57,6,163,1033,350,216,735,25,2359,8969,3860,3103,43856,1466,61254,1450,51,241,31,66,1839,261,61,45,297,20,684,1291,580,389,7985,164,10409,92,54,18,245,9,418,100,43,7,56,7,213,549,15,11,87,11,673,1776,888,649,13999,349,17661,940,502,181,2910,64,4597,192,0,5,9,5,211,20,10,3,42,0,75,9,10,0,0,0,19,1016,449,246,2007,57,3775,904,140,112,89,36,1281,1001,335,256,97,39,1728,211,50,55,223,7,546,105,39,20,184,6,354,2468,1083,835,11609,267,16262,30,6,3,3,0,42,32,3,0,4,0,39,933,46,30,21,13,1043,207,29,23,196,18,473,35,4,0,3,0,42,73,3,5,3,0,84,279,99,66,440,12,896,3466,756,595,3589,232,8638,504,185,160,3303,11748,15900,29207,14081,11057,152190,16222,222757,24024,8715,Mackay
313,1277,8070,6205,68199,2046,85797,3,34,17,545,27,626,972,92,111,428,49,1652,240,61,12,61,4,378,1846,524,316,845,51,3582,21648,7355,5502,53075,2213,89793,1483,52,266,33,47,1881,533,129,79,459,23,1223,2092,874,553,9461,242,13222,255,126,47,334,19,781,315,81,22,88,10,516,733,43,52,74,23,925,3474,1446,925,16688,474,23007,1130,502,189,1868,105,3794,211,0,12,4,10,237,82,41,15,52,5,195,23,10,3,0,0,36,298,103,57,215,11,684,2140,228,178,103,100,2749,2212,509,481,161,67,3430,486,116,66,274,24,966,287,38,36,137,14,512,4727,1704,1308,12747,385,20871,114,14,9,26,3,166,34,0,0,0,0,34,647,50,46,40,7,790,421,86,32,218,17,774,43,15,3,7,0,68,218,3,15,0,6,242,645,147,105,534,16,1447,6808,1332,947,2272,320,11679,986,291,284,3402,11292,16255,56383,24076,17893,172350,17610,288312,45920,14859,Moreton Bay - North
314,1012,7136,5123,52812,1039,67122,5,19,7,229,13,273,1120,99,127,385,27,1758,175,42,14,67,4,302,1565,499,312,822,38,3236,17191,6337,4557,40165,1233,69483,1247,38,223,27,28,1563,479,99,59,384,14,1035,1695,721,470,7351,121,10358,205,86,44,336,19,690,296,62,29,86,3,476,1530,95,50,55,45,1775,3006,1286,953,14092,273,19610,1271,591,274,2042,57,4235,75,0,12,15,0,102,71,26,8,66,0,171,32,7,10,6,0,55,177,93,42,186,6,504,1554,211,133,93,49,2040,1772,522,385,103,54,2836,511,136,80,291,7,1025,198,33,31,107,8,377,3807,1512,1062,11209,237,17827,68,17,8,20,0,113,66,4,0,0,4,74,1668,78,84,34,11,1875,315,51,30,134,7,537,41,11,0,0,0,52,111,16,6,3,3,139,549,128,90,492,12,1271,6334,1217,844,1775,199,10369,637,184,161,1925,4639,7546,48783,21356,15228,135312,8150,228829,39489,12909,Moreton Bay - South
