SA4_MAIN11,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU_15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU_15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot,SA4_NAME11
124,0,407,6830,11268,11938,11450,6114,2549,506,51062,0,1062,3059,2284,1619,985,299,75,13,9396,0,48,143,527,822,479,198,104,57,2378,29662,0,0,0,0,0,0,0,0,29662,0,7045,0,0,0,0,0,0,0,7045,0,7787,3680,1236,590,207,33,4,0,13537,0,710,557,281,293,336,196,138,77,2588,0,456,333,244,181,140,43,26,12,1435,0,510,764,474,449,431,244,86,17,2975,0,354,1390,1678,1970,1992,1272,766,272,9694,364,586,512,361,272,213,129,41,15,2493,30026,18965,17268,18353,18134,16233,8528,3789,969,132265,0,809,8754,12224,12645,10472,4936,1663,256,51759,0,1685,3154,2211,1683,863,182,33,7,9818,0,739,2189,3392,3013,1392,580,491,258,12054,28332,0,0,0,0,0,0,0,0,28332,0,7647,0,0,0,0,0,0,0,7647,0,5428,2079,456,314,183,36,3,0,8499,0,588,298,149,324,572,533,466,248,3178,0,447,188,94,85,65,29,26,36,970,Sydney - Outer West and Blue Mountains
125,0,820,15266,17731,15733,12337,8196,4304,853,75240,0,565,2285,1496,1106,641,219,55,10,6377,0,43,153,448,783,614,276,224,123,2664,38067,0,0,0,0,0,0,0,0,38067,0,11163,0,0,0,0,0,0,0,11163,0,7768,6048,2064,995,402,42,3,0,17322,0,1956,1948,588,534,519,290,253,99,6187,0,992,1496,404,341,186,71,17,6,3513,0,1593,3197,952,723,575,254,124,22,7440,0,531,2157,2118,2455,2189,1561,1061,470,12542,356,479,650,416,295,182,123,60,14,2575,38423,25910,33200,26217,22965,17645,11032,6101,1597,183090,0,2622,19486,17565,15022,11277,6577,2731,401,75681,0,885,2412,1399,1024,513,135,26,6,6400,0,404,1886,3639,3740,2004,895,833,443,13844,36084,0,0,0,0,0,0,0,0,36084,0,11331,0,0,0,0,0,0,0,11331,0,5392,4094,1102,588,314,51,7,0,11548,0,1330,1155,400,624,1051,948,957,384,6849,0,782,764,188,182,97,39,32,11,2095,Sydney - Parramatta
126,0,132,4235,7346,7811,6207,3837,2487,572,32627,0,272,1205,739,542,359,119,34,6,3276,0,13,27,124,286,256,84,74,55,919,13642,0,0,0,0,0,0,0,0,13642,0,4928,0,0,0,0,0,0,0,4928,0,2368,2151,668,407,183,19,0,0,5796,0,610,438,132,125,102,82,100,67,1656,0,432,392,90,80,47,26,4,5,1076,0,1336,1192,328,230,181,99,39,14,3419,0,219,927,850,921,935,627,531,311,5321,116,197,187,116,112,66,48,32,19,893,13758,10507,10754,10393,10514,8336,4941,3301,1049,73553,0,316,5407,8252,7962,5733,3349,1739,273,33031,0,431,1253,718,517,294,62,9,3,3287,0,37,280,940,1433,802,357,353,234,4436,12861,0,0,0,0,0,0,0,0,12861,0,5033,0,0,0,0,0,0,0,5033,0,1903,1569,410,244,139,13,0,0,4278,0,496,345,128,137,314,316,367,221,2324,0,579,305,78,50,25,16,4,0,1057,Sydney - Ryde
127,0,487,8857,15503,16934,13354,7713,3687,613,67148,0,385,1566,1425,1126,536,167,51,10,5266,0,43,182,501,857,572,273,194,88,2710,38473,0,0,0,0,0,0,0,0,38473,0,12266,0,0,0,0,0,0,0,12266,0,9805,8198,2470,1238,314,25,0,0,22050,0,1325,1184,810,779,563,394,272,124,5451,0,384,538,462,466,246,84,28,4,2212,0,337,624,494,524,392,221,73,12,2677,0,336,1189,1417,1729,1508,1088,750,228,8245,421,483,585,427,348,206,101,64,12,2647,38894,25851,22923,23509,24001,17691,10066,5119,1091,169145,0,1732,12695,17002,16185,11872,5785,2118,230,67619,0,629,1721,1401,1029,441,102,26,7,5356,0,558,2668,4355,4286,2234,1038,920,340,16399,36371,0,0,0,0,0,0,0,0,36371,0,12736,0,0,0,0,0,0,0,12736,0,6747,4935,1253,670,284,48,3,0,13940,0,1133,815,424,715,1210,1160,1160,477,7094,0,410,377,204,190,137,54,39,10,1421,Sydney - South West
128,0,125,4427,9530,9923,9070,5710,3170,737,42692,0,409,2089,1380,921,614,171,49,7,5640,0,20,53,231,503,333,141,90,60,1431,19948,0,0,0,0,0,0,0,0,19948,0,5980,0,0,0,0,0,0,0,5980,0,5054,2712,803,499,202,22,0,0,9292,0,369,306,128,147,113,105,102,62,1332,0,201,235,108,115,59,21,12,0,751,0,408,778,326,236,204,100,65,10,2127,0,262,988,1161,1293,1164,823,699,377,6767,179,274,334,208,128,113,103,36,12,1387,20127,13102,11922,13875,13765,11872,7196,4223,1265,97347,0,303,5923,10600,10317,8545,4940,2360,356,43344,0,668,2179,1330,932,461,145,21,8,5744,0,124,592,1705,2029,942,385,383,220,6380,18873,0,0,0,0,0,0,0,0,18873,0,6383,0,0,0,0,0,0,0,6383,0,3676,1799,359,237,140,23,0,0,6234,0,392,259,97,138,319,314,382,212,2113,0,183,170,72,44,35,8,13,3,528,Sydney - Sutherland
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (NSW)
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,432,648,491,394,232,163,44,5,2716,307,432,648,491,394,232,163,44,5,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA4 (NSW)
201,0,99,2421,4827,5582,5688,3931,2053,436,25037,0,592,1576,1271,955,593,208,27,7,5229,0,17,96,313,364,210,73,54,33,1160,13497,0,0,0,0,0,0,0,0,13497,0,3172,0,0,0,0,0,0,0,3172,0,2605,960,498,342,117,16,0,0,4538,0,352,144,108,115,124,95,51,20,1009,0,258,145,74,80,47,10,4,0,618,0,1118,627,235,254,247,135,67,17,2700,0,350,841,955,1371,1498,1107,709,271,7102,201,430,270,218,190,172,119,52,12,1664,13698,8993,7080,8499,9253,8696,5694,3017,796,65726,0,226,3127,5382,5876,5601,3491,1425,224,25352,0,903,1652,1225,944,497,144,14,0,5379,0,331,949,1657,1415,499,233,282,132,5498,12828,0,0,0,0,0,0,0,0,12828,0,3361,0,0,0,0,0,0,0,3361,0,1546,545,197,152,90,13,0,0,2543,0,270,111,41,100,155,159,140,78,1054,0,248,66,36,29,20,11,0,0,410,Ballarat
202,0,110,2286,4622,5385,5597,3801,2083,457,24341,0,566,1470,1173,927,594,206,42,9,4987,0,31,92,259,380,189,86,54,37,1128,13072,0,0,0,0,0,0,0,0,13072,0,3141,0,0,0,0,0,0,0,3141,0,2512,908,441,305,130,17,0,0,4313,0,345,173,93,107,113,91,61,28,1011,0,233,141,93,62,43,16,3,3,594,0,872,551,231,226,207,162,55,10,2314,0,289,719,928,1242,1493,1022,693,283,6669,258,368,245,188,160,200,122,61,8,1610,13330,8467,6585,8028,8794,8566,5523,3052,835,63180,0,220,2988,5182,5888,5435,3414,1497,206,24830,0,869,1537,1182,884,485,128,26,3,5114,0,324,966,1480,1459,512,223,252,119,5335,12412,0,0,0,0,0,0,0,0,12412,0,3290,0,0,0,0,0,0,0,3290,0,1570,509,192,149,82,8,0,0,2510,0,284,105,43,101,175,158,152,96,1114,0,229,74,21,37,21,4,3,0,389,Bendigo
203,0,175,4618,9509,10009,9800,6724,3863,869,45567,0,824,2769,2000,1330,814,272,61,12,8082,0,24,112,382,722,350,109,109,59,1867,23250,0,0,0,0,0,0,0,0,23250,0,6121,0,0,0,0,0,0,0,6121,0,4640,2054,895,516,217,24,3,0,8349,0,481,348,179,187,130,122,93,36,1576,0,396,279,144,96,49,19,7,3,993,0,1329,1176,373,345,282,128,77,12,3722,0,468,1333,1715,2046,2047,1374,1060,501,10544,302,553,489,323,256,239,176,85,21,2444,23552,15011,13178,15520,15507,13928,8948,5358,1513,112515,0,398,6067,10403,10420,9609,5995,2799,469,46160,0,1280,2881,1979,1330,663,192,27,8,8360,0,383,1344,2684,2604,942,415,419,299,9090,21844,0,0,0,0,0,0,0,0,21844,0,6072,0,0,0,0,0,0,0,6072,0,3033,1286,369,279,189,30,0,0,5186,0,443,255,103,178,271,262,239,158,1909,0,390,156,55,49,26,5,3,3,687,Geelong
204,0,131,2402,5168,6406,6908,4852,2489,522,28878,0,618,1493,1290,1091,737,271,56,3,5559,0,21,92,290,465,182,63,67,25,1205,14577,0,0,0,0,0,0,0,0,14577,0,3316,0,0,0,0,0,0,0,3316,0,2829,911,466,323,147,11,0,0,4687,0,236,144,62,100,128,108,79,27,884,0,235,117,96,65,43,15,5,5,581,0,562,417,178,239,217,121,58,7,1799,0,336,794,1097,1556,1835,1237,805,336,7996,236,397,307,222,243,262,215,84,24,1990,14813,8681,6677,8869,10488,10459,6893,3643,949,71472,0,272,3237,5965,7051,6784,4184,1751,247,29491,0,935,1572,1294,1122,584,161,34,0,5702,0,321,962,1694,1377,452,247,267,155,5475,14002,0,0,0,0,0,0,0,0,14002,0,3436,0,0,0,0,0,0,0,3436,0,1536,476,167,173,82,13,3,3,2453,0,233,76,39,94,151,168,144,113,1018,0,196,56,18,30,16,12,3,0,331,Hume
205,0,200,4066,7712,9719,10908,8269,4324,827,46025,0,1113,2762,2066,1595,1116,397,108,11,9168,0,34,161,489,741,319,109,90,51,1994,23125,0,0,0,0,0,0,0,0,23125,0,5185,0,0,0,0,0,0,0,5185,0,4793,1461,764,493,211,21,0,0,7743,0,519,237,150,178,189,138,111,70,1592,0,363,212,126,90,61,27,10,0,889,0,782,629,302,326,373,256,117,20,2805,0,611,1465,1707,2494,2812,2059,1377,541,13066,363,702,525,361,355,411,342,135,32,3226,23488,14302,11518,13677,15991,16400,11618,6272,1552,114818,0,434,5488,8885,10714,10947,7210,2926,391,46995,0,1793,2747,2081,1646,954,300,48,6,9575,0,566,1710,2692,2200,789,359,393,224,8933,22100,0,0,0,0,0,0,0,0,22100,0,5474,0,0,0,0,0,0,0,5474,0,2936,788,292,237,124,24,0,3,4404,0,395,142,74,185,229,260,224,158,1667,0,292,98,51,48,31,17,8,6,551,Latrobe - Gippsland
206,0,451,11915,16352,12497,10435,7183,4533,1144,64510,0,2146,13582,6885,3589,1933,540,120,20,28815,0,36,98,360,845,614,234,218,115,2520,28315,0,0,0,0,0,0,0,0,28315,0,7734,0,0,0,0,0,0,0,7734,0,3581,3254,1609,1026,352,43,0,0,9865,0,2575,2192,468,323,261,200,165,67,6251,0,1158,1648,310,139,85,41,8,3,3392,0,8811,14205,3145,1204,706,385,183,41,28680,0,2827,7858,6671,5319,4450,2806,1808,698,32437,375,952,1635,762,446,269,140,87,27,4693,28690,30271,56387,36562,25388,19105,11572,7122,2115,217212,0,1060,14819,16795,12486,10192,6362,3006,516,65236,0,3193,13914,5577,2926,1384,291,57,4,27346,0,190,1051,2952,3589,2063,914,927,440,12126,27338,0,0,0,0,0,0,0,0,27338,0,7945,0,0,0,0,0,0,0,7945,0,2733,2434,986,625,289,39,3,0,7109,0,3099,2250,511,428,499,440,526,297,8050,0,1152,1287,193,98,40,14,14,3,2801,Melbourne - Inner
207,0,205,6057,14156,16155,13151,9635,6024,1489,66872,0,591,2798,1596,1274,764,313,80,11,7427,0,21,40,230,653,516,213,157,102,1932,28021,0,0,0,0,0,0,0,0,28021,0,12296,0,0,0,0,0,0,0,12296,0,4391,4218,1436,825,319,33,0,0,11222,0,1291,900,235,207,210,135,149,89,3216,0,951,767,146,104,74,25,15,0,2082,0,2985,3017,593,389,303,175,103,24,7589,0,749,1593,1474,1589,1468,1275,1129,720,9997,213,428,471,261,171,156,117,79,26,1922,28234,23908,19861,20127,21367,16961,11921,7736,2461,152576,0,474,7870,16511,16812,13019,8683,4088,718,68175,0,862,2857,1558,1134,672,173,34,0,7290,0,87,432,1948,3295,1737,751,710,445,9405,26629,0,0,0,0,0,0,0,0,26629,0,11972,0,0,0,0,0,0,0,11972,0,3526,3216,879,477,279,53,3,0,8433,0,1237,802,225,271,448,465,632,360,4440,0,934,605,103,75,42,20,8,7,1794,Melbourne - Inner East
208,0,216,7589,17560,16815,13458,8470,5351,1639,71098,0,715,3768,2844,1910,1210,401,119,33,11000,0,21,60,362,794,574,189,160,122,2282,33838,0,0,0,0,0,0,0,0,33838,0,11201,0,0,0,0,0,0,0,11201,0,5219,3607,1285,836,376,39,0,0,11362,0,1080,814,279,217,239,173,158,94,3054,0,631,701,155,125,96,36,11,3,1761,0,2145,2939,766,557,480,292,133,47,7359,0,616,2183,2392,2648,2602,1867,1499,979,14786,319,511,498,348,250,180,130,88,33,2357,34160,22355,22159,25991,24152,19215,11597,7519,2950,170098,0,568,9910,19585,17080,12632,7455,4028,830,72088,0,1106,4000,2769,1749,1007,265,62,16,10974,0,123,652,2578,3604,1888,729,698,522,10794,32251,0,0,0,0,0,0,0,0,32251,0,11027,0,0,0,0,0,0,0,11027,0,3764,2669,740,464,307,60,0,0,8004,0,878,717,235,219,421,466,561,387,3884,0,608,413,97,61,33,14,13,8,1247,Melbourne - Inner South
209,0,417,11105,19929,18858,16400,10626,5524,1114,83973,0,835,4218,3228,2024,1027,280,66,10,11688,0,50,137,575,1030,709,287,204,115,3107,41263,0,0,0,0,0,0,0,0,41263,0,12412,0,0,0,0,0,0,0,12412,0,9435,6642,2447,1274,391,42,3,0,20234,0,1352,1229,493,441,380,254,223,125,4497,0,819,929,318,237,133,47,23,7,2513,0,2211,2525,782,634,490,218,107,22,6989,0,554,2050,2434,2449,2258,1478,1192,544,12959,442,691,704,496,303,207,117,92,22,3074,41705,28776,29539,30702,27250,21995,13349,7434,1959,202709,0,1153,14435,21064,19253,15781,8879,3674,521,84760,0,1347,4472,3188,1941,821,186,40,3,11998,0,393,1831,4003,4452,2207,1001,922,415,15224,38726,0,0,0,0,0,0,0,0,38726,0,13026,0,0,0,0,0,0,0,13026,0,6816,4417,1180,685,264,47,5,0,13414,0,1187,776,326,453,713,747,764,392,5358,0,794,582,165,98,73,22,12,10,1756,Melbourne - North East
210,0,415,8391,14192,13927,10829,7864,4420,837,60875,0,501,2598,1983,1347,657,178,47,11,7322,0,39,115,461,852,496,201,192,81,2437,32106,0,0,0,0,0,0,0,0,32106,0,9507,0,0,0,0,0,0,0,9507,0,7934,4930,1805,961,310,38,3,0,15981,0,1062,958,411,370,348,224,185,72,3630,0,535,583,238,168,102,29,13,0,1668,0,922,1421,445,383,301,181,67,21,3741,0,341,1369,1769,1772,1587,1094,866,372,9170,321,457,556,353,240,142,113,59,18,2259,32427,21713,20921,21657,20020,14772,9922,5852,1412,148696,0,1301,10780,15121,13695,10699,6603,2906,337,61442,0,859,2735,1911,1201,535,115,31,0,7387,0,368,1582,3210,3363,1537,800,733,300,11893,30431,0,0,0,0,0,0,0,0,30431,0,10146,0,0,0,0,0,0,0,10146,0,5478,3142,973,522,209,33,0,0,10357,0,805,514,244,375,588,615,638,302,4081,0,376,302,96,82,37,28,10,13,944,Melbourne - North West
211,0,345,10141,20722,22788,20253,12579,5931,1208,93967,0,1020,4810,3839,2522,1471,445,81,4,14192,0,48,152,720,1314,794,301,177,86,3592,45083,0,0,0,0,0,0,0,0,45083,0,14647,0,0,0,0,0,0,0,14647,0,11389,6314,1978,951,277,30,0,0,20939,0,1188,972,385,343,363,239,180,118,3788,0,809,679,322,259,160,54,20,3,2306,0,966,1714,766,671,531,334,133,23,5138,0,483,2004,2809,3147,2797,1986,1422,663,15311,532,896,726,492,330,271,213,87,30,3577,45615,31791,27512,32033,32325,26917,16181,8031,2135,222540,0,809,13229,22950,23381,19483,10475,4061,633,95021,0,1664,5075,3682,2473,1213,299,53,7,14466,0,455,1664,4499,5140,2428,999,705,363,16253,42463,0,0,0,0,0,0,0,0,42463,0,15533,0,0,0,0,0,0,0,15533,0,8126,4069,908,453,269,39,5,0,13869,0,938,631,269,378,696,711,692,401,4716,0,727,412,148,108,76,36,21,7,1535,Melbourne - Outer East
212,0,912,18480,29758,28864,23305,15686,8406,1587,126998,0,1497,5669,3993,2666,1416,435,120,22,15818,0,87,313,958,1575,1008,419,295,114,4769,64834,0,0,0,0,0,0,0,0,64834,0,20073,0,0,0,0,0,0,0,20073,0,14057,9282,3113,1500,459,47,3,0,28461,0,3020,2473,914,749,650,427,359,196,8788,0,1975,1968,675,498,242,109,33,8,5508,0,4100,4451,1300,993,758,407,162,32,12203,0,862,2785,3447,3617,3311,2350,1712,689,18773,589,1104,1008,653,457,280,212,134,38,4475,65423,47687,46429,44811,40919,31429,20092,11224,2686,310700,0,2460,24303,31828,28018,21965,13299,5487,717,128077,0,2477,5731,3786,2621,1131,285,71,15,16117,0,779,3211,6523,6400,3150,1438,1198,536,23235,61061,0,0,0,0,0,0,0,0,61061,0,19995,0,0,0,0,0,0,0,19995,0,9653,5964,1599,844,390,58,0,0,18508,0,2272,1424,555,836,1454,1421,1345,681,9988,0,1572,1061,288,210,138,58,27,12,3366,Melbourne - South East
213,0,830,19606,28718,24437,19586,11246,5180,966,110569,0,1638,6941,5116,2922,1385,364,77,14,18457,0,74,334,991,1464,983,358,273,100,4577,62479,0,0,0,0,0,0,0,0,62479,0,16275,0,0,0,0,0,0,0,16275,0,12948,8700,2950,1326,469,47,3,0,26443,0,2770,2583,939,812,728,428,308,133,8701,0,1419,1678,707,490,273,63,24,10,4664,0,2805,4177,1408,1087,770,360,129,27,10763,0,960,3850,4215,3871,3393,1964,1259,575,20087,689,946,1106,739,478,278,159,71,23,4489,63168,40665,48975,45783,36887,27865,14989,7324,1848,287504,0,2420,25346,29422,23733,18092,8744,3444,447,111648,0,2523,7290,4638,2634,1064,210,50,8,18417,0,912,3982,7258,6261,2893,1197,1069,481,24053,59657,0,0,0,0,0,0,0,0,59657,0,17151,0,0,0,0,0,0,0,17151,0,8954,5492,1421,689,333,52,3,0,16944,0,2038,1511,608,882,1297,1125,1103,486,9050,0,1163,894,281,209,114,35,30,4,2730,Melbourne - West
214,0,161,4472,9769,10400,9905,7644,4419,1027,47797,0,829,3103,2577,1780,1034,446,113,11,9893,0,32,119,490,893,421,156,114,66,2291,24670,0,0,0,0,0,0,0,0,24670,0,6117,0,0,0,0,0,0,0,6117,0,6008,2341,952,531,225,24,3,0,10084,0,586,404,211,211,219,154,130,61,1976,0,429,320,192,154,82,46,17,4,1244,0,602,889,543,438,423,302,128,21,3346,0,372,1263,1930,2261,2172,1666,1267,588,11519,345,599,455,342,263,243,216,113,23,2599,25015,15735,13366,17006,16931,14724,10654,6304,1801,121536,0,374,5987,10861,10704,9824,6944,3189,511,48394,0,1353,3235,2506,1707,939,313,73,7,10133,0,427,1575,3203,3090,1227,515,425,258,10720,23322,0,0,0,0,0,0,0,0,23322,0,6473,0,0,0,0,0,0,0,6473,0,3896,1342,415,259,178,34,7,0,6131,0,446,247,112,203,409,413,349,236,2415,0,416,158,83,63,49,15,8,5,797,Mornington Peninsula
215,0,151,2378,4710,6055,6081,4354,2658,590,26977,0,715,1391,984,764,473,168,51,11,4557,0,19,88,292,386,171,56,66,24,1102,14019,0,0,0,0,0,0,0,0,14019,0,2886,0,0,0,0,0,0,0,2886,0,2642,784,419,330,143,16,0,0,4334,0,352,156,101,111,141,104,73,22,1060,0,227,125,80,65,33,14,4,3,551,0,580,486,270,247,196,134,49,9,1971,0,439,903,985,1532,1658,1249,890,390,8046,234,368,272,207,198,202,150,109,25,1765,14253,8379,6583,8048,9688,9098,6245,3900,1074,67268,0,292,3223,5414,6411,5945,3965,1825,295,27373,0,1058,1378,999,735,383,121,35,4,4713,0,355,982,1463,1124,326,226,284,148,4908,13236,0,0,0,0,0,0,0,0,13236,0,3004,0,0,0,0,0,0,0,3004,0,1442,387,176,188,71,16,3,0,2283,0,265,76,52,101,148,127,125,76,970,0,179,63,25,20,10,6,4,0,307,North West
216,0,121,2159,4322,5072,4971,3623,2032,439,22739,0,518,1198,889,702,389,198,36,7,3937,0,20,63,243,293,146,57,47,31,900,12468,0,0,0,0,0,0,0,0,12468,0,2615,0,0,0,0,0,0,0,2615,0,2389,791,421,284,104,13,0,0,4002,0,309,133,96,91,82,77,54,33,875,0,170,132,84,51,33,14,4,0,488,0,448,342,180,199,150,112,56,6,1493,0,263,639,898,1153,1171,925,620,246,5915,195,296,224,158,156,144,130,64,15,1382,12663,7149,5681,7291,8001,7190,5149,2913,777,56814,0,310,2889,4786,5269,4915,3189,1439,216,23013,0,763,1240,867,663,361,118,31,5,4048,0,333,837,1350,1042,330,165,205,120,4382,11658,0,0,0,0,0,0,0,0,11658,0,2817,0,0,0,0,0,0,0,2817,0,1358,386,136,111,65,16,0,0,2072,0,226,73,49,86,128,123,102,84,871,0,186,56,29,23,12,9,3,4,322,Shepparton
217,0,95,1896,4127,5051,5189,3394,1867,398,22017,0,525,1281,877,719,443,147,37,3,4032,0,17,52,190,328,139,55,62,36,879,11552,0,0,0,0,0,0,0,0,11552,0,2638,0,0,0,0,0,0,0,2638,0,2154,705,386,283,124,10,3,0,3665,0,251,113,71,57,87,63,64,17,723,0,172,90,45,43,21,16,4,0,391,0,553,398,147,153,154,73,42,7,1527,0,306,682,854,1214,1213,887,651,265,6072,156,342,243,157,118,176,116,65,15,1388,11708,7053,5460,6854,7966,7546,4761,2795,741,54884,0,208,2571,4646,5321,4978,2972,1334,199,22229,0,808,1270,877,702,360,95,16,4,4132,0,235,712,1101,975,304,205,216,113,3861,10827,0,0,0,0,0,0,0,0,10827,0,2671,0,0,0,0,0,0,0,2671,0,1167,325,161,128,61,11,0,0,1853,0,179,55,40,85,126,109,112,57,763,0,160,35,15,14,12,4,3,0,243,Warrnambool and South West
