sa4_code_2011,sa4_name_2011,year,p_0_14_yrs_pc,p_15_24_yrs_pc,p_25_34_yrs_pc,p_35_44_yrs_pc,p_45_54_yrs_pc,p_55_64_yrs_pc,p_65_74_yrs_pc,p_75_84_yrs_pc,p_85_yrs_plus_pc,m_0_4_yrs,m_5_9_yrs,m_10_14_yrs,m_15_19_yrs,m_20_24_yrs,m_25_29_yrs,m_30_34_yrs,m_35_39_yrs,m_40_44_yrs,m_45_49_yrs,m_50_54_yrs,m_55_59_yrs,m_60_64_yrs,m_65_69_yrs,m_70_74_yrs,m_75_79_yrs,m_80_84_yrs,m_85_yrs_and_over,m_tot,f_0_4_yrs,f_5_9_yrs,f_10_14_yrs,f_15_19_yrs,f_20_24_yrs,f_25_29_yrs,f_30_34_yrs,f_35_39_yrs,f_40_44_yrs,f_45_49_yrs,f_50_54_yrs,f_55_59_yrs,f_60_64_yrs,f_65_69_yrs,f_70_74_yrs,f_75_79_yrs,f_80_84_yrs,f_85_yrs_and_over,f_tot,p_0_4_yrs,p_5_9_yrs,p_10_14_yrs,p_15_19_yrs,p_20_24_yrs,p_25_29_yrs,p_30_34_yrs,p_35_39_yrs,p_40_44_yrs,p_45_49_yrs,p_50_54_yrs,p_55_59_yrs,p_60_64_yrs,p_65_69_yrs,p_70_74_yrs,p_75_79_yrs,p_80_84_yrs,p_85_yrs_and_over,p_tot,p_tot_wrk_age_pop_pc,m_med_age,f_med_age,p_med_age,prop_indig_ppl_pc,bd_births,bd_tot_fert_rate,bd_deaths,bd_stnd_dth_rate,pop_density,rime_net_migrtn,rime_arrivals,rime_departures,obp_oceania_antar_pc,obp_nw_europe_pc,obp_sth_east_europe_pc,obp_nrth_afric_mid_east_pc,obp_se_asia_pc,obp_ne_asia_pc,obp_sth_cntrl_asia_pc,obp_america_pc,obp_sub_saharan_africa_pc,obp_tot_pc,spk_lang_oth_eng_pc,enrl_preschl_prog_4_yrs,enrl_preschl_prog_5_yrs,enrl_preschl_prog_tot,enrl_preschl_prog_preschl,enrl_preschl_prog_preschl_daycare,enrl_preschl_prog_1_more_type,att_preschl_15_hrs_less,att_preschl_15_hrs_more,psq_pop_15_yrs_plus_pc,psq_postgrad_deg_pc,psq_grad_dip_cert_pc,psq_bach_deg_pc,psq_adv_dip_dip_pc,psq_cert_pc,psq_inad_desc_ns_pc,oep_manager_pc,oep_prof_pc,oep_tech_trade_wrk_pc,oep_comm_pers_serv_wrk_pc,oep_cler_admin_wrk_pc,oep_sal_wrk_pc,oep_mach_oper_driv_pc,oep_lab_pc,oep_inad_desc_ns_pc,mtw_1_meth_train_or_tram,mtw_1_meth_bus,mtw_1_meth_car,mtw_1_meth_motorbike_or_scooter,mtw_1_meth_bicycle,mtw_1_meth_oth,mtw_1_meth_walk_ono,mtw_1_meth_tot,mtw_more_1_meth_tot,mtw_oth_wrk_home,mtw_oth_emp_not_go_to_wrk,mtw_oth_wrk_meth_ns,mtw_tot_empl,hhold_type_lone_pers,hhold_type_group,hhold_type_fam,hhold_type_tot,hhold_avg_size,fam_type_cpl_chld_u15_dep_stu,fam_type_cpl_non_dep_chld,fam_type_cpl_wo_chld,fam_type_opf_chld_u15_dep_stu,fam_type_opf_non_dep_chld,fam_type_oth_fam,fam_type_tot,fam_avg_size,disable_p_liv_priv_dwell,disable_p_liv_priv_dwell_pc,uw_volunt_wrk_org_grp_pc,uw_care_own_chld_wo_pay_pc,uw_care_oth_chld_wo_pay_pc,uw_care_own_oth_chld_wo_pay_pc,uw_prov_care_hpl_assist_oth_pc,internet_access_broadband_pc,internet_access_dial_up_pc,internet_access_other_pc,internet_access_tot_connected_pc
106,Hunter Valley exc Newcastle,2013,20.5,12.9,12.3,13.1,13.3,12.1,9.2,4.8,1.8,9323,9188,9028,8999,8428,8330,8046,8103,8958,8495,8929,8158,7580,7060,5008,3405,2295,1646,130979,8669,8746,8495,8510,7774,7834,7829,8071,8939,8410,8733,8164,7566,6970,4862,3786,2990,3078,129426,17992,17934,17523,17509,16202,16164,15875,16174,17897,16905,17662,16322,15146,14030,9870,7191,5285,4724,260405,63.7,38,39,38,,3426.0,2.2,1772.0,6.1,12.1,1372.0,13794.0,12422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Hunter Valley exc Newcastle,2012,20.7,13.0,12.2,13.2,13.4,12.1,8.9,4.8,1.8,9230,9070,9004,8871,8384,8192,7791,8160,8734,8607,8748,8034,7543,6743,4730,3315,2209,1581,128946,8661,8514,8593,8548,7621,7735,7597,8111,8792,8411,8656,8008,7530,6517,4721,3735,2963,2942,127655,17891,17584,17597,17419,16005,15927,15388,16271,17526,17018,17404,16042,15073,13260,9451,7050,5172,4523,256601,63.9,38,39,38,,3445.0,,1847.0,,11.9,2643.0,15060.0,12417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Hunter Valley exc Newcastle,2011,20.8,13.1,12.0,13.3,13.5,12.3,8.5,4.7,1.7,9072,8846,8887,8847,8226,7800,7626,8218,8517,8617,8590,7913,7609,6317,4522,3158,2158,1469,126392,8537,8317,8595,8460,7511,7526,7321,8286,8548,8413,8482,7858,7520,6076,4511,3644,2986,2822,125413,17609,17163,17482,17307,15737,15326,14947,16504,17065,17030,17072,15771,15129,12393,9033,6802,5144,4291,251805,64.3,38,39,38,3.9,3510.0,,1817.0,,11.7,1949.0,14543.0,12594.0,1.4,4.1,0.6,0.1,0.6,0.3,0.3,0.4,0.5,13.6,2.6,,,,,,,,,52.3,1.2,0.9,7.2,6.8,24.9,11.2,10.8,13.7,18.6,9.7,12.6,9.4,12.2,11.5,1.7,480.0,520.0,79337.0,652.0,358.0,2127.0,3123.0,86597.0,1340.0,4542.0,13077.0,1730.0,107286.0,20662.0,2168.0,65201.0,88031.0,2.6,23234.0,5403.0,26094.0,7751.0,3418.0,716.0,66616.0,3.0,,,16.4,21.4,8.7,1.1,12.1,64.0,3.2,3.5,70.7
106,Hunter Valley exc Newcastle,2010,20.8,13.3,12.1,13.4,13.7,12.1,8.2,4.7,1.7,8993,8683,8825,8834,8175,7754,7402,8433,8226,8721,8396,7703,7418,5933,4338,3020,2119,1386,124359,8460,8130,8565,8357,7667,7598,7214,8357,8182,8550,8234,7616,7310,5678,4341,3543,2929,2714,123445,17453,16813,17390,17191,15842,15352,14616,16790,16408,17271,16630,15319,14728,11611,8679,6563,5048,4100,247804,64.6,37,39,38,,,,,,11.5,1495.0,13965.0,12470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Illawarra,2013,18.6,14.1,12.4,13.0,13.4,11.7,8.8,5.6,2.2,9317,9433,9497,10138,11465,9671,8836,9055,9949,9412,10080,8980,7945,7287,5485,4365,3085,2337,146337,8740,8952,8845,9486,10453,9253,8787,9205,10110,9530,10343,9275,8276,7294,5951,4994,4063,4149,147706,18057,18385,18342,19624,21918,18924,17623,18260,20059,18942,20423,18255,16221,14581,11436,9359,7148,6486,294043,64.7,38,40,39,,3506.0,1.9,2137.0,5.6,191.1,146.0,9285.0,9139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Illawarra,2012,18.7,14.2,12.4,13.1,13.6,11.6,8.7,5.6,2.1,9285,9301,9551,10181,11205,9626,8679,9196,9764,9698,9926,8803,7919,6939,5347,4219,3051,2234,144924,8750,8738,8874,9507,10339,9138,8568,9356,9822,9774,10243,9139,7927,7063,5834,4915,4030,3948,145965,18035,18039,18425,19688,21544,18764,17247,18552,19586,19472,20169,17942,15846,14002,11181,9134,7081,6182,290889,64.9,38,40,39,,3431.0,,2112.0,,189.0,-236.0,9283.0,9519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Illawarra,2011,18.8,14.2,12.4,13.2,13.8,11.5,8.4,5.6,2.0,9217,9257,9574,10273,11082,9669,8658,9524,9431,10008,9815,8586,8006,6522,5247,4141,3022,2095,144127,8717,8744,8895,9554,10208,9001,8554,9647,9594,10045,10061,8904,7883,6759,5670,4870,4046,3748,144900,17934,18001,18469,19827,21290,18670,17212,19171,19025,20053,19876,17490,15889,13281,10917,9011,7068,5843,289027,65.2,37,40,39,2.3,3509.0,,2128.0,,187.8,302.0,9334.0,9032.0,1.2,7.7,5.7,1.0,1.3,1.3,0.6,1.0,0.5,24.9,14.4,,,,,,,,,55.3,3.3,1.5,10.5,7.9,22.0,10.3,10.0,20.7,15.8,11.5,14.2,9.4,7.7,9.2,1.6,2924.0,1666.0,85628.0,680.0,761.0,1817.0,3334.0,96810.0,2757.0,3540.0,14475.0,1843.0,119425.0,24860.0,3526.0,73211.0,101597.0,2.6,26492.0,6883.0,27410.0,8468.0,4550.0,1077.0,74880.0,3.0,,,16.8,19.8,9.1,1.1,13.0,65.1,3.3,3.4,71.9
107,Illawarra,2010,18.9,14.4,12.6,13.4,13.8,11.3,8.2,5.5,1.9,9215,9189,9532,10240,11085,9621,8698,9870,9268,10171,9427,8460,7764,6183,5173,4068,2942,1947,142853,8889,8538,8915,9686,10219,9136,8525,9905,9387,10192,9675,8523,7672,6548,5575,4774,3971,3543,143673,18104,17727,18447,19926,21304,18757,17223,19775,18655,20363,19102,16983,15436,12731,10748,8842,6913,5490,286526,65.4,37,39,38,,,,,,186.2,851.0,9663.0,8812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Mid North Coast,2014,17.3,10.1,8.0,10.6,13.0,15.1,14.1,8.3,3.5,5442,6565,6720,6527,4525,4013,4298,4847,5989,5984,7240,7886,8035,8333,6671,5105,3344,2874,104398,5386,6245,6414,6164,4178,4163,4579,5161,6506,6515,8015,8289,8023,8313,6770,5124,4054,4490,108389,10828,12810,13134,12691,8703,8176,8877,10008,12495,12499,15255,16175,16058,16646,13441,10229,7398,7364,212787,56.8,48,49,49,,1763.0,2.2,2513.0,6.1,11.3,1387.0,11110.0,9723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Mid North Coast,2013,17.5,10.2,8.0,10.7,13.3,15.0,13.7,8.2,3.3,5649,6471,6736,6550,4552,3941,4234,4880,6051,6073,7346,7772,7974,8101,6368,4867,3357,2699,103621,5535,6149,6409,6187,4160,4149,4526,5240,6505,6667,8025,8062,7941,8138,6405,5013,4009,4339,107459,11184,12620,13145,12737,8712,8090,8760,10120,12556,12740,15371,15834,15915,16239,12773,9880,7366,7038,211080,57.2,47,49,48,,2055.0,2.3,2359.0,6.0,11.2,1216.0,10860.0,9644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Mid North Coast,2012,17.7,10.3,7.9,10.9,13.7,15.0,13.3,8.1,3.2,5860,6344,6790,6620,4550,3923,4138,5009,5992,6299,7391,7712,7927,7764,6166,4711,3342,2511,103049,5585,6086,6406,6193,4178,4139,4454,5406,6377,6904,8066,7802,7920,7864,6107,4906,4028,4208,106629,11445,12430,13196,12813,8728,8062,8592,10415,12369,13203,15457,15514,15847,15628,12273,9617,7370,6719,209678,57.7,47,48,48,,2068.0,,2286.0,,11.1,1148.0,11313.0,10165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Mid North Coast,2011,17.8,10.3,7.9,11.0,14.0,15.0,12.8,8.0,3.1,5934,6295,6829,6630,4489,3933,4083,5160,5841,6635,7416,7558,7979,7395,5963,4484,3314,2438,102376,5605,5992,6411,6173,4244,4095,4354,5595,6304,7157,7979,7597,7999,7454,5879,4816,3992,4068,105714,11539,12287,13240,12803,8733,8028,8437,10755,12145,13792,15395,15155,15978,14849,11842,9300,7306,6506,208090,58.3,47,48,47,5.4,2173.0,,2342.0,,11.0,1460.0,11856.0,10396.0,1.3,5.6,0.6,0.1,0.5,0.2,0.2,0.4,0.3,15.0,2.2,,,,,,,,,52.3,1.1,1.1,7.1,6.9,23.2,12.8,12.4,16.5,14.8,12.2,12.8,11.3,6.3,12.3,1.5,47.0,340.0,50319.0,520.0,427.0,1840.0,3017.0,56510.0,574.0,4542.0,8387.0,1291.0,71304.0,22831.0,2127.0,54967.0,79925.0,2.3,14809.0,3384.0,27140.0,7070.0,2924.0,653.0,55980.0,2.8,,,20.3,16.4,6.9,0.9,13.6,58.3,3.5,3.1,65.0
108,Mid North Coast,2010,17.9,10.5,8.1,11.2,14.3,14.8,12.3,7.9,3.0,6068,6150,6776,6801,4527,4029,4133,5344,5715,6886,7379,7397,7769,6871,5759,4345,3201,2273,101423,5674,5919,6442,6302,4106,4029,4436,5937,6133,7467,7770,7483,7857,7048,5725,4727,3934,3894,104883,11742,12069,13218,13103,8633,8058,8569,11281,11848,14353,15149,14880,15626,13919,11484,9072,7135,6167,206306,58.9,46,47,47,,,,,,10.9,2070.0,12125.0,10055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Murray,2014,18.2,12.7,11.1,11.6,13.1,13.4,10.9,6.4,2.6,3420,3638,3591,3970,3464,3372,3184,3030,3635,3377,4049,3951,3923,3612,2823,2120,1412,1178,57749,3405,3441,3631,3917,3427,3175,3108,3238,3558,3712,4066,3885,3855,3391,2788,2282,1672,1830,58381,6825,7079,7222,7887,6891,6547,6292,6268,7193,7089,8115,7836,7778,7003,5611,4402,3084,3008,116130,61.9,42,43,42,,1307.0,2.1,1006.0,6.1,1.2,374.0,6727.0,6353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Murray,2013,18.5,12.6,10.9,11.8,13.4,13.4,10.7,6.3,2.4,3436,3639,3658,4007,3340,3257,3079,3036,3639,3395,4123,3884,3877,3465,2799,2024,1397,1055,57110,3467,3407,3652,3868,3310,3127,3024,3238,3639,3701,4127,3846,3731,3340,2705,2174,1691,1714,57761,6903,7046,7310,7875,6650,6384,6103,6274,7278,7096,8250,7730,7608,6805,5504,4198,3088,2769,114871,62.0,42,43,42,,1339.0,2.1,1078.0,6.3,1.2,-260.0,6169.0,6429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Murray,2012,18.8,12.7,10.7,11.9,13.6,13.2,10.4,6.2,2.4,3474,3672,3763,4076,3298,3183,3003,3086,3629,3491,4173,3836,3859,3366,2666,1922,1387,1004,56888,3467,3447,3654,3819,3329,3078,2998,3285,3643,3790,4125,3847,3587,3259,2631,2061,1670,1693,57383,6941,7119,7417,7895,6627,6261,6001,6371,7272,7281,8298,7683,7446,6625,5297,3983,3057,2697,114271,62.3,41,42,42,,1469.0,,1030.0,,1.2,-513.0,6599.0,7112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Murray,2011,19.2,12.6,10.6,12.1,13.9,13.3,10.0,6.1,2.2,3583,3689,3883,4096,3268,3061,2937,3297,3525,3664,4121,3903,3851,3169,2584,1818,1422,908,56779,3488,3489,3681,3746,3248,3076,2994,3333,3647,3860,4149,3816,3597,3035,2566,2034,1620,1637,57016,7071,7178,7564,7842,6516,6137,5931,6630,7172,7524,8270,7719,7448,6204,5150,3852,3042,2545,113795,62.6,41,42,41,3.0,1250.0,,999.0,,1.2,-308.0,6398.0,6706.0,1.1,3.7,0.9,0.1,0.6,0.2,0.8,0.3,0.3,13.5,3.6,,,,,,,,,50.6,1.3,1.3,8.3,6.4,21.3,12.0,17.5,15.1,14.3,9.9,12.0,9.2,7.9,12.4,1.7,35.0,248.0,35213.0,311.0,488.0,1053.0,2465.0,39813.0,361.0,3691.0,5134.0,891.0,49890.0,12505.0,1333.0,29006.0,42844.0,2.4,9606.0,1809.0,13075.0,3189.0,1245.0,353.0,29277.0,2.9,,,24.5,18.8,7.5,0.9,11.8,59.0,3.2,3.7,65.9
109,Murray,2010,19.3,12.8,10.8,12.3,14.0,13.1,9.6,5.9,2.1,3655,3671,3909,4134,3339,3132,3010,3484,3434,3937,4086,3848,3776,3017,2508,1775,1377,836,56928,3543,3483,3712,3859,3217,3055,3069,3460,3650,3935,4024,3749,3516,2937,2509,1977,1582,1591,56868,7198,7154,7621,7993,6556,6187,6079,6944,7084,7872,8110,7597,7292,5954,5017,3752,2959,2427,113796,63.0,40,41,41,,,,,,1.2,-289.0,6578.0,6867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,New England and North West,2014,20.0,13.3,11.1,11.5,13.0,12.8,10.2,5.8,2.2,6132,6520,6453,6741,5985,5233,4974,4846,5658,5604,6432,6339,5714,5353,4145,3113,1960,1390,92592,5932,6300,6005,6213,5909,5207,5226,4984,5944,5665,6589,6137,5568,5300,4225,3353,2387,2726,93670,12064,12820,12458,12954,11894,10440,10200,9830,11602,11269,13021,12476,11282,10653,8370,6466,4347,4116,186262,61.7,39,41,40,,2159.0,2.2,1636.0,6.5,1.9,-401.0,8511.0,8912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,New England and North West,2013,20.2,13.3,11.0,11.7,13.2,12.7,10.1,5.7,2.1,6203,6538,6470,6671,5893,5197,4861,4912,5731,5673,6489,6269,5657,5296,4024,2959,1925,1314,92082,6070,6189,6002,6268,5872,5078,5168,5040,6020,5749,6594,5969,5559,5207,4099,3176,2428,2617,93105,12273,12727,12472,12939,11765,10275,10029,9952,11751,11422,13083,12238,11216,10503,8123,6135,4353,3931,185187,61.9,39,41,40,,2527.0,2.3,1623.0,6.8,1.9,-437.0,8392.0,8829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,New England and North West,2012,20.4,13.3,10.9,11.9,13.5,12.7,9.8,5.6,2.0,6242,6445,6577,6608,5775,5133,4768,5027,5713,5836,6452,6258,5631,5070,3985,2818,1878,1231,91447,6140,6151,6024,6293,5721,5081,5010,5206,5975,5899,6596,5821,5560,4965,3976,3105,2468,2501,92492,12382,12596,12601,12901,11496,10214,9778,10233,11688,11735,13048,12079,11191,10035,7961,5923,4346,3732,183939,62.2,39,41,40,,2444.0,,1561.0,,1.9,28.0,9220.0,9192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,New England and North West,2011,20.6,13.2,10.7,12.1,13.7,12.7,9.5,5.4,2.0,6419,6387,6603,6514,5657,5019,4695,5191,5696,5993,6416,6121,5781,4828,3857,2721,1765,1192,90855,6168,6061,6027,6283,5567,4995,4911,5481,5800,6139,6511,5704,5598,4742,3883,2949,2455,2430,91704,12587,12448,12630,12797,11224,10014,9606,10672,11496,12132,12927,11825,11379,9570,7740,5670,4220,3622,182559,62.5,39,40,40,9.0,2479.0,,1673.0,,1.8,146.0,9094.0,8948.0,0.9,2.6,0.3,0.2,0.5,0.4,0.3,0.5,0.4,12.1,2.5,,,,,,,,,50.0,1.8,1.2,8.2,6.1,20.5,12.2,18.1,15.6,13.1,9.6,11.8,9.2,7.6,13.3,1.7,32.0,362.0,51885.0,539.0,374.0,2574.0,4057.0,59823.0,546.0,6648.0,7259.0,1309.0,75585.0,18243.0,1854.0,45783.0,65880.0,2.4,15015.0,3130.0,19631.0,5729.0,2296.0,691.0,46492.0,2.9,,,24.1,19.0,7.3,1.0,12.0,56.3,3.3,3.9,63.5
110,New England and North West,2010,20.7,13.4,10.8,12.3,13.8,12.6,9.2,5.3,1.9,6513,6242,6628,6576,5778,5011,4703,5411,5616,6167,6295,6012,5662,4685,3686,2623,1680,1135,90423,6210,5930,6062,6336,5617,5006,4868,5705,5639,6306,6235,5675,5453,4561,3769,2892,2364,2377,91005,12723,12172,12690,12912,11395,10017,9571,11116,11255,12473,12530,11687,11115,9246,7455,5515,4044,3512,181428,62.9,39,40,39,,,,,,1.8,-15.0,8934.0,8949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Newcastle and Lake Macquarie,2014,17.6,13.6,13.2,12.7,12.9,12.3,9.3,5.7,2.7,11608,11157,10807,11777,14095,12932,11991,10920,12313,11255,12301,11804,10445,9711,7043,5381,3816,3468,182824,10662,10460,10046,11109,13244,12193,11642,10993,12362,11495,12595,11925,10960,9924,7706,6361,5277,6353,185307,22270,21617,20853,22886,27339,25125,23633,21913,24675,22750,24896,23729,21405,19635,14749,11742,9093,9821,368131,64.7,38,41,40,,4051.0,1.9,3393.0,6.2,423.1,1091.0,15743.0,14652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Newcastle and Lake Macquarie,2013,17.7,13.7,13.1,12.8,13.1,12.2,9.1,5.7,2.6,11572,10973,10861,11902,13856,12746,11638,10965,12207,11342,12254,11711,10252,9479,6703,5282,3816,3263,180822,10682,10256,10119,11202,13173,12067,11321,11070,12264,11628,12649,11663,10693,9784,7371,6272,5384,6200,183798,22254,21229,20980,23104,27029,24813,22959,22035,24471,22970,24903,23374,20945,19263,14074,11554,9200,9463,364620,64.9,38,41,40,,4651.0,2.0,3238.0,6.1,419.1,1056.0,15312.0,14256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Newcastle and Lake Macquarie,2012,17.7,13.9,13.0,12.9,13.4,12.1,8.9,5.8,2.5,11320,10833,10917,12048,13733,12639,11315,11055,12029,11620,12265,11437,10134,9037,6524,5131,3930,3121,179088,10529,10202,10111,11187,13185,11966,10950,11323,12018,11902,12546,11531,10462,9392,7125,6193,5562,5938,182122,21849,21035,21028,23235,26918,24605,22265,22378,24047,23522,24811,22968,20596,18429,13649,11324,9492,9059,361210,65.2,38,41,39,,4480.0,,3072.0,,415.2,1335.0,16076.0,14741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Newcastle and Lake Macquarie,2011,17.7,14.0,12.8,13.0,13.6,12.1,8.6,5.8,2.5,10952,10761,11035,12064,13569,12418,10895,11414,11718,11798,12187,11150,10286,8481,6392,4940,3908,3057,177025,10378,10110,10221,11267,13113,11696,10691,11626,11663,12149,12362,11323,10520,8816,7067,6133,5674,5728,180537,21330,20871,21256,23331,26682,24114,21586,23040,23381,23947,24549,22473,20806,17297,13459,11073,9582,8785,357562,65.4,38,41,39,2.9,4620.0,,3112.0,,411.0,1657.0,15790.0,14133.0,1.4,4.2,1.6,0.4,0.9,0.7,0.5,0.6,0.6,15.5,5.7,,,,,,,,,55.8,2.8,1.4,11.7,7.7,22.0,10.3,9.8,22.0,15.3,10.2,14.7,10.2,6.8,9.6,1.5,1089.0,2464.0,114438.0,1170.0,1663.0,2476.0,4083.0,127383.0,2253.0,4823.0,18977.0,2223.0,155659.0,34589.0,5567.0,90754.0,130910.0,2.5,30514.0,7595.0,36405.0,10674.0,5871.0,1501.0,92560.0,2.9,,,15.9,18.9,9.1,1.0,12.6,65.4,2.8,3.3,71.4
111,Newcastle and Lake Macquarie,2010,17.9,14.1,12.8,13.1,13.6,12.0,8.4,5.8,2.4,11148,10607,10970,12013,13566,12326,10590,11812,11324,12002,11910,10902,10089,8037,6242,4943,3784,2861,175126,10481,9919,10183,11393,12945,11706,10543,11897,11307,12238,11950,11127,10360,8401,7022,6041,5627,5534,178674,21629,20526,21153,23406,26511,24032,21133,23709,22631,24240,23860,22029,20449,16438,13264,10984,9411,8395,353800,65.6,38,40,39,,,,,,406.7,881.0,15374.0,14493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Richmond - Tweed,2014,17.9,11.3,9.5,12.0,14.1,14.7,10.7,6.7,3.1,6867,7645,7720,7769,6189,5453,5815,6290,7570,7631,8767,9180,8555,7456,5303,4257,3109,2809,118385,6382,7235,7496,7447,5920,5501,6215,6945,8326,8215,9538,9472,8478,7386,5692,4818,4059,4606,123731,13249,14880,15216,15216,12109,10954,12030,13235,15896,15846,18305,18652,17033,14842,10995,9075,7168,7415,242116,61.7,44,45,44,,2241.0,2.0,2369.0,5.9,23.6,1615.0,13130.0,11515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Richmond - Tweed,2013,18.1,11.3,9.4,12.2,14.4,14.5,10.4,6.7,3.0,7095,7457,7790,7795,6110,5441,5664,6340,7663,7664,8913,8990,8351,7149,5129,4108,3182,2623,117464,6444,7124,7586,7425,5828,5402,6133,7009,8347,8313,9624,9251,8150,7129,5474,4723,4061,4465,122488,13539,14581,15376,15220,11938,10843,11797,13349,16010,15977,18537,18241,16501,14278,10603,8831,7243,7088,239952,61.9,43,45,44,,2682.0,2.2,2187.0,6.0,23.4,1251.0,12666.0,11415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Richmond - Tweed,2012,18.3,11.4,9.4,12.4,14.7,14.3,10.0,6.7,2.9,7141,7382,7871,7760,6094,5426,5520,6519,7559,7877,8980,8901,8178,6715,5010,3967,3170,2489,116559,6489,7062,7567,7397,5755,5396,5979,7195,8175,8565,9579,8998,7915,6799,5286,4721,4028,4299,121205,13630,14444,15438,15157,11849,10822,11499,13714,15734,16442,18559,17899,16093,13514,10296,8688,7198,6788,237764,62.1,43,45,44,,2524.0,,2285.0,,23.1,554.0,12646.0,12092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
