sa4_code16,agbeefallot_f,agbeefcalle1_f,agbeefcatlano_f,agbeefcowsano_f,agbewes1ano_f,agbewesmerge1ano_f,agbewesothge1ano_f,agbroadcrpallaha_f,agcatldispano_f,agcereal_ahabar_f,agcereal_ahamai_f,agcereal_ahaoat_f,agcereal_ahaoth_f,agcereal_aharic_f,agcereal_ahasor_f,agcereal_ahatri_f,agcereal_ahawht_f,agcereal_atobar_f,agcereal_atomai_f,agcereal_atooat_f,agcereal_atooth_f,agcereal_atoric_f,agcereal_atosor_f,agcereal_atotri_f,agcereal_atowht_f,agcerehay_aha_f,agcerehay_ato_f,agchickensanolay_f,agchickensanomea_f,agcottlintakg_f,agcottlintakgirr_f,agcottlintakgnon_f,agcottpltdaha_f,agcottpltdahairr_f,agcottpltdahanon_f,agcroptotaha_f,agdairallot_f,agdaircales1_f,agdaircowsano_f,agdairheifanogt2_f,agdairheifanole2_f,agdairy_ano_f,ageggprodado_f,ageweslmbmark_f,agewesmateanomer_f,agewesmateanooth_f,agfloers_aha_f,agfloers_ahaout_f,agfloersundaha_f,agfloerupano_f,agfrutalmnum_f,agfrutalmoakg_f,agfrutalmotba_f,agfrutalmotnb_f,agfrutapplakg_f,agfrutapptba_f,agfrutapptnb_f,agfrutapptree_f,agfrutapriakg_f,agfrutaprtba_f,agfrutaprtnb_f,agfrutaprtre_f,agfrutavocakg_f,agfrutavotba_f,agfrutavotnb_f,agfrutavotree_f,agfrutbanaaha_f,agfrutbanaahabea_f,agfrutbanaahanyb_f,agfrutbanaato_f,agfrutcherakg_f,agfrutchertba_f,agfrutchertnb_f,agfrutchertree_f,agfrutmacatba_f,agfrutmacatnb_f,agfrutmacnum_f,agfrutmandakg_f,agfrutmandtba_f,agfrutmandtnb_f,agfrutmandtre_f,agfrutmangakg_f,agfrutmangtba_f,agfrutmangtnb_f,agfrutmantree_f,agfrutmcdmakg_f,agfrutnaspearakg_f,agfrutnaspeartba_f,agfrutnaspeartnb_f,agfrutnasptree_f,agfrutnectakg_f,agfrutnectree_f,agfrutnecttba_f,agfrutnecttnb_f,agfrutnutotaha_f,agfrutolitree_f,agfrutolivakg_f,agfrutolivtba_f,agfrutolivtnb_f,agfrutoorcano_f,agfrutorcba_f,agfrutorcnyb_f,agfrutorctot_f,agfrutorngakg_f,agfrutorngtba_f,agfrutorngtnb_f,agfrutorngtree_f,agfrutothcittba_f,agfrutothcittnb_f,agfrutothcittr_f,agfrutothha_f,agfrutothnum_f,agfrutothnuttnb_f,agfrutothnutttb_f,agfrutothorctba_f,agfrutothorctnb_f,agfrutothpomtba_f,agfrutothpomtnb_f,agfrutothpomtr_f,agfrutothrahabea_f,agfrutothrahanyb_f,agfrutothstre_f,agfrutotsttba_f,agfrutotsttnb_f,agfrutpeactba_f,agfrutpeactnb_f,agfrutpeatree_f,agfrutpechakg_f,agfrutpineaha_f,agfrutpineahabea_f,agfrutpineahanyb_f,agfrutpineato_f,agfrutstrwahabea_f,agfrutstrwakg_f,aggrape_aha_f,aggrape_ahabea_f,aggrape_ahanyb_f,aggrape_ato_f,aggrapeothaha_f,aggrapeothahabea_f,aggrapeothahanyb_f,aggrapeothato_f,aggrapewinaha_f,aggrapewinahabea_f,aggrapewinahanyb_f,aggrapewinato_f,aglambmarked_f,aglambmarkmerano_f,aglambmarkothano_f,aglambslt1ano_f,aglandtotlaha_f,aglucrnhay_aha_f,aglucrnhay_ato_f,agnurflwtuaha_f,agnursbpcupano_f,agnursery_aha_f,agnursery_ahaout_f,agnurseryundaha_f,agnursfnvupano_f,agnurshvupano_f,agnursinplupano_f,agnurspropupano_f,agnurspsbupano_f,agnursptsupano_f,agorchardsaha_f,agothchickenano_f,agothcrhayaha_f,agothcrhayato_f,agothcrop_aha_f,agothcrop_ahacan_f,agothcrop_ahaoil_f,agothcrop_ahaopu_f,agothcrop_ahapnt_f,agothcrop_akgpnt_f,agothcrop_atocan_f,agothcrop_atooil_f,agothcrop_atoopu_f,agothlstokanohld_f,agothpltryano_f,agothsheepano_f,agpasceothsilaha_f,agpasceothsilato_f,agpascrhayaha_f,agpascrhayato_f,agpasthay_aha_f,agpasthay_ato_f,agpigbopigano_f,agpigbsow_ano_f,agpigs_ano_f,agsheeplmbano_f,agsugarcanaha_f,agsugarcrsaha_f,agsugarcrsato_f,agsugnfcrushaha_f,agturf_aha_f,agturfrollupano_f,agvegbeanaha_f,agvegbeankg_f,agvege_aha_f,agvegebrocaha_f,agvegebrocakg_f,agvegebrusaha_f,agvegebrusakg_f,agvegecabbaha_f,agvegecabbato_f,agvegecapsaha_f,agvegecapsahaout_f,agvegecapsakg_f,agvegecapsakgout_f,agvegecapsakgund_f,agvegecapsam2und_f,agvegecarraha_f,agvegecarrato_f,agvegecaulaha_f,agvegecaulato_f,agvegecornaha_f,agvegecornato_f,agvegeletahaout_f,agvegeletakgout_f,agvegeletakgund_f,agvegeletam2und_f,agvegelettaha_f,agvegelettakg_f,agvegemelnaha_f,agvegemelnato_f,agvegemushakg_f,agvegemusham2_f,agvegeonioaha_f,agvegeonioato_f,agvegeoth_aha_f,agvegepeasaha_f,agvegepeasahamkt_f,agvegepeasahapro_f,agvegepeasakg_f,agvegepeasakgmkt_f,agvegepeasakgpro_f,agvegepotaaha_f,agvegepotaahamkt_f,agvegepotaahapro_f,agvegepotaato_f,agvegepotaatomkt_f,agvegepotaatopro_f,agvegepumpaha_f,agvegepumpato_f,agvegetomaaha_f,agvegetomaahamko_f,agvegetomaahamkt_f,agvegetomaahapro_f,agvegetomaakgmku_f,agvegetomaam2mku_f,agvegetomaato_f,agvegetomaatomko_f,agvegetomaatomkt_f,agvegetomaatopro_f,almonds_yield_f,apples_yield_f,apricots_yield_f,avocados_yield_f,bananas_yield_f,barley_yield_f,beans_yield_f,broccoli_yield_f,brussels_yield_f,cabbages_yield_f,canola_yield_f,capsicumout_yield_f,capsicumtot_yield_f,capsicumund_yield_f,carrots_yield_f,caulifloers_yield_f,cereals_hay_yield_f,cherries_yield_f,cotirrigatedlint_yield_f,cotnonirriglint_yield_f,cottontot_yield_f,dairy_totcattle_rt_f,grapesoth_yield_f,grapestot_yield_f,grapeswine_yield_f,lettuceout_yield_f,lettucetot_yield_f,lettuceund_yield_f,lucerne_yield_f,macadamias_yield_f,maize_yield_f,mandarins_yield_f,mangoes_yield_f,meat_totcattle_rt_f,melons_yield_f,mushrooms_yield_f,nectarines_yield_f,oats_yield_f,olives_yield_f,onions_yield_f,oranges_yield_f,othcerealgrnseed_yield_f,oth_hay_yield_f,othpulses_yield_f,othroilseeds_yield_f,pasture_hay_yield_f,peaches_yield_f,peanuts_yield_f,pears_yield_f,peasfreshmkt_yield_f,peasprcs_yield_f,peastot_yield_f,pineapples_yield_f,potatoesfresh_yield_f,potatoespro_yield_f,potatotot_yield_f,pumpkins_yield_f,rice_yield_f,silage_yield_f,sorghum_yield_f,strawberries_yield_f,sugarcutcrushing_yield_f,sweetcorn_yield_f,tomatoesmko_yield_f,tomatoesmku_yield_f,tomatoespro_yield_f,tomatotot_yield_f,triticale_yield_f,wheat_yield_f,sa4_name16
319,179645.0,155470.0,697903.0,362788.0,1943.0,932.0,1011.0,91966.0,727929.0,5015.0,5562.0,1502.0,470.0,,2495.0,,4488.0,14893.0,11466.0,150.0,1815.0,,5476.0,,13035.0,1193.0,4026.0,,87130.0,871491.0,733475.0,138016.0,635.0,364.0,271.0,125672.0,408.0,5620.0,17409.0,2261.0,4328.0,30026.0,,747.0,320.0,427.0,147.0,145.0,2.0,5163.0,,,,,,,,,,,,,14545224.0,383529.0,48595.0,432124.0,,29.0,,123.0,,,,,2153931.0,,2532297.0,,,,,3549768.0,130178.0,,132119.0,20463797.0,,,,,138419.0,,,,16228.0,37180.0,237000.0,22880.0,14300.0,75321.0,4204591.0,,4806621.0,,,,,,32469.0,,,21983.0,,,69194.0,6127.0,,,,,52.0,1428.0,415.0,,,,,188481.0,,,,20972.0,86.0,1652898.0,326.0,296.0,30.0,1615.0,141.0,141.0,,1297.0,185.0,155.0,30.0,318.0,1329.0,,1329.0,1515.0,3021294.0,2427.0,22830.0,,,,,8.0,656.0,,,2456.0,,48.0,14838.0,,1109.0,5692.0,2279.0,,,,3336.0,,,2714.0,,,11455.0,821.0,3751.0,79207.0,,,3316.0,16049.0,,15958.0,,4279.0,60975.0,55269.0,4411235.0,,122.0,328828.0,,,5037.0,,,5.0,137078.0,1.0,0.0,286.0,286.0,,,,,8.0,120.0,3.0,61.0,,,186.0,2580758.0,,,186.0,2580758.0,,,,,,,2413.0,87.0,87.0,,316992.0,316992.0,,,,222.0,,,7409.0,,2488.0,383.0,378.0,383.0,,639010.0,46186.0,8538.0,7899.0,8538.0,,,,,38.0,4.0,3.0,,1300.0,25000.0,0.0,,15187.0,15187.0,,15.0,22.0,,,2015.0,510.0,,4.0,9.0,5.0,2.0,13867.0,13867.0,,9.0,10.0,2.0,69.0,27.0,96.0,38.0,,16.0,0.0,10.0,,44.0,4.0,,,,5.0,18.0,,,3653.0,,3653.0,42.0,26.0,33.0,30.0,,,21.0,2.0,19319.0,80.0,,21.0,14.0,,22.0,,,Wide Bay
401,,6368.0,,9509.0,,13429.0,27276.0,180.0,,60.0,,,,,,,54.0,221.0,,,,,,,188.0,892.0,3756.0,82414.0,,,,,,,,,230.0,530.0,1668.0,159.0,406.0,2994.0,2259266.0,39378.0,4850.0,34528.0,79.0,74.0,,84285.0,,,,,19904787.0,934110.0,182109.0,1116219.0,3.0,1150.0,,1150.0,,,,,,,,,,,45648.0,,,,,,,,,,,,,,,,3685.0,,4776.0,1433.0,1433.0,,1951.0,16658.0,26980.0,16658.0,,23359.0,1426416.0,240438.0,1666854.0,,,,,4592.0,1082.0,5674.0,,190.0,,190.0,16818.0,6541.0,,,,,,6308.0,5226.0,1082.0,13919.0,238.0,14157.0,242668.0,,,,,116.0,2061956.0,,,235.0,,,,,,,,235.0,,39459.0,3890.0,35569.0,,,150.0,1159.0,122.0,103.0,,38.0,5.0,201.0,,,2634.0,,390.0,1833.0,181105.0,72.0,212.0,,,,66.0,,,,,155.0,,162.0,13274.0,1174.0,6546.0,3709.0,16166.0,2595.0,,,,,,,,,,,,,,150.0,1.0,7543.0,118.0,3710460.0,5.0,823.0,0.0,0.0,729.0,729.0,,,1.0,22.0,1.0,36.0,0.0,1.0,0.0,2268.0,,,0.0,2268.0,,,,,,,9.0,,,,,,,15.0,15.0,,292.0,292.0,,1.0,9.0,0.0,0.0,0.0,,,,5.0,5.0,5.0,,,21.0,0.0,5.0,,4.0,,,31578.0,173.0,,2930.0,2930.0,,42.0,,,3.0,,,,12.0,,12.0,12.0,9110.0,9110.0,,8.0,,,,,88.0,,,3.0,,2.0,,,,3.0,2.0,,,17.0,,81.0,,,,,,,,,,6.0,,17785.0,,5.0,20.0,,,20.0,,3.0,Adelaide - Central and Hills
402,,209.0,614.0,271.0,3914.0,2284.0,1630.0,,626.0,,,74.0,244.0,,,,,,,198.0,238.0,,,,14598.0,785.0,6288.0,60535.0,,,,,,,,,11.0,,,,,11.0,1457604.0,556.0,,556.0,,3.0,,826.0,132054.0,695228.0,119579.0,12475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.0,170022.0,781023.0,169481.0,541.0,,289060.0,13016.0,302076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.0,622.0,12.0,,1.0,,1.0,,633.0,622.0,11.0,,687.0,,687.0,1638.0,,33.0,108.0,68.0,,60.0,56.0,4.0,,20000.0,,12269.0,14.0,59.0,831.0,75000.0,,,,109.0,,,,,193.0,,,,15000.0,315.0,43.0,465.0,,7060.0,203.0,664.0,12989.0,1410.0,14399.0,,,,,,,,,,1621.0,63.0,600227.0,,,75.0,1165.0,110.0,7.0,3722718.0,7129.0,3715589.0,1032005.0,303.0,13786.0,115.0,801.0,,,90.0,1754162.0,142571.0,71285.0,97.0,1896732.0,,,,,49.0,3390.0,,,,,,,,444.0,390.0,,17775.0,16038.0,,,,,2.0,,5.0,,,,42.0,,356.0,6.0,,,,,5.0,,9600.0,,,2.0,1000.0,,,45.0,,8.0,,,,,2.0,,,,19565.0,19597.0,2.0,3.0,,,,,98.0,,,,3.0,5.0,69.0,,1.0,,2.0,,,,,,,,,,41.0,32.0,40.0,,,11.0,,,,,17.0,16.0,75.0,148.0,,,Adelaide - North
403,66.0,1005.0,2520.0,1449.0,6171.0,1958.0,4213.0,350.0,2520.0,164.0,,,,,,,96.0,623.0,,,,,,,481.0,189.0,433.0,124017.0,,,,,,,,,,,,,,,2360142.0,3530.0,,2900.0,6.0,5.0,1.0,,8114.0,27046.0,7573.0,541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812334.0,21715.0,,23112.0,,,,,168.0,15821.0,443547.0,15821.0,,,49204.0,,51978.0,,,,,,,,,325.0,,325.0,,,,,,,,,,,,,,,,,,,,,,,382.0,,,,,,,,382.0,,3783.0,,3153.0,5090.0,,130.0,595.0,13.0,,8.0,1.0,7.0,,,,475.0,,97.0,168.0,,67.0,585.0,,,,91.0,,,,,393.0,,,218.0,,,554.0,1899.0,169.0,286.0,,,,11480.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1560000.0,52000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,53.0,4.0,10.0,,,,,,,,,,,,,2.0,,,,,,,9.0,9.0,,,,5.0,,,,,100.0,,30.0,,,28.0,,,,9.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Adelaide - South
405,20816.0,,,,1383430.0,1159948.0,,1503873.0,,397213.0,,,3432.0,,,430.0,704842.0,1500226.0,,,2852.0,,,1598.0,2658939.0,,,685490.0,,,,,,,,1640114.0,32.0,671.0,,,480.0,,11787466.0,1170389.0,653987.0,516402.0,,,,,,,,,86823.0,,,,1082.0,5409.0,,5409.0,,,,,,,,,1902.0,475.0,,475.0,,,,,,,,,,,,,57028.0,765.0,,765.0,0.0,951.0,951.0,,307.0,44266.0,1065023.0,44266.0,,,65500.0,,65500.0,,,,,,,,,10.0,,10.0,,,,,,,,,,,7132.0,,7132.0,14263.0,,,,,,,14369.0,13216.0,,101984.0,16.0,,16.0,,14353.0,13216.0,,101984.0,1138384.0,577932.0,560452.0,913512.0,3428882.0,3617.0,10324.0,,,,,,,,,,,,307.0,,10723.0,54317.0,7996.0,,304.0,314473.0,,,,516.0,721045.0,,475.0,281124.0,2411.0,19815.0,,762581.0,14345.0,59154.0,152893.0,22100.0,174993.0,2578066.0,,,,,,,,,343.0,15.0,144000.0,,,,,14.0,14.0,13523.0,13523.0,,,,,,,,,10.0,195652.0,,,10.0,195652.0,,,1152000.0,38400.0,4.0,281.0,5.0,,,,,,,161.0,,120.0,5015.0,,3800.0,,,,,,,,,,,,,,,0.0,,,4.0,,9600.0,,26.0,2.0,1000.0,1000.0,,,15.0,7.0,4.0,,,,6.0,,8.0,8.0,19565.0,19565.0,,3.0,,,,,94.0,,30.0,0.0,2.0,,70.0,,,5.0,2.0,2.0,4.0,2.0,,75.0,,,,,30.0,32.0,31.0,,,,,,,,,33.0,,330.0,,4.0,Barossa - Yorke - Mid North
406,51580.0,50479.0,209250.0,107191.0,1750537.0,1489498.0,,1551597.0,209250.0,272446.0,,,3880.0,,,88.0,1020365.0,706231.0,,,6000.0,,,76.0,2401435.0,,,12.0,,,,,,,,1568316.0,,,,,,,233.0,1457195.0,1042514.0,414681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311670.0,867305.0,444365.0,1092290.0,41968834.0,112.0,112.0,,,,,,,,,,,,6.0,144.0,2194.0,4442.0,16897.0,102346.0,,,,,171906.0,,146387.0,,160.0,395300.0,708.0,566.0,,,,9599.0,,,,3238127.0,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,19.0,,19.0,,4089593.0,194095.0,4090.0,,4090.0,,,,,,,3.0,,,,,2.0,,,,,,3.0,,,,,,,,,,,,1.0,,,,,100.0,,,,2.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,21.0,,211.0,1.0,2.0,South Australia - Outback
407,,209886.0,649338.0,313072.0,2998799.0,1774245.0,1224554.0,1011754.0,768479.0,309400.0,45.0,,,,33.0,15407.0,449371.0,787909.0,583.0,,,,22.0,,1056864.0,62012.0,301556.0,193586.0,,,,,,,,1225778.0,,,66078.0,,,119142.0,2012800.0,2608071.0,,1751029.0,,,9.0,,1562007.0,9493250.0,,552979.0,7520742.0,538311.0,54591.0,592902.0,,,17614.0,,,,,,,,,,137590.0,38701.0,12075.0,50776.0,,,,26965699.0,517543.0,165687.0,683230.0,,,,,,,,959.0,,,,,,13946.0,,8851236.0,,165701.0,,4729159.0,1155198.0,5884357.0,94304997.0,1608717.0,86160.0,1694877.0,,23619.0,155825.0,140.0,10088.0,2743.0,7345.0,2170.0,,1141.0,421.0,1562.0,60.0,80.0,,,3919.0,,,,,,,,,37.0,546420.0,37262.0,36208.0,,604964.0,144.0,34.0,109.0,390.0,37119.0,36174.0,,604574.0,2825324.0,796388.0,2028936.0,2013433.0,4244462.0,,,554.0,,73.0,59.0,14.0,1167.0,25992.0,,200947.0,1060.0,2398.0,13769.0,479240.0,,,27676.0,,69.0,99197.0,,,,46.0,,,11849.0,587373.0,,90545.0,141491.0,616871.0,,,214041.0,20509.0,234550.0,5599605.0,,,,,,10783.0,,,10254.0,41.0,448186.0,,,0.0,8.0,2.0,,25525.0,,25525.0,22951.0,391.0,29266.0,30.0,1808.0,,,180.0,4610496.0,2729.0,1364.0,180.0,4613225.0,405.0,8169.0,,,1781.0,122960.0,194.0,3.0,3.0,,1637.0,1637.0,,7137.0,4629.0,2508.0,274291.0,154710.0,119580.0,,,6.0,2.0,6.0,,597894.0,40966.0,636.0,38.0,636.0,,9.0,14.0,,,,3.0,,10999.0,,174.0,2.0,,,,75.0,60.0,5.0,4.0,,,,16.0,,17.0,17.0,25599.0,25594.0,2.0,3.0,,13.0,52.0,,85.0,20.0,,,2.0,,69.0,59.0,1.0,4.0,2.0,1.0,4.0,20.0,,19.0,600.0,,600.0,,33.0,48.0,38.0,24.0,,9.0,1.0,14803.0,,,17.0,15.0,,101.0,2.0,2.0,South Australia - South East
501,,,,,,,73363.0,23649.0,355440.0,10816.0,,6398.0,,,,,750.0,19517.0,,13401.0,,,,,2750.0,3269.0,22669.0,4408.0,,,,,,,,,,,,,,,51406.0,,129907.0,,,,,2831.0,674.0,4.0,656.0,18.0,33382195.0,1067136.0,143807.0,1210943.0,17900.0,2606.0,,2607.0,14533269.0,353485.0,,512160.0,,,,,,,,,14111.0,18.0,14128.0,774425.0,,8983.0,,709.0,567.0,,567.0,42373.0,2796834.0,80334.0,15161.0,95494.0,1216521.0,57771.0,,5675.0,4081.0,72380.0,830045.0,71785.0,595.0,5384.0,1979515.0,362915.0,2342430.0,259293.0,6979.0,7058.0,14037.0,3126.0,6436.0,,,81165.0,1761.0,79404.0,4380.0,1004.0,7.0,,7.0,3.0,,169655.0,163679.0,5976.0,24914.0,1125.0,26039.0,167146.0,,,,,,,,,582.0,,82.0,4.0,78.0,102.0,,,504.0,,,,,,503854.0,881.0,2178.0,286.0,,97.0,,,1755.0,41681.0,,1066.0,1579.0,12183.0,4067.0,,1105.0,6675.0,15.0,5599.0,,,,,8611.0,,,,11.0,136356.0,,,,,,,1253.0,7.0,1260.0,,,,,,,7.0,17.0,20000.0,4700.0,809.0,,,,43.0,,,,,,,,989.0,47094.0,163.0,,,,186.0,3025564.0,,,186.0,3025564.0,184.0,,,,426.0,28109.0,,,,,,,,1558.0,1034.0,,,,,129.0,5324.0,,,,,14354.0,497.0,,,,,0.0,31.0,7.0,41.0,,2.0,1176.0,9031.0,,62.0,2.0,,,,48.0,,,6.0,,,,,24.0,7.0,7.0,16270.0,16270.0,,2.0,3.0,21.0,,1.0,67.0,,,23.0,,,66.0,,,6.0,,,5.0,7.0,,35.0,,,,,,40.0,43.0,41.0,,,,,,,48.0,29.0,,,,,Bunbury
502,5334.0,5766.0,23165.0,12065.0,10170.0,8655.0,1515.0,,24769.0,,,,,,,,,,,,,,,,,215.0,1806.0,37399.0,,,,,,,,2309.0,66.0,,766.0,53.0,,1604.0,787150.0,6002.0,,6002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,40.0,,60.0,40.0,40.0,,60.0,,,,,6766.0,,6766.0,662.0,32964.0,,,,,,,,,,,,,,,3562.0,60.0,301.0,,,,,,,,,,,144.0,455.0,148.0,2094.0,2121.0,9523.0,1846.0,7417.0,8000.0,4000.0,12000.0,11288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,2.0,,,,,,,,,,94.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,Mandurah
504,3681.0,2198.0,9925.0,4046.0,,,,,9925.0,,,,,,,,,,,,,,,,,,,149033.0,,,,,,,,,,,,,,,3175936.0,504.0,,504.0,,,,3007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,66153.0,2748.0,,2748.0,,,,,,,,,,,,,,,,,,,,6338.0,84.0,6421.0,42097.0,1762.0,,1762.0,24.0,63.0,87.0,,,,,,,,,,,,,,,,,,,,,,,79.0,1968396.0,,,29.0,,,,28.0,838.0,120.0,119.0,2.0,746.0,504.0,,504.0,,11548.0,,,77.0,,,,,204.0,,,3.0,,,13.0,162891.0,,,,,,,,,,,,1257.0,,11.0,100.0,868.0,80.0,410.0,60.0,318.0,,,,,,,,,,229.0,,,,,,,,,,3.0,,12113.0,,12113.0,30283.0,,,,,,,,,,,,,1.0,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,0.0,,,,,,,,,,,,,,,,,,24.0,,100.0,7.0,,,,,,24.0,,5.0,,,5.0,,,125.0,,,,,,,,,,9.0,,25000.0,,,,,,,,,Perth - North East
505,,253.0,600.0,348.0,,,,,600.0,,,,,,,,,,,,,,,,,,,209184.0,,,,,,,,,,,,,,,,,,,15.0,11.0,,2274.0,,,,,,,,,,,,,819465.0,11175.0,,11175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,11175.0,,11175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,8.0,6.0,2.0,12.0,,,,,8.0,6.0,2.0,12.0,,,,,3843.0,,,,,,,14.0,,,790.0,2266.0,,821.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,1410.0,112.0,132818.0,,39.0,742363.0,,,18.0,930.0,26.0,,575644.0,,,,,,23.0,429.0,,,38.0,1010680.0,,,38.0,1010680.0,35.0,1451.0,,,,,,10.0,,10.0,42449.0,,42449.0,,,,,,,,,,,,,1252245.0,31328.0,,,,,,,,73.0,,,1186.0,19035.0,,51.0,,,21999.0,,,19.0,,,,,,,,2.0,2.0,26389.0,26389.0,,,,,,,100.0,41.0,,,,,,,,,,,,,,,,4444.0,4444.0,,,,,53.0,,,,,,,61.0,40.0,4.0,,,,Perth - North West
506,3709.0,4145.0,14724.0,6869.0,,,,,17304.0,,,,,,,,,,,,,,,,,63.0,146.0,,,,,,,,,3754.0,60.0,773.0,1287.0,77.0,383.0,2580.0,,271.0,,271.0,,,,3002.0,,,,,,,,,121701.0,4211.0,1158.0,5369.0,122768.0,8288.0,4089.0,12377.0,,,,,1568.0,,1000.0,,,,,52818.0,3890.0,301.0,4190.0,,,271.0,271.0,,,,6.0,,1621796.0,,100957.0,15510.0,,1781.0,18053.0,1781.0,,1421.0,,48611.0,,9892.0,1848.0,165.0,2013.0,1186.0,1849.0,3035.0,1.0,,,,562.0,859.0,,554.0,554.0,1.0,0.0,84709.0,76482.0,8227.0,,13912.0,,998156.0,,,,,,,35.0,35.0,,178.0,,,,,35.0,35.0,,178.0,430.0,,430.0,4.0,19138.0,,,,3989.0,,59.0,,,,,223.0,,4830.0,,,,,,,,,,,,,,1686.0,18.0,444.0,422.0,2531.0,2326.0,10731.0,2263.0,10585.0,1707.0,2759.0,4466.0,,,,,,,1105.0,,,145.0,,,,,,,5.0,,511976.0,,511976.0,45042.0,42.0,2511.0,,,,,60.0,1500000.0,216626.0,39094.0,64.0,,,,,,,,7.0,,,,,,,28.0,28.0,,1000.0,1000.0,,,,,,,,,,,,,,,44.0,29.0,,,,,,,,,,113667.0,11.0,60.0,,,1.0,,,,15.0,,,,25000.0,26860.0,6.0,,,,,,,,,,,10.0,,5.0,,,,,,,,58.0,,,,,36.0,,36.0,,,6.0,,,,,,,,,,,Perth - South East
507,,,,,,,,,,,,,,,,,,,,,,,,,,,,202799.0,,,,,,,,,,,,,,,4124468.0,,,,12.0,8.0,,,,,,,,,,,,,,,27595.0,1117.0,,1117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,1117.0,,1117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,15.0,,,,,2.0,2.0,,15.0,,,,,1469.0,,,36.0,,9.0,9.0,1.0,,,,56000.0,,,6.0,19547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,78.0,,,57.0,,,,,,,,,,,,,10.0,129.0,,,,,,,,,,,,,,,3.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,13.0,,,,,,,,,6.0,6.0,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perth - South West
