sa4_code11,hay_lucerne_cut_for_hay,brdacrcrp_crlcrp_wheat,brdacrcrp_crlcrp_oats,brdacrcrp_crlcrp_brly,brdacrcrp_crlcrp_srgum,brdacrcrp_crlcrp_maize,brdacrcrp_crlcrp_rice,brdacrcrp_crlcrp_tritcle,brdacrcrp_crlcrp_oth_crl,brdacrcrp_othcrp_nec,brdacrcrp_non_crlcrp_mung_bean,brdacrcrp_non_crlcrp_cotton,brdacrcrp_non_crlcrp_lupins,brdacrcrp_non_crlcrp_peanuts,brdacrcrp_non_crlcrp_chickpeas,brdacrcrp_non_crlcrp_oilseed_canola,brdacrcrp_non_crlcrp_oilseed_oth,brdacrcrp_non_crlcrp_oth_pulses,brdacrcrp_non_crlcrp_sugar_cane,brdacrcrp_non_crlcrp_lentils,brdacrcrp_non_crlcrp_faba_beans,nursry_flwrs_turf_turf,brdacrcrp_total,nursry_flwrs_turf_nursry_undcov,nursry_flwrs_turf_nursry_outdoor,nursry_flwrs_turf_nurseries,nursry_flwrs_turf_cut_flwrs_undcov,nursry_flwrs_turf_cut_flwrs_outdoor,nursry_flwrs_turf_cut_flwrs,nursry_flwrs_turf_total,hay_total,hay_crl_for_hay,hay_oth_crp_for_hay,hay_oth_psture_for_hay,veggies_potatoe,veggies_beans,veggies_broccoli,veggies_brssl_sprts,veggies_cabbages,veggies_carrots,veggies_cauliflowers,veggies_mushrooms,veggies_peas_process,veggies_peas_fresh,veggies_pumpkins,veggies_tomatoes_process,veggies_lettuces,veggies_onions,veggies_sweet_corn,veggies_tomatoes_fresh,veggies_capsicum,veggies_melons,veggies_oth_nec,veggies_total,frt_nut_citrus_oranges,frt_nut_citrus_grapefruits,frt_nut_citrus_lemons,frt_nut_citrus_limes,frt_nut_citrus_mandarins,frt_nut_citrus_oth_nec,frt_nut_pome_frt_apples,frt_nut_pome_frt_pear,frt_nut_pome_frt_oth_nec,frt_nut_stn_frt_apricots,frt_nut_orchard_fruit_avocados,frt_nut_stn_frt_cherries,frt_nut_orchard_fruit_mangoes,frt_nut_stn_frt_nectarines,frt_nut_stn_frt_peaches,frt_nut_stn_frt_plums,frt_nut_stn_frt_oth_nec,frt_nut_orchard_fruit_oth_nec,frt_nut_nuts_almonds,frt_nut_nuts_macadamias,frt_nut_nuts_oth_nec,frt_nut_oth_frt_blueberries,frt_nut_oth_frt_strawberries,frt_nut_oth_frt_oth_berr_nec,frt_nut_oth_frt_bananas,frt_nut_oth_frt_kiwifruit,frt_nut_oth_frt_pineapples,frt_nut_oth_frt_oth_nec,frt_nut_excl_grp_total,frt_nut_grapes_oth_use,frt_nut_grapes_wine_prod,frt_nut_grapes_total,total_crp_value,livstk_slght_oth_total,livstk_prod_total,total_agriculture,livstk_slght_oth_catl_calves,livstk_slght_oth_sheep_lamb,livstk_slght_oth_pigs,livstk_slght_oth_goats,livstk_slght_oth_poultry,livstk_slght_oth_oth_nec,livstk_prod_wool,livstk_prod_milk,livstk_prod_eggs,sa4_name11
502,1572408.1,,,,,,,,,,,,,,,,,,,,,401853.72,,198652.2,,198652.2,,,,600505.94,3509126.8,249505.88,,1687212.9,,,,,,,,,,,,,,,,,,,23390.38,23390.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,4133023.2,22142666.0,4396921.5,30672612.0,13651889.0,202504.19,7738199.0,,,0.0,232852.48,3480869.0,683200.25,Mandurah
503,,9063274.0,226151.95,986909.9,,,,,,,,,22891.51,,,109620.79,,18392.31,,,,,10427240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86192.62,86192.62,10513433.0,268168.88,343971.88,11125573.0,,268168.88,,,,,343971.88,,,Perth - Inner
504,7609.09,6211.07,,,,,,,,,,,,,,,,,,,,2542494.8,6211.07,462.14,6031173.0,6031635.0,,,1379996.5,9954126.0,696083.75,480234.84,129366.94,78872.91,,,,,,,,,,,7341.63,,,,,,,183016.53,252303.95,953533.4,151637.38,2683.14,138.43,109285.32,330052.84,,,446189.84,,,,,,,,,,,,,,,14132307.0,,,,,,15172294.0,8287030.5,1334885.1,9621916.0,36404164.0,16659364.0,12905144.0,65968672.0,1506874.4,731114.4,,,,0.0,864739.3,,12040404.0,Perth - North East
505,,,,70783.24,,,,,,,,,,,,,,,,,,4665152.0,168914.95,2275768.0,12959122.0,15234890.0,1954836.6,442778.2,2397614.8,22297656.0,,,,,,425203.84,3237901.5,,1826662.2,,629458.0,,18753.26,11869.14,780685.94,,4116677.2,,7017770.5,12641215.0,2602458.5,3523339.0,6722325.5,43665424.0,,,,,,,,,,,3600340.0,,,6055.84,6117.26,,,,,,,213998.61,15172700.0,,,,,,18999212.0,,12048.71,12048.71,85143256.0,33591464.0,925844.3,119660560.0,147412.77,,,,,0.0,,,853554.5,Perth - North West
506,65932.24,,,,,,,,,,,,,,,,,,,,,4529528.0,,5758405.0,4241208.0,9999613.0,1186836.5,130127.96,1316964.5,15846105.0,2177748.5,51997.95,366440.78,1693377.5,970188.1,9.79,6.93,,,1055958.4,,,,,271206.78,,1604698.0,,,,,182667.86,1372159.8,9554406.0,20717.42,1110.25,160869.58,136004.7,121972.75,,13006016.0,2083130.0,,163453.73,460468.6,14855.67,2575.97,7557280.5,4460240.0,5226600.0,,73348.21,,2363.93,,5443.19,,,,,,92192.04,33623660.0,,57430.2,57430.2,61259352.0,68520864.0,2027342.2,131807560.0,4519527.5,,4007097.2,318.05,,0.0,250910.9,1703692.9,72738.44,Perth - South East
507,,3177355.8,,112311.69,,,,,,,,,2241204.0,,,338661.78,,,,,,1096994.8,5869533.5,588323.44,1655910.1,2244233.5,3743200.2,921345.6,4664546.0,8005774.5,251927.27,12697.7,,134120.6,,,,,,,,,,,,,,,,,,,,43631604.0,,,,,,,,,,,100171.01,,,,,,,,,,,,,,,,,,123233.89,,14758.35,14758.35,57896832.0,6540408.5,11015478.0,75452720.0,1006352.7,1071453.0,,,,0.0,1546349.9,,9469128.0,Perth - South West
508,3498569.8,874360260.0,9516196.0,214032140.0,1042708.6,750345.6,0.0,1105433.4,437333.12,615250.25,,0.0,82269752.0,,1697445.0,294358910.0,5622320.0,15086243.0,,43608.19,1219194.1,1306576.4,1502167600.0,426716.47,1218379.2,1645095.8,865681.1,2804215.2,3669896.2,6621568.5,25507324.0,15450567.0,3488909.5,3069276.5,,1567649.5,,,,,,,,,12753489.0,14595.91,,2194598.5,2241750.5,4368425.5,4884071.0,17894692.0,41636476.0,87555744.0,,172489.56,,735889.3,,,,,,6721.23,5970.9,,4773695.0,7751.57,15672.92,,3702.41,679297.06,1492120.9,,,,,,1544206.9,,,156736.52,9849969.0,6628369.0,,6628369.0,1638330500.0,637770300.0,94980432.0,2371081200.0,558838080.0,67857584.0,,2854880.5,,0.0,87129336.0,495810.97,7355291.0,Western Australia - Outback
509,1389245.0,1595903100.0,171574510.0,603913280.0,377048.16,,,4469314.5,641283.5,4174994.2,,,73535208.0,,1479748.9,431178020.0,939219.8,9404429.0,0.0,1688732.9,456282.84,10170010.0,2899735300.0,1221598.6,14974939.0,16196537.0,343789.72,4144336.8,4488126.5,30854674.0,125924620.0,109244020.0,5821896.0,9469469.0,4235475.5,20839.3,7422568.0,16174.29,3149655.5,14771198.0,4663759.0,,,84273.43,248312.83,,,235768.92,130371.71,,572393.56,200277.14,18680558.0,69175992.0,12648142.0,45681.85,1644711.5,311706.88,3711324.8,,2167004.5,86205.8,,89958.21,2393023.5,124941.63,3310504.0,794190.4,1005555.4,292986.9,,,,,,1619879.6,13193879.0,65403.52,,2875.26,,,48000360.0,507501.0,14066650.0,14574151.0,3188265000.0,774337220.0,589905600.0,4552507900.0,154042990.0,414921340.0,145222590.0,,,0.0,534994910.0,17364626.0,37546052.0,Western Australia - Wheat Belt
601,1895024.1,164988.86,57693.37,44144.0,,,,,663.83,210530.67,,,,,,,1004.14,,,,0.0,,479024.84,,1516752.4,,,129240.31,129240.31,,2072821.4,14595.41,,163201.88,1353470.1,,,,,1150.54,,,,,,,1588270.5,767.3,,12081.14,,,16335318.0,19291058.0,,,,,,,672.22,120.51,,41184.03,,2077665.9,,178.49,279.08,36.26,,,,,565888.6,299744.56,298732.28,604849.5,,,,,3889351.5,,3262774.0,3262774.0,,,8771202.0,60993864.0,3270364.0,1822949.4,,,,0.0,2633721.0,3023495.8,3113985.0,Hobart
602,8101334.5,9712476.0,1078873.9,3779029.5,,37817.42,,36614.5,173613.67,13596866.0,,,1785.09,,,703954.75,292370.47,6998.54,,,20717.84,,29441118.0,,2109569.8,,486701.62,391507.5,878209.1,,23096092.0,1524020.5,535943.44,12934794.0,42060884.0,2750722.8,2775555.5,,,5587814.5,,,6648971.0,,280901.78,,29.67,16798578.0,,362055.72,12.85,,9404430.0,86669960.0,,,,,,,9352506.0,562664.25,,,,3941079.5,,,,1897.45,,,,,116724.74,3657798.8,11693963.0,2377723.2,,,,10218.05,31714574.0,,15704715.0,15704715.0,,,205886190.0,596989760.0,147025940.0,,,,,0.0,46513592.0,146981260.0,12391329.0,Launceston and North East
603,1546830.2,2669553.0,256693.7,502143.34,,,,9103.38,138371.81,5646312.5,,,,,,79719.26,272871.5,,,,236229.89,,9810998.0,117364.69,18639278.0,18756644.0,1765303.8,1156255.0,2921558.8,21678202.0,3771230.8,66330.39,75358.93,2082711.2,143257.48,21.02,,,,,,14043.38,,19236.0,36521.14,,,,2120.48,4805.37,,,3739433.0,3959438.0,,,,,,,23743780.0,374470.22,8701.53,353803.53,89.95,53214476.0,,49380.31,253916.88,4859.09,,,,,7138674.5,1984516.0,2648460.0,6253700.0,,,,,96028832.0,,9696556.0,9696556.0,144945250.0,59700648.0,54868932.0,259514830.0,17822714.0,32979750.0,,,,0.0,43199920.0,11553568.0,,South East
604,695882.3,2091133.4,59531.82,771570.94,,39220.51,,,20713.9,5138152.0,,,11166.63,,,306831.7,58137.66,5896.25,,,20927.35,,8523282.0,419276.2,8441776.0,8861052.0,3372153.5,1823359.6,5195513.0,14056565.0,13257261.0,505328.06,195577.45,11860473.0,40310444.0,3533383.5,1191250.8,1397419.6,428302.84,13380233.0,3664937.2,5360639.5,1794358.8,96298.14,527621.44,,37200.88,22606080.0,10135.55,1201260.4,4876339.5,,6782495.0,107198400.0,,,,,,,12156750.0,202683.2,,,31771.19,4411424.5,,,,8853.0,,,,,46399.76,9436988.0,10244054.0,1517774.0,,,,,38056700.0,,576539.25,576539.25,181668750.0,157491220.0,228246580.0,567406530.0,146187580.0,,,,,0.0,2732901.8,224543600.0,970070.44,West and North West
701,,,,,,,,,,,,,,,,,,,,,,,,,,,7443.64,1009945.2,1017388.9,,491574.6,,111214.9,380359.7,,357712.53,,,,,,,,,,,,,,,,4189494.0,2397442.2,6965151.0,72.03,2876.48,121.12,169847.19,101.69,67137.49,,,,,,,22350980.0,,,,,261697.94,,,,,,,,,47827.9,353751.28,23254414.0,,,,,,,63612928.0,1372988.2,,,,,25573174.0,,,,Darwin
702,2196988.8,833959.1,,307797.88,,3551.04,106309.17,,,,,,,8185.57,127746.17,45804.27,,,,,,,1433353.2,98820.0,255568.0,354388.0,,,,354388.0,16601058.0,458792.66,158045.12,13787232.0,,,,,7144.6,,,,,,,,,535468.44,,138729.73,,30610602.0,3031376.5,34327568.0,,,,,,,,,,,,,9367747.0,,,,,652628.75,,,,,,,3008.32,,,,10023384.0,1024197.3,,1024197.3,63763952.0,569344900.0,1162.4,633110020.0,567339970.0,,0.0,118975.25,0.0,1885999.4,,0.0,1162.4,Northern Territory - Outback
801,952.84,18372.33,,1638.29,,,,,,,,,6767.24,,,3630.79,,2802.36,,,,,33211.01,,,,,,,,15318.65,14365.81,,,,,,,,,,,,,,,,,,,,,194333.08,194333.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724818.6,8334423.5,3258949.5,1273141.8,,,,0.0,1658320.0,,66498.57,Australian Capital Territory
