SA4_MAIN11,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot,SA4_NAME11
308,70,42,1510,171,63,749,257,1182,81,4125,188,384,2350,213,126,221,758,995,92,5327,938,1346,4071,376,336,349,2555,1689,201,11861,1689,1339,3560,453,495,362,2806,1371,297,12372,1947,1344,3294,380,503,338,3127,1328,309,12570,1487,989,1923,289,406,273,2020,853,175,8415,510,181,245,48,76,65,307,173,64,1669,136,16,21,0,8,8,18,19,17,243,13,0,0,0,0,0,0,3,5,21,6978,5641,16974,1930,2013,2365,11848,7613,1241,56603,65,81,238,754,539,1642,38,418,84,3859,216,696,319,759,1094,717,119,350,87,4357,708,2165,469,1204,2145,906,281,774,134,8786,1013,2089,495,1477,2602,1029,288,1110,148,10251,1210,2006,381,1494,2743,1082,308,1368,142,10734,705,947,212,742,1361,527,120,790,102,5506,253,142,31,96,151,58,32,109,35,907,55,18,0,6,11,0,0,10,14,114,6,0,0,0,3,0,0,0,3,12,4231,8144,2145,6532,10649,5961,1186,4929,749,44526,Fitzroy
309,122,173,1548,662,172,1741,293,1926,152,6789,577,1018,3544,1131,496,1481,817,1956,213,11233,3178,4445,8018,1840,1314,2073,2099,3388,482,26837,5199,4908,7746,1887,1435,2027,2528,3029,564,29323,5007,4149,6236,1491,1474,1865,2546,2585,512,25865,3431,3029,3691,829,1133,1709,2066,1977,418,18283,894,840,676,199,321,562,532,541,148,4713,105,109,40,15,39,54,36,53,53,504,15,12,4,0,0,0,0,3,15,49,18528,18683,31503,8054,6384,11512,10917,15458,2557,123596,113,166,335,1707,773,3816,44,759,144,7857,770,1538,647,2792,2374,2700,107,587,152,11667,2471,6252,1321,3858,5508,2857,180,1122,342,23911,2965,6028,1250,3632,6958,2944,297,1647,444,26165,2717,5197,1042,3625,7142,3291,372,2062,366,25814,1537,3140,528,1881,4440,2309,235,1364,287,15721,296,494,96,258,776,430,30,257,91,2728,33,39,5,9,41,25,0,18,35,205,3,0,3,0,4,4,0,0,10,24,10905,22854,5227,17762,28016,18376,1265,7816,1871,114092,Gold Coast
310,73,58,1061,220,105,826,249,1320,85,3997,305,393,2133,512,329,619,878,1374,158,6701,1310,1953,4185,980,947,791,2343,2244,348,15101,2124,2072,3806,960,1052,666,2715,1987,360,15742,2086,1722,3137,798,966,553,2745,1825,324,14156,1245,1041,1906,486,628,406,1629,1163,175,8679,379,217,243,74,106,96,299,198,35,1647,80,17,12,9,5,4,13,20,9,169,14,0,0,0,3,3,0,3,6,29,7616,7473,16483,4039,4141,3964,10871,10134,1500,66221,71,72,229,753,519,2053,27,545,85,4354,342,728,420,1146,1529,1186,97,447,82,5977,1017,3008,624,1903,3339,1130,205,870,196,12292,1237,2753,644,2218,3618,1222,333,1413,228,13666,1140,2254,541,2099,3267,1085,334,1700,187,12607,560,1197,254,1157,1710,525,148,943,117,6611,154,151,28,122,193,70,17,130,23,888,16,7,0,7,15,3,0,6,15,69,4,3,0,0,0,4,0,0,5,16,4541,10173,2740,9405,14190,7278,1161,6054,938,56480,Ipswich
311,80,74,1333,229,110,863,354,1386,121,4550,277,389,2604,376,348,615,1053,1428,161,7251,1320,1772,4749,666,964,930,2694,2439,316,15850,2194,1728,4354,721,1055,823,3053,2212,378,16518,2104,1477,3748,604,1029,737,3099,1823,317,14938,1429,1091,2392,404,791,582,2165,1256,230,10340,299,235,367,96,154,138,348,234,57,1928,32,14,17,7,11,7,19,21,11,139,3,0,0,0,0,3,3,3,10,22,7738,6780,19564,3103,4462,4698,12788,10802,1601,71536,92,72,270,852,613,2156,47,553,54,4709,375,764,373,1256,1705,1192,119,425,102,6311,1080,2846,617,1795,3814,1275,252,925,208,12812,1312,2467,688,2129,4267,1336,472,1366,262,14299,1186,2173,572,2114,4029,1308,487,1665,242,13776,611,1195,314,1183,2413,806,270,1071,172,8035,99,132,25,110,272,95,24,116,32,905,15,9,3,6,17,6,3,4,5,68,0,3,0,0,0,0,0,3,3,9,4770,9661,2862,9445,17130,8174,1674,6128,1080,60924,Logan - Beaudesert
312,42,26,1384,132,34,527,207,844,62,3258,148,327,2149,160,75,154,715,765,62,4555,855,1002,4043,269,254,272,2419,1225,204,10543,1553,1076,3359,280,337,319,2842,1003,217,10986,1754,1018,2776,237,388,318,2991,1090,228,10800,1212,677,1514,131,284,223,1934,767,151,6893,425,120,191,43,49,65,261,186,33,1373,107,13,12,0,5,3,13,14,16,183,5,3,5,0,3,0,0,0,3,19,6101,4262,15433,1252,1429,1881,11382,5894,976,48610,44,51,229,562,438,1234,40,344,50,2992,193,559,280,610,876,557,196,346,48,3665,604,1785,444,933,1910,731,328,717,105,7557,816,1521,420,1052,2329,913,350,882,122,8405,902,1395,347,1116,2189,1036,355,1189,122,8651,542,646,179,565,986,505,108,676,63,4270,159,84,23,69,119,54,9,104,18,639,35,7,4,3,10,6,3,3,10,81,3,3,0,0,0,0,0,0,0,6,3298,6051,1926,4910,8857,5036,1389,4261,538,36266,Mackay
313,55,49,1022,215,70,685,190,1054,59,3399,175,205,1598,270,175,376,499,919,83,4300,817,860,2834,443,476,548,1252,1582,166,8978,1551,1237,2977,571,653,599,1741,1504,214,11047,1606,1187,2523,557,716,610,1870,1355,206,10630,1100,888,1615,373,594,488,1374,923,181,7536,249,207,270,64,101,143,231,201,51,1517,32,24,18,4,11,12,12,20,16,149,3,3,0,3,0,0,3,3,3,18,5588,4660,12857,2500,2796,3461,7172,7561,979,47574,70,56,183,725,344,1663,23,418,74,3556,232,353,284,841,918,801,55,287,61,3832,612,1493,416,1258,2065,870,114,594,133,7555,946,1901,487,1624,2805,1067,154,940,165,10089,844,1749,381,1776,2693,1130,197,1227,167,10164,516,1121,225,1013,1727,616,120,735,87,6160,86,155,30,118,215,77,15,123,33,852,19,6,0,4,14,0,0,5,19,67,3,0,0,0,0,0,0,0,5,8,3328,6834,2006,7359,10781,6224,678,4329,744,42283,Moreton Bay - North
314,43,71,725,254,83,694,143,813,54,2880,169,326,1468,399,287,472,373,574,63,4131,955,1551,2851,690,729,545,918,875,165,9279,2200,2422,2773,677,986,655,1150,894,233,11990,1971,1808,2183,515,863,587,1107,735,179,9948,1063,1112,1239,309,603,390,838,548,144,6246,183,215,199,52,119,84,173,125,36,1186,18,14,13,0,6,3,6,9,4,73,3,3,0,0,0,0,0,0,0,6,6605,7522,11451,2896,3676,3430,4708,4573,878,45739,46,65,168,729,385,1531,24,283,44,3275,223,531,260,771,1020,710,46,140,47,3748,771,2358,370,1089,2416,736,93,297,114,8244,1079,2825,432,1366,3170,897,109,470,145,10493,888,2143,363,1237,3063,873,152,656,128,9503,390,1017,156,616,1695,520,84,475,62,5015,45,126,18,74,201,67,10,71,20,632,6,3,0,4,9,3,0,3,6,34,3,0,0,0,0,0,0,0,3,6,3451,9068,1767,5886,11959,5337,518,2395,569,40950,Moreton Bay - South
315,29,30,362,50,20,132,77,447,57,1204,91,172,650,77,41,50,282,602,53,2018,465,558,1276,246,104,101,868,847,106,4571,820,433,1028,230,151,85,967,760,141,4615,981,391,936,192,179,83,988,665,111,4526,768,277,548,110,120,73,677,457,95,3125,348,46,102,32,36,23,145,112,35,879,72,5,11,3,4,3,13,17,7,135,8,0,0,0,3,0,0,5,3,19,3582,1912,4913,940,658,550,4017,3912,608,21092,13,36,51,173,163,297,16,178,30,957,74,318,91,291,332,151,64,239,42,1602,369,978,168,583,754,285,132,351,79,3699,552,678,165,612,809,249,137,392,82,3676,711,612,162,533,726,287,97,488,76,3692,481,322,121,260,337,153,66,341,54,2135,181,47,27,46,61,21,5,52,17,457,28,0,7,4,5,3,0,3,3,53,3,0,4,3,0,0,0,0,0,10,2412,2991,796,2505,3187,1446,517,2044,383,16281,Queensland - Outback
316,86,97,1174,349,93,1039,203,1335,69,4445,246,342,2079,430,185,559,429,1095,87,5452,1257,1657,4021,664,454,844,1099,1580,172,11748,2719,2881,4476,1080,724,1062,1436,1708,304,16390,2982,2949,4042,874,834,1123,1749,1796,286,16635,2153,2103,2353,520,689,981,1331,1364,206,11700,598,486,326,81,205,257,302,326,90,2671,97,49,26,6,11,28,26,31,16,290,9,0,5,0,0,3,0,0,5,22,10147,10564,18502,4004,3195,5896,6575,9235,1235,69353,74,94,235,1093,490,2445,29,480,69,5009,331,560,370,1260,926,1209,46,306,47,5055,1077,2712,634,1880,2299,1228,69,535,143,10577,1692,3902,849,2314,3985,1529,150,1046,211,15678,1745,4053,736,2539,4399,1986,178,1534,230,17400,1170,2239,371,1473,2658,1284,94,951,145,10385,219,251,56,167,389,180,20,156,43,1481,32,16,5,6,21,5,3,8,13,109,3,3,0,3,5,3,0,3,6,26,6343,13830,3256,10735,15172,9869,589,5019,907,65720,Sunshine Coast
317,52,40,747,149,58,523,98,768,42,2477,207,249,1277,182,152,311,275,712,51,3416,702,1048,1976,406,321,381,837,1116,97,6884,1114,1243,1735,402,375,394,936,864,130,7193,1261,1315,1546,364,487,364,985,792,143,7257,860,925,973,231,377,318,786,586,93,5149,239,205,187,46,65,100,157,160,27,1186,57,18,14,7,6,6,9,8,13,138,5,0,0,0,3,0,3,0,0,11,4497,5043,8455,1787,1844,2397,4086,5006,596,33711,53,48,134,554,327,1185,17,301,44,2663,172,435,243,673,762,559,23,257,31,3155,428,1547,282,850,1383,559,43,504,73,5669,555,1743,299,930,1784,597,55,648,90,6701,632,1793,312,1036,1871,596,75,787,89,7191,355,1037,155,592,1081,385,46,554,65,4270,104,165,28,71,168,57,0,92,24,709,17,9,6,3,9,8,0,7,7,66,0,0,0,3,0,0,0,0,3,6,2316,6777,1459,4712,7385,3946,259,3150,426,30430,Toowoomba
318,67,58,1178,401,65,883,210,1145,63,4070,239,435,2219,995,224,453,618,951,126,6260,1037,1625,3785,1173,506,514,1785,1397,218,12040,1903,1744,3160,906,603,456,2091,1271,245,12379,2091,1553,2788,603,662,413,2160,1278,254,11802,1407,1060,1776,351,471,326,1535,955,161,8042,416,227,275,83,101,95,275,169,39,1680,98,26,13,0,7,7,13,17,25,206,12,3,0,0,3,0,0,3,6,27,7270,6731,15194,4512,2642,3147,8687,7186,1137,56506,72,56,250,819,428,2002,33,415,62,4137,259,863,378,1210,1184,1095,97,376,61,5523,836,2944,585,1481,2505,992,187,614,152,10296,1091,2776,502,1627,2937,980,212,860,197,11182,1103,2377,425,1654,2959,1048,209,1184,164,11123,654,1237,227,885,1551,580,94,776,112,6116,163,193,30,96,250,83,17,127,30,989,34,14,6,8,13,7,3,9,14,108,0,0,0,3,0,0,3,0,5,11,4212,10460,2403,7783,11827,6787,855,4361,797,49485,Townsville
319,71,38,936,148,62,855,168,1220,84,3582,211,161,1427,208,106,322,465,989,76,3965,925,892,2406,428,295,512,1258,1709,146,8571,1733,1293,2752,670,441,569,1911,1838,201,11408,2203,1442,2786,716,555,583,2131,1937,240,12593,1876,1098,2019,475,489,488,1714,1422,178,9759,861,233,273,60,112,121,316,271,73,2320,211,13,15,3,9,14,16,32,28,341,35,3,5,0,3,0,3,3,10,62,8126,5173,12619,2708,2072,3464,7982,9421,1036,52601,56,44,202,629,363,1976,22,456,49,3797,172,459,270,714,702,736,38,332,43,3466,625,1700,406,1230,1570,858,91,713,89,7282,1101,2289,558,1954,2543,1122,120,1154,156,10997,1316,2486,493,2378,2997,1224,158,1560,171,12783,1043,1463,287,1306,1748,684,91,1069,114,7805,356,170,38,150,247,87,22,137,56,1263,65,16,4,4,27,9,0,16,23,164,5,0,0,0,0,0,0,0,6,11,4739,8627,2258,8365,10197,6696,542,5437,707,47568,Wide Bay
397,0,0,3,0,0,0,0,0,0,3,0,3,6,4,0,0,3,9,0,25,0,7,6,5,3,3,4,12,0,40,3,9,3,6,0,0,0,5,3,29,7,9,4,0,0,0,3,5,0,28,5,5,4,0,3,0,3,4,0,24,0,5,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,38,29,15,6,3,13,35,3,157,0,0,0,0,0,3,0,0,0,3,0,3,3,3,0,0,0,0,0,9,0,0,3,0,0,0,0,3,0,6,3,3,0,0,3,4,0,3,0,16,0,4,0,3,7,3,0,3,4,24,3,3,0,3,3,3,0,3,0,18,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,6,13,6,9,16,13,0,15,4,82,Migratory - Offshore - Shipping (Qld)
399,0,3,19,0,3,12,0,24,4,65,17,18,55,24,8,15,25,80,10,252,40,125,130,40,20,20,86,150,12,623,34,63,115,16,15,15,80,68,8,414,33,50,97,14,11,13,98,76,13,405,48,40,63,11,6,16,105,72,18,379,8,5,6,0,3,3,23,9,3,60,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,180,307,485,105,66,94,417,479,68,2201,4,0,6,14,7,16,3,18,0,68,17,40,9,51,33,35,3,62,3,253,25,110,21,56,55,20,13,81,9,390,12,57,13,29,31,15,11,31,5,204,19,69,14,32,46,20,8,39,8,255,16,41,7,13,34,19,7,50,4,191,4,3,0,4,8,0,0,6,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,97,320,70,199,214,125,45,290,32,1392,Special Purpose Codes SA4 (Qld)
401,55,78,549,457,117,807,110,974,55,3202,297,1013,1480,962,468,950,356,932,100,6558,1613,4586,2655,984,1000,934,762,1245,213,13992,3378,4870,2683,736,1035,863,842,1067,240,15714,3750,4754,2583,747,1010,763,990,997,280,15874,2602,4084,1626,390,878,685,656,641,200,11762,709,1201,350,76,202,208,135,199,71,3151,101,122,29,10,18,35,10,19,30,374,5,12,0,0,3,0,0,3,10,33,12510,20720,11955,4362,4731,5245,3861,6077,1199,70660,39,84,152,938,289,1769,19,403,44,3737,255,1262,324,1807,1249,1536,29,337,68,6867,1162,5328,573,1628,2467,932,58,505,128,12781,1699,5497,606,1395,3409,1000,67,537,163,14373,1920,5593,610,1636,4014,1158,91,682,180,15884,1202,3776,342,965,2917,697,67,528,133,10627,221,571,73,186,506,132,12,131,50,1882,39,29,7,3,39,11,0,16,21,165,3,3,3,0,3,0,0,0,13,25,6540,22143,2690,8558,14893,7235,343,3139,800,66341,Adelaide - Central and Hills
402,84,53,1347,288,95,1027,298,1778,114,5084,421,640,3201,848,473,1051,1041,1830,166,9671,2024,3324,5757,1211,1518,1436,2974,3335,474,22053,3050,2892,5323,1203,1481,1103,3330,2878,455,21715,3068,2446,4639,1156,1579,958,3567,2449,444,20306,1760,1745,2948,695,1186,737,2189,1467,281,13008,275,320,466,96,211,133,292,296,74,2163,39,32,23,3,10,18,14,23,12,174,3,3,3,0,0,0,0,4,4,17,10724,11455,23707,5500,6553,6463,13705,14060,2024,94191,74,74,263,1046,461,2845,28,667,95,5553,453,1094,536,1838,1912,1915,94,690,112,8644,1363,4477,992,2772,4561,1815,193,1346,220,17739,1511,3684,871,3125,5005,1770,309,1761,245,18281,1543,3231,730,3241,5295,1842,381,2393,236,18892,761,1874,375,1731,3241,962,201,1381,160,10686,91,204,43,177,333,99,22,164,42,1175,12,11,3,9,12,4,0,11,18,80,0,0,0,3,3,0,0,0,3,9,5808,14649,3813,13942,20823,11252,1228,8413,1131,81059,Adelaide - North
403,70,69,1054,456,107,1034,234,1688,73,4785,344,673,2660,766,441,1145,575,1380,117,8101,1751,3469,4858,1143,1232,1217,1343,1953,264,17230,3169,3875,4587,1151,1300,1090,1620,1799,333,18924,3579,3798,4274,1178,1583,983,1769,1675,326,19165,2392,3127,2779,796,1341,819,1369,1196,252,14071,447,717,444,102,239,223,232,229,59,2692,68,59,28,10,17,22,7,23,30,264,10,7,0,0,0,3,0,0,5,25,11830,15794,20684,5602,6260,6536,7149,9943,1459,85257,86,68,191,1142,395,2714,27,650,56,5329,359,1073,483,1919,1572,1911,42,447,91,7897,1347,4765,866,2403,3643,1519,75,648,146,15412,1634,4865,805,2502,4446,1516,145,857,208,16978,1755,5029,810,2963,5288,1674,197,1344,213,19273,936,3316,458,1893,3699,1007,111,956,150,12526,140,375,51,211,458,148,14,147,44,1588,19,30,3,18,39,15,3,9,23,159,3,0,0,0,0,0,0,3,7,13,6279,19521,3667,13051,19540,10504,614,5061,938,79175,Adelaide - South
404,32,38,510,199,54,547,100,813,60,2353,203,543,1519,604,328,691,501,866,100,5355,1247,2681,2848,856,941,813,1246,1482,262,12376,1998,2230,2749,706,923,685,1334,1304,282,12211,1940,1821,2429,683,1021,611,1553,1251,238,11547,1144,1330,1451,364,715,387,912,712,167,7182,225,277,251,62,126,99,159,169,54,1422,33,37,30,4,16,17,3,22,24,186,3,3,4,0,3,0,0,0,3,16,6825,8960,11791,3478,4127,3850,5808,6619,1190,52648,38,48,117,535,219,1435,16,282,37,2727,263,754,334,1127,1006,1107,39,307,55,4992,846,3571,539,1631,2455,865,78,558,143,10686,1064,2834,530,1391,2954,974,128,750,163,10788,1031,2529,481,1470,3184,926,194,927,132,10874,484,1534,251,802,1956,548,105,686,67,6433,63,165,33,100,290,83,18,108,32,892,6,10,0,3,22,8,0,10,22,81,0,0,0,0,3,3,0,0,7,13,3795,11445,2285,7059,12089,5949,578,3628,658,47486,Adelaide - West
405,48,18,465,61,21,207,64,547,22,1453,153,74,736,58,28,95,202,475,27,1848,771,394,980,111,87,150,609,751,75,3928,1260,496,1089,146,179,228,838,768,104,5108,1635,531,1236,238,238,249,976,922,120,6145,1492,581,792,150,243,171,719,672,80,4900,575,91,144,25,50,48,125,152,27,1237,175,12,12,5,4,3,13,19,9,252,18,0,0,0,0,0,0,4,7,29,6127,2197,5454,794,850,1151,3546,4310,471,24900,18,13,64,299,84,594,5,249,14,1340,65,179,144,309,242,266,23,182,14,1424,291,806,203,507,620,385,35,249,32,3128,592,835,289,797,1083,480,62,531,43,4712,843,1049,306,998,1157,557,73,777,57,5817,683,735,178,601,731,286,47,510,42,3813,263,117,9,88,120,22,6,86,23,734,62,4,0,3,17,3,0,10,5,104,4,0,0,0,0,0,3,0,7,14,2821,3738,1193,3602,4054,2593,254,2594,237,21086,Barossa - Yorke - Mid North
406,38,20,370,42,11,168,54,429,26,1158,136,145,765,92,31,74,278,409,44,1974,579,523,1168,216,96,146,771,583,107,4189,855,503,1214,257,151,126,874,604,120,4704,1016,434,1151,258,190,152,1011,579,126,4917,812,353,665,160,160,127,620,389,108,3394,287,74,87,25,32,29,108,85,23,750,37,4,9,4,4,0,3,5,12,78,3,3,0,0,0,0,0,0,0,6,3763,2059,5429,1054,675,822,3719,3083,566,21170,16,18,83,200,99,524,11,179,17,1147,51,286,115,264,275,232,41,155,21,1440,275,882,189,538,658,332,61,241,33,3209,451,768,196,759,878,443,73,328,62,3958,572,722,194,760,856,369,77,559,53,4162,405,458,106,408,470,212,42,336,34,2471,101,62,17,51,69,33,12,64,20,429,19,12,0,5,5,0,0,5,7,53,3,0,0,0,0,0,0,0,3,6,1893,3208,900,2985,3310,2145,317,1867,250,16875,South Australia - Outback
407,75,21,711,106,23,460,114,958,46,2514,274,137,1249,128,53,236,274,845,56,3252,1183,571,1804,263,171,340,867,1544,111,6854,2092,733,1774,372,243,402,1331,1657,169,8773,2538,785,1912,409,342,449,1510,1755,154,9854,2373,888,1325,281,360,375,1100,1182,143,8027,945,206,253,60,103,95,199,275,53,2189,233,15,19,0,13,7,8,48,25,368,11,3,3,0,0,4,0,0,4,25,9724,3359,9050,1619,1308,2368,5403,8264,761,41856,41,34,142,533,170,1073,14,426,46,2479,122,295,229,578,378,453,27,366,35,2483,509,1234,324,865,1117,717,51,691,46,5554,1011,1367,418,1299,1749,902,107,1008,82,7943,1257,1523,450,1620,1952,957,143,1411,97,9410,1131,1130,242,975,1300,517,93,943,75,6406,441,155,33,131,225,89,20,160,46,1300,65,7,8,6,18,7,3,16,13,143,10,3,0,0,0,0,0,4,5,22,4587,5748,1846,6007,6909,4715,458,5025,445,35740,South Australia - South East
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (SA)
499,0,0,9,0,3,0,0,9,0,21,0,5,13,8,0,3,3,29,6,67,10,30,37,5,12,7,20,54,3,178,12,12,31,7,15,3,21,36,5,142,11,12,18,3,4,3,20,20,9,100,8,7,9,4,8,4,15,13,0,68,0,0,0,0,0,0,4,3,4,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,44,66,117,27,42,20,83,164,27,590,3,0,0,6,0,4,0,0,0,13,3,4,0,16,8,10,0,10,0,51,9,22,7,13,15,10,0,31,3,110,0,17,0,7,19,5,0,13,3,64,5,3,3,11,12,3,0,10,0,47,3,10,0,8,0,0,0,10,0,31,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,59,10,61,54,32,0,74,6,319,Special Purpose Codes SA4 (SA)
501,49,30,952,111,31,498,109,792,46,2618,119,132,1439,87,56,173,343,773,30,3152,754,700,2764,207,176,281,1119,1358,109,7468,1456,1119,2848,294,305,333,1582,1213,136,9286,1714,1227,2521,275,369,331,1773,1180,148,9538,1436,852,1486,210,311,273,1189,886,111,6754,489,197,204,45,66,100,187,173,46,1507,115,20,11,3,6,10,11,25,14,215,18,3,0,0,3,0,0,4,5,33,6150,4280,12225,1232,1323,1999,6313,6404,645,40571,38,25,190,546,278,1147,15,328,30,2597,153,255,212,513,565,476,68,302,23,2567,497,1191,412,816,1237,610,121,670,60,5614,792,1589,482,1247,1836,910,147,853,84,7940,921,1603,418,1366,2003,952,171,1061,84,8579,759,945,213,726,1132,547,80,664,58,5124,188,124,19,68,144,71,20,99,18,751,42,9,7,12,9,3,0,9,9,100,7,0,0,0,0,0,0,0,8,15,3397,5741,1953,5294,7204,4716,622,3986,374,33287,Bunbury
