cd_code,state,ssd,sla,lga,sd,post,_seifa91_population,index_of_relative_socio_economic_disadvantage,_index_of_economic_resources,index_of_education_and_occupation_,_urban_index_of_relative_socio_economic_advantage,rural_index_of_relative_socio_economic_advantage,cdsn,cd_num,scd91,state_name
3011005,3,5,2050,2050,50,4870,1138,966.3338,941.1302,1040.693,947.13165,,500505,11005,3500505,Queensland
3011006,3,5,2050,2050,50,4870,598,922.95966,938.7511,1018.8666,947.79346,,500506,11006,3500506,Queensland
3240905,3,5,1405,1000,5,4122,506,805.8484,812.3073,860.79114,853.822,,50505,240905,3050505,Queensland
3010902,3,10,2800,2800,50,4873,347,1018.1625,984.4211,952.53076,,1008.9304,501002,10902,3501002,Queensland
3010903,3,10,2800,2800,50,4873,1061,970.5914300000001,937.0762,955.5922,931.1329300000001,,501003,10903,3501003,Queensland
3010904,3,10,2800,2800,50,4873,710,950.03436,932.03076,944.0794699999999,943.0232,,501004,10904,3501004,Queensland
3010905,3,10,2800,2800,50,4871,1006,994.94476,978.58923,1109.5409,977.9155,,501005,10905,3501005,Queensland
3010906,3,10,2800,2800,50,4871,629,1050.0771,1008.9624,1050.2755,955.0969,,501006,10906,3501006,Queensland
3010907,3,10,2800,2800,50,4871,1178,1034.749,973.45874,1027.346,920.1581,,501007,10907,3501007,Queensland
3011007,3,5,2050,2050,50,4870,897,973.9549599999999,996.2144,1068.3429,941.5639,,500507,11007,3500507,Queensland
3010908,3,10,2800,2800,50,4871,666,1000.2663,942.9391,1017.1372,,1038.1693,501008,10908,3501008,Queensland
3010909,3,10,2800,2800,50,4871,1090,1031.4558,937.19885,1050.9573,954.21765,,501009,10909,3501009,Queensland
3010910,3,10,2800,2800,50,4871,1564,1048.6172,1005.4917,1133.0953,964.0389,,501010,10910,3501010,Queensland
3010911,3,10,2800,2800,50,4871,236,1055.5059,1027.444,1054.4321,978.24506,,501011,10911,3501011,Queensland
3011008,3,5,2050,2050,50,4870,678,970.60425,959.8606,1072.5233,934.4707,,500508,11008,3500508,Queensland
3011009,3,5,2050,2050,50,4870,483,932.28815,915.27527,1022.8842,912.4989,,500509,11009,3500509,Queensland
3011205,3,5,2050,2050,50,4870,440,916.3808,935.4704,955.05426,904.4992699999999,,500505,11205,3500505,Queensland
3011206,3,5,2050,2050,50,4870,529,925.1037,919.1309,981.8335599999999,876.3691,,500506,11206,3500506,Queensland
3011207,3,5,2050,2050,50,4870,525,878.2296,945.9574,1014.7049,916.618,,500507,11207,3500507,Queensland
3011208,3,5,2050,2050,50,4870,1377,913.30536,979.4499,1028.0917,885.8304400000001,,500508,11208,3500508,Queensland
3011209,3,5,2050,2050,50,4870,1649,948.3351,938.74176,1095.9485,971.51886,,500509,11209,3500509,Queensland
3011210,3,5,2050,2050,50,4870,697,928.21704,901.7505,1081.7836,920.68036,,500510,11210,3500510,Queensland
3011211,3,5,2050,2050,50,4870,1349,983.12195,1035.2319,1062.5951,998.32886,,500511,11211,3500511,Queensland
3011213,3,5,2050,2050,50,4870,549,880.5949,906.8304,969.95715,917.20874,,500513,11213,3500513,Queensland
3011214,3,5,2050,2050,50,4870,267,854.35284,918.4491,875.58734,881.2462,,500514,11214,3500514,Queensland
3011215,3,5,2050,2050,50,4870,97,903.1289999999999,922.4409,902.1012,948.6567,,500515,11215,3500515,Queensland
3011216,3,5,2050,2050,50,4870,282,961.1873,942.59155,1010.9208,935.9732,,500516,11216,3500516,Queensland
3011218,3,5,2050,2050,50,4870,211,814.0456,862.36725,925.365,858.1198,,500518,11218,3500518,Queensland
3011301,3,5,2050,2050,50,4870,315,1079.9086,1047.599,1066.4008,1048.2295,,500501,11301,3500501,Queensland
3011302,3,5,2050,2050,50,4870,391,1020.3574,987.1509,998.2849,981.3958,,500502,11302,3500502,Queensland
3011303,3,5,2050,2050,50,4870,751,981.4747,950.8623699999999,967.0732,946.4939,,500503,11303,3500503,Queensland
3011315,3,5,2050,2050,50,4870,728,801.0703,858.57294,871.2484,841.50165,,500515,11315,3500515,Queensland
3011304,3,5,2050,2050,50,4870,720,947.3299,938.6829,946.5614,900.73474,,500504,11304,3500504,Queensland
3011305,3,5,2050,2050,50,4870,695,868.95386,889.6188400000001,960.75256,890.4617300000001,,500505,11305,3500505,Queensland
3011306,3,5,2050,2050,50,4870,261,973.8439300000001,974.97284,951.6735,962.1124,,500506,11306,3500506,Queensland
3011307,3,5,2050,2050,50,4870,436,941.9215,929.6759599999999,940.40356,904.3543,,500507,11307,3500507,Queensland
3011308,3,5,2050,2050,50,4870,795,925.5502,929.8403,957.6825,900.2854,,500508,11308,3500508,Queensland
3011309,3,5,2050,2050,50,4870,1016,899.166,887.83594,924.16595,908.81287,,500509,11309,3500509,Queensland
3011310,3,5,2050,2050,50,4870,641,905.7837,950.2175,879.6376,880.1148699999999,,500510,11310,3500510,Queensland
3011311,3,5,2050,2050,50,4870,75,863.76355,923.4212,887.1184699999999,905.2414,,500511,11311,3500511,Queensland
3011312,3,5,2050,2050,50,4870,622,872.4334,900.5234,939.8298,856.8217,,500512,11312,3500512,Queensland
3011313,3,5,2050,2050,50,4870,281,928.52496,921.1494,918.9241300000001,879.7466400000001,,500513,11313,3500513,Queensland
3011314,3,5,2050,2050,50,4870,203,842.9075,866.6123699999999,886.00366,866.9992699999999,,500514,11314,3500514,Queensland
3011413,3,5,2050,2050,50,4870,862,835.33295,902.4851,914.3381,841.0898,,500513,11413,3500513,Queensland
3011316,3,5,2050,2050,50,4870,781,1043.8448,1041.9169,1029.1473,1011.5067,,500516,11316,3500516,Queensland
3011317,3,5,2050,2050,50,4870,504,968.1542400000001,962.37665,986.44196,930.191,,500517,11317,3500517,Queensland
3011401,3,5,2050,2050,50,4870,646,1110.1924,1114.5726,1103.4569,1097.0675,,500501,11401,3500501,Queensland
3011402,3,5,2050,2050,50,4870,785,1029.9858,998.1039400000001,1030.0984,927.23065,,500502,11402,3500502,Queensland
3011403,3,5,2050,2050,50,4870,588,923.9189,951.57745,933.2941,897.2975,,500503,11403,3500503,Queensland
3011404,3,5,2050,2050,50,4870,702,912.5382,918.9309,982.9501,858.0321,,500504,11404,3500504,Queensland
3011405,3,5,2050,2050,50,4870,957,1029.4391,1005.9009,1038.2141,954.4665,,500505,11405,3500505,Queensland
3011406,3,5,2050,2050,50,4870,491,1053.2938,1034.9978,1048.7996,1002.9562,,500506,11406,3500506,Queensland
3011407,3,5,2050,2050,50,4870,731,1095.3912,1080.9226,1101.4536,1086.4485,,500507,11407,3500507,Queensland
3011408,3,5,2050,2050,50,4870,629,1102.5919,1069.7607,1082.3993,1056.2618,,500508,11408,3500508,Queensland
3011409,3,5,2050,2050,50,4870,983,1114.1676,1144.6047,1107.2294,1130.3385,,500509,11409,3500509,Queensland
3011410,3,5,2050,2050,50,4870,554,1020.8756,1035.8832,1000.9154,978.6482,,500510,11410,3500510,Queensland
3011411,3,5,2050,2050,50,4870,650,1048.7867,1028.1979,1047.8273,1012.9037,,500511,11411,3500511,Queensland
3011412,3,5,2050,2050,50,4870,564,920.9099,932.0242300000001,1016.2818,848.8152,,500512,11412,3500512,Queensland
4110106,4,10,1822,1820,5,5010,542,647.56537,754.34406,783.383,803.33545,,51006,110106,4051006,South Australia
3011501,3,5,2050,2050,50,4870,1207,950.0050699999999,973.15344,950.58075,918.55945,,500501,11501,3500501,Queensland
3011502,3,5,2050,2050,50,4870,815,897.1654,923.5172,963.83417,903.40814,,500502,11502,3500502,Queensland
3011503,3,5,2050,2050,50,4870,735,779.2769999999999,831.29517,893.965,828.2315,,500503,11503,3500503,Queensland
3011504,3,5,2050,2050,50,4870,1272,609.547,746.3495,831.1223,787.3664,,500504,11504,3500504,Queensland
3011505,3,5,2050,2050,50,4870,1018,1114.3435,1129.0935,1074.4656,1076.3619,,500505,11505,3500505,Queensland
3011506,3,5,2050,2050,50,4870,983,1002.311,1004.0278,990.26575,981.73895,,500506,11506,3500506,Queensland
3011507,3,5,2050,2050,50,4870,793,993.7659,999.96985,962.81384,928.4245599999999,,500507,11507,3500507,Queensland
3011508,3,5,2050,2050,50,4870,845,1042.155,1036.6198,998.8537,952.6333,,500508,11508,3500508,Queensland
3011509,3,5,2050,2050,50,4870,1121,905.1915,911.19464,940.8099,891.4401,,500509,11509,3500509,Queensland
3011510,3,5,2050,2050,50,4870,656,1055.1771,1024.3651,1016.8325,950.2019,,500510,11510,3500510,Queensland
3011601,3,5,5401,5400,50,4879,917,1083.254,1045.4333,1122.6599,1051.0825,,500501,11601,3500501,Queensland
3011602,3,5,5401,5400,50,4879,892,1034.3159,1006.2698,1047.6151,1012.2542,,500502,11602,3500502,Queensland
6021608,6,5,2703,2700,15,7250,577,1054.8748,1035.1659,1163.377,1094.579,,150508,21608,6150508,Tasmania
3011603,3,5,5401,5400,50,4879,1187,1035.3019,1029.8980000000001,1009.4344,,1118.9918,500503,11603,3500503,Queensland
3011604,3,5,5401,5400,50,4879,681,1045.5332,986.4854,1060.5671,986.1839,,500504,11604,3500504,Queensland
3011605,3,5,5401,5400,50,4878,397,1012.7014,984.1239999999999,1083.8328,944.8446,,500505,11605,3500505,Queensland
3011606,3,5,5401,5400,50,4878,538,969.54565,944.2873,1028.5216,947.11365,,500506,11606,3500506,Queensland
3011607,3,5,5401,5400,50,4878,591,1020.3329,1013.962,1019.7073,963.4028300000001,,500507,11607,3500507,Queensland
3011608,3,5,5401,5400,50,4879,830,1023.5425,1012.0358,1054.2522,995.5576,,500508,11608,3500508,Queensland
3011609,3,5,5401,5400,50,4879,602,1068.0076,1077.4783,1039.4053,,1167.7301,500509,11609,3500509,Queensland
3012407,3,10,4150,4150,50,4860,552,879.8085,899.0260000000001,879.2245,940.4798599999999,,501007,12407,3501007,Queensland
3011610,3,5,5401,5400,50,4879,1060,1040.9327,988.4604,1110.9242,1002.7352,,500510,11610,3500510,Queensland
3011611,3,5,5401,5400,50,4879,862,1032.0272,1012.1672,1020.1785,976.2128,,500511,11611,3500511,Queensland
3011612,3,5,5401,5400,50,4879,660,997.48724,1000.6399,965.1635,917.9567,,500512,11612,3500512,Queensland
3011613,3,5,5401,5400,50,4879,719,1039.5312,1007.4491,1004.2665,937.8882,,500513,11613,3500513,Queensland
3011614,3,5,5401,5400,50,4878,452,987.5173,971.92145,1063.9465,903.18036,,500514,11614,3500514,Queensland
3011615,3,5,5401,5400,50,4878,410,1008.9794,1021.313,1016.4836,970.415,,500515,11615,3500515,Queensland
3011616,3,5,5401,5400,50,4879,563,1044.7018,1024.3715,1023.1204,942.1950699999999,,500516,11616,3500516,Queensland
3011701,3,5,5401,5400,50,4878,311,1038.5773,1012.3535,982.3991,,1094.1088,500501,11701,3500501,Queensland
3011805,3,5,5401,5400,50,4878,938,993.54285,979.5356400000001,1026.652,937.5804400000001,,500505,11805,3500505,Queensland
3011806,3,5,5401,5400,50,4878,558,972.57574,960.5373,1016.4523,905.4789400000001,,500506,11806,3500506,Queensland
3011807,3,5,5401,5400,50,4878,438,1030.1194,1022.3242,1015.0109,970.67896,,500507,11807,3500507,Queensland
3012406,3,10,4150,4150,50,4860,627,898.9191,897.2073,882.9233,958.53955,,501006,12406,3501006,Queensland
3011702,3,5,5401,5400,50,4879,972,1009.3321,997.91125,969.6906,940.87274,,500502,11702,3500502,Queensland
3011801,3,5,5401,5400,50,4878,649,1103.4426,1090.0043,1086.6492,1037.7269999999999,,500501,11801,3500501,Queensland
3011802,3,5,5401,5400,50,4879,570,1104.0342,1063.5225,1066.125,997.3518,,500502,11802,3500502,Queensland
3011803,3,5,5401,5400,50,4871,937,1028.8464,1020.8508,1004.4033,908.3792,,500503,11803,3500503,Queensland
3011804,3,5,5401,5400,50,4878,121,1001.2381,1062.7883,916.91205,,1008.3533,500504,11804,3500504,Queensland
3012101,3,5,5401,5400,50,4870,919,1107.5303,1100.0557,1067.9391,1028.0038,,500501,12101,3500501,Queensland
3011808,3,5,5401,5400,50,4878,343,918.2513,917.01715,943.11145,918.2746599999999,,500508,11808,3500508,Queensland
3011809,3,5,5401,5400,50,4878,722,971.1897,968.97345,977.1932400000001,943.37604,,500509,11809,3500509,Queensland
3011810,3,5,5401,5400,50,4878,614,1070.0864,1052.0757,1008.6765,976.3336,,500510,11810,3500510,Queensland
3011811,3,5,5401,5400,50,4878,107,1063.647,1059.1887,1018.6188,,1110.8318,500511,11811,3500511,Queensland
3011812,3,5,5401,5400,50,4878,662,1036.5231,1024.8113,994.4441,980.8767,,500512,11812,3500512,Queensland
3011813,3,5,5401,5400,50,4878,530,1022.2288,1010.4941,1022.0403,976.1429,,500513,11813,3500513,Queensland
3011901,3,5,5401,5400,50,4870,617,978.5388,985.06964,951.9784,969.1957,,500501,11901,3500501,Queensland
3011902,3,5,5401,5400,50,4870,320,1005.4871,987.47675,1062.7778,987.9385,,500502,11902,3500502,Queensland
3012102,3,5,5401,5400,50,4870,1038,1088.4019,1062.984,1034.6492,1018.785,,500502,12102,3500502,Queensland
3011903,3,5,5401,5400,50,4870,877,990.5679,979.71735,996.32776,978.3878,,500503,11903,3500503,Queensland
3011904,3,5,5401,5400,50,4870,673,1125.6779,1103.8344,1096.6003,1069.6732,,500504,11904,3500504,Queensland
3011905,3,5,5401,5400,50,4870,499,1011.7054,1049.6716,1004.9565,1027.4326,,500505,11905,3500505,Queensland
3011906,3,5,5401,5400,50,4870,1325,1068.6499,1061.1361,1039.6262,1003.6101,,500506,11906,3500506,Queensland
3011907,3,5,5401,5400,50,4870,352,1115.7179,1073.2322,1087.9586,1054.991,,500507,11907,3500507,Queensland
3011908,3,5,5401,5400,50,4870,538,1094.618,1086.9506,1086.5639999999999,1040.6467,,500508,11908,3500508,Queensland
3011909,3,5,5401,5400,50,4870,771,1103.2621,1086.5117,1075.5026,998.70605,,500509,11909,3500509,Queensland
3011910,3,5,5401,5400,50,4872,239,912.2036,1008.4155,937.15094,,1058.0254,500510,11910,3500510,Queensland
3012103,3,5,5401,5400,50,4870,775,938.6396,945.8431,944.4329,885.5204,,500503,12103,3500503,Queensland
3012001,3,10,5404,5400,50,4871,173,991.3235,904.76086,920.5287,,921.4109,501001,12001,3501001,Queensland
3012002,3,10,5404,5400,50,4871,284,1003.3858,938.7415,942.454,,1013.1547,501002,12002,3501002,Queensland
3012104,3,5,5401,5400,50,4870,949,941.42126,962.9494599999999,930.6647300000001,857.5488,,500504,12104,3500504,Queensland
3012201,3,5,5401,5400,50,4869,422,920.0299699999999,934.4116,884.99615,903.502,,500501,12201,3500501,Queensland
3012004,3,10,5404,5400,50,4871,139,1070.1816,1078.2556,1003.0762,,1010.2653,501004,12004,3501004,Queensland
3012005,3,10,5404,5400,50,4871,222,1089.5464,1003.5818,974.0195,,933.95966,501005,12005,3501005,Queensland
3012006,3,10,5404,5400,50,4872,240,1076.2502,1037.5029,986.9016,,1051.483,501006,12006,3501006,Queensland
3012007,3,10,5404,5400,50,4871,1828,741.0834,766.02844,825.0437,743.1824,,501007,12007,3501007,Queensland
3012105,3,5,5401,5400,50,4870,56,989.5527300000001,834.9715,901.69006,,942.49805,500505,12105,3500505,Queensland
3012106,3,5,5401,5400,50,4868,563,1053.4008,1044.474,992.01935,914.9450699999999,,500506,12106,3500506,Queensland
3012107,3,5,5401,5400,50,4870,623,995.5312,1006.9112,982.04675,911.6835,,500507,12107,3500507,Queensland
3012108,3,5,5401,5400,50,4870,894,1073.3564,1039.3182,1027.0221,991.0133,,500508,12108,3500508,Queensland
3012109,3,5,5401,5400,50,4870,856,1106.6575,1123.8496,1067.1954,1081.7653,,500509,12109,3500509,Queensland
3012110,3,5,5401,5400,50,4868,847,997.39136,999.3318,999.9033,913.9844,,500510,12110,3500510,Queensland
3012111,3,5,5401,5400,50,4868,1516,993.4949,947.2202,978.5207,919.5728,,500511,12111,3500511,Queensland
3012112,3,5,5401,5400,50,4868,850,1036.6523,1006.3743,978.0369999999999,,1123.326,500512,12112,3500512,Queensland
3012113,3,5,5401,5400,50,4872,289,1059.6580000000001,1073.8992,1039.1656,,1137.2657,500513,12113,3500513,Queensland
3012114,3,5,5401,5400,50,4868,600,1110.0061,1147.7697,1045.3881,1062.5631,,500514,12114,3500514,Queensland
3012121,3,5,5401,5400,50,4868,188,1088.7334,1036.3505,1002.4266,,1188.9651,500521,12121,3500521,Queensland
3012115,3,5,5401,5400,50,4871,490,1029.3593,1034.4326,970.1055,,1062.6174,500515,12115,3500515,Queensland
3012116,3,5,5401,5400,50,4870,538,1104.7389,1064.4873,1066.4392,,1171.7422,500516,12116,3500516,Queensland
3012117,3,5,5401,5400,50,4868,758,1060.2118,1039.4669999999999,994.88916,921.5421,,500517,12117,3500517,Queensland
3012118,3,5,5401,5400,50,4868,740,996.1433,964.87225,947.9563,883.8425,,500518,12118,3500518,Queensland
3012119,3,5,5401,5400,50,4868,897,989.02313,967.9409,987.93854,887.3399699999999,,500519,12119,3500519,Queensland
3012120,3,5,5401,5400,50,4868,723,1010.1408,991.5169699999999,981.1225,941.1936,,500520,12120,3500520,Queensland
3012202,3,5,5401,5400,50,4869,615,995.1998,977.8517,952.5362,936.2366,,500502,12202,3500502,Queensland
3012203,3,5,5401,5400,50,4869,997,992.6138300000001,975.05585,943.672,947.5403,,500503,12203,3500503,Queensland
3012204,3,5,5401,5400,50,4871,330,1062.3291,1047.1989999999998,990.4780000000001,,1054.5546,500504,12204,3500504,Queensland
3012205,3,5,5401,5400,50,4865,357,976.0939300000001,967.0726300000001,910.8274,930.6934,,500505,12205,3500505,Queensland
3012206,3,5,5401,5400,50,4865,186,1011.1322,974.8099,957.3985,914.34125,,500506,12206,3500506,Queensland
3012207,3,5,5401,5400,50,4865,737,980.3485,936.8107,948.47,891.2999,,500507,12207,3500507,Queensland
3012208,3,5,5401,5400,50,4865,986,991.92804,967.1768,952.1433,930.6001,,500508,12208,3500508,Queensland
3012209,3,5,5401,5400,50,4865,392,951.41364,943.507,913.9119999999999,951.8631,,500509,12209,3500509,Queensland
3012210,3,5,5401,5400,50,4871,182,1048.167,994.6385,965.8963,,1047.3032,500510,12210,3500510,Queensland
3012307,3,10,5404,5400,50,4861,329,919.18604,897.7509,855.9433,915.4919,,501007,12307,3501007,Queensland
3012308,3,10,5404,5400,50,4871,201,1048.6465,1042.2160000000001,931.80524,,1051.4841,501008,12308,3501008,Queensland
3012405,3,10,4150,4150,50,4860,580,889.55505,889.5436,873.971,897.4274,,501005,12405,3501005,Queensland
3012211,3,5,5401,5400,50,4872,752,1100.8322,1053.2812,1006.8699,,1147.3389,500511,12211,3500511,Queensland
3012212,3,5,5401,5400,50,4869,691,1022.8701,993.0845300000001,941.3272,890.72156,,500512,12212,3500512,Queensland
3012213,3,5,5401,5400,50,4869,537,1066.3025,1021.5557,969.8572,904.85205,,500513,12213,3500513,Queensland
3012302,3,10,5404,5400,50,4871,357,1021.0989,959.9282,921.7263,,965.3879400000001,501002,12302,3501002,Queensland
3012404,3,10,4150,4150,50,4860,736,860.3656,884.01715,936.6148699999999,898.71606,,501004,12404,3501004,Queensland
3012303,3,10,5404,5400,50,4871,380,1010.8049,991.5794699999999,911.0586,,998.91595,501003,12303,3501003,Queensland
3012304,3,10,5404,5400,50,4861,400,1028.5651,930.9681400000001,954.9295699999999,,957.7518,501004,12304,3501004,Queensland
3012305,3,10,5404,5400,50,4861,656,976.8059699999999,914.64575,964.6893,929.3628,,501005,12305,3501005,Queensland
3012306,3,10,5404,5400,50,4861,283,896.88055,837.1022,784.1267,911.0627,,501006,12306,3501006,Queensland
3012309,3,10,5404,5400,50,4861,571,1039.3265,934.9,966.04114,,984.6742,501009,12309,3501009,Queensland
3012310,3,10,5404,5400,50,4861,261,1038.3843,955.2080000000001,941.6313,,959.3214,501010,12310,3501010,Queensland
3012401,3,10,4150,4150,50,4860,576,884.6243,898.28394,915.1467,914.7627,,501001,12401,3501001,Queensland
3012402,3,10,4150,4150,50,4860,537,919.39526,907.102,856.4474,912.7243,,501002,12402,3501002,Queensland
3012403,3,10,4150,4150,50,4860,664,829.7414,879.2834,804.13324,883.1174300000001,,501003,12403,3501003,Queensland
3012408,3,10,4150,4150,50,4860,809,980.4281,931.3304,931.1944599999999,934.0210599999999,,501008,12408,3501008,Queensland
3012409,3,10,4150,4150,50,4860,618,943.68524,930.5242,895.1161,929.5029,,501009,12409,3501009,Queensland
3012410,3,10,4150,4150,50,4860,747,996.1723,962.1952,1002.0575,972.6492300000001,,501010,12410,3501010,Queensland
3012411,3,10,4150,4150,50,4860,456,1046.4487,974.23724,983.4114,968.0342400000001,,501011,12411,3501011,Queensland
3012412,3,10,4150,4150,50,4860,487,933.9444,942.5888699999999,948.8719,947.02435,,501012,12412,3501012,Queensland
3012413,3,10,4150,4150,50,4860,691,981.3352,942.66565,949.664,998.6726,,501013,12413,3501013,Queensland
3012414,3,10,4150,4150,50,4860,440,881.0050699999999,888.9472,942.6286,881.3758,,501014,12414,3501014,Queensland
3012503,3,10,4150,4150,50,4860,677,1063.9164,989.90295,946.5451,,988.95844,501003,12503,3501003,Queensland
3020819,3,5,5300,5300,55,4825,642,1033.8811,1058.8162,969.1606400000001,999.7026,,550519,20819,3550519,Queensland
3012501,3,10,4150,4150,50,4860,311,1054.9769,1047.5133,912.91516,,953.2769,501001,12501,3501001,Queensland
3012612,3,10,4150,4150,50,4854,814,994.1153,892.6605,983.1503,,959.5591400000001,501012,12612,3501012,Queensland
3071311,3,5,1800,1800,15,4670,373,954.2262,958.5256,910.0682400000001,944.0596300000001,,150511,71311,3150511,Queensland
3012502,3,10,4150,4150,50,4860,461,1034.0381,949.39935,920.4897,,940.9464,501002,12502,3501002,Queensland
3041905,3,5,7074,7000,45,4810,492,962.3215,956.1808,983.38965,948.3614,,450505,41905,3450505,Queensland
3012504,3,10,4150,4150,50,4860,432,1063.468,1006.8401,985.38885,,997.6504,501004,12504,3501004,Queensland
3012505,3,10,4150,4150,50,4860,637,988.7725,954.2157599999999,967.4026,,1040.6102,501005,12505,3501005,Queensland
3012506,3,10,4150,4150,50,4858,581,953.1495,923.4612,917.5914,,1003.0845,501006,12506,3501006,Queensland
3012507,3,10,4150,4150,50,4858,446,955.4219400000001,911.02435,930.3269,,1027.0549,501007,12507,3501007,Queensland
3012508,3,10,4150,4150,50,4858,11,818.7859,944.15704,825.0571,,909.90436,501008,12508,3501008,Queensland
3012509,3,10,4150,4150,50,4860,153,1027.8401,887.8439,978.6921,,1049.3042,501009,12509,3501009,Queensland
3041906,3,5,7074,7000,45,4810,232,921.0397,900.54755,905.1733,905.93524,,450506,41906,3450506,Queensland
3012510,3,10,4150,4150,50,4859,608,956.4927,916.7208,886.2334,,1002.5956,501010,12510,3501010,Queensland
3012511,3,10,4150,4150,50,4871,512,966.73175,908.4296,860.4474,,1013.8015,501011,12511,3501011,Queensland
3012601,3,10,4150,4150,50,4871,157,1081.8157,891.051,992.3312400000001,,1023.8746,501001,12601,3501001,Queensland
3012602,3,10,4150,4150,50,4871,391,1060.2822,1002.7213,975.2203,,1017.5142,501002,12602,3501002,Queensland
3020202,3,5,2250,2250,55,4871,481,796.1167,772.9195,860.0175,,789.1180400000001,550502,20202,3550502,Queensland
3020203,3,5,2250,2250,55,4890,111,955.35187,870.7593,794.70703,,799.3038,550503,20203,3550503,Queensland
3012603,3,10,4150,4150,50,4871,558,978.4803,923.0963,914.2206,,951.9449,501003,12603,3501003,Queensland
3012604,3,10,4150,4150,50,4858,571,1063.5145,933.7219,927.5313,,973.2231,501004,12604,3501004,Queensland
3020820,3,5,5300,5300,55,4825,103,1028.1846,1074.4034,972.5791,,1173.1951,550520,20820,3550520,Queensland
3012605,3,10,4150,4150,50,4858,460,1053.3171,925.6468,982.7638,,960.4621,501005,12605,3501005,Queensland
3020204,3,5,2250,2250,55,4890,1189,878.8359,888.7289,903.9224,,942.1884,550504,20204,3550504,Queensland
3020205,3,5,2250,2250,55,4890,42,917.3475,847.4751,722.9,,736.551,550505,20205,3550505,Queensland
3020206,3,5,2250,2250,55,4871,1018,736.0994,739.4137,856.2164,,778.92444,550506,20206,3550506,Queensland
3020912,3,5,5300,5300,55,4825,793,1006.3343,1018.8766,891.20374,904.64905,,550512,20912,3550512,Queensland
3012606,3,10,4150,4150,50,4857,224,1039.5173,931.53815,934.09283,,961.56146,501006,12606,3501006,Queensland
3020207,3,5,2250,2250,55,4891,708,936.6286,912.5191,893.9252,,974.83057,550507,20207,3550507,Queensland
3020913,3,5,5300,5300,55,4825,471,1000.192,1050.7830000000001,933.1669999999999,905.6734,,550513,20913,3550513,Queensland
3020914,3,5,5300,5300,55,4825,327,970.9342,1059.3143,944.0606,894.9898,,550514,20914,3550514,Queensland
3020915,3,5,5300,5300,55,4825,130,1008.3685,1071.6989999999998,930.75806,934.5319,,550515,20915,3550515,Queensland
3020916,3,5,5300,5300,55,4825,611,1033.3984,1094.5771,947.7559,935.89465,,550516,20916,3550516,Queensland
3012607,3,10,4150,4150,50,4854,810,1019.1681,960.3262,988.16864,,1009.9671,501007,12607,3501007,Queensland
3012608,3,10,4150,4150,50,4855,295,989.51044,878.69794,855.0659,,912.0974,501008,12608,3501008,Queensland
3020708,3,5,5300,5300,55,4825,77,1189.2545,1070.3704,1259.8851,1303.8245,,550508,20708,3550508,Queensland
3162903,3,5,3465,3450,10,4217,626,1062.0881,1108.5504,1052.809,1116.6527,,100503,162903,3100503,Queensland
3012609,3,10,4150,4150,50,4854,333,1068.2334,962.39026,948.7583,,967.0067,501009,12609,3501009,Queensland
3012610,3,10,4150,4150,50,4856,448,963.78156,897.3977699999999,893.99854,,961.6906,501010,12610,3501010,Queensland
3012611,3,10,4150,4150,50,4857,774,955.0148300000001,918.8161,882.1303,,950.51935,501011,12611,3501011,Queensland
3020709,3,5,5300,5300,55,4825,555,1028.424,1066.6146,967.96686,980.5357,,550509,20709,3550509,Queensland
3071407,3,5,1800,1800,15,4670,506,1008.0031,976.90796,949.9123,974.9488,,150507,71407,3150507,Queensland
3020101,3,10,2600,2600,50,4871,44,941.6489999999999,952.085,795.99414,,841.7136,501001,20101,3501001,Queensland
3020710,3,5,5300,5300,55,4825,330,1004.485,1110.6333,905.6136,935.2979,,550510,20710,3550510,Queensland
3020711,3,5,5300,5300,55,4825,176,1009.4905,890.9063,1063.8926,,858.3884,550511,20711,3550511,Queensland
3020712,3,5,5300,5300,55,4825,415,1047.54,1050.7241,1006.1023,926.132,,550512,20712,3550512,Queensland
3020713,3,5,5300,5300,55,4825,279,1001.0717,1037.8372,960.9877,950.5588,,550513,20713,3550513,Queensland
3042304,3,5,7051,7000,45,4812,519,948.1075,972.8257,1001.7614,943.20575,,450504,42304,3450504,Queensland
3020102,3,10,2600,2600,50,4871,50,918.21686,808.1024,807.22675,,821.39685,501002,20102,3501002,Queensland
3020103,3,10,2600,2600,50,4871,187,874.5825,833.8911,903.5483,,903.5736,501003,20103,3501003,Queensland
3020714,3,5,5300,5300,55,4825,360,1054.0662,1063.4309,1011.7567,1026.718,,550514,20714,3550514,Queensland
3020715,3,5,5300,5300,55,4825,517,1054.5098,1051.693,997.6844,992.69135,,550515,20715,3550515,Queensland
3020201,3,5,2250,2250,55,4871,59,991.5451699999999,950.64624,784.679,,756.6349,550501,20201,3550501,Queensland
3020801,3,5,5300,5300,55,4825,398,985.78076,984.9775400000001,964.50446,952.85895,,550501,20801,3550501,Queensland
3020208,3,5,2250,2250,55,4823,91,1029.1521,919.6908599999999,860.4495,,884.7161,550508,20208,3550508,Queensland
3020209,3,5,2250,2250,55,4890,108,1038.9325,876.26227,845.0048,,809.28864,550509,20209,3550509,Queensland
3020802,3,5,5300,5300,55,4825,161,943.2272300000001,1009.5415,946.3355,917.26636,,550502,20802,3550502,Queensland
3042305,3,5,7051,7000,45,4812,139,1082.4563,1097.6062,1145.7834,1084.191,,450505,42305,3450505,Queensland
