cd_code,_urban_index_of_relative_socio_economic_advantage,rural_index_of_relative_socio_economic_advantage,index_of_relative_socio_economic_disadvantage,_index_of_economic_resources,index_of_education_and_occupation_,_seifa96_population,_state_code,_sd_code,_ssd_code,_lga_code,_sla_code,poa
2091004,,904.905,1060.452,975.171,1033.555,284,2,15,10,6260,6264,3407
2091107,,931.2739999999999,1016.2669999999999,989.209,970.9689999999999,219,2,15,10,2410,2412,3311
2091109,,854.94,1013.222,969.64,927.177,219,2,15,10,2410,2412,3311
2260407,1273.615,,1183.2160000000001,1217.627,1210.9180000000001,653,2,5,65,6350,6352,3142
2091502,956.074,,986.2289999999999,955.924,958.387,551,2,15,10,2410,2413,3305
2091704,,1027.0910000000001,1027.403,1042.864,986.5010000000001,440,2,15,5,5490,5496,3282
2092212,980.8660000000001,,1027.495,994.752,986.4789999999999,450,2,15,5,6730,6730,3280
2092312,1007.6160000000001,,1032.629,974.935,1048.7,594,2,15,5,6730,6730,3280
2101303,937.0260000000001,,1004.6310000000001,956.3710000000001,1008.7639999999999,305,2,10,10,6490,6495,3230
2101503,,1050.443,917.0939999999999,911.817,939.5360000000001,333,2,10,15,1750,1755,3233
2101504,,1033.0,1076.225,973.2130000000001,1032.4669999999999,236,2,10,15,1750,1755,3238
2101704,,969.79,1073.583,1013.5239999999999,1002.903,227,2,15,5,1830,1832,3266
2101706,,941.765,1071.893,1011.7919999999999,970.067,461,2,15,5,1830,1832,3267
2110403,1054.947,,1032.1589999999999,968.1289999999999,1111.8,458,2,10,5,2750,2755,3220
2110406,1137.415,,1126.065,1100.724,1157.388,760,2,10,5,2750,2755,3220
2112006,913.076,,890.8,921.196,836.3889999999999,131,2,10,10,2750,2757,3223
2112009,955.431,,888.57,908.404,916.1360000000001,238,2,10,10,2750,2757,3223
2112207,843.2410000000001,,782.052,867.9730000000001,787.429,594,2,10,5,2750,2752,3214
2112907,918.89,,837.6,958.824,826.8380000000001,1024,2,10,5,2750,2752,3214
2120213,1017.543,,1049.5539999999999,1079.489,994.368,641,2,5,20,4650,4654,3337
2130403,872.9110000000001,,836.7,925.184,848.262,930,2,5,10,1180,1181,3021
2131306,928.053,,931.948,998.58,889.2139999999999,748,2,5,10,1180,1182,3023
2140704,937.717,,928.497,988.57,886.9119999999999,927,2,5,35,3270,3271,3061
2260604,1145.4569999999999,,1125.014,1048.394,1193.108,527,2,5,5,6350,6351,3142
1411306,1016.812,,1048.896,1066.566,1085.692,792,1,5,35,150,150,2132
2141208,904.1360000000001,,926.683,1004.075,881.425,610,2,5,35,3270,3271,3047
2151203,854.602,,813.674,852.916,883.927,626,2,5,30,660,661,3081
2161802,1167.3410000000001,,1155.796,1178.027,1145.36,1078,2,5,40,5710,5713,3095
2170207,933.3380000000001,,1010.8589999999999,1001.664,975.551,477,2,5,55,4410,4411,3136
2180105,1013.936,,996.322,1001.2280000000001,996.666,497,2,55,5,3810,3814,3840
2271406,1123.899,,1114.726,1109.447,1131.52,792,2,5,65,910,911,3187
2271505,1174.7930000000001,,1126.455,1143.121,1181.5410000000002,760,2,5,65,910,911,3186
2180204,1041.111,,1074.401,1037.288,1043.8039999999999,490,2,55,10,830,835,3820
2191405,990.97,,1063.346,1078.246,1000.8539999999999,439,2,5,60,7450,7455,3137
2200104,,1070.774,913.0,908.5010000000001,932.9939999999999,105,2,55,20,740,741,3922
2271809,1173.257,,1140.59,1108.007,1171.748,534,2,5,65,910,912,3193
2272604,1075.987,,1100.5510000000002,1066.902,1126.4360000000001,843,2,5,65,2310,2314,3204
2272809,1034.078,,1041.135,1056.162,1040.654,686,2,5,65,2310,2314,3165
2281806,1087.119,,1042.7160000000001,1057.072,1128.99,287,2,5,5,5900,5902,3207
2200307,988.118,,1049.0710000000001,1018.7180000000001,1013.7760000000001,804,2,55,20,6170,6171,3953
2210304,1035.0819999999999,,996.443,1012.383,1035.229,406,2,5,90,5340,5345,3931
2210907,,1120.532,1043.464,1013.257,1063.9389999999999,208,2,5,90,5340,5341,3927
2211104,954.03,,918.55,936.872,905.825,431,2,5,90,5340,5344,3936
2290405,1053.872,,1063.286,871.294,1217.495,484,2,5,5,4600,4602,3051
1411603,909.288,,997.596,933.7230000000001,1010.1619999999999,280,1,5,35,150,150,2130
2211801,985.0880000000001,,1044.742,1007.579,1016.552,416,2,5,90,5340,5344,3941
2221407,952.069,,950.699,981.658,931.028,758,2,5,85,2170,2174,3199
2230213,1030.776,,1048.9080000000001,998.944,1060.343,354,2,5,65,3430,3431,3194
2320904,916.529,,1016.439,887.5219999999999,1061.742,158,2,5,25,5250,5251,3056
2240207,1059.396,,1057.808,1126.7069999999999,1021.34,773,2,5,55,3670,3674,3178
2241312,1031.0839999999998,,1020.725,1081.123,1000.637,584,2,5,55,3670,3671,3152
2250408,1179.963,,1116.488,1170.163,1105.315,934,2,5,50,4970,4975,3150
2250806,1191.264,,1132.731,1138.027,1177.404,645,2,5,50,4970,4975,3149
2251506,1023.06,,1059.2269999999999,1047.138,1029.2830000000001,612,2,5,50,4970,4974,3170
2251905,962.561,,953.005,894.32,1028.951,784,2,5,50,4970,4971,3168
2260105,1132.489,,1109.722,1105.7839999999999,1146.121,681,2,5,65,6350,6352,3144
2291112,1165.693,,1145.865,1098.5710000000001,1225.688,483,2,5,5,4600,4602,3002
2291401,955.06,,876.9989999999999,827.436,1067.758,295,2,5,5,7350,7351,3066
2292308,1134.276,,1116.296,1077.5230000000001,1230.261,285,2,5,5,7350,7351,3065
2292401,799.3889999999999,,621.972,691.033,894.927,705,2,5,5,7350,7351,3065
2300201,926.1139999999999,,871.137,911.2919999999999,940.169,244,2,5,10,4330,4330,3012
2301309,968.717,,878.709,953.8939999999999,889.222,413,2,5,10,3110,3111,3025
2301506,1054.018,,1048.9460000000001,1081.568,1025.61,626,2,5,10,3110,3111,3018
2301704,989.612,,972.763,994.6060000000001,959.997,596,2,5,10,3110,3111,3018
2310209,1028.025,,1076.354,1013.825,1100.0710000000001,618,2,5,10,5060,5063,3040
2311510,1036.7939999999999,,1044.414,1116.065,991.318,750,2,5,10,5060,5065,3042
2340711,1043.383,,1085.555,1083.499,1040.748,840,2,5,80,1610,1616,3802
2341301,908.2360000000001,,956.5930000000001,931.3530000000001,936.784,362,2,5,80,1450,1453,3807
2341903,,1024.0230000000001,1007.294,1054.277,946.623,983,2,5,80,1610,1618,3977
2342603,899.928,,1007.6089999999999,1036.056,927.3739999999999,886,2,5,80,1450,1453,3810
5031107,1135.746,,1086.685,1172.761,1039.777,1028,5,5,15,8750,8758,6026
2342609,,910.227,1018.237,1016.12,932.15,311,2,5,80,1450,1452,3815
2350804,1058.15,,1087.779,933.178,1178.887,486,2,5,45,1110,1113,3122
2352201,1212.867,,1165.464,1139.08,1195.7160000000001,757,2,5,45,1110,1112,3126
2352210,1141.038,,1139.863,1086.097,1205.138,545,2,5,45,1110,1112,3127
2360501,1027.395,,1055.424,1050.363,1052.7269999999999,689,2,5,50,6980,6984,3132
2361604,1051.945,,1033.9489999999998,1051.111,1052.865,410,2,5,50,6980,6981,3125
2362202,1098.139,,1086.893,1061.278,1130.733,599,2,5,50,6980,6981,3128
2371104,950.174,,954.56,1003.148,918.314,904,2,5,75,2670,2674,3174
2371407,914.183,,929.72,957.674,910.846,513,2,5,75,2670,2671,3174
2371903,887.6239999999999,,858.466,881.689,878.574,441,2,5,75,2670,2671,3175
2371910,785.177,,799.245,780.216,848.065,247,2,5,75,2670,2671,3175
2380306,1138.851,,1064.9560000000001,1157.736,1068.785,462,2,5,50,4210,4214,3107
2380509,1270.046,,1149.305,1262.027,1147.5839999999998,746,2,5,50,4210,4214,3106
2380511,1240.8039999999999,,1149.487,1209.424,1141.828,687,2,5,50,4210,4214,3106
1412202,1059.877,,1089.128,1096.96,1094.28,317,1,5,35,2550,2550,2047
3161612,905.9789999999999,,927.582,837.2760000000001,985.428,342,3,10,5,3460,3553,4215
2380611,1215.411,,1140.5910000000001,1217.922,1128.313,995,2,5,50,4210,4214,3109
2381004,1026.1580000000001,,1050.506,1045.026,1070.335,533,2,5,50,4210,4214,3109
2381104,1169.175,,1116.556,1125.1680000000001,1127.775,896,2,5,50,4210,4214,3111
5010406,940.826,,982.434,1006.316,955.885,725,5,40,10,7560,7560,6714
5022502,888.095,,865.637,846.8,913.648,701,5,35,15,3500,3500,6530
5030206,1047.781,,1093.2,1134.953,1029.013,626,5,5,15,8750,8751,6028
5030303,946.5189999999999,,1018.4839999999999,1028.385,954.1439999999999,628,5,5,15,8750,8751,6027
5031804,1142.634,,1104.045,1148.654,1077.05,604,5,5,15,8750,8758,6020
5031905,872.444,,860.9780000000001,909.8480000000001,867.029,837,5,5,15,8750,8757,6064
5040106,,911.065,1015.4069999999999,931.069,934.2489999999999,167,5,25,5,2590,2590,6521
5040503,,811.6469999999999,1044.532,974.212,921.05,113,5,25,10,9450,9450,6485
5041803,,989.4639999999999,958.0239999999999,934.24,908.363,705,5,25,10,7350,7350,6383
5043304,,997.6139999999999,1119.366,1137.366,1009.312,159,5,15,5,4340,4340,6317
5050712,1005.722,,1054.607,1001.382,1041.281,298,5,10,15,1260,1260,6281
5051502,,896.28,983.692,934.307,940.605,118,5,10,20,5180,5180,6262
5043604,,911.5239999999999,1076.021,843.9019999999999,1014.666,141,5,15,5,4550,4550,6395
5052204,961.431,,960.0889999999999,903.541,944.831,324,5,10,15,1260,1260,6280
1412708,1124.601,,1156.546,1082.516,1195.263,251,1,5,5,4800,4800,2041
5050202,,1021.1239999999999,941.205,939.2860000000001,945.27,84,5,10,10,1190,1190,6230
5050307,882.59,,834.073,905.693,828.625,728,5,10,10,1190,1190,6230
5060113,,1163.22,1060.748,1150.9460000000001,978.97,731,5,5,25,7700,7700,6113
5060614,1054.763,,1021.975,1079.872,966.576,364,5,5,20,7490,7490,6169
5061502,,1078.144,1059.016,1028.108,1031.871,231,5,10,10,3990,3990,6220
5061714,1032.295,,1023.0189999999999,1079.91,937.867,547,5,10,10,1890,1890,6225
5061717,934.668,,870.3739999999999,966.416,823.413,550,5,10,10,1890,1890,6225
5092509,1224.03,,1111.286,1150.079,1153.68,776,5,5,20,5320,5320,6154
5061914,,1137.116,1061.996,1134.187,976.1519999999999,136,5,10,10,2660,2660,6228
5062003,1045.56,,1033.517,1069.95,965.623,688,5,5,20,7490,7490,6169
5070311,,1100.947,1038.942,1170.26,971.372,382,5,5,10,4200,4200,6057
5071010,941.065,,1004.242,1059.007,917.8989999999999,858,5,5,25,210,210,6112
5071516,953.38,,916.569,936.1260000000001,914.25,562,5,5,25,3780,3780,6110
5071804,1112.266,,1087.029,1123.9589999999998,1043.678,711,5,5,25,3780,3780,6108
5090309,1051.9189999999999,,1089.34,854.595,1234.348,255,5,5,5,7980,7980,6009
5090702,964.689,,1011.9939999999999,991.568,1018.8989999999999,589,5,5,20,5320,5320,6157
5090904,1196.994,,1132.247,1087.925,1216.174,595,5,5,5,1750,1750,6010
5091810,883.569,,824.904,851.488,919.785,424,5,5,20,3430,3432,6162
5091903,1068.5710000000001,,1058.019,1049.645,1097.461,727,5,5,20,5320,5320,6150
5092104,1034.202,,1033.506,1026.312,1043.9569999999999,596,5,5,20,5320,5320,6157
5092406,1232.4160000000002,,1146.215,1191.26,1166.963,478,5,5,20,5320,5320,6153
5092710,1177.539,,1094.88,1182.9080000000001,1040.488,804,5,5,20,5320,5320,6163
5100204,1247.751,,1129.57,1194.799,1128.509,579,5,5,15,7910,7915,6018
5100815,968.1039999999999,,957.4119999999999,861.2260000000001,962.8660000000001,153,5,5,15,7910,7914,6021
5101110,988.71,,977.493,956.7660000000001,1041.14,396,5,5,15,7910,7915,6018
5101206,936.2180000000001,,942.59,790.9760000000001,1058.756,472,5,5,15,7910,7914,6014
5101211,947.203,,957.643,916.138,1044.229,703,5,5,15,7910,7914,6016
5101301,894.6210000000001,,873.2260000000001,863.52,924.595,439,5,5,15,7910,7914,6060
5102111,954.4789999999999,,961.278,961.8789999999999,993.513,247,5,5,15,7910,7914,6060
2272403,1020.143,,1059.999,1011.079,1057.203,444,2,5,65,2310,2314,3165
5120812,1016.548,,1018.306,927.804,1103.579,354,5,5,5,8570,8570,6050
5120905,1090.782,,1055.6760000000002,1025.502,1128.42,329,5,5,5,7080,7082,6000
5121207,980.7610000000001,,983.475,958.4689999999999,1006.693,314,5,5,25,8510,8510,6100
5121509,1088.512,,1066.769,1050.975,1193.987,141,5,5,25,7840,7840,6151
5130904,934.7460000000001,,980.2260000000001,984.2819999999999,909.05,558,5,25,15,9660,9660,6426
8021409,1003.305,,1084.734,1115.89,1082.05,492,8,5,25,9399,1549,2906
8014604,1327.858,,1211.359,1245.757,1247.512,496,8,5,15,9399,4239,2605
8021305,1318.954,,1191.046,1225.413,1185.7839999999999,218,8,5,20,9399,8739,2611
1060403,1040.758,,1070.45,1043.764,1030.355,630,1,25,5,2250,2250,2460
1330708,1039.68,,1088.462,1093.049,1089.94,674,1,5,40,6250,6250,2116
8022311,1020.4739999999999,,1045.82,1055.16,1065.373,585,8,5,25,9399,4869,2902
8022605,1055.875,,1134.299,1104.93,1134.07,522,8,5,25,9399,6129,2904
1011913,,903.28,822.5880000000001,959.6610000000001,769.3330000000001,177,1,50,15,4750,4750,2705
1020102,,910.815,958.0210000000001,984.306,897.308,29,1,60,10,9399,8809,2880
1020105,,860.556,962.0160000000001,917.985,846.768,69,1,60,10,9399,8809,2840
1021008,,819.82,1018.84,906.784,932.3960000000001,49,1,60,10,1700,1700,2836
1030102,946.8919999999999,,920.7189999999999,918.2610000000001,937.477,698,1,35,10,950,950,2825
1030305,,902.705,960.5039999999999,896.29,978.7189999999999,231,1,40,15,4600,4600,2877
1070110,971.053,,936.315,946.815,1003.2289999999999,456,1,20,5,7550,7551,2485
1070413,990.7639999999999,,986.965,1004.827,960.7769999999999,474,1,20,5,7550,7551,2487
1030808,,974.3810000000001,1031.1480000000001,982.084,990.206,259,1,40,15,6200,6200,2870
1041003,,974.2689999999999,1016.635,981.7819999999999,939.6419999999999,395,1,30,20,5750,5750,2390
1041504,,902.664,894.171,939.081,857.8889999999999,96,1,30,20,5300,5300,2405
1041907,,800.075,981.1189999999999,942.237,917.706,85,1,30,10,8600,8600,2403
1050904,,974.312,1046.71,993.357,991.612,494,1,30,10,6300,6300,2340
1051403,,999.352,956.105,943.936,957.935,420,1,30,10,6000,6000,2340
1052501,,861.7180000000001,985.035,930.1289999999999,911.154,173,1,30,15,7400,7400,2476
1060106,,1040.347,954.882,863.447,1005.8389999999999,386,1,20,10,4550,4550,2474
1331008,1091.317,,1128.3139999999999,1074.876,1188.257,458,1,5,40,6250,6250,2121
1070605,923.717,,918.674,915.841,896.785,592,1,20,10,7550,7552,2484
1071407,911.628,,872.3989999999999,835.5010000000001,934.058,254,1,20,10,250,250,2478
1071605,894.628,,824.377,827.444,839.5980000000001,505,1,20,5,7550,7551,2486
1080507,831.373,,836.2439999999999,737.638,909.222,356,1,25,5,1800,1800,2450
1120705,1006.6080000000001,,1032.06,1025.3,1008.342,553,1,10,5,4650,4650,2283
1080605,956.185,,1001.8839999999999,960.791,1000.08,668,1,25,5,1800,1800,2452
1090410,903.4,,916.7439999999999,878.188,954.311,425,1,25,10,3750,3750,2444
1091702,869.3810000000001,,804.934,798.7560000000001,873.566,228,1,10,10,3400,3400,2428
1332212,870.008,,903.8910000000001,877.465,980.865,511,1,5,40,3950,3950,2160
1332309,994.19,,1015.192,1036.316,984.1510000000001,864,1,5,40,3950,3950,2160
1340111,840.831,,864.471,877.3480000000001,905.095,477,1,5,40,200,200,2144
1100201,929.334,,1045.27,1014.123,984.087,791,1,10,5,5900,5902,2287
1100606,975.809,,948.025,962.8660000000001,941.1010000000001,487,1,10,5,5900,5902,2287
1101111,937.7710000000001,,912.765,929.3510000000001,976.893,366,1,10,5,5900,5902,2304
1101204,917.568,,899.673,913.827,927.1410000000001,355,1,10,5,5900,5902,2304
1341414,911.61,,931.867,937.7660000000001,976.03,527,1,5,20,350,350,2190
1111502,,1018.0210000000001,1004.6239999999999,1006.5169999999999,928.247,658,1,10,5,6400,6400,2301
1121407,1064.308,,1065.173,1102.556,1056.88,598,1,10,5,4650,4650,2289
1122105,905.909,,891.801,922.597,876.1310000000001,479,1,10,5,4650,4650,2280
1341503,926.424,,919.8710000000001,964.4019999999999,933.1439999999999,812,1,5,20,350,350,2196
1111907,902.85,,1016.613,981.79,992.967,963,1,10,5,6400,6400,2301
1120311,,1109.238,1039.538,1078.2,968.618,734,1,10,5,4650,4650,2301
1122113,910.578,,877.9169999999999,867.546,904.122,339,1,10,5,4650,4650,2280
1341604,865.424,,888.59,882.1439999999999,962.793,837,1,5,20,350,350,2200
1120505,983.898,,1011.195,993.992,999.8860000000001,912,1,10,5,4650,4650,2265
1120508,917.928,,968.852,1016.452,901.699,715,1,10,5,4650,4650,2259
1161102,918.367,,950.83,847.8530000000001,1000.067,625,1,55,5,50,50,2640
1161309,,908.789,1062.5510000000002,1009.929,971.165,281,1,50,10,4950,4950,2658
1130705,974.1389999999999,,990.212,1039.355,959.135,398,1,10,10,5650,5650,2333
1130707,986.561,,1055.012,1086.383,981.449,954,1,10,10,5650,5650,2333
1140711,969.1260000000001,,1024.492,979.904,1022.164,478,1,40,5,6150,6150,2800
1141709,910.0169999999999,,956.454,899.257,988.832,396,1,40,5,450,450,2795
1141905,958.426,,963.291,935.8539999999999,1021.929,434,1,40,5,450,450,2795
1170212,893.4739999999999,,933.6339999999999,911.32,948.605,412,1,45,5,6450,6450,2620
1171204,,947.597,1015.425,862.475,971.939,323,1,45,20,1000,1000,2631
1142002,959.9630000000001,,1038.472,1095.547,938.204,283,1,40,10,6100,6100,2787
1142304,798.0189999999999,,684.93,798.678,781.324,594,1,40,10,3300,3300,2790
1150707,932.2360000000001,,942.513,901.847,931.055,548,1,45,10,8750,8750,2594
1150710,894.2280000000001,,862.9780000000001,859.133,918.551,839,1,45,10,8750,8750,2594
1191808,995.58,,1025.261,1042.0430000000001,1007.5419999999999,552,1,15,5,8450,8450,2526
1151509,,940.558,963.025,965.885,891.3639999999999,139,1,45,10,3700,3700,2726
1151803,1002.5010000000001,,1043.616,983.9830000000001,1011.721,578,1,40,15,2350,2350,2794
1152405,,909.863,1012.863,916.327,970.248,167,1,50,10,3500,3500,2727
1160805,1013.7489999999999,,1053.9769999999999,1029.2730000000001,1037.91,543,1,55,5,50,50,2640
1161003,929.155,,952.48,916.48,973.627,600,1,55,5,50,50,2640
1171612,922.7689999999999,,975.052,903.5219999999999,1002.035,480,1,45,15,550,550,2548
1172002,1138.069,,1164.438,1252.682,1117.5919999999999,499,1,45,5,6450,6450,2620
1172003,1058.713,,1136.27,1122.847,1088.113,501,1,45,5,6450,6450,2620
1191404,1105.953,,1115.817,1123.475,1125.396,632,1,15,5,8450,8450,2500
1172006,1000.4739999999999,,1048.9669999999999,1085.675,989.2260000000001,825,1,45,5,6450,6450,2620
1172007,,1284.32,1142.323,1159.91,1106.335,690,1,45,5,6450,6450,2620
1180804,,977.836,1020.2410000000001,1021.335,968.923,446,1,15,10,6950,6950,2541
1191703,887.207,,796.937,909.388,810.079,533,1,15,5,8450,8450,2502
1191912,819.252,,699.11,821.158,784.461,324,1,15,5,8450,8450,2502
1192107,868.288,,823.715,905.044,821.029,564,1,15,5,8450,8450,2506
1193104,1055.277,,1073.641,1079.03,1075.762,526,1,15,5,8450,8450,2525
1200816,1076.657,,1052.8,1049.799,1054.755,405,1,15,10,8350,8350,2578
1342309,1048.003,,1059.3410000000001,1111.15,1024.285,540,1,5,20,350,350,2213
1201207,1011.768,,1055.765,1073.535,981.91,841,1,5,30,8400,8400,2752
1201407,,1108.9660000000001,1058.903,1116.289,1011.7510000000001,328,1,5,30,8400,8400,2570
1211703,937.862,,906.965,954.421,890.377,720,1,5,70,8550,8550,2261
1212007,999.942,,1038.368,1061.402,997.6260000000001,481,1,5,70,8550,8550,2261
1220913,1042.681,,1056.664,1070.43,1034.498,303,1,5,70,3100,3100,2260
1221306,961.1410000000001,,990.623,995.06,954.2330000000001,621,1,5,70,3100,3100,2257
1221601,958.705,,914.623,978.467,910.23,324,1,5,70,3100,3100,2256
1221607,935.154,,979.562,997.6669999999999,939.7510000000001,724,1,5,70,3100,3100,2256
1221811,903.4019999999999,,842.6189999999999,856.455,908.048,298,1,5,70,3100,3100,2257
1230502,916.678,,970.6260000000001,936.434,971.415,424,1,5,45,3800,3800,2753
1230609,1003.3560000000001,,1043.079,1091.775,975.191,729,1,5,45,3800,3800,2756
1230904,1069.899,,1074.0839999999998,1038.238,1129.63,483,1,5,45,900,900,2776
1230913,1071.972,,1105.6019999999999,1114.165,1083.736,675,1,5,45,900,900,2776
1242514,1043.163,,1092.987,1071.837,1108.974,360,1,5,65,8000,8000,2096
1400211,1016.613,,1105.5430000000001,1060.922,1155.062,458,1,5,5,7200,7202,2009
1231005,1091.695,,1133.4360000000001,1140.512,1125.497,844,1,5,45,900,900,2777
1242804,1276.292,,1166.711,1255.1789999999999,1199.819,741,1,5,65,5150,5150,2093
1260508,1216.546,,1164.963,1294.856,1146.093,1260,1,5,50,500,500,2153
1400509,1029.633,,1044.3039999999999,1020.62,1099.874,563,1,5,5,7070,7070,2015
1231402,1024.827,,1051.361,1029.9569999999999,1021.0889999999999,415,1,5,45,900,900,2785
1240502,1219.5510000000002,,1181.66,1254.566,1173.448,528,1,5,65,6370,6370,2107
1241707,1144.813,,1138.685,1233.58,1094.662,1193,1,5,65,8000,8000,2084
1261107,1097.0910000000001,,1065.067,1078.244,1098.631,550,1,5,50,500,500,2152
1261409,1085.143,,1118.5639999999999,1150.634,1086.486,911,1,5,50,500,500,2158
1270610,912.961,,1025.65,1030.305,971.703,653,1,5,50,750,750,2770
1270908,902.6339999999999,,945.38,945.909,935.922,667,1,5,50,750,750,2770
1271807,898.5310000000001,,876.809,893.347,936.085,447,1,5,50,750,750,2147
1401206,1035.8210000000001,,1096.945,1016.315,1169.239,221,1,5,5,7070,7070,2010
1271808,927.319,,968.518,995.0169999999999,941.6310000000001,495,1,5,50,750,750,2147
1272606,1004.6569999999999,,1035.423,1095.463,964.7410000000001,819,1,5,50,750,750,2146
1272804,946.2760000000001,,999.936,1030.997,955.3539999999999,491,1,5,50,750,750,2765
1280507,868.4119999999999,,900.5060000000001,862.784,977.0980000000001,600,1,5,45,6350,6350,2750
1280805,1003.1560000000001,,1053.911,1107.083,1007.7439999999999,393,1,5,45,6350,6350,2750
1280911,838.9739999999999,,765.572,745.182,934.1469999999999,389,1,5,45,6350,6350,2747
1281507,953.1339999999999,,1050.434,1071.631,1000.692,714,1,5,45,6350,6350,2759
