cd_code,state_,_seifa86_population_,index_of_relative_socio_economic_disadvantage_,_index_of_economic_resources_,index_of_education_and_occupation_,sla_,sla_name_,postal_areas_,state_name
2231203,2,433,903.9798,915.13385,911.8712,2160,Dandenong (C),3175,Victoria
2231211,2,311,881.98755,918.81415,956.87463,2160,Dandenong (C),3175,Victoria
2231310,2,582,829.0914,914.6553,825.14496,960,Berwick (C),3177,Victoria
3231402,3,546,1126.1802,1103.3278,1248.0071,1506,St Lucia,4067,Queensland
1231406,1,90,978.1213,985.5248,1064.7578,900,Blue Mountains (C),2780,New South Wales
3231601,3,880,1140.4568,1159.565,1218.9316,1293,Indooroopilly,4068,Queensland
2231702,2,989,1108.3744,1138.9996,1037.618,2041,Cranbourne (S) - Pt A,3200,Victoria
1231804,1,429,949.4735,956.61975,951.37274,900,Blue Mountains (C),2780,New South Wales
1231811,1,534,898.53174,887.3694,1022.8842,900,Blue Mountains (C),2780,New South Wales
3231814,3,351,1171.8617,1299.0133,1222.7078,1318,Kenmore,4069,Queensland
3231904,3,635,1141.8932,1140.5051,1224.7587,1127,Chapel Hill,4069,Queensland
3231906,3,170,1173.6141,1197.8246,1180.4795,1127,Chapel Hill,4069,Queensland
3240508,3,525,1089.6464,1042.7384,1156.4894,1157,Coorparoo,4151,Queensland
3240511,3,178,1054.3378,1018.4653,1050.9283,1157,Coorparoo,4151,Queensland
2250505,2,991,1018.9739999999999,1018.8572,993.4735,3880,Knox (C),3153,Victoria
3232102,3,518,1155.3999,1242.4949,1209.4769,1083,"Brookfield(incl Mt C""tha Pk)",4069,Queensland
2240101,2,974,1063.85,1103.4276,1002.0381,3880,Knox (C),3155,Victoria
2240111,2,252,1020.8889,1008.8652,950.1068,3880,Knox (C),3153,Victoria
2240112,2,467,1077.6594,1100.1042,1022.7711,3880,Knox (C),3155,Victoria
2240603,2,893,1112.0684,1109.9026,1089.6143,6760,Sherbrooke (S),3158,Victoria
1240604,1,657,1053.2007,1053.4799,990.78937,3100,Gosford (C),2250,New South Wales
3240606,3,531,1029.606,1019.7325,1002.8801,1097,Camp Hill,4152,Queensland
1240202,1,994,1105.4188,1120.0275,1100.5664,3100,Gosford (C),2250,New South Wales
3240204,3,448,898.91345,897.5056,974.2175,1015,Annerley,4103,Queensland
2240209,2,425,1075.0404,1078.3798,1041.657,3880,Knox (C),3155,Victoria
3240301,3,264,824.5633,887.91925,896.9636,1247,Greenslopes,4120,Queensland
3240504,3,518,971.9075,907.8607,1085.2299,1157,Coorparoo,4151,Queensland
2240506,2,759,1059.5294,1062.7408,1023.9012,3880,Knox (C),3156,Victoria
2240507,2,395,1009.2127,991.7579,1005.7494,3880,Knox (C),3156,Victoria
1240803,1,862,1043.4312,998.693,1051.1558,3100,Gosford (C),2260,New South Wales
3240807,3,567,1093.8821,1111.2305,1060.3975,1372,Mansfield,4122,Queensland
2240812,2,396,1033.4446,1054.9899,956.1835,5721,Pakenham (S) - Pt A,3809,Victoria
2240907,2,842,1114.2865,1079.3909,1093.4663,960,Berwick (C),3806,Victoria
2241003,2,664,1147.4844,1192.316,1084.5121,960,Berwick (C),3804,Victoria
1241005,1,284,965.7112400000001,925.56805,1027.7384,3100,Gosford (C),2260,New South Wales
2241010,2,663,1115.129,1140.9332,1023.6221,960,Berwick (C),3805,Victoria
2241102,2,791,1112.9899,1175.5618,1059.961,960,Berwick (C),3802,Victoria
2241103,2,974,1095.1775,1144.1989999999998,1041.8583,960,Berwick (C),3802,Victoria
3241111,3,227,903.5407,887.44055,940.6442,1282,Holland Park,4121,Queensland
3241602,3,671,951.01904,937.845,1051.1613,1645,Yeerongpilly,4105,Queensland
1241606,1,546,852.31964,851.78705,920.4264,3100,Gosford (C),2256,New South Wales
3241703,3,584,1104.9034,1091.3555,1086.8771,1391,Moorooka,4105,Queensland
1241801,1,540,949.0061599999999,947.26886,953.76587,3100,Gosford (C),2256,New South Wales
1242001,1,876,953.4028,979.0809300000001,946.0219,3100,Gosford (C),2256,New South Wales
3250103,3,692,1072.9541,1048.7861,1088.0278,1416,Nathan,4111,Queensland
1250204,1,799,1136.3655,1217.7924,1163.5193,8000,Warringah (S),2105,New South Wales
2250205,2,768,1168.3787,1138.1735,1176.8953,6160,Ringwood (C),3135,Victoria
2250301,2,834,1131.3962,1137.1771,1117.8594,6160,Ringwood (C),3135,Victoria
3250401,3,919,1113.2948,1222.4012,1087.09,1492,Robertson,4109,Queensland
1250403,1,954,1125.8247,1150.264,1123.6099,8000,Warringah (S),2107,New South Wales
2250501,2,844,1002.087,1023.0804,971.6647300000001,3880,Knox (C),3153,Victoria
1250503,1,526,1145.8104,1197.9791,1201.2611,8000,Warringah (S),2107,New South Wales
2251105,2,767,1102.2524,1113.7081,1054.5774,3880,Knox (C),3180,Victoria
1411608,1,822,959.8309300000001,965.61896,967.80505,6250,Parramatta (C),2115,New South Wales
1250507,1,259,1005.3359,953.7604,1093.4996,8000,Warringah (S),2106,New South Wales
1250515,1,384,1148.4086,1274.0845,1159.609,8000,Warringah (S),2106,New South Wales
3250603,3,613,1088.317,1100.6702,1062.9045,1356,Macgregor,4109,Queensland
2250606,2,887,1075.1534,1116.0487,1003.5472,3880,Knox (C),3156,Victoria
2250607,2,572,1086.417,1107.3134,1037.6414,3880,Knox (C),3156,Victoria
2250611,2,747,1068.3298,1076.9921,1018.3818,3880,Knox (C),3156,Victoria
2250615,2,591,1090.0781,1109.3477,1022.1011,3880,Knox (C),3156,Victoria
3250710,3,733,985.41345,1027.9026,954.24634,1588,Upper Mount Gravatt,4122,Queensland
2250808,2,854,1119.2848,1169.0574,1088.8492,3880,Knox (C),3152,Victoria
2250904,2,786,1162.6113,1226.4865,1137.9104,5480,Nunawading (C),3131,Victoria
2250909,2,656,1156.0123,1273.9302,1131.8569,5480,Nunawading (C),3131,Victoria
2251004,2,573,1112.6125,1147.4536,1064.0635,3880,Knox (C),3179,Victoria
2251101,2,1248,1133.6304,1179.2769,1097.0269,3880,Knox (C),3152,Victoria
1251203,1,853,1067.1967,1131.1349,1050.5206,8000,Warringah (S),2099,New South Wales
3251306,3,609,1123.3245,1160.6003,1075.94,4631,Rochedale South,4123,Queensland
2251309,2,1223,1133.4514,1201.8344,1088.5381,3880,Knox (C),3178,Victoria
1251311,1,262,939.4379,928.8094,1090.6791,8000,Warringah (S),2099,New South Wales
3251401,3,1058,1045.5704,1077.9614,1005.0553,4631,Rochedale South,4123,Queensland
3251409,3,520,1099.8741,1107.74,1051.0414,4631,Rochedale South,4123,Queensland
1251506,1,791,1074.9885,1115.7125,1057.5969,8000,Warringah (S),2099,New South Wales
3251603,3,686,970.3092,1005.4471,947.1139999999999,4637,Slacks Creek,4127,Queensland
3251704,3,727,933.9860000000001,980.5469400000001,931.3215,4612,Kingston,4114,Queensland
1260102,1,219,957.7126,912.7939,1180.845,4000,Hornsby (S),2253,New South Wales
1260209,1,603,1103.1753,1088.4484,1094.9154,4000,Hornsby (S),2079,New South Wales
2260308,2,408,1039.6245,1017.2587,1062.9427,7960,Waverley (C),3150,Victoria
1260408,1,379,923.7364,869.75916,1049.0692,4000,Hornsby (S),2077,New South Wales
3263512,3,536,810.9489,926.0296599999999,833.50586,4656,Woodridge,4114,Queensland
2260410,2,468,1162.9509,1149.5496,1178.7339,7960,Waverley (C),3149,Victoria
2260701,2,1073,1131.7987,1145.5281,1107.0894,7960,Waverley (C),3150,Victoria
2260803,2,508,1183.2399,1330.5253,1176.7391,7960,Waverley (C),3150,Victoria
1260805,1,1122,1150.5948,1233.1044,1185.1506,4000,Hornsby (S),2120,New South Wales
2260809,2,955,1152.9509,1236.8085,1116.8292,7960,Waverley (C),3150,Victoria
1260902,1,672,1155.3252,1297.7404,1146.835,4000,Hornsby (S),2120,New South Wales
3260904,3,582,878.262,947.83923,857.815,1168,Darra,4076,Queensland
2260907,2,669,1145.0432,1242.5933,1116.9742,7960,Waverley (C),3150,Victoria
1261006,1,977,1166.6903,1210.2228,1197.1035,4000,Hornsby (S),2121,New South Wales
2261006,2,704,1097.1733,1096.7277,1066.1501,7960,Waverley (C),3170,Victoria
3261104,3,972,1086.0343,1103.0366,1080.9044,1162,Corinda,4075,Queensland
2261105,2,764,1101.5253,1112.4053,1056.016,7960,Waverley (C),3170,Victoria
2270103,2,608,1079.838,1055.2006,1038.885,4920,Moorabbin (C),3165,Victoria
2261107,2,896,1095.4214,1126.0719,1061.4563,7960,Waverley (C),3170,Victoria
1261109,1,529,1158.0178,1201.4594,1228.9889,4500,Ku-ring-gai (M),2076,New South Wales
3261205,3,672,954.1863400000001,914.8676,1024.8862,1522,Sherwood,4075,Queensland
1261302,1,747,1187.9972,1309.0094,1213.9335,4500,Ku-ring-gai (M),2076,New South Wales
3261304,3,359,1052.6637,991.3439300000001,1062.5953,1241,Graceville,4075,Queensland
3261405,3,531,1097.3143,1104.9956,1119.1298,1132,Chelmer,4068,Queensland
2261501,2,577,981.3765,966.6377,987.7847,5520,Oakleigh (C),3166,Victoria
3261705,3,617,781.6419999999999,873.05023,828.70166,1001,Acacia Ridge,4110,Queensland
3262201,3,116,1023.937,1082.493,994.237,1462,Parkinson,4115,Queensland
3262404,3,54,927.4932,969.01416,874.44135,1001,Acacia Ridge,4110,Queensland
3262903,3,810,1077.7421,1113.5125,1050.9463,1503,Runcorn,4113,Queensland
3263309,3,1158,974.312,1044.6838,916.9092,4612,Kingston,4114,Queensland
3263310,3,511,931.1575300000001,1021.1445,868.58234,4612,Kingston,4114,Queensland
1270108,1,773,1145.6051,1235.2985,1130.7267,500,Baulkham Hills (S),2158,New South Wales
2270202,2,591,1043.4275,1021.3298,1013.0261,4920,Moorabbin (C),3190,Victoria
2270203,2,303,1051.7075,1010.0447,1035.3546,4920,Moorabbin (C),3190,Victoria
2270206,2,545,1071.3323,1042.2433,1083.613,4920,Moorabbin (C),3189,Victoria
1270307,1,529,1141.7706,1245.5288,1131.8909,500,Baulkham Hills (S),2154,New South Wales
2270307,2,693,1004.5629,978.28766,1008.5878,4920,Moorabbin (C),3192,Victoria
1270408,1,578,1140.136,1267.2434,1139.2787,500,Baulkham Hills (S),2154,New South Wales
2270413,2,581,1046.6647,1028.5181,1037.7343,4920,Moorabbin (C),3192,Victoria
2270414,2,561,1102.0349,1107.9688,1030.7060000000001,4920,Moorabbin (C),3192,Victoria
1270502,1,637,1128.2137,1198.8817,1139.3882,500,Baulkham Hills (S),2154,New South Wales
1270506,1,704,1157.4194,1252.2152,1160.4839,500,Baulkham Hills (S),2154,New South Wales
2270509,2,843,1075.2,1097.715,988.6853,4920,Moorabbin (C),3202,Victoria
2270707,2,1227,1019.7067,1087.5881,947.8833,5520,Oakleigh (C),3169,Victoria
2270909,2,844,890.2237,975.60016,899.4926,6920,Springvale (C),3171,Victoria
1270910,1,574,1115.7963,1178.4954,1117.1262,500,Baulkham Hills (S),2154,New South Wales
2271001,2,908,932.38385,961.17755,912.4206,6920,Springvale (C),3171,Victoria
2271010,2,724,957.6908599999999,1009.2832,944.9329,6920,Springvale (C),3174,Victoria
2271101,2,860,1054.0555,1030.3123,1004.1585,6920,Springvale (C),3173,Victoria
1271102,1,901,1153.6334,1215.6954,1197.6696,4000,Hornsby (S),2120,New South Wales
2271103,2,729,1042.4934,1063.107,1008.7073,6920,Springvale (C),3172,Victoria
1271111,1,506,1152.5677,1201.8302,1180.532,4000,Hornsby (S),2119,New South Wales
1280504,1,675,1027.7313,1060.7177,1011.2624,750,Blacktown (C),2767,New South Wales
1280508,1,612,997.5443,1022.5891,943.72906,750,Blacktown (C),2767,New South Wales
2280604,2,543,1023.7388,965.4986,1119.8279,1600,Caulfield (C),3162,Victoria
1280701,1,983,982.37115,1045.1605,930.11005,750,Blacktown (C),2148,New South Wales
2280709,2,788,1057.1669,1042.8119,1093.9232,1160,Brighton (C),3187,Victoria
2280807,2,844,1079.2734,1067.9027,1094.5103,1160,Brighton (C),3187,Victoria
1280809,1,771,956.3939,1005.3333,924.8941,750,Blacktown (C),2147,New South Wales
1280907,1,451,897.2091,918.2685,888.48615,750,Blacktown (C),2147,New South Wales
2281106,2,1089,944.50354,923.1375,980.445,4920,Moorabbin (C),3190,Victoria
2281108,2,542,1029.772,1007.0025,998.1778,4920,Moorabbin (C),3190,Victoria
2281210,2,464,1131.4667,1112.5458,1142.5531,6560,Sandringham (C),3191,Victoria
1281212,1,608,1099.1676,1130.0092,1054.6693,750,Blacktown (C),2147,New South Wales
1281402,1,506,988.6360000000001,1035.5597,950.02325,750,Blacktown (C),2148,New South Wales
2281402,2,363,1165.4335,1152.0436,1172.073,6560,Sandringham (C),3188,Victoria
2281403,2,562,1066.0309,1035.1636,1110.9617,6560,Sandringham (C),3188,Victoria
2281805,2,534,1143.6139,1123.3835,1199.325,1160,Brighton (C),3184,Victoria
1290104,1,1078,764.3639999999999,895.2663,779.105,750,Blacktown (C),2770,New South Wales
2290303,2,115,957.4945,971.05475,1102.7421,6120,Richmond (C),3121,Victoria
2290403,2,233,922.11835,856.62274,1171.2167,4602,Melbourne (C) - Remainder,3141,Victoria
2290409,2,293,945.5754400000001,891.7094,1199.6144,4602,Melbourne (C) - Remainder,3141,Victoria
1290701,1,516,780.6602,825.3368,917.7716,750,Blacktown (C),2770,New South Wales
2290704,2,448,949.41614,968.5998,996.595,5840,Port Melbourne (C),3207,Victoria
1290807,1,605,1023.1788,1087.5729,937.8384,750,Blacktown (C),2770,New South Wales
1290902,1,668,1034.628,1092.9265,968.42615,750,Blacktown (C),2148,New South Wales
2291105,2,154,1213.8892,1008.0067,1192.4882,6880,South Melbourne (C),3205,Victoria
2291107,2,23,970.4457,803.9967,1150.59,6880,South Melbourne (C),3205,Victoria
2291109,2,360,1012.17,1035.8197,1188.6393,6880,South Melbourne (C),3004,Victoria
1291204,1,676,1104.3854,1200.656,1043.9061,6350,Penrith (C),2759,New South Wales
2291406,2,405,980.99176,945.0561,1145.9935,5960,Prahran (C),3141,Victoria
2291506,2,148,939.94055,910.8878,1073.4349,5960,Prahran (C),3181,Victoria
2291508,2,662,779.2181400000001,816.19275,948.1498,5960,Prahran (C),3181,Victoria
2291606,2,70,787.1928,774.1686,1122.6185,5960,Prahran (C),3181,Victoria
2291607,2,348,950.91016,897.6223,1067.4189999999999,5960,Prahran (C),3181,Victoria
2291801,2,364,992.2861,938.15735,1116.9401,6480,St Kilda (C),3183,Victoria
2291811,2,190,784.48785,768.2179,1091.9607,6480,St Kilda (C),3183,Victoria
2291903,2,307,852.8441,822.3614,1083.6,6480,St Kilda (C),3182,Victoria
2292207,2,210,802.1246,790.9645,996.7308300000001,6480,St Kilda (C),3182,Victoria
2292305,2,604,963.1769400000001,954.6076699999999,1107.431,6480,St Kilda (C),3182,Victoria
2292306,2,401,969.627,927.2402300000001,1115.5981,6480,St Kilda (C),3184,Victoria
2292402,2,518,897.2379,888.77496,1060.167,6480,St Kilda (C),3184,Victoria
2292404,2,538,930.5473,881.1990400000001,1082.9329,6480,St Kilda (C),3184,Victoria
2292406,2,553,923.04565,903.0513300000001,1111.9183,6480,St Kilda (C),3184,Victoria
2292504,2,561,866.1061,877.6039999999999,1050.7847,6480,St Kilda (C),3184,Victoria
2300202,2,441,1015.5543,977.6912,1047.0647,1280,Brunswick (C),3055,Victoria
1300208,1,1144,903.5183,1031.9675,873.4806,6350,Penrith (C),2760,New South Wales
2300209,2,601,924.3722,920.46875,1104.506,1280,Brunswick (C),3056,Victoria
2300307,2,178,850.4154,856.6607,1040.2207,1280,Brunswick (C),3056,Victoria
1300309,1,572,1042.7311,1090.4292,1013.2144,6350,Penrith (C),2750,New South Wales
1300310,1,839,1087.5111,1136.779,1029.9781,6350,Penrith (C),2760,New South Wales
1300314,1,615,1115.0437,1146.3333,1075.9884,6350,Penrith (C),2750,New South Wales
2300405,2,639,990.3541,999.2791,1053.4418,1280,Brunswick (C),3068,Victoria
1300406,1,956,980.4757699999999,1024.4358,925.7523,6350,Penrith (C),2760,New South Wales
1300410,1,429,944.5413,955.3558300000001,951.0141,6350,Penrith (C),2760,New South Wales
1300502,1,649,805.6959,879.5546,825.8677,6350,Penrith (C),2760,New South Wales
1300706,1,665,805.4914,836.50275,956.6188,6350,Penrith (C),2750,New South Wales
1300808,1,1198,1076.271,1108.4409,1010.2549,6350,Penrith (C),2750,New South Wales
2300808,2,115,885.9001,865.6479,1034.8491,1960,Collingwood (C),3066,Victoria
2300901,2,181,834.7842,861.3195,981.2131300000001,1960,Collingwood (C),3067,Victoria
1301002,1,221,950.2679,933.72675,981.42395,6350,Penrith (C),2750,New South Wales
1301205,1,1022,1072.5276,1115.5559,1016.3087,6350,Penrith (C),2750,New South Wales
2301303,2,561,1028.8044,1015.8668,1223.0358,4602,Melbourne (C) - Remainder,3054,Victoria
1301307,1,1080,1079.7332,1135.9672,1028.8873,6350,Penrith (C),2750,New South Wales
2301310,2,524,1005.6465,931.758,1246.3732,4602,Melbourne (C) - Remainder,3054,Victoria
1301414,1,1004,1116.3833,1138.2167,1093.8617,6350,Penrith (C),2750,New South Wales
2301502,2,48,1081.7161,997.15674,1262.6338,4602,Melbourne (C) - Remainder,3052,Victoria
2301504,2,292,1097.3407,1050.2968,1173.7512,4602,Melbourne (C) - Remainder,3032,Victoria
2301607,2,483,652.0774,718.23456,833.34015,2680,Essendon (C),3032,Victoria
2301608,2,206,996.66785,1014.9253,1048.7201,2680,Essendon (C),3032,Victoria
2301810,2,593,989.1983,985.5429,1071.5912,4602,Melbourne (C) - Remainder,3031,Victoria
2301907,2,301,927.1281,915.78754,982.4319,4602,Melbourne (C) - Remainder,3031,Victoria
2301908,2,469,919.6922,917.3207,1020.5104,4602,Melbourne (C) - Remainder,3031,Victoria
2301913,2,529,649.26685,773.57196,833.6883,4602,Melbourne (C) - Remainder,3031,Victoria
2302003,2,626,997.49854,1083.5933,1128.5544,4602,Melbourne (C) - Remainder,3051,Victoria
2302206,2,425,624.797,752.88684,822.6188400000001,4602,Melbourne (C) - Remainder,3053,Victoria
2302210,2,244,1027.4244,844.1083,1325.4260000000002,4602,Melbourne (C) - Remainder,3053,Victoria
2302304,2,272,1005.0407,966.9873,1223.1782,4602,Melbourne (C) - Remainder,3053,Victoria
2302404,2,698,883.8081699999999,927.2229,1126.3502,4601,Melbourne (C) - Inner,3000,Victoria
2302504,2,300,973.02386,969.7272300000001,1164.5918,4602,Melbourne (C) - Remainder,3002,Victoria
2361905,2,368,992.2671,955.5137300000001,1099.3652,1600,Caulfield (C),3161,Victoria
1310111,1,370,1079.2408,1163.5576,994.3594400000001,4900,Liverpool (C),2750,New South Wales
2310301,2,381,885.793,919.7846,832.41864,7080,Sunshine (C),3019,Victoria
2310402,2,947,995.8459,1013.9576,942.62994,7080,Sunshine (C),3020,Victoria
2310502,2,770,998.64026,955.61505,946.3958,2840,Footscray (C),3013,Victoria
1310706,1,1149,1048.8187,1028.788,1049.3821,4900,Liverpool (C),2170,New South Wales
1310804,1,1134,1108.8848,1173.2708,1053.8992,4900,Liverpool (C),2170,New South Wales
1310811,1,1038,1101.4266,1140.5294,1046.6669,4900,Liverpool (C),2170,New South Wales
1310906,1,644,840.0454,866.4552,964.8544,4900,Liverpool (C),2170,New South Wales
1311004,1,817,1034.7002,1099.279,965.92725,4900,Liverpool (C),2170,New South Wales
1311104,1,582,959.653,975.0812,963.6242,2850,Fairfield (C),2166,New South Wales
2311107,2,798,832.738,895.23047,853.80835,2840,Footscray (C),3011,Victoria
2311205,2,742,906.8462,953.91254,899.8899,2840,Footscray (C),3013,Victoria
1311210,1,704,1039.1849,1071.0969,974.4599,2850,Fairfield (C),2170,New South Wales
1340410,1,631,1113.7252,1152.469,1110.5228,7150,Sutherland (S),2228,New South Wales
1311301,1,805,1023.0026,1104.9221,971.4053,2850,Fairfield (C),2176,New South Wales
1311304,1,883,1048.1976,1167.1044,995.8219,2850,Fairfield (C),2176,New South Wales
2311601,2,19,939.19916,928.1654,792.4111,8080,Williamstown (C),3016,Victoria
2311608,2,550,884.5521,863.9938400000001,914.2591,8080,Williamstown (C),3016,Victoria
2311702,2,1001,980.7932,990.0044,930.2575,120,Altona (C),3025,Victoria
2311803,2,833,1000.0749,1008.4012,941.893,120,Altona (C),3025,Victoria
1320207,1,243,1050.8976,1022.2527,1015.3762,4900,Liverpool (C),2170,New South Wales
1320303,1,531,818.88025,885.2665400000001,862.28406,1500,Campbelltown (C),2564,New South Wales
2320304,2,497,1042.9453,1012.9169,993.2265,3680,Keilor (C),3042,Victoria
2320401,2,666,1085.8973,1085.7084,1009.946,3680,Keilor (C),3043,Victoria
1320411,1,577,1028.4911,1049.6329,1006.9774,1500,Campbelltown (C),2564,New South Wales
1320412,1,494,1060.4729,1075.0818,1035.8439,1500,Campbelltown (C),2167,New South Wales
1321508,1,919,641.0106,809.4963,791.23224,1500,Campbelltown (C),2560,New South Wales
2320504,2,1283,1094.9259,1112.2047,1026.7964,1240,Broadmeadows (C),3043,Victoria
1320507,1,748,1092.7827,1149.2830000000001,1049.4856,1500,Campbelltown (C),2565,New South Wales
1320509,1,606,1058.9431,1089.5177,1015.2004,1500,Campbelltown (C),2566,New South Wales
1320516,1,318,956.4480599999999,1007.9286,948.5788,1500,Campbelltown (C),2564,New South Wales
2320604,2,1124,1020.2957,1046.2255,942.4393,1240,Broadmeadows (C),3047,Victoria
2320607,2,462,1024.1743,1030.2188,968.0752,1240,Broadmeadows (C),3046,Victoria
2320612,2,589,854.4125,932.9485,831.68884,1240,Broadmeadows (C),3046,Victoria
1320715,1,745,1136.9794,1211.7535,1100.4594,1500,Campbelltown (C),2566,New South Wales
2320906,2,510,1036.5161,989.6119,1114.3553,2680,Essendon (C),3040,Victoria
1321506,1,940,764.2028,892.4734,827.32056,1500,Campbelltown (C),2560,New South Wales
1321507,1,400,1097.6074,1138.5975,1110.7954,1500,Campbelltown (C),2560,New South Wales
1320908,1,663,1108.8975,1189.5387,1043.3074,1500,Campbelltown (C),2560,New South Wales
1320913,1,508,1118.7952,1141.6112,1046.7029,1500,Campbelltown (C),2560,New South Wales
1321001,1,783,1043.2571,1060.2212,1029.2516,1500,Campbelltown (C),2560,New South Wales
