crash_id,crash_date,crash_time,severity,crash_type,cyclists,cyclist_casualties,reported_location,latitude,longitude
1100777,16-Dec-14,19:50,Property Damage Only,Collision with parked vehicle,1,0,CAPTAIN COOK CRESCENT (MURRAY/STUART -> FRANKLIN),-35.321282000000004,149.134816
1064014,28-May-13,8:15,Property Damage Only,Other - Vehicle to Vehicle,1,0,MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION,-35.260533,149.132234
1110980,13-May-15,16:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/SULWOOD INTERSECTION,-35.384625,149.093031
1097032,2-Oct-14,8:48,Injury,Right angle collision,1,1,BELCONNEN/BELCWGUNGS RAMP/GUNGSBELCERM RAMP INTERSECTION,-35.257433,149.089911
1098622,11-Nov-14,6:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,HOOKER STREET (MUELLER -> NOVAR),-35.305732,149.098885
1062011,20-May-13,8:15,Injury,Same direction side swipe,1,1,NORTHBOURNE AVENUE (GREENWAY -> CONDAMINE/IPIMA),-35.266868,149.131111
1085051,8-Apr-14,8:35,Property Damage Only,Right angle collision,1,0,FAIRBAIRN/ROBERT CAMPBELL INTERSECTION,-35.29244,149.170456
1102457,18-Jan-15,9:15,Injury,Other -  Single Vehicle (On Road),1,1,PARKES WAY ( ANZAC -> PARKEKINGERM RAMP),-35.291323,149.141077
1108230,13-Apr-15,8:35,Property Damage Only,Other - Vehicle to Vehicle,2,0,BUNDA STREET (GENGE -> MURULLA),-35.277626,149.13179499999998
1034144,10-May-12,8:05,Injury,Right turn into oncoming vehicle,1,1,MELROSE/THEODORE INTERSECTION,-35.338483000000004,149.083411
1078422,9-Jan-14,20:28,Injury,Right turn into oncoming vehicle,1,1,COOYONG/TORRENS INTERSECTION,-35.276275,149.133557
1058236,27-Feb-13,17:25,Property Damage Only,Other - Vehicle to Vehicle,1,0,DE BURGH STREET (BERRIGAN/WATTLE -> OWEN),-35.25861,149.130966
1101792,14-Dec-14,9:40,Property Damage Only,Other - Vehicle to Vehicle,1,0,HINDETUGGNRM/HINDMARSH/TUGGNHINDWRM INTERSECTION,-35.348397,149.068798
1053739,23-Jan-13,8:58,Injury,Struck pedestrian (On Road),1,0,ALINGA/CITY/EAST/MORT INTERSECTION,-35.278543,149.130627
1074367,21-Oct-13,8:45,Injury,Other - Vehicle to Vehicle,1,1,FLOREY/OSBURN INTERSECTION,-35.212938,149.023853
1101073,19-Dec-14,7:40,Property Damage Only,Right angle collision,1,0,COWPER/WAKEFIELD INTERSECTION,-35.261721,149.141909
1107002,10-Mar-15,17:15,Property Damage Only,Other - Vehicle to Vehicle,1,0,MORPHETT/NORTHBOURNE INTERSECTION,-35.253575,149.13335800000002
1048974,23-Oct-12,16:45,Property Damage Only,Same direction side swipe,1,0,LAUNCESTON STREET (DENNES -> BURNIE),-35.346705,149.0741
1057797,22-Feb-13,8:44,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/MELROSE INTERSECTION,-35.357237,149.09153899999998
1056022,24-Feb-13,11:15,Injury,Right angle collision,1,1,MASSON/MCCAUGHEY INTERSECTION,-35.269451000000004,149.123379
1045140,27-Aug-12,18:00,Injury,Collision with parked vehicle,1,1,ALLARA STREET (NANGARI -> CONSTITUTION),-35.28366,149.132814
1048343,2-Nov-12,8:10,Injury,Right turn into oncoming vehicle,1,1,MORPHETT/NORTHBOURNE INTERSECTION,-35.253575,149.13335800000002
1111986,9-Jun-15,12:00,Property Damage Only,Right angle collision,1,0,COWPER/DICKSON SHOPS ACCESS INTERSECTION,-35.249741,149.140959
1087583,14-May-14,17:55,Injury,Right angle collision,1,1,GOYDER/JERRABOMBERRA INTERSECTION,-35.337512,149.149669
1104628,23-Feb-15,15:30,Injury,Other - Vehicle to Vehicle,1,1,CONSTITUTION/CORANDERRK INTERSECTION,-35.285718,149.135131
1090849,2-Jul-14,12:10,Property Damage Only,Right angle collision,1,0,MACPHERSON/MOORHOUSE INTERSECTION,-35.262997999999996,149.12107
1055712,19-Feb-13,16:30,Property Damage Only,Right angle collision,1,0,ELLENBOROUGH/GINNINDERRA/MOUAT/RIGGALL INTERSECTION,-35.242907,149.126625
1090162,30-Jun-14,11:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,HINDMARSH/HINDWTUGGSRM/TUGGSHINDERM INTERSECTION,-35.348326,149.07069199999998
1078826,11-Jan-14,16:15,Property Damage Only,Right turn into oncoming vehicle,1,0,POINT HUT ROAD (FRESHFORD -> JIM PIKE),-35.451018,149.073331
1066284,16-Jun-13,11:23,Injury,Right angle collision,1,1,RUSSELL/VIVIAN BULLWINKEL INTERSECTION,-35.299353,149.15127900000002
1078026,24-Dec-13,8:00,Property Damage Only,Right angle collision,1,0,LEICHHARDT/MILDURA/WENTWORTH INTERSECTION,-35.320624,149.148002
1103652,6-Mar-14,9:00,Property Damage Only,Rear end collision,1,0,EGGLESTON/GARRAN INTERSECTION,-35.282497,149.11666200000002
1100961,8-Dec-14,8:50,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (CONDAMINE/IPIMA -> MACARTHUR/WAKEFIELD),-35.261026,149.132055
1101186,22-Dec-14,14:50,Injury,Right turn into oncoming vehicle,1,1,COOYONG/MORT INTERSECTION,-35.275914,149.131052
1040174,18-Jul-12,8:50,Injury,Right angle collision,1,1,ISABELLA DRIVE (ASHLEY -> COCKCROFT),-35.421085999999995,149.102046
1073300,8-Oct-13,13:30,Property Damage Only,Rear end collision,1,0,CONSTITUTION/LONDON INTERSECTION,-35.283348,149.131226
1073657,17-Oct-13,9:12,Injury,Other - Vehicle to Vehicle,1,1,CHILDERS STREET (RUDD -> HUTTON),-35.277174,149.12552
1084985,3-May-14,13:50,Property Damage Only,Right angle collision,1,0,BOX/CHARTERISVILLE/HEIDELBERG (NE) INTERSECTION,-35.457404,149.096927
1028414,8-Feb-12,21:26,Injury,Right angle collision,1,1,AINSWORTH/POWER INTERSECTION,-35.353228,149.095178
1093814,18-Aug-14,17:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,GIRRAHWEEN/MASSON/NORTHBOURNE INTERSECTION,-35.270338,149.130651
1029325,10-Feb-12,15:20,Injury,Right angle collision,1,1,ATHLLON/BEASLEY (SW) INTERSECTION,-35.371915,149.092895
1073538,29-Oct-13,13:30,Property Damage Only,Right angle collision,1,0,ALEXANDRINA/CORONATION/FLYNN INTERSECTION,-35.300644,149.122059
1072248,24-Sep-13,8:05,Injury,Same direction side swipe,1,1,BARRY/MCCAUGHEY/NORTH INTERSECTION,-35.273367,149.121947
1049727,2-Nov-12,15:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,KATHERINE/MARRETT INTERSECTION,-35.169534999999996,149.130021
1083972,2-Apr-14,8:20,Injury,Right angle collision,1,1,GORDON/MARCUS CLARKE INTERSECTION,-35.282607,149.124069
1073656,14-Oct-13,19:50,Property Damage Only,Right angle collision,1,0,GARRAN/LIVERSIDGE/McCOY INTERSECTION,-35.283565,149.119855
1055356,4-Feb-13,7:48,Property Damage Only,Right turn into oncoming vehicle,1,0,HINDMARSH/WILLIAMSON INTERSECTION,-35.341578000000005,149.047085
1035251,14-May-12,9:30,Property Damage Only,Collision with parked vehicle,1,0,MACPHERSON STREET (LILLEY -> TATE),-35.261734999999994,149.120758
1049337,12-Nov-12,17:20,Property Damage Only,Right angle collision,1,0,CONDAMINE/FORBES INTERSECTION,-35.266094,149.129848
1078595,6-Jan-14,14:45,Property Damage Only,Same direction side swipe,1,0,MELROSE DRIVE (BOTANY -> HINDMARSH),-35.350842,149.08488899999998
1064573,14-Jun-13,14:30,Injury,Other - Vehicle to Vehicle,1,1,NORTHBOURNE AVENUE (ELOUERA/GOULD -> GIRRAHWEEN/MASSON),-35.272827,149.130149
1042624,30-Aug-12,12:30,Injury,Same direction side swipe,1,1,BELCONNEN WAY (GUNGAHLIN DR -> BARRY DR),-35.260025,149.096363
1043611,18-Aug-12,17:10,Property Damage Only,Right angle collision,1,0,BARRY/MOORE INTERSECTION,-35.275611,149.128177
1046431,25-Sep-12,7:43,Injury,Right turn into oncoming vehicle,1,1,DRAKEFORD/HURTLE INTERSECTION,-35.433924,149.08803
1061243,10-May-13,19:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,NORTHBOURNE AVENUE (SWINDEN -> BARTON/FEDERAL),-35.242591,149.135398
1037922,7-Mar-12,7:45,Injury,Right angle collision,1,1,FINCHAM/WHEELER INTERSECTION,-35.395352,149.078564
1043469,23-Jul-12,15:15,Injury,Right angle collision,1,1,HANNAFORD/PAGE/PETTERD INTERSECTION,-35.240201,149.052104
1033239,16-Mar-12,16:50,Injury,Other - Vehicle to Vehicle,1,1,BARRY DRIVE (MCCAUGHEY/NORTH -> KINGSLEY),-35.274965,149.124472
1047619,3-Sep-12,8:40,Injury,Right turn into oncoming vehicle,1,1,MORPHETT/NORTHBOURNE INTERSECTION,-35.253575,149.13335800000002
1048836,6-Nov-12,12:20,Injury,Right angle collision,1,1,ALEXANDRINA/CORONATION/FLYNN INTERSECTION,-35.300487,149.122262
1071255,8-Sep-13,8:55,Property Damage Only,Collision with parked vehicle,1,0,NORTHBOURNE AVENUE (ALINGA -> BUNDA/RUDD),-35.278236,149.129275
1089928,20-Jun-14,8:35,Property Damage Only,Right angle collision,1,0,GORDON/MARCUS CLARKE INTERSECTION,-35.282661,149.12393
1032581,21-Mar-12,17:45,Property Damage Only,Right angle collision,1,0,HAYDON/UNIVERSITY INTERSECTION,-35.238524,149.090424
1070238,22-Aug-13,9:00,Property Damage Only,Right angle collision,1,0,CAPTAIN COOK/HOVELL INTERSECTION,-35.329823,149.13746899999998
1080528,15-Jan-14,16:35,Property Damage Only,Same direction side swipe,1,0,ELLENBOROUGH/GINNINDERRA/MOUAT/RIGGALL INTERSECTION,-35.24309,149.126684
1110243,4-May-15,14:00,Injury,Other - Vehicle to Vehicle,1,1,SULLIVANS CREEK ROAD (NORTH -> FELLOWS/SULLIVANS),-35.277234,149.11908
1076257,20-Nov-13,8:10,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (BARRY/COOYONG -> McKAY),-35.275407,149.12973200000002
1099774,26-Nov-14,16:45,Injury,Same direction side swipe,1,1,MOUAT STREET (ANTILL/NORTHBOURNE -> GOODWIN),-35.248184,149.133369
1045983,12-Sep-12,17:25,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (ALINGA -> BUNDA/RUDD),-35.277652,149.129369
1037756,26-Jun-12,7:42,Property Damage Only,Same direction side swipe,1,0,COTTER ROAD (KIRKPATRICK -> COTTETUGGNRM/TUGGNCOTTWRM),-35.320485999999995,149.06247199999999
1050477,20-Nov-12,15:10,Injury,Other - Vehicle to Vehicle,1,1,FLOREY/HAYWARD INTERSECTION,-35.214180999999996,149.020755
1049826,11-Nov-12,8:18,Injury,Same direction side swipe,1,1,MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION,-35.260441,149.132149
1092037,3-Aug-14,10:30,Injury,Right angle collision,1,1,CARLILE/COPLAND INTERSECTION,-35.218053999999995,149.05425
1076987,16-Dec-13,12:30,Injury,Other - Vehicle to Vehicle,1,1,GINNINDERRA/WILLIAM SLIM INTERSECTION,-35.225719,149.074225
1082337,18-Mar-14,18:55,Property Damage Only,Other - Vehicle to Vehicle,1,0,BEASLEY STREET (LAMBRIGG -> ATHLLON),-35.371913,149.09606200000002
1066770,5-Jul-13,16:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,GIRRAHWEEN/GRIMES/LIMESTONE INTERSECTION,-35.269599,149.139525
1054834,17-Feb-12,15:00,Injury,Overturned (On Road),1,1,MIRRABEI/PAUL COE/SHOALHAVEN INTERSECTION,-35.174157,149.12088500000002
1085753,23-Apr-14,8:25,Property Damage Only,Right angle collision,1,0,ALINGA/NORTHBOURNE INTERSECTION,-35.278426,149.129344
1042922,8-Aug-12,8:30,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (MACARTHUR/WAKEFIELD -> MORPHETT),-35.258523,149.132459
1088883,4-Jun-14,13:55,Property Damage Only,Right angle collision,1,0,EBDEN/OFFICER/TYSON INTERSECTION,-35.259282,149.147708
1033243,16-Apr-12,8:00,Injury,Right angle collision,1,1,BEASLEY/LAMBRIGG INTERSECTION,-35.371911,149.096453
1055916,31-Oct-12,8:20,Injury,Right turn into oncoming vehicle,1,1,NORTHBOURNE/SWINDEN INTERSECTION,-35.244189,149.134861
1042162,7-Jul-12,13:00,Injury,Right turn into oncoming vehicle,1,1,DONALDSON/DOONKUNA/ELOUERA INTERSECTION,-35.275187,149.136885
1037932,5-Jun-12,9:00,Injury,Same direction side swipe,1,1,BARRY/MOORE INTERSECTION,-35.275465000000004,149.12832
1104383,14-Dec-14,17:14,Property Damage Only,Other - Vehicle to Vehicle,1,0,SCOTTS CROSSING (COOYONG -> NARELLAN),-35.277507,149.134256
1071350,15-Aug-13,8:30,Injury,Other - Vehicle to Vehicle,1,1,CAPTAIN COOK/FRANKLIN INTERSECTION,-35.320667,149.13494599999999
1093716,15-Aug-14,18:10,Property Damage Only,Right angle collision,1,0,BONNEY/COWPER/FOVEAUX INTERSECTION,-35.264763,149.140229
1107265,11-Mar-15,8:10,Property Damage Only,Same direction side swipe,1,0,CLUNIES ROSS STREET (DICKSON -> SOUTH),-35.276012,149.114117
1110847,12-May-15,18:55,Property Damage Only,Other - Vehicle to Vehicle,1,0,BARRY DRIVE (WATSON -> MARCUS CLARKE),-35.275364,149.12591
1096679,2-Oct-14,6:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,BARRY DRIVE (WATSON -> MARCUS CLARKE),-35.275376,149.126015
1109771,27-Apr-15,16:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,TELOPEA/WENTWORTH/EASTLAKE INTERSECTION,-35.311098,149.14178700000002
1046177,9-Aug-12,7:10,Injury,Right angle collision,1,1,ELOUERA/TORRENS INTERSECTION,-35.273307,149.134126
1077674,12-Dec-13,15:40,Property Damage Only,Other - Vehicle to Vehicle,1,0,CHALLIS STREET (CAPE -> ANTILL SRV.RD),-35.249357,149.135594
1095390,11-Sep-14,16:40,Property Damage Only,Right angle collision,1,0,HUDDART/LYSAGHT INTERSECTION,-35.215324,149.139905
1091258,10-Jul-14,7:45,Property Damage Only,Same direction side swipe,1,0,COTTER ROAD (MCCULLOCH -> LADY DENMAN),-35.313251,149.082153
1095869,30-Sep-14,16:30,Injury,Right angle collision,1,1,GOYDER/JERRABOMBERRA INTERSECTION,-35.337657,149.149417
1071264,20-Sep-13,16:30,Property Damage Only,Right angle collision,1,0,CAMERON/CHANDLER INTERSECTION,-35.241108000000004,149.070672
1075723,25-Nov-13,6:50,Injury,Same direction side swipe,1,1,GINNINDERRA DRIVE (COULTER -> COPLAND/JOHN CLELAND),-35.221098,149.061037
1061133,22-Apr-13,18:10,Property Damage Only,Right angle collision,1,0,CHAFFEY/CORROBOREE/PATERSON INTERSECTION,-35.267146999999994,149.14210500000002
1082322,14-Mar-14,23:30,Injury,Right angle collision,1,1,LONDON/NORTHBOURNE INTERSECTION,-35.279505,149.12906999999998
1057130,4-Feb-12,17:30,Injury,Overturned (On Road),1,1,BASTOW CIRCUIT (BASTOW -> BASTOW),-35.466553000000005,149.093287
1055367,13-Feb-13,8:09,Injury,Same direction side swipe,1,1,COOYONG/LONSDALE/GENGE INTERSECTION,-35.276121999999994,149.13232
1064303,18-Jun-13,18:20,Injury,Right angle collision,1,1,EASTY/LAUNCESTON INTERSECTION,-35.341107,149.089402
1035233,4-May-12,7:45,Injury,Right angle collision,1,1,BELCONNEN/BENJAMIN INTERSECTION,-35.248098,149.068023
1039962,11-Jul-12,17:50,Injury,Right angle collision,1,1,ANTILL/CADELL INTERSECTION,-35.247791,149.151218
1047196,17-Oct-12,16:36,Injury,Right angle collision,1,1,CANBERRA/EYRE/LEFROY INTERSECTION,-35.320284,149.13925700000001
1103215,2-Feb-15,6:40,Property Damage Only,Right turn into oncoming vehicle,1,0,BARTON/GOLD CREEK INTERSECTION,-35.194221999999996,149.086288
1050775,29-Nov-12,18:19,Injury,Other - Vehicle to Vehicle,1,1,LAUNCESTON/YAMBA INTERSECTION,-35.3389,149.091323
1053918,23-Jan-13,16:45,Property Damage Only,Same direction side swipe,1,0,BARRY/COOYONG/NORTHBOURNE INTERSECTION,-35.275762,149.129574
1033542,1-May-12,9:16,Injury,Right angle collision,1,1,AUSTIN/BARRALLIER/CAPTAIN COOK INTERSECTION,-35.32655,149.135133
1085170,10-Apr-14,19:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,MASSON/MCCAUGHEY INTERSECTION,-35.269545,149.12336399999998
1080873,25-Feb-14,18:05,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (ALINGA -> BUNDA/RUDD),-35.277734,149.129356
1081439,13-Feb-14,20:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,BERRIGAN/DE BURGH/WATTLE (SW) INTERSECTION,-35.258957,149.130525
1107430,31-Mar-15,9:45,Property Damage Only,Right angle collision,1,0,CONDAMINE/MCCAUGHEY INTERSECTION,-35.266861999999996,149.12362199999998
1057184,30-Apr-12,8:43,Property Damage Only,Other - Vehicle to Vehicle,1,0,CHALLIS STREET (MORPHETT -> CAPE),-35.251865,149.135189
1094017,1-Sep-14,17:50,Property Damage Only,Right angle collision,1,0,FROGGATT/MASSON INTERSECTION,-35.269151,149.119393
1103272,23-Jan-15,8:10,Property Damage Only,Rear end collision,1,0,ADELAIDE/ADELWKENTSRM/NOVASADELERM INTERSECTION,-35.313288,149.10229099999998
1041518,24-Jul-12,9:22,Injury,Same direction side swipe,1,1,MELROSE DRIVE (HINDMARSH -> BREWER),-35.346764,149.083448
1053468,13-Feb-12,16:06,Injury,Other - Vehicle to Vehicle,1,1,O'HALLORAN CIRCUIT (VANSITTART -> SNODGRASS),-35.395739,149.063094
1053815,25-Oct-12,19:30,Injury,Other - Vehicle to Vehicle,1,1,CITY WALK (ALINGA/EAST/MORT -> GAREMA),-35.278616,149.131089
1026677,11-Jan-12,18:45,Injury,Right angle collision,1,1,ATHLLON/FLORENCE TAYLOR (SW) INTERSECTION,-35.405038,149.06461000000002
1096963,20-Oct-14,7:35,Property Damage Only,Rear end collision,1,0,EASTY STREET(GUARDIAN -> SURPRIZE),-35.34649,149.090916
1059782,15-Apr-13,10:30,Property Damage Only,Struck object  (On Road),1,0,MCCAUGHEY STREET (MASSON -> BARRY/NORTH),-35.272791,149.122458
1104849,27-Mar-14,18:30,Property Damage Only,Right turn into oncoming vehicle,1,0,AINSLIE/LIMESTONE INTERSECTION,-35.276175,149.143722
1087876,28-May-14,9:00,Injury,Right angle collision,1,1,DRAKEFORD/ERINDALE/SOWARD INTERSECTION,-35.415347,149.074628
1080665,19-Feb-14,8:40,Injury,Right angle collision,1,1,COWPER/DICKSON SHOPS ACCESS INTERSECTION,-35.249815999999996,149.140948
1065431,10-Jun-13,20:30,Injury,Same direction side swipe,1,1,BARRY/MOORE INTERSECTION,-35.275634000000004,149.128393
1079740,4-Dec-13,8:15,Injury,Same direction side swipe,2,1,ALEXANDRINA DRIVE (MARINER -> HOPETOUN),-35.299275,149.114824
1072335,21-Aug-13,18:10,Injury,Overturned (On Road),1,1,GOWRIE DRIVE (RED -> GOWRIE),-35.328214,149.10191
1053823,4-Jan-13,8:30,Injury,Collision with parked vehicle,1,1,FEDERAL HIGHWAY (ZELLING -> ANTILL),-35.22529,149.16301399999998
1079773,31-Dec-13,14:53,Injury,Same direction side swipe,1,1,COMMONWEALTH/COMMNPARKWRM RAMP INTERSECTION,-35.287045,149.127851
1073201,25-Oct-13,9:45,Injury,Right angle collision,1,1,ANTILL/MOUAT/NORTHBOURNE INTERSECTION,-35.248265,149.13411499999998
1070622,5-Sep-13,17:30,Property Damage Only,Same direction side swipe,1,0,TELOPEA/WENTWORTH/EASTLAKE INTERSECTION,-35.311164,149.141729
1058038,7-Mar-13,8:15,Property Damage Only,Other - Vehicle to Vehicle,1,0,ELLENBOROUGH/GINNINDERRA/MOUAT/RIGGALL INTERSECTION,-35.242776,149.126349
1104866,13-May-14,17:35,Injury,Same direction side swipe,1,1,ADELAIDE/ADELWKENTSRM/NOVASADELERM INTERSECTION,-35.313288,149.10229099999998
1034511,15-May-12,18:00,Property Damage Only,Right angle collision,1,0,AUSTIN/BARRALLIER/CAPTAIN COOK INTERSECTION,-35.32655,149.13513400000002
1103731,21-Jan-15,8:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,LACHLAN STREET (ARNDELL -> BENNELONG),-35.247645,149.058775
1073838,16-Oct-13,7:55,Property Damage Only,Same direction side swipe,1,0,CHALLIS STREET (CAPE -> ANTILL SRV.RD),-35.249396999999995,149.13558799999998
1031077,5-Mar-12,17:35,Injury,Same direction side swipe,1,1,CONNAH/JOHN CLELAND INTERSECTION,-35.226184,149.05586100000002
1068798,1-Aug-13,15:32,Property Damage Only,Other - Vehicle to Vehicle,1,0,IPIMA/TORRENS INTERSECTION,-35.266493,149.135226
1078778,19-Jan-14,13:44,Property Damage Only,Right angle collision,1,0,FURNEAUX/MANUKA INTERSECTION,-35.319155,149.133043
1061226,3-May-13,12:35,Property Damage Only,Rear end collision,1,0,HINDMARSH/NAMATJIRA INTERSECTION,-35.345401,149.057381
1061748,29-Apr-13,7:20,Property Damage Only,Right angle collision,1,0,BANGALAY/HINDMARSH INTERSECTION,-35.34233,149.0394
1088191,10-Jun-14,7:55,Injury,Same direction side swipe,1,1,FLYNN/STATE INTERSECTION,-35.304274,149.122383
1029626,5-Mar-12,16:15,Property Damage Only,Right angle collision,1,0,DAVID STREET (HAY -> SARGOOD),-35.26361,149.125364
1029182,26-Feb-12,10:55,Injury,Right angle collision,1,1,BARTON/GUNDAROO/WILLIAM SLIM INTERSECTION,-35.201564000000005,149.094289
1057253,25-Feb-13,5:30,Injury,Other - Vehicle to Vehicle,1,1,CANDLEBARK/GUNDAROO/NUDURR INTERSECTION,-35.195605,149.107889
1068063,12-Aug-13,8:05,Injury,Right angle collision,1,1,HODGSON/MELROSE INTERSECTION,-35.357138,149.088092
1056235,22-Feb-13,17:00,Injury,Other - Vehicle to Vehicle,1,1,THARWA DRIVE (NORMAN LINDSAY -> BOX/CORNFORTH),-35.459214,149.090859
1088682,16-Jun-14,18:35,Injury,Right angle collision,1,1,COYNE/HAMBIDGE/ISABELLA INTERSECTION,-35.412256,149.12997
1088025,5-Jun-14,17:10,Injury,Other - Vehicle to Vehicle,1,1,MORT STREET (ELOUERA -> GIRRAHWEEN),-35.270686,149.131897
1033981,16-Apr-12,22:45,Property Damage Only,Right angle collision,1,0,GIRRAHWEEN/MASSON/NORTHBOURNE INTERSECTION,-35.270315999999994,149.13045400000001
1106920,24-Mar-15,22:00,Property Damage Only,Right angle collision,1,0,ARTHUR/MORESBY INTERSECTION,-35.322205,149.122997
1111512,12-May-15,16:30,Injury,Overturned (On Road),1,1,CONSTITUTION/NORTHCOTT/SELHEIM INTERSECTION,-35.296805,149.153416
1108800,3-Mar-15,9:30,Injury,Right angle collision,1,1,COWPER/HOPE INTERSECTION,-35.254740999999996,149.13896
1105423,18-Feb-15,8:45,Property Damage Only,Same direction side swipe,1,0,MASSON/WATSON INTERSECTION,-35.269940999999996,149.12656
1110438,6-May-15,8:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,BADIMARA STREET (KALGOORLIE -> NEMARANG),-35.358837,149.06456699999998
1099271,13-Nov-14,8:40,Property Damage Only,Right angle collision,1,0,BARRY/MOORE INTERSECTION,-35.275625,149.128313
1097413,21-Oct-14,11:20,Property Damage Only,Right angle collision,1,0,GOYDER/JERRABOMBERRA INTERSECTION,-35.337449,149.14955700000002
1061433,13-May-13,8:50,Property Damage Only,Right angle collision,1,0,DAVID/MACPHERSON/MCCAUGHEY INTERSECTION,-35.264881,149.122295
1044889,10-Sep-12,18:00,Injury,Right angle collision,1,1,EASTY/LAUNCESTON INTERSECTION,-35.341064,149.089372
1033788,2-Apr-12,8:40,Injury,Same direction side swipe,1,1,PHILLIP/WINDEYER INTERSECTION,-35.241775,149.150366
1074054,18-Oct-13,8:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,KINGS/BOWEN INTERSECTION,-35.302817,149.13782
1073523,12-Oct-13,12:25,Property Damage Only,Same direction side swipe,1,0,KURINGA DRIVE (OWEN DIXON -> KINGSFORD SMITH),-35.19222,149.064665
1030530,6-Mar-12,16:50,Injury,Right turn into oncoming vehicle,1,1,BENJAMIN/CHANDLER INTERSECTION,-35.237648,149.067695
1064364,20-Jun-13,11:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,EFKARPIDIS STREET (GOZZARD -> GUNGAHLIN),-35.186484,149.132936
1072256,24-Sep-13,15:00,Property Damage Only,Right angle collision,1,0,COPLAND/VERBRUGGHEN INTERSECTION,-35.213735,149.059116
1066426,30-Jun-13,8:50,Property Damage Only,Right angle collision,1,0,DAMALA/NAMATJIRA INTERSECTION,-35.349146999999995,149.056543
1039462,12-Jul-12,13:55,Injury,Right angle collision,1,1,MADIGAN/PHILLIP INTERSECTION,-35.253315,149.159972
1047378,9-Oct-12,10:20,Property Damage Only,Right angle collision,1,0,ANTHONY ROLFE/GUNDAROO/MIRRABEI INTERSECTION,-35.181799,149.128676
1048955,20-Oct-12,17:25,Injury,Other - Vehicle to Vehicle,1,1,KOSCIUSZKO AVENUE (TIPTREE -> TINDERRY),-35.197477,149.117953
1072354,10-Oct-13,8:15,Property Damage Only,Same direction side swipe,1,0,GIRRAHWEEN/GRIMES/LIMESTONE INTERSECTION,-35.26934,149.140178
1034700,27-Apr-12,8:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,SHUMACK STREET (WEETANGERA -> SOUTHWELL),-35.249812,149.049306
1075925,3-Dec-13,9:00,Property Damage Only,Rear end collision,1,0,LATHLAIN STREET (WEEDON -> WALES),-35.240449,149.063751
1075234,5-Nov-13,7:25,Property Damage Only,Right angle collision,1,0,DAVID/MACARTHUR/WATTLE INTERSECTION,-35.260376,149.13079299999998
1056364,28-Feb-13,8:40,Property Damage Only,Other - Vehicle to Vehicle,1,0,KATHERINE AVENUE (PIONEER  -> MORNINGTON),-35.165005,149.130552
1075244,5-Nov-13,20:00,Property Damage Only,Right angle collision,1,0,GORDON/MARCUS CLARKE INTERSECTION,-35.282655,149.123946
1105238,5-Feb-15,8:30,Injury,Right turn into oncoming vehicle,1,1,NORTHBOURNE/SWINDEN INTERSECTION,-35.244192,149.134861
1107580,17-Mar-15,17:30,Property Damage Only,Same direction side swipe,1,0,HOBART/MARCUS CLARKE INTERSECTION,-35.278729,149.12618
1080006,3-Feb-14,9:15,Injury,Other - Vehicle to Vehicle,1,1,BONYTHON STREET (GALE -> GARDINER),-35.24735,149.147682
1032496,3-Apr-12,16:45,Injury,Struck pedestrian (On Road),1,1,BUNDA/NORTHBOURNE/RUDD INTERSECTION,-35.277054,149.12946599999998
1110253,13-May-15,17:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,DAVID STREET (HAY -> SARGOOD),-35.263606,149.125373
1072605,14-Oct-13,20:41,Injury,Other - Vehicle to Vehicle,1,1,CONDAMINE STREET (BENT -> MCCAUGHEY),-35.266452,149.124561
