sa2_code,sa2_name,period,number_new_houses,number_new_other_residential_building,number_total_dwellings,value_new_houses_aud000,value_new_other_residential_building_aud000,value_alterations_additions_aud000,value_total_residential_building_aud000,value_non_residential_building_aud000,value_total_building_aud000,id
214011370,Carrum Downs,2012-2013,99,60,160,18942.2,7719.7,3786.8,30448.7,21042.1,51490.8,3635
213051361,Hoppers Crossing - North,2011-2012,10,3,15,1744.6,296.0,1657.7,3698.3,5911.8,9610.1,3600
213051362,Hoppers Crossing - South,2014-2015,13,10,23,1955.7,1898.7,2319.5,6173.8,977.4,7151.2,3601
213051363,Laverton,2014-2015,211,51,263,62331.3,10068.3,129.1,72528.8,24034.8,96563.6,3605
214011370,Carrum Downs,2011-2012,119,42,161,18888.7,5866.7,1389.1,26144.5,17804.0,43948.6,3636
213051363,Laverton,2013-2014,233,27,261,62785.9,4480.0,696.1,67962.0,71448.5,139410.5,3606
214011372,Frankston North,2014-2015,30,3,33,5852.1,660.0,1067.3,7579.4,3843.8,11423.2,3641
213051363,Laverton,2012-2013,179,16,195,53665.4,2956.3,192.2,56813.8,88379.2,145193.0,3607
214011372,Frankston North,2013-2014,13,2,18,2263.4,478.7,1787.5,4529.6,7735.2,12264.8,3642
213051363,Laverton,2011-2012,114,2,118,32269.2,280.0,931.6,33480.9,105994.7,139475.6,3608
213051364,Point Cook,2014-2015,851,151,1006,234649.9,27565.1,2890.8,265105.8,30028.6,295134.4,3609
213051364,Point Cook,2013-2014,858,102,960,227586.3,17550.3,3660.3,248796.9,29052.2,277849.0,3610
213051364,Point Cook,2012-2013,702,139,844,184921.7,18793.0,2917.2,206631.9,44577.9,251209.8,3611
213051364,Point Cook,2011-2012,988,67,1055,265885.1,8440.0,2446.1,276771.2,66159.7,342930.8,3612
213051365,Tarneit,2014-2015,394,72,467,90278.5,12997.5,1013.8,104289.8,26196.2,130486.1,3613
213051365,Tarneit,2013-2014,420,42,464,91999.4,6167.3,1969.1,100135.8,26020.0,126155.8,3614
213051365,Tarneit,2012-2013,358,58,416,78732.0,9127.8,1251.8,89111.6,64455.2,153566.8,3615
213051365,Tarneit,2011-2012,555,131,697,120128.5,20040.1,889.3,141057.8,51232.3,192290.1,3616
214011372,Frankston North,2012-2013,11,14,26,2712.8,2817.8,1805.1,7335.7,8579.4,15915.1,3643
213051366,Truganina,2014-2015,845,58,906,191580.3,8949.5,1316.6,201846.4,112571.4,314417.9,3617
213051366,Truganina,2013-2014,586,28,616,128150.7,4637.0,1728.8,134516.5,142581.2,277097.7,3618
213051366,Truganina,2012-2013,475,4,479,105007.2,586.0,748.7,106341.9,72069.8,178411.7,3619
213051366,Truganina,2011-2012,303,43,346,66205.9,7445.0,1118.9,74769.9,79598.8,154368.7,3620
214011371,Frankston,2014-2015,57,65,122,15494.4,14225.4,4064.4,33784.2,62064.5,95848.7,3637
214011371,Frankston,2013-2014,52,78,132,12473.6,11929.8,2570.7,26974.1,143346.6,170320.7,3638
214011371,Frankston,2012-2013,35,18,109,9963.2,3119.0,11247.9,24330.1,103424.3,127754.4,3639
214011371,Frankston,2011-2012,36,41,80,7010.3,7583.1,4105.8,18699.2,22273.4,40972.6,3640
214011373,Frankston South,2014-2015,20,12,32,5695.1,2577.6,6683.0,14955.6,3469.6,18425.2,3645
216031415,Mooroopna,2014-2015,80,2,82,18025.1,191.9,682.0,18899.1,1020.0,19919.1,3813
214011373,Frankston South,2013-2014,25,14,39,8313.1,2995.4,7158.3,18466.8,8265.3,26732.2,3646
216031415,Mooroopna,2013-2014,9,0,9,1940.6,0.0,839.9,2780.5,0.0,2780.5,3814
214011373,Frankston South,2012-2013,22,50,72,7911.5,7441.0,5986.1,21338.5,763.4,22102.0,3647
216031415,Mooroopna,2012-2013,8,0,8,1831.2,0.0,1418.2,3249.3,3491.0,6740.3,3815
214011373,Frankston South,2011-2012,31,16,48,10136.3,2400.0,4220.7,16756.9,2106.4,18863.4,3648
214011374,Langwarrin,2014-2015,74,13,87,17727.1,1824.6,3259.4,22811.0,66593.7,89404.7,3649
214011375,Seaford (Vic.),2014-2015,35,14,49,8217.7,2835.5,3341.7,14394.9,5393.4,19788.3,3653
302041046,Zillmere,2014-2015,14,94,108,3398.3,15674.4,829.7,19902.4,2897.4,22799.7,4073
214011375,Seaford (Vic.),2013-2014,44,14,58,10089.3,3783.8,2975.8,16848.9,2877.9,19726.8,3654
302041046,Zillmere,2013-2014,6,95,101,1212.6,17381.7,884.0,19478.3,671.6,20149.9,4074
214011375,Seaford (Vic.),2012-2013,47,24,72,9832.7,5021.4,2738.4,17592.6,3935.2,21527.7,3655
302041046,Zillmere,2012-2013,3,80,83,833.1,14285.5,1001.4,16120.0,1056.3,17176.4,4075
214011375,Seaford (Vic.),2011-2012,36,26,63,7981.3,5470.9,3484.3,16936.4,9386.4,26322.8,3656
214011376,Skye - Sandhurst,2014-2015,95,15,110,27820.4,2464.8,655.1,30940.2,1122.3,32062.6,3657
214021377,Dromana,2014-2015,232,114,347,68002.3,20384.7,7162.8,95549.7,5262.1,100811.8,3661
302031037,Eagle Farm - Pinkenba,2013-2014,1,12,13,125.0,11110.0,30.7,11265.7,15426.8,26692.5,4038
214021377,Dromana,2013-2014,203,55,259,57728.6,10102.1,6163.4,73994.1,2358.0,76352.1,3662
302031037,Eagle Farm - Pinkenba,2012-2013,0,0,0,0.0,0.0,10.5,10.5,15388.1,15398.6,4039
214021377,Dromana,2012-2013,113,77,194,33824.2,16613.8,5702.7,56140.8,3446.8,59587.5,3663
302031037,Eagle Farm - Pinkenba,2011-2012,0,0,0,0.0,0.0,14.0,14.0,21810.2,21824.2,4040
214021377,Dromana,2011-2012,125,38,165,41476.4,6787.7,5091.4,53355.5,5846.2,59201.7,3664
214021378,Flinders,2014-2015,55,0,55,41706.5,0.0,18374.5,60081.0,7300.0,67381.1,3665
214021378,Flinders,2013-2014,34,10,44,33769.5,1743.2,20289.1,55801.8,9140.8,64942.6,3666
214021378,Flinders,2012-2013,34,0,34,37029.3,0.0,18378.6,55407.8,1553.5,56961.3,3667
214021378,Flinders,2011-2012,39,0,39,36877.4,0.0,17362.8,54240.2,1820.0,56060.1,3668
214021379,Hastings - Somers,2014-2015,111,22,133,27025.2,4438.1,9921.9,41385.2,3163.1,44548.3,3669
214021379,Hastings - Somers,2013-2014,65,30,95,19843.8,4837.5,8629.8,33311.1,9586.8,42897.9,3670
214021379,Hastings - Somers,2012-2013,97,30,128,27660.1,4712.9,7554.1,39927.1,20371.3,60298.4,3671
214021379,Hastings - Somers,2011-2012,108,65,173,30432.4,8413.7,11474.6,50320.7,4863.7,55184.4,3672
214021380,Mornington,2014-2015,92,69,161,35469.0,19048.0,6826.6,61343.7,27062.8,88406.5,3673
214021380,Mornington,2013-2014,168,108,277,50759.6,27196.1,7651.8,85607.5,38888.9,124496.4,3674
214021380,Mornington,2012-2013,145,80,225,34353.3,21093.0,14187.0,69633.3,44013.1,113646.4,3675
214021380,Mornington,2011-2012,127,33,160,34202.0,11099.7,11327.5,56629.2,32217.7,88846.9,3676
214021381,Mount Eliza,2014-2015,51,4,55,26439.7,1166.0,14447.6,42053.3,9891.7,51945.0,3677
214021381,Mount Eliza,2013-2014,44,0,44,25446.4,0.0,12115.2,37561.5,3364.8,40926.3,3678
214021381,Mount Eliza,2012-2013,40,7,47,18782.2,2000.0,12723.0,33505.2,3050.5,36555.7,3679
214021381,Mount Eliza,2011-2012,69,0,69,34139.1,0.0,18131.8,52270.9,2284.9,54555.8,3680
214021382,Mount Martha,2014-2015,61,49,110,35247.9,8317.0,12176.3,55741.2,3505.7,59246.9,3681
214021382,Mount Martha,2013-2014,75,45,121,33284.1,7297.1,13474.4,54055.6,5135.7,59191.3,3682
214021382,Mount Martha,2012-2013,74,53,127,30756.4,12889.6,8454.3,52100.3,763.3,52863.7,3683
214021382,Mount Martha,2011-2012,111,21,133,44760.1,3640.0,10286.9,58687.0,4610.4,63297.4,3684
214021383,Point Nepean,2014-2015,150,2,156,89122.0,654.9,45225.9,135002.8,13735.0,148737.8,3685
214021383,Point Nepean,2013-2014,152,28,180,83253.4,13729.7,36921.4,133904.5,3320.6,137225.1,3686
214021383,Point Nepean,2012-2013,125,13,138,70280.7,4384.1,38621.5,113286.4,1590.7,114877.1,3687
214021383,Point Nepean,2011-2012,158,12,174,84122.2,4900.0,31403.7,120426.0,20576.4,141002.3,3688
214021384,Rosebud - McCrae,2014-2015,145,34,179,38153.8,7189.5,8364.6,53707.9,7599.4,61307.2,3689
216031415,Mooroopna,2011-2012,11,32,43,2410.8,1123.3,362.2,3896.2,1133.3,5029.5,3816
216031416,Shepparton - North,2014-2015,95,3,98,26553.8,340.0,4351.9,31245.7,25391.3,56637.0,3817
216031416,Shepparton - North,2013-2014,111,4,115,29347.6,847.3,2360.1,32554.9,7201.8,39756.7,3818
216031416,Shepparton - North,2012-2013,110,0,110,29013.8,0.0,3917.6,32931.4,14181.0,47112.4,3819
216031416,Shepparton - North,2011-2012,148,0,148,35986.5,0.0,3052.1,39038.6,13006.0,52044.6,3820
214021384,Rosebud - McCrae,2013-2014,106,23,129,25772.4,4379.0,8709.2,38860.6,14430.6,53291.2,3690
216031417,Shepparton - South,2014-2015,103,0,104,28310.0,0.0,2601.6,30911.6,22990.1,53901.6,3821
216031417,Shepparton - South,2013-2014,98,6,104,26137.7,600.0,2487.7,29225.4,12366.9,41592.4,3822
216031417,Shepparton - South,2012-2013,135,0,136,32959.0,0.0,3251.0,36210.0,6446.2,42656.2,3823
216031417,Shepparton - South,2011-2012,122,0,122,29744.0,0.0,3121.0,32865.0,16330.9,49195.9,3824
216031418,Shepparton Region - East,2014-2015,6,0,6,1694.2,0.0,916.9,2611.2,905.2,3516.4,3825
216031418,Shepparton Region - East,2013-2014,8,0,8,2254.8,0.0,829.7,3084.5,1020.0,4104.5,3826
216031418,Shepparton Region - East,2012-2013,9,0,9,2635.4,0.0,827.5,3462.9,627.8,4090.7,3827
216031418,Shepparton Region - East,2011-2012,12,0,12,3411.5,0.0,1104.7,4516.2,1183.2,5699.4,3828
216031419,Shepparton Region - West,2014-2015,40,0,40,11788.2,0.0,2399.0,14187.2,9417.8,23605.0,3829
216031419,Shepparton Region - West,2013-2014,42,0,42,11531.5,0.0,2324.9,13856.4,15053.7,28910.1,3830
216031419,Shepparton Region - West,2012-2013,41,0,41,9802.1,0.0,1937.8,11739.9,9401.8,21141.7,3831
216031419,Shepparton Region - West,2011-2012,43,2,45,12057.3,300.0,2061.1,14418.4,7278.5,21696.9,3832
217011420,Glenelg (Vic.),2014-2015,22,0,23,5962.4,0.0,2527.1,8489.5,1556.7,10046.2,3833
217011420,Glenelg (Vic.),2013-2014,30,0,30,9441.2,0.0,1821.9,11263.1,694.8,11957.9,3834
217011420,Glenelg (Vic.),2012-2013,26,0,28,6609.0,0.0,1691.3,8300.3,6515.6,14815.9,3835
217011420,Glenelg (Vic.),2011-2012,24,0,24,7161.4,0.0,2141.4,9302.8,1379.4,10682.2,3836
217011421,Hamilton (Vic.),2014-2015,22,0,22,7403.5,0.0,3092.6,10496.1,7986.2,18482.4,3837
217011421,Hamilton (Vic.),2013-2014,32,0,32,7720.5,0.0,3420.3,11140.8,12680.2,23820.9,3838
217011421,Hamilton (Vic.),2012-2013,31,0,31,11594.6,0.0,2771.5,14366.1,5433.2,19799.3,3839
217011421,Hamilton (Vic.),2011-2012,25,0,25,7209.2,0.0,3600.0,10809.2,11003.2,21812.4,3840
217011422,Portland,2014-2015,28,0,29,6923.6,0.0,2941.4,9865.0,7696.0,17561.0,3841
217011422,Portland,2013-2014,35,0,35,9450.4,0.0,2730.9,12181.3,1968.6,14149.9,3842
217011422,Portland,2012-2013,44,6,50,11003.3,690.0,2495.5,14188.8,4038.4,18227.2,3843
217011422,Portland,2011-2012,39,3,43,11126.7,545.6,2506.3,14178.6,10602.6,24781.1,3844
217011423,Southern Grampians,2014-2015,6,0,6,3844.7,0.0,3015.7,6860.4,4517.0,11377.5,3845
217011423,Southern Grampians,2013-2014,16,0,17,4485.8,0.0,2790.8,7276.6,4432.4,11709.0,3846
217011423,Southern Grampians,2012-2013,7,0,7,1749.0,0.0,2601.2,4350.2,2637.8,6988.0,3847
217011423,Southern Grampians,2011-2012,15,0,15,3859.3,0.0,2354.7,6214.0,20307.1,26521.2,3848
214021384,Rosebud - McCrae,2012-2013,84,46,132,24846.9,8776.8,5844.4,39468.1,8740.7,48208.8,3691
217021425,Colac,2014-2015,46,0,46,12704.7,0.0,2822.3,15527.0,6210.7,21737.7,3853
214021384,Rosebud - McCrae,2011-2012,140,22,162,34433.3,4285.0,6068.3,44786.6,37242.9,82029.5,3692
217021425,Colac,2013-2014,52,0,53,12641.5,0.0,1902.5,14543.9,25679.2,40223.1,3854
214021385,Somerville,2014-2015,30,42,72,9649.1,6990.0,5838.0,22477.1,27925.1,50402.2,3693
217021429,Moyne - East,2011-2012,25,0,26,6017.8,0.0,2613.4,8631.2,2868.7,11499.9,3872
217021430,Moyne - West,2014-2015,69,7,76,23722.3,3100.0,4720.1,31542.4,4763.8,36306.3,3873
217021430,Moyne - West,2013-2014,47,5,52,13999.7,1800.0,6239.5,22039.3,844.0,22883.3,3874
217021430,Moyne - West,2012-2013,80,0,80,22791.5,0.0,3450.3,26241.9,4893.6,31135.5,3875
217021430,Moyne - West,2011-2012,87,4,92,23976.6,754.7,3393.3,28124.6,3617.0,31741.6,3876
217021431,Otway,2014-2015,26,0,27,9400.6,0.0,4013.0,13413.6,4919.1,18332.7,3877
217021431,Otway,2013-2014,32,0,32,12776.5,0.0,3268.6,16045.1,7150.2,23195.2,3878
217021431,Otway,2012-2013,39,4,44,16695.2,799.5,3604.7,21099.4,2341.1,23440.5,3879
217021431,Otway,2011-2012,35,0,35,13108.9,0.0,3067.9,16176.7,1284.5,17461.3,3880
217021432,Warrnambool - North,2014-2015,146,20,167,39032.3,3230.8,3124.8,45387.9,13810.4,59198.3,3881
217021432,Warrnambool - North,2013-2014,118,20,138,29773.0,3049.8,5472.6,38295.4,6638.6,44934.0,3882
217021432,Warrnambool - North,2012-2013,117,2,120,31378.9,390.0,4687.8,36456.7,11439.8,47896.6,3883
217021432,Warrnambool - North,2011-2012,245,9,254,58802.6,1612.4,3755.7,64170.7,4291.4,68462.1,3884
217021433,Warrnambool - South,2014-2015,40,8,50,12210.9,2616.0,4311.8,19138.8,39438.3,58577.1,3885
217021433,Warrnambool - South,2013-2014,46,3,51,14452.7,490.0,5824.2,20766.9,21354.5,42121.4,3886
217021433,Warrnambool - South,2012-2013,33,27,63,9815.2,10291.5,5529.7,25636.4,24308.8,49945.1,3887
217021433,Warrnambool - South,2011-2012,73,9,87,19880.6,2042.9,5243.9,27167.4,11681.7,38849.1,3888
214021385,Somerville,2013-2014,54,105,161,12399.2,34994.6,4360.7,51754.5,20606.2,72360.7,3694
297979799,Migratory - Offshore - Shipping (Vic.),2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3889
297979799,Migratory - Offshore - Shipping (Vic.),2013-2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3890
297979799,Migratory - Offshore - Shipping (Vic.),2012-2013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3891
297979799,Migratory - Offshore - Shipping (Vic.),2011-2012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3892
214021385,Somerville,2012-2013,44,31,75,9916.4,6456.6,5836.8,22209.8,19235.0,41444.8,3695
301011006,Wellington Point,2011-2012,31,10,41,9618.1,1544.6,997.1,12159.8,341.4,12501.2,3916
301021007,Cleveland,2014-2015,34,30,64,14479.4,7240.3,2675.3,24395.0,5019.6,29414.6,3917
301021007,Cleveland,2013-2014,42,65,107,11907.4,14692.6,3401.6,30001.6,4139.5,34141.1,3918
301021007,Cleveland,2012-2013,22,36,58,10572.6,6097.7,4426.6,21096.8,4910.8,26007.6,3919
301021007,Cleveland,2011-2012,23,10,33,7347.1,1908.4,2587.4,11843.0,12740.2,24583.2,3920
214021385,Somerville,2011-2012,18,9,28,4859.0,1339.1,4320.5,10518.6,8926.2,19444.8,3696
301021009,Redland Bay,2014-2015,156,4,160,34809.2,337.0,2364.6,37510.8,355.2,37866.0,3925
301021009,Redland Bay,2013-2014,96,0,96,25313.7,0.0,1560.8,26874.5,4464.4,31338.8,3926
301021009,Redland Bay,2012-2013,66,0,66,17174.4,0.0,1964.4,19138.8,739.3,19878.1,3927
301021009,Redland Bay,2011-2012,40,0,40,11002.4,0.0,1942.2,12944.6,8042.3,20986.9,3928
301021010,Redland Islands,2014-2015,96,0,96,14133.8,0.0,1097.9,15231.7,11518.3,26750.0,3929
301021010,Redland Islands,2013-2014,78,0,78,15150.5,0.0,1794.9,16945.4,630.0,17575.4,3930
301021010,Redland Islands,2012-2013,67,0,68,10543.6,0.0,2094.3,12637.9,4199.2,16837.1,3931
301021010,Redland Islands,2011-2012,82,0,83,14866.4,0.0,3312.2,18178.6,807.8,18986.3,3932
301021011,Sheldon - Mount Cotton,2014-2015,113,0,113,25682.7,0.0,3824.3,29507.0,644.9,30151.9,3933
301021011,Sheldon - Mount Cotton,2013-2014,87,0,87,21667.9,0.0,1144.2,22812.1,3605.6,26417.7,3934
301021011,Sheldon - Mount Cotton,2012-2013,106,0,106,24312.5,0.0,2566.4,26878.9,7520.0,34398.9,3935
301021011,Sheldon - Mount Cotton,2011-2012,151,0,151,37063.9,0.0,1899.6,38963.5,1318.0,40281.5,3936
301021012,Thornlands,2014-2015,128,0,128,34280.0,0.0,1395.6,35675.6,173.0,35848.6,3937
301021012,Thornlands,2013-2014,194,10,204,45947.2,2086.6,1544.1,49577.8,10510.8,60088.7,3938
301021012,Thornlands,2012-2013,51,0,51,15854.0,0.0,1116.1,16970.0,1077.1,18047.1,3939
301021012,Thornlands,2011-2012,53,2,55,14312.3,310.0,1180.0,15802.2,95.0,15897.2,3940
301021013,Victoria Point,2014-2015,33,44,77,8624.3,9278.5,1626.2,19529.0,1722.4,21251.4,3941
215011386,Ararat,2014-2015,25,0,25,5737.3,0.0,1883.0,7620.3,1887.8,9508.1,3697
215011386,Ararat,2013-2014,25,0,25,5683.4,0.0,1100.9,6784.3,7069.6,13854.0,3698
301021013,Victoria Point,2013-2014,51,16,67,12314.1,3418.5,1052.3,16784.9,4808.7,21593.6,3942
301021013,Victoria Point,2012-2013,15,0,15,5224.2,0.0,1559.4,6783.6,466.9,7250.5,3943
215011386,Ararat,2012-2013,12,0,12,2556.2,0.0,1347.5,3903.7,4140.5,8044.2,3699
215011386,Ararat,2011-2012,19,0,19,4583.2,0.0,812.5,5395.8,3071.2,8467.0,3700
215011387,Ararat Region,2014-2015,7,0,7,1281.1,0.0,1760.4,3041.5,609.0,3650.5,3701
215011387,Ararat Region,2013-2014,16,0,16,3188.9,0.0,1295.4,4484.3,80.0,4564.3,3702
215011388,Horsham,2014-2015,91,0,91,26282.8,0.0,4528.5,30811.3,5808.2,36619.5,3705
301021013,Victoria Point,2011-2012,44,9,53,9741.3,1890.0,1997.4,13628.7,290.3,13918.9,3944
301031014,Brisbane Port - Lytton,2014-2015,0,0,0,0.0,0.0,0.0,0.0,62189.9,62189.9,3945
301031014,Brisbane Port - Lytton,2013-2014,0,0,0,0.0,0.0,0.0,0.0,25923.8,25923.8,3946
301031014,Brisbane Port - Lytton,2012-2013,0,0,0,0.0,0.0,0.0,0.0,128888.9,128888.9,3947
301031014,Brisbane Port - Lytton,2011-2012,0,0,0,0.0,0.0,0.0,0.0,46072.9,46072.9,3948
215011388,Horsham,2013-2014,86,8,94,22921.7,1691.8,3867.1,28480.7,22809.5,51290.2,3706
215011388,Horsham,2012-2013,87,3,91,23520.1,520.0,3319.8,27359.9,30110.2,57470.1,3707
215011388,Horsham,2011-2012,53,4,57,12333.8,909.0,2260.0,15502.8,19390.5,34893.3,3708
215011389,Horsham Region,2014-2015,11,0,11,3990.2,0.0,2119.1,6109.2,1304.9,7414.1,3709
215011389,Horsham Region,2013-2014,11,0,11,3063.3,0.0,626.6,3689.8,3461.0,7150.8,3710
215011389,Horsham Region,2012-2013,8,0,8,2348.2,0.0,930.5,3278.8,6740.0,10018.7,3711
215011389,Horsham Region,2011-2012,13,0,13,3285.0,0.0,916.2,4201.2,751.3,4952.5,3712
215011390,Nhill Region,2014-2015,17,0,17,4955.3,0.0,1161.1,6116.5,3206.4,9322.9,3713
215011390,Nhill Region,2013-2014,13,0,13,3338.0,0.0,1314.8,4652.8,3459.4,8112.2,3714
215011390,Nhill Region,2012-2013,9,0,10,2451.8,0.0,822.2,3274.0,3397.6,6671.5,3715
215011390,Nhill Region,2011-2012,6,0,6,1610.9,0.0,550.0,2160.9,6109.3,8270.2,3716
215011391,St Arnaud,2014-2015,4,0,4,1213.2,0.0,333.1,1546.3,1261.4,2807.7,3717
215011391,St Arnaud,2013-2014,7,0,7,1485.9,0.0,405.3,1891.2,2260.1,4151.3,3718
215011391,St Arnaud,2012-2013,2,0,3,565.2,0.0,997.1,1562.3,1757.0,3319.3,3719
216011409,Rochester,2014-2015,10,0,10,2403.4,0.0,1229.2,3632.6,1261.0,4893.6,3789
216011409,Rochester,2013-2014,10,0,10,2984.9,0.0,1263.2,4248.1,2093.9,6342.0,3790
216011409,Rochester,2012-2013,4,0,4,1240.9,0.0,1148.5,2389.4,1722.6,4112.0,3791
216011409,Rochester,2011-2012,9,0,9,2725.5,0.0,833.1,3558.6,1740.2,5298.8,3792
216011410,Rushworth,2014-2015,8,0,8,2273.5,0.0,792.1,3065.5,2890.2,5955.7,3793
216011410,Rushworth,2013-2014,9,0,9,1953.9,0.0,735.9,2689.8,4721.5,7411.3,3794
216011410,Rushworth,2012-2013,9,0,9,2306.9,0.0,671.1,2978.0,1800.8,4778.8,3795
216011410,Rushworth,2011-2012,6,0,6,1009.0,0.0,572.2,1581.2,2395.3,3976.5,3796
217021424,Camperdown,2014-2015,17,0,18,5302.2,0.0,609.4,5911.5,3110.4,9021.9,3849
217021424,Camperdown,2013-2014,13,0,13,3392.1,0.0,1522.3,4914.3,1172.6,6087.0,3850
217021424,Camperdown,2012-2013,11,0,11,2832.3,0.0,1325.3,4157.7,676.4,4834.1,3851
217021424,Camperdown,2011-2012,9,0,11,2621.9,0.0,754.0,3375.9,275.4,3651.3,3852
217021425,Colac,2012-2013,43,2,45,10445.1,322.0,2396.0,13163.1,7820.2,20983.2,3855
217021425,Colac,2011-2012,61,3,64,13251.3,417.9,2760.9,16430.1,19117.8,35547.9,3856
217021426,Colac Region,2014-2015,18,0,18,4471.0,0.0,1266.2,5737.2,3384.1,9121.3,3857
217021426,Colac Region,2013-2014,23,0,23,7582.0,0.0,1703.0,9285.0,3386.8,12671.8,3858
217021426,Colac Region,2012-2013,16,0,17,4173.0,0.0,1504.1,5677.2,1186.1,6863.2,3859
217021426,Colac Region,2011-2012,12,0,12,3039.2,0.0,1701.3,4740.5,897.8,5638.2,3860
217021427,Corangamite - North,2014-2015,10,0,10,2356.3,0.0,738.7,3095.1,4293.3,7388.4,3861
217021427,Corangamite - North,2013-2014,11,0,11,2519.7,0.0,997.8,3517.5,1619.4,5136.9,3862
217021427,Corangamite - North,2012-2013,11,0,11,2813.3,0.0,907.2,3720.4,803.1,4523.5,3863
217021427,Corangamite - North,2011-2012,10,0,10,2522.6,0.0,1144.9,3667.5,1254.4,4921.9,3864
217021428,Corangamite - South,2014-2015,21,0,21,5898.9,0.0,2625.4,8524.3,5724.4,14248.7,3865
217021428,Corangamite - South,2013-2014,15,0,15,4304.3,0.0,1847.7,6152.0,1763.0,7915.0,3866
217021428,Corangamite - South,2012-2013,16,0,17,3734.0,0.0,1303.1,5037.0,3253.3,8290.3,3867
217021428,Corangamite - South,2011-2012,21,0,21,5202.2,0.0,1688.0,6890.2,1949.5,8839.7,3868
217021429,Moyne - East,2014-2015,32,0,33,9630.7,0.0,2966.8,12597.5,1787.1,14384.6,3869
217021429,Moyne - East,2013-2014,26,0,26,7767.2,0.0,950.2,8717.4,3548.4,12265.8,3870
217021429,Moyne - East,2012-2013,31,0,31,7146.9,0.0,2595.7,9742.7,4242.8,13985.5,3871
301011001,Alexandra Hills,2014-2015,5,67,73,1099.5,6811.0,1619.2,9529.7,1954.6,11484.3,3893
301031016,Manly West,2014-2015,32,13,45,9644.8,2670.5,2812.1,15127.4,4269.9,19397.2,3953
301011001,Alexandra Hills,2013-2014,5,13,18,1441.1,2010.0,1659.1,5110.2,570.0,5680.2,3894
301031016,Manly West,2013-2014,40,0,41,10218.4,0.0,2663.1,12881.5,2579.8,15461.2,3954
301011001,Alexandra Hills,2012-2013,5,4,9,1121.5,589.0,1176.0,2886.5,19312.0,22198.5,3895
301031016,Manly West,2012-2013,46,77,123,12425.2,8212.3,3742.2,24379.7,25019.1,49398.8,3955
301011001,Alexandra Hills,2011-2012,3,0,3,975.9,0.0,1968.8,2944.7,4591.1,7535.8,3896
301011002,Belmont - Gumdale,2014-2015,9,0,10,7241.0,0.0,3003.6,10244.6,51315.3,61560.0,3897
301011002,Belmont - Gumdale,2013-2014,14,0,14,7239.1,0.0,3794.1,11033.2,1860.0,12893.2,3898
301011002,Belmont - Gumdale,2012-2013,14,0,16,6741.1,0.0,3799.5,10540.6,560.0,11100.6,3899
301011002,Belmont - Gumdale,2011-2012,14,0,14,9192.5,0.0,4434.7,13627.2,659.0,14286.2,3900
302041046,Zillmere,2011-2012,5,125,130,1094.5,17087.4,532.5,18714.3,4090.6,22805.0,4076
301011003,Birkdale,2014-2015,58,0,58,15807.2,0.0,2402.4,18209.6,23114.5,41324.1,3901
301031016,Manly West,2011-2012,46,14,60,11071.5,2466.0,1816.5,15354.0,1944.5,17298.6,3956
301011003,Birkdale,2013-2014,36,23,59,9979.0,4955.7,2440.5,17375.2,336.5,17711.7,3902
301031019,Wakerley,2013-2014,27,0,27,10726.4,0.0,912.9,11639.3,248.0,11887.2,3966
301011003,Birkdale,2012-2013,16,2,19,4263.1,390.0,1425.1,6078.2,268.0,6346.2,3903
301031019,Wakerley,2012-2013,108,41,149,37543.0,6150.0,492.0,44185.0,3322.2,47507.2,3967
301011003,Birkdale,2011-2012,34,2,36,8027.7,340.0,2310.2,10677.9,256.2,10934.1,3904
301031019,Wakerley,2011-2012,103,0,103,30939.7,0.0,1331.1,32270.8,8652.8,40923.6,3968
301011004,Capalaba,2014-2015,48,85,133,9919.9,24560.2,1642.3,36122.3,5451.6,41574.0,3905
801011023,Page,2011-2012,3,9,12,789.3,1734.9,739.1,3263.3,0.0,3263.3,8452
301011004,Capalaba,2013-2014,21,7,28,5594.0,1220.0,2502.1,9316.1,29649.3,38965.4,3906
801041034,Amaroo,2011-2012,1,0,1,750.0,0.0,449.5,1199.5,0.0,1199.5,8496
301011004,Capalaba,2012-2013,23,25,50,5832.1,4682.0,1389.1,11903.2,8556.1,20459.3,3907
801041037,Crace,2011-2012,244,62,307,72103.8,11502.6,2160.8,85767.2,0.0,85767.2,8508
301011004,Capalaba,2011-2012,10,11,21,2065.9,1400.0,1755.4,5221.3,3506.4,8727.8,3908
801041043,Hall,2014-2015,0,0,0,0.0,0.0,67.7,67.7,0.0,67.7,8529
301011005,Thorneside,2014-2015,19,0,19,5902.1,0.0,1031.6,6933.7,0.0,6933.7,3909
301011005,Thorneside,2013-2014,13,0,13,4662.4,0.0,504.7,5167.1,0.0,5167.1,3910
301011005,Thorneside,2012-2013,17,13,30,4831.5,2200.0,117.0,7148.5,0.0,7148.5,3911
301011005,Thorneside,2011-2012,7,0,7,2027.8,0.0,455.8,2483.6,0.0,2483.6,3912
301011006,Wellington Point,2014-2015,37,83,120,11421.1,15175.0,2745.1,29341.2,374.5,29715.7,3913
