lga_code16,copsw_2000_2999_h_0,copsw_2000_2999_h_1_15,copsw_2000_2999_h_16_24,copsw_2000_2999_h_25_34,copsw_2000_2999_h_35_39,copsw_2000_2999_h_40,copsw_2000_2999_h_41_48,copsw_2000_2999_h_49mo,copsw_2000_2999_h_ns,copsw_2000_2999_h_tot,copsw_3000mo_h_0,copsw_3000mo_h_1_15,copsw_3000mo_h_16_24,copsw_3000mo_h_25_34,copsw_3000mo_h_35_39,copsw_3000mo_h_40,copsw_3000mo_h_41_48,copsw_3000mo_h_49mo,copsw_3000mo_h_ns,copsw_3000mo_h_tot,copsw_pins_h_0,copsw_pins_h_1_15,copsw_pins_h_16_24,copsw_pins_h_25_34,copsw_pins_h_35_39,copsw_pins_h_40,copsw_pins_h_41_48,copsw_pins_h_49mo,copsw_pins_h_ns,copsw_pins_h_tot,copsw_tot_h_0,copsw_tot_h_1_15,copsw_tot_h_16_24,copsw_tot_h_25_34,copsw_tot_h_35_39,copsw_tot_h_40,copsw_tot_h_41_48,copsw_tot_h_49mo,copsw_tot_h_ns,copsw_tot_h_tot,claw_nni_h_0,claw_nni_h_1_15,claw_nni_h_16_24,claw_nni_h_25_34,claw_nni_h_35_39,claw_nni_h_40,claw_nni_h_41_48,claw_nni_h_49mo,claw_nni_h_ns,claw_nni_h_tot,claw_1_149_h_0,claw_1_149_h_1_15,claw_1_149_h_16_24,claw_1_149_h_25_34,claw_1_149_h_35_39,claw_1_149_h_40,claw_1_149_h_41_48,claw_1_149_h_49mo,claw_1_149_h_ns,claw_1_149_h_tot,claw_150_299_h_0,claw_150_299_h_1_15,claw_150_299_h_16_24,claw_150_299_h_25_34,claw_150_299_h_35_39,claw_150_299_h_40,claw_150_299_h_41_48,claw_150_299_h_49mo,claw_150_299_h_ns,claw_150_299_h_tot,claw_300_399_h_0,claw_300_399_h_1_15,claw_300_399_h_16_24,claw_300_399_h_25_34,claw_300_399_h_35_39,claw_300_399_h_40,claw_300_399_h_41_48,claw_300_399_h_49mo,claw_300_399_h_ns,claw_300_399_h_tot,claw_400_499_h_0,claw_400_499_h_1_15,claw_400_499_h_16_24,claw_400_499_h_25_34,claw_400_499_h_35_39,claw_400_499_h_40,claw_400_499_h_41_48,claw_400_499_h_49mo,claw_400_499_h_ns,claw_400_499_h_tot,claw_500_649_h_0,claw_500_649_h_1_15,claw_500_649_h_16_24,claw_500_649_h_25_34,claw_500_649_h_35_39,claw_500_649_h_40,claw_500_649_h_41_48,claw_500_649_h_49mo,claw_500_649_h_ns,claw_500_649_h_tot,claw_650_799_h_0,claw_650_799_h_1_15,claw_650_799_h_16_24,claw_650_799_h_25_34,claw_650_799_h_35_39,claw_650_799_h_40,claw_650_799_h_41_48,claw_650_799_h_49mo,claw_650_799_h_ns,claw_650_799_h_tot,claw_800_999_h_0,claw_800_999_h_1_15,claw_800_999_h_16_24,claw_800_999_h_25_34,claw_800_999_h_35_39,claw_800_999_h_40,claw_800_999_h_41_48,claw_800_999_h_49mo,claw_800_999_h_ns,claw_800_999_h_tot,claw_1000_1249_h_0,claw_1000_1249_h_1_15,claw_1000_1249_h_16_24,claw_1000_1249_h_25_34,claw_1000_1249_h_35_39,claw_1000_1249_h_40,claw_1000_1249_h_41_48,claw_1000_1249_h_49mo,claw_1000_1249_h_ns,claw_1000_1249_h_tot,claw_1250_1499_h_0,claw_1250_1499_h_1_15,claw_1250_1499_h_16_24,claw_1250_1499_h_25_34,claw_1250_1499_h_35_39,claw_1250_1499_h_40,claw_1250_1499_h_41_48,claw_1250_1499_h_49mo,claw_1250_1499_h_ns,claw_1250_1499_h_tot,claw_1500_1749_h_0,claw_1500_1749_h_1_15,claw_1500_1749_h_16_24,claw_1500_1749_h_25_34,claw_1500_1749_h_35_39,claw_1500_1749_h_40,claw_1500_1749_h_41_48,claw_1500_1749_h_49mo,claw_1500_1749_h_ns,claw_1500_1749_h_tot,claw_1750_1999_h_0,claw_1750_1999_h_1_15,claw_1750_1999_h_16_24,claw_1750_1999_h_25_34,claw_1750_1999_h_35_39,claw_1750_1999_h_40,claw_1750_1999_h_41_48,claw_1750_1999_h_49mo,claw_1750_1999_h_ns,claw_1750_1999_h_tot,claw_2000_2999_h_0,claw_2000_2999_h_1_15,claw_2000_2999_h_16_24,claw_2000_2999_h_25_34,claw_2000_2999_h_35_39,claw_2000_2999_h_40,claw_2000_2999_h_41_48,claw_2000_2999_h_49mo,claw_2000_2999_h_ns,claw_2000_2999_h_tot,claw_3000mo_h_0,claw_3000mo_h_1_15,claw_3000mo_h_16_24,claw_3000mo_h_25_34,claw_3000mo_h_35_39,claw_3000mo_h_40,claw_3000mo_h_41_48,claw_3000mo_h_49mo,claw_3000mo_h_ns,claw_3000mo_h_tot,claw_pins_h_0,claw_pins_h_1_15,claw_pins_h_16_24,claw_pins_h_25_34,claw_pins_h_35_39,claw_pins_h_40,claw_pins_h_41_48,claw_pins_h_49mo,claw_pins_h_ns,claw_pins_h_tot,claw_tot_h_0,claw_tot_h_1_15,claw_tot_h_16_24,claw_tot_h_25_34,claw_tot_h_35_39,claw_tot_h_40,claw_tot_h_41_48,claw_tot_h_49mo,claw_tot_h_ns,claw_tot_h_tot,lga_name16
54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,3,0,0,0,27,Kulin (S)
54830,4,3,0,3,10,18,9,36,0,82,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,3,3,0,5,16,77,171,169,184,191,214,90,134,20,1243,0,6,3,0,0,0,0,0,0,7,0,15,3,0,0,0,0,0,0,22,0,19,6,0,0,0,0,0,0,24,6,12,9,5,0,3,0,0,0,32,3,16,20,12,3,0,0,0,0,50,4,16,34,23,7,5,0,5,0,92,3,11,23,35,29,11,3,0,0,120,3,6,20,29,51,33,17,6,0,171,3,8,7,21,88,68,17,13,4,223,3,4,7,12,49,47,24,17,0,164,3,0,5,5,28,37,22,14,0,117,0,0,5,0,4,24,9,11,0,56,3,0,0,3,14,20,28,29,0,96,4,0,0,3,4,6,11,20,0,41,0,0,3,3,3,3,3,0,0,17,37,120,136,150,283,262,134,110,10,1242,Kwinana (C)
54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,9,5,3,4,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,8,0,3,0,13,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,11,13,10,6,9,0,9,0,65,Lake Grace (S)
56620,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,8,11,10,12,13,7,19,0,13,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,3,7,7,3,0,0,26,Ngaanyatjarraku (S)
54340,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,20,45,28,22,8,10,3,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,7,0,0,9,4,0,0,0,0,0,15,0,3,7,7,5,0,0,0,0,24,0,0,3,12,15,5,0,4,0,41,0,0,0,7,11,7,7,4,0,38,3,0,0,0,10,9,3,4,0,31,0,0,3,0,3,5,0,0,0,10,0,0,0,0,3,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,26,40,50,35,14,11,0,199,Katanning (S)
54410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,10,18,19,5,3,5,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,9,5,0,0,0,42,Kellerberrin (S)
54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,5,0,18,Kent (S)
54550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,9,10,14,0,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,13,0,0,4,8,3,0,3,0,0,14,0,6,3,0,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,6,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,16,14,12,5,13,3,9,0,84,Kojonup (S)
55320,3,4,7,7,12,16,15,20,0,92,3,3,0,4,0,3,0,5,0,15,0,5,3,6,9,9,0,0,10,52,190,1101,899,919,751,468,184,246,78,4834,0,14,0,0,3,3,0,4,0,27,8,84,16,5,0,0,0,0,4,113,12,170,33,11,0,5,0,0,3,232,11,133,67,22,7,5,0,0,6,247,7,103,116,40,11,0,4,0,3,290,13,85,195,135,31,19,3,5,3,490,14,60,172,170,120,66,16,12,0,634,19,49,83,168,237,134,29,18,4,743,36,46,55,132,403,216,84,51,0,1016,19,25,23,61,208,112,51,27,9,532,11,25,27,41,108,106,35,33,0,394,3,11,11,18,53,43,16,32,4,188,4,13,14,16,48,53,29,38,0,219,3,27,13,18,7,19,12,18,0,120,5,10,7,6,17,9,0,3,7,59,172,852,820,840,1258,794,281,242,39,5296,Melville (C)
54620,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,9,3,5,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,8,6,4,12,0,47,Kondinin (S)
54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,4,0,0,0,18,Koorda (S)
54970,3,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,12,6,21,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,4,8,0,11,0,0,0,0,0,0,3,9,0,18,0,0,0,0,0,0,3,4,0,9,0,0,0,0,3,0,3,8,0,19,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,3,18,41,0,80,Laverton (S)
56730,5,0,0,0,3,17,8,8,0,42,0,3,0,0,0,0,0,0,0,4,0,0,3,4,0,0,6,0,0,12,31,72,58,116,84,76,92,52,8,589,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,21,3,11,7,0,0,0,0,0,0,29,0,11,13,4,7,6,0,0,0,35,3,10,19,16,9,8,0,0,0,66,3,9,14,12,10,10,0,0,3,59,4,3,6,18,39,14,15,3,0,106,3,6,9,11,37,17,14,8,0,109,0,0,0,6,23,20,3,5,0,63,0,0,0,0,15,8,9,3,0,39,0,0,0,0,6,9,9,7,0,31,0,0,0,0,4,8,5,4,0,21,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,18,82,68,77,159,99,56,44,5,608,Northam (S)
55040,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,8,13,16,7,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,16,0,0,0,0,0,0,4,3,0,11,0,0,0,0,3,0,3,14,0,22,0,0,0,0,0,0,0,12,0,18,0,0,0,0,3,0,6,9,0,18,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,3,0,5,4,18,4,20,49,0,108,Leonora (S)
55110,3,0,3,5,3,18,12,14,0,64,0,0,0,3,0,0,0,3,0,6,0,8,6,4,5,3,0,0,8,35,159,695,616,788,516,288,146,194,43,3433,0,17,3,6,3,7,0,3,0,34,0,44,3,0,0,0,0,0,0,55,3,96,23,10,4,4,0,0,0,146,8,77,50,17,3,3,0,0,3,164,11,53,76,20,4,6,3,3,0,182,18,65,119,78,30,14,4,6,5,348,10,26,50,100,70,47,15,5,3,328,11,23,34,92,160,70,27,17,3,429,16,18,24,66,163,73,35,29,3,419,9,18,13,28,72,45,15,16,6,228,9,6,9,25,22,26,12,15,0,124,0,9,7,0,9,9,3,12,0,49,0,3,11,10,10,13,14,16,0,67,3,7,3,0,0,6,0,10,0,32,3,5,3,3,3,8,0,0,0,28,94,469,427,460,568,327,123,131,29,2618,Mandurah (C)
55180,0,0,0,0,3,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,65,65,73,60,46,18,25,0,371,0,4,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,8,0,14,3,0,0,0,0,0,0,18,0,10,9,3,0,0,0,0,0,24,0,4,11,8,3,3,0,0,0,34,5,10,20,15,9,3,0,4,0,58,3,4,8,23,21,22,4,0,0,84,0,4,5,15,24,13,4,8,0,72,0,3,3,10,16,17,5,3,0,64,0,3,0,5,9,7,3,8,0,37,3,0,0,0,8,3,0,4,0,19,0,0,0,0,4,0,0,0,0,5,0,0,3,0,0,0,4,3,0,7,0,5,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,13,21,69,68,74,96,70,22,28,9,455,Manjimup (S)
55250,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,6,4,10,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,3,0,0,5,0,10,0,0,0,0,4,0,0,0,0,10,0,0,0,0,4,0,0,7,0,7,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,14,7,3,26,0,60,Meekatharra (S)
55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,3,3,0,20,Mukinbudin (S)
55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,5,3,6,0,0,3,0,22,Mingenew (S)
55390,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,12,3,7,21,0,47,Menzies (S)
55460,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,15,29,26,19,10,5,5,138,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,0,3,6,5,5,3,0,0,0,20,0,0,4,3,4,4,0,0,0,25,0,3,3,4,11,12,3,0,0,36,5,0,3,3,9,9,3,0,0,29,3,4,0,0,11,3,0,0,0,21,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,23,16,20,39,41,12,11,0,175,Merredin (S)
56090,3,0,0,0,5,10,8,12,0,34,0,0,0,0,0,0,3,0,0,4,0,3,0,3,4,0,0,0,0,12,55,204,192,177,184,166,178,104,9,1261,3,12,4,3,0,0,0,0,0,24,3,22,0,0,0,0,0,0,0,30,4,27,6,3,0,0,0,0,0,42,3,40,15,6,3,0,0,4,0,69,0,32,28,9,0,4,0,0,0,73,0,25,40,34,6,12,0,0,0,124,3,19,33,24,21,6,3,7,3,124,0,19,20,34,37,19,4,3,0,133,6,12,8,18,62,41,7,12,3,170,3,4,6,15,32,19,4,6,0,88,3,11,3,10,15,18,11,10,0,80,0,7,3,0,0,6,3,6,0,26,0,0,0,6,3,9,3,5,0,30,0,7,0,5,0,0,0,3,0,15,0,3,0,0,5,0,3,0,0,17,33,245,166,159,191,141,40,61,12,1042,Mundaring (S)
56790,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,23,27,23,10,10,5,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,5,3,4,0,0,0,0,0,17,0,6,4,3,0,0,0,0,0,14,0,0,4,5,3,0,0,0,0,8,3,0,0,0,3,5,0,4,0,19,0,3,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,13,23,15,7,0,10,0,97,Northampton (S)
55600,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,21,19,13,5,9,3,103,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,8,0,9,3,0,0,0,0,0,0,12,0,3,3,0,0,0,0,0,0,11,0,3,5,3,0,0,0,0,0,18,0,0,3,5,5,3,0,0,0,22,0,4,3,5,3,9,3,0,0,22,0,0,0,0,5,5,0,3,0,19,0,0,0,3,0,3,3,0,0,13,3,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,23,18,17,28,7,6,3,139,Moora (S)
57980,3,3,7,4,8,4,13,8,0,44,0,3,0,5,3,7,7,17,0,42,0,5,4,8,0,0,0,0,8,30,115,704,438,394,341,249,109,115,42,2513,3,4,0,0,0,0,0,0,0,12,7,57,3,0,0,0,3,0,0,69,5,83,19,4,0,3,0,0,0,121,6,65,39,6,3,3,0,0,0,118,0,61,76,20,9,3,3,3,3,176,10,70,142,56,22,18,0,3,0,318,9,33,112,83,88,72,15,5,0,432,17,31,77,104,168,134,28,5,3,558,24,21,71,102,294,181,50,36,5,785,15,11,21,48,224,149,50,31,0,559,13,9,14,23,87,73,40,29,3,285,4,7,8,9,42,37,33,22,0,157,5,5,9,9,31,54,35,42,0,192,0,10,5,5,7,19,18,27,0,94,0,3,8,3,8,5,3,6,4,34,121,454,595,487,987,754,273,208,25,3897,Subiaco (C)
58050,21,0,4,3,10,124,68,57,3,298,0,5,4,0,3,7,5,9,0,32,3,19,7,9,9,12,3,6,22,90,239,1111,864,953,880,844,371,462,113,5825,10,31,3,10,0,4,0,3,0,70,10,74,5,0,3,3,0,0,0,96,8,141,39,4,0,3,0,3,0,206,11,131,79,13,3,13,0,3,0,263,11,91,128,46,24,8,8,3,3,322,16,97,245,156,74,44,9,12,10,665,26,57,150,227,230,99,20,16,7,837,28,54,85,203,388,268,80,54,14,1175,49,31,61,142,580,407,151,95,9,1523,29,22,18,64,244,270,112,82,13,861,17,18,19,34,148,173,55,79,0,549,12,11,7,11,50,70,38,55,0,241,9,13,17,12,49,65,38,72,3,277,3,7,18,5,12,18,18,28,0,106,4,5,9,15,19,13,3,3,6,77,240,780,887,957,1824,1446,534,510,70,7256,Swan (C)
55670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,3,11,3,3,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,6,3,3,0,28,Morawa (S)
