local_government_area_code,local_government_area_name,state_id,state_name,seifa_2001_population,irsad_score,irsd_score,ier_score,ieo_score,q10_irsad,q25_irsad,q50_irsad,q75_irsad,q90_irsad,q10_irsd,q25_irsd,q50_irsd,q75_irsd,q90_irsd,q10_ier,q25_ier,q50_ier,q75_ier,q90_ier,q10_ieo,q25_ieo,q50_ieo,q75_ieo,q90_ieo,total_irsad,total_irsd,total_ier,total_ieo,min_irsad,min_irsd,min_ier,min_ieo,max_irsad,max_irsd,max_ier,max_ieo,med_irsad,med_irsd,med_ier,med_ieo
35900,Perry (S),3,Queensland,426,910.3345,960.8007,895.0963,919.66846,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,387802.5,409301.1,381311.03,391778.75,903.4988400000001,931.5160000000001,873.6615,907.8054,915.9432400000001,984.82916,912.68384,934.1266,915.9432400000001,984.82916,912.68384,907.8054
35950,Pine Rivers (S),3,Queensland,119218,1025.5458,1038.0188,1037.7332,1000.5017,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,122263510.0,123750520.0,123716460.0,119277820.0,735.4546,801.6508,820.8836,669.7634,1170.0201,1148.6788,1218.9591,1199.1523,1025.2256,1037.8458,1027.1124,994.8529
36050,Pittsworth (S),3,Queensland,4445,928.5832,996.73315,953.2604,904.8751,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,4127552.2,4430479.0,4237242.5,4022170.0,906.4709,968.16656,894.7578,868.18353,992.3756,1031.0776,994.36334,973.15936,914.1733,995.8066,956.93005,903.6586
36150,Quilpie (S),3,Queensland,1130,937.6161,946.29126,939.7705699999999,926.5404699999999,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,1059506.1,1069309.1,1061940.8,1046990.8,907.17126,912.9181,897.4906599999999,854.0885,971.8905599999999,1028.9464,980.1007,960.069,936.32025,925.61273,939.70026,937.5011599999999
36200,Redcliffe (C),3,Queensland,49071,937.51184,949.0919,939.27844,941.72235,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,46004644.0,46572888.0,46091332.0,46211256.0,849.8616,796.35596,850.5715,862.41174,1108.472,1103.0732,1147.3115,1058.7789,925.24335,944.7085,929.26715,933.4538
36250,Redland (S),3,Queensland,114557,1000.0383,1016.5353,1011.3883,982.3912,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,114561390.0,116451230.0,115861610.0,112539780.0,796.65607,780.8213,792.87225,840.82153,1167.2168,1139.9,1236.8153,1116.8751,995.7179,1021.6092,1007.1944,983.40045
36300,Richmond (S),3,Queensland,1050,941.6226,980.7389999999999,944.03595,934.6742,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,988703.75,1029775.9,991237.75,981407.94,930.5274699999999,961.1484,919.1272,905.6294,973.62286,1020.1683,1008.6289,950.3897,930.5274699999999,961.1484,921.7315,936.6418
36350,Rockhampton (C),3,Queensland,58110,957.6442,967.8607,956.40814,963.01166,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,55648704.0,56242388.0,55576876.0,55960608.0,803.6296,707.7607,834.9585,798.1275,1149.6411,1127.882,1125.7277,1114.0430000000001,960.1332,966.6532,954.1661,960.3156
41190,Cleve (DC),4,South Australia,1828,941.155,1035.4265,915.4415,940.89996,904.1737,917.4339,933.09406,963.265,1072.1049,931.0780599999999,974.07477,1005.0443,1029.195,1064.3707,879.1506300000001,896.66675,927.7777,963.6665,1039.0156,895.5644,920.9888300000001,942.7875,959.7999,1087.1688,1720431.4,1892759.6,1673427.1,1719965.1,877.8789999999999,941.61365,849.0455,876.66296,975.2473,1086.9749,964.5864,974.2926,938.37866,1039.2188,919.5022,946.8136599999999
41560,Copper Coast (DC),4,South Australia,10546,889.975,965.9705,874.4468,910.9562400000001,904.1737,917.4339,933.09406,963.265,1072.1049,931.0780599999999,974.07477,1005.0443,1029.195,1064.3707,879.1506300000001,896.66675,927.7777,963.6665,1039.0156,895.5644,920.9888300000001,942.7875,959.7999,1087.1688,9385676.0,10187125.0,9221916.0,9606944.0,787.0265,840.8367300000001,795.71796,820.3914,977.26166,1051.2323,928.06055,1006.5681,896.3276,973.58685,881.4791,913.36786
41750,Elliston (DC),4,South Australia,1194,921.93713,1008.7322,884.04285,942.7875,904.1737,917.4339,933.09406,963.265,1072.1049,931.0780599999999,974.07477,1005.0443,1029.195,1064.3707,879.1506300000001,896.66675,927.7777,963.6665,1039.0156,895.5644,920.9888300000001,942.7875,959.7999,1087.1688,1100792.9,1204426.4,1055547.1,1125688.2,869.7228,940.88904,813.42365,850.3299,984.3211699999999,1104.3478,935.1336699999999,983.079,927.42804,1005.0455,890.3962,951.7542
33850,Ilfracombe (S),3,Queensland,356,959.3167,999.8538,961.0848,943.68713,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,341516.75,355947.97,342146.2,335952.62,928.5108,940.1289999999999,951.0964,890.0081,1012.4597,1080.2576,967.926,1010.1101,928.5108,940.1289999999999,967.926,890.0081
33900,Inglewood (S),3,Queensland,2613,898.0594,950.26624,880.7923599999999,910.5919,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,2346629.2,2483045.8,2301510.5,2379376.8,854.4825400000001,863.31354,825.2033,860.8937,978.092,1063.1592,961.92163,978.5539,902.2259,955.6984,870.1157,923.198
33960,Ipswich (C),3,Queensland,123105,943.1585699999999,953.2411,966.7339999999999,926.3819599999999,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,116107540.0,117348740.0,119009790.0,114042250.0,748.1169,581.3498,800.9669,750.83246,1080.7781,1104.285,1100.4797,1041.0173,943.0136,967.4484,963.4982,924.78577
34000,Isis (S),3,Queensland,6045,885.55115,950.5999,874.1601,906.56775,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,5353156.5,5746376.5,5284297.5,5480202.0,823.69055,837.16473,821.5716,845.3491,924.5254,1019.8254,908.926,950.7228,888.5552,953.9725300000001,882.69653,916.0434
34050,Isisford (S),3,Queensland,313,921.7787,981.8797,929.8766,893.88086,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,288516.72,307328.34,291051.38,279784.72,873.95386,955.4137,906.1515,821.675,999.192,1035.7859,955.29,983.29297,942.1296,986.1984,935.2746,941.8405
34100,Jericho (S),3,Queensland,1021,912.4201,961.07434,903.02856,906.95844,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,931580.94,981256.9,921992.2,926004.56,833.29,904.87604,798.3427,862.3933,1011.5823,1030.8914,992.2084,998.9913,905.6156599999999,932.405,897.05994,908.74506
35300,Mount Isa (C),3,Queensland,21584,1004.4053,965.3691,1071.9004,940.3356,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,21679082.0,20836526.0,23135898.0,20296204.0,893.4063,786.7908,877.0644,857.79,1131.2806,1111.1809,1199.911,1098.5676,1005.5373,975.6179,1073.1322,941.3998
35350,Mount Morgan (S),3,Queensland,2776,831.5091,843.4492,835.52936,858.58435,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,2308269.2,2341415.0,2319429.5,2383430.2,782.4914,774.9176,801.8429,806.0341,885.33295,927.31647,879.11475,918.67896,829.1076,827.7212,834.83154,860.5331
35450,Mundubbera (S),3,Queensland,2451,893.4463,928.7189999999999,925.90125,871.78,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,2189836.8,2276290.2,2269384.0,2136732.8,877.3044,899.7006,872.94135,850.9177,936.7692,976.8224,1005.1616,895.30286,898.24445,918.23694,931.7230000000001,866.5881300000001
35500,Murgon (S),3,Queensland,4572,894.0173300000001,886.4081,893.96423,908.1663,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,4087447.2,4052657.8,4087204.2,4152136.5,797.5018,606.8424,838.6692,819.5981,973.8828,1069.8112,956.3507699999999,979.5212,915.9086,965.5119599999999,897.7959,944.2516
35550,Murilla (S),3,Queensland,2691,926.5700699999999,975.68536,899.01636,943.32776,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,2493400.0,2625569.2,2419253.0,2538495.0,889.22644,878.56976,807.7174,862.68915,993.1236,1064.4568,986.04175,1006.429,922.915,964.1585699999999,905.7984,944.23096
35600,Murweh (S),3,Queensland,4975,939.6954,969.6381,939.3757300000001,940.2429,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,4674984.5,4823949.5,4673394.5,4677708.5,845.3136599999999,880.6133,830.10876,822.8252,994.0438,1055.4589999999998,994.5445,1003.9373,952.2688,968.01953,945.7815,940.0808
35650,Nanango (S),3,Queensland,8230,870.94995,927.92255,863.2513,893.3917,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,7167918.0,7636802.5,7104558.0,7352613.5,807.67474,857.6346,805.5395,832.99615,914.1315,994.2229,914.3171,948.8964,884.4734,941.1713,865.85925,894.82166
36400,Roma (T),3,Queensland,6346,968.2289400000001,986.9299300000001,978.895,957.74274,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,6144381.0,6263057.5,6212068.0,6077835.5,903.93835,879.51276,880.9728,904.6972699999999,1044.94,1076.9047,1039.2728,1034.0,969.4820599999999,997.3127400000001,991.54443,946.8295
36450,Rosalie (S),3,Queensland,8335,912.2311,979.4169999999999,918.3542,909.6093,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,7603446.0,8163441.0,7654482.5,7581593.5,844.0676,906.5722,827.4555,846.0753,972.80396,1056.6604,995.0188,961.8667,907.0310699999999,990.3605,919.3106,910.7942
36550,Sarina (S),3,Queensland,9637,909.51184,936.5538,936.92615,890.5462,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,8764965.0,9025569.0,9029157.0,8582194.0,825.3773,811.2919,846.4866300000001,819.11096,996.8422,1017.4145,1032.9062,994.3113400000001,904.2604,948.5075,935.9504400000001,880.6662
36600,Stanthorpe (S),3,Queensland,9851,904.38025,961.431,891.40155,922.8591,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,8909050.0,9471057.0,8781197.0,9091085.0,819.8171,870.9444,800.7285,809.1947,996.5519400000001,1052.7158,986.4373,1018.2123,907.4869,962.8999,890.9406,929.9825
36650,Tambo (S),3,Queensland,628,957.6607,972.51575,989.4302,918.8818,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,601410.94,610739.9,621362.2,577057.75,927.7799699999999,917.8883,953.0831,883.0477,1011.3689999999999,1081.2521,1106.1243,974.07776,927.7799699999999,917.8883,953.0831,901.625
36700,Tara (S),3,Queensland,3813,876.18085,918.43445,851.47675,901.9038,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,3340877.8,3501990.5,3246680.8,3438959.2,751.8997,736.4638,744.9748,795.7406599999999,958.7591,1035.9603,942.5112,982.5785,897.6361,944.1361699999999,859.7385,923.8783599999999
36750,Taroom (S),3,Queensland,2664,934.91394,995.73193,934.4242,925.8226300000001,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,2490610.8,2652630.0,2489306.0,2466391.5,893.91614,925.9894,889.3836699999999,884.7176,995.35016,1054.0592,1041.8646,972.6984,936.49646,1016.7413,915.1877400000001,930.35345
36800,Thuringowa (C),3,Queensland,51140,975.8548,985.1682,1005.2311,948.00525,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,49905212.0,50381500.0,51407520.0,48480988.0,843.3152,769.8914,861.57574,830.9615,1115.0276,1106.403,1177.2484,1059.1085,970.8208,995.85693,999.4615,943.3132
36850,Tiaro (S),3,Queensland,4467,841.8675,886.2304,843.00854,866.6808,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,3760622.0,3958791.2,3765719.2,3871463.0,762.2691,773.6296,787.85583,790.5769,920.9784,986.8446,894.2995599999999,941.1415400000001,858.1295,879.8864,844.5549,872.4347
37330,Whitsunday (S),3,Queensland,17643,975.92944,1010.9274,979.18585,977.3290400000001,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,17218322.0,17835792.0,17275776.0,17243016.0,871.6425,904.7399,846.7935,862.2588,1110.2573,1095.8716,1161.0608,1082.5209,975.9382300000001,1017.8554,966.5137300000001,978.4039
40070,Adelaide (C),4,South Australia,14888,1134.9408,1066.997,1092.999,1167.816,904.1737,917.4339,933.09406,963.265,1072.1049,931.0780599999999,974.07477,1005.0443,1029.195,1064.3707,879.1506300000001,896.66675,927.7777,963.6665,1039.0156,895.5644,920.9888300000001,942.7875,959.7999,1087.1688,16896998.0,15885450.0,16272569.0,17386446.0,1028.512,935.38104,931.6199,1098.4717,1236.1033,1155.4161,1188.0287,1255.1703,1138.0834,1063.5264,1097.5393,1163.0137
40120,Adelaide Hills (DC),4,South Australia,36766,1072.1049,1091.8945,1035.2836,1078.6887,904.1737,917.4339,933.09406,963.265,1072.1049,931.0780599999999,974.07477,1005.0443,1029.195,1064.3707,879.1506300000001,896.66675,927.7777,963.6665,1039.0156,895.5644,920.9888300000001,942.7875,959.7999,1087.1688,39417008.0,40144592.0,38063236.0,39659068.0,900.7719,983.9272,917.5416,880.0289,1189.896,1173.8196,1176.2594,1194.4381,1086.5322,1099.0114,1037.5767,1092.1088
40220,Alexandrina (DC),4,South Australia,17496,938.7428,1005.8851,920.6515,950.6785,904.1737,917.4339,933.09406,963.265,1072.1049,931.0780599999999,974.07477,1005.0443,1029.195,1064.3707,879.1506300000001,896.66675,927.7777,963.6665,1039.0156,895.5644,920.9888300000001,942.7875,959.7999,1087.1688,16424244.0,17598966.0,16107719.0,16633072.0,841.07355,897.0174,833.295,854.8782,1085.0230000000001,1098.3478,1046.0342,1074.8303,941.4924300000001,1018.7368,909.8118,952.9241
40310,Barossa (DC),4,South Australia,18906,974.4418,1027.0082,981.2373,958.9184,904.1737,917.4339,933.09406,963.265,1072.1049,931.0780599999999,974.07477,1005.0443,1029.195,1064.3707,879.1506300000001,896.66675,927.7777,963.6665,1039.0156,895.5644,920.9888300000001,942.7875,959.7999,1087.1688,18422796.0,19416616.0,18551272.0,18129312.0,872.9426,900.5673,891.7656,865.9504,1049.2135,1095.5046,1052.0217,1036.3098,977.22205,1033.3962,985.4134,962.8276400000001
40430,Barunga West (DC),4,South Australia,2484,917.4339,1007.1021,885.0347,931.42535,904.1737,917.4339,933.09406,963.265,1072.1049,931.0780599999999,974.07477,1005.0443,1029.195,1064.3707,879.1506300000001,896.66675,927.7777,963.6665,1039.0156,895.5644,920.9888300000001,942.7875,959.7999,1087.1688,2278905.8,2501641.8,2198426.2,2313660.5,879.0557,948.3515,829.7588,875.76416,1015.1277,1117.9421,967.6073,989.9421,896.94977,996.99146,877.2285,940.79364
40520,Berri and Barmera (DC),4,South Australia,11280,926.2946,961.6011,940.90234,917.9727,904.1737,917.4339,933.09406,963.265,1072.1049,931.0780599999999,974.07477,1005.0443,1029.195,1064.3707,879.1506300000001,896.66675,927.7777,963.6665,1039.0156,895.5644,920.9888300000001,942.7875,959.7999,1087.1688,10448604.0,10846860.0,10613378.0,10354732.0,846.1871,839.905,860.46765,849.5278,1057.182,1084.4696,1040.7618,1046.9044,942.66583,988.2664,955.0998,912.9587
41330,Coober Pedy (DC),4,South Australia,2970,912.2595,937.5474,865.6496599999999,957.8607,904.1737,917.4339,933.09406,963.265,1072.1049,931.0780599999999,974.07477,1005.0443,1029.195,1064.3707,879.1506300000001,896.66675,927.7777,963.6665,1039.0156,895.5644,920.9888300000001,942.7875,959.7999,1087.1688,2709410.8,2784515.8,2570979.5,2844846.2,838.46466,885.1086,785.4798599999999,898.8169,987.0191,970.0878,937.7917,1021.8757,921.5811,950.24,865.39996,931.28406
36900,Toowoomba (C),3,Queensland,85573,976.445,989.6741,963.7203,989.01074,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,83557328.0,84689376.0,82468432.0,84632616.0,797.36993,740.3016,806.9256,820.71405,1210.638,1164.6859,1215.8386,1207.1868,967.8599,995.3797599999999,953.69745,975.78754
36950,Torres (S),3,Queensland,8372,910.3096,772.8117,915.7253400000001,922.38995,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,7621112.0,6469979.5,7666452.5,7722248.5,776.3218400000001,533.2392,784.5077,800.5085,1076.954,1064.6399,1071.2372,1065.1506,867.93744,749.35895,884.0234,893.33685
37000,Townsville (C),3,Queensland,89869,1003.5575,997.3009599999999,1004.2338,1002.57,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,90188704.0,89626440.0,90249480.0,90099968.0,781.8011,638.90656,841.2785,829.6009,1206.8336,1168.4124,1232.5743,1229.954,995.4546,993.7720300000001,990.00226,999.6216
37100,Waggamba (S),3,Queensland,2861,962.6005,1014.5905,954.67426,950.9997599999999,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,2754000.0,2902743.5,2731323.0,2720810.5,813.1548,883.4549599999999,809.1144,837.5075,1027.8435,1057.6055,1060.3745,982.6221,968.3207,1041.5819,938.9809,964.5467
37150,Wambo (S),3,Queensland,5102,926.4189,995.6049,901.41785,936.5036,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,4726589.0,5079576.5,4599034.0,4778041.5,854.0242,908.54474,819.97455,862.2865,996.85876,1060.3281,978.9796,995.4282,937.19006,1011.5762,902.7900400000001,938.3716
37200,Warroo (S),3,Queensland,1068,934.4643,993.1763300000001,925.96344,929.35425,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,998007.9,1060712.4,988928.94,992550.4,880.2291,920.87964,897.46014,863.44556,985.8331,1093.7584,952.8132300000001,985.5702,948.1598,1016.9013,942.4508699999999,958.0509
37260,Warwick (S),3,Queensland,20694,913.07196,966.4576,907.6626,926.61676,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,18895112.0,19999874.0,18783170.0,19175408.0,824.1974,853.8752400000001,783.3709,860.1221,973.1173,1055.0358,969.8345300000001,1011.1595,914.8201,978.65155,913.9688,931.2651
37400,Winton (S),3,Queensland,1956,929.3051,962.7575699999999,927.3085,916.45135,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,1817720.8,1883153.8,1813815.4,1792578.9,856.03534,781.90546,802.0972,895.74835,1003.0463,1070.9819,1033.1653,947.2107,926.9077,981.73865,924.7200300000001,913.8959
37450,Wondai (S),3,Queensland,4041,884.0507,958.181,863.1727,911.05023,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,3572449.0,3872009.5,3488081.0,3681554.0,809.98456,862.0084,785.7057,859.2448,934.28217,1050.9355,940.7658,962.9532,894.7882699999999,962.32416,863.3344,910.6628400000001
37500,Woocoo (S),3,Queensland,2964,910.5189999999999,992.4372599999999,897.6199300000001,917.6669999999999,888.6792,910.3096,930.6669,962.681,988.49445,911.70825,946.2883,972.51575,992.4372599999999,1003.2572,882.05347,903.70435,939.3757300000001,975.47906,1004.8335,890.13715,909.5921,925.8226300000001,945.5161,977.3290400000001,2698778.2,2941584.0,2660545.5,2719965.0,802.3262,884.5236,804.70056,833.8615,935.4661,1021.8596,912.8472,935.9168,919.4236,992.275,906.29474,928.6071
40700,Burnside (C),4,South Australia,40752,1144.1068,1114.394,1108.2487,1158.402,904.1737,917.4339,933.09406,963.265,1072.1049,931.0780599999999,974.07477,1005.0443,1029.195,1064.3707,879.1506300000001,896.66675,927.7777,963.6665,1039.0156,895.5644,920.9888300000001,942.7875,959.7999,1087.1688,46624644.0,45413784.0,45163348.0,47207196.0,991.8942,932.2629400000001,897.77405,1065.0377,1214.4525,1175.2113,1244.2930000000001,1227.9666,1152.6816,1121.5647,1116.0667,1166.0154
40910,Campbelltown (C),4,South Australia,44985,1001.4824,1021.8153,971.28796,1018.3198,904.1737,917.4339,933.09406,963.265,1072.1049,931.0780599999999,974.07477,1005.0443,1029.195,1064.3707,879.1506300000001,896.66675,927.7777,963.6665,1039.0156,895.5644,920.9888300000001,942.7875,959.7999,1087.1688,45051688.0,45966360.0,43693388.0,45809116.0,879.0525,869.5632,842.2108,919.11694,1115.2639,1133.5187,1105.9899,1134.9292,999.98584,1030.557,976.8027300000001,1012.8001
41010,Ceduna (DC),4,South Australia,3597,944.5531599999999,979.2329,937.08,945.89954,904.1737,917.4339,933.09406,963.265,1072.1049,931.0780599999999,974.07477,1005.0443,1029.195,1064.3707,879.1506300000001,896.66675,927.7777,963.6665,1039.0156,895.5644,920.9888300000001,942.7875,959.7999,1087.1688,3397557.8,3522300.8,3370676.8,3402400.5,867.1737699999999,871.4083,822.1369,845.8606,989.34344,1051.4196,1013.9037,1009.3748,961.4119999999999,988.08954,912.0875,949.20526
41060,Charles Sturt (C),4,South Australia,100038,970.37646,979.1586,959.32556,980.3225,904.1737,917.4339,933.09406,963.265,1072.1049,931.0780599999999,974.07477,1005.0443,1029.195,1064.3707,879.1506300000001,896.66675,927.7777,963.6665,1039.0156,895.5644,920.9888300000001,942.7875,959.7999,1087.1688,97074520.0,97953072.0,95969008.0,98069504.0,707.6053,516.79175,798.65546,695.551,1133.9938,1117.8015,1165.7327,1133.5002,972.0335699999999,996.8031599999999,950.87036,985.0774
