lga_code16,ewft_16_techfei_ft,ewft_16_techfei_pt,ewft_16_techfei_ns,ewft_16_techfei_tot,ewft_16_uniotis_ft,ewft_16_uniotis_pt,ewft_16_uniotis_ns,ewft_16_uniotis_tot,ewft_16_other,ewft_16_ns,ewft_16_tot,ewft_17_techfei_ft,ewft_17_techfei_pt,ewft_17_techfei_ns,ewft_17_techfei_tot,ewft_17_uniotis_ft,ewft_17_uniotis_pt,ewft_17_uniotis_ns,ewft_17_uniotis_tot,ewft_17_other,ewft_17_ns,ewft_17_tot,ewft_18_techfei_ft,ewft_18_techfei_pt,ewft_18_techfei_ns,ewft_18_techfei_tot,ewft_18_uniotis_ft,ewft_18_uniotis_pt,ewft_18_uniotis_ns,ewft_18_uniotis_tot,ewft_18_other,ewft_18_ns,ewft_18_tot,ewft_19_techfei_ft,ewft_19_techfei_pt,ewft_19_techfei_ns,ewft_19_techfei_tot,ewft_19_uniotis_ft,ewft_19_uniotis_pt,ewft_19_uniotis_ns,ewft_19_uniotis_tot,ewft_19_other,ewft_19_ns,ewft_19_tot,ewft_20_24_techfei_ft,ewft_20_24_techfei_pt,ewft_20_24_techfei_ns,ewft_20_24_techfei_tot,ewft_20_24_uniotis_ft,ewft_20_24_uniotis_pt,ewft_20_24_uniotis_ns,ewft_20_24_uniotis_tot,ewft_20_24_other,ewft_20_24_ns,ewft_20_24_tot,ewft_25_29_techfei_ft,ewft_25_29_techfei_pt,ewft_25_29_techfei_ns,ewft_25_29_techfei_tot,ewft_25_29_uniotis_ft,ewft_25_29_uniotis_pt,ewft_25_29_uniotis_ns,ewft_25_29_uniotis_tot,ewft_25_29_other,ewft_25_29_ns,ewft_25_29_tot,ewft_30over_techfei_ft,ewft_30over_techfei_pt,ewft_30over_techfei_ns,ewft_30over_techfei_tot,ewft_30over_uniotis_ft,ewft_30over_uniotis_pt,ewft_30over_uniotis_ns,ewft_30over_uniotis_tot,ewft_30over_other,ewft_30over_ns,ewft_30over_tot,ewft_tot_techfei_ft,ewft_tot_techfei_pt,ewft_tot_techfei_ns,ewft_tot_techfei_tot,ewft_tot_uniotis_ft,ewft_tot_uniotis_pt,ewft_tot_uniotis_ns,ewft_tot_uniotis_tot,ewft_tot_other,ewft_tot_ns,ewft_tot_tot,ewpt_16_techfei_ft,ewpt_16_techfei_pt,ewpt_16_techfei_ns,ewpt_16_techfei_tot,ewpt_16_uniotis_ft,ewpt_16_uniotis_pt,ewpt_16_uniotis_ns,ewpt_16_uniotis_tot,ewpt_16_other,ewpt_16_ns,ewpt_16_tot,ewpt_17_techfei_ft,ewpt_17_techfei_pt,ewpt_17_techfei_ns,ewpt_17_techfei_tot,ewpt_17_uniotis_ft,ewpt_17_uniotis_pt,ewpt_17_uniotis_ns,ewpt_17_uniotis_tot,ewpt_17_other,ewpt_17_ns,ewpt_17_tot,ewpt_18_techfei_ft,ewpt_18_techfei_pt,ewpt_18_techfei_ns,ewpt_18_techfei_tot,ewpt_18_uniotis_ft,ewpt_18_uniotis_pt,ewpt_18_uniotis_ns,ewpt_18_uniotis_tot,ewpt_18_other,ewpt_18_ns,ewpt_18_tot,ewpt_19_techfei_ft,ewpt_19_techfei_pt,ewpt_19_techfei_ns,ewpt_19_techfei_tot,ewpt_19_uniotis_ft,ewpt_19_uniotis_pt,ewpt_19_uniotis_ns,ewpt_19_uniotis_tot,ewpt_19_other,ewpt_19_ns,ewpt_19_tot,ewpt_20_24_techfei_ft,ewpt_20_24_techfei_pt,ewpt_20_24_techfei_ns,ewpt_20_24_techfei_tot,ewpt_20_24_uniotis_ft,ewpt_20_24_uniotis_pt,ewpt_20_24_uniotis_ns,ewpt_20_24_uniotis_tot,ewpt_20_24_other,ewpt_20_24_ns,ewpt_20_24_tot,ewpt_25_29_techfei_ft,ewpt_25_29_techfei_pt,ewpt_25_29_techfei_ns,ewpt_25_29_techfei_tot,ewpt_25_29_uniotis_ft,ewpt_25_29_uniotis_pt,ewpt_25_29_uniotis_ns,ewpt_25_29_uniotis_tot,ewpt_25_29_other,ewpt_25_29_ns,ewpt_25_29_tot,ewpt_30over_techfei_ft,ewpt_30over_techfei_pt,ewpt_30over_techfei_ns,ewpt_30over_techfei_tot,ewpt_30over_uniotis_ft,ewpt_30over_uniotis_pt,ewpt_30over_uniotis_ns,ewpt_30over_uniotis_tot,ewpt_30over_other,ewpt_30over_ns,ewpt_30over_tot,ewpt_tot_techfei_ft,ewpt_tot_techfei_pt,ewpt_tot_techfei_ns,ewpt_tot_techfei_tot,ewpt_tot_uniotis_ft,ewpt_tot_uniotis_pt,ewpt_tot_uniotis_ns,ewpt_tot_uniotis_tot,ewpt_tot_other,ewpt_tot_ns,ewpt_tot_tot,eafw_16_techfei_ft,eafw_16_techfei_pt,eafw_16_techfei_ns,eafw_16_techfei_tot,eafw_16_uniotis_ft,eafw_16_uniotis_pt,eafw_16_uniotis_ns,eafw_16_uniotis_tot,eafw_16_other,eafw_16_ns,eafw_16_tot,eafw_17_techfei_ft,eafw_17_techfei_pt,eafw_17_techfei_ns,eafw_17_techfei_tot,eafw_17_uniotis_ft,eafw_17_uniotis_pt,eafw_17_uniotis_ns,eafw_17_uniotis_tot,eafw_17_other,eafw_17_ns,eafw_17_tot,eafw_18_techfei_ft,eafw_18_techfei_pt,lga_name16
14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,9,0,11,0,11,0,8,0,6,0,3,17,0,7,0,7,0,10,0,10,4,18,41,3,20,0,21,3,19,0,23,6,27,75,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,8,0,0,5,0,5,0,5,0,3,0,3,0,0,6,0,3,0,4,3,3,0,3,5,15,27,0,12,0,10,3,11,0,17,27,17,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lachlan (A)
14650,0,13,0,14,0,0,0,0,0,0,17,3,39,0,44,0,0,0,0,0,0,43,5,96,0,103,0,0,0,0,4,5,110,12,114,0,126,10,7,0,18,5,7,154,35,289,0,325,55,108,0,171,37,26,557,9,126,0,141,53,159,0,213,25,16,390,24,283,0,310,41,428,4,474,117,146,1047,96,959,4,1053,167,701,4,871,191,199,2316,13,8,0,17,0,0,0,0,599,12,627,18,15,0,37,10,0,0,10,579,12,631,18,37,0,56,178,12,0,193,280,9,538,32,41,0,68,349,38,0,380,11,8,464,64,125,0,185,1141,194,0,1338,46,18,1584,24,70,0,98,206,93,0,298,35,9,437,45,217,0,269,170,284,0,448,138,121,976,221,508,0,727,2046,616,0,2663,1686,183,5262,0,0,0,0,0,0,0,0,39,0,38,0,3,0,3,0,0,0,0,51,0,56,3,6,Lake Macquarie (C)
14700,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,7,0,7,0,10,3,0,0,0,0,0,12,9,28,0,39,28,45,0,73,15,3,124,8,32,0,45,23,47,0,76,11,0,125,13,73,4,88,39,220,3,266,62,39,449,28,149,7,182,94,317,3,413,80,42,725,0,0,0,0,0,0,0,0,54,0,58,3,0,0,3,3,0,0,0,34,0,42,0,0,0,0,59,0,0,63,19,0,80,14,3,0,10,89,8,0,97,3,0,112,20,15,0,41,356,51,0,414,28,3,481,24,22,0,46,88,23,0,110,26,0,188,32,59,3,93,48,81,0,130,57,15,299,89,104,3,193,648,173,4,818,223,19,1257,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,10,0,6,0,0,Lane Cove (A)
14750,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,9,0,4,0,10,0,0,0,0,0,0,11,0,10,0,10,3,8,0,10,0,3,22,0,14,0,11,0,10,0,10,3,5,28,3,19,0,28,3,28,0,32,9,39,102,7,55,0,64,4,43,0,50,13,49,176,0,0,0,0,0,0,0,0,33,0,36,0,0,0,0,0,0,0,0,26,0,25,0,0,0,0,3,0,0,3,17,0,16,0,0,0,0,3,0,0,0,0,0,4,4,6,0,8,10,0,0,12,0,3,16,0,3,0,3,4,0,0,3,0,0,6,0,15,0,19,3,15,0,16,7,23,64,6,23,0,26,18,19,0,39,85,25,171,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,Leeton (A)
14850,0,5,0,3,0,0,0,0,0,0,6,0,4,0,4,0,0,0,0,4,0,11,0,16,0,17,0,0,0,0,0,3,18,0,26,0,23,0,0,0,3,0,0,30,12,59,0,74,24,40,0,64,6,9,147,8,30,0,37,11,51,0,64,8,9,120,3,92,0,101,18,243,0,267,53,83,498,26,230,7,264,57,337,0,395,73,101,838,0,7,0,8,0,0,0,0,154,4,156,8,3,0,8,0,0,0,0,185,12,203,5,4,0,12,28,3,0,31,88,4,129,9,20,0,27,36,7,0,45,7,0,78,12,30,0,38,163,52,3,218,12,0,271,9,21,0,36,53,46,0,100,6,0,143,17,93,0,114,91,169,0,253,44,46,462,58,174,0,233,367,279,3,648,492,61,1439,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,13,0,13,0,0,Lismore (C)
14870,0,6,0,6,0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,6,0,7,0,7,0,0,0,0,0,3,10,0,13,0,12,0,0,0,0,4,0,18,0,36,0,40,7,19,0,21,3,4,74,0,14,0,14,0,22,0,20,6,4,48,4,28,0,33,3,60,0,60,21,47,163,10,116,0,123,12,95,0,106,34,65,322,0,0,0,0,0,0,0,0,41,0,49,0,0,0,0,0,0,0,0,49,5,54,5,4,0,11,8,0,0,14,22,0,41,5,6,0,9,10,0,0,15,0,0,25,0,10,0,15,26,11,0,37,0,4,59,4,14,0,13,10,6,0,15,0,4,28,3,33,0,31,9,36,0,48,14,33,129,17,69,0,83,66,60,0,123,123,45,375,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,3,0,3,0,0,Lithgow (C)
14900,3,17,0,20,0,0,0,0,3,0,18,5,37,0,39,0,0,0,0,0,0,43,4,64,3,67,9,3,0,10,6,3,88,10,72,0,87,21,6,0,20,6,0,122,32,180,0,218,127,158,0,282,42,28,567,18,110,0,129,61,259,3,325,55,27,534,63,279,6,346,127,637,9,775,214,234,1568,134,760,13,902,346,1065,9,1412,330,298,2947,5,3,0,12,0,0,0,0,371,7,387,5,5,0,11,9,0,0,5,358,3,379,39,22,0,64,337,19,0,358,92,6,524,32,30,0,65,432,34,0,472,19,0,560,68,85,0,149,1367,191,6,1568,78,35,1827,27,33,0,62,222,91,0,313,44,11,435,71,184,3,262,175,221,3,401,194,139,990,255,361,7,623,2537,567,13,3111,1156,208,5100,0,0,0,0,0,0,0,0,33,0,36,0,0,0,0,0,0,0,0,55,0,58,3,5,Liverpool (C)
14920,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,9,3,0,0,4,0,3,0,3,0,0,7,0,19,0,15,4,15,0,15,3,25,60,3,25,0,29,11,22,0,29,3,26,91,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,3,4,0,0,0,0,0,3,0,4,0,0,6,0,10,0,11,3,5,0,10,4,14,33,0,12,0,13,3,14,0,17,38,17,84,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Liverpool Plains (A)
14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,4,0,3,0,3,0,0,0,0,0,3,3,0,9,0,9,0,3,0,3,0,3,12,0,12,0,12,0,5,0,4,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,8,0,0,0,0,0,4,0,8,0,0,5,0,3,0,3,0,0,0,0,0,0,11,3,8,0,6,12,4,0,15,7,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lockhart (A)
15050,3,4,0,9,0,0,0,0,0,0,9,0,27,0,27,0,0,0,0,0,0,26,0,36,3,41,0,4,0,5,3,3,47,3,54,0,59,0,0,0,4,3,3,62,12,152,0,162,28,38,0,66,19,6,258,6,67,3,74,12,91,0,107,19,4,209,12,150,5,166,21,221,0,242,71,82,562,42,489,7,541,67,352,3,423,124,96,1180,8,5,0,16,0,0,0,0,273,9,292,17,13,0,30,0,3,0,3,307,10,343,12,17,0,31,70,4,0,74,118,3,220,6,10,0,15,116,16,0,129,12,4,158,20,35,0,57,375,70,0,450,18,5,524,7,36,0,41,63,48,0,112,10,10,170,18,118,0,138,49,146,0,198,53,53,434,83,235,3,325,679,283,0,958,783,87,2153,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,20,0,21,0,5,Maitland (C)
15240,0,7,0,7,0,0,0,0,3,0,9,3,6,0,14,0,0,0,0,3,0,13,3,30,0,30,0,0,0,0,0,3,37,6,39,0,46,0,0,0,0,0,0,46,20,91,0,107,13,24,0,35,12,9,166,8,39,0,44,3,40,0,47,10,5,105,14,129,0,141,19,160,0,176,62,147,529,49,340,0,383,31,229,0,260,84,172,907,7,0,0,9,0,0,0,0,278,6,298,8,6,0,16,0,0,0,0,241,13,268,8,9,0,16,6,4,0,13,92,3,118,6,10,0,15,35,6,0,41,3,0,62,17,50,0,69,75,31,0,107,13,8,191,17,27,0,45,15,21,0,36,7,6,92,32,164,4,200,43,116,3,159,55,113,523,90,271,3,362,170,183,3,356,689,148,1562,0,0,0,3,0,0,0,0,27,0,31,0,5,0,5,0,0,0,0,34,0,39,0,7,Mid-Coast (A)
15270,0,3,0,3,0,0,0,0,0,0,3,0,12,0,12,0,0,0,0,0,3,18,0,11,0,16,0,0,0,0,0,0,18,8,22,0,24,0,0,0,0,0,0,25,5,43,0,46,5,13,0,12,0,6,68,0,18,0,18,0,28,0,29,7,11,56,0,69,3,68,3,64,0,69,19,51,213,13,181,3,196,7,101,0,113,28,70,398,0,0,0,0,0,0,0,0,60,0,59,0,0,0,0,0,0,0,0,56,3,58,0,13,0,9,0,0,0,0,27,0,39,0,7,0,7,3,0,0,3,0,0,12,7,12,0,21,16,8,0,24,3,0,46,0,16,0,16,10,3,0,8,3,0,32,11,56,0,60,17,39,0,51,16,41,171,18,100,0,121,47,45,0,89,159,50,429,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,12,0,8,0,0,Mid-Western Regional (A)
15300,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,10,0,10,0,0,0,0,0,0,10,0,3,0,5,0,0,0,0,0,0,4,6,14,0,24,9,7,0,13,0,8,41,3,15,0,11,5,22,0,26,3,3,46,3,32,0,36,3,39,0,42,12,46,141,14,76,0,87,14,69,0,87,18,58,244,0,0,0,0,0,0,0,0,22,3,27,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,3,0,0,3,11,0,16,0,0,0,0,0,0,0,0,0,0,3,0,8,0,10,3,9,0,16,0,3,28,0,4,0,4,3,3,0,6,0,0,11,0,8,0,15,0,16,0,22,7,23,62,3,24,0,26,13,32,0,49,69,31,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,Moree Plains (A)
15350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,3,3,9,0,12,0,0,0,0,0,0,8,6,32,0,39,16,23,0,35,7,0,83,7,25,0,33,11,33,0,48,11,4,89,4,37,0,46,21,87,0,113,20,20,200,26,110,0,134,53,140,0,192,35,25,393,0,0,0,0,0,0,0,0,37,0,37,0,0,0,0,0,0,0,0,38,0,37,0,6,0,6,43,0,0,41,8,0,58,0,11,0,10,90,3,0,93,0,0,102,19,17,0,43,325,42,0,367,20,8,438,13,20,0,32,70,20,0,89,23,7,152,18,50,0,67,51,47,0,92,72,11,242,55,100,0,153,577,109,0,688,199,23,1063,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Mosman (A)
15520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,6,0,11,0,11,0,0,0,0,0,0,13,0,15,0,19,0,4,0,3,0,0,23,3,4,0,7,0,4,0,3,5,4,18,0,20,0,20,0,22,0,26,5,37,84,3,51,3,55,5,28,0,34,8,42,140,0,0,0,0,0,0,0,0,29,0,29,0,0,0,0,0,0,0,0,37,0,38,0,0,0,0,0,0,0,0,24,0,29,0,0,0,0,6,0,0,8,0,0,11,0,15,0,15,25,3,0,25,0,0,40,0,3,0,6,4,3,0,4,0,4,17,3,7,0,11,10,9,0,18,3,15,54,4,29,0,36,41,12,0,57,95,24,211,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,3,0,3,0,0,Murray River (A)
15560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,5,0,3,0,3,0,3,0,0,6,0,0,0,0,0,3,0,4,0,3,16,0,9,0,9,0,9,0,9,0,8,23,4,26,0,26,0,17,0,17,3,12,56,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,0,5,0,3,0,3,0,0,0,0,0,0,6,0,3,0,4,0,0,0,0,0,7,18,0,15,0,18,4,0,0,6,12,10,46,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Murrumbidgee (A)
15650,0,0,0,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,14,3,23,0,26,0,0,0,0,0,3,34,0,17,0,20,0,0,0,0,0,0,25,17,52,0,64,4,16,0,16,0,6,87,3,26,0,29,3,29,0,37,4,0,71,3,89,0,91,9,61,0,66,24,50,228,28,222,0,244,16,104,0,121,27,58,453,3,0,0,3,0,0,0,0,56,0,62,0,0,0,4,0,0,0,0,34,0,39,7,7,0,11,5,0,0,7,23,3,40,3,4,0,7,5,0,0,5,3,0,15,8,10,0,19,17,6,0,21,5,0,44,0,10,0,10,5,6,0,9,3,0,30,3,33,0,39,9,16,0,23,7,22,90,24,65,0,85,34,34,0,70,130,24,313,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,6,0,6,0,3,Muswellbrook (A)
15700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,7,0,8,0,8,0,0,0,0,0,0,12,0,21,0,21,0,6,0,8,5,0,30,0,8,0,8,0,4,0,11,0,9,23,3,25,0,24,4,39,0,41,12,34,114,3,70,0,68,7,45,0,51,20,46,187,3,0,0,3,0,0,0,0,46,3,53,0,0,0,0,0,0,0,0,56,6,63,0,3,0,3,0,0,0,0,18,0,29,0,4,0,3,4,0,0,4,0,0,7,0,3,0,7,8,6,0,18,0,3,25,3,6,0,6,11,4,0,16,0,3,25,13,24,0,39,17,26,0,40,10,31,124,21,42,0,67,33,40,0,71,134,43,324,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,14,0,14,0,0,Nambucca (A)
15750,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,10,0,9,0,9,0,0,0,3,0,0,15,4,24,0,29,4,7,0,12,3,3,45,5,12,0,12,3,16,0,21,3,3,33,3,35,0,35,0,41,0,37,10,40,128,10,86,0,101,10,65,0,74,20,40,237,0,0,0,0,0,0,0,0,38,0,42,0,0,0,0,0,0,0,0,43,3,49,0,0,0,3,0,0,0,0,18,0,22,0,6,0,6,3,0,0,3,0,0,10,0,6,0,6,8,5,0,13,0,3,21,0,3,0,7,3,5,0,8,0,0,15,0,19,0,17,5,14,0,19,6,16,52,6,34,0,33,16,26,0,44,107,24,211,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,6,0,3,0,0,Narrabri (A)
15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,4,9,0,11,0,3,0,3,0,0,15,0,0,0,4,0,3,0,3,0,0,9,0,10,0,14,0,15,0,15,0,11,40,3,32,0,33,8,18,0,21,4,10,71,0,0,0,0,0,0,0,0,16,0,17,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,3,0,0,3,3,0,7,0,4,0,4,0,0,0,0,0,0,6,0,3,0,3,8,3,0,6,3,0,16,0,3,0,3,0,0,0,0,0,0,6,0,8,0,6,9,9,0,12,0,17,40,0,19,0,22,12,16,0,31,28,17,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Narrandera (A)
15850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,7,0,9,3,0,0,3,0,0,11,0,3,0,7,0,4,0,4,0,0,8,0,8,0,8,0,8,0,11,0,15,35,5,23,0,30,3,13,0,16,3,12,58,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,12,3,8,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,4,0,0,6,0,0,11,0,0,0,3,4,0,0,3,0,0,5,0,8,0,10,3,7,0,10,3,10,37,3,12,0,16,13,12,0,19,31,17,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narromine (A)
15900,0,12,0,15,0,0,0,0,0,0,14,3,28,0,31,0,0,0,0,0,0,35,6,67,0,79,0,7,0,9,0,0,87,7,125,0,141,9,10,0,24,10,0,169,55,383,3,439,148,247,0,397,53,15,905,32,204,0,242,132,491,0,627,63,17,946,41,586,0,628,127,1171,9,1299,252,257,2439,149,1406,7,1564,417,1924,6,2351,382,298,4594,9,7,0,13,0,0,0,0,562,14,588,12,11,0,24,3,0,0,3,577,8,614,20,49,0,71,202,11,0,214,211,6,504,30,41,0,73,422,55,0,479,21,0,574,93,127,0,222,2117,327,4,2449,42,24,2742,51,93,0,150,553,204,0,760,34,11,948,82,378,3,461,354,611,4,969,173,153,1760,301,716,0,1015,3654,1214,11,4879,1622,225,7739,0,0,0,0,0,0,0,0,37,3,37,6,3,0,4,0,0,0,0,48,3,60,3,3,Newcastle (C)
15950,0,4,0,5,0,0,0,0,0,0,5,0,5,0,11,0,0,0,0,0,0,9,0,29,0,29,8,3,0,8,0,3,38,3,13,0,18,5,7,0,14,0,0,37,15,104,0,114,136,245,4,383,31,16,546,19,125,0,145,77,375,0,455,92,25,721,36,304,3,345,156,1070,5,1234,296,139,2005,74,584,8,663,384,1704,9,2094,424,183,3361,0,0,0,0,0,0,0,0,99,0,98,0,4,0,4,3,0,0,3,86,0,99,13,10,0,18,158,10,0,166,31,3,219,22,5,0,26,357,23,3,385,12,0,425,64,52,0,114,1309,196,0,1507,106,13,1744,69,55,0,122,350,102,0,460,132,11,723,94,159,3,253,211,255,0,466,240,68,1027,252,292,3,544,2390,584,6,2983,717,96,4336,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,19,0,18,0,0,North Sydney (A)
15990,3,15,0,12,0,0,0,0,0,0,20,0,31,0,29,0,0,0,0,3,0,34,4,75,0,81,8,0,0,8,7,0,96,7,111,4,119,10,8,0,20,6,0,146,45,408,0,448,112,156,4,264,54,23,794,35,211,0,247,74,242,4,324,43,29,641,46,421,8,476,132,644,10,781,255,215,1727,138,1270,10,1416,336,1048,15,1398,372,275,3465,11,6,0,16,0,0,0,3,814,12,843,3,10,0,11,0,0,0,3,784,16,809,31,34,0,63,365,41,0,403,289,17,769,33,44,0,81,641,52,0,694,38,5,816,115,153,0,268,2041,326,0,2372,169,28,2837,91,122,0,215,446,142,0,592,166,22,990,147,394,3,542,318,421,3,746,363,159,1808,422,765,3,1195,3818,992,10,4816,2626,248,8885,0,0,0,0,0,0,0,0,51,0,51,0,0,0,3,0,0,0,0,69,3,72,0,3,Northern Beaches (A)
16100,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,9,0,7,4,0,0,7,3,0,16,0,7,0,7,0,0,0,0,0,3,8,0,10,0,11,0,11,0,14,3,18,43,0,25,0,28,3,12,0,20,4,23,76,0,0,0,0,0,0,0,0,8,0,12,0,0,0,3,0,0,0,0,11,0,13,0,0,0,0,3,0,0,3,13,0,17,0,0,0,0,3,0,0,5,0,0,5,3,3,0,3,5,3,0,6,0,0,18,0,3,0,3,4,0,0,4,0,0,9,0,5,0,12,0,7,0,6,3,11,28,5,14,0,24,19,13,0,26,37,11,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oberon (A)
16150,3,3,0,3,0,0,0,0,0,0,3,0,25,0,25,0,0,0,0,0,0,29,3,27,0,28,0,0,0,0,0,4,29,0,34,0,35,0,0,0,0,0,0,37,29,93,0,121,24,43,0,73,9,7,209,8,61,0,71,14,76,0,88,21,10,189,17,187,0,205,24,272,4,299,45,93,635,52,429,3,485,64,399,4,459,71,111,1128,3,3,0,3,0,0,0,0,158,6,167,3,8,0,8,0,0,0,0,166,7,180,5,10,0,17,17,3,0,17,73,3,112,11,13,0,17,36,3,0,35,0,0,61,13,35,0,53,128,24,0,153,8,7,221,6,28,0,36,36,24,0,61,9,4,108,7,114,0,123,55,120,0,170,25,58,378,50,202,0,256,271,175,0,446,440,74,1219,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,12,0,18,0,3,Orange (C)
16200,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,9,0,15,0,0,0,0,0,0,15,3,15,0,20,0,0,0,0,0,0,21,3,36,0,39,6,16,0,26,0,4,65,0,7,0,7,3,10,0,19,3,0,32,0,36,0,36,8,41,0,48,9,44,136,10,110,0,123,16,73,0,94,17,50,277,0,3,0,3,0,0,0,0,38,0,40,3,3,0,5,0,0,0,0,59,0,61,0,4,0,4,0,0,0,0,20,0,25,0,9,0,10,4,0,0,8,0,0,21,0,9,0,14,17,7,0,19,0,5,37,0,3,0,3,0,3,0,3,0,0,11,3,33,0,42,0,18,0,18,12,17,85,7,68,0,74,23,29,0,53,126,20,276,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,7,0,7,0,0,Parkes (A)
