LGA_MAIN11,Indonesia_2006,Indonesia_2007,Indonesia_2008,Indonesia_2009,Indonesia_2010,Indonesia_2011,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iraq_Before_1941,Iraq_1941_1950,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2005,Iraq_2006,Iraq_2007,Iraq_2008,Iraq_2009,Iraq_2010,Iraq_2011,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1941,Ireland_1941_1950,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2005,Ireland_2006,Ireland_2007,Ireland_2008,Ireland_2009,Ireland_2010,Ireland_2011,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1941,Italy_1941_1950,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2005,Italy_2006,Italy_2007,Italy_2008,Italy_2009,Italy_2010,Italy_2011,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1941,Japan_1941_1950,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2005,Japan_2006,Japan_2007,Japan_2008,Japan_2009,Japan_2010,Japan_2011,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1941,Korea_Rep_Sth_1941_1950,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2005,Korea_Republic_South_2006,Korea_Republic_South_2007,Korea_Republic_South_2008,Korea_Republic_South_2009,Korea_Republic_South_2010,Korea_Republic_South_2011,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1941,Lebanon_1941_1950,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2005,Lebanon_2006,Lebanon_2007,Lebanon_2008,Lebanon_2009,Lebanon_2010,Lebanon_2011,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1941,Malaysia_1941_1950,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2005,Malaysia_2006,Malaysia_2007,Malaysia_2008,Malaysia_2009,Malaysia_2010,Malaysia_2011,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1941,Malta_1941_1950,Malta_1951_1960,Malta_1961_1970,Malta_1971_1980,Malta_1981_1990,Malta_1991_2000,Malta_2001_2005,Malta_2006,Malta_2007,Malta_2008,Malta_2009,Malta_2010,Malta_2011,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1941,Netherlands_1941_1950,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2005,Netherlands_2006,Netherlands_2007,Netherlands_2008,Netherlands_2009,Netherlands_2010,Netherlands_2011,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1941,New_Zealand_1941_1950,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2005,New_Zealand_2006,New_Zealand_2007,New_Zealand_2008,New_Zealand_2009,New_Zealand_2010,New_Zealand_2011,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Philippines_Before_1941,Philippines_1941_1950,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2005,Philippines_2006,Philippines_2007,Philippines_2008,Philippines_2009,Philippines_2010,Philippines_2011,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1941,Poland_1941_1950,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2005,Poland_2006,Poland_2007,Poland_2008,Poland_2009,Poland_2010,Poland_2011,Poland_Yr_arrival_NS,Poland_Tot,LGA_NAME11
43650,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,7,0,0,0,0,0,0,0,0,0,24,0,0,21,7,3,0,0,0,0,0,0,0,0,0,7,38,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,12,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,9,0,0,32,11,3,4,0,0,0,0,0,0,0,0,0,50,0,0,0,4,24,19,14,4,0,0,0,3,6,4,0,78,0,0,0,3,3,3,0,4,3,6,0,3,0,0,0,25,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,9,Light (RegC)
43710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,3,10,7,3,3,0,0,0,0,0,0,7,36,0,0,0,0,0,0,4,3,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lower Eyre Peninsula (DC)
43790,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,16,10,0,0,0,0,0,0,0,0,0,0,6,38,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,3,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,22,3,0,0,4,0,5,0,0,0,0,0,3,37,0,0,0,4,12,18,16,6,0,0,0,0,0,0,0,56,0,0,0,0,3,6,4,0,0,0,3,3,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,Loxton Waikerie (DC)
43920,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,9,4,9,34,15,4,0,0,0,0,0,0,0,0,0,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,30,4,4,4,0,0,0,5,0,0,0,0,0,47,0,0,0,5,17,11,11,3,3,0,3,3,0,0,3,59,0,0,0,0,3,6,4,0,0,4,5,7,5,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mallala (DC)
44550,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,13,7,6,0,0,0,0,3,0,0,51,0,8,31,14,10,3,0,0,0,0,0,3,0,0,4,73,0,0,0,0,0,0,10,12,3,0,3,0,0,0,3,31,0,0,0,0,0,3,0,0,0,0,4,0,3,3,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,8,14,0,0,0,0,5,0,3,0,43,0,0,4,5,0,3,0,0,0,0,0,0,0,0,0,12,0,11,108,25,8,6,0,3,5,3,5,0,0,0,7,181,0,4,5,15,37,68,42,36,3,0,9,4,7,0,11,241,0,0,0,0,0,9,15,9,8,12,12,10,3,0,0,78,0,3,3,0,0,15,6,0,0,0,0,0,0,0,3,30,Mount Barker (DC)
48540,3,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,10,0,3,3,0,0,0,0,0,0,0,49,0,0,27,28,9,3,0,0,0,0,0,0,0,0,12,79,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,3,3,0,0,0,0,0,22,0,3,8,8,3,0,0,0,0,0,0,0,0,0,3,25,0,5,80,24,6,3,0,0,0,0,0,0,0,0,5,123,3,0,0,12,39,30,15,13,9,3,0,0,3,4,5,136,0,0,0,0,11,35,34,12,15,24,30,15,22,10,7,215,0,5,3,10,3,3,0,0,0,0,0,3,0,5,0,32,Whyalla (C)
41830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flinders Ranges (DC)
41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Franklin Harbour (DC)
42030,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,8,9,0,0,0,0,0,0,0,0,3,48,4,12,64,52,7,0,0,3,0,0,0,0,0,0,7,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,9,0,0,0,4,3,3,3,0,3,0,0,0,0,5,0,21,0,5,5,3,3,3,0,0,0,0,0,0,0,0,0,19,0,3,56,11,6,8,0,3,0,5,0,0,0,0,3,95,0,0,0,8,16,30,24,21,3,8,4,4,5,3,4,130,0,0,0,0,7,11,9,9,0,7,0,3,7,3,0,56,0,6,6,0,0,13,3,5,0,0,0,3,0,0,3,39,Gawler (T)
42110,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,3,0,0,0,0,0,0,0,0,0,20,0,0,0,4,4,12,4,3,0,0,0,0,0,0,3,30,0,0,0,0,4,0,0,0,0,0,6,0,0,4,3,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Goyder (DC)
42250,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,8,0,0,0,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,9,0,0,43,9,0,0,0,7,0,0,0,0,0,0,0,59,0,0,3,3,9,14,11,14,6,6,3,5,0,5,9,88,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,16,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,10,Grant (DC)
43220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kimba (DC)
44620,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,5,3,0,0,0,0,0,3,0,0,0,0,3,17,0,8,106,53,7,0,0,0,0,0,0,0,0,0,12,186,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,0,3,3,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,115,15,12,5,3,5,0,0,0,5,0,0,11,174,0,0,4,8,29,43,53,29,0,3,5,5,3,0,21,203,0,0,0,3,4,24,14,11,10,3,4,17,5,3,0,98,0,10,7,8,0,4,6,0,0,0,0,0,0,0,0,35,Mount Gambier (C)
44340,4,7,13,23,92,51,5,286,0,0,0,0,0,0,3,0,4,0,0,4,5,5,0,21,0,5,21,28,12,23,7,9,0,4,3,0,4,12,3,131,5,30,196,102,21,13,9,3,0,0,0,0,0,0,24,403,0,0,0,0,6,7,21,25,5,8,5,7,14,6,12,116,0,0,0,0,0,12,12,29,15,25,23,32,27,11,17,203,0,3,13,24,47,7,12,3,0,3,0,0,0,0,14,126,0,3,4,37,51,63,51,35,9,13,32,19,24,9,11,361,0,8,23,4,4,0,0,3,0,0,0,0,0,0,3,45,0,17,125,50,17,19,6,16,4,0,8,8,0,0,10,280,5,6,7,64,97,124,86,68,10,23,13,20,24,13,32,592,0,0,0,0,19,43,33,22,4,13,9,23,23,16,4,209,0,35,12,11,13,66,23,6,0,0,0,3,0,0,8,177,Mitcham (C)
44830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,3,0,0,0,0,0,0,0,0,18,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mount Remarkable (DC)
45040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,12,4,8,48,49,3,0,0,0,0,0,0,0,0,0,11,123,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,4,0,4,7,9,12,36,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,3,3,3,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,67,13,4,0,3,3,0,6,0,0,0,3,4,106,3,0,4,8,14,20,45,32,3,12,33,7,5,24,20,230,0,0,0,0,3,18,18,5,11,11,28,14,8,9,7,132,0,5,3,0,3,0,0,0,0,0,0,0,0,0,3,14,Murray Bridge (RC)
47910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tumby Bay (DC)
49499,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,5,3,18,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,3,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4,11,17,6,7,4,0,0,0,0,3,8,60,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,
50080,0,3,3,0,3,3,51,82,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,9,0,3,4,15,12,11,6,4,0,0,4,0,0,0,4,63,7,10,67,45,8,0,3,3,5,0,0,0,0,0,7,155,0,0,5,0,3,3,3,3,0,0,3,0,3,0,3,26,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,9,11,6,3,0,0,3,5,0,0,0,48,0,3,5,3,3,0,0,0,0,0,0,0,0,0,0,14,0,15,171,27,21,28,10,8,5,4,3,0,0,0,9,301,6,0,6,49,94,119,112,52,18,22,36,17,13,11,49,604,0,0,0,0,8,28,27,68,54,20,94,84,28,15,14,440,0,18,10,5,0,5,10,0,0,0,0,0,0,0,0,48,Albany (C)
44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maralinga Tjarutja (AC)
44060,10,4,3,15,19,7,3,131,0,0,0,0,0,0,23,12,5,0,6,0,7,18,9,80,0,9,24,61,35,37,15,13,10,4,15,7,3,6,11,250,4,22,248,132,34,9,13,4,0,0,4,0,0,3,43,516,0,0,4,3,5,13,17,22,5,12,0,11,10,5,8,115,0,0,0,0,0,24,20,32,19,30,25,19,18,6,8,201,5,0,6,14,25,18,12,12,3,3,0,3,0,0,0,101,0,0,0,21,29,90,47,63,12,15,15,17,23,18,12,362,0,9,21,25,4,0,0,0,0,0,0,0,0,0,3,62,0,18,285,61,27,10,7,10,7,0,8,3,0,0,15,451,0,11,8,45,126,210,131,73,25,14,29,18,14,14,33,751,0,0,0,3,41,176,168,64,45,22,49,37,43,18,14,680,6,39,21,27,23,205,101,5,0,3,3,6,0,0,17,456,Marion (C)
44210,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,7,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,6,3,0,0,7,0,0,0,0,0,0,0,61,0,0,0,12,15,13,5,4,0,0,3,0,0,0,10,62,0,0,0,0,3,5,4,0,0,9,3,4,3,0,0,31,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,10,Mid Murray (DC)
45090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,3,0,5,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,10,3,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,15,0,0,0,0,5,0,0,0,0,0,0,0,23,0,0,0,0,6,16,41,22,4,9,5,16,7,12,8,146,0,0,0,0,0,0,3,0,8,0,5,0,0,4,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Naracoorte and Lucindale (DC)
45120,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,3,0,3,0,0,0,3,0,0,0,0,0,26,0,0,0,3,5,9,3,0,3,0,0,0,3,0,0,26,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Areas (DC)
45290,3,9,11,12,24,18,5,106,0,0,0,0,0,0,3,6,0,0,3,9,3,0,0,24,0,0,9,7,9,10,3,0,0,3,8,13,5,4,7,78,18,55,961,516,47,14,8,5,3,0,4,3,0,8,96,1738,0,0,3,3,0,6,13,13,3,0,3,3,0,0,3,50,0,0,0,0,4,17,15,50,28,28,29,35,44,18,15,283,0,0,0,6,10,5,5,0,0,0,0,0,0,4,4,34,0,0,0,13,26,59,40,67,24,42,37,38,49,38,12,445,0,0,10,5,3,3,0,0,0,0,0,0,0,0,0,21,0,6,45,14,10,5,4,5,3,4,0,3,7,0,6,112,0,4,12,34,48,61,33,20,16,17,9,12,28,8,12,314,0,0,0,3,9,25,18,12,6,4,14,14,5,0,0,110,0,17,3,3,10,37,12,10,3,3,0,3,0,0,4,105,Norwood Payneham St Peters (C)
45340,0,5,4,7,0,10,3,154,0,0,0,0,0,0,16,4,4,0,4,0,9,12,0,49,0,0,16,124,76,77,22,23,15,10,10,17,7,4,23,424,3,23,226,140,43,15,15,10,0,0,0,5,0,0,42,522,3,0,3,0,4,4,9,18,9,4,3,4,8,6,3,78,0,0,0,0,3,18,17,26,12,9,0,7,14,3,11,120,0,0,6,17,43,30,23,17,6,0,8,0,0,3,11,164,3,0,9,31,37,57,26,25,4,6,10,20,15,5,10,258,0,12,53,34,16,4,3,0,0,0,0,0,0,0,7,129,0,27,603,183,81,41,28,10,0,0,10,12,4,0,27,1026,5,6,20,89,321,458,310,133,38,31,51,32,47,31,91,1663,0,0,3,4,30,167,205,90,60,27,36,37,27,4,18,708,0,23,11,26,38,324,123,38,3,7,3,7,0,0,17,620,Onkaparinga (C)
45400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orroroo/Carrieton (DC)
46450,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,9,10,26,56,25,3,3,0,0,0,0,0,0,0,0,9,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,48,4,4,0,0,0,0,0,0,10,0,0,0,70,0,0,0,6,11,13,13,16,3,0,0,3,0,0,0,65,0,0,0,0,5,19,8,8,0,0,7,6,0,4,7,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Port Pirie City and Dists (M)
