lga_code16,hnfa_15_19_ewft,hnfa_15_19_ewpt,hnfa_15_19_eafw,hnfa_15_19_ehw_ns,hnfa_15_19_tot,hnfa_20_24_ewft,hnfa_20_24_ewpt,hnfa_20_24_eafw,hnfa_20_24_ehw_ns,hnfa_20_24_tot,hnfa_25_29_ewft,hnfa_25_29_ewpt,hnfa_25_29_eafw,hnfa_25_29_ehw_ns,hnfa_25_29_tot,hnfa_30_34_ewft,hnfa_30_34_ewpt,hnfa_30_34_eafw,hnfa_30_34_ehw_ns,hnfa_30_34_tot,hnfa_35_39_ewft,hnfa_35_39_ewpt,hnfa_35_39_eafw,hnfa_35_39_ehw_ns,hnfa_35_39_tot,hnfa_40_44_ewft,hnfa_40_44_ewpt,hnfa_40_44_eafw,hnfa_40_44_ehw_ns,hnfa_40_44_tot,hnfa_45_49_ewft,hnfa_45_49_ewpt,hnfa_45_49_eafw,hnfa_45_49_ehw_ns,hnfa_45_49_tot,hnfa_50_54_ewft,hnfa_50_54_ewpt,hnfa_50_54_eafw,hnfa_50_54_ehw_ns,hnfa_50_54_tot,hnfa_55_59_ewft,hnfa_55_59_ewpt,hnfa_55_59_eafw,hnfa_55_59_ehw_ns,hnfa_55_59_tot,hnfa_60_64_ewft,hnfa_60_64_ewpt,hnfa_60_64_eafw,hnfa_60_64_ehw_ns,hnfa_60_64_tot,hnfa_65_69_ewft,hnfa_65_69_ewpt,hnfa_65_69_eafw,hnfa_65_69_ehw_ns,hnfa_65_69_tot,hnfa_70_74_ewft,hnfa_70_74_ewpt,hnfa_70_74_eafw,hnfa_70_74_ehw_ns,hnfa_70_74_tot,hnfa_75ov_ewft,hnfa_75ov_ewpt,hnfa_75ov_eafw,hnfa_75ov_ehw_ns,hnfa_75ov_tot,hnfa_tot_ewft,hnfa_tot_ewpt,hnfa_tot_eafw,hnfa_tot_ehw_ns,hnfa_tot_tot,dnhnfa_15_19_ewft,dnhnfa_15_19_ewpt,dnhnfa_15_19_eafw,dnhnfa_15_19_ehw_ns,dnhnfa_15_19_tot,dnhnfa_20_24_ewft,dnhnfa_20_24_ewpt,dnhnfa_20_24_eafw,dnhnfa_20_24_ehw_ns,dnhnfa_20_24_tot,dnhnfa_25_29_ewft,dnhnfa_25_29_ewpt,dnhnfa_25_29_eafw,dnhnfa_25_29_ehw_ns,dnhnfa_25_29_tot,dnhnfa_30_34_ewft,dnhnfa_30_34_ewpt,dnhnfa_30_34_eafw,dnhnfa_30_34_ehw_ns,dnhnfa_30_34_tot,dnhnfa_35_39_ewft,dnhnfa_35_39_ewpt,dnhnfa_35_39_eafw,dnhnfa_35_39_ehw_ns,dnhnfa_35_39_tot,dnhnfa_40_44_ewft,dnhnfa_40_44_ewpt,dnhnfa_40_44_eafw,dnhnfa_40_44_ehw_ns,dnhnfa_40_44_tot,dnhnfa_45_49_ewft,dnhnfa_45_49_ewpt,dnhnfa_45_49_eafw,dnhnfa_45_49_ehw_ns,dnhnfa_45_49_tot,dnhnfa_50_54_ewft,dnhnfa_50_54_ewpt,dnhnfa_50_54_eafw,dnhnfa_50_54_ehw_ns,dnhnfa_50_54_tot,dnhnfa_55_59_ewft,dnhnfa_55_59_ewpt,dnhnfa_55_59_eafw,dnhnfa_55_59_ehw_ns,dnhnfa_55_59_tot,dnhnfa_60_64_ewft,dnhnfa_60_64_ewpt,dnhnfa_60_64_eafw,dnhnfa_60_64_ehw_ns,dnhnfa_60_64_tot,dnhnfa_65_69_ewft,dnhnfa_65_69_ewpt,dnhnfa_65_69_eafw,dnhnfa_65_69_ehw_ns,dnhnfa_65_69_tot,dnhnfa_70_74_ewft,dnhnfa_70_74_ewpt,dnhnfa_70_74_eafw,dnhnfa_70_74_ehw_ns,dnhnfa_70_74_tot,dnhnfa_75ov_ewft,dnhnfa_75ov_ewpt,dnhnfa_75ov_eafw,dnhnfa_75ov_ehw_ns,dnhnfa_75ov_tot,dnhnfa_tot_ewft,dnhnfa_tot_ewpt,dnhnfa_tot_eafw,dnhnfa_tot_ehw_ns,dnhnfa_tot_tot,nfans_15_19_ewft,nfans_15_19_ewpt,nfans_15_19_eafw,nfans_15_19_ehw_ns,nfans_15_19_tot,nfans_20_24_ewft,nfans_20_24_ewpt,nfans_20_24_eafw,nfans_20_24_ehw_ns,nfans_20_24_tot,nfans_25_29_ewft,nfans_25_29_ewpt,nfans_25_29_eafw,nfans_25_29_ehw_ns,nfans_25_29_tot,nfans_30_34_ewft,nfans_30_34_ewpt,nfans_30_34_eafw,nfans_30_34_ehw_ns,nfans_30_34_tot,nfans_35_39_ewft,nfans_35_39_ewpt,nfans_35_39_eafw,nfans_35_39_ehw_ns,nfans_35_39_tot,nfans_40_44_ewft,nfans_40_44_ewpt,nfans_40_44_eafw,nfans_40_44_ehw_ns,nfans_40_44_tot,nfans_45_49_ewft,nfans_45_49_ewpt,nfans_45_49_eafw,nfans_45_49_ehw_ns,nfans_45_49_tot,nfans_50_54_ewft,nfans_50_54_ewpt,nfans_50_54_eafw,nfans_50_54_ehw_ns,nfans_50_54_tot,nfans_55_59_ewft,nfans_55_59_ewpt,nfans_55_59_eafw,nfans_55_59_ehw_ns,nfans_55_59_tot,nfans_60_64_ewft,nfans_60_64_ewpt,nfans_60_64_eafw,nfans_60_64_ehw_ns,nfans_60_64_tot,nfans_65_69_ewft,nfans_65_69_ewpt,nfans_65_69_eafw,nfans_65_69_ehw_ns,nfans_65_69_tot,nfans_70_74_ewft,nfans_70_74_ewpt,nfans_70_74_eafw,nfans_70_74_ehw_ns,nfans_70_74_tot,lga_name16
56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,0,0,9,0,0,0,0,0,0,3,0,0,4,3,3,0,0,7,12,0,0,0,11,8,0,0,0,12,9,0,0,0,7,3,3,0,0,9,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,54,8,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murchison (S)
56230,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,4,0,9,4,0,0,0,12,0,3,0,0,7,3,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,17,21,9,3,48,77,200,6,9,293,195,147,9,9,363,273,82,15,9,382,320,99,25,7,456,326,148,10,12,502,431,172,16,7,624,530,174,16,11,737,465,152,30,8,657,405,152,33,17,610,232,153,18,3,411,69,86,11,0,166,24,28,3,0,53,17,25,0,0,42,3365,1624,204,97,5298,0,0,0,0,0,0,3,0,0,7,0,0,0,0,3,7,3,0,0,5,3,3,0,0,8,6,4,0,0,9,8,3,0,0,5,8,3,0,0,9,3,0,0,0,10,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,Murray (S)
56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,7,12,3,0,0,21,31,9,3,0,46,31,15,3,3,47,13,8,0,0,21,20,0,0,0,25,22,16,0,0,38,32,6,3,0,41,41,9,3,0,57,24,11,4,0,41,9,3,0,0,12,9,4,0,0,16,4,3,0,0,11,267,96,15,10,385,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narembeen (S)
56580,0,11,0,0,11,0,15,0,0,17,4,15,0,0,20,3,19,0,0,24,3,10,0,0,11,5,17,0,0,25,6,23,6,0,30,8,19,4,0,28,10,9,3,0,24,3,6,4,3,12,5,4,0,0,11,3,0,0,0,6,0,3,0,0,3,55,149,21,3,228,55,373,13,9,457,812,761,56,30,1662,1810,573,121,34,2544,1689,654,173,33,2558,1296,709,104,30,2141,1221,744,61,32,2063,1309,718,69,18,2118,1331,653,53,14,2049,1159,603,83,16,1861,728,570,74,13,1393,290,338,39,8,677,69,153,4,4,233,26,83,6,0,117,11804,6931,865,260,19860,0,0,0,0,0,3,4,0,0,17,20,6,0,0,23,19,11,0,0,29,8,13,0,0,21,18,8,0,0,28,17,17,0,3,33,27,10,0,0,36,9,11,0,0,25,3,9,0,0,19,3,4,0,0,5,0,0,0,0,0,Nedlands (C)
57210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,10,12,0,0,21,44,67,4,4,120,98,41,3,5,156,96,31,4,0,135,82,31,5,3,120,119,51,4,3,175,130,65,8,5,202,155,66,9,8,238,147,76,12,0,233,115,86,16,6,218,100,72,20,3,188,49,52,7,0,105,14,30,5,0,51,8,15,3,0,34,1152,670,107,41,1966,0,3,0,0,3,3,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,5,3,0,0,0,8,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Plantagenet (S)
56460,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,3,15,32,41,3,3,85,126,45,14,4,188,126,45,23,3,196,107,56,19,4,190,114,71,10,0,194,129,75,13,0,219,182,83,11,3,282,168,86,10,0,275,180,77,18,4,280,136,64,7,3,213,55,37,10,3,99,12,34,0,3,44,7,11,4,0,25,1374,728,142,45,2289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,Narrogin (S)
56930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,78,3,4,88,30,115,4,3,152,79,35,3,3,121,67,41,8,0,120,56,26,0,0,88,60,27,3,0,93,64,33,0,0,97,68,39,4,0,110,57,30,4,3,86,34,32,0,0,66,9,27,0,0,35,0,12,0,0,10,3,8,0,0,14,538,496,24,12,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peppermint Grove (S)
57280,0,0,0,0,0,0,3,0,0,3,3,0,0,0,7,0,3,0,0,5,3,0,0,0,3,3,3,0,0,7,3,0,0,0,3,5,3,0,0,6,3,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,20,15,7,4,49,96,151,10,7,267,475,113,43,27,652,1041,170,92,16,1323,1099,202,124,31,1459,912,158,85,23,1178,810,145,79,24,1066,875,120,74,18,1091,763,91,77,27,960,561,82,76,14,738,289,50,35,15,391,98,21,11,0,129,18,7,6,3,31,6,0,0,0,15,7044,1318,704,215,9284,0,4,0,0,4,3,0,0,0,3,23,0,3,0,28,17,0,0,0,21,7,5,3,0,21,6,3,3,0,12,14,3,0,0,20,7,4,0,3,14,8,0,0,0,9,7,0,0,4,11,0,0,0,0,0,0,0,0,0,0,Port Hedland (T)
57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,9,13,3,0,0,14,16,5,3,0,27,17,4,3,0,30,7,9,0,0,22,16,7,0,0,24,23,10,0,0,32,26,12,4,0,48,36,20,3,0,59,27,16,0,0,47,10,0,3,0,14,0,7,3,0,9,3,3,0,0,8,201,112,22,11,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Quairading (S)
57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,8,11,9,0,0,18,39,10,3,0,58,73,18,4,0,98,83,16,5,0,103,70,17,9,0,95,83,14,3,4,111,83,14,9,5,109,90,20,11,5,127,95,20,7,0,121,49,15,6,4,74,21,16,4,0,41,11,8,3,0,27,3,5,0,0,10,712,196,64,20,997,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Ravensthorpe (S)
57490,5,18,3,0,28,3,27,0,0,31,9,14,0,0,21,10,15,3,0,25,8,8,0,0,20,14,17,3,0,27,16,15,3,0,33,19,21,3,0,41,5,20,7,0,31,5,13,0,0,19,0,6,0,0,4,0,3,0,0,6,0,7,0,0,6,94,181,28,7,308,370,2244,76,44,2741,1836,1483,100,75,3497,2036,921,144,55,3160,1878,1095,154,58,3190,1675,1123,116,31,2953,1808,1171,86,40,3105,1949,1187,85,38,3265,1889,986,106,46,3026,1265,857,94,34,2252,696,637,68,20,1415,205,326,24,3,560,46,109,9,3,174,17,55,3,5,91,15690,12187,1082,468,29422,3,25,4,0,31,16,16,3,4,34,18,15,0,0,29,9,11,5,0,23,22,10,3,0,35,29,16,0,0,45,15,15,3,3,34,12,12,4,0,29,7,9,3,0,24,14,8,6,3,29,4,4,0,0,5,0,0,0,0,4,Rockingham (C)
65010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,3,21,6,29,3,4,38,25,16,0,0,46,34,21,0,0,62,62,29,3,3,93,54,28,4,3,91,53,25,3,0,83,66,55,9,0,130,73,49,3,3,129,88,44,3,0,133,61,46,9,3,116,30,24,3,5,58,22,17,0,0,40,13,12,3,0,23,581,400,40,26,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,3,0,0,8,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,Southern Midlands (M)
57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,5,3,0,0,9,4,3,0,0,13,3,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,34,8,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandstone (S)
57700,0,0,0,0,0,0,3,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,9,15,3,0,24,67,210,12,10,290,256,148,11,13,419,301,144,16,11,468,261,154,22,9,444,244,174,4,5,432,294,156,15,12,482,315,165,10,5,499,355,144,17,5,521,248,133,21,4,416,145,132,28,3,313,57,64,13,0,129,19,35,7,0,59,8,17,0,0,31,2565,1683,173,76,4497,0,0,0,0,0,0,0,0,0,3,7,0,0,0,7,4,0,0,0,11,3,3,0,0,10,0,0,0,0,0,10,0,0,0,10,8,0,0,0,9,4,0,0,0,10,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,Serpentine-Jarrahdale (S)
57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,9,19,11,0,0,34,28,6,0,0,34,24,13,4,0,42,30,14,0,0,46,30,12,0,0,43,27,9,0,0,41,31,17,0,3,49,27,15,0,0,47,24,15,0,0,36,9,6,0,0,20,3,0,0,3,7,0,0,0,0,0,260,123,11,6,407,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shark Bay (S)
57840,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,5,0,0,3,0,8,5,3,0,0,9,0,3,0,0,5,0,3,0,0,9,0,5,0,0,5,0,3,0,0,3,0,4,0,0,7,0,9,0,0,9,0,0,0,0,3,16,36,8,3,58,69,526,19,21,631,449,721,33,27,1233,827,459,44,25,1356,926,507,71,18,1518,752,436,52,16,1258,785,482,32,10,1314,795,483,29,12,1322,781,460,29,15,1282,723,438,39,14,1219,447,374,37,7,864,165,278,20,0,468,38,115,14,3,166,8,43,8,3,59,6773,5327,414,181,12685,0,5,0,0,5,3,4,0,0,11,3,0,0,0,5,6,3,0,3,12,5,3,0,0,9,8,3,0,0,16,6,5,0,0,14,7,3,0,0,16,9,7,0,0,10,8,8,0,0,14,4,4,0,0,6,0,0,0,0,0,South Perth (C)
57910,3,40,0,0,46,3,57,3,0,66,12,50,0,0,58,7,37,0,5,48,6,27,3,0,43,18,28,3,3,50,29,43,5,0,76,23,38,0,3,62,20,50,4,0,79,18,30,4,0,46,3,20,0,0,19,0,9,0,0,9,0,14,4,0,18,137,439,37,15,626,617,2847,126,89,3676,3418,3579,178,160,7326,5996,2259,276,157,8692,6110,2376,351,116,8954,5002,2471,247,122,7841,5213,2492,163,113,7977,5233,2489,150,95,7968,4905,2224,191,105,7421,4015,2011,206,63,6295,2469,1854,180,54,4555,882,1218,97,27,2224,211,510,44,18,777,78,263,16,17,367,44144,26586,2222,1125,74082,8,19,0,0,28,30,30,0,3,62,54,20,5,3,83,69,18,3,3,90,55,27,3,0,82,63,33,0,3,96,44,31,0,8,80,38,37,3,4,85,43,23,3,3,68,20,30,0,3,59,10,23,0,0,35,3,11,0,0,9,Stirling (C)
57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,3,3,0,0,5,19,3,0,0,25,89,6,9,3,105,88,5,3,0,97,54,11,8,0,74,66,9,5,0,76,75,8,7,3,97,74,14,4,0,93,66,9,9,0,81,49,5,3,0,62,12,5,0,3,18,4,3,0,0,8,4,0,0,0,3,613,79,45,17,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perenjori (S)
65210,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,11,3,20,0,3,31,13,29,0,0,43,19,19,0,0,39,27,20,3,0,47,30,15,0,0,43,35,38,4,3,78,27,23,4,4,62,43,49,3,3,92,46,41,6,0,91,29,41,7,0,78,21,19,3,0,40,9,9,0,0,17,4,3,0,0,8,301,338,32,18,685,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,Tasman (M)
65410,0,0,0,0,4,0,3,0,0,3,0,4,0,0,3,3,4,0,0,6,0,0,0,0,0,0,7,0,0,10,3,7,0,0,12,0,8,0,0,11,0,6,0,0,6,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,47,3,0,56,59,151,12,9,221,204,102,9,3,323,203,69,17,3,298,209,106,16,9,337,196,99,15,8,317,239,122,12,5,375,253,138,12,9,411,301,151,13,8,472,243,157,22,12,432,143,134,17,9,306,45,54,8,0,108,13,27,3,4,48,10,13,0,3,26,2116,1327,153,76,3679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,10,7,3,0,0,7,3,7,0,0,8,3,3,0,0,12,7,4,0,0,8,7,3,0,0,9,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,Waratah/Wynyard (M)
65610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,3,3,0,10,0,0,15,15,31,11,5,64,99,46,5,6,159,135,42,7,3,187,143,36,17,4,193,116,40,6,4,163,137,56,3,3,195,177,49,11,12,247,158,63,9,6,238,141,68,13,6,224,72,35,10,0,127,21,17,3,0,48,4,7,4,0,16,3,0,0,3,12,1218,492,105,53,1864,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,3,0,0,8,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,West Coast (M)
65810,0,0,0,0,0,0,5,0,0,5,0,4,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,9,0,0,8,0,3,0,0,3,0,3,0,0,4,0,0,0,0,0,0,3,0,0,3,8,34,0,0,44,40,199,12,4,256,155,119,8,5,284,164,88,22,5,280,145,99,8,12,261,150,103,16,3,264,191,162,7,12,367,224,184,14,11,434,226,192,22,6,442,227,188,29,11,448,150,173,32,3,357,54,85,18,3,161,20,48,0,0,68,5,22,3,0,25,1743,1651,190,69,3653,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,4,5,0,0,7,0,4,0,0,3,4,0,0,0,7,3,3,0,0,11,3,0,0,0,5,6,0,0,0,9,0,3,0,0,6,0,0,0,0,3,0,0,0,0,0,West Tamar (M)
70200,0,9,0,0,9,0,0,0,0,3,5,4,0,0,9,0,3,0,0,3,5,6,0,0,7,0,3,0,0,3,11,9,3,0,20,5,8,3,0,13,6,7,0,0,16,4,0,0,0,9,3,3,0,0,9,0,4,0,0,3,0,0,0,0,3,38,49,14,3,104,206,367,28,20,614,670,172,28,20,884,1089,221,68,25,1404,1051,267,74,31,1419,886,248,59,17,1209,910,218,32,18,1182,975,215,35,14,1236,984,194,43,21,1240,888,175,43,14,1122,600,170,37,19,825,204,108,21,10,340,52,48,4,4,102,18,20,0,0,37,8524,2415,466,213,11614,4,8,0,0,7,5,3,0,0,9,7,5,0,0,12,13,8,0,0,22,5,7,0,0,15,8,3,0,0,17,14,3,0,0,15,11,5,0,0,15,17,8,0,0,24,14,0,0,0,14,4,0,4,0,4,3,0,0,0,0,Alice Springs (T)
99399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,12,5,0,0,16,26,41,3,10,76,101,35,11,3,159,155,37,15,5,208,167,58,17,3,248,190,58,21,9,277,186,53,20,5,265,199,58,16,7,278,228,78,9,10,329,222,63,24,7,309,139,64,19,6,224,99,52,7,6,161,30,18,0,0,50,6,16,0,3,30,1753,626,165,75,2618,0,0,0,0,0,0,3,0,0,6,3,0,0,0,7,3,0,0,0,3,6,0,0,0,10,3,0,0,0,4,3,0,0,0,3,3,0,0,0,6,4,3,0,0,8,5,3,0,0,8,5,4,0,0,8,3,0,0,0,3,Unincorp. Other Territories
60410,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,4,3,3,0,0,8,0,0,0,0,3,0,6,0,0,9,3,0,0,0,5,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,4,0,37,38,133,8,8,183,123,95,7,3,232,179,83,18,4,287,187,91,12,6,297,172,69,12,0,260,211,88,10,5,312,210,77,8,6,305,198,74,11,10,300,188,78,11,0,286,93,62,8,0,163,30,35,3,0,73,9,11,0,0,24,4,6,0,3,10,1644,910,115,49,2718,0,0,0,0,0,0,3,0,0,3,4,0,0,0,3,3,0,0,0,4,3,0,0,0,8,3,3,0,0,5,3,0,0,0,10,4,3,0,0,7,3,0,0,0,3,4,3,0,3,9,0,0,0,0,0,0,0,0,0,0,Brighton (M)
58330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,7,8,40,0,3,48,28,26,0,0,57,23,18,0,0,40,30,24,3,0,54,23,14,0,0,42,30,31,0,0,62,59,35,4,0,101,60,33,8,0,95,60,42,3,3,112,47,34,11,0,87,21,38,7,3,68,15,20,0,0,30,7,5,0,0,14,410,357,46,16,830,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toodyay (S)
