lga_code16,m_m1_train_15_24,m_m1_train_25_34,m_m1_train_35_44,m_m1_train_45_54,m_m1_train_55_64,m_m1_train_65_74,m_m1_train_75ov,m_m1_train_tot,m_m1_bus_15_24,m_m1_bus_25_34,m_m1_bus_35_44,m_m1_bus_45_54,m_m1_bus_55_64,m_m1_bus_65_74,m_m1_bus_75ov,m_m1_bus_tot,m_m1_ferry_15_24,m_m1_ferry_25_34,m_m1_ferry_35_44,m_m1_ferry_45_54,m_m1_ferry_55_64,m_m1_ferry_65_74,m_m1_ferry_75ov,m_m1_ferry_tot,m_m1_tram_inc_lr_15_24,m_m1_tram_inc_lr_25_34,m_m1_tram_inc_lr_35_44,m_m1_tram_inc_lr_45_54,m_m1_tram_inc_lr_55_64,m_m1_tram_inc_lr_65_74,m_m1_tram_inc_lr_75ov,m_m1_tram_inc_lr_tot,m_m1_taxi_15_24,m_m1_taxi_25_34,m_m1_taxi_35_44,m_m1_taxi_45_54,m_m1_taxi_55_64,m_m1_taxi_65_74,m_m1_taxi_75ov,m_m1_taxi_tot,m_m1_carasdriv_15_24,m_m1_carasdriv_25_34,m_m1_carasdriv_35_44,m_m1_carasdriv_45_54,m_m1_carasdriv_55_64,m_m1_carasdriv_65_74,m_m1_carasdriv_75ov,m_m1_carasdriv_tot,m_m1_caraspas_15_24,m_m1_caraspas_25_34,m_m1_caraspas_35_44,m_m1_caraspas_45_54,m_m1_caraspas_55_64,m_m1_caraspas_65_74,m_m1_caraspas_75ov,m_m1_caraspas_tot,m_m1_truck_15_24,m_m1_truck_25_34,m_m1_truck_35_44,m_m1_truck_45_54,m_m1_truck_55_64,m_m1_truck_65_74,m_m1_truck_75ov,m_m1_truck_tot,m_m1_mbikescoot_15_24,m_m1_mbikescoot_25_34,m_m1_mbikescoot_35_44,m_m1_mbikescoot_45_54,m_m1_mbikescoot_55_64,m_m1_mbikescoot_65_74,m_m1_mbikescoot_75ov,m_m1_mbikescoot_tot,m_m1_bicycle_15_24,m_m1_bicycle_25_34,m_m1_bicycle_35_44,m_m1_bicycle_45_54,m_m1_bicycle_55_64,m_m1_bicycle_65_74,m_m1_bicycle_75ov,m_m1_bicycle_tot,m_m1_other_15_24,m_m1_other_25_34,m_m1_other_35_44,m_m1_other_45_54,m_m1_other_55_64,m_m1_other_65_74,m_m1_other_75ov,m_m1_other_tot,m_m1_wlkonly_15_24,m_m1_wlkonly_25_34,m_m1_wlkonly_35_44,m_m1_wlkonly_45_54,m_m1_wlkonly_55_64,m_m1_wlkonly_65_74,m_m1_wlkonly_75ov,m_m1_wlkonly_tot,m_m1_tot_m1_15_24,m_m1_tot_m1_25_34,m_m1_tot_m1_35_44,m_m1_tot_m1_45_54,m_m1_tot_m1_55_64,m_m1_tot_m1_65_74,m_m1_tot_m1_75ov,m_m1_tot_m1_tot,m_m2_trnbus_15_24,m_m2_trnbus_25_34,m_m2_trnbus_35_44,m_m2_trnbus_45_54,m_m2_trnbus_55_64,m_m2_trnbus_65_74,m_m2_trnbus_75ov,m_m2_trnbus_tot,m_m2_trnfer_15_24,m_m2_trnfer_25_34,m_m2_trnfer_35_44,m_m2_trnfer_45_54,m_m2_trnfer_55_64,m_m2_trnfer_65_74,m_m2_trnfer_75ov,m_m2_trnfer_tot,m_m2_trntrm_inc_lr_15_24,m_m2_trntrm_inc_lr_25_34,m_m2_trntrm_inc_lr_35_44,m_m2_trntrm_inc_lr_45_54,m_m2_trntrm_inc_lr_55_64,m_m2_trntrm_inc_lr_65_74,m_m2_trntrm_inc_lr_75ov,m_m2_trntrm_inc_lr_tot,m_m2_trncarasdriv_15_24,m_m2_trncarasdriv_25_34,m_m2_trncarasdriv_35_44,m_m2_trncarasdriv_45_54,m_m2_trncarasdriv_55_64,m_m2_trncarasdriv_65_74,m_m2_trncarasdriv_75ov,m_m2_trncarasdriv_tot,m_m2_trncaraspas_15_24,m_m2_trncaraspas_25_34,m_m2_trncaraspas_35_44,m_m2_trncaraspas_45_54,m_m2_trncaraspas_55_64,m_m2_trncaraspas_65_74,m_m2_trncaraspas_75ov,m_m2_trncaraspas_tot,m_m2_trnoth_15_24,m_m2_trnoth_25_34,m_m2_trnoth_35_44,m_m2_trnoth_45_54,m_m2_trnoth_55_64,m_m2_trnoth_65_74,m_m2_trnoth_75ov,m_m2_trnoth_tot,m_m2_train_and_tot_15_24,m_m2_train_and_tot_25_34,m_m2_train_and_tot_35_44,m_m2_train_and_tot_45_54,m_m2_train_and_tot_55_64,m_m2_train_and_tot_65_74,m_m2_train_and_tot_75ov,m_m2_train_and_tot_tot,m_m2_busfer_15_24,m_m2_busfer_25_34,m_m2_busfer_35_44,m_m2_busfer_45_54,m_m2_busfer_55_64,m_m2_busfer_65_74,m_m2_busfer_75ov,m_m2_busfer_tot,m_m2_bustrm_inc_lr_15_24,m_m2_bustrm_inc_lr_25_34,m_m2_bustrm_inc_lr_35_44,m_m2_bustrm_inc_lr_45_54,m_m2_bustrm_inc_lr_55_64,m_m2_bustrm_inc_lr_65_74,m_m2_bustrm_inc_lr_75ov,m_m2_bustrm_inc_lr_tot,m_m2_buscarasdriv_15_24,m_m2_buscarasdriv_25_34,m_m2_buscarasdriv_35_44,m_m2_buscarasdriv_45_54,m_m2_buscarasdriv_55_64,m_m2_buscarasdriv_65_74,m_m2_buscarasdriv_75ov,m_m2_buscarasdriv_tot,m_m2_buscaraspas_15_24,m_m2_buscaraspas_25_34,m_m2_buscaraspas_35_44,m_m2_buscaraspas_45_54,m_m2_buscaraspas_55_64,m_m2_buscaraspas_65_74,m_m2_buscaraspas_75ov,m_m2_buscaraspas_tot,m_m2_busoth_15_24,m_m2_busoth_25_34,m_m2_busoth_35_44,m_m2_busoth_45_54,m_m2_busoth_55_64,m_m2_busoth_65_74,m_m2_busoth_75ov,m_m2_busoth_tot,lga_name16
22910,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,108,232,274,286,265,69,10,1256,28,11,7,5,4,0,0,59,0,3,6,3,12,9,0,35,0,0,0,3,4,0,0,5,0,0,0,0,3,0,0,10,0,3,0,3,4,4,0,18,14,14,18,35,27,12,0,125,161,273,313,336,324,94,19,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hepburn (S)
22980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,143,127,160,144,36,11,686,22,3,10,3,5,3,0,46,0,0,4,0,3,0,0,8,0,0,0,0,3,0,0,5,8,0,0,0,3,0,0,12,0,0,3,8,3,7,0,25,15,13,20,26,34,14,3,128,111,162,169,196,198,56,16,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hindmarsh (S)
23110,71,126,67,51,41,10,0,357,36,25,15,14,11,0,0,101,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,6,3,12,3,5,0,0,0,25,1296,3857,4226,4322,3016,549,33,17293,279,130,96,80,54,14,6,663,10,37,41,64,50,16,0,218,9,27,28,32,13,0,0,106,32,49,55,42,38,7,0,229,5,25,22,23,19,3,3,90,81,55,48,31,36,7,4,255,1825,4333,4604,4657,3286,597,46,19344,28,38,22,10,10,3,0,109,0,0,0,0,0,0,0,0,3,4,0,3,4,0,0,16,9,12,9,13,10,3,0,57,5,3,4,0,3,0,0,12,10,4,6,3,4,0,0,28,46,67,43,29,30,11,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Hobsons Bay (C)
23190,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,11,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,399,647,614,704,577,150,26,3119,120,24,21,13,11,0,0,190,0,7,9,10,5,3,0,43,4,3,0,6,3,0,0,17,13,11,14,14,9,0,0,62,3,5,5,9,11,4,4,46,50,38,37,44,48,12,9,243,588,744,708,805,673,176,45,3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Horsham (RC)
23270,95,173,77,69,49,8,0,468,132,106,72,57,33,15,0,414,0,0,4,0,0,0,0,9,7,4,6,3,6,0,0,28,3,63,57,36,18,3,0,181,4112,10911,10787,10674,6566,1165,97,44310,964,393,267,201,111,31,3,1972,35,171,174,192,148,29,3,749,16,65,45,50,36,0,0,210,27,54,52,38,39,4,0,204,18,77,56,67,49,16,0,283,75,59,62,50,42,12,0,304,5490,12069,11650,11440,7088,1277,108,49126,68,80,49,39,20,5,0,252,0,0,0,0,0,0,0,0,8,20,3,4,3,0,0,37,9,20,15,12,9,0,0,76,13,12,3,0,0,0,0,25,0,15,17,11,3,0,0,46,95,140,86,67,38,3,0,430,0,0,0,0,0,0,0,0,5,11,0,5,0,0,0,28,14,32,25,22,14,3,0,115,27,0,0,0,5,0,0,29,0,3,3,3,0,0,0,15,Hume (C)
23350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,223,319,448,373,100,10,1606,31,6,15,11,3,3,0,68,3,3,4,7,8,3,3,40,0,0,0,9,6,3,0,23,3,4,3,4,8,4,0,33,0,0,0,3,7,3,0,21,28,14,22,23,48,21,0,163,206,262,372,506,465,132,23,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Indigo (S)
23430,148,198,126,83,43,11,3,614,174,69,50,51,34,4,0,388,4,3,0,0,0,0,0,10,3,6,6,3,0,0,0,14,4,31,20,12,6,3,0,75,3070,7444,7820,8017,5450,1405,149,33362,629,238,160,118,87,30,11,1278,11,59,84,91,81,21,7,356,27,57,36,47,29,9,0,192,88,71,74,68,50,12,0,359,24,37,43,48,43,5,0,203,184,108,53,71,58,27,10,517,4373,8309,8477,8602,5885,1532,184,37362,77,92,51,46,17,9,0,297,0,0,0,0,0,0,0,0,4,11,3,3,0,3,0,27,19,16,24,10,11,0,0,85,11,7,0,10,0,3,0,28,7,4,10,8,7,0,0,39,122,137,88,75,39,22,0,479,0,0,0,0,0,0,0,0,7,3,0,4,0,0,0,9,3,3,9,3,0,0,0,24,15,0,9,0,0,0,0,25,3,0,0,4,0,0,0,6,Kingston (C) (Vic.)
23670,61,52,33,34,18,7,3,200,143,78,53,36,32,10,0,351,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,9,3,15,10,5,7,0,0,37,2822,5949,6252,6522,4486,1034,119,27177,706,218,108,111,71,19,4,1235,22,61,70,97,73,46,4,372,35,23,37,27,22,0,0,136,26,29,58,45,27,4,0,186,13,36,36,38,29,8,0,153,117,65,44,69,46,12,4,360,3946,6524,6707,6973,4806,1136,132,30225,30,45,12,15,4,3,0,119,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,4,8,11,13,9,0,0,46,5,5,0,0,0,0,0,12,0,0,8,0,0,0,0,11,45,64,29,37,15,3,0,192,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,7,3,0,0,3,0,0,18,27,3,10,4,0,0,0,44,0,0,0,0,0,0,0,3,Knox (C)
23810,6,9,10,6,7,3,0,40,24,10,6,6,5,3,0,56,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,3,10,6,0,0,27,1278,2501,2413,2833,2260,424,42,11762,361,89,68,66,39,12,4,635,3,14,28,49,34,9,3,146,9,9,14,12,22,0,0,73,19,11,23,17,15,0,0,82,7,12,8,17,25,3,0,69,60,52,56,57,53,19,8,303,1766,2715,2636,3077,2469,478,60,13195,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,14,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,7,4,10,9,3,6,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,Latrobe (C) (Vic.)
23940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,158,166,198,213,52,14,880,10,6,9,4,5,0,0,41,0,0,6,5,9,4,3,26,0,3,0,3,3,0,0,13,3,0,0,0,0,0,0,5,0,0,3,6,10,4,3,24,16,8,16,26,41,29,9,139,107,185,205,249,278,88,26,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Loddon (S)
24130,8,5,5,8,8,0,0,35,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,555,738,770,865,671,213,17,3826,187,40,26,12,11,3,0,287,4,15,24,27,16,16,0,101,3,3,0,5,0,0,0,13,6,8,10,8,3,4,0,34,0,9,7,14,11,10,0,43,44,28,31,49,49,21,6,227,811,839,877,982,767,267,28,4570,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,7,0,0,13,3,0,0,0,0,0,0,3,0,3,0,4,0,0,0,5,7,9,0,10,6,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Macedon Ranges (S)
24210,14,15,4,3,8,0,0,46,135,99,42,28,19,8,0,328,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,11,0,7,0,4,4,0,0,18,1260,2193,1829,1867,1345,422,74,8994,288,64,39,36,17,12,3,459,0,15,27,43,38,12,3,140,13,14,11,8,4,3,0,53,6,13,14,17,6,3,0,67,8,17,18,19,19,5,6,92,80,52,38,48,29,11,8,265,1815,2492,2035,2068,1490,482,94,10476,24,25,14,13,3,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,8,5,0,0,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,29,30,20,16,4,4,0,104,0,0,0,0,0,0,0,0,7,3,7,0,3,0,0,22,6,11,4,5,6,0,0,31,18,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,Manningham (C)
24250,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,142,183,224,205,67,9,922,46,9,10,4,7,0,0,75,0,0,7,10,4,0,0,25,0,0,0,0,0,0,0,0,7,3,3,6,6,0,0,23,3,3,7,0,4,6,0,18,21,21,26,23,24,9,5,127,172,174,233,270,250,85,15,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mansfield (S)
24330,123,231,173,110,69,12,0,721,86,64,35,17,17,4,0,215,0,0,0,3,0,0,0,3,31,22,7,0,8,0,0,65,3,20,14,4,6,0,0,38,1329,3208,3008,2822,2036,453,31,12888,299,117,70,61,37,14,0,598,4,24,29,38,34,6,4,138,19,29,25,14,12,3,0,108,45,90,69,59,35,3,0,303,6,18,28,22,11,9,0,97,130,156,93,61,55,14,3,509,2065,3987,3551,3210,2316,512,36,15690,41,38,28,27,18,8,0,157,0,0,0,0,0,0,0,0,15,36,9,14,8,0,0,80,9,32,31,25,18,0,0,118,12,11,0,3,3,0,0,22,4,13,13,5,3,4,0,39,82,125,89,66,44,13,0,423,0,0,0,0,0,0,0,0,7,8,0,0,3,0,0,20,4,3,4,0,0,0,0,19,12,0,3,0,0,0,0,14,0,0,0,0,0,0,0,7,Maribyrnong (C)
24410,75,75,35,35,6,9,0,231,83,36,23,13,11,5,0,165,0,3,0,3,0,0,0,11,0,3,3,0,0,0,0,6,3,3,6,5,3,0,0,19,2033,3643,3637,3686,2646,696,70,16411,480,100,65,54,40,14,4,768,11,33,36,50,52,15,3,203,13,24,17,16,28,3,0,101,17,17,22,35,25,4,0,120,5,11,14,24,10,8,0,79,93,71,52,51,46,12,0,334,2823,4024,3922,3963,2879,764,77,18448,50,28,18,14,4,6,0,122,0,0,0,0,0,0,0,0,7,6,0,3,3,0,0,22,5,8,5,7,4,0,0,33,9,0,5,4,4,4,0,21,0,5,0,5,3,4,0,19,73,52,34,28,15,9,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,9,17,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,Maroondah (C)
24600,5652,19672,18297,10911,5679,1018,66,61297,391,984,854,641,417,96,15,3388,12,32,15,32,4,0,0,99,1999,7644,3665,1993,1039,325,49,16712,26,124,152,114,60,10,3,494,3876,16746,19378,17218,9793,2281,261,69544,623,1007,673,488,305,73,16,3188,10,56,68,103,56,11,3,313,129,677,761,579,290,20,4,2460,475,3066,3365,2185,817,96,13,10015,63,222,300,233,146,29,7,1005,1431,5150,2406,1273,802,204,37,11302,14685,55382,49938,35764,19418,4167,472,179829,580,1673,1846,1036,554,120,6,5815,3,4,4,3,0,0,0,10,514,1598,1125,585,337,93,6,4261,870,3258,4023,2795,1493,199,11,12648,219,450,322,211,133,35,4,1377,80,345,406,283,127,11,0,1252,2269,7327,7732,4911,2647,456,29,25362,0,0,0,0,0,0,0,5,36,118,107,83,61,17,4,429,20,44,64,48,27,3,0,201,18,13,6,3,7,0,0,42,8,12,15,8,3,0,0,46,Melbourne (C)
24650,10,13,9,11,3,0,0,48,44,10,8,4,5,0,0,78,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,3,0,18,10,9,3,0,0,37,1172,2364,2310,1856,1115,230,16,9053,459,112,52,42,27,7,0,702,15,44,63,59,39,13,0,229,10,11,7,9,0,0,0,41,3,5,10,6,3,0,0,35,8,20,22,16,17,5,0,92,62,22,27,30,25,13,0,169,1782,2613,2521,2049,1239,267,22,10486,9,14,3,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,4,3,0,0,0,17,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,14,20,15,9,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,9,12,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,Melton (C)
24780,0,0,0,0,0,0,0,0,23,10,5,6,5,3,0,57,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,13,849,1631,1641,1720,1436,328,35,7634,316,138,50,30,30,3,3,579,5,14,27,30,27,12,0,117,14,10,8,21,12,4,0,72,22,20,19,20,15,0,0,92,3,9,16,19,23,11,3,83,51,63,51,102,101,40,13,433,1290,1905,1820,1955,1665,403,60,9095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mildura (RC)
24850,12,8,7,4,0,3,0,35,9,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,438,783,727,787,640,146,18,3540,141,62,26,26,15,0,0,268,5,11,16,30,20,4,0,89,3,4,0,0,4,0,0,22,11,16,5,13,3,0,0,48,10,10,10,4,6,4,0,43,215,74,27,34,34,21,3,409,838,974,827,894,725,176,26,4462,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitchell (S)
24900,0,0,0,0,3,0,0,4,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,437,704,731,816,666,196,24,3578,126,34,31,26,20,4,0,237,3,10,11,16,12,4,5,63,9,12,9,23,18,4,0,64,17,14,15,9,12,0,0,71,4,15,9,10,7,8,3,51,68,44,51,57,68,27,3,315,670,825,852,954,807,242,36,4393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moira (S)
24970,187,324,186,124,86,26,3,931,227,218,140,98,67,21,0,775,4,8,0,0,0,0,0,14,9,11,4,4,3,0,0,32,10,37,21,26,17,3,0,111,3519,10703,11046,10411,6689,1466,164,44003,586,287,170,129,89,30,3,1295,15,77,73,107,74,28,3,377,37,85,86,53,44,7,0,308,62,114,141,129,76,6,0,531,23,94,81,96,49,14,4,366,235,276,147,127,72,21,7,886,4907,12236,12090,11300,7272,1617,191,49616,126,187,143,70,53,8,0,582,0,0,0,0,0,0,0,0,14,32,13,13,3,0,0,68,23,38,38,31,13,3,0,150,14,10,3,3,3,0,0,31,3,12,15,3,7,0,0,39,183,281,208,127,78,6,0,879,0,0,0,0,0,0,0,0,5,12,7,0,5,0,0,32,9,17,9,17,0,0,0,52,22,8,8,4,0,0,0,43,4,11,3,0,3,0,0,22,Monash (C)
25060,108,128,79,54,38,11,3,412,46,34,17,13,3,0,0,116,0,0,0,0,0,0,0,10,55,53,28,16,11,6,0,165,0,5,9,7,10,0,0,38,1361,3007,2734,2633,1800,452,65,12049,343,103,54,48,22,3,3,577,3,19,35,36,20,8,4,123,15,30,27,22,12,0,3,110,39,49,40,40,19,3,0,192,12,15,18,33,26,4,3,109,146,104,97,64,63,18,7,498,2132,3551,3138,2966,2020,515,87,14399,28,35,26,9,7,0,0,101,0,0,0,0,0,0,0,0,18,30,18,3,3,3,0,73,11,14,12,6,9,0,0,47,13,4,0,0,0,0,0,16,3,5,0,0,3,0,0,13,59,88,57,19,23,7,0,248,0,0,0,0,0,0,0,0,16,12,10,7,8,0,0,47,0,3,0,0,0,0,0,3,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,Moonee Valley (C)
25150,0,7,3,0,0,0,0,13,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,340,515,542,554,394,99,24,2465,120,23,16,11,9,3,0,182,3,14,21,22,26,4,0,101,3,3,3,9,0,0,0,15,8,6,0,4,5,0,0,21,3,3,5,11,8,4,0,35,27,22,20,22,28,17,6,143,513,590,605,638,471,140,35,2986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,3,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Moorabool (S)
25250,108,168,89,51,49,12,3,483,53,48,28,21,24,5,0,180,0,3,0,0,0,0,0,5,72,134,35,31,15,3,0,285,14,54,23,15,9,3,0,110,1245,3405,3047,2970,2033,524,69,13291,247,138,61,50,34,14,6,538,10,37,42,50,29,26,0,199,14,38,24,14,9,3,0,104,85,206,134,111,49,7,0,589,8,47,34,25,16,10,0,143,122,242,130,106,77,23,5,702,1971,4515,3653,3448,2340,626,82,16633,36,41,22,15,3,4,0,109,0,0,0,0,0,0,0,0,31,42,21,5,4,7,0,112,12,16,15,8,3,0,0,51,8,7,0,0,0,0,0,18,3,9,8,4,0,0,0,25,81,111,55,34,13,13,0,304,0,0,0,0,0,0,0,0,17,26,12,11,8,0,0,75,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,3,Moreland (C)
25340,9,8,5,8,8,0,0,37,95,27,21,10,7,0,0,162,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,5,0,0,6,3,0,0,16,2173,3301,3354,3741,2729,832,95,16221,699,150,81,72,69,11,5,1089,10,26,69,98,68,35,3,303,13,18,16,29,8,0,0,77,30,22,41,26,18,3,0,138,47,31,20,31,24,12,6,174,542,185,101,104,87,51,12,1084,3623,3765,3703,4124,3020,953,122,19308,9,8,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,6,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,7,6,0,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,15,0,3,0,0,0,0,22,0,0,0,0,0,0,0,5,Mornington Peninsula (S)
17100,154,280,134,101,76,12,0,764,35,47,20,16,17,7,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,13,776,2139,2471,2371,1674,365,47,9843,157,110,64,52,34,3,0,422,14,62,73,88,60,21,3,331,17,24,26,18,9,0,0,104,5,17,23,16,8,0,0,62,3,14,26,14,14,3,0,68,40,110,48,36,24,6,0,266,1216,2809,2880,2714,1916,422,52,12017,58,77,46,25,31,3,0,235,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,25,18,21,12,3,0,80,14,8,3,7,3,0,0,33,4,7,3,8,4,0,0,22,88,104,72,57,44,6,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,Strathfield (A)
