lga_code16,pvte_2000_2999_mng,pvte_2000_2999_pro,pvte_2000_2999_tectw,pvte_2000_2999_copsw,pvte_2000_2999_claw,pvte_2000_2999_swks,pvte_2000_2999_maopdv,pvte_2000_2999_lab,pvte_2000_2999_idns,pvte_2000_2999_tot,pvte_3000mo_mng,pvte_3000mo_pro,pvte_3000mo_tectw,pvte_3000mo_copsw,pvte_3000mo_claw,pvte_3000mo_swks,pvte_3000mo_maopdv,pvte_3000mo_lab,pvte_3000mo_idns,pvte_3000mo_tot,pvte_pins_mng,pvte_pins_pro,pvte_pins_tectw,pvte_pins_copsw,pvte_pins_claw,pvte_pins_swks,pvte_pins_maopdv,pvte_pins_lab,pvte_pins_idns,pvte_pins_tot,pvte_tot_mng,pvte_tot_pro,pvte_tot_tectw,pvte_tot_copsw,pvte_tot_claw,pvte_tot_swks,pvte_tot_maopdv,pvte_tot_lab,pvte_tot_idns,pvte_tot_tot,ns_nni_mng,ns_nni_pro,ns_nni_tectw,ns_nni_copsw,ns_nni_claw,ns_nni_swks,ns_nni_maopdv,ns_nni_lab,ns_nni_idns,ns_nni_tot,ns_1_149_mng,ns_1_149_pro,ns_1_149_tectw,ns_1_149_copsw,ns_1_149_claw,ns_1_149_swks,ns_1_149_maopdv,ns_1_149_lab,ns_1_149_idns,ns_1_149_tot,ns_150_299_mng,ns_150_299_pro,ns_150_299_tectw,ns_150_299_copsw,ns_150_299_claw,ns_150_299_swks,ns_150_299_maopdv,ns_150_299_lab,ns_150_299_idns,ns_150_299_tot,ns_300_399_mng,ns_300_399_pro,ns_300_399_tectw,ns_300_399_copsw,ns_300_399_claw,ns_300_399_swks,ns_300_399_maopdv,ns_300_399_lab,ns_300_399_idns,ns_300_399_tot,ns_400_499_mng,ns_400_499_pro,ns_400_499_tectw,ns_400_499_copsw,ns_400_499_claw,ns_400_499_swks,ns_400_499_maopdv,ns_400_499_lab,ns_400_499_idns,ns_400_499_tot,ns_500_649_mng,ns_500_649_pro,ns_500_649_tectw,ns_500_649_copsw,ns_500_649_claw,ns_500_649_swks,ns_500_649_maopdv,ns_500_649_lab,ns_500_649_idns,ns_500_649_tot,ns_650_799_mng,ns_650_799_pro,ns_650_799_tectw,ns_650_799_copsw,ns_650_799_claw,ns_650_799_swks,ns_650_799_maopdv,ns_650_799_lab,ns_650_799_idns,ns_650_799_tot,ns_800_999_mng,ns_800_999_pro,ns_800_999_tectw,ns_800_999_copsw,ns_800_999_claw,ns_800_999_swks,ns_800_999_maopdv,ns_800_999_lab,ns_800_999_idns,ns_800_999_tot,ns_1000_1249_mng,ns_1000_1249_pro,ns_1000_1249_tectw,ns_1000_1249_copsw,ns_1000_1249_claw,ns_1000_1249_swks,ns_1000_1249_maopdv,ns_1000_1249_lab,ns_1000_1249_idns,ns_1000_1249_tot,ns_1250_1499_mng,ns_1250_1499_pro,ns_1250_1499_tectw,ns_1250_1499_copsw,ns_1250_1499_claw,ns_1250_1499_swks,ns_1250_1499_maopdv,ns_1250_1499_lab,ns_1250_1499_idns,ns_1250_1499_tot,ns_1500_1749_mng,ns_1500_1749_pro,ns_1500_1749_tectw,ns_1500_1749_copsw,ns_1500_1749_claw,ns_1500_1749_swks,ns_1500_1749_maopdv,ns_1500_1749_lab,ns_1500_1749_idns,ns_1500_1749_tot,ns_1750_1999_mng,ns_1750_1999_pro,ns_1750_1999_tectw,ns_1750_1999_copsw,ns_1750_1999_claw,ns_1750_1999_swks,ns_1750_1999_maopdv,ns_1750_1999_lab,ns_1750_1999_idns,ns_1750_1999_tot,ns_2000_2999_mng,ns_2000_2999_pro,ns_2000_2999_tectw,ns_2000_2999_copsw,ns_2000_2999_claw,ns_2000_2999_swks,ns_2000_2999_maopdv,ns_2000_2999_lab,ns_2000_2999_idns,ns_2000_2999_tot,ns_3000mo_mng,ns_3000mo_pro,ns_3000mo_tectw,ns_3000mo_copsw,ns_3000mo_claw,ns_3000mo_swks,ns_3000mo_maopdv,ns_3000mo_lab,ns_3000mo_idns,ns_3000mo_tot,ns_pins_mng,ns_pins_pro,ns_pins_tectw,ns_pins_copsw,ns_pins_claw,ns_pins_swks,ns_pins_maopdv,ns_pins_lab,ns_pins_idns,ns_pins_tot,ns_tot_mng,ns_tot_pro,ns_tot_tectw,ns_tot_copsw,ns_tot_claw,ns_tot_swks,ns_tot_maopdv,ns_tot_lab,ns_tot_idns,ns_tot_tot,lga_name16
18250,1775,2866,422,50,409,283,37,37,37,5921,2239,1870,122,17,270,188,8,13,54,4794,84,147,70,50,82,65,13,28,38,583,8523,15180,5253,3614,7089,6015,1112,2396,544,49723,0,0,0,4,0,0,3,0,17,25,0,3,3,3,0,0,0,0,5,13,0,0,0,5,0,0,0,4,15,28,0,3,10,9,0,0,3,3,18,46,0,3,0,4,0,0,0,7,18,32,0,8,4,13,5,0,3,10,32,69,0,4,4,3,8,0,8,5,28,64,4,4,12,5,4,0,3,6,36,73,10,14,5,6,3,3,0,4,25,63,0,4,0,0,3,0,0,3,20,33,0,4,0,0,0,0,5,3,13,33,3,6,0,0,0,0,0,0,12,22,5,8,0,0,0,0,0,0,7,23,5,6,0,0,3,0,0,0,18,40,9,13,9,7,4,0,0,5,109,158,40,85,46,60,31,14,28,50,369,718,Willoughby (C)
18350,233,280,124,13,47,39,69,21,3,839,184,204,24,3,31,23,15,4,10,506,45,32,44,29,29,29,15,30,17,276,2316,2501,2631,1920,1837,1938,923,1826,159,16050,0,0,0,0,0,0,0,0,5,13,0,0,0,4,0,0,0,4,3,7,0,0,3,0,0,0,0,0,7,10,0,0,0,0,0,0,3,0,7,16,0,0,3,4,0,0,0,3,10,19,3,3,4,0,0,0,0,3,9,19,0,5,3,0,0,0,0,6,5,15,0,3,0,0,0,3,0,0,7,22,0,3,3,3,0,0,0,0,8,11,0,0,3,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,8,3,5,5,0,0,3,3,3,20,47,15,15,28,15,6,11,8,17,101,214,Wingecarribee (A)
18400,121,112,277,4,32,12,358,8,4,937,117,76,170,0,14,8,93,7,9,491,29,3,26,14,15,24,27,24,4,171,1235,910,2114,831,1057,761,1597,1357,111,9968,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,7,10,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,3,0,5,15,0,0,3,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,3,6,22,44,7,5,9,10,13,9,11,11,73,146,Wollondilly (A)
18450,1080,1459,812,48,232,94,725,114,42,4603,690,887,180,32,114,57,81,33,17,2083,86,105,124,101,97,110,78,115,43,847,6641,10633,10078,7901,8298,7123,4979,6356,642,62645,0,0,0,10,4,0,0,0,21,36,0,4,0,3,0,3,0,4,27,42,0,0,5,3,0,7,0,5,34,59,0,0,6,3,3,0,3,4,33,57,0,0,3,9,0,0,0,8,41,62,3,5,11,6,3,3,3,4,31,66,0,3,13,0,5,6,4,9,26,63,4,3,18,5,4,3,6,0,34,81,0,7,14,0,3,0,0,6,35,74,0,3,4,0,6,3,3,0,18,40,4,0,3,0,3,0,3,0,8,23,3,3,0,0,0,0,0,0,9,18,0,3,0,0,0,0,0,0,4,6,4,0,0,0,0,0,0,0,7,15,6,14,16,11,4,3,10,11,126,200,25,55,99,55,36,32,37,63,460,855,Wollongong (C)
18500,390,815,116,52,106,108,8,14,20,1625,557,746,38,21,83,176,3,6,84,1716,51,77,39,44,21,27,0,19,14,279,2853,4962,2104,2636,1945,2057,193,1014,247,18022,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,6,4,12,0,0,0,0,0,0,0,0,4,11,3,3,0,5,0,0,0,3,5,24,0,0,0,8,0,0,0,3,11,21,0,0,3,0,0,0,0,0,9,25,4,3,3,0,0,0,0,0,6,16,0,3,0,0,0,0,0,0,7,14,0,3,0,0,0,0,0,0,5,8,0,3,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,13,17,0,3,0,0,0,0,0,0,5,7,4,10,3,3,3,0,0,3,28,52,11,34,12,23,9,6,4,11,113,228,Woollahra (A)
18710,57,57,16,0,8,8,5,6,3,160,46,41,8,0,4,7,0,0,0,114,16,3,9,7,7,8,0,8,0,55,751,400,451,411,307,338,169,429,40,3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,7,7,0,4,6,5,0,0,4,24,41,Yass Valley (A)
19399,12,7,0,0,3,0,0,4,0,26,11,0,0,0,4,0,0,0,0,15,5,0,0,0,0,0,0,3,0,12,221,28,48,35,20,13,13,101,11,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,15,Unincorporated NSW
20110,46,30,25,0,3,6,9,3,5,132,22,30,8,3,0,0,3,0,0,69,18,7,9,8,3,5,3,14,3,73,809,391,629,383,356,472,305,562,52,3959,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,9,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,9,5,0,9,5,4,0,3,13,14,54,Alpine (S)
20260,49,28,32,0,8,3,16,15,0,148,31,16,15,0,5,0,0,10,0,83,10,4,10,5,3,10,9,15,9,71,813,405,471,387,287,400,250,693,45,3744,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,3,0,0,0,0,4,0,0,0,3,8,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10,12,4,0,7,3,5,3,3,8,29,60,Ararat (RC)
20570,509,499,235,16,101,70,74,55,7,1571,290,396,52,15,33,47,18,17,14,880,55,55,86,58,40,90,36,82,26,527,4054,6109,5842,4131,4245,5049,2221,4105,378,36129,0,0,0,0,0,0,0,3,13,25,0,0,3,3,0,4,0,3,18,29,0,0,5,3,0,7,0,4,20,36,0,0,3,3,3,0,0,5,21,35,0,0,5,3,5,3,3,5,21,43,0,3,3,3,0,0,0,3,20,46,3,0,5,3,3,0,3,4,18,38,3,5,3,0,5,3,3,7,19,53,5,0,0,3,0,0,0,3,17,31,0,4,0,3,0,3,5,0,7,28,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,6,9,4,3,10,6,3,3,7,5,74,112,14,18,40,36,18,24,24,45,267,493,Ballarat (C)
20660,364,574,196,19,89,66,11,27,14,1364,289,456,52,14,51,62,6,11,5,945,51,74,78,81,56,66,14,39,26,481,3185,6628,4454,3984,3674,3512,1067,2354,270,29128,0,0,0,0,0,0,0,0,18,17,0,3,3,4,0,3,0,0,5,21,0,0,0,3,0,3,0,5,19,31,0,0,3,4,0,0,6,5,12,25,0,0,3,7,3,0,0,4,14,34,0,0,3,8,0,3,4,3,17,42,0,3,3,0,3,3,3,8,14,46,0,4,8,0,0,0,0,7,22,37,0,4,3,0,3,0,0,3,21,36,0,4,4,0,0,0,0,0,14,23,0,4,4,0,0,0,0,0,12,17,0,4,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,4,8,0,0,0,0,0,0,0,0,8,10,7,10,12,0,7,4,4,3,53,97,11,41,51,27,25,16,24,35,226,467,Banyule (C)
20740,78,88,33,6,12,17,13,9,0,253,62,60,6,0,5,17,9,11,0,168,30,12,30,33,5,37,6,28,9,178,1428,948,1401,1072,798,1353,362,1110,81,8558,0,0,0,0,0,0,0,0,10,11,0,0,0,3,0,0,0,0,4,7,0,0,0,0,0,0,0,3,5,11,0,0,0,0,0,0,0,0,8,16,0,0,0,3,0,0,0,0,11,16,0,0,0,0,3,0,0,0,10,15,0,0,0,3,0,0,0,0,14,12,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,3,0,0,23,27,8,6,5,8,6,3,3,6,87,130,Bass Coast (S)
20830,175,151,43,7,38,10,15,32,4,474,104,113,15,4,15,17,3,12,4,296,70,33,40,13,25,26,27,36,11,285,2462,1761,2065,1365,1428,1455,781,2064,124,13501,0,0,0,0,0,0,0,0,10,11,3,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,10,15,3,0,0,0,0,0,0,0,5,8,0,0,0,3,0,0,3,3,8,17,0,0,0,0,0,3,0,0,7,12,6,3,3,0,3,0,0,0,7,14,0,0,3,0,3,0,0,0,3,15,0,0,0,0,0,0,0,0,10,11,0,0,0,0,3,0,0,0,8,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,6,3,3,4,3,0,0,3,39,61,20,13,19,9,14,3,9,9,106,205,Baw Baw (S)
20910,549,795,141,39,145,142,17,17,20,1866,584,657,41,32,88,128,5,13,41,1585,52,94,50,51,38,43,10,25,27,391,3781,6504,3293,4237,3290,2973,754,1643,301,26774,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,9,8,0,0,4,3,0,3,0,3,3,18,0,0,0,0,0,0,0,4,4,21,0,0,3,5,0,0,0,8,16,34,0,0,4,3,0,0,4,6,10,27,0,0,0,0,0,0,0,3,9,26,0,0,4,0,0,3,0,3,20,29,0,3,3,0,0,0,0,0,10,25,0,3,0,0,3,0,0,0,3,16,0,0,0,0,0,0,0,0,8,9,0,3,0,0,0,0,0,0,4,8,3,3,0,0,0,0,0,0,6,9,0,3,0,0,0,0,0,0,5,9,4,3,4,3,3,3,3,4,47,79,13,23,24,19,13,15,13,22,166,316,Bayside (C)
21010,55,45,14,0,12,5,9,3,0,151,32,26,5,0,11,4,3,3,0,79,10,7,14,17,5,4,8,17,0,85,803,491,672,440,419,447,353,591,30,4243,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,4,8,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,11,14,3,3,8,4,3,0,0,10,44,78,Benalla (RC)
21110,1905,3116,275,62,357,365,19,42,39,6181,2094,1997,90,40,241,295,4,21,75,4847,112,237,79,112,132,119,14,45,43,898,9822,19488,5799,7373,8986,6647,769,3109,667,62663,0,0,3,0,3,0,0,3,18,33,0,4,0,12,0,0,0,0,20,39,0,0,4,9,3,6,3,10,22,53,3,4,3,9,3,3,0,10,29,55,0,3,0,3,3,0,0,9,38,56,0,7,3,10,4,6,0,4,22,53,3,7,10,3,5,0,4,3,33,74,3,13,10,3,12,0,3,4,35,76,0,14,9,3,4,8,0,3,21,67,5,7,3,0,3,0,0,0,18,30,6,5,0,0,3,0,0,0,14,29,0,3,0,0,4,3,0,0,12,21,0,11,0,0,0,0,0,0,12,27,6,3,0,0,0,0,0,0,16,24,5,15,15,13,9,5,8,4,115,186,39,85,55,56,61,37,26,49,416,823,Boroondara (C)
21180,1120,587,447,42,196,196,134,104,18,2849,714,352,96,17,77,80,45,28,13,1419,109,78,158,79,110,126,137,136,56,996,7018,6810,8647,4602,7383,6693,8250,6747,677,56826,0,0,7,4,0,0,0,3,24,35,0,0,3,0,0,3,4,3,26,49,0,0,3,7,3,8,6,4,32,63,0,0,8,3,3,3,5,3,32,72,3,4,5,6,10,4,14,6,32,89,5,6,7,4,3,6,7,12,57,111,0,9,5,9,10,8,13,40,65,154,4,16,20,6,12,0,25,11,58,149,0,14,13,3,13,3,23,3,51,121,0,10,3,0,0,0,4,0,23,47,0,0,3,0,3,3,3,3,11,31,5,0,4,0,0,0,0,0,14,25,3,4,0,0,0,0,0,0,8,16,0,7,0,0,0,0,0,0,5,10,5,7,14,10,9,8,11,11,151,224,30,78,96,58,64,46,122,107,599,1195,Brimbank (C)
21270,14,13,8,0,3,4,3,5,0,47,30,3,0,0,0,0,0,0,0,39,10,0,3,7,3,0,5,4,0,39,736,171,209,119,171,170,142,258,18,1988,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,3,3,0,0,4,21,39,Buloke (S)
21370,178,111,93,3,24,26,24,35,0,494,95,71,16,9,23,18,8,14,3,253,69,20,24,24,13,32,33,45,4,257,2673,1420,1917,1195,1259,1637,938,2105,93,13235,0,0,0,3,0,0,0,0,8,11,0,0,0,0,0,0,0,3,4,10,0,0,0,3,0,0,0,0,8,10,3,0,3,0,0,0,0,0,15,22,0,4,0,0,0,0,0,0,13,20,3,0,5,0,0,3,0,0,14,21,0,0,3,0,0,0,0,3,18,26,3,0,0,0,0,0,0,3,10,20,0,3,0,0,0,3,3,0,3,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,7,3,0,3,6,12,41,22,9,17,15,6,9,7,19,110,217,Campaspe (S)
21450,231,172,130,9,42,51,26,33,6,705,135,123,43,5,24,32,3,25,7,400,49,38,72,40,41,50,19,58,17,386,2756,2412,3569,2317,2403,2977,1455,2762,172,20825,0,0,0,0,0,0,0,0,11,16,0,0,0,0,0,0,0,0,6,10,5,0,0,0,0,0,0,3,4,11,0,0,5,3,0,0,0,6,12,31,0,0,0,0,0,0,0,7,16,29,0,0,0,3,3,0,0,6,8,28,0,0,3,0,0,0,0,0,7,21,0,3,3,0,0,3,8,4,11,34,5,3,4,0,3,0,0,5,11,31,0,7,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,3,3,3,3,5,3,0,0,4,49,81,18,21,28,14,13,6,12,36,162,317,Cardinia (S)
21610,773,588,296,25,119,171,68,57,15,2127,448,439,81,17,77,78,17,23,14,1204,91,82,167,109,77,168,59,118,40,908,6419,7477,8564,6979,6492,9419,3704,6473,515,56034,3,0,4,0,0,3,0,6,21,45,0,0,0,4,0,7,0,8,25,46,0,0,7,3,0,6,3,8,24,45,0,3,3,5,5,9,0,0,24,54,5,0,10,6,8,3,3,13,21,61,4,0,11,9,10,0,9,12,22,83,0,4,8,4,4,3,6,11,37,86,4,3,15,3,4,0,15,9,32,92,0,5,16,5,0,4,6,0,24,55,5,13,7,0,3,0,4,0,25,53,0,3,4,0,3,0,0,0,8,21,0,3,3,0,0,0,0,0,12,17,0,3,0,0,0,0,0,0,9,15,0,0,3,0,0,0,0,0,3,12,8,11,11,10,11,9,8,4,123,204,35,53,107,42,54,38,49,85,411,876,Casey (C)
21670,25,21,7,0,3,3,12,0,0,73,15,17,3,0,0,0,3,0,0,37,7,7,15,0,4,9,5,12,0,65,479,392,577,407,297,488,241,588,28,3494,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,7,0,7,6,0,0,0,3,30,51,Central Goldfields (S)
21750,88,55,27,4,16,10,4,6,5,211,53,51,14,7,9,6,6,5,0,152,31,19,27,5,11,8,10,39,14,164,1540,917,1143,883,720,835,580,1647,94,8362,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,7,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,6,12,3,0,0,0,3,0,0,3,3,12,0,0,0,0,0,0,0,0,8,14,0,0,0,3,0,0,0,0,10,12,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,23,10,0,11,10,3,4,0,15,67,120,Colac-Otway (S)
21830,105,47,48,0,11,7,11,11,0,237,126,33,63,0,3,0,3,7,3,248,51,3,19,10,9,8,16,25,3,144,1976,543,786,427,408,505,456,1021,58,6187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,7,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,4,3,6,0,0,0,3,0,0,0,0,3,5,0,0,0,0,0,0,0,4,6,16,3,0,0,0,0,0,0,0,8,16,3,3,3,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,7,0,3,0,0,3,0,0,17,32,17,4,8,13,3,4,6,18,61,139,Corangamite (S)
21890,615,573,208,22,111,108,45,46,25,1746,477,369,43,19,62,59,11,12,14,1067,79,62,93,67,53,78,42,60,34,575,5217,6753,5347,4960,4278,5522,2693,3521,416,38713,3,0,0,3,0,0,0,0,15,28,0,3,0,7,0,3,3,6,10,28,0,4,3,4,3,5,0,5,23,48,0,3,3,3,0,4,4,3,17,39,0,3,0,14,3,7,0,4,28,57,3,6,4,5,3,3,3,6,14,51,0,0,5,0,8,3,8,15,29,77,0,6,9,0,5,5,8,3,28,65,3,4,5,5,4,0,0,5,21,43,10,7,3,0,0,3,3,0,8,30,0,4,3,0,0,0,3,0,6,24,0,3,3,0,0,0,0,0,4,9,0,3,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,11,16,6,6,12,3,9,7,3,3,82,131,28,49,59,39,40,34,33,60,305,652,Darebin (C)
22110,140,97,40,3,30,15,7,8,3,339,49,72,23,3,10,21,12,8,3,197,61,18,39,24,24,29,15,33,8,260,2231,1447,1924,1402,1302,1637,827,1911,133,12811,0,0,0,0,0,0,0,5,13,14,0,0,0,3,0,0,0,3,6,18,0,0,0,3,0,0,0,0,11,16,0,0,0,0,0,0,0,7,10,14,3,0,0,0,0,0,0,0,7,22,0,0,0,0,0,0,0,0,11,9,3,0,7,0,0,0,0,3,5,21,0,0,0,0,0,0,3,0,4,8,0,0,4,0,0,0,3,0,9,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,3,0,3,3,0,0,3,26,42,12,5,15,14,10,3,8,21,120,206,East Gippsland (S)
22170,458,392,169,20,87,79,51,55,10,1326,295,355,55,32,53,55,16,15,11,885,79,69,107,70,74,78,40,67,24,606,4309,5174,5499,4170,4509,5210,1950,3800,311,34928,0,0,0,3,0,0,0,3,19,31,0,3,0,4,0,6,0,3,12,33,0,0,0,0,0,0,0,4,19,24,0,0,4,5,0,0,0,3,29,45,0,0,13,0,0,5,0,5,24,49,0,7,9,4,0,7,4,3,13,51,0,0,0,0,3,0,0,10,22,45,5,0,3,4,4,4,5,5,22,54,0,5,9,0,3,3,0,7,14,39,0,3,10,0,3,3,0,7,12,37,0,3,0,0,0,0,0,0,6,14,0,0,4,3,0,0,0,0,3,9,0,3,0,0,0,0,0,0,4,6,0,3,0,0,0,0,0,0,3,5,5,3,13,8,8,9,5,10,101,164,16,31,71,39,26,36,21,61,300,591,Frankston (C)
22250,45,17,4,0,8,4,3,4,0,87,37,24,4,0,3,0,0,0,0,65,24,0,3,3,0,7,4,10,0,63,1040,288,411,227,328,315,223,473,21,3318,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,10,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,3,12,11,3,3,3,0,3,3,9,25,62,Gannawarra (S)
