LGA_MAIN11,Sme_Usl_ad_5_yr_ago_as_2011_M,Sme_Usl_ad_5_yr_ago_as_2011_F,Sme_Usl_ad_5_yr_ago_as_2011_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P,LGA_NAME11
53710,265,268,533,46,44,90,0,0,0,0,0,0,4,0,4,0,0,0,97,96,193,0,0,0,0,0,0,0,0,0,0,0,0,101,96,197,13,10,23,3,0,3,163,150,313,17,28,45,445,446,891,Goomalling (S)
70200,4794,4783,9577,538,585,1123,350,399,749,357,378,735,385,424,809,358,414,772,148,124,272,63,60,123,2141,2221,4362,55,77,132,0,0,0,3857,4097,7954,980,1089,2069,76,87,163,5451,5858,11309,1298,1024,2322,11543,11665,23208,Alice Springs (T)
54280,5460,4972,10432,1344,1336,2680,364,298,662,434,343,777,318,294,612,181,166,347,2829,2847,5676,163,139,302,52,50,102,10,11,21,0,3,3,4351,4151,8502,1541,1429,2970,86,60,146,7322,6976,14298,2127,1546,3673,14909,13494,28403,Kalgoorlie/Boulder (C)
56930,383,463,846,40,38,78,14,9,23,8,8,16,0,8,8,0,4,4,122,165,287,0,0,0,0,0,0,0,0,0,0,0,0,144,194,338,45,65,110,0,0,0,229,297,526,56,65,121,668,825,1493,Peppermint Grove (S)
53780,25826,26116,51942,2365,2574,4939,375,315,690,327,290,617,273,245,518,159,122,281,10733,11173,21906,56,49,105,77,64,141,25,26,51,25,41,66,12050,12325,24375,4880,4817,9697,224,161,385,19519,19877,39396,4321,3014,7335,49666,49007,98673,Gosnells (C)
53920,1073,1097,2170,94,110,204,29,19,48,30,30,60,47,43,90,19,18,37,154,138,292,0,5,5,39,27,66,0,0,0,0,0,0,318,280,598,35,42,77,11,9,20,458,441,899,111,53,164,1642,1591,3233,Halls Creek (S)
53990,5528,5386,10914,1159,1171,2330,73,69,142,69,64,133,119,130,249,24,38,62,2465,2641,5106,23,11,34,24,36,60,3,7,10,0,0,0,2800,2996,5796,531,496,1027,51,41,92,4541,4704,9245,722,653,1375,10791,10743,21534,Harvey (S)
55040,336,169,505,82,83,165,30,4,34,48,16,64,36,16,52,22,13,35,449,212,661,12,3,15,4,3,7,3,0,3,0,0,0,604,267,871,105,56,161,4,5,9,795,411,1206,462,178,640,1593,758,2351,Leonora (S)
55110,14231,15116,29347,2257,2491,4748,348,377,725,296,302,598,360,420,780,119,114,233,9093,10001,19094,79,95,174,93,136,229,12,17,29,5,3,8,10405,11465,21870,2118,2264,4382,190,173,363,14970,16393,31363,2558,2229,4787,31759,33738,65497,Mandurah (C)
55180,2756,2607,5363,565,613,1178,14,19,33,15,21,36,19,19,38,19,12,31,654,724,1378,0,0,0,0,6,6,0,0,0,0,0,0,721,801,1522,63,73,136,10,12,22,1359,1499,2858,239,178,417,4354,4284,8638,Manjimup (S)
57560,2727,1998,4725,1237,1081,2318,474,282,756,328,242,570,531,327,858,170,92,262,2669,2011,4680,50,38,88,100,55,155,12,16,28,3,3,6,4337,3066,7403,1192,644,1836,79,45,124,6845,4836,11681,3200,1459,4659,12772,8293,21065,Roebourne (S)
59350,86,31,117,10,10,20,4,3,7,3,3,6,3,3,6,0,0,0,92,43,135,3,0,3,0,0,0,0,0,0,0,0,0,105,52,157,12,3,15,0,0,0,127,65,192,55,21,76,268,117,385,Yalgoo (S)
54340,1044,1074,2118,277,276,553,18,9,27,6,14,20,12,10,22,5,10,15,271,302,573,0,4,4,0,3,3,0,0,0,0,0,0,312,352,664,144,155,299,13,7,20,746,790,1536,113,93,206,1903,1957,3860,Katanning (S)
54410,367,373,740,47,48,95,5,3,8,4,3,7,3,3,6,0,0,0,78,71,149,0,0,0,0,0,0,0,0,0,0,0,0,90,80,170,3,9,12,10,9,19,150,146,296,34,24,58,551,543,1094,Kellerberrin (S)
54480,176,129,305,36,29,65,3,0,3,0,3,3,0,0,0,0,0,0,28,35,63,0,0,0,0,0,0,0,0,0,0,0,0,31,38,69,6,0,6,0,0,0,73,67,140,10,9,19,259,205,464,Kent (S)
54550,622,592,1214,127,122,249,0,4,4,0,0,0,3,5,8,0,0,0,108,114,222,0,0,0,3,3,6,0,0,0,0,0,0,114,126,240,17,26,43,0,4,4,258,278,536,34,33,67,914,903,1817,Kojonup (S)
54970,253,131,384,46,54,100,17,3,20,20,6,26,16,7,23,9,5,14,284,85,369,5,0,5,6,6,12,0,0,0,0,0,0,357,112,469,56,18,74,3,8,11,462,192,654,109,30,139,824,353,1177,Laverton (S)
55250,245,196,441,45,47,92,15,9,24,16,4,20,15,10,25,3,3,6,200,102,302,3,3,6,3,0,3,0,3,3,0,0,0,255,134,389,65,43,108,15,6,21,380,230,610,142,97,239,767,523,1290,Meekatharra (S)
55320,25370,28017,53387,2019,2193,4212,378,370,748,379,395,774,238,270,508,133,112,245,8807,9871,18678,51,50,101,73,70,143,48,52,100,9,12,21,10116,11202,21318,3767,3882,7649,97,110,207,15999,17387,33386,2124,1877,4001,43493,47281,90774,Melville (C)
72200,1670,1568,3238,564,660,1224,304,254,558,105,106,211,298,284,582,81,97,178,70,76,146,14,19,33,422,397,819,15,9,24,0,0,0,1309,1242,2551,142,153,295,35,38,73,2050,2093,4143,505,416,921,4225,4077,8302,Katherine (T)
72300,4631,4083,8714,249,254,503,369,173,542,283,157,440,447,279,726,135,92,227,314,239,553,45,7,52,1679,1568,3247,31,13,44,0,0,0,3303,2528,5831,100,138,238,61,40,101,3713,2960,6673,1386,1027,2413,9730,8070,17800,Litchfield (M)
55390,105,92,197,9,16,25,4,3,7,5,3,8,3,0,3,5,8,13,28,21,49,0,3,3,0,0,0,0,0,0,0,0,0,45,38,83,3,3,6,10,10,20,67,67,134,18,10,28,190,169,359,Menzies (S)
55460,831,761,1592,214,207,421,7,10,17,15,7,22,7,8,15,14,4,18,293,300,593,3,6,9,8,6,14,3,4,7,0,0,0,350,345,695,111,44,155,11,5,16,686,601,1287,104,84,188,1621,1446,3067,Merredin (S)
55530,147,122,269,27,17,44,0,0,0,0,0,0,0,0,0,0,0,0,44,49,93,0,4,4,0,0,0,0,0,0,0,0,0,44,53,97,7,10,17,0,0,0,78,80,158,11,5,16,236,207,443,Mingenew (S)
55880,173,141,314,24,19,43,0,0,0,3,0,3,0,0,0,0,0,0,34,39,73,0,0,0,0,0,0,0,0,0,0,0,0,37,39,76,3,7,10,0,0,0,64,65,129,9,0,9,246,206,452,Mount Marshall (S)
55600,687,639,1326,142,156,298,3,3,6,12,12,24,5,8,13,0,0,0,178,204,382,0,0,0,4,0,4,0,0,0,0,0,0,202,227,429,37,32,69,3,3,6,384,418,802,79,64,143,1150,1121,2271,Moora (S)
56520,998,1083,2081,259,295,554,12,17,29,7,7,14,10,7,17,8,6,14,370,405,775,0,7,7,4,0,4,4,0,4,0,0,0,415,449,864,66,62,128,8,7,15,748,813,1561,126,120,246,1872,2016,3888,Narrogin (T)
55670,197,167,364,45,52,97,3,3,6,3,3,6,4,3,7,0,0,0,132,115,247,5,3,8,5,3,8,0,0,0,0,0,0,152,130,282,17,15,32,0,4,4,214,201,415,31,23,54,442,391,833,Morawa (S)
56580,5254,5956,11210,636,645,1281,124,132,256,112,109,221,78,99,177,28,34,62,1741,1657,3398,5,4,9,20,24,44,21,18,39,0,0,0,2129,2077,4206,958,943,1901,19,14,33,3742,3679,7421,451,394,845,9447,10029,19476,Nedlands (C)
56620,424,495,919,55,55,110,14,4,18,8,14,22,6,12,18,17,6,23,47,29,76,5,3,8,9,14,23,0,3,3,0,0,0,106,85,191,10,8,18,4,0,4,175,148,323,32,23,55,631,666,1297,Ngaanyatjarraku (S)
55740,1885,2140,4025,293,337,630,63,62,125,52,49,101,21,26,47,8,15,23,670,946,1616,3,9,12,11,16,27,6,4,10,0,0,0,834,1127,1961,461,544,1005,25,45,70,1613,2053,3666,243,246,489,3741,4439,8180,Mosman Park (T)
55810,140,103,243,44,52,96,3,0,3,9,3,12,7,4,11,4,3,7,73,52,125,0,0,0,0,0,0,0,0,0,0,0,0,96,62,158,14,11,25,4,3,7,158,128,286,48,24,72,346,255,601,Mount Magnet (S)
55950,157,146,303,37,32,69,0,0,0,0,0,0,3,3,6,0,0,0,28,29,57,0,0,0,0,0,0,0,0,0,0,0,0,31,32,63,5,3,8,0,0,0,73,67,140,10,5,15,240,218,458,Mukinbudin (S)
56020,186,135,321,55,39,94,0,3,3,3,0,3,3,0,3,0,0,0,74,57,131,0,0,0,0,0,0,0,0,0,0,0,0,80,60,140,16,4,20,6,3,9,157,106,263,55,20,75,398,261,659,Mullewa (S)
56090,10464,10701,21165,850,859,1709,58,66,124,77,83,160,73,85,158,40,28,68,3269,3520,6789,20,14,34,19,38,57,10,11,21,0,0,0,3566,3845,7411,505,513,1018,72,57,129,4993,5274,10267,2321,836,3157,17778,16811,34589,Mundaring (S)
56860,66,62,128,12,5,17,0,0,0,0,0,0,3,0,3,0,0,0,23,24,47,0,4,4,0,0,0,0,0,0,0,0,0,26,28,54,3,0,3,3,3,6,44,36,80,10,5,15,120,103,223,Nungarin (S)
56160,24,18,42,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,19,13,32,0,0,0,0,0,0,0,0,0,0,0,0,19,13,32,7,4,11,0,0,0,29,22,51,5,8,13,58,48,106,Murchison (S)
56230,3650,3499,7149,506,494,1000,48,50,98,33,39,72,63,52,115,22,13,35,1715,1772,3487,15,21,36,19,13,32,0,4,4,0,0,0,1915,1964,3879,127,133,260,36,12,48,2584,2603,5187,514,426,940,6748,6528,13276,Murray (S)
56300,383,324,707,71,60,131,4,3,7,0,0,0,3,0,3,0,3,3,130,121,251,0,0,0,0,0,0,0,0,0,0,0,0,137,127,264,25,20,45,0,0,0,233,207,440,32,21,53,648,552,1200,Nannup (S)
57080,1717,1405,3122,368,302,670,251,172,423,190,141,331,142,96,238,74,55,129,1977,1602,3579,13,20,33,15,8,23,26,14,40,0,0,0,2688,2108,4796,2532,2262,4794,43,34,77,5631,4706,10337,1643,1121,2764,8991,7232,16223,Perth (C)
57140,320,291,611,95,87,182,6,5,11,0,0,0,3,8,11,0,0,0,92,106,198,0,4,4,0,0,0,0,0,0,0,0,0,101,123,224,3,5,8,3,0,3,202,215,417,35,29,64,557,535,1092,Pingelly (S)
57210,1338,1283,2621,248,254,502,6,6,12,3,4,7,8,6,14,4,6,10,419,483,902,4,6,10,3,3,6,3,0,3,0,0,0,450,514,964,53,63,116,13,5,18,764,836,1600,228,117,345,2330,2236,4566,Plantagenet (S)
56370,254,227,481,58,52,110,0,0,0,3,3,6,0,0,0,0,0,0,43,60,103,0,0,0,0,0,0,0,0,0,0,0,0,46,63,109,10,14,24,0,0,0,114,129,243,19,22,41,387,378,765,Narembeen (S)
56450,253,221,474,40,35,75,0,0,0,0,0,0,3,3,6,0,3,3,121,88,209,0,0,0,0,0,0,0,0,0,0,0,0,124,94,218,15,15,30,5,0,5,184,144,328,17,17,34,454,382,836,Narrogin (S)
57280,1742,1327,3069,614,576,1190,362,220,582,281,187,468,485,374,859,126,78,204,1732,1419,3151,48,40,88,70,53,123,9,16,25,0,3,3,3113,2390,5503,554,402,956,46,20,66,4327,3388,7715,1858,1147,3005,7927,5862,13789,Port Hedland (T)
57350,307,320,627,28,49,77,0,0,0,0,0,0,0,0,0,0,0,0,100,110,210,0,0,0,0,0,0,0,0,0,0,0,0,100,110,210,4,5,9,3,3,6,135,167,302,26,21,47,468,508,976,Quairading (S)
57420,416,339,755,88,80,168,21,10,31,15,9,24,21,20,41,6,7,13,338,269,607,14,7,21,7,3,10,3,0,3,0,0,0,425,325,750,49,49,98,8,4,12,570,458,1028,90,63,153,1076,860,1936,Ravensthorpe (S)
57490,21894,22359,44253,2948,3268,6216,839,762,1601,658,616,1274,698,648,1346,249,250,499,12006,12822,24828,134,119,253,207,191,398,112,90,202,5,4,9,14908,15502,30410,4173,4151,8324,246,188,434,22275,23109,45384,3432,2718,6150,47601,48186,95787,Rockingham (C)
56730,2591,2670,5261,602,630,1232,21,19,40,15,19,34,29,21,50,8,9,17,939,1045,1984,0,3,3,3,9,12,0,0,0,0,0,0,1015,1125,2140,114,129,243,25,26,51,1756,1910,3666,473,437,910,4820,5017,9837,Northam (S)
56790,902,834,1736,200,196,396,11,9,20,9,5,14,12,11,23,4,6,10,270,271,541,0,0,0,3,10,13,0,0,0,0,0,0,309,312,621,26,21,47,11,8,19,546,537,1083,104,79,183,1552,1450,3002,Northampton (S)
57630,22,21,43,3,0,3,0,3,3,0,0,0,3,0,3,5,0,5,10,17,27,0,0,0,0,0,0,0,0,0,0,0,0,18,20,38,3,3,6,0,0,0,24,23,47,13,5,18,59,49,108,Sandstone (S)
57700,4038,4010,8048,399,394,793,59,50,109,26,33,59,43,37,80,19,17,36,2753,2969,5722,9,4,13,13,8,21,3,0,3,0,0,0,2925,3118,6043,234,224,458,40,30,70,3598,3766,7364,649,339,988,8285,8115,16400,Serpentine-Jarrahdale (S)
57770,209,164,373,48,39,87,6,6,12,3,6,9,4,5,9,6,3,9,123,113,236,0,0,0,8,0,8,0,0,0,0,0,0,150,133,283,6,15,21,3,0,3,207,187,394,20,12,32,436,363,799,Shark Bay (S)
57000,219,140,359,30,18,48,15,0,15,13,0,13,13,4,17,8,0,8,171,70,241,3,0,3,0,0,0,0,0,0,0,0,0,223,74,297,45,18,63,5,3,8,303,113,416,72,16,88,594,269,863,Perenjori (S)
58330,1241,1256,2497,119,133,252,13,6,19,7,7,14,6,10,16,5,7,12,427,492,919,3,3,6,9,5,14,0,0,0,0,0,0,470,530,1000,38,44,82,12,10,22,639,717,1356,188,139,327,2068,2112,4180,Toodyay (S)
72800,4324,4280,8604,371,423,794,586,495,1081,515,473,988,774,765,1539,361,385,746,297,310,607,50,62,112,3166,3291,6457,61,64,125,4,4,8,5814,5849,11663,519,585,1104,128,104,232,6832,6961,13793,1281,1185,2466,12437,12426,24863,Palmerston (C)
58400,107,103,210,18,11,29,0,0,0,0,0,0,3,0,3,0,0,0,34,34,68,0,0,0,0,0,0,0,0,0,0,0,0,37,34,71,3,0,3,0,0,0,58,45,103,13,4,17,178,152,330,Trayning (S)
73600,2063,2040,4103,78,68,146,36,33,69,24,32,56,83,68,151,14,12,26,15,21,36,0,4,4,179,167,346,3,3,6,0,0,0,354,340,694,32,43,75,9,11,20,473,462,935,222,198,420,2758,2700,5458,Roper Gulf (S)
74050,944,946,1890,65,59,124,30,13,43,21,21,42,25,15,40,10,8,18,12,7,19,0,3,3,57,57,114,0,0,0,0,0,0,155,124,279,19,9,28,3,0,3,242,192,434,24,13,37,1210,1151,2361,Tiwi Islands (S)
74500,1928,1955,3883,89,93,182,48,48,96,40,45,85,94,73,167,15,18,33,38,30,68,0,3,3,213,180,393,0,3,3,0,0,0,448,400,848,20,26,46,13,10,23,570,529,1099,132,96,228,2630,2580,5210,Victoria-Daly (S)
58470,52,47,99,9,7,16,0,0,0,3,0,3,0,0,0,0,0,0,34,34,68,0,0,0,0,0,0,0,0,0,0,0,0,37,34,71,5,0,5,0,0,0,51,41,92,21,10,31,124,98,222,Upper Gascoyne (S)
58510,5600,5821,11421,713,705,1418,256,218,474,213,163,376,173,147,320,76,56,132,3823,3879,7702,17,20,37,30,15,45,8,22,30,0,0,0,4596,4520,9116,2732,2629,5361,131,136,267,8172,7990,16162,1614,1400,3014,15386,15211,30597,Victoria Park (T)
58540,302,210,512,42,34,76,5,5,10,4,0,4,0,0,0,0,0,0,59,70,129,5,0,5,0,0,0,0,0,0,0,0,0,73,75,148,17,12,29,3,0,3,135,121,256,32,22,54,469,353,822,Victoria Plains (S)
58570,6441,6462,12903,620,638,1258,239,188,427,221,220,441,162,143,305,69,58,127,3657,3749,7406,26,22,48,32,20,52,29,29,58,0,3,3,4435,4432,8867,2066,1875,3941,72,54,126,7193,6999,14192,1470,1130,2600,15104,14591,29695,Vincent (T)
58610,525,518,1043,117,115,232,3,3,6,5,0,5,4,4,8,0,0,0,152,159,311,0,0,0,0,0,0,0,0,0,0,0,0,164,166,330,10,17,27,6,5,11,297,303,600,39,32,71,861,853,1714,Wagin (S)
58680,123,100,223,13,12,25,0,0,0,0,0,0,3,3,6,0,0,0,63,61,124,3,3,6,0,0,0,0,0,0,0,0,0,69,67,136,0,6,6,0,3,3,82,88,170,14,3,17,219,191,410,Wandering (S)
58760,31686,32225,63911,3900,4309,8209,618,601,1219,493,458,951,452,479,931,193,165,358,18467,19828,38295,63,59,122,98,116,214,51,47,98,3,6,9,20438,21759,42197,7938,8046,15984,254,259,513,32530,34373,66903,4405,3963,8368,68621,70561,139182,Wanneroo (C)
58820,1005,1028,2033,162,163,325,5,16,21,7,7,14,10,8,18,6,5,11,325,347,672,0,0,0,4,7,11,0,0,0,0,0,0,357,390,747,36,28,64,10,17,27,565,598,1163,101,75,176,1671,1701,3372,Waroona (S)
58890,304,256,560,23,26,49,3,0,3,0,0,0,4,3,7,0,4,4,61,73,134,0,0,0,0,0,0,0,0,0,0,0,0,68,80,148,7,3,10,0,3,3,98,112,210,14,16,30,416,384,800,West Arthur (S)
59030,69,56,125,7,3,10,5,3,8,5,0,5,0,0,0,0,3,3,46,25,71,0,0,0,0,0,0,0,0,0,0,0,0,56,31,87,9,7,16,0,0,0,72,41,113,16,4,20,157,101,258,Westonia (S)
59100,249,216,465,33,30,63,0,0,0,0,0,0,0,4,4,0,0,0,38,49,87,0,0,0,0,0,0,0,0,0,0,0,0,38,53,91,4,9,13,3,0,3,78,92,170,22,17,39,349,325,674,Wickepin (S)
59170,286,251,537,46,45,91,5,6,11,0,0,0,0,3,3,0,0,0,67,65,132,0,0,0,0,3,3,0,0,0,0,0,0,72,77,149,8,9,17,0,0,0,126,131,257,20,21,41,432,403,835,Williams (S)
59250,198,95,293,57,61,118,18,8,26,25,5,30,34,10,44,9,6,15,252,73,325,6,0,6,6,0,6,4,0,4,0,0,0,354,102,456,73,22,95,3,3,6,487,188,675,112,34,146,797,317,1114,Wiluna (S)
59310,400,347,747,94,101,195,0,0,0,0,0,0,0,0,0,0,0,0,99,131,230,0,4,4,0,0,0,0,0,0,0,0,0,99,135,234,19,18,37,3,0,3,215,254,469,42,30,72,657,631,1288,Wongan-Ballidu (S)
59320,135,119,254,7,21,28,0,0,0,4,0,4,0,0,0,0,0,0,40,38,78,0,0,0,0,0,0,0,0,0,0,0,0,44,38,82,0,3,3,0,0,0,51,62,113,10,4,14,196,185,381,Woodanilling (S)
59330,154,150,304,30,28,58,3,0,3,0,0,0,0,3,3,0,0,0,38,30,68,0,0,0,0,0,0,0,0,0,0,0,0,41,33,74,0,5,5,0,0,0,71,66,137,24,24,48,249,240,489,Wyalkatchem (S)
59340,1475,1332,2807,560,543,1103,83,66,149,128,116,244,150,141,291,33,29,62,496,524,1020,16,20,36,95,76,171,4,8,12,0,0,0,1005,980,1985,192,195,387,22,32,54,1779,1750,3529,451,326,777,3705,3408,7113,Wyndham-East Kimberley (S)
59360,419,289,708,75,65,140,6,7,13,13,4,17,10,9,19,9,6,15,217,103,320,3,3,6,3,4,7,0,0,0,0,0,0,261,136,397,64,39,103,3,0,3,403,240,643,131,56,187,953,585,1538,Yilgarn (S)
59370,949,932,1881,150,158,308,4,6,10,6,7,13,5,3,8,7,6,13,324,378,702,0,0,0,6,3,9,0,0,0,0,0,0,352,403,755,32,28,60,7,7,14,541,596,1137,117,84,201,1607,1612,3219,York (S)
59399,155,9,164,0,0,0,6,3,9,12,0,12,8,7,15,3,3,6,80,3,83,0,0,0,4,0,4,3,0,3,0,0,0,116,16,132,38,3,41,3,0,3,157,19,176,71,5,76,383,33,416,
59499,478,242,720,141,64,205,245,187,432,187,153,340,304,257,561,84,61,145,1024,878,1902,40,32,72,28,24,52,16,14,30,0,4,4,1928,1610,3538,622,482,1104,34,31,65,2725,2187,4912,954,450,1404,4157,2879,7036,
60210,1781,1673,3454,361,429,790,81,65,146,66,56,122,80,83,163,21,14,35,63,53,116,320,330,650,10,11,21,3,3,6,0,0,0,644,615,1259,24,33,57,12,5,17,1041,1082,2123,170,139,309,2992,2894,5886,Break O'Day (M)
70420,1854,1904,3758,155,154,309,79,55,134,44,50,94,129,125,254,35,31,66,34,35,69,6,8,14,264,275,539,3,3,6,0,4,4,594,586,1180,62,78,140,25,14,39,836,832,1668,387,360,747,3077,3096,6173,Barkly (S)
70540,71,76,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17,0,0,0,0,0,0,10,7,17,3,0,3,0,0,0,13,7,20,0,0,0,84,83,167,Belyuen (S)
70620,1209,1261,2470,45,45,90,26,30,56,29,23,52,51,28,79,26,17,43,31,16,47,6,7,13,115,100,215,5,4,9,0,0,0,289,225,514,33,15,48,0,6,6,367,291,658,113,110,223,1689,1662,3351,Central Desert (S)
70700,252,225,477,32,35,67,12,15,27,4,8,12,18,14,32,9,6,15,16,22,38,0,0,0,77,78,155,0,0,0,0,0,0,136,143,279,14,10,24,7,3,10,189,191,380,106,72,178,547,488,1035,Coomalie (S)
71000,14001,13432,27433,869,829,1698,1404,1288,2692,1094,1127,2221,1476,1407,2883,788,825,1613,665,648,1313,150,157,307,5982,5935,11917,235,208,443,7,0,7,11801,11595,23396,3250,3223,6473,240,205,445,16160,15852,32012,5127,3497,8624,35288,32781,68069,Darwin (C)
71300,3493,3561,7054,147,151,298,43,32,75,46,53,99,53,40,93,12,8,20,13,12,25,9,11,20,123,131,254,0,0,0,0,0,0,299,287,586,36,33,69,22,20,42,504,491,995,97,106,203,4094,4158,8252,East Arnhem (S)
72330,1659,1909,3568,74,94,168,38,44,82,15,17,32,32,38,70,44,34,78,28,17,45,4,6,10,170,185,355,3,0,3,0,0,0,334,341,675,38,42,80,10,4,14,456,481,937,679,144,823,2794,2534,5328,MacDonnell (S)
74560,110,86,196,9,6,15,4,7,11,7,4,11,5,4,9,0,3,3,3,8,11,0,0,0,32,40,72,0,0,0,0,0,0,51,66,117,3,3,6,0,0,0,63,75,138,16,8,24,189,169,358,Wagait (S)
74660,2084,1932,4016,145,148,293,58,40,98,59,56,115,95,67,162,27,28,55,38,42,80,8,0,8,220,220,440,4,3,7,0,0,0,509,456,965,58,62,120,16,8,24,728,674,1402,146,89,235,2958,2695,5653,West Arnhem (S)
79399,1167,823,1990,337,286,623,207,197,404,130,112,242,508,386,894,89,84,173,143,148,291,30,29,59,415,337,752,19,7,26,0,0,0,1541,1300,2841,237,233,470,22,17,39,2137,1836,3973,1144,321,1465,4448,2980,7428,Unincorporated NT
79499,111,60,171,53,21,74,104,92,196,105,88,193,108,113,221,37,45,82,66,60,126,23,16,39,110,85,195,11,7,18,0,0,0,564,506,1070,84,113,197,7,6,13,708,646,1354,170,113,283,989,819,1808,
89399,85386,89793,175179,4168,4297,8465,13200,13622,26822,3138,3006,6144,3166,3225,6391,1128,1069,2197,994,963,1957,435,432,867,547,540,1087,31509,32298,63807,18,13,31,54135,55168,109303,11097,11773,22870,647,591,1238,70047,71829,141876,8607,7106,15713,164040,168728,332768,Unincorporated ACT
89499,34,16,50,12,12,24,40,50,90,17,8,25,16,15,31,4,3,7,0,4,4,3,0,3,3,6,9,92,106,198,0,0,0,175,192,367,42,43,85,3,3,6,232,250,482,52,21,73,318,287,605,
99399,645,593,1238,76,55,131,72,45,117,14,10,24,27,15,42,16,12,28,124,109,233,3,3,6,11,6,17,16,17,33,8,7,15,291,224,515,47,42,89,5,0,5,419,321,740,820,66,886,1884,980,2864,Unincorp. Other Territories
99499,3,0,3,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,3,3,0,0,0,6,3,9,0,0,0,0,0,0,9,12,21,0,8,8,0,0,0,9,20,29,0,0,0,12,20,32,
