lga_code16,sw_1000_1249_tot,sw_1250_1499_a_15_19,sw_1250_1499_a_20_24,sw_1250_1499_a_25_34,sw_1250_1499_a_35_44,sw_1250_1499_a_45_54,sw_1250_1499_a_55_64,sw_1250_1499_a_65_74,sw_1250_1499_a_75ov,sw_1250_1499_tot,sw_1500_1749_a_15_19,sw_1500_1749_a_20_24,sw_1500_1749_a_25_34,sw_1500_1749_a_35_44,sw_1500_1749_a_45_54,sw_1500_1749_a_55_64,sw_1500_1749_a_65_74,sw_1500_1749_a_75ov,sw_1500_1749_tot,sw_1750_1999_a_15_19,sw_1750_1999_a_20_24,sw_1750_1999_a_25_34,sw_1750_1999_a_35_44,sw_1750_1999_a_45_54,sw_1750_1999_a_55_64,sw_1750_1999_a_65_74,sw_1750_1999_a_75ov,sw_1750_1999_tot,sw_2000_2999_a_15_19,sw_2000_2999_a_20_24,sw_2000_2999_a_25_34,sw_2000_2999_a_35_44,sw_2000_2999_a_45_54,sw_2000_2999_a_55_64,sw_2000_2999_a_65_74,sw_2000_2999_a_75ov,sw_2000_2999_tot,sw_3000mo_a_15_19,sw_3000mo_a_20_24,sw_3000mo_a_25_34,sw_3000mo_a_35_44,sw_3000mo_a_45_54,sw_3000mo_a_55_64,sw_3000mo_a_65_74,sw_3000mo_a_75ov,sw_3000mo_tot,sw_pins_a_15_19,sw_pins_a_20_24,sw_pins_a_25_34,sw_pins_a_35_44,sw_pins_a_45_54,sw_pins_a_55_64,sw_pins_a_65_74,sw_pins_a_75ov,sw_pins_tot,sw_tot_a_15_19,sw_tot_a_20_24,sw_tot_a_25_34,sw_tot_a_35_44,sw_tot_a_45_54,sw_tot_a_55_64,sw_tot_a_65_74,sw_tot_a_75ov,sw_tot_tot,maopd_nni_a_15_19,maopd_nni_a_20_24,maopd_nni_a_25_34,maopd_nni_a_35_44,maopd_nni_a_45_54,maopd_nni_a_55_64,maopd_nni_a_65_74,maopd_nni_a_75ove,maopd_nni_tot,maopd_1_149_a_15_19,maopd_1_149_a_20_24,maopd_1_149_a_25_34,maopd_1_149_a_35_44,maopd_1_149_a_45_54,maopd_1_149_a_55_64,maopd_1_149_a_65_74,maopd_1_149_a_75ov,maopd_1_149_tot,maopd_150_299_a_15_19,maopd_150_299_a_20_24,maopd_150_299_a_25_34,maopd_150_299_a_35_44,maopd_150_299_a_45_54,maopd_150_299_a_55_64,maopd_150_299_a_65_74,maopd_150_299_a_75ov,maopd_150_299_tot,maopd_300_399_a_15_19,maopd_300_399_a_20_24,maopd_300_399_a_25_34,maopd_300_399_a_35_44,maopd_300_399_a_45_54,maopd_300_399_a_55_64,maopd_300_399_a_65_74,maopd_300_399_a_75ov,maopd_300_399_tot,maopd_400_499_a_15_19,maopd_400_499_a_20_24,maopd_400_499_a_25_34,maopd_400_499_a_35_44,maopd_400_499_a_45_54,maopd_400_499_a_55_64,maopd_400_499_a_65_74,maopd_400_499_a_75ov,maopd_400_499_tot,maopd_500_649_a_15_19,maopd_500_649_a_20_24,maopd_500_649_a_25_34,maopd_500_649_a_35_44,maopd_500_649_a_45_54,maopd_500_649_a_55_64,maopd_500_649_a_65_74,maopd_500_649_a_75ov,maopd_500_649_tot,maopd_650_799_a_15_19,maopd_650_799_a_20_24,maopd_650_799_a_25_34,maopd_650_799_a_35_44,maopd_650_799_a_45_54,maopd_650_799_a_55_64,maopd_650_799_a_65_74,maopd_650_799_a_75ov,maopd_650_799_tot,maopd_800_999_a_15_19,maopd_800_999_a_20_24,maopd_800_999_a_25_34,maopd_800_999_a_35_44,maopd_800_999_a_45_54,maopd_800_999_a_55_64,maopd_800_999_a_65_74,maopd_800_999_a_75ov,maopd_800_999_tot,maopd_1000_1249_a_15_19,maopd_1000_1249_a_20_24,maopd_1000_1249_a_25_34,maopd_1000_1249_a_35_44,maopd_1000_1249_a_45_54,maopd_1000_1249_a_55_64,maopd_1000_1249_a_65_74,maopd_1000_1249_a_75ov,maopd_1000_1249_tot,maopd_1250_1499_a_15_19,maopd_1250_1499_a_20_24,maopd_1250_1499_a_25_34,maopd_1250_1499_a_35_44,maopd_1250_1499_a_45_54,maopd_1250_1499_a_55_64,maopd_1250_1499_a_65_74,maopd_1250_1499_a_75ov,maopd_1250_1499_tot,maopd_1500_1749_a_15_19,maopd_1500_1749_a_20_24,maopd_1500_1749_a_25_34,maopd_1500_1749_a_35_44,maopd_1500_1749_a_45_54,maopd_1500_1749_a_55_64,maopd_1500_1749_a_65_74,maopd_1500_1749_a_75ov,maopd_1500_1749_tot,maopd_1750_1999_a_15_19,maopd_1750_1999_a_20_24,maopd_1750_1999_a_25_34,maopd_1750_1999_a_35_44,maopd_1750_1999_a_45_54,maopd_1750_1999_a_55_64,maopd_1750_1999_a_65_74,maopd_1750_1999_a_75ov,maopd_1750_1999_tot,maopd_2000_2999_a_15_19,maopd_2000_2999_a_20_24,maopd_2000_2999_a_25_34,maopd_2000_2999_a_35_44,maopd_2000_2999_a_45_54,maopd_2000_2999_a_55_64,maopd_2000_2999_a_65_74,maopd_2000_2999_a_75ov,maopd_2000_2999_tot,maopd_3000mo_a_15_19,maopd_3000mo_a_20_24,maopd_3000mo_a_25_34,maopd_3000mo_a_35_44,maopd_3000mo_a_45_54,maopd_3000mo_a_55_64,maopd_3000mo_a_65_74,maopd_3000mo_a_75ov,maopd_3000mo_tot,maopd_pins_a_15_19,maopd_pins_a_20_24,maopd_pins_a_25_34,maopd_pins_a_35_44,maopd_pins_a_45_54,maopd_pins_a_55_64,maopd_pins_a_65_74,maopd_pins_a_75ov,maopd_pins_tot,maopd_tot_a_15_19,lga_name16
14000,322,0,6,32,42,45,40,9,3,170,0,3,31,37,38,17,5,0,136,0,4,6,23,23,25,5,0,87,0,0,24,21,40,22,4,0,110,0,4,15,22,21,11,4,0,70,10,5,10,9,5,7,3,0,48,1106,834,695,558,627,490,172,23,4510,0,0,0,0,3,3,0,0,9,9,10,3,0,0,3,0,0,31,17,15,13,0,4,10,3,0,63,9,11,5,5,10,9,0,0,55,3,10,17,9,18,23,14,0,92,4,21,27,27,21,32,8,0,140,6,31,56,50,67,60,23,0,289,6,23,56,78,95,80,19,3,364,3,5,53,75,74,75,22,0,301,0,0,28,39,62,64,10,0,205,0,3,20,32,43,23,3,0,127,0,0,12,32,26,21,3,0,99,0,0,12,25,29,12,4,0,87,0,0,3,11,0,5,0,0,14,3,0,0,10,8,5,0,0,34,64,Hornsby (A)
14100,29,0,0,7,3,4,3,0,0,14,0,0,3,3,3,4,4,0,14,0,0,3,0,0,3,0,0,5,0,0,0,0,0,5,0,0,9,0,0,0,4,5,3,3,0,18,0,0,0,0,0,0,0,0,3,23,33,61,36,45,41,28,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,3,0,3,4,0,0,11,0,0,0,0,3,5,3,0,16,0,0,0,0,0,0,4,0,10,0,0,0,0,0,4,0,0,9,0,0,0,0,0,4,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Hunters Hill (A)
14170,524,0,13,109,92,73,49,13,3,348,0,5,55,74,57,38,11,0,244,0,0,35,46,45,18,11,3,165,0,3,39,69,62,36,11,0,214,0,0,16,32,41,15,11,7,121,7,12,9,12,8,6,3,0,57,723,970,1433,1035,907,634,201,25,5932,0,3,3,3,0,3,0,0,13,13,5,8,3,9,3,0,0,44,4,21,12,7,19,37,9,0,113,5,23,32,28,46,51,10,0,190,0,25,60,36,51,47,14,4,235,9,28,66,61,94,113,22,0,377,11,34,132,118,135,132,28,0,586,3,39,134,120,166,105,20,0,588,4,13,112,121,141,112,20,3,532,0,3,50,89,88,77,18,0,326,0,5,37,55,75,41,16,3,228,0,0,11,23,23,19,7,0,86,0,3,11,23,33,21,4,0,100,0,0,3,10,11,4,0,0,30,0,3,8,8,6,10,3,0,40,52,Inner West (A)
14200,49,0,0,0,5,7,4,0,0,17,0,0,4,0,3,3,0,0,10,0,0,0,0,0,0,0,0,3,0,0,4,3,7,4,0,0,16,0,0,0,4,3,0,0,0,6,0,0,0,0,3,0,0,0,10,141,80,108,88,144,93,14,7,684,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,4,0,0,3,0,3,0,0,13,3,0,3,3,0,0,4,0,11,0,0,0,3,0,5,3,0,17,4,0,4,3,3,14,7,0,39,0,6,13,12,21,7,7,0,68,0,5,13,15,33,22,9,0,91,0,0,3,18,20,23,3,0,72,0,3,5,3,8,3,0,0,24,0,0,0,5,6,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,19,Inverell (A)
14400,24,0,0,4,3,3,0,3,0,17,0,0,3,3,5,0,0,3,10,0,0,0,0,7,3,0,0,7,0,0,0,4,8,9,0,0,18,0,0,0,4,3,6,0,0,14,8,0,0,0,0,0,0,0,4,126,71,65,65,86,100,16,3,536,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,12,3,3,0,0,0,0,0,0,14,0,3,0,0,0,0,3,0,11,0,0,0,0,0,7,4,0,12,0,3,0,4,3,3,3,0,16,0,3,3,7,7,6,3,3,27,0,0,7,8,13,3,7,0,36,0,0,0,12,8,11,0,0,31,0,0,4,5,3,11,5,0,31,0,0,0,3,3,0,0,0,18,0,0,3,0,3,0,0,0,4,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,Kiama (A)
14500,180,0,6,19,18,27,16,9,5,96,0,3,16,21,37,15,11,0,100,0,0,7,19,12,17,10,3,70,0,0,20,28,42,22,17,0,124,0,0,15,29,45,20,11,0,116,8,0,10,3,7,3,3,3,31,461,270,381,324,432,323,152,31,2371,0,0,0,0,0,0,0,0,0,27,3,0,0,3,0,0,0,34,9,15,4,0,0,0,0,0,37,3,10,3,4,3,4,3,0,25,0,12,3,3,0,3,3,0,21,0,7,5,3,6,6,3,0,28,0,5,12,7,11,5,3,0,40,0,7,18,10,19,14,5,0,73,0,0,6,12,11,14,7,0,57,0,0,5,6,5,6,3,0,26,0,0,7,8,10,0,3,0,34,0,0,3,7,3,3,0,0,22,0,0,4,3,5,3,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,45,Ku-ring-gai (A)
14550,8,0,0,5,0,3,0,0,0,9,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,7,31,32,43,43,7,0,224,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,0,0,0,4,5,3,0,13,0,0,0,0,3,5,0,0,10,0,0,0,0,4,0,3,0,9,0,3,0,0,4,6,6,0,19,0,0,0,3,9,3,3,0,27,0,4,9,12,16,7,0,0,47,0,0,4,0,9,6,3,0,27,0,0,4,3,4,7,0,0,16,0,0,0,0,4,0,0,0,8,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,Kyogle (A)
14600,11,0,0,4,0,0,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,20,41,21,23,30,6,3,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,3,3,0,0,3,0,4,3,4,4,6,3,0,18,0,3,7,3,8,7,0,0,22,0,6,4,4,11,7,5,0,40,0,7,4,3,11,8,3,0,29,0,0,4,5,0,5,3,0,22,0,0,7,4,3,4,0,0,14,0,0,0,0,4,0,0,0,7,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Lachlan (A)
14650,484,0,10,64,70,63,49,9,0,265,0,9,35,46,49,27,4,0,169,0,0,23,19,18,18,5,0,81,0,0,13,34,23,33,8,0,115,3,0,8,21,19,9,6,3,70,41,20,19,9,12,3,4,0,114,1785,1378,1229,990,1126,804,187,22,7530,3,0,0,0,10,3,3,0,23,46,13,0,0,0,0,3,0,71,25,22,10,10,10,13,14,0,97,13,28,15,10,26,34,10,3,132,14,26,15,22,24,39,14,0,157,3,37,39,33,46,58,25,0,244,9,44,86,81,103,96,29,0,449,0,39,105,128,172,150,20,0,617,0,23,121,113,171,151,20,3,600,0,4,53,77,113,85,7,0,343,0,4,42,55,65,60,8,0,233,0,5,25,33,38,22,0,0,123,0,4,66,87,63,45,0,0,262,0,5,10,29,19,4,0,0,75,0,3,6,8,14,9,4,0,45,111,Lake Macquarie (C)
14700,164,0,3,23,13,21,10,3,0,76,0,0,21,21,22,11,6,0,79,0,0,4,12,13,7,3,0,45,0,0,11,26,21,16,3,0,84,0,0,9,16,30,9,3,0,62,0,4,0,0,3,0,3,0,16,140,199,292,243,246,154,49,3,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,6,3,0,0,0,0,0,10,0,3,3,3,3,0,0,0,10,0,9,5,0,0,4,0,0,23,0,4,9,8,3,9,0,0,44,0,11,14,14,5,10,4,0,56,0,3,31,27,21,20,4,0,104,0,10,14,20,11,14,4,0,71,0,0,7,3,10,3,0,0,22,0,0,9,3,3,5,0,0,20,0,0,3,0,3,0,0,0,6,0,0,4,7,0,3,0,0,15,0,0,0,4,0,0,0,0,4,0,0,3,0,0,0,0,0,3,6,Lane Cove (A)
14750,28,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,80,32,40,36,63,55,13,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,12,0,0,0,0,3,8,0,0,20,3,9,3,4,3,0,4,0,26,4,3,5,15,17,14,7,0,66,0,12,25,19,24,19,8,5,114,0,8,14,19,22,26,3,0,96,0,0,9,19,15,16,3,0,65,0,0,3,13,10,0,0,0,24,0,0,3,3,3,0,0,0,10,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,12,8,Leeton (A)
14850,144,0,3,10,22,17,13,0,0,64,0,0,3,13,5,4,4,0,34,0,0,0,4,6,0,0,0,14,0,0,0,0,3,9,4,0,13,0,0,0,0,3,0,0,0,9,3,3,10,0,3,4,0,0,25,488,273,317,297,374,273,73,9,2096,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,8,5,0,0,3,0,3,0,0,21,4,3,8,4,3,5,5,0,29,0,0,3,3,9,15,5,0,44,3,10,12,12,18,18,19,0,93,3,11,34,38,44,45,13,0,178,0,14,32,47,73,56,7,0,224,0,5,30,31,35,52,13,0,175,0,4,18,15,33,12,4,0,80,0,3,5,11,8,9,4,0,44,0,0,7,5,7,5,3,0,26,0,0,0,3,0,4,0,0,8,0,0,0,0,0,0,0,0,7,0,0,5,0,7,6,0,0,14,22,Lismore (C)
14870,29,0,0,4,4,4,0,0,0,16,0,3,0,3,4,0,0,0,8,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,3,0,0,0,0,0,0,8,113,67,102,101,108,68,21,3,588,0,0,0,0,0,3,0,0,3,3,0,0,0,0,4,0,0,6,3,0,0,0,3,0,4,0,11,0,0,0,0,4,3,3,0,16,0,0,3,0,9,7,0,0,29,0,0,4,0,6,8,3,0,25,3,3,3,9,20,10,0,0,46,3,5,22,15,24,15,5,0,93,0,5,19,17,29,33,0,0,95,0,3,13,27,27,31,3,0,104,0,3,19,15,20,17,0,0,80,0,0,12,33,30,17,0,0,91,0,0,53,89,70,42,0,0,259,0,0,11,14,26,11,0,0,52,0,5,3,5,0,3,0,0,17,12,Lithgow (C)
14900,523,0,11,83,82,80,42,8,0,305,0,3,48,71,64,42,4,0,228,0,0,32,48,38,22,6,0,139,0,4,26,56,40,22,3,0,151,4,0,15,24,24,15,3,0,85,17,24,16,14,21,7,0,0,105,1324,1269,1198,1130,1037,637,120,12,6727,0,4,9,10,3,6,0,0,30,14,8,6,12,4,5,0,0,57,23,30,11,29,21,23,8,0,141,10,45,39,33,43,29,16,3,217,16,55,41,52,66,51,14,3,291,13,89,88,112,130,81,28,0,547,31,124,253,236,305,187,28,3,1170,12,122,364,346,434,292,49,3,1625,6,83,247,293,359,245,43,3,1285,7,16,161,194,190,143,28,0,741,0,10,99,119,129,80,14,0,452,0,5,42,81,64,38,6,0,233,0,3,40,45,47,26,8,0,164,0,8,6,9,5,5,0,0,33,0,6,16,26,22,20,5,0,100,143,Liverpool (C)
14920,6,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,31,8,20,27,27,27,5,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,3,0,4,0,0,4,0,0,0,0,6,0,0,0,13,0,0,0,7,4,7,0,0,23,3,6,11,4,6,11,3,0,47,0,4,8,10,18,18,0,0,59,0,0,12,8,11,4,3,0,31,0,3,14,4,10,16,0,0,48,0,0,6,8,15,4,0,0,34,0,0,5,14,27,7,3,0,60,0,0,0,3,3,3,0,0,13,0,0,0,3,0,3,3,0,7,3,Liverpool Plains (A)
14950,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,3,6,9,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,3,0,13,0,0,3,0,4,3,0,0,9,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Lockhart (A)
15050,189,0,6,27,18,23,19,0,0,94,0,0,13,28,17,11,0,0,66,0,0,7,7,5,7,3,0,35,0,0,7,9,8,13,3,0,41,0,0,0,9,14,6,0,0,31,15,13,11,8,4,0,3,0,47,754,532,543,484,479,309,67,9,3174,4,0,3,5,0,4,0,0,16,32,3,3,3,3,0,3,0,45,9,12,3,3,11,5,0,0,39,6,7,5,3,10,12,8,0,52,0,8,6,8,6,13,10,3,63,3,10,17,14,28,27,6,0,97,6,22,46,47,54,56,14,0,244,0,25,63,68,87,87,14,0,337,0,18,57,67,100,81,22,0,344,0,3,40,50,62,47,9,0,211,0,4,24,27,41,38,3,0,141,0,0,22,17,24,23,3,0,86,0,0,19,26,25,16,0,0,93,0,0,0,3,5,0,3,0,12,0,0,12,3,9,7,3,0,33,61,Maitland (C)
15240,179,0,3,18,23,22,22,4,0,89,0,0,3,5,14,11,0,0,29,0,0,5,9,5,4,0,0,23,0,0,9,11,17,13,6,0,47,0,0,0,3,3,8,4,0,21,32,7,3,10,14,3,3,0,77,733,332,467,495,635,540,132,9,3346,0,0,0,0,4,6,0,0,13,11,0,0,3,3,7,0,0,23,0,3,3,3,9,8,0,0,35,7,5,3,9,17,17,3,0,53,0,5,4,9,22,22,16,3,75,6,18,15,19,41,53,23,0,164,5,7,47,33,53,48,23,0,220,0,22,39,57,87,81,13,0,300,0,11,25,49,103,68,14,0,266,0,3,27,29,43,24,10,0,140,0,0,12,13,26,18,5,0,77,0,0,12,6,22,17,0,0,55,0,0,11,23,30,22,0,0,90,0,0,0,0,4,3,6,0,14,0,0,0,10,10,8,0,0,29,30,Mid-Coast (A)
15270,56,0,0,3,6,5,6,0,0,22,0,0,5,3,0,0,0,0,11,0,0,3,0,3,4,0,0,7,0,0,0,7,4,0,0,0,14,0,3,0,3,6,3,3,0,12,4,3,0,0,0,0,0,0,15,180,116,136,131,169,112,30,3,884,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,6,0,3,0,0,4,10,3,0,20,0,3,0,0,6,10,3,0,19,3,5,8,10,9,15,6,0,47,0,5,8,16,17,17,8,0,72,0,3,16,7,29,28,4,0,85,0,4,24,28,46,23,3,0,130,0,3,26,35,28,27,0,0,119,0,9,34,37,45,17,0,0,138,0,0,34,35,45,16,0,0,132,0,5,115,139,113,48,6,0,423,0,0,24,26,21,5,0,0,75,0,0,6,11,5,3,0,0,22,5,Mid-Western Regional (A)
15300,32,0,0,7,8,13,8,0,0,31,0,0,0,3,0,3,0,0,7,0,0,0,3,0,0,0,0,7,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,3,3,4,3,0,0,11,67,56,68,75,83,67,15,4,426,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,3,9,0,4,7,0,3,0,9,0,19,0,0,0,0,3,0,4,0,14,0,7,4,6,17,8,4,0,40,0,10,18,10,16,16,5,0,66,4,16,19,15,29,19,3,0,109,0,11,18,22,35,34,3,0,116,0,0,15,6,13,12,3,0,55,0,0,6,12,13,5,0,0,36,0,0,0,0,3,6,0,0,6,0,0,3,0,9,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,15,14,Moree Plains (A)
15350,63,0,0,9,11,7,17,3,0,47,0,0,18,4,15,10,3,0,53,0,0,13,3,7,0,0,0,24,0,0,4,11,11,11,10,0,50,0,0,5,9,22,11,7,4,62,0,0,6,0,0,3,3,0,13,93,154,220,124,166,117,66,11,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,9,0,3,0,3,0,4,4,0,11,0,0,3,3,3,0,0,0,15,0,0,0,0,3,0,0,0,7,0,0,3,0,0,3,3,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,Mosman (A)
15520,18,0,0,3,3,6,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,4,59,26,37,40,50,41,13,4,264,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,8,0,0,0,0,0,4,0,0,11,0,0,0,0,4,4,3,0,10,0,3,0,0,12,9,6,3,35,0,4,5,7,5,17,0,0,46,0,3,6,9,22,19,4,0,71,0,0,8,10,28,16,0,0,68,0,0,9,13,14,11,4,0,43,0,0,3,4,7,3,0,0,18,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,4,0,10,6,Murray River (A)
15560,7,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,13,17,14,4,3,74,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,3,0,0,3,3,0,0,12,0,3,0,4,3,3,0,0,15,0,0,3,7,5,8,3,0,33,0,0,12,5,10,10,3,0,39,0,0,0,4,3,11,0,0,21,0,0,4,6,3,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,Murrumbidgee (A)
15650,29,0,0,8,6,3,0,0,0,17,0,0,3,3,0,0,0,0,8,0,0,0,0,0,3,0,0,8,0,0,0,5,0,0,0,0,6,0,0,0,5,0,5,0,0,7,7,0,0,0,0,4,0,0,14,149,82,122,90,90,46,7,5,601,0,0,0,3,3,0,0,0,7,3,0,3,0,4,0,0,0,10,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,6,8,0,0,3,0,18,4,0,6,9,10,3,3,0,34,3,4,8,12,16,15,3,0,56,0,8,19,33,45,39,7,0,143,0,14,38,47,61,40,3,0,199,0,10,43,49,44,44,0,0,190,0,11,60,70,49,33,3,0,236,0,0,70,71,58,25,6,0,231,0,0,170,278,249,126,8,0,829,0,0,18,29,42,10,3,0,105,0,3,12,10,15,6,0,0,45,10,Muswellbrook (A)
15700,30,0,0,4,0,0,4,0,0,7,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,0,0,3,0,0,0,10,93,42,51,68,97,82,27,6,468,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,5,3,0,0,3,0,0,4,0,11,0,0,0,0,7,5,0,0,14,0,5,3,3,14,11,0,0,35,0,0,3,11,18,9,6,0,48,0,5,11,18,22,28,5,0,79,0,0,13,16,27,14,3,0,79,0,3,3,13,14,6,0,0,38,0,0,3,3,4,7,3,0,17,0,0,3,9,3,3,0,0,16,0,0,0,5,3,0,0,0,10,0,0,0,0,5,0,0,0,9,0,0,0,0,3,5,0,0,10,6,Nambucca (A)
15750,28,0,0,0,3,0,6,0,0,16,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,6,3,0,3,0,0,0,0,0,7,126,44,61,70,70,63,21,0,458,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,3,0,7,0,4,0,0,3,7,4,0,18,0,0,3,3,3,4,0,0,18,0,0,4,9,16,6,6,0,41,0,3,6,10,15,21,6,0,71,4,13,19,9,24,25,4,0,102,0,18,34,26,36,25,3,0,136,0,8,37,32,34,15,7,0,134,0,15,49,40,32,16,0,0,148,3,7,33,48,38,26,4,0,156,0,4,83,70,45,25,0,0,231,0,0,14,15,7,7,0,0,31,0,4,4,0,5,8,3,0,23,18,Narrabri (A)
15800,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,13,25,27,30,28,8,3,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,3,4,0,0,0,6,0,0,3,0,0,3,0,0,6,0,3,3,5,12,6,6,0,27,0,0,3,5,7,10,4,0,27,0,0,5,9,13,12,0,0,41,0,0,0,3,5,4,0,0,20,0,0,3,0,10,4,0,0,19,0,0,0,4,0,0,0,0,6,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,Narrandera (A)
