lga_code_2016,m_0_299_ds_ds_sept_house,m_0_299_ds_ds_sd_row_tce_hs_t,m_0_299_ds_ds_flat_apart,m_0_299_ds_ds_other_dwg,m_0_299_ds_ns,m_0_299_tot,m_300_449_ds_separate_hse,m_300_449_ds_sd_row_tc_hse_th,m_300_449_ds_flat_apart,m_300_449_ds_other_dwg,m_300_449_ds_ns,m_300_449_tot,m_450_599_ds_separate_hse,m_450_599_ds_sd_row_tce_hs_th,m_450_599_ds_flat_apart,m_450_599_ds_other_dwg,m_450_599_ds_ns,m_450_599_tot,m_600_799_ds_separate_hse,m_600_799_ds_sd_row_tc_hs_th,m_600_799_ds_flat_apart,m_600_799_ds_other_dwg,m_600_799_ds_ns,m_600_799_tot,m_800_999_ds_separate_hse,m_800_999_ds_sd_row_tc_hs_th,m_800_999_ds_flat_apart,m_800_999_ds_other_dwg,m_800_999_ds_ns,m_800_999_tot,m_1000_1399_ds_separate_hse,m_1000_1399_ds_sd_rw_tc_h_th,m_1000_1399_ds_flat_apart,m_1000_1399_ds_other_dwg,m_1000_1399_ds_ns,m_1000_1399_tot,m_1400_1799_ds_separate_hse,m_1400_1799_ds_sd_rw_tc_h_th,m_1400_1799_ds_flat_apart,m_1400_1799_ds_other_dwg,m_1400_1799_ds_ns,m_1400_1799_tot,m_1800_2399_ds_separate_hse,m_1800_2399_ds_sd_rw_tc_h_th,m_1800_2399_ds_flat_apart,m_1800_2399_ds_other_dwg,m_1800_2399_ds_ns,m_1800_2399_tot,m_2400_2999_ds_separate_hse,m_2400_2999_ds_sd_rw_tc_h_th,m_2400_2999_ds_flat_apart,m_2400_2999_ds_other_dwg,m_2400_2999_ds_ns,m_2400_2999_tot,m_3000_3999_ds_separate_hse,m_3000_3999_ds_sd_rw_tc_h_th,m_3000_3999_ds_flt_apart,m_3000_3999_ds_other_dwg,m_3000_3999_ds_ns,m_3000_3999_tot,m_4000_over_ds_separate_hse,m_4000_ov_ds_sd_rw_tce_hs_th,m_4000_over_ds_flat_apart,m_4000_over_ds_other_dwg,m_4000_ds_over_ns,m_4000_over_tot,mort_rpmnt_ns_ds_separat_hs,mrt_rpmt_ns_ds_sd_rw_tc_hs_th,mrt_rpmt_ns_ds_flat_apart,mort_rpmnt_ns_ds_other_dwg,mort_rpmnt_ns_ds_ns,mort_rpmnt_ns_total,tot_ds_separate_hse,tot_ds_sd_row_tce_hse_thse,tot_ds_flat_apartment,tot_ds_other_dwg,tot_ds_ns,tot_tot,lga_name16
47700,683,33,8,4,0,726,488,16,12,0,0,515,413,20,7,0,0,437,755,26,13,0,0,795,982,46,15,0,0,1044,2718,151,73,3,3,2948,3529,112,34,0,12,3692,3322,103,12,0,5,3441,991,11,0,0,3,1009,592,10,0,0,0,604,238,0,0,0,0,240,472,15,3,0,3,493,15181,542,173,12,28,15936,Tea Tree Gully (C)
47800,66,0,0,0,0,69,44,0,0,0,0,40,49,0,0,3,0,52,69,4,0,3,0,78,82,0,0,0,0,82,117,0,0,0,0,117,53,0,0,0,0,58,39,0,0,0,0,37,13,0,0,0,0,13,6,0,0,0,0,6,15,0,0,0,0,17,36,0,0,3,0,39,585,8,0,8,3,605,The Coorong (DC)
47910,26,0,0,0,0,31,13,0,0,0,0,13,12,0,0,0,0,12,18,0,0,0,0,22,29,0,0,0,0,29,53,0,0,0,0,53,43,0,0,0,0,43,31,0,0,0,0,31,8,0,0,0,0,8,4,0,0,0,0,4,4,0,0,0,0,4,8,0,0,0,0,8,255,0,0,0,0,254,Tumby Bay (DC)
50840,44,0,0,0,3,46,27,0,0,0,0,27,20,0,0,0,0,22,39,0,0,0,0,39,36,0,0,0,0,36,94,0,0,0,0,94,120,0,0,0,0,126,103,0,0,0,0,103,48,0,0,0,0,48,33,0,0,0,0,34,25,0,0,0,0,25,27,0,0,0,0,27,625,0,0,0,0,630,Bridgetown-Greenbushes (S)
50910,6,0,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,10,0,0,0,0,10,4,0,0,0,0,4,21,0,0,0,0,23,6,0,0,0,0,6,10,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,64,0,0,0,0,68,Brookton (S)
47980,223,50,19,0,3,294,86,17,20,0,0,126,59,12,17,0,0,90,103,38,28,0,0,167,130,27,36,0,0,191,343,89,131,0,0,566,323,88,110,3,0,531,567,153,77,0,3,796,390,57,18,0,0,468,509,64,18,0,0,595,484,33,7,0,0,522,134,18,18,0,0,170,3360,643,497,3,12,4513,Unley (C)
48050,137,3,0,0,0,142,77,3,0,0,0,83,70,3,0,0,0,75,90,0,6,0,0,100,118,3,0,0,0,120,332,6,0,0,0,339,273,3,0,0,0,278,171,3,0,0,3,185,74,0,0,0,0,74,40,0,0,0,0,39,33,0,0,0,0,33,56,0,0,0,0,56,1471,32,4,0,3,1516,Victor Harbor (C)
48130,60,3,0,0,0,68,78,0,0,0,0,80,63,0,0,0,0,70,124,0,0,3,0,134,120,3,0,0,0,128,191,0,0,0,0,193,104,0,0,0,0,104,61,0,0,0,0,64,20,0,0,0,0,20,10,0,0,0,0,11,6,0,0,0,0,3,35,0,0,0,0,35,870,4,0,8,3,896,Wakefield (DC)
51960,17,0,0,0,0,17,17,3,0,0,0,25,31,3,0,0,0,34,43,0,0,0,0,45,59,0,0,0,0,59,132,3,0,0,0,135,71,0,0,0,0,77,28,0,0,0,0,30,3,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,4,20,0,0,0,0,20,441,8,0,3,0,454,Coolgardie (S)
52030,8,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,4,0,0,0,0,4,9,0,0,0,0,9,9,0,0,0,0,9,12,0,0,0,0,11,5,0,0,0,0,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,5,0,69,Coorow (S)
48260,54,7,0,0,0,57,13,8,0,0,0,18,10,5,0,0,0,17,17,8,0,0,0,26,19,4,0,0,0,25,53,22,6,0,0,80,67,11,9,0,0,85,103,37,7,0,0,146,60,17,0,0,0,78,69,15,0,0,3,88,110,7,0,0,0,118,41,3,0,0,0,42,613,147,24,3,3,788,Walkerville (M)
48340,112,0,0,0,0,111,120,0,0,0,0,120,105,3,0,0,0,110,198,3,0,0,0,206,214,0,0,0,0,219,335,3,0,0,0,336,172,0,0,0,0,169,93,0,0,0,0,93,30,0,0,0,0,30,29,0,0,0,0,29,17,0,0,0,0,17,81,0,0,0,0,78,1499,13,0,3,3,1518,Wattle Range (DC)
48410,316,60,17,0,0,397,129,40,14,0,0,189,117,29,19,0,0,167,217,52,32,0,0,299,241,87,57,0,0,388,711,209,151,6,8,1086,798,230,76,0,3,1106,1225,236,24,0,4,1498,621,86,9,0,0,718,423,36,4,0,0,471,216,25,3,0,3,249,188,23,8,0,0,227,5214,1112,426,12,26,6795,West Torrens (C)
48540,79,44,4,0,0,127,48,68,0,0,0,120,60,59,0,0,0,124,119,149,0,0,0,270,156,159,0,0,0,325,471,232,4,3,4,714,431,50,0,3,0,487,382,27,0,0,0,416,104,6,0,3,0,108,76,9,0,0,0,83,22,5,0,0,0,24,87,29,3,0,0,125,2033,843,17,7,12,2911,Whyalla (C)
48640,15,0,0,0,0,15,10,0,0,0,0,10,11,0,0,0,0,11,17,0,0,0,0,17,17,0,0,0,0,16,13,0,0,0,0,10,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,5,96,0,0,4,0,102,Wudinna (DC)
48750,45,3,0,0,0,51,40,0,0,0,0,40,32,0,0,0,0,32,49,0,0,0,0,52,78,0,0,0,0,79,154,0,0,0,0,158,124,0,0,0,0,125,90,0,0,0,0,91,32,0,0,0,0,32,18,0,0,0,0,18,7,0,0,0,0,7,31,0,0,0,0,31,702,6,3,5,5,721,Yankalilla (DC)
48830,110,0,0,0,0,117,70,0,0,0,0,70,65,0,0,0,0,71,137,0,0,0,0,137,125,0,0,0,0,130,251,3,0,3,0,258,144,0,0,0,0,151,75,0,0,3,0,80,19,0,0,0,0,19,18,0,0,0,0,18,6,0,0,0,0,8,42,0,0,0,0,42,1069,4,0,10,4,1090,Yorke Peninsula (DC)
49399,24,0,0,3,0,29,18,0,0,0,0,19,4,0,0,0,0,4,9,0,0,0,0,6,10,0,0,4,0,11,14,0,0,3,0,18,8,0,0,5,0,11,4,0,0,0,0,11,0,0,0,5,0,8,3,0,0,3,0,3,0,0,0,0,0,3,6,0,0,0,0,6,105,0,0,18,5,130,Unincorporated SA
50080,215,4,0,0,0,221,138,3,0,0,0,140,83,9,0,3,0,91,172,4,0,0,0,175,220,3,0,3,0,227,725,16,0,0,3,742,802,6,0,0,3,812,940,14,0,0,3,964,335,3,0,3,3,348,221,3,0,0,0,221,111,0,0,0,0,114,189,0,0,0,0,192,4153,59,3,16,18,4253,Albany (C)
50210,474,25,3,0,0,501,238,15,3,0,0,253,207,24,0,0,0,232,364,23,0,0,0,392,521,44,0,0,0,568,1587,163,15,0,4,1767,2339,240,6,0,3,2586,3670,241,5,3,0,3918,1967,66,0,0,0,2037,1149,62,0,0,0,1221,495,23,0,0,0,520,455,22,3,0,0,484,13463,957,39,5,13,14472,Armadale (C)
50250,6,0,0,3,0,10,0,0,0,3,0,7,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,6,0,5,3,0,0,6,0,10,5,0,0,6,0,13,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,12,3,0,0,3,0,4,50,0,4,20,3,77,Ashburton (S)
50280,86,0,0,0,0,88,49,0,0,0,0,47,44,0,0,0,0,44,70,3,0,0,0,76,87,3,0,0,0,93,233,9,0,3,3,251,312,6,0,3,0,320,417,4,0,3,4,432,180,4,0,0,4,186,181,0,0,0,0,184,79,0,0,0,0,83,96,0,0,3,0,101,1837,31,0,21,12,1903,Augusta-Margaret River (S)
51080,12,0,0,0,0,12,9,0,0,0,0,9,3,0,0,0,0,3,8,0,0,0,0,8,5,0,0,0,0,5,12,0,0,0,0,12,6,0,0,0,0,6,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,75,0,0,0,0,81,Broomehill-Tambellup (S)
51120,10,0,0,0,0,11,8,0,0,0,0,8,6,0,0,0,0,6,5,0,0,0,0,5,12,0,0,0,0,12,10,0,0,0,0,10,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,59,0,0,0,0,63,Bruce Rock (S)
51190,190,18,6,0,3,213,84,11,0,0,0,94,74,10,0,0,0,88,153,13,3,3,0,175,207,22,3,0,0,232,604,89,6,0,0,702,760,66,8,0,3,836,804,44,9,0,0,853,275,18,3,0,0,298,185,18,4,0,0,209,104,7,0,0,0,111,120,12,6,0,0,134,3560,324,49,7,6,3953,Bunbury (C)
51540,17,0,0,9,3,27,3,0,0,0,0,8,12,0,0,3,0,12,20,0,0,0,0,24,20,0,0,3,0,21,73,0,0,9,4,88,63,0,0,9,0,69,60,0,0,6,0,68,27,0,0,3,0,28,42,0,0,0,0,39,22,0,0,0,0,21,29,0,0,5,0,33,384,5,5,39,7,448,Carnarvon (S)
51610,7,0,0,0,0,7,6,0,0,0,0,6,6,0,0,0,0,4,6,0,0,0,0,6,7,0,0,0,0,6,20,0,0,0,0,20,20,0,0,0,0,20,38,0,0,0,0,38,36,0,0,0,0,36,29,0,0,0,0,29,11,0,0,0,0,11,4,0,0,0,0,9,192,0,0,3,0,194,Chapman Valley (S)
51750,66,19,11,0,0,89,9,0,0,0,0,12,8,3,3,0,0,15,10,7,0,0,0,19,19,7,3,0,0,28,36,19,14,0,0,68,28,21,26,0,0,76,83,25,26,0,0,134,39,23,13,0,0,82,77,26,11,0,0,118,268,38,8,0,0,320,37,14,3,0,0,47,685,203,113,3,4,1002,Claremont (T)
51820,576,59,24,0,0,656,244,31,3,0,0,282,216,21,0,0,0,244,379,37,13,0,0,433,584,54,21,0,0,653,1528,179,67,0,3,1773,1935,222,109,0,0,2269,3798,393,118,0,4,4319,2496,171,37,0,4,2711,1941,117,27,0,5,2091,864,76,21,0,0,960,546,51,16,0,0,607,15096,1405,450,6,24,16982,Cockburn (C)
51890,43,0,0,0,0,45,48,0,0,0,0,46,42,0,0,0,0,42,70,0,0,0,0,76,76,0,0,0,0,76,230,4,0,0,0,234,234,0,0,0,0,235,228,0,0,0,0,228,68,0,0,0,0,67,75,0,0,0,0,75,25,0,0,0,0,25,53,0,0,0,0,53,1199,7,0,3,3,1209,Collie (S)
52520,14,0,0,0,0,14,3,0,0,0,0,3,12,0,0,0,0,12,6,0,0,0,0,11,13,0,0,0,0,13,15,0,0,0,0,15,15,0,0,0,0,15,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,107,0,0,3,0,111,Dalwallinu (S)
52590,37,0,0,0,0,37,10,0,0,0,0,6,4,0,0,0,0,4,14,0,0,0,0,15,21,0,0,0,0,20,44,0,0,0,0,40,40,0,0,0,0,45,68,0,0,0,0,68,28,0,0,0,0,28,26,0,0,3,0,27,23,0,0,0,0,24,16,0,0,0,0,16,329,3,0,4,0,335,Dandaragan (S)
51680,39,0,0,0,0,39,14,0,0,0,0,14,12,0,0,0,0,12,30,0,0,0,0,30,43,0,0,0,0,44,69,0,0,0,0,70,116,0,0,6,0,122,200,0,0,3,4,209,155,0,0,3,0,157,169,0,0,0,3,173,64,0,0,0,0,69,53,0,0,0,0,53,951,0,0,14,10,975,Chittering (S)
52450,15,0,0,0,0,15,8,0,0,0,0,8,0,0,0,0,0,0,16,0,0,0,0,19,23,0,0,0,0,23,30,0,0,0,0,26,13,0,0,0,0,9,8,0,0,0,0,7,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,121,0,0,0,4,126,Cunderdin (S)
52100,11,0,0,0,0,11,8,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,4,16,0,0,0,0,16,19,0,0,0,0,16,5,0,0,0,0,5,6,0,0,0,0,6,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,85,0,0,0,3,88,Corrigin (S)
52170,56,13,9,0,0,73,15,0,3,0,0,15,8,5,0,0,0,12,8,0,0,0,0,8,13,0,4,0,0,17,32,5,5,0,0,40,31,0,13,0,0,45,61,11,11,0,0,82,16,3,5,0,0,33,65,13,5,0,0,84,270,28,10,0,0,308,35,13,0,0,0,48,603,90,62,0,0,761,Cottesloe (T)
52240,17,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,15,0,0,0,0,15,8,0,0,0,0,8,10,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,72,0,0,0,0,69,Cranbrook (S)
52310,12,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,11,0,0,0,0,11,21,0,0,0,0,21,23,0,0,0,0,23,11,0,0,0,0,6,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,96,0,0,0,0,102,Cuballing (S)
52380,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,Cue (S)
52660,71,5,0,0,0,77,44,0,0,0,0,42,27,0,0,0,0,28,51,0,0,0,0,51,90,0,0,0,0,94,285,8,0,0,0,296,392,9,0,0,0,407,660,3,0,0,0,667,252,3,0,0,0,259,119,0,0,0,0,121,62,0,0,0,3,66,90,0,0,0,0,90,2150,42,0,5,3,2194,Dardanup (S)
52730,49,0,0,0,0,52,21,0,0,0,0,21,9,0,0,0,0,9,32,0,0,0,0,32,31,0,0,0,0,34,105,0,0,0,0,101,96,0,0,0,3,99,101,0,0,0,0,106,53,0,0,0,0,53,34,0,0,0,0,35,29,0,0,0,3,31,28,0,0,0,0,34,589,4,0,5,7,607,Denmark (S)
52800,4,0,0,3,0,9,10,0,0,0,0,10,7,0,0,3,0,6,7,0,0,0,0,7,8,0,0,0,0,12,16,0,0,3,0,25,34,0,0,0,0,37,34,0,0,4,0,34,11,0,0,0,0,16,11,0,0,6,0,16,9,0,0,3,0,20,9,0,0,0,0,10,155,0,0,30,5,185,Derby-West Kimberley (S)
52870,47,0,0,0,0,47,11,0,0,0,0,17,26,0,0,0,0,26,43,0,0,0,0,43,47,0,0,0,0,49,143,0,0,0,0,148,142,0,0,0,0,149,164,0,0,0,0,167,69,0,0,0,0,65,49,0,0,0,0,51,19,0,0,0,0,21,42,0,0,0,0,42,809,9,0,9,8,830,Donnybrook-Balingup (S)
53150,51,12,3,0,0,65,9,6,0,0,0,18,11,3,0,0,0,13,9,3,7,0,0,15,22,8,3,0,0,35,58,7,17,0,0,85,49,11,23,0,0,88,111,24,27,0,0,164,62,15,3,0,0,80,125,25,11,0,0,154,234,18,3,0,0,251,34,6,5,0,0,38,767,141,97,0,0,1006,East Fremantle (T)
53220,7,0,0,0,0,14,17,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,8,3,0,0,0,0,6,7,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,59,3,0,5,3,71,East Pilbara (S)
53290,95,0,0,3,0,102,30,0,0,0,0,35,37,0,0,3,0,40,50,0,0,0,0,50,98,0,0,0,0,101,232,3,3,4,3,247,221,3,3,0,7,228,312,3,0,7,0,324,134,0,0,0,3,137,105,0,0,0,0,105,44,0,0,0,0,42,82,0,0,0,0,80,1432,16,7,15,19,1482,Esperance (S)
53360,11,0,0,3,0,15,3,0,0,4,0,13,3,0,0,0,0,7,7,0,0,3,0,5,5,0,0,3,0,10,28,0,0,3,0,34,28,0,0,3,3,35,64,3,0,3,0,71,41,0,0,0,0,45,48,0,0,0,0,54,16,0,0,3,0,18,12,0,0,4,0,12,272,3,0,31,3,307,Exmouth (S)
53430,142,34,11,0,0,193,55,6,4,0,0,65,45,5,8,0,0,57,74,14,3,0,0,101,93,26,8,0,0,124,291,68,23,3,0,384,313,91,37,0,0,440,497,132,49,0,4,686,393,81,36,0,0,516,421,102,21,0,3,548,310,77,30,0,0,425,96,24,7,0,6,132,2726,658,241,11,22,3662,Fremantle (C)
53570,47,0,0,0,0,50,23,0,0,0,0,24,15,0,0,0,0,15,26,0,0,0,0,22,35,0,0,0,0,32,86,0,4,0,3,91,87,0,0,0,0,90,114,0,0,0,0,118,78,0,0,0,0,78,72,0,0,0,0,78,24,0,0,0,0,28,41,0,0,0,0,39,647,7,5,0,13,666,Gingin (S)
53640,18,0,0,0,0,19,10,0,0,0,0,10,14,0,0,0,0,10,10,0,0,0,0,10,15,0,0,0,0,15,11,0,0,0,0,11,9,0,0,0,0,9,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,102,0,0,0,0,103,Gnowangerup (S)
57210,49,0,0,3,4,57,31,0,0,0,0,31,22,0,0,0,0,22,47,0,0,0,0,47,58,0,0,0,0,59,105,0,0,0,3,107,84,0,0,0,4,90,81,0,0,0,3,86,28,0,0,0,0,29,17,0,0,0,0,16,17,0,0,0,0,15,29,0,0,0,0,29,570,0,0,9,13,594,Plantagenet (S)
52940,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,5,0,0,0,0,5,4,0,0,0,0,4,8,0,0,0,0,8,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,46,0,0,0,0,46,Dowerin (S)
53010,4,0,0,0,0,4,9,0,0,0,0,13,9,0,0,0,0,9,9,0,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,0,0,3,0,46,Dumbleyung (S)
53080,7,0,0,0,0,7,3,0,0,0,0,6,8,0,0,0,0,7,12,0,0,0,0,12,3,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,39,0,0,4,0,42,Dundas (S)
54060,24,0,0,0,0,24,10,0,0,0,0,10,7,0,0,0,0,9,19,0,0,0,0,19,25,0,0,0,0,25,59,0,0,0,0,59,62,0,0,0,0,65,90,0,3,0,0,92,35,0,0,0,0,33,28,0,0,0,0,28,18,0,0,0,0,19,24,0,0,0,0,24,397,0,4,8,3,411,Irwin (S)
54130,26,0,0,0,0,26,3,0,0,0,0,4,9,0,0,0,0,9,11,0,0,0,0,11,3,0,0,0,0,3,21,0,0,0,0,21,11,0,0,0,0,11,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,3,0,0,0,0,3,92,0,0,7,0,100,Jerramungup (S)
54280,86,6,0,0,3,98,33,0,0,0,0,34,50,3,0,0,0,54,110,8,0,0,0,122,164,21,0,0,0,184,618,61,3,5,0,683,725,65,3,0,0,791,1071,52,4,0,0,1126,445,20,0,3,0,469,313,6,0,0,0,322,133,0,0,0,0,140,153,11,0,0,0,164,3903,247,15,12,8,4183,Kalgoorlie/Boulder (C)
54310,27,3,0,0,0,32,5,0,0,0,0,3,11,0,0,0,0,9,7,0,0,0,0,10,11,7,0,0,0,23,52,6,0,3,0,62,84,7,0,0,0,91,168,7,0,4,0,177,108,7,0,0,0,115,174,5,0,0,0,182,172,6,0,0,0,183,31,3,0,3,0,35,848,52,8,10,3,922,Karratha (C)
54170,1192,78,6,0,0,1276,514,37,0,0,0,553,397,21,5,0,0,425,714,36,0,0,0,759,879,57,6,0,0,941,2451,165,17,0,0,2629,2680,198,45,3,3,2930,4764,308,46,0,0,5125,3576,160,13,0,3,3748,3511,116,8,3,0,3634,1881,56,5,3,0,1943,896,50,11,0,3,953,23450,1269,170,14,22,24918,Joondalup (C)
54200,393,5,0,3,0,406,143,0,0,0,0,144,142,0,0,0,0,148,265,3,0,0,0,271,325,8,0,0,3,335,1078,26,0,3,0,1107,1246,38,0,3,0,1281,2290,68,0,0,0,2367,1394,17,0,0,3,1416,972,3,0,4,5,987,457,0,0,3,0,461,358,9,0,0,0,372,9070,180,5,17,13,9279,Kalamunda (S)
55950,8,0,0,0,0,8,5,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,41,0,0,0,0,41,Mukinbudin (S)
57280,8,3,3,0,0,14,3,0,0,0,0,4,8,0,0,0,0,7,3,0,0,0,0,4,8,0,3,0,0,16,31,3,0,3,0,40,33,3,0,0,0,41,56,0,5,0,0,63,39,0,0,0,0,37,103,3,0,0,0,104,85,0,0,0,0,86,18,0,0,0,0,23,394,19,13,8,0,437,Port Hedland (T)
53710,12,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,6,7,0,0,0,0,7,23,0,0,0,0,21,11,0,0,0,0,11,10,0,0,0,0,10,3,0,0,0,0,3,8,0,0,0,0,8,4,0,0,0,0,6,3,0,0,0,0,3,93,0,0,0,0,101,Goomalling (S)
53780,759,39,6,0,0,814,353,25,5,3,0,384,321,15,0,0,0,340,527,35,5,0,0,575,717,45,4,0,0,773,2172,166,14,5,3,2362,3158,277,42,8,6,3479,4490,266,21,6,3,4780,2283,90,7,0,0,2379,1314,49,3,0,0,1368,584,25,3,4,3,614,642,34,6,0,0,675,17309,1070,113,26,22,18543,Gosnells (C)
53800,170,13,0,5,0,188,118,3,0,0,0,118,105,3,0,0,0,106,185,6,0,4,0,194,262,17,0,3,0,288,717,27,0,7,4,759,834,32,3,0,0,870,1011,29,0,7,0,1046,534,11,0,4,0,551,329,10,3,4,0,343,147,12,0,4,0,163,163,5,0,0,0,169,4559,176,14,54,4,4804,Greater Geraldton (C)
53920,3,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,19,0,27,Halls Creek (S)
53990,149,5,0,0,0,155,71,0,0,0,0,75,59,0,0,0,0,64,121,0,0,0,0,121,172,3,0,3,0,179,464,3,0,0,0,467,746,6,0,0,3,763,1090,9,0,0,4,1101,426,0,0,0,0,423,299,3,0,0,7,305,123,0,0,0,3,127,166,0,0,0,0,165,3885,29,3,3,17,3940,Harvey (S)
54340,33,0,0,0,0,33,13,0,0,0,0,13,25,0,0,0,0,24,40,0,0,0,0,40,51,0,0,0,0,51,122,0,0,0,0,122,60,0,0,0,0,60,35,0,0,0,0,35,12,4,0,0,0,15,9,0,0,0,0,9,11,0,0,0,0,11,19,0,0,0,0,19,422,8,3,0,0,428,Katanning (S)
54410,14,0,0,0,0,14,6,0,0,0,0,9,6,0,0,0,0,6,14,0,0,0,0,14,18,0,0,0,0,18,20,0,0,0,0,21,9,0,0,0,0,8,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,13,109,0,0,4,0,114,Kellerberrin (S)
54830,201,6,3,0,0,211,103,3,4,0,0,114,93,4,0,0,0,100,188,8,14,0,0,206,249,6,16,0,0,276,857,35,31,3,0,930,1399,40,8,7,7,1458,1997,58,8,13,3,2087,808,22,0,8,7,843,370,13,0,0,0,385,185,0,0,0,0,190,207,7,0,3,3,219,6661,200,93,38,24,7009,Kwinana (C)
54900,19,0,0,0,0,19,7,0,0,0,0,7,3,0,0,0,0,3,9,0,0,0,0,9,4,0,0,0,0,8,24,0,0,0,0,24,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,12,0,0,0,0,12,86,0,0,0,0,83,Lake Grace (S)
57350,12,0,0,0,0,12,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,8,0,0,0,0,8,14,0,0,0,0,14,7,0,0,0,0,7,3,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,7,73,0,0,0,0,71,Quairading (S)
57420,21,0,0,0,0,20,5,0,0,0,0,7,4,0,0,0,0,4,4,0,0,0,0,11,5,0,0,0,0,5,24,0,0,0,0,24,14,0,0,0,0,14,12,0,0,0,0,14,7,0,0,0,0,7,7,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,0,4,107,0,0,3,3,113,Ravensthorpe (S)
54480,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,32,0,0,0,0,32,Kent (S)
