lga_code16,maopd_400_499_h_0,maopd_400_499_h_1_15,maopd_400_499_h_16_24,maopd_400_499_h_25_34,maopd_400_499_h_35_39,maopd_400_499_h_40,maopd_400_499_h_41_48,maopd_400_499_h_49mo,maopd_400_499_h_ns,maopd_400_499_h_tot,maopd_500_649_h_0,maopd_500_649_h_1_15,maopd_500_649_h_16_24,maopd_500_649_h_25_34,maopd_500_649_h_35_39,maopd_500_649_h_40,maopd_500_649_h_41_48,maopd_500_649_h_49mo,maopd_500_649_h_ns,maopd_500_649_h_tot,maopd_650_799_h_0,maopd_650_799_h_1_15,maopd_650_799_h_16_24,maopd_650_799_h_25_34,maopd_650_799_h_35_39,maopd_650_799_h_40,maopd_650_799_h_41_48,maopd_650_799_h_49mo,maopd_650_799_h_ns,maopd_650_799_h_tot,maopd_800_999_h_0,maopd_800_999_h_1_15,maopd_800_999_h_16_24,maopd_800_999_h_25_34,maopd_800_999_h_35_39,maopd_800_999_h_40,maopd_800_999_h_41_48,maopd_800_999_h_49mo,maopd_800_999_h_ns,maopd_800_999_h_tot,maopd_1000_1249_h_0,maopd_1000_1249_h_1_15,maopd_1000_1249_h_16_24,maopd_1000_1249_h_25_34,maopd_1000_1249_h_35_39,maopd_1000_1249_h_40,maopd_1000_1249_h_41_48,maopd_1000_1249_h_49mo,maopd_1000_1249_h_ns,maopd_1000_1249_h_tot,maopd_1250_1499_h_0,maopd_1250_1499_h_1_15,maopd_1250_1499_h_16_24,maopd_1250_1499_h_25_34,maopd_1250_1499_h_35_39,maopd_1250_1499_h_40,maopd_1250_1499_h_41_48,maopd_1250_1499_h_49mo,maopd_1250_1499_h_ns,maopd_1250_1499_h_tot,maopd_1500_1749_h_0,maopd_1500_1749_h_1_15,maopd_1500_1749_h_16_24,maopd_1500_1749_h_25_34,maopd_1500_1749_h_35_39,maopd_1500_1749_h_40,maopd_1500_1749_h_41_48,maopd_1500_1749_h_49mo,maopd_1500_1749_h_ns,maopd_1500_1749_h_tot,maopd_1750_1999_h_0,maopd_1750_1999_h_1_15,maopd_1750_1999_h_16_24,maopd_1750_1999_h_25_34,maopd_1750_1999_h_35_39,maopd_1750_1999_h_40,maopd_1750_1999_h_41_48,maopd_1750_1999_h_49mo,maopd_1750_1999_h_ns,maopd_1750_1999_h_tot,maopd_2000_2999_h_0,maopd_2000_2999_h_1_15,maopd_2000_2999_h_16_24,maopd_2000_2999_h_25_34,maopd_2000_2999_h_35_39,maopd_2000_2999_h_40,maopd_2000_2999_h_41_48,maopd_2000_2999_h_49mo,maopd_2000_2999_h_ns,maopd_2000_2999_h_tot,maopd_3000mo_h_0,maopd_3000mo_h_1_15,maopd_3000mo_h_16_24,maopd_3000mo_h_25_34,maopd_3000mo_h_35_39,maopd_3000mo_h_40,maopd_3000mo_h_41_48,maopd_3000mo_h_49mo,maopd_3000mo_h_ns,maopd_3000mo_h_tot,maopd_pins_h_0,maopd_pins_h_1_15,maopd_pins_h_16_24,maopd_pins_h_25_34,maopd_pins_h_35_39,maopd_pins_h_40,maopd_pins_h_41_48,maopd_pins_h_49mo,maopd_pins_h_ns,maopd_pins_h_tot,maopd_tot_h_0,maopd_tot_h_1_15,maopd_tot_h_16_24,maopd_tot_h_25_34,maopd_tot_h_35_39,maopd_tot_h_40,maopd_tot_h_41_48,maopd_tot_h_49mo,maopd_tot_h_ns,maopd_tot_h_tot,lab_nni_h_0,lab_nni_h_1_15,lab_nni_h_16_24,lab_nni_h_25_34,lab_nni_h_35_39,lab_nni_h_40,lab_nni_h_41_48,lab_nni_h_49mo,lab_nni_h_ns,lab_nni_h_tot,lab_1_149_h_0,lab_1_149_h_1_15,lab_1_149_h_16_24,lab_1_149_h_25_34,lab_1_149_h_35_39,lab_1_149_h_40,lab_1_149_h_41_48,lab_1_149_h_49mo,lab_1_149_h_ns,lab_1_149_h_tot,lab_150_299_h_0,lab_150_299_h_1_15,lab_150_299_h_16_24,lab_150_299_h_25_34,lab_150_299_h_35_39,lab_150_299_h_40,lab_150_299_h_41_48,lab_150_299_h_49mo,lab_150_299_h_ns,lab_150_299_h_tot,lab_300_399_h_0,lab_300_399_h_1_15,lab_300_399_h_16_24,lab_300_399_h_25_34,lab_300_399_h_35_39,lab_300_399_h_40,lab_300_399_h_41_48,lab_300_399_h_49mo,lab_300_399_h_ns,lab_300_399_h_tot,lab_400_499_h_0,lab_400_499_h_1_15,lab_400_499_h_16_24,lab_400_499_h_25_34,lab_400_499_h_35_39,lab_400_499_h_40,lab_400_499_h_41_48,lab_400_499_h_49mo,lab_400_499_h_ns,lab_400_499_h_tot,lab_500_649_h_0,lab_500_649_h_1_15,lab_500_649_h_16_24,lab_500_649_h_25_34,lab_500_649_h_35_39,lab_500_649_h_40,lab_500_649_h_41_48,lab_500_649_h_49mo,lab_500_649_h_ns,lab_500_649_h_tot,lab_650_799_h_0,lab_650_799_h_1_15,lab_650_799_h_16_24,lab_650_799_h_25_34,lab_650_799_h_35_39,lab_650_799_h_40,lab_650_799_h_41_48,lab_650_799_h_49mo,lab_650_799_h_ns,lab_650_799_h_tot,lab_800_999_h_0,lab_800_999_h_1_15,lab_800_999_h_16_24,lab_800_999_h_25_34,lab_800_999_h_35_39,lab_800_999_h_40,lab_800_999_h_41_48,lab_800_999_h_49mo,lab_800_999_h_ns,lab_800_999_h_tot,lga_name16
33960,7,20,77,34,7,12,6,3,3,164,11,26,58,81,69,34,13,22,5,313,14,15,43,120,283,143,50,56,19,752,25,13,27,84,381,274,185,137,20,1139,28,9,5,59,255,230,236,260,21,1102,15,7,3,18,97,109,93,221,11,566,9,0,4,6,35,56,54,168,9,346,4,0,4,6,20,38,32,81,3,180,0,0,0,0,18,20,18,66,0,121,0,0,0,0,9,0,4,3,0,21,3,3,3,5,14,8,7,12,17,74,130,227,300,434,1196,927,693,1044,114,5064,11,26,9,3,11,3,3,0,5,67,28,471,46,9,3,0,0,4,4,569,16,297,87,26,7,12,0,9,9,474,19,162,145,64,17,7,6,9,12,442,6,116,167,118,24,26,6,8,15,489,27,114,135,272,181,97,9,23,17,872,37,71,92,371,484,310,58,35,26,1487,42,49,72,255,501,453,141,104,23,1635,Ipswich (C)
33980,6,3,3,3,0,3,0,3,0,21,6,3,0,7,7,3,0,8,0,36,4,0,0,3,6,13,7,23,0,66,16,3,3,15,25,14,10,69,3,161,34,9,15,24,47,36,43,223,0,429,37,5,12,26,27,41,83,382,14,638,59,12,7,26,54,54,111,654,21,995,64,6,10,40,70,68,160,768,20,1205,243,30,37,51,147,130,357,1674,42,2719,77,8,12,22,64,41,180,446,11,861,13,0,4,3,7,6,14,76,14,144,562,94,116,216,465,417,978,4352,136,7343,0,10,0,0,0,0,0,3,3,15,3,60,4,0,0,0,0,3,3,83,4,48,9,8,0,5,4,0,3,84,8,21,23,7,3,8,3,3,0,68,0,11,28,14,6,9,0,9,3,79,5,17,17,31,25,13,8,34,4,142,6,14,8,28,41,23,20,51,6,189,7,10,6,18,39,39,40,104,0,272,Isaac (R)
34420,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,Kowanyama (S)
34530,0,4,10,4,0,3,0,0,0,23,0,3,6,9,0,0,3,8,3,31,4,0,3,11,12,10,3,3,5,50,3,3,3,3,21,12,11,14,0,73,0,5,0,5,19,16,15,27,0,86,0,0,0,0,9,6,7,33,0,59,0,0,0,0,3,4,6,9,0,31,4,0,0,0,4,3,4,8,0,24,3,0,0,0,0,0,5,13,0,18,0,0,0,0,0,0,0,3,0,3,3,0,0,3,3,4,0,4,3,20,20,35,34,40,77,64,48,121,12,449,0,13,0,0,0,0,0,3,0,18,3,68,15,8,0,0,0,0,0,94,5,58,23,10,3,3,0,3,0,107,3,37,26,15,3,7,0,12,0,106,9,29,31,29,7,3,0,0,4,112,5,18,22,46,19,18,3,3,3,146,6,11,19,52,118,39,12,8,0,263,8,8,8,19,108,60,13,25,3,247,Livingstone (S)
34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,3,0,3,3,3,0,3,0,19,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,Lockhart River (S)
34580,0,7,15,0,7,7,0,3,3,44,3,3,13,16,13,5,4,9,3,72,16,3,11,16,46,21,16,19,0,141,6,0,10,14,53,40,26,43,4,189,7,3,4,6,28,29,33,80,0,188,3,0,0,0,6,14,6,70,3,111,0,0,0,4,6,10,8,51,3,75,4,0,0,0,4,0,6,39,0,46,0,0,0,0,3,0,0,17,0,24,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,3,3,10,5,25,38,52,67,62,160,135,107,340,24,988,0,8,0,0,0,3,0,0,0,11,5,105,10,5,0,4,0,0,7,136,7,85,34,19,5,0,0,4,0,152,4,43,49,31,4,5,3,0,6,141,6,44,59,42,12,7,4,3,0,187,9,27,45,104,65,44,15,22,6,333,8,21,24,120,142,113,47,49,6,532,5,11,16,56,123,105,58,65,8,454,Lockyer Valley (R)
34590,3,45,85,53,24,18,10,21,11,269,14,38,88,153,134,72,16,52,16,579,28,43,70,170,503,243,89,78,16,1238,33,27,42,103,579,403,187,209,27,1621,19,14,28,55,278,254,217,307,22,1189,17,3,3,19,67,96,117,242,4,580,8,3,7,3,22,71,46,173,4,347,0,3,3,4,11,20,16,91,3,149,0,0,0,0,9,17,15,83,0,131,0,4,0,0,3,9,0,15,0,32,10,5,6,4,16,15,4,20,27,109,159,408,455,625,1682,1243,722,1306,151,6750,6,48,15,10,3,7,6,3,4,99,37,616,56,21,3,7,0,0,21,765,25,408,153,49,18,13,3,4,19,696,19,252,259,101,29,16,4,17,24,715,25,209,261,188,54,32,11,16,19,806,46,143,231,404,251,125,34,60,31,1317,51,96,133,340,672,339,111,69,20,1826,34,46,73,155,536,430,161,113,26,1581,Logan (C)
41010,0,3,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,3,0,6,0,3,0,0,7,4,7,5,0,20,0,0,0,0,3,3,0,5,0,14,3,0,0,0,0,8,0,13,0,24,0,0,0,0,0,0,3,4,0,7,0,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,9,9,3,17,20,12,36,0,116,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,13,0,5,9,3,0,0,0,0,0,20,0,12,4,4,0,0,0,6,0,22,0,3,6,7,5,8,4,3,3,32,0,0,0,13,9,0,3,0,0,27,0,0,0,5,12,10,0,0,0,29,Ceduna (DC)
41060,4,22,62,24,21,13,3,8,3,152,10,19,34,74,69,34,13,26,3,286,17,12,22,86,285,118,35,21,12,602,14,6,17,60,346,185,75,35,6,749,10,10,9,15,167,108,74,47,0,444,4,3,0,4,38,35,31,44,0,160,0,3,0,0,20,8,14,21,0,68,3,0,0,0,18,10,5,18,6,56,0,0,0,0,12,13,4,21,3,50,0,0,0,0,4,4,0,4,0,8,0,0,0,3,12,4,4,6,6,34,71,156,213,307,993,540,261,251,50,2835,0,14,3,6,6,0,0,0,0,31,17,273,19,5,0,0,0,0,3,316,14,235,70,15,4,0,0,3,6,349,8,165,83,41,4,10,0,0,10,328,14,109,147,62,20,11,6,4,10,388,19,74,104,193,104,36,16,14,11,576,24,45,51,161,287,96,26,20,17,725,16,27,17,74,241,143,48,34,6,615,Charles Sturt (C)
37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,4,0,6,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,7,7,0,11,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,3,0,3,0,16,0,0,0,0,5,3,3,9,0,26,0,0,0,0,5,3,3,0,0,7,Winton (S)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,12,0,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,Woorabinda (S)
41190,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,6,4,0,0,22,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,7,5,13,13,0,54,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,3,0,0,3,14,0,3,0,3,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,3,4,0,0,0,0,0,10,0,0,0,6,0,0,0,3,0,19,3,0,0,0,0,10,0,0,0,13,Cleve (DC)
41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,4,0,20,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,9,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,3,0,3,0,8,0,0,4,0,5,6,0,0,0,15,0,0,0,0,0,3,0,0,0,3,Elliston (DC)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Wujal Wujal (S)
37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,8,0,14,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,Yarrabah (S)
41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,7,7,4,7,0,30,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,4,3,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,4,0,8,0,0,0,4,0,3,0,4,0,10,Franklin Harbour (DC)
40070,3,10,12,5,4,0,0,0,3,50,9,7,20,20,21,6,3,8,4,107,9,9,13,30,75,21,14,10,3,179,6,4,3,26,80,42,18,10,6,198,5,0,0,8,43,45,17,21,0,149,10,3,3,0,27,35,16,14,0,103,12,0,4,3,23,58,17,30,0,147,5,0,0,0,6,24,7,15,0,61,4,0,0,0,11,9,4,21,0,53,0,0,0,0,0,0,0,3,0,7,0,3,0,5,0,9,0,4,0,24,63,104,84,108,300,258,98,142,24,1185,6,27,7,7,3,0,0,4,4,53,22,381,20,8,0,3,0,0,9,444,18,368,105,26,3,6,6,0,12,553,15,259,178,65,17,5,0,7,12,559,20,160,297,135,24,12,9,7,16,687,26,97,234,309,98,24,16,10,20,828,26,50,82,198,235,60,15,16,9,692,14,21,43,73,229,87,61,31,11,577,Adelaide (C)
40120,0,10,4,3,4,4,0,4,0,25,0,4,5,8,6,4,3,3,0,39,3,3,6,14,16,12,7,13,0,69,3,3,6,8,38,27,17,10,0,110,3,4,0,4,26,21,15,26,0,92,0,0,0,0,6,3,6,22,0,46,0,0,0,3,0,9,7,7,0,25,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,19,62,24,50,103,82,57,94,4,497,3,6,4,3,0,0,0,0,0,16,11,129,8,0,0,0,0,0,3,149,8,71,17,6,5,4,0,0,0,111,3,38,34,8,7,0,0,0,3,102,10,27,40,36,10,3,3,0,0,123,4,28,38,48,33,24,9,5,3,193,3,15,15,52,70,70,9,3,7,243,3,8,3,13,55,44,34,14,3,190,Adelaide Hills (DC)
40220,0,8,3,6,0,4,4,0,0,29,4,4,9,15,0,0,3,3,0,34,0,5,3,8,14,4,9,4,0,48,3,3,8,3,12,23,13,8,0,71,3,0,0,3,10,10,18,17,3,71,4,0,3,0,3,12,6,13,4,42,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,3,0,8,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,29,40,39,48,61,49,62,10,350,0,3,0,0,0,0,0,0,0,10,4,49,3,3,0,0,0,3,0,63,4,53,18,13,6,3,0,3,0,94,3,39,33,9,5,5,0,0,3,99,4,31,31,28,9,3,3,5,0,121,3,19,24,37,26,23,0,0,3,145,0,10,7,38,48,23,9,9,0,143,8,5,6,16,41,35,15,14,0,128,Alexandrina (DC)
41330,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,8,11,3,3,11,0,45,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,3,4,5,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,5,0,0,0,6,3,0,3,5,0,18,0,0,0,0,5,3,0,3,0,16,Coober Pedy (DC)
41560,0,3,4,4,0,0,0,0,3,19,0,9,0,10,3,3,0,0,0,22,0,3,3,7,22,4,3,4,0,46,0,0,0,6,12,13,10,7,0,52,0,0,3,0,10,4,10,9,0,40,0,0,0,0,0,4,3,8,0,19,0,0,0,0,0,3,3,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,4,30,15,36,46,40,26,43,10,243,0,3,0,0,0,0,0,0,0,4,3,56,0,0,0,0,0,0,0,65,10,30,12,0,0,0,0,0,4,58,3,29,13,5,0,0,0,3,0,54,0,41,22,14,0,0,0,0,3,85,3,19,16,29,11,7,7,0,0,90,3,13,4,14,22,8,3,8,0,70,0,3,4,0,14,10,8,3,0,48,Copper Coast (DC)
40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,9,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,8,0,3,0,0,0,19,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,Anangu Pitjantjatjara (AC)
40310,0,0,5,6,0,0,0,0,0,13,4,9,9,7,9,3,0,4,0,40,3,7,3,12,27,9,8,5,0,78,3,3,12,9,40,44,25,23,0,152,13,0,0,5,42,69,17,24,3,175,7,0,0,3,20,25,17,25,0,93,0,0,0,0,7,11,15,20,0,58,0,0,0,0,0,4,4,18,0,27,0,0,0,0,0,0,3,15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,8,26,51,39,37,151,166,91,137,10,703,0,7,0,0,0,0,0,3,3,18,7,119,10,5,0,0,0,0,4,151,3,85,25,15,3,0,3,0,0,134,5,59,32,22,0,12,4,0,0,136,9,37,52,43,7,6,9,7,0,170,9,35,41,59,30,22,6,0,5,216,17,16,28,47,58,40,13,8,0,225,8,9,9,21,77,111,31,12,3,278,Barossa (DC)
40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,9,0,0,0,0,7,5,0,3,0,15,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,9,7,14,3,59,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,4,0,11,0,7,3,0,0,0,0,0,0,14,0,0,3,3,0,0,0,0,0,12,0,3,3,5,0,3,0,3,0,17,0,0,3,0,3,0,0,0,0,12,0,0,0,3,3,4,0,0,0,10,Barunga West (DC)
40520,0,0,9,0,0,0,0,0,0,7,0,0,3,0,4,3,0,3,0,24,3,0,3,4,16,17,4,7,3,49,0,0,0,3,12,23,5,3,0,48,0,0,0,0,10,15,6,13,0,52,0,0,0,0,0,3,4,12,0,19,0,0,0,0,0,3,0,8,0,13,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,9,12,19,16,44,66,32,43,10,236,0,3,0,0,0,0,0,3,0,5,0,18,0,0,0,0,0,0,0,30,3,23,11,0,0,0,4,3,0,52,0,27,22,3,0,3,3,0,0,58,3,20,8,21,7,3,0,0,0,59,0,15,20,24,20,9,0,3,0,97,0,0,7,14,46,15,0,3,0,97,3,0,3,4,37,27,9,5,0,90,Berri and Barmera (DC)
40700,0,3,7,3,0,0,0,3,0,17,0,0,0,7,3,0,0,0,0,13,0,0,3,8,8,0,9,3,3,31,0,0,3,3,7,8,5,3,0,39,0,0,0,3,6,8,10,3,0,34,0,0,0,0,3,3,4,4,0,13,0,0,0,0,3,0,0,3,0,11,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,3,34,27,29,33,24,30,29,10,221,0,7,0,0,0,0,0,0,0,9,10,118,8,3,0,0,0,0,0,137,0,71,19,3,0,0,0,3,3,100,5,44,35,19,3,0,0,0,0,102,3,36,56,20,3,3,0,0,3,124,3,21,34,28,8,5,0,6,3,111,7,4,8,36,34,21,7,3,0,113,0,9,6,7,28,17,4,0,0,73,Burnside (C)
40910,0,6,6,0,0,3,0,0,0,23,0,3,3,13,8,3,0,3,0,39,0,0,4,8,29,14,3,4,3,69,0,0,3,9,44,26,17,7,5,114,0,0,3,3,24,14,19,24,3,88,0,0,0,0,5,12,11,18,0,45,0,0,0,0,0,0,3,5,0,16,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,10,35,38,49,113,77,59,68,12,455,0,7,0,0,0,0,0,0,0,9,4,82,3,0,0,0,0,3,0,95,5,60,13,3,0,0,0,0,0,89,3,42,29,7,0,0,0,0,0,90,8,24,27,28,3,3,0,0,0,94,0,15,22,55,17,11,8,3,0,133,0,11,11,41,41,14,5,9,4,123,0,3,3,14,28,34,13,10,0,116,Campbelltown (C) (SA)
