lga_code16,cl_nfd_400_499_mng,cl_nfd_400_499_pro,cl_nfd_400_499_tectw,cl_nfd_400_499_copsw,cl_nfd_400_499_claw,cl_nfd_400_499_swks,cl_nfd_400_499_maopdv,cl_nfd_400_499_lab,cl_nfd_400_499_idns,cl_nfd_400_499_tot,cl_nfd_500_649_mng,cl_nfd_500_649_pro,cl_nfd_500_649_tectw,cl_nfd_500_649_copsw,cl_nfd_500_649_claw,cl_nfd_500_649_swks,cl_nfd_500_649_maopdv,cl_nfd_500_649_lab,cl_nfd_500_649_idns,cl_nfd_500_649_tot,cl_nfd_650_799_mng,cl_nfd_650_799_pro,cl_nfd_650_799_tectw,cl_nfd_650_799_copsw,cl_nfd_650_799_claw,cl_nfd_650_799_swks,cl_nfd_650_799_maopdv,cl_nfd_650_799_lab,cl_nfd_650_799_idns,cl_nfd_650_799_tot,cl_nfd_800_999_mng,cl_nfd_800_999_pro,cl_nfd_800_999_tectw,cl_nfd_800_999_copsw,cl_nfd_800_999_claw,cl_nfd_800_999_swks,cl_nfd_800_999_maopdv,cl_nfd_800_999_lab,cl_nfd_800_999_idns,cl_nfd_800_999_tot,cl_nfd_1000_1249_mng,cl_nfd_1000_1249_pro,cl_nfd_1000_1249_tectw,cl_nfd_1000_1249_copsw,cl_nfd_1000_1249_claw,cl_nfd_1000_1249_swks,cl_nfd_1000_1249_maopdv,cl_nfd_1000_1249_lab,cl_nfd_1000_1249_idns,cl_nfd_1000_1249_tot,cl_nfd_1250_1499_mng,cl_nfd_1250_1499_pro,cl_nfd_1250_1499_tectw,cl_nfd_1250_1499_copsw,cl_nfd_1250_1499_claw,cl_nfd_1250_1499_swks,cl_nfd_1250_1499_maopdv,cl_nfd_1250_1499_lab,cl_nfd_1250_1499_idns,cl_nfd_1250_1499_tot,cl_nfd_1500_1749_mng,cl_nfd_1500_1749_pro,cl_nfd_1500_1749_tectw,cl_nfd_1500_1749_copsw,cl_nfd_1500_1749_claw,cl_nfd_1500_1749_swks,cl_nfd_1500_1749_maopdv,cl_nfd_1500_1749_lab,cl_nfd_1500_1749_idns,cl_nfd_1500_1749_tot,cl_nfd_1750_1999_mng,cl_nfd_1750_1999_pro,cl_nfd_1750_1999_tectw,cl_nfd_1750_1999_copsw,cl_nfd_1750_1999_claw,cl_nfd_1750_1999_swks,cl_nfd_1750_1999_maopdv,cl_nfd_1750_1999_lab,cl_nfd_1750_1999_idns,cl_nfd_1750_1999_tot,cl_nfd_2000_2999_mng,cl_nfd_2000_2999_pro,cl_nfd_2000_2999_tectw,cl_nfd_2000_2999_copsw,cl_nfd_2000_2999_claw,cl_nfd_2000_2999_swks,cl_nfd_2000_2999_maopdv,cl_nfd_2000_2999_lab,cl_nfd_2000_2999_idns,cl_nfd_2000_2999_tot,cl_nfd_3000mo_mng,cl_nfd_3000mo_pro,cl_nfd_3000mo_tectw,cl_nfd_3000mo_copsw,cl_nfd_3000mo_claw,cl_nfd_3000mo_swks,cl_nfd_3000mo_maopdv,cl_nfd_3000mo_lab,cl_nfd_3000mo_idns,cl_nfd_3000mo_tot,cl_nfd_pins_mng,cl_nfd_pins_pro,cl_nfd_pins_tectw,cl_nfd_pins_copsw,cl_nfd_pins_claw,cl_nfd_pins_swks,cl_nfd_pins_maopdv,cl_nfd_pins_lab,cl_nfd_pins_idns,cl_nfd_pins_tot,cl_nfd_tot_mng,cl_nfd_tot_pro,cl_nfd_tot_tectw,cl_nfd_tot_copsw,cl_nfd_tot_claw,cl_nfd_tot_swks,cl_nfd_tot_maopdv,cl_nfd_tot_lab,cl_nfd_tot_idns,cl_nfd_tot_tot,ciii_iv_nni_mng,ciii_iv_nni_pro,ciii_iv_nni_tectw,ciii_iv_nni_copsw,ciii_iv_nni_claw,ciii_iv_nni_swks,ciii_iv_nni_maopdv,ciii_iv_nni_lab,ciii_iv_nni_idns,ciii_iv_nni_tot,ciii_iv_1_149_mng,ciii_iv_1_149_pro,ciii_iv_1_149_tectw,ciii_iv_1_149_copsw,ciii_iv_1_149_claw,ciii_iv_1_149_swks,ciii_iv_1_149_maopdv,ciii_iv_1_149_lab,ciii_iv_1_149_idns,ciii_iv_1_149_tot,ciii_iv_150_299_mng,ciii_iv_150_299_pro,ciii_iv_150_299_tectw,ciii_iv_150_299_copsw,ciii_iv_150_299_claw,ciii_iv_150_299_swks,ciii_iv_150_299_maopdv,ciii_iv_150_299_lab,ciii_iv_150_299_idns,ciii_iv_150_299_tot,ciii_iv_300_399_mng,ciii_iv_300_399_pro,ciii_iv_300_399_tectw,ciii_iv_300_399_copsw,ciii_iv_300_399_claw,ciii_iv_300_399_swks,ciii_iv_300_399_maopdv,ciii_iv_300_399_lab,ciii_iv_300_399_idns,ciii_iv_300_399_tot,ciii_iv_400_499_mng,ciii_iv_400_499_pro,ciii_iv_400_499_tectw,ciii_iv_400_499_copsw,ciii_iv_400_499_claw,ciii_iv_400_499_swks,ciii_iv_400_499_maopdv,ciii_iv_400_499_lab,ciii_iv_400_499_idns,ciii_iv_400_499_tot,ciii_iv_500_649_mng,ciii_iv_500_649_pro,ciii_iv_500_649_tectw,ciii_iv_500_649_copsw,ciii_iv_500_649_claw,ciii_iv_500_649_swks,ciii_iv_500_649_maopdv,ciii_iv_500_649_lab,ciii_iv_500_649_idns,ciii_iv_500_649_tot,ciii_iv_650_799_mng,ciii_iv_650_799_pro,ciii_iv_650_799_tectw,ciii_iv_650_799_copsw,ciii_iv_650_799_claw,ciii_iv_650_799_swks,ciii_iv_650_799_maopdv,ciii_iv_650_799_lab,ciii_iv_650_799_idns,ciii_iv_650_799_tot,ciii_iv_800_999_mng,ciii_iv_800_999_pro,ciii_iv_800_999_tectw,ciii_iv_800_999_copsw,ciii_iv_800_999_claw,ciii_iv_800_999_swks,ciii_iv_800_999_maopdv,ciii_iv_800_999_lab,ciii_iv_800_999_idns,ciii_iv_800_999_tot,lga_name16
54170,3,3,3,27,31,22,0,7,0,93,8,5,17,46,39,23,0,10,0,149,8,4,8,58,30,16,3,18,0,138,20,3,16,47,38,13,4,11,0,152,22,6,10,17,43,16,3,12,3,131,13,10,6,8,23,11,0,0,0,69,4,11,3,9,9,3,0,0,0,44,3,0,9,15,6,3,0,3,0,37,4,5,3,0,8,6,0,0,0,23,4,0,0,0,4,3,0,0,0,14,0,0,0,6,0,3,3,0,3,13,93,57,94,286,249,165,20,66,10,1041,10,5,11,6,11,3,3,11,4,64,10,11,17,60,17,49,8,26,5,199,10,15,68,106,49,81,15,57,0,397,10,17,76,94,43,90,12,62,3,402,17,16,92,163,39,94,8,50,4,493,37,22,192,280,111,96,13,59,9,818,54,30,255,296,113,101,20,72,13,950,97,35,363,252,142,83,29,76,8,1084,Joondalup (C)
54200,0,0,3,7,4,5,0,3,0,17,0,3,6,9,12,5,3,3,0,44,0,4,4,13,9,0,0,6,0,40,4,6,8,16,8,6,6,3,0,53,7,0,8,4,11,0,6,6,0,55,5,0,3,3,4,0,4,4,0,29,0,3,3,4,4,3,8,0,0,28,3,0,3,0,0,0,0,0,0,12,9,0,0,0,6,0,8,0,0,22,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,10,34,22,47,75,74,34,45,30,4,366,3,0,6,0,3,0,0,4,3,18,4,3,15,4,7,12,0,14,0,58,3,0,21,24,12,15,6,15,0,94,0,3,29,31,12,8,3,5,3,97,7,3,22,42,9,13,9,19,5,132,5,6,52,65,30,24,12,16,4,221,18,10,91,96,40,17,26,32,3,343,26,9,162,79,60,12,55,56,4,454,Kalamunda (S)
54760,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,0,0,8,3,0,0,0,0,0,16,Kulin (S)
54830,0,0,0,4,4,0,0,5,0,13,0,0,0,12,5,3,0,3,0,29,0,0,4,8,3,0,0,8,0,18,3,0,0,11,7,0,8,4,0,33,3,3,5,3,5,0,0,3,0,25,6,0,6,5,8,0,3,0,0,26,0,0,5,3,4,0,3,3,0,23,3,0,4,3,0,0,6,3,0,20,3,0,13,0,0,4,15,0,3,35,4,0,7,0,0,0,0,0,0,14,0,0,0,3,3,0,0,0,0,10,20,11,46,57,47,21,41,33,3,274,3,0,7,0,3,0,0,4,0,24,0,3,0,4,6,5,0,4,0,31,0,3,14,19,3,6,3,12,0,58,0,3,8,24,7,7,0,5,0,60,3,5,20,27,7,8,5,12,0,92,6,0,36,49,21,13,3,13,3,154,12,3,34,46,27,13,21,23,0,186,8,7,96,50,37,12,38,27,6,284,Kwinana (C)
54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,16,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,3,0,0,14,3,0,7,0,0,3,0,7,0,21,Lake Grace (S)
56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,Ngaanyatjarraku (S)
54340,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,5,8,0,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,5,0,3,3,0,0,0,15,3,0,0,0,3,4,0,4,0,13,0,0,4,3,3,0,0,0,0,13,0,0,12,6,4,0,3,0,0,32,3,6,14,7,8,3,3,15,0,67,9,3,19,12,12,4,4,12,0,73,Katanning (S)
54410,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,12,6,0,3,3,0,0,0,0,0,11,0,0,9,4,5,0,0,0,0,20,Kellerberrin (S)
54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,10,Kent (S)
54550,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,3,3,0,0,4,0,23,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,10,4,0,3,7,0,6,0,0,0,20,3,3,5,6,3,0,0,7,0,25,3,0,8,0,3,0,3,12,0,28,Kojonup (S)
55320,3,4,4,14,13,10,0,6,0,50,3,4,3,20,25,13,4,12,0,78,4,0,12,30,30,14,4,10,0,109,11,6,15,32,27,13,3,8,0,119,8,3,23,20,35,14,11,7,0,119,3,4,9,12,19,11,0,5,0,62,5,0,7,8,13,13,0,3,0,52,6,9,4,9,4,0,0,3,0,34,4,13,4,0,0,0,0,0,0,26,8,5,0,3,5,8,0,0,0,30,0,0,0,3,3,0,0,0,0,5,55,57,103,173,193,111,23,58,7,774,4,0,9,6,0,6,0,0,0,32,3,5,17,23,4,31,0,11,0,94,8,12,28,49,29,43,3,23,3,195,4,5,36,65,18,34,5,37,3,209,11,11,69,86,40,38,7,32,3,294,18,13,132,160,56,72,11,60,4,541,37,18,183,162,71,62,17,65,12,622,63,22,265,206,118,69,34,70,6,860,Melville (C)
54620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,4,3,15,Kondinin (S)
54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,Koorda (S)
54970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,4,0,0,3,0,0,0,6,0,0,11,0,0,6,0,0,0,10,0,0,15,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,3,11,4,0,0,18,5,0,43,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,7,0,0,0,3,0,0,0,0,0,4,0,0,5,0,0,0,4,0,0,12,Laverton (S)
56730,0,0,0,0,3,0,0,0,0,4,0,0,0,3,3,0,0,0,0,14,0,0,0,10,0,3,0,3,0,14,0,0,0,3,3,0,0,0,0,6,0,3,0,0,9,0,0,0,0,19,0,0,0,3,3,0,0,0,0,13,0,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,5,23,24,16,9,8,0,106,3,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,0,0,15,0,0,0,3,4,4,3,10,0,24,0,0,7,0,3,5,3,3,0,26,4,3,11,8,0,9,0,0,3,37,9,0,15,23,12,4,3,10,0,81,9,4,32,27,6,9,3,16,3,107,11,11,41,28,25,12,7,11,0,144,Northam (S)
55040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,13,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,3,7,3,0,0,15,0,3,37,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,14,0,3,8,0,0,0,0,3,0,15,Leonora (S)
55110,0,0,8,13,5,9,0,7,0,46,0,4,11,27,14,15,0,12,0,74,6,0,3,27,14,11,0,8,0,69,11,9,10,28,17,13,5,5,0,94,10,8,9,19,19,8,6,4,0,75,3,0,4,9,9,3,4,3,0,37,3,0,0,13,3,0,0,3,0,23,4,4,0,7,4,6,0,0,0,22,4,0,3,0,0,5,4,0,0,24,0,3,0,3,0,3,0,0,0,13,0,0,0,3,0,0,0,0,0,10,42,32,47,174,104,93,21,59,6,581,7,0,6,3,3,3,0,0,0,24,0,3,18,35,7,24,0,19,0,115,8,9,38,61,20,46,11,40,0,223,7,3,40,80,24,47,6,42,0,258,6,16,66,85,37,43,10,39,3,305,20,23,114,182,71,72,19,40,4,548,41,20,164,218,69,69,26,60,0,664,51,27,223,173,103,71,40,33,9,728,Mandurah (C)
55180,0,3,0,3,0,0,0,0,0,10,0,0,0,3,3,3,0,4,0,16,0,0,0,6,3,0,0,3,0,12,3,0,0,0,0,0,0,8,0,12,0,0,3,0,4,3,0,0,0,12,0,3,0,0,0,0,3,0,0,7,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,8,20,16,10,7,17,0,109,5,0,3,3,0,0,0,0,0,10,0,0,0,3,0,0,0,3,0,12,7,0,7,12,3,5,0,9,0,42,11,0,18,4,4,0,0,8,0,48,9,0,11,14,0,4,3,9,0,48,12,0,17,21,9,11,3,14,0,89,13,7,36,21,18,11,4,14,5,127,22,8,56,23,17,6,10,13,0,144,Manjimup (S)
55250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,4,0,15,0,0,3,4,0,0,3,4,0,10,Meekatharra (S)
55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,0,0,0,0,9,Mukinbudin (S)
55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,Mingenew (S)
55390,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,Menzies (S)
55460,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,10,0,7,7,0,36,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,9,5,0,3,0,0,0,0,0,0,14,3,0,13,4,3,3,3,0,0,26,3,0,7,9,3,0,3,3,0,31,4,3,12,4,5,4,0,3,0,37,Merredin (S)
56090,0,0,0,0,0,3,0,6,0,13,0,3,0,8,3,0,0,4,0,18,4,0,3,10,10,7,0,3,0,32,0,0,6,7,8,3,0,0,0,23,3,3,3,3,13,3,3,0,0,37,6,0,3,7,5,0,0,4,0,20,0,0,0,11,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,27,53,44,16,14,22,0,220,9,4,3,3,4,0,0,0,3,22,0,3,9,6,9,4,0,3,0,34,0,0,20,14,4,4,5,16,0,63,3,8,31,15,7,11,11,13,0,95,0,8,29,14,10,13,5,13,0,92,11,5,64,44,27,17,3,18,0,177,19,9,69,44,20,19,5,14,0,200,16,13,95,46,23,12,18,32,3,265,Mundaring (S)
56790,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,0,8,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,8,7,3,0,4,3,36,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,3,0,5,5,0,0,0,3,0,13,0,0,3,0,0,0,0,4,0,11,0,0,4,0,3,0,0,3,0,22,3,0,7,4,4,0,0,4,0,25,6,0,6,6,3,0,0,3,4,32,9,0,9,5,0,3,0,8,3,33,Northampton (S)
55600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,6,4,0,0,0,22,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,6,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,3,0,6,4,0,4,4,0,0,0,7,0,23,3,0,8,3,9,3,0,3,0,33,10,0,11,13,0,3,6,6,0,42,Moora (S)
