LGA_MAIN11,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_estat_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_estat_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_estat_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_over_LT_Real_eSte_agent,R_650_over_LT_Ste_ter_hsg_aut,R_650_over_LT_Psn_not_Sme_hhd,R_650_ovr_LT_hs_coop_com_ch_g,R_650_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_650_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot,LGA_NAME11
36810,3,100,201,6,125,249,684,7,114,32,15,41,6,215,68,184,228,49,83,7,619,222,70,349,28,81,14,764,198,17,230,15,40,0,500,431,18,262,4,34,4,753,371,6,203,6,26,5,617,130,0,47,0,3,0,180,5,0,3,0,0,4,12,3,0,0,0,0,0,3,3,0,11,0,0,0,14,34,34,58,13,32,19,190,1475,543,1624,136,465,308,4551,Tablelands (R)
36910,13,314,296,40,185,273,1121,17,302,57,25,43,0,444,309,395,522,86,106,24,1442,1634,182,850,68,126,15,2875,1129,50,617,14,123,17,1950,2736,49,834,9,113,15,3756,2556,22,509,30,63,16,3196,958,3,174,9,16,6,1166,113,0,35,0,5,0,153,24,0,13,0,0,0,37,34,11,37,0,0,0,82,149,101,140,36,83,35,544,9672,1429,4084,317,863,401,16766,Toowoomba (R)
36950,0,40,8,4,142,24,218,0,22,0,0,6,0,28,0,59,3,7,20,0,89,0,40,4,5,18,0,67,0,17,0,0,10,0,27,3,32,3,23,6,0,67,0,29,7,0,4,0,40,0,7,6,0,5,3,21,0,3,4,0,0,0,7,3,0,0,0,0,0,3,0,0,5,0,0,0,5,0,16,9,0,28,3,56,6,265,49,39,239,30,628,Torres (S)
36960,0,338,3,125,51,3,520,0,131,0,28,3,3,165,0,38,0,63,0,0,101,0,7,0,7,0,3,17,0,4,0,0,3,0,7,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,16,8,0,45,0,539,6,239,65,9,858,Torres Strait Island (R)
37010,32,490,253,9,81,200,1065,11,535,27,29,31,9,642,104,799,274,62,84,6,1329,535,437,458,30,346,8,1814,730,181,452,13,667,12,2055,1965,133,732,28,277,16,3151,4087,94,1187,54,160,26,5608,4181,18,750,9,119,23,5100,731,0,146,4,18,0,899,155,4,38,3,7,0,207,100,16,53,3,5,0,177,171,205,155,23,119,31,704,12802,2912,4525,267,1914,331,22751,Townsville (C)
51330,27,212,187,21,7,87,541,5,367,24,11,4,3,414,59,247,170,24,11,3,514,67,124,204,13,9,7,424,59,56,159,6,11,0,291,180,29,296,6,23,4,538,1069,11,709,3,83,9,1884,1893,9,820,3,67,13,2805,452,3,206,0,13,5,679,82,5,58,0,5,0,150,89,9,68,0,8,0,174,76,77,121,11,12,24,321,4058,1149,3022,98,253,155,8735,Canning (C)
51400,0,9,23,0,7,27,66,0,38,5,0,0,0,43,8,52,21,0,5,0,86,6,15,35,0,3,0,59,8,6,30,0,0,0,44,41,9,38,3,3,0,94,164,0,68,0,11,0,243,264,0,59,0,4,0,327,27,0,9,0,0,0,36,5,0,4,0,0,0,9,3,0,3,0,0,0,6,5,14,8,0,7,0,34,531,143,303,3,40,27,1047,Capel (S)
51470,0,3,3,0,9,5,20,0,3,0,0,5,0,8,0,3,3,0,8,0,14,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,12,15,0,25,5,57,Carnamah (S)
51540,0,28,20,3,29,26,106,0,74,0,4,9,0,87,10,73,17,9,50,3,162,21,57,27,3,40,0,148,19,13,9,5,7,0,53,23,11,21,0,10,0,65,38,13,19,0,3,0,73,13,3,8,0,3,0,27,4,0,9,0,3,0,16,0,0,0,0,0,0,0,0,0,3,0,3,0,6,4,17,12,0,19,4,56,132,289,145,24,176,33,799,Carnarvon (S)
37300,5,10,0,0,178,17,210,0,0,0,0,10,0,10,3,3,3,0,12,0,21,0,0,3,0,16,0,19,0,0,0,0,17,0,17,4,0,9,0,20,0,33,20,0,4,0,15,3,42,17,3,4,3,17,0,44,38,0,11,0,26,0,75,36,0,4,0,7,0,47,9,0,7,0,14,0,30,13,3,0,0,29,0,45,145,19,45,3,361,20,593,Weipa (T)
37310,6,51,163,4,213,238,675,8,36,13,14,40,3,114,53,78,168,28,70,12,409,124,35,168,27,39,6,399,112,7,127,5,24,5,280,281,12,131,0,22,4,450,395,0,90,3,14,0,502,247,0,25,0,10,3,285,47,0,13,0,0,0,60,4,0,3,0,3,0,10,0,0,0,4,0,0,4,32,13,64,6,67,8,190,1309,232,965,91,502,279,3378,Western Downs (R)
37340,3,70,73,3,125,105,379,0,76,10,3,30,0,119,32,96,92,44,34,3,301,123,38,97,43,53,7,361,170,17,104,14,32,0,337,309,12,131,12,21,7,492,566,9,209,6,36,5,831,478,3,139,0,24,3,647,170,0,35,0,10,0,215,31,0,8,0,8,0,47,23,0,19,0,11,3,56,48,22,39,12,46,7,174,1953,343,956,137,430,140,3959,Whitsunday (R)
40070,9,82,52,20,5,28,196,0,182,10,52,0,0,244,26,77,42,86,5,6,242,124,47,58,67,26,3,325,91,21,80,26,22,4,244,244,30,147,23,28,8,480,523,25,281,22,32,0,883,920,11,324,9,35,5,1304,371,0,112,0,15,3,501,101,4,37,0,6,0,148,95,3,35,3,10,4,150,38,24,46,3,13,14,138,2542,506,1224,311,197,75,4855,Adelaide (C)
40120,3,4,73,15,9,57,161,0,8,12,6,3,3,32,13,14,74,14,20,0,135,26,14,90,6,13,0,149,32,5,84,0,6,0,127,110,9,117,3,16,0,255,220,3,126,0,9,4,362,155,0,65,0,3,0,223,58,0,17,0,0,0,75,18,0,5,0,0,0,23,8,0,13,0,3,0,24,4,4,26,14,4,7,59,647,61,702,58,86,71,1625,Adelaide Hills (DC)
40220,3,28,56,10,27,50,174,0,51,7,20,6,0,84,21,40,76,15,12,4,168,137,15,169,24,15,4,364,160,9,126,0,16,0,311,314,3,142,3,7,3,472,214,4,84,0,4,0,306,39,3,14,3,3,0,62,3,0,0,0,0,0,3,3,0,0,0,0,0,3,7,0,5,0,0,0,12,9,12,21,3,11,0,56,910,165,700,78,101,61,2015,Alexandrina (DC)
51610,0,0,9,0,6,13,28,0,0,3,0,0,0,3,8,0,4,0,0,0,12,4,0,6,0,0,0,10,0,3,3,0,0,0,6,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,12,6,31,0,15,13,77,Chapman Valley (S)
63210,0,4,24,5,7,24,64,0,14,6,5,0,0,25,4,3,26,3,3,0,39,22,4,43,3,4,4,80,24,0,31,0,3,0,58,26,0,20,0,0,0,46,14,0,10,3,3,0,30,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,3,16,94,28,167,19,23,31,362,Kentish (M)
37400,0,18,15,3,23,16,75,0,4,3,0,0,0,7,0,13,10,3,3,3,32,4,0,14,0,4,0,22,3,0,3,0,3,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,7,0,19,10,43,49,6,40,19,167,Winton (S)
40910,3,101,79,30,7,63,283,0,292,16,55,0,3,366,33,186,88,57,13,3,380,99,73,161,27,11,4,375,122,21,152,3,27,3,328,434,35,344,7,26,4,850,752,29,453,12,44,11,1301,421,0,171,5,14,3,614,68,3,28,0,5,0,104,11,9,5,0,0,0,25,14,0,14,0,3,0,31,28,50,50,27,5,14,174,1985,799,1561,223,155,108,4831,Campbelltown (C)
41010,0,44,13,27,21,18,123,3,14,7,5,6,0,35,11,34,32,11,10,3,101,15,21,20,4,17,0,77,8,3,17,0,5,0,33,35,9,17,0,0,0,61,16,6,5,0,0,0,27,4,0,4,0,0,0,8,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,5,3,0,23,96,139,118,52,65,21,491,Ceduna (DC)
37550,0,24,3,5,20,0,52,0,29,3,0,3,0,35,0,85,0,8,0,3,96,0,20,0,3,0,0,23,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,0,161,6,23,23,6,219,Woorabinda (S)
41060,16,535,160,104,21,126,962,7,1160,28,95,9,12,1311,80,900,236,96,25,15,1352,274,429,481,54,67,22,1327,337,166,439,17,38,6,1003,933,215,808,25,89,14,2084,1466,120,980,21,103,16,2706,957,20,450,6,34,8,1475,182,0,85,0,4,4,275,82,3,31,5,3,0,124,62,12,31,3,3,0,111,55,254,112,35,24,24,504,4451,3814,3841,461,420,247,13234,Charles Sturt (C)
41140,0,22,29,3,23,38,115,0,27,11,10,3,0,51,18,28,36,12,16,0,110,61,18,79,6,18,0,182,54,3,32,3,3,0,95,85,0,33,3,3,0,124,54,0,12,0,3,0,69,8,0,0,0,0,0,8,0,0,3,0,3,0,6,4,0,4,0,0,0,8,3,3,5,0,0,0,11,6,11,13,0,9,0,39,293,112,257,37,81,38,818,Clare and Gilbert Valleys (DC)
52240,0,0,17,0,19,13,49,0,5,5,0,6,0,16,6,5,11,0,5,0,27,11,0,4,0,3,0,18,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,12,17,10,44,5,39,13,128,Cranbrook (S)
52310,0,0,6,0,6,7,19,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,7,0,0,0,7,0,0,3,0,0,0,3,4,0,4,0,0,0,8,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,9,0,23,3,11,7,53,Cuballing (S)
63410,0,4,22,11,34,11,82,3,3,3,0,3,3,15,3,3,31,3,3,0,43,8,0,37,0,4,0,49,0,0,7,0,3,0,10,0,0,3,0,3,0,6,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,3,18,14,10,118,14,56,17,229,King Island (M)
37570,0,24,0,0,6,0,30,0,13,0,0,0,0,13,0,18,0,0,0,0,18,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,6,0,69,Wujal Wujal (S)
37600,0,29,3,8,12,11,63,0,29,0,8,0,0,37,0,141,0,14,0,0,155,0,78,0,18,0,3,99,0,4,0,5,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,285,3,53,12,14,371,Yarrabah (S)
39399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44830,3,5,31,3,6,25,73,4,0,10,0,0,0,14,9,3,28,0,5,0,45,7,3,21,0,3,0,34,3,0,5,0,0,0,8,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,29,11,105,3,14,25,187,Mount Remarkable (DC)
45040,4,74,46,16,20,31,191,6,209,19,12,10,4,260,92,172,66,17,31,4,382,280,122,111,7,20,3,543,230,16,95,0,11,0,352,398,15,85,0,15,3,516,100,3,24,5,0,0,132,7,0,9,0,0,0,16,3,0,5,0,0,0,8,3,0,0,0,0,0,3,4,4,7,0,0,0,15,11,28,22,12,20,9,102,1138,643,489,69,127,54,2520,Murray Bridge (RC)
41330,0,0,18,5,18,12,53,10,10,4,0,10,0,34,35,16,21,0,10,0,82,19,10,19,0,4,0,52,3,3,0,0,3,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,4,0,16,73,42,68,5,52,12,252,Coober Pedy (DC)
41560,0,52,45,16,7,22,142,0,69,6,11,4,0,90,25,57,85,13,20,3,203,114,40,95,8,21,3,281,100,4,70,3,4,3,184,223,3,53,4,7,0,290,79,0,13,3,4,0,99,13,0,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,9,13,21,16,0,3,0,53,571,251,389,58,70,31,1370,Copper Coast (DC)
40250,0,106,3,132,80,6,327,0,17,0,3,0,0,20,0,31,0,8,0,0,39,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,18,0,37,0,177,3,148,98,6,432,Anangu Pitjantjatjara (AC)
40310,0,11,43,21,21,38,134,0,29,10,27,5,0,71,13,38,58,30,25,3,167,111,32,108,16,18,3,288,115,8,80,0,6,3,212,265,8,106,6,11,3,399,177,0,75,0,10,0,262,47,0,9,0,0,0,56,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,3,10,7,3,14,12,8,5,49,743,129,507,112,104,58,1653,Barossa (DC)
40430,0,0,17,0,3,9,29,3,0,7,0,3,0,13,11,0,33,3,3,0,50,29,0,22,0,3,0,54,10,0,3,0,3,0,16,12,0,0,0,0,0,12,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,3,15,72,3,87,3,15,12,192,Barunga West (DC)
40520,3,56,37,15,18,30,159,9,83,7,5,8,0,112,97,94,117,3,37,3,351,261,45,101,5,21,5,438,46,4,19,0,10,0,79,52,4,7,0,4,0,67,34,0,3,0,0,0,37,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,3,9,7,20,11,4,4,0,46,515,312,308,32,102,41,1310,Berri and Barmera (DC)
41750,0,8,24,0,4,13,49,0,3,4,0,3,0,10,0,3,12,0,3,0,18,3,0,8,0,3,0,14,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8,3,14,57,0,16,13,103,Elliston (DC)
44620,9,143,34,10,13,27,236,24,294,16,32,9,3,378,335,295,113,21,22,4,790,459,217,157,15,52,3,903,263,24,99,7,9,0,402,321,6,60,3,17,3,410,117,3,26,0,8,0,154,19,3,3,3,0,0,28,0,3,0,0,0,0,3,0,3,0,0,3,0,6,6,3,3,0,0,0,12,22,61,12,5,4,5,109,1575,1055,523,96,137,45,3431,Mount Gambier (C)
53990,3,20,43,0,14,41,121,0,55,12,0,3,0,70,14,73,51,8,12,3,161,50,31,91,3,49,3,227,70,7,72,0,11,0,160,150,3,123,0,12,3,291,295,4,153,0,16,3,471,244,3,69,0,0,0,316,18,0,7,0,0,0,25,5,3,0,0,0,0,8,4,0,3,0,3,3,13,9,5,26,6,11,0,57,862,204,650,17,131,56,1920,Harvey (S)
41830,0,3,6,4,6,11,30,0,5,0,0,0,0,5,4,14,14,0,13,0,45,8,9,5,0,5,0,27,8,0,6,0,0,0,14,3,3,0,0,0,0,6,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,3,3,0,9,23,37,38,7,27,11,143,Flinders Ranges (DC)
41960,0,0,14,0,3,6,23,0,3,3,3,0,0,9,0,0,3,0,3,0,6,4,3,12,3,3,0,25,4,0,7,0,3,0,14,10,0,6,0,0,0,16,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,3,0,6,21,6,51,6,15,6,105,Franklin Harbour (DC)
42750,0,11,25,6,13,24,79,0,9,15,4,5,0,33,18,7,35,4,14,0,78,54,9,43,0,12,0,118,33,0,32,0,3,3,71,25,0,16,0,3,3,47,8,0,3,0,0,0,11,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,3,0,19,142,39,181,14,53,30,459,Kangaroo Island (DC)
43080,0,0,10,0,7,15,32,0,3,0,0,5,0,8,0,3,15,0,7,0,25,3,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,6,40,0,19,15,83,Karoonda East Murray (DC)
40700,8,22,66,16,7,76,195,3,67,16,17,0,0,103,21,24,65,15,0,3,128,80,13,126,4,10,3,236,119,5,123,0,5,0,252,357,3,226,3,7,3,599,545,5,289,4,6,0,849,394,0,172,4,7,3,580,223,3,67,0,0,0,293,97,0,36,0,4,0,137,87,0,38,0,0,3,128,26,15,41,9,10,5,106,1960,157,1265,72,56,96,3606,Burnside (C)
41190,0,5,31,0,16,16,68,0,12,3,0,4,0,19,0,4,9,3,6,0,22,7,0,22,0,0,0,29,3,0,8,0,0,0,11,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,10,25,76,3,30,16,160,Cleve (DC)
46300,0,83,20,7,10,17,137,9,159,11,6,3,3,191,46,152,74,9,15,3,299,187,94,132,3,27,3,446,63,37,69,0,18,3,190,174,14,90,0,8,3,289,173,4,74,0,10,0,261,47,4,15,0,6,3,75,0,0,5,0,0,0,5,4,0,0,0,0,0,4,0,0,3,0,0,3,6,9,49,15,8,3,3,87,712,596,508,33,100,41,1990,Port Lincoln (C)
42030,3,69,19,26,6,24,147,0,137,0,22,5,3,167,14,113,39,9,21,0,196,82,61,103,11,28,3,288,121,15,104,3,35,3,281,336,14,170,0,15,3,538,347,0,106,0,0,5,458,42,0,17,0,4,0,63,0,0,6,0,0,0,6,0,4,0,0,0,0,4,6,3,0,0,0,0,9,9,31,22,3,9,3,77,960,447,586,74,123,44,2234,Gawler (T)
42110,0,12,39,0,13,28,92,0,4,9,9,4,0,26,12,3,44,4,8,3,74,23,3,33,7,3,0,69,9,0,18,0,0,3,30,10,0,8,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,8,0,0,10,0,4,3,17,58,22,165,20,32,40,337,Goyder (DC)
42250,0,0,34,0,22,38,94,0,0,6,0,3,0,9,23,0,37,0,14,0,74,35,0,31,0,6,0,72,28,0,6,0,4,3,41,10,0,18,0,0,0,28,9,0,7,0,0,0,16,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,5,0,16,0,7,0,28,113,0,158,0,59,41,371,Grant (DC)
43710,0,3,37,0,19,28,87,0,3,5,0,0,0,8,3,3,46,3,11,3,69,12,0,47,0,6,4,69,7,0,16,0,3,0,26,7,0,6,0,0,0,13,17,0,11,0,0,0,28,3,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,3,3,0,9,49,9,175,6,46,35,320,Lower Eyre Peninsula (DC)
43790,0,37,60,26,40,48,211,0,58,17,11,14,3,103,75,49,151,11,45,8,339,125,24,121,7,18,3,298,37,0,38,0,5,0,80,25,0,16,0,0,0,41,9,0,3,0,4,0,16,6,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13,4,13,3,46,281,180,419,59,139,65,1143,Loxton Waikerie (DC)
43920,0,3,20,9,6,20,58,3,3,7,3,3,0,19,3,0,29,0,7,3,42,11,0,40,0,4,0,55,11,0,35,0,0,0,46,31,0,32,0,3,3,69,16,0,22,0,3,0,41,6,0,13,0,0,0,19,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,8,0,6,0,18,88,9,206,12,32,26,373,Mallala (DC)
46450,7,134,38,0,10,31,220,9,260,14,5,7,5,300,137,190,88,12,28,3,458,389,71,118,10,42,3,633,106,15,31,5,3,0,160,127,5,23,0,6,0,161,42,0,12,0,0,0,54,11,4,4,0,0,0,19,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,5,0,0,0,0,9,13,58,11,5,9,8,104,845,742,342,37,105,50,2121,Port Pirie City and Dists (M)
44000,0,0,0,8,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,12,0,5,17,Maralinga Tjarutja (AC)
44060,13,449,116,42,12,80,712,3,1038,22,77,5,16,1161,38,791,140,135,21,10,1135,145,337,260,60,29,3,834,143,95,296,21,19,6,580,538,172,512,34,32,6,1294,1351,79,733,21,48,7,2239,905,16,336,5,26,6,1294,103,3,38,0,0,0,144,24,6,13,0,3,0,46,19,20,23,0,3,0,65,46,186,81,30,20,24,387,3328,3192,2570,425,218,158,9891,Marion (C)
44210,0,11,41,0,20,39,111,4,29,13,4,0,0,50,19,31,72,0,14,0,136,58,14,53,0,4,0,129,37,0,32,0,5,0,74,49,3,8,0,0,0,60,5,0,4,0,0,3,12,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,16,0,12,3,31,172,88,245,4,55,45,609,Mid Murray (DC)
44340,7,30,94,21,13,68,233,0,84,20,46,0,5,155,23,71,129,67,11,5,306,99,27,208,18,11,5,368,126,8,174,4,13,6,331,432,13,335,12,22,6,820,578,8,400,3,26,5,1020,398,0,238,3,15,3,657,117,0,51,0,0,0,168,49,0,10,0,3,4,66,31,3,22,3,3,0,62,32,16,58,28,5,8,147,1892,260,1739,205,122,115,4333,Mitcham (C)
44550,0,31,46,16,18,33,144,4,97,6,13,5,3,128,7,92,47,25,12,0,183,38,44,70,9,11,0,172,44,16,94,8,22,0,184,217,37,183,10,21,8,476,521,7,192,5,14,3,742,229,0,62,4,10,3,308,26,3,10,0,0,0,39,4,0,7,0,0,0,11,14,0,5,0,0,0,19,11,21,28,12,6,3,81,1115,348,750,102,119,53,2487,Mount Barker (DC)
42600,6,40,77,30,11,65,229,0,90,7,63,10,4,174,40,75,83,74,10,3,285,175,30,168,22,17,4,416,204,17,155,7,7,4,394,524,8,264,0,8,9,813,670,7,357,9,14,5,1062,435,0,202,4,6,0,647,204,0,37,0,0,0,241,76,0,22,0,3,0,101,85,4,30,0,0,0,119,33,18,26,19,6,9,111,2452,289,1428,228,92,103,4592,Holdfast Bay (C)
43220,0,9,10,3,9,10,41,0,0,3,0,6,0,9,0,3,21,0,0,0,24,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,12,49,3,15,10,89,Kimba (DC)
