lga_code16,mng_nni_h_0,mng_nni_h_1_15,mng_nni_h_16_24,mng_nni_h_25_34,mng_nni_h_35_39,mng_nni_h_40,mng_nni_h_41_48,mng_nni_h_49mo,mng_nni_h_ns,mng_nni_h_tot,mng_1_149_h_0,mng_1_149_h_1_15,mng_1_149_h_16_24,mng_1_149_h_25_34,mng_1_149_h_35_39,mng_1_149_h_40,mng_1_149_h_41_48,mng_1_149_h_49mo,mng_1_149_h_ns,mng_1_149_h_tot,mng_150_299_h_0,mng_150_299_h_1_15,mng_150_299_h_16_24,mng_150_299_h_25_34,mng_150_299_h_35_39,mng_150_299_h_40,mng_150_299_h_41_48,mng_150_299_h_49mo,mng_150_299_h_ns,mng_150_299_h_tot,mng_300_399_h_0,mng_300_399_h_1_15,mng_300_399_h_16_24,mng_300_399_h_25_34,mng_300_399_h_35_39,mng_300_399_h_40,mng_300_399_h_41_48,mng_300_399_h_49mo,mng_300_399_h_ns,mng_300_399_h_tot,mng_400_499_h_0,mng_400_499_h_1_15,mng_400_499_h_16_24,mng_400_499_h_25_34,mng_400_499_h_35_39,mng_400_499_h_40,mng_400_499_h_41_48,mng_400_499_h_49mo,mng_400_499_h_ns,mng_400_499_h_tot,mng_500_649_h_0,mng_500_649_h_1_15,mng_500_649_h_16_24,mng_500_649_h_25_34,mng_500_649_h_35_39,mng_500_649_h_40,mng_500_649_h_41_48,mng_500_649_h_49mo,mng_500_649_h_ns,mng_500_649_h_tot,mng_650_799_h_0,mng_650_799_h_1_15,mng_650_799_h_16_24,mng_650_799_h_25_34,mng_650_799_h_35_39,mng_650_799_h_40,mng_650_799_h_41_48,mng_650_799_h_49mo,mng_650_799_h_ns,mng_650_799_h_tot,mng_800_999_h_0,mng_800_999_h_1_15,mng_800_999_h_16_24,mng_800_999_h_25_34,mng_800_999_h_35_39,mng_800_999_h_40,mng_800_999_h_41_48,mng_800_999_h_49mo,mng_800_999_h_ns,mng_800_999_h_tot,mng_1000_1249_h_0,mng_1000_1249_h_1_15,mng_1000_1249_h_16_24,mng_1000_1249_h_25_34,mng_1000_1249_h_35_39,mng_1000_1249_h_40,mng_1000_1249_h_41_48,mng_1000_1249_h_49mo,mng_1000_1249_h_ns,mng_1000_1249_h_tot,mng_1250_1499_h_0,mng_1250_1499_h_1_15,mng_1250_1499_h_16_24,mng_1250_1499_h_25_34,mng_1250_1499_h_35_39,mng_1250_1499_h_40,mng_1250_1499_h_41_48,mng_1250_1499_h_49mo,mng_1250_1499_h_ns,mng_1250_1499_h_tot,mng_1500_1749_h_0,mng_1500_1749_h_1_15,mng_1500_1749_h_16_24,mng_1500_1749_h_25_34,mng_1500_1749_h_35_39,mng_1500_1749_h_40,mng_1500_1749_h_41_48,mng_1500_1749_h_49mo,mng_1500_1749_h_ns,mng_1500_1749_h_tot,mng_1750_1999_h_0,mng_1750_1999_h_1_15,mng_1750_1999_h_16_24,mng_1750_1999_h_25_34,mng_1750_1999_h_35_39,mng_1750_1999_h_40,mng_1750_1999_h_41_48,mng_1750_1999_h_49mo,mng_1750_1999_h_ns,mng_1750_1999_h_tot,mng_2000_2999_h_0,mng_2000_2999_h_1_15,mng_2000_2999_h_16_24,mng_2000_2999_h_25_34,mng_2000_2999_h_35_39,mng_2000_2999_h_40,mng_2000_2999_h_41_48,mng_2000_2999_h_49mo,mng_2000_2999_h_ns,mng_2000_2999_h_tot,mng_3000mo_h_0,mng_3000mo_h_1_15,mng_3000mo_h_16_24,mng_3000mo_h_25_34,mng_3000mo_h_35_39,mng_3000mo_h_40,mng_3000mo_h_41_48,mng_3000mo_h_49mo,mng_3000mo_h_ns,mng_3000mo_h_tot,mng_pins_h_0,mng_pins_h_1_15,mng_pins_h_16_24,mng_pins_h_25_34,mng_pins_h_35_39,mng_pins_h_40,mng_pins_h_41_48,mng_pins_h_49mo,mng_pins_h_ns,mng_pins_h_tot,mng_tot_h_0,mng_tot_h_1_15,mng_tot_h_16_24,mng_tot_h_25_34,mng_tot_h_35_39,mng_tot_h_40,mng_tot_h_41_48,mng_tot_h_49mo,mng_tot_h_ns,mng_tot_h_tot,pro_nni_h_0,pro_nni_h_1_15,pro_nni_h_16_24,pro_nni_h_25_34,pro_nni_h_35_39,pro_nni_h_40,pro_nni_h_41_48,pro_nni_h_49mo,pro_nni_h_ns,pro_nni_h_tot,pro_1_149_h_0,pro_1_149_h_1_15,pro_1_149_h_16_24,pro_1_149_h_25_34,pro_1_149_h_35_39,pro_1_149_h_40,pro_1_149_h_41_48,pro_1_149_h_49mo,pro_1_149_h_ns,pro_1_149_h_tot,pro_150_299_h_0,pro_150_299_h_1_15,pro_150_299_h_16_24,pro_150_299_h_25_34,pro_150_299_h_35_39,pro_150_299_h_40,pro_150_299_h_41_48,pro_150_299_h_49mo,pro_150_299_h_ns,pro_150_299_h_tot,pro_300_399_h_0,pro_300_399_h_1_15,pro_300_399_h_16_24,pro_300_399_h_25_34,pro_300_399_h_35_39,pro_300_399_h_40,pro_300_399_h_41_48,pro_300_399_h_49mo,pro_300_399_h_ns,pro_300_399_h_tot,lga_name16
40250,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,17,0,0,0,0,0,0,6,4,0,18,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,10,8,11,20,21,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,3,7,0,0,4,33,0,0,0,4,0,0,0,0,0,7,Anangu Pitjantjatjara (AC)
40310,0,3,0,7,3,0,0,15,0,26,0,3,3,0,0,3,0,3,0,15,3,12,4,4,0,3,0,3,0,30,0,7,15,7,6,0,3,20,0,57,3,8,11,6,3,12,0,10,4,49,0,18,5,14,6,11,9,29,0,94,6,7,15,16,17,16,5,27,3,112,3,8,15,19,22,33,17,44,0,163,9,5,3,17,26,51,29,49,4,192,6,9,0,7,22,39,33,45,3,171,3,3,3,5,15,29,20,58,0,141,0,0,0,3,10,13,20,38,0,79,0,3,3,0,8,41,32,94,0,183,3,3,0,3,3,18,17,64,0,101,0,4,0,3,4,3,4,10,3,24,41,84,80,114,146,271,195,496,11,1444,0,3,0,0,0,0,0,0,0,3,0,14,4,0,0,4,0,0,0,15,0,17,4,0,0,0,0,0,0,29,0,18,11,0,0,0,0,0,0,33,Barossa (DC)
40430,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,3,3,0,12,0,0,0,0,0,0,0,5,0,7,0,3,0,3,0,3,3,3,0,23,3,0,0,3,0,3,8,13,0,30,0,0,0,4,3,4,5,12,0,30,0,0,0,3,3,3,4,17,0,27,0,0,0,0,0,4,3,10,0,21,0,5,0,0,0,3,0,12,0,22,0,0,0,0,0,4,3,10,0,20,3,0,0,0,0,3,0,14,0,29,3,0,0,0,0,0,0,4,0,14,0,3,0,0,0,0,0,11,0,13,18,19,12,14,13,38,27,119,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barunga West (DC)
40520,4,3,5,0,0,3,0,6,0,17,0,3,0,3,0,3,0,4,0,12,0,3,3,3,6,0,3,8,0,30,0,6,6,7,3,0,0,9,0,26,0,9,0,5,3,6,0,4,3,38,5,5,3,12,5,4,3,16,3,58,0,0,3,4,10,12,7,9,0,48,3,3,3,11,7,28,12,19,0,72,4,0,6,3,16,23,7,26,0,86,0,6,0,4,7,17,17,20,0,69,0,3,3,3,9,12,11,21,0,55,0,0,0,0,6,4,15,12,0,38,3,0,0,3,6,5,11,24,0,50,0,0,0,0,3,0,0,8,0,10,0,0,0,0,4,0,0,5,0,15,24,37,34,62,83,113,82,191,11,633,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,12,Berri and Barmera (DC)
40700,0,4,0,3,0,3,0,6,0,25,3,11,0,3,0,0,0,0,0,26,3,9,7,0,0,0,0,0,0,20,0,11,9,3,5,3,0,3,0,31,0,12,3,8,0,3,0,10,0,40,5,6,11,19,8,13,7,11,0,79,3,4,13,34,19,28,13,21,0,134,3,10,12,20,58,37,22,22,0,195,4,7,17,26,57,63,32,48,0,254,9,10,16,17,51,49,25,44,0,216,7,3,4,14,32,51,33,45,0,192,5,10,3,3,32,29,34,44,0,160,14,13,7,16,46,85,71,139,3,387,13,12,13,20,16,48,41,165,0,322,0,0,0,0,0,0,3,3,0,11,57,112,105,188,349,420,285,557,9,2093,0,3,0,0,0,5,0,4,0,17,7,52,3,5,3,3,0,3,0,76,3,45,17,9,0,0,0,3,0,83,4,43,13,5,3,5,0,9,3,89,Burnside (C)
40910,0,4,3,3,0,0,0,7,0,20,0,3,6,3,0,0,0,0,0,15,0,9,5,3,4,0,0,4,0,34,0,12,3,6,3,0,0,12,0,36,0,3,10,9,5,0,3,6,0,28,0,9,6,10,6,6,0,14,0,51,0,6,9,14,14,6,9,16,0,78,3,0,4,11,28,27,15,28,0,116,4,6,4,17,26,32,23,42,3,156,0,0,0,3,21,24,17,24,0,96,0,3,0,8,19,32,17,29,0,111,0,0,3,0,13,10,13,23,0,60,0,3,0,3,15,21,16,42,0,100,0,0,0,3,3,12,0,18,0,37,0,0,0,0,3,0,0,6,0,8,18,58,54,89,158,178,117,259,7,945,0,6,0,0,0,0,0,3,0,9,4,23,3,7,0,0,0,4,4,33,3,32,3,4,0,7,0,5,0,52,0,31,15,9,0,6,0,5,0,64,Campbelltown (C) (SA)
41830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,5,0,6,0,15,0,0,0,0,0,0,0,4,0,12,0,3,0,0,0,0,0,4,0,10,0,3,0,3,0,3,0,3,0,13,0,0,0,4,3,3,0,3,0,15,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,4,4,0,7,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,3,9,6,14,6,21,3,56,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,Flinders Ranges (DC)
42030,0,0,0,0,0,3,0,10,0,11,0,0,0,0,0,3,0,0,0,7,0,3,4,3,0,0,0,0,0,12,0,3,3,3,0,3,3,3,0,17,0,0,0,0,0,3,0,3,0,14,0,3,3,5,7,7,4,7,0,34,5,8,3,10,17,12,6,19,0,80,5,0,3,16,19,26,10,19,0,91,0,0,0,8,20,24,21,39,0,114,3,0,0,3,9,14,13,22,0,57,0,3,0,3,12,16,13,18,0,65,3,0,0,0,5,9,4,8,0,28,3,0,0,0,4,7,12,35,0,63,0,3,0,4,3,3,4,14,0,29,0,0,0,0,4,0,0,0,0,3,17,20,29,57,99,122,88,193,8,629,3,0,0,0,0,0,0,0,0,3,3,9,0,0,4,0,0,0,0,18,0,9,3,4,0,0,0,0,0,20,3,10,4,3,3,0,0,0,0,32,Gawler (T)
42110,0,0,3,0,0,0,0,17,3,20,0,3,0,0,0,0,0,4,3,16,4,0,0,0,0,0,3,15,0,21,0,4,0,3,0,3,0,24,0,31,0,4,0,0,0,3,0,10,0,27,0,7,3,8,4,7,4,20,4,49,0,3,0,0,5,6,5,22,0,40,0,0,0,7,4,7,8,22,0,44,0,0,3,3,3,5,0,23,0,45,4,6,0,0,0,8,10,15,0,35,0,3,0,3,0,8,8,13,0,35,0,0,0,0,0,4,3,9,0,16,0,5,4,0,0,0,3,7,0,17,0,0,0,0,0,3,0,12,0,17,0,0,0,0,0,5,0,4,0,8,10,32,24,35,24,61,41,206,8,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goyder (DC)
42250,0,3,0,0,0,3,0,20,0,27,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,14,0,9,0,3,0,6,3,7,0,24,0,12,3,0,3,0,3,17,3,38,0,6,3,6,6,7,6,17,0,54,3,0,0,3,4,10,3,25,0,51,0,4,3,0,3,13,3,25,0,60,3,0,4,4,6,24,8,41,0,99,0,0,3,0,0,15,3,26,0,43,0,3,3,3,3,3,7,25,0,42,0,0,0,0,0,8,0,11,0,25,0,4,0,8,3,3,3,26,0,49,0,0,4,3,0,3,0,22,0,36,0,0,3,0,0,0,0,13,6,23,14,42,34,41,34,94,41,279,10,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,Grant (DC)
42600,0,0,0,0,0,3,3,3,0,11,0,9,3,0,0,0,0,4,0,22,3,8,0,0,0,0,0,4,0,22,0,6,3,3,0,3,0,3,0,24,0,11,11,7,4,5,3,12,0,56,3,14,10,23,9,12,3,21,0,98,3,8,9,13,36,23,13,7,0,110,4,3,3,19,47,49,22,37,0,188,3,3,3,20,48,50,38,38,0,210,3,0,3,10,34,26,27,47,0,148,3,8,3,12,22,25,19,52,0,146,3,3,7,6,16,16,11,33,0,91,3,0,4,3,11,21,18,62,0,128,3,3,8,3,0,11,8,45,0,85,0,0,0,0,3,7,3,3,5,20,35,86,78,118,224,241,178,373,10,1345,0,0,0,0,0,0,0,0,0,6,0,21,3,0,0,0,0,0,0,27,0,27,7,0,0,0,0,3,0,40,3,24,13,7,0,0,0,0,0,50,Holdfast Bay (C)
42750,0,0,0,0,0,0,3,12,0,21,0,0,0,0,0,0,0,11,0,12,0,3,0,0,0,0,3,17,0,26,0,4,4,7,0,8,0,22,0,47,0,10,4,3,3,6,0,14,0,46,3,5,4,9,5,9,0,22,0,56,3,3,10,13,5,5,3,9,0,57,3,3,3,8,13,16,6,25,0,84,3,3,3,3,7,11,8,29,0,64,3,0,0,0,3,6,0,10,0,29,0,0,0,0,3,6,3,14,0,26,0,0,0,0,0,4,0,8,0,14,0,0,0,0,3,4,0,16,0,29,0,0,0,6,0,3,3,3,0,9,0,0,0,0,0,0,0,3,0,5,19,30,31,55,45,83,34,212,7,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,4,Kangaroo Island (DC)
43080,0,0,0,3,0,3,4,9,0,20,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,4,0,11,0,19,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,3,5,14,0,23,0,0,0,0,0,5,0,19,0,34,0,3,3,3,3,4,0,26,0,41,0,0,0,0,3,3,4,16,0,21,0,0,0,0,0,4,0,4,0,11,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,13,7,14,4,29,12,135,3,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Karoonda East Murray (DC)
43360,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,5,5,0,0,3,0,4,0,4,0,12,3,3,0,5,0,3,3,9,0,27,0,3,3,3,0,5,0,7,0,23,0,0,0,5,3,14,7,13,0,43,0,3,0,4,3,6,3,16,0,40,0,0,0,0,0,4,0,7,0,15,0,0,0,0,0,3,0,3,0,16,0,0,0,0,0,4,0,7,0,13,0,4,0,3,3,4,5,10,0,34,0,0,0,0,0,3,7,10,0,16,0,0,0,0,3,0,0,0,3,7,16,15,16,22,20,51,23,99,3,269,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,Kingston (DC) (SA)
43650,0,0,0,0,0,4,0,8,0,17,0,3,0,0,0,0,0,3,0,7,0,4,6,8,0,3,4,5,0,29,0,3,7,6,0,3,0,4,0,27,3,0,11,3,0,6,0,13,0,40,0,8,10,11,3,10,4,17,0,59,7,0,5,7,15,16,6,24,0,82,3,3,5,7,13,14,14,28,0,99,4,0,3,6,11,30,14,41,0,116,3,4,0,5,10,15,19,39,0,97,3,3,0,3,12,15,21,27,0,83,0,4,0,0,6,18,14,25,0,60,3,0,3,0,8,11,27,51,0,102,0,0,0,0,0,8,12,43,0,72,0,0,0,0,0,0,0,7,0,18,37,40,46,62,72,171,125,348,11,919,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,10,0,5,3,0,0,0,0,0,0,14,0,3,3,0,0,0,3,0,0,16,Light (RegC)
43710,0,0,0,3,0,6,4,6,0,16,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,5,0,13,3,0,0,3,0,4,0,12,0,21,0,3,3,3,3,6,4,13,3,32,0,0,0,8,5,8,5,5,0,36,3,0,3,4,8,13,9,23,0,60,3,3,6,6,13,11,9,21,0,70,5,4,3,9,8,5,10,30,0,81,0,0,0,3,7,9,3,8,0,26,0,0,0,5,3,9,5,15,0,30,3,0,0,0,0,3,6,7,0,19,4,5,3,0,9,10,3,15,0,44,0,3,0,0,0,3,7,15,3,29,0,0,0,3,0,0,0,3,0,6,26,26,28,40,51,79,59,180,7,493,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,7,Lower Eyre Peninsula (DC)
43220,0,3,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,3,3,0,15,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,12,3,0,0,0,3,0,0,7,0,12,0,3,4,0,0,4,3,11,0,28,0,0,3,0,0,10,0,12,0,30,0,0,0,0,3,0,3,16,0,28,0,0,0,0,0,0,0,11,0,18,0,0,0,0,0,3,0,9,0,18,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,7,0,10,0,0,0,0,0,3,0,0,3,8,5,12,7,8,11,26,16,115,4,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kimba (DC)
43790,0,0,0,0,0,3,0,9,0,21,0,3,8,3,0,4,0,6,0,26,0,7,3,3,0,3,4,9,0,26,0,7,4,3,0,10,4,14,0,41,3,7,5,12,3,9,3,19,0,66,3,12,8,13,6,10,0,39,3,101,6,4,0,11,10,15,10,35,0,96,6,0,3,6,13,24,14,37,0,105,3,3,4,3,12,31,21,56,3,139,3,0,0,3,13,22,15,26,0,85,0,3,0,0,3,19,20,27,0,75,0,0,0,3,3,14,3,17,0,43,0,0,0,0,0,4,7,28,0,45,3,3,6,0,0,8,0,21,3,49,0,0,3,0,0,6,0,16,0,31,35,49,39,68,76,190,108,362,10,942,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,3,3,0,0,3,0,3,0,9,Loxton Waikerie (DC)
43920,0,3,3,0,0,0,0,4,0,14,0,7,0,0,0,0,0,0,0,12,0,3,3,3,0,4,0,6,0,16,3,0,0,7,0,3,0,3,0,12,0,3,3,6,0,6,0,6,0,18,3,5,13,11,7,10,4,16,0,63,3,4,4,8,21,14,6,9,0,71,0,9,3,3,17,10,10,19,0,68,4,0,0,0,4,12,4,21,0,55,0,3,0,0,3,11,5,15,0,29,0,5,0,0,3,3,0,19,0,32,0,0,0,0,0,3,0,9,0,10,0,0,0,0,0,4,0,11,0,21,0,0,0,0,0,0,3,14,0,20,0,0,0,0,3,0,0,0,0,6,9,40,35,39,67,75,33,149,3,460,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,Mallala (DC)
44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maralinga Tjarutja (AC)
44060,0,7,0,4,0,0,0,5,0,15,0,12,3,0,0,0,0,3,0,26,4,9,8,4,3,3,3,4,0,40,3,19,12,10,0,0,3,7,0,50,3,10,16,8,11,3,3,6,0,69,4,9,19,22,19,16,3,15,0,106,0,12,17,29,71,26,10,25,3,183,3,12,10,38,87,66,48,37,3,298,10,3,12,32,101,96,61,73,4,390,9,7,3,19,43,66,46,69,0,259,3,3,3,14,51,56,54,73,3,262,3,3,6,4,26,33,35,58,0,170,10,9,7,5,42,55,59,144,0,346,0,0,4,9,7,17,15,64,0,134,0,0,0,0,0,3,6,7,0,19,69,114,130,200,461,445,346,588,16,2363,0,3,0,0,0,8,0,0,0,17,3,46,0,0,0,0,0,0,0,58,3,64,19,5,5,0,0,3,3,103,10,44,14,15,4,3,4,10,0,97,Marion (C)
44210,0,0,0,3,0,5,0,7,0,14,0,3,0,3,0,0,0,8,0,17,0,3,3,4,3,0,3,17,0,36,0,3,0,7,3,10,0,19,0,42,0,0,3,7,0,9,0,22,0,43,3,3,10,11,8,13,9,21,0,70,0,0,4,13,4,15,5,33,0,75,0,3,8,6,10,3,11,30,0,66,0,0,3,4,14,6,9,29,0,60,0,0,0,0,4,5,3,19,0,36,0,0,0,5,4,7,3,14,0,28,0,0,0,0,3,7,3,12,0,22,0,0,0,0,0,3,5,9,0,26,0,3,0,3,0,3,0,10,0,22,0,0,0,0,4,3,0,7,0,14,9,19,32,57,58,86,52,260,9,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,9,Mid Murray (DC)
44340,0,0,0,0,3,7,3,10,0,21,3,10,0,0,0,0,0,0,0,17,3,11,5,0,0,0,3,13,0,39,4,8,10,9,7,6,5,10,0,57,0,8,13,19,0,7,0,8,0,60,4,10,19,34,9,17,3,7,3,109,9,10,12,27,42,26,13,12,0,146,4,4,10,27,58,44,28,44,3,228,7,3,6,41,55,70,49,53,7,287,8,13,7,18,62,57,49,81,3,288,5,5,7,19,51,78,46,93,0,301,15,0,3,6,45,49,38,53,0,218,3,4,3,12,50,79,74,163,0,396,0,9,0,12,12,27,29,111,0,198,0,0,3,3,0,4,3,11,3,29,64,107,110,218,396,471,344,675,19,2396,0,4,0,7,3,3,0,10,0,21,6,81,6,6,0,4,0,0,0,114,16,105,18,7,3,0,3,3,0,161,10,107,21,8,5,8,3,5,4,175,Mitcham (C)
44550,3,4,3,3,0,4,3,12,0,30,0,8,3,0,0,0,3,7,0,21,0,14,3,3,4,3,5,12,0,35,0,12,13,5,3,8,4,7,0,53,7,10,17,8,8,4,5,23,0,78,3,10,11,8,3,7,5,28,3,79,3,5,6,19,32,17,6,22,0,113,3,7,7,32,33,34,22,29,0,163,12,0,0,11,33,29,38,64,0,192,10,3,9,6,16,27,20,47,3,134,5,3,3,10,14,20,19,44,0,114,3,3,0,3,7,21,17,26,0,76,0,0,3,7,13,26,24,54,0,126,3,8,5,4,3,7,15,35,0,75,3,0,0,0,0,3,4,9,3,19,52,76,79,127,175,207,179,413,11,1319,0,3,0,3,0,4,0,0,0,11,3,16,4,0,3,0,0,0,0,33,3,26,11,6,4,3,0,4,0,52,5,30,15,8,0,0,4,0,3,64,Mount Barker (DC)
44620,0,3,0,0,3,0,0,4,0,11,0,3,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,9,0,15,0,8,8,0,6,3,3,3,0,29,0,4,7,4,0,3,0,14,0,36,3,6,8,13,15,12,8,11,0,76,3,3,3,8,42,13,14,25,0,109,3,0,4,18,46,34,27,36,3,173,7,4,4,16,35,42,49,57,0,200,4,0,0,4,28,28,22,58,3,148,3,0,3,3,11,14,18,37,0,90,3,0,3,0,9,17,14,31,0,81,0,0,0,3,11,16,25,63,0,129,0,3,0,4,4,0,6,27,0,49,0,0,0,0,0,3,3,3,9,22,29,45,56,88,200,183,188,377,11,1175,0,0,0,0,0,0,0,0,0,11,4,8,4,0,0,0,0,0,0,8,0,24,9,0,0,0,0,0,0,30,0,14,7,3,3,0,0,3,0,25,Mount Gambier (C)
44830,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,8,0,10,0,19,0,0,0,0,0,0,0,9,0,14,0,0,0,6,0,3,0,15,0,23,0,7,3,0,0,6,0,13,0,27,0,0,0,3,0,6,0,13,0,31,0,0,4,9,7,0,8,14,0,48,0,0,0,4,4,6,3,26,0,45,0,0,5,0,7,4,5,20,0,41,0,0,0,0,0,3,0,13,0,22,0,0,0,0,0,3,4,16,0,23,3,0,0,0,3,0,0,12,0,17,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,12,0,15,6,13,19,22,21,46,30,195,7,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Mount Remarkable (DC)
45040,0,8,0,3,0,5,4,7,0,28,0,3,5,0,0,0,3,3,0,17,0,10,0,0,0,6,3,13,3,35,0,3,4,8,0,3,0,18,6,41,5,4,10,9,4,6,0,17,0,55,0,3,8,10,8,19,4,26,0,83,4,3,5,15,17,15,12,36,0,106,0,3,0,5,33,30,23,48,0,145,4,3,3,11,29,39,32,40,5,161,3,3,0,0,17,20,15,35,0,98,0,0,7,3,9,24,12,23,0,84,0,3,0,0,10,13,11,25,0,66,4,3,0,0,7,15,23,45,0,102,0,0,0,3,0,7,4,20,0,36,0,3,0,0,0,3,0,3,0,19,23,57,54,65,139,193,156,355,14,1053,0,3,0,0,0,0,0,0,0,9,0,4,3,0,0,0,0,0,0,10,0,15,3,0,0,0,0,0,0,24,0,4,0,0,0,0,0,0,0,13,Murray Bridge (RC)
