lga_code_2016,ireland_2011,ireland_2012,ireland_2013,ireland_2014,ireland_2015,ireland_2016,ireland_yr_arrival_notstated,ireland_tot,italy_before_1946,italy_1946_1955,italy_1956_1965,italy_1966_1975,italy_1976_1985,italy_1986_1995,italy_1996_2005,italy_2006_2010,italy_2011,italy_2012,italy_2013,italy_2014,italy_2015,italy_2016,italy_yr_arrival_notstated,italy_tot,japan_before_1946,japan_1946_1955,japan_1956_1965,japan_1966_1975,japan_1976_1985,japan_1986_1995,japan_1996_2005,japan_2006_2010,japan_2011,japan_2012,japan_2013,japan_2014,japan_2015,japan_2016,japan_yr_arrival_notstated,japan_tot,korea_rep_sth_before_1946,korea_rep_sth_1946_1955,korea_rep_sth_1956_1965,korea_rep_sth_1966_1975,korea_rep_sth_1976_1985,korea_rep_sth_1986_1995,korea_rep_sth_1996_2005,korea_rep_sth_2006_2010,korea_republic_south_2011,korea_republic_south_2012,korea_republic_south_2013,korea_republic_south_2014,korea_republic_south_2015,korea_republic_south_2016,korea_repub_sth_arrival_notstated,korea_republic_south_tot,lebanon_before_1946,lebanon_1946_1955,lebanon_1956_1965,lebanon_1966_1975,lebanon_1976_1985,lebanon_1986_1995,lebanon_1996_2005,lebanon_2006_2010,lebanon_2011,lebanon_2012,lebanon_2013,lebanon_2014,lebanon_2015,lebanon_2016,lebanon_yr_arrival_notstated,lebanon_tot,malaysia_before_1946,malaysia_1946_1955,malaysia_1956_1965,malaysia_1966_1975,malaysia_1976_1985,malaysia_1986_1995,malaysia_1996_2005,malaysia_2006_2010,malaysia_2011,malaysia_2012,malaysia_2013,malaysia_2014,malaysia_2015,malaysia_2016,malaysia_yr_arrival_notstated,malaysia_tot,malta_before_1946,malta_1946_1955,malta_1956_1965,malta_1966_1975,malta_1976_1985,malta_1986_1995,malta_1996_2005,malta_2006_2010,malta_2011,malta_2012,malta_2013,malta_2014,malta_2015,malta_2016,malta_yr_arrival_notstated,malta_tot,netherlands_before_1946,netherlands_1946_1955,netherlands_1956_1965,netherlands_1966_1975,netherlands_1976_1985,netherlands_1986_1995,netherlands_1996_2005,netherlands_2006_2010,netherlands_2011,netherlands_2012,netherlands_2013,netherlands_2014,netherlands_2015,netherlands_2016,netherlands_yr_arrival_notstated,netherlands_tot,new_zealand_before_1946,new_zealand_1946_1955,new_zealand_1956_1965,new_zealand_1966_1975,new_zealand_1976_1985,new_zealand_1986_1995,new_zealand_1996_2005,new_zealand_2006_2010,new_zealand_2011,new_zealand_2012,new_zealand_2013,new_zealand_2014,new_zealand_2015,new_zealand_2016,new_zealand_yr_arrival_notstated,new_zealand_tot,pakistan_before_1946,pakistan_1946_1955,pakistan_1956_1965,pakistan_1966_1975,pakistan_1976_1985,pakistan_1986_1995,pakistan_1996_2005,pakistan_2006_2010,pakistan_2011,pakistan_2012,pakistan_2013,pakistan_2014,pakistan_2015,pakistan_2016,pakistan_yr_arrival_notstated,pakistan_tot,philippines_before_1946,philippines_1946_1955,philippines_1956_1965,philippines_1966_1975,philippines_1976_1985,philippines_1986_1995,philippines_1996_2005,philippines_2006_2010,philippines_2011,philippines_2012,philippines_2013,philippines_2014,philippines_2015,philippines_2016,philippines_yr_arrival_notstated,philippines_tot,poland_before_1946,poland_1946_1955,poland_1956_1965,poland_1966_1975,poland_1976_1985,poland_1986_1995,poland_1996_2005,poland_2006_2010,poland_2011,poland_2012,poland_2013,poland_2014,poland_2015,poland_2016,poland_yr_arrival_notstated,poland_tot,singapore_before_1946,singapore_1946_1955,singapore_1956_1965,singapore_1966_1975,singapore_1976_1985,singapore_1986_1995,singapore_1996_2005,singapore_2006_2010,singapore_2011,singapore_2012,singapore_2013,singapore_2014,singapore_2015,singapore_2016,singapore_yr_arrival_notstated,singapore_tot,lga_name16
14400,8,4,3,5,0,0,8,90,0,25,39,17,3,5,3,0,0,0,0,0,0,0,3,94,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,12,0,0,0,0,0,4,6,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,18,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,31,0,25,19,6,4,0,5,4,0,0,0,0,0,0,5,63,3,3,18,36,74,36,61,31,4,19,5,5,0,0,9,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,3,3,0,0,0,0,3,0,0,30,0,3,0,3,3,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,11,Kiama (A)
14500,14,13,10,3,11,0,13,408,7,98,121,50,9,15,29,13,3,5,0,0,6,3,16,380,0,0,12,26,71,182,173,70,21,40,28,40,57,32,43,789,0,0,4,31,203,589,727,456,75,66,88,61,38,69,79,2482,0,5,24,47,22,19,11,3,0,0,0,0,0,0,5,142,4,3,50,147,322,327,209,200,36,13,27,29,21,8,23,1433,0,6,7,7,5,3,0,0,0,0,0,0,0,0,0,34,5,60,36,25,39,24,43,53,10,3,13,23,6,7,15,358,25,45,117,265,329,363,532,220,52,53,49,42,43,26,68,2225,0,0,5,9,23,30,19,4,4,4,5,9,9,3,3,142,0,0,10,45,83,126,86,79,24,25,35,21,17,19,10,583,0,26,23,15,64,48,34,16,0,0,6,7,0,3,3,237,5,11,32,32,90,100,183,152,25,24,40,24,23,11,15,756,Ku-ring-gai (A)
14550,0,0,0,0,0,0,0,14,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,7,0,0,0,6,0,0,0,0,0,0,0,0,19,0,0,6,23,35,26,19,3,3,0,0,0,0,0,11,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,0,3,0,0,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,Kyogle (A)
14600,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,4,5,3,0,3,0,3,0,0,0,39,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,4,15,0,0,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lachlan (A)
14650,9,30,4,3,0,0,5,313,4,97,159,81,11,9,9,13,0,0,3,0,0,0,34,424,0,0,4,7,4,9,22,9,0,0,6,5,0,6,3,76,0,0,0,3,13,36,43,41,4,4,10,5,4,6,7,184,0,4,0,16,9,3,0,3,0,0,0,0,0,0,0,41,0,4,22,61,77,35,25,34,8,8,7,6,8,3,7,305,0,55,44,9,8,0,0,0,0,0,3,0,0,0,5,129,0,244,129,35,39,9,16,8,3,0,12,0,3,0,17,520,20,36,106,281,504,426,407,181,53,35,19,44,10,10,92,2246,0,0,0,0,5,5,12,35,4,11,3,3,4,0,0,86,0,0,5,20,93,182,105,98,30,34,25,24,30,14,23,697,0,61,17,12,44,30,11,6,0,0,0,0,0,0,13,200,0,0,6,18,11,8,15,6,3,0,0,3,0,0,0,81,Lake Macquarie (C)
14700,23,17,10,7,12,6,9,233,8,32,34,29,3,9,14,16,7,6,5,8,11,4,14,194,0,0,0,3,23,66,89,40,12,19,26,21,25,12,20,355,0,0,0,3,21,48,83,68,10,10,10,16,24,10,13,312,0,4,3,20,18,10,0,3,0,0,0,0,0,0,4,61,3,0,16,46,96,115,80,55,12,9,11,8,13,9,9,479,0,6,0,9,0,0,0,0,0,0,0,0,0,4,0,22,0,23,9,3,6,3,16,11,10,0,0,0,0,0,3,86,0,12,32,58,130,115,199,74,20,25,15,17,19,12,21,749,0,0,0,0,6,7,5,12,9,4,0,4,13,0,0,63,0,0,0,9,36,75,59,66,22,14,26,33,28,21,6,407,0,0,13,12,44,9,17,18,0,6,0,3,3,3,4,129,0,0,7,14,25,22,36,21,0,0,11,17,7,4,9,178,Lane Cove (A)
14750,0,0,0,0,0,0,0,0,4,56,84,23,0,0,0,0,0,0,0,0,0,0,18,183,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,11,18,20,16,7,4,7,5,3,6,0,16,107,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,3,3,4,0,9,11,29,20,7,0,88,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leeton (A)
14850,3,3,3,3,0,0,0,58,9,80,40,14,3,8,5,0,0,0,0,0,0,0,6,182,0,0,0,3,3,5,12,11,0,0,0,0,0,0,3,39,0,0,0,0,8,6,6,8,0,0,0,0,3,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,12,5,9,10,8,0,0,0,0,0,0,0,47,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,24,34,18,13,3,18,3,0,0,0,0,3,0,0,115,3,7,17,75,160,100,76,35,17,4,3,5,3,0,19,527,0,0,0,0,0,3,5,4,3,0,8,0,0,0,0,26,0,0,0,0,10,25,35,24,3,9,14,8,9,0,6,154,0,0,4,3,9,5,0,0,0,0,0,0,0,0,3,21,0,0,3,3,3,3,4,0,0,0,0,0,0,0,0,16,Lismore (C)
14870,3,0,0,0,0,0,0,26,0,9,18,10,0,4,0,0,0,0,0,0,0,0,3,49,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,3,0,8,0,0,0,0,0,0,0,6,19,0,0,0,7,5,0,9,0,0,0,0,0,0,0,4,22,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,18,18,13,3,3,0,0,0,0,0,0,0,0,3,52,0,0,5,33,54,22,21,22,0,10,5,0,8,3,22,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,28,20,16,0,0,0,4,3,0,3,92,0,6,4,3,6,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,Lithgow (C)
14900,3,13,9,8,0,0,6,202,7,502,977,689,152,64,74,25,8,6,17,20,20,4,116,2686,0,0,7,0,7,16,19,14,3,3,4,0,3,3,3,83,0,0,0,0,24,40,60,41,6,6,3,4,4,8,12,196,0,10,70,696,816,1052,723,356,75,53,55,72,58,19,147,4198,0,0,11,25,83,168,120,76,12,8,12,11,19,10,15,580,0,195,258,133,51,19,6,0,0,0,0,0,0,0,25,691,0,42,52,17,7,6,11,4,3,0,6,0,0,0,5,151,0,0,19,80,344,560,1043,493,103,147,136,119,130,45,172,3404,0,0,0,6,36,206,368,275,53,76,83,71,62,36,22,1300,0,0,3,61,449,1787,717,451,86,64,63,64,74,51,72,3950,0,26,36,26,249,242,58,20,0,3,0,3,5,0,10,685,0,0,4,21,17,41,27,33,5,4,0,5,0,4,5,162,Liverpool (C)
14920,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,7,12,19,8,5,6,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liverpool Plains (A)
14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,3,3,8,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lockhart (A)
15050,6,3,9,0,0,0,0,81,0,18,23,12,0,0,0,4,0,0,0,0,0,0,3,64,0,0,0,3,0,0,3,5,0,0,0,0,0,0,0,11,0,0,0,0,3,8,3,10,3,9,5,0,0,0,0,45,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,25,11,10,10,12,3,0,3,0,3,3,7,88,0,10,13,4,0,0,0,0,0,0,0,0,0,0,0,31,0,48,41,9,3,0,5,3,0,0,0,0,0,0,0,118,4,5,17,58,183,126,147,84,41,22,13,14,15,17,31,766,0,0,0,7,3,3,15,10,0,3,7,0,6,0,0,59,0,0,0,3,50,81,49,60,10,19,26,23,10,3,15,353,0,27,4,6,14,5,3,0,0,0,0,0,0,0,0,66,0,0,0,3,0,4,0,7,4,0,0,0,0,0,0,22,Maitland (C)
15240,0,3,0,0,3,0,6,135,3,49,37,23,3,0,0,3,0,0,3,0,0,0,4,131,0,0,0,0,0,4,9,4,0,0,0,0,0,0,0,23,0,0,0,0,3,9,12,12,0,3,3,0,4,6,0,47,0,0,5,8,4,0,0,0,0,0,0,0,0,0,0,23,0,0,7,11,12,3,7,3,4,3,0,0,0,3,3,59,0,49,19,17,7,0,0,0,0,0,0,0,0,0,7,102,0,151,100,42,23,4,13,6,0,0,0,0,3,0,4,355,10,26,48,191,239,156,112,52,17,5,11,4,7,0,50,933,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,11,0,0,0,5,46,69,45,44,13,16,22,11,12,3,19,310,0,20,7,3,16,4,3,0,0,0,0,0,0,0,4,62,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,17,Mid-Coast (A)
15270,0,0,3,0,0,0,0,32,0,3,11,10,0,0,0,0,0,0,0,0,0,0,7,30,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,17,0,5,6,3,0,0,0,0,0,0,0,0,0,0,3,21,0,24,22,10,9,0,0,0,0,0,0,0,0,0,0,62,3,4,12,33,61,40,29,25,3,5,0,3,0,0,15,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,22,12,0,7,7,3,6,0,5,85,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Mid-Western Regional (A)
15300,0,3,0,0,0,0,0,11,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,3,0,0,0,0,0,0,0,0,0,0,22,0,0,3,13,12,17,23,5,7,3,4,4,3,0,3,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,3,9,3,3,6,13,7,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moree Plains (A)
15350,13,24,3,8,0,15,4,206,0,22,36,21,4,6,10,11,0,11,9,4,13,0,3,156,0,0,0,8,10,38,59,28,7,4,8,8,12,0,8,191,0,0,0,4,8,21,28,16,0,3,3,0,5,3,0,88,0,0,4,3,3,8,0,0,0,0,0,0,0,0,0,19,0,0,11,11,50,19,16,16,3,0,3,6,0,4,5,148,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,15,3,11,15,9,14,7,0,11,10,14,10,6,3,120,14,13,34,98,144,121,176,82,26,17,18,17,20,10,20,803,0,0,0,0,0,3,0,6,0,0,5,0,0,0,0,14,0,0,0,8,23,32,23,25,11,3,7,6,13,6,3,156,0,3,7,4,22,5,4,11,3,0,5,0,6,3,0,88,0,8,0,12,14,9,30,19,11,0,4,4,8,4,0,120,Mosman (A)
15520,0,0,0,0,0,0,0,17,0,9,14,4,0,0,0,0,0,0,4,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,3,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,14,0,3,0,0,0,0,0,0,0,0,0,3,32,0,0,6,14,14,15,19,15,0,9,0,0,0,0,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,12,0,9,6,5,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Murray River (A)
15560,3,3,0,0,0,0,0,11,0,5,3,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,8,11,10,0,0,0,0,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murrumbidgee (A)
15650,0,6,0,3,4,3,7,53,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,0,0,0,3,0,5,13,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,16,4,4,0,0,3,0,0,0,0,0,0,0,0,26,0,0,4,14,28,45,42,31,16,4,15,3,3,3,12,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,5,26,4,14,9,13,12,14,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Muswellbrook (A)
15700,0,3,0,0,0,0,0,29,0,6,6,5,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,25,27,7,7,0,0,0,0,0,0,0,0,0,3,71,0,3,10,42,70,48,36,8,0,3,0,3,0,0,16,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,6,9,0,0,0,0,6,5,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,Nambucca (A)
15750,0,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,4,0,0,0,3,0,0,0,0,0,0,23,0,0,0,9,15,17,18,10,4,0,0,0,0,0,3,91,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,9,0,0,0,0,0,10,9,17,0,0,3,3,4,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Narrabri (A)
15800,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,7,10,9,3,0,0,3,0,0,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,6,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narrandera (A)
15850,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,10,4,4,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narromine (A)
15900,19,23,11,5,8,3,9,309,3,157,289,85,15,9,12,10,0,6,6,8,3,0,46,644,0,3,4,4,4,21,23,14,9,6,3,3,5,12,6,120,0,0,0,0,23,40,85,98,34,27,21,15,14,23,18,400,0,0,0,10,3,3,10,3,0,0,0,0,0,0,0,38,0,3,17,42,53,49,48,62,15,9,18,13,36,40,7,428,0,10,14,3,4,0,0,3,0,0,0,0,0,0,8,44,0,91,47,20,16,15,14,0,0,0,9,4,9,3,6,227,6,14,61,165,380,263,297,162,47,58,24,33,17,26,87,1631,0,0,0,4,5,5,32,40,12,21,40,39,31,11,13,254,0,0,3,12,119,188,112,123,30,46,33,56,41,23,25,810,0,51,39,19,65,43,5,8,0,0,5,0,8,0,19,268,0,0,4,15,16,12,11,6,0,6,10,26,33,18,3,164,Newcastle (C)
15950,41,23,19,20,10,13,5,467,6,40,45,24,12,3,30,41,24,22,27,31,22,17,7,357,0,3,3,20,51,145,241,143,45,64,72,70,96,43,43,1028,0,0,0,3,44,96,110,92,11,7,16,15,16,15,4,438,0,3,11,22,10,4,7,3,3,0,0,0,0,0,3,63,3,0,11,47,132,117,115,66,15,11,11,11,10,13,4,568,0,14,5,3,0,3,0,0,0,0,0,0,0,0,0,29,0,33,25,14,11,16,22,20,13,7,3,12,19,5,8,206,4,14,58,190,299,304,403,268,95,93,59,67,74,42,53,2021,0,0,0,0,0,3,14,17,3,14,0,11,16,3,3,86,0,0,6,27,66,143,109,96,33,32,40,34,40,40,19,683,3,11,6,12,38,26,30,25,6,12,13,32,17,6,0,247,0,3,11,23,52,62,63,33,7,4,7,8,13,3,8,306,North Sydney (A)
15990,71,33,53,37,24,11,29,1356,21,368,676,526,60,61,83,80,26,44,47,69,40,23,114,2244,0,3,18,46,77,188,231,113,36,13,23,25,20,32,31,856,0,0,0,7,98,196,187,113,25,24,28,27,38,22,19,785,0,4,30,61,60,33,22,8,5,0,0,0,3,0,8,244,3,5,38,98,127,132,89,34,8,5,11,10,8,0,14,601,0,36,25,23,10,3,10,8,0,0,0,0,0,0,7,116,0,304,179,95,81,50,151,87,30,28,34,47,25,18,48,1170,35,61,231,575,1017,982,1460,655,167,148,135,110,114,79,169,5945,0,0,0,5,8,17,10,12,3,9,4,5,4,0,4,75,0,3,6,63,164,382,344,289,49,63,52,75,56,43,47,1626,0,20,21,20,135,91,55,50,14,18,16,17,9,5,19,491,6,4,28,61,50,68,121,77,20,16,15,17,22,11,19,515,Northern Beaches (A)
16100,3,0,0,0,0,0,0,13,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,22,4,18,8,3,4,0,0,4,0,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oberon (A)
16150,5,3,0,0,3,0,0,49,0,14,34,26,0,6,0,0,0,0,5,0,0,0,5,96,0,0,0,0,0,4,6,4,0,0,0,0,0,0,0,12,0,0,0,0,0,6,15,14,0,0,9,4,4,0,0,64,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,0,0,11,4,8,3,8,0,0,0,0,0,0,0,40,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,38,22,8,3,0,3,0,0,0,0,0,0,0,0,81,0,4,13,42,73,55,58,41,16,17,4,10,3,9,20,368,0,0,0,0,0,0,5,10,4,5,0,0,7,7,0,37,0,0,0,3,15,36,31,43,7,15,10,9,11,0,7,184,0,15,3,0,3,0,0,3,0,0,0,0,0,0,3,33,0,0,0,0,0,5,0,5,0,0,5,0,0,0,0,16,Orange (C)
