lga_code16,ci_ii_2000_2999_mng,ci_ii_2000_2999_pro,ci_ii_2000_2999_tectw,ci_ii_2000_2999_copsw,ci_ii_2000_2999_claw,ci_ii_2000_2999_swks,ci_ii_2000_2999_maopdv,ci_ii_2000_2999_lab,ci_ii_2000_2999_idns,ci_ii_2000_2999_tot,ci_ii_3000mo_mng,ci_ii_3000mo_pro,ci_ii_3000mo_tectw,ci_ii_3000mo_copsw,ci_ii_3000mo_claw,ci_ii_3000mo_swks,ci_ii_3000mo_maopdv,ci_ii_3000mo_lab,ci_ii_3000mo_idns,ci_ii_3000mo_tot,ci_ii_pins_mng,ci_ii_pins_pro,ci_ii_pins_tectw,ci_ii_pins_copsw,ci_ii_pins_claw,ci_ii_pins_swks,ci_ii_pins_maopdv,ci_ii_pins_lab,ci_ii_pins_idns,ci_ii_pins_tot,ci_ii_tot_mng,ci_ii_tot_pro,ci_ii_tot_tectw,ci_ii_tot_copsw,ci_ii_tot_claw,ci_ii_tot_swks,ci_ii_tot_maopdv,ci_ii_tot_lab,ci_ii_tot_idns,ci_ii_tot_tot,le_idns_nni_mng,le_idns_nni_pro,le_idns_nni_tectw,le_idns_nni_copsw,le_idns_nni_claw,le_idns_nni_swks,le_idns_nni_maopdv,le_idns_nni_lab,le_idns_nni_idns,le_idns_nni_tot,le_idns_1_149_mng,le_idns_1_149_pro,le_idns_1_149_tectw,le_idns_1_149_copsw,le_idns_1_149_claw,le_idns_1_149_swks,le_idns_1_149_maopdv,le_idns_1_149_lab,le_idns_1_149_idns,le_idns_1_149_tot,le_idns_150_299_mng,le_idns_150_299_pro,le_idns_150_299_tectw,le_idns_150_299_copsw,le_idns_150_299_claw,le_idns_150_299_swks,le_idns_150_299_maopdv,le_idns_150_299_lab,le_idns_150_299_idns,le_idns_150_299_tot,le_idns_300_399_mng,le_idns_300_399_pro,le_idns_300_399_tectw,le_idns_300_399_copsw,le_idns_300_399_claw,le_idns_300_399_swks,le_idns_300_399_maopdv,le_idns_300_399_lab,le_idns_300_399_idns,le_idns_300_399_tot,le_idns_400_499_mng,le_idns_400_499_pro,le_idns_400_499_tectw,le_idns_400_499_copsw,le_idns_400_499_claw,le_idns_400_499_swks,le_idns_400_499_maopdv,le_idns_400_499_lab,le_idns_400_499_idns,le_idns_400_499_tot,le_idns_500_649_mng,le_idns_500_649_pro,le_idns_500_649_tectw,le_idns_500_649_copsw,le_idns_500_649_claw,le_idns_500_649_swks,le_idns_500_649_maopdv,le_idns_500_649_lab,le_idns_500_649_idns,le_idns_500_649_tot,le_idns_650_799_mng,le_idns_650_799_pro,le_idns_650_799_tectw,le_idns_650_799_copsw,le_idns_650_799_claw,le_idns_650_799_swks,le_idns_650_799_maopdv,le_idns_650_799_lab,le_idns_650_799_idns,le_idns_650_799_tot,le_idns_800_999_mng,le_idns_800_999_pro,le_idns_800_999_tectw,le_idns_800_999_copsw,le_idns_800_999_claw,le_idns_800_999_swks,le_idns_800_999_maopdv,le_idns_800_999_lab,le_idns_800_999_idns,le_idns_800_999_tot,le_idns_1000_1249_mng,le_idns_1000_1249_pro,le_idns_1000_1249_tectw,le_idns_1000_1249_copsw,le_idns_1000_1249_claw,le_idns_1000_1249_swks,le_idns_1000_1249_maopdv,le_idns_1000_1249_lab,le_idns_1000_1249_idns,le_idns_1000_1249_tot,le_idns_1250_1499_mng,le_idns_1250_1499_pro,le_idns_1250_1499_tectw,le_idns_1250_1499_copsw,le_idns_1250_1499_claw,le_idns_1250_1499_swks,le_idns_1250_1499_maopdv,le_idns_1250_1499_lab,le_idns_1250_1499_idns,le_idns_1250_1499_tot,le_idns_1500_1749_mng,le_idns_1500_1749_pro,le_idns_1500_1749_tectw,le_idns_1500_1749_copsw,le_idns_1500_1749_claw,le_idns_1500_1749_swks,le_idns_1500_1749_maopdv,le_idns_1500_1749_lab,le_idns_1500_1749_idns,le_idns_1500_1749_tot,le_idns_1750_1999_mng,le_idns_1750_1999_pro,le_idns_1750_1999_tectw,le_idns_1750_1999_copsw,le_idns_1750_1999_claw,le_idns_1750_1999_swks,le_idns_1750_1999_maopdv,le_idns_1750_1999_lab,le_idns_1750_1999_idns,le_idns_1750_1999_tot,le_idns_2000_2999_mng,le_idns_2000_2999_pro,le_idns_2000_2999_tectw,le_idns_2000_2999_copsw,le_idns_2000_2999_claw,le_idns_2000_2999_swks,le_idns_2000_2999_maopdv,le_idns_2000_2999_lab,le_idns_2000_2999_idns,le_idns_2000_2999_tot,le_idns_3000mo_mng,le_idns_3000mo_pro,le_idns_3000mo_tectw,le_idns_3000mo_copsw,le_idns_3000mo_claw,le_idns_3000mo_swks,le_idns_3000mo_maopdv,le_idns_3000mo_lab,le_idns_3000mo_idns,le_idns_3000mo_tot,le_idns_pins_mng,le_idns_pins_pro,le_idns_pins_tectw,le_idns_pins_copsw,le_idns_pins_claw,le_idns_pins_swks,le_idns_pins_maopdv,le_idns_pins_lab,le_idns_pins_idns,le_idns_pins_tot,le_idns_tot_mng,le_idns_tot_pro,le_idns_tot_tectw,le_idns_tot_copsw,le_idns_tot_claw,le_idns_tot_swks,le_idns_tot_maopdv,le_idns_tot_lab,le_idns_tot_idns,le_idns_tot_tot,lga_name16
54830,4,3,10,0,3,0,0,0,0,16,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,9,32,32,25,23,19,37,3,185,0,0,0,0,0,3,0,0,0,3,0,0,0,3,4,0,0,4,0,17,0,0,3,3,0,3,0,0,0,7,0,0,0,3,0,0,0,3,0,7,0,0,3,4,0,0,0,0,0,7,0,0,0,4,4,3,3,3,0,25,7,3,3,3,7,0,3,10,3,32,3,0,8,5,0,5,7,7,3,44,3,0,9,3,6,0,7,7,3,37,3,3,8,3,0,0,3,3,4,35,3,0,7,4,3,0,11,7,0,34,3,6,6,0,0,3,5,0,0,27,5,6,18,4,3,0,11,0,0,46,3,3,5,0,0,0,3,0,0,22,3,3,3,4,0,4,3,0,9,20,39,30,67,41,31,24,56,48,18,359,Kwinana (C)
54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,3,0,3,5,0,28,Lake Grace (S)
56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,12,0,4,0,3,0,0,0,3,5,15,Ngaanyatjarraku (S)
54340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,6,9,3,17,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,4,0,15,0,3,3,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,16,3,6,8,3,7,9,19,3,72,Katanning (S)
54410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,6,0,16,Kellerberrin (S)
54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,Kent (S)
54550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,13,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,18,5,6,5,0,6,8,8,0,53,Kojonup (S)
55320,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,18,18,23,83,98,101,21,59,7,430,4,0,0,0,0,0,0,0,4,9,0,3,3,4,0,12,0,6,0,31,0,4,0,14,5,16,0,5,0,46,0,7,5,7,9,15,0,8,6,50,0,8,8,11,12,3,0,14,0,48,6,4,12,28,15,18,3,11,3,103,8,18,16,13,27,13,4,10,11,110,11,20,17,21,24,10,10,12,3,131,17,31,20,21,36,6,6,9,8,154,8,26,11,14,12,3,3,3,7,86,9,22,6,3,18,6,5,3,0,77,10,23,10,3,0,3,0,0,4,55,14,26,6,0,3,4,0,0,3,71,16,24,5,0,7,4,0,0,3,55,0,10,3,8,6,4,4,12,21,68,100,218,122,142,175,117,40,90,82,1081,Melville (C)
54620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,3,3,28,Kondinin (S)
54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,Koorda (S)
54970,0,3,0,0,0,0,3,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,11,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,4,0,0,0,11,0,0,12,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,6,6,0,0,7,0,0,0,18,14,5,51,Laverton (S)
56730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,11,22,32,13,3,14,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,14,6,0,0,3,0,0,0,4,0,16,3,0,0,3,10,3,0,3,0,24,3,0,3,5,3,0,0,6,0,16,3,3,0,0,4,0,0,0,0,8,0,5,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,3,17,27,20,13,27,26,10,16,26,8,158,Northam (S)
55040,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,9,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,7,0,0,0,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,3,0,0,12,11,3,43,Leonora (S)
55110,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,8,27,15,44,75,51,93,20,48,5,380,0,0,0,0,0,3,0,0,0,8,0,6,0,7,0,3,3,3,0,23,0,3,0,5,3,5,3,6,0,31,0,3,10,11,8,12,3,12,0,51,3,0,8,14,10,16,0,6,0,53,4,8,9,26,18,19,3,8,3,87,6,4,10,10,6,8,0,4,10,58,10,13,6,22,17,10,3,3,0,88,6,7,9,16,21,8,6,7,0,79,0,10,5,0,11,4,3,0,0,35,4,12,7,0,8,3,4,0,0,39,0,6,3,0,0,3,0,0,3,24,3,11,0,0,0,0,3,0,0,20,3,6,3,0,0,0,0,0,3,18,0,3,3,3,4,6,3,3,10,37,42,92,71,112,107,103,33,58,32,649,Mandurah (C)
55180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,10,17,16,3,14,0,75,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,3,0,11,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,5,0,14,0,0,0,0,4,0,0,3,0,14,3,0,5,6,0,0,3,5,3,19,3,0,3,0,7,4,4,4,0,24,4,0,0,0,0,0,4,3,4,17,3,0,0,0,3,0,0,0,0,4,3,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,13,28,4,12,14,18,12,17,28,8,145,Manjimup (S)
55250,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,3,5,0,6,6,4,41,Meekatharra (S)
55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Mukinbudin (S)
55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,Mingenew (S)
55390,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,20,Menzies (S)
55460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,12,4,4,4,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,5,7,4,4,3,6,11,5,47,Merredin (S)
56090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,18,21,15,10,17,0,119,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,4,0,4,0,13,0,0,3,0,3,0,0,3,0,14,3,0,0,7,7,4,0,0,0,23,3,4,8,6,7,4,0,3,0,28,0,4,0,3,0,0,3,3,0,21,5,3,5,10,3,0,3,11,0,37,4,3,5,5,0,0,4,4,3,30,7,6,0,0,3,0,3,0,0,27,3,3,3,3,3,0,3,0,3,22,3,0,3,3,0,0,0,0,0,13,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,0,4,0,3,14,30,31,30,42,34,22,22,38,12,262,Mundaring (S)
56790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,3,3,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,16,10,8,0,8,4,8,4,0,46,Northampton (S)
55600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,7,0,0,0,0,0,3,0,0,9,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,5,5,5,7,8,0,42,Moora (S)
57980,3,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,16,14,11,35,61,31,9,23,3,203,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,4,0,0,0,15,0,3,3,0,0,6,0,5,0,17,0,4,0,7,3,9,0,3,0,26,0,3,0,7,3,0,0,7,0,22,0,4,6,6,4,7,0,8,4,49,3,14,12,5,13,4,0,4,0,50,3,23,8,13,12,5,0,12,3,79,9,18,8,11,23,4,3,3,3,72,7,23,6,13,9,0,3,0,3,72,10,27,8,0,8,4,0,3,3,61,3,11,5,0,0,0,0,0,0,22,9,32,4,0,3,0,0,0,4,52,17,39,0,0,3,5,0,0,5,66,9,10,3,3,3,0,0,0,22,48,70,213,62,75,93,46,10,42,51,662,Subiaco (C)
58050,3,5,5,0,8,3,3,0,0,26,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,6,61,27,70,102,176,115,60,107,10,730,0,4,0,0,6,0,3,6,4,21,6,5,0,9,0,8,3,13,4,39,8,3,5,15,7,9,3,11,3,65,5,0,9,13,11,16,4,13,6,66,3,5,11,16,11,16,10,17,3,77,6,16,15,35,21,19,19,27,7,162,12,12,23,30,20,21,18,30,8,181,22,19,39,23,29,20,36,26,5,215,27,13,45,24,39,15,32,25,9,218,11,21,20,12,32,4,30,5,10,146,13,27,19,8,15,6,16,7,3,118,13,20,11,8,3,4,7,0,3,76,19,18,11,8,9,5,8,5,0,79,11,13,3,0,5,0,3,5,0,50,4,3,10,10,6,14,7,15,33,100,161,177,215,215,206,161,191,195,98,1621,Swan (C)
55670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,3,0,0,18,Morawa (S)
55810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,13,Mount Magnet (S)
