lga_code16,ng_nni_mng,ng_nni_pro,ng_nni_tectw,ng_nni_copsw,ng_nni_claw,ng_nni_swks,ng_nni_maopdv,ng_nni_lab,ng_nni_idns,ng_nni_tot,ng_1_149_mng,ng_1_149_pro,ng_1_149_tectw,ng_1_149_copsw,ng_1_149_claw,ng_1_149_swks,ng_1_149_maopdv,ng_1_149_lab,ng_1_149_idns,ng_1_149_tot,ng_150_299_mng,ng_150_299_pro,ng_150_299_tectw,ng_150_299_copsw,ng_150_299_claw,ng_150_299_swks,ng_150_299_maopdv,ng_150_299_lab,ng_150_299_idns,ng_150_299_tot,ng_300_399_mng,ng_300_399_pro,ng_300_399_tectw,ng_300_399_copsw,ng_300_399_claw,ng_300_399_swks,ng_300_399_maopdv,ng_300_399_lab,ng_300_399_idns,ng_300_399_tot,ng_400_499_mng,ng_400_499_pro,ng_400_499_tectw,ng_400_499_copsw,ng_400_499_claw,ng_400_499_swks,ng_400_499_maopdv,ng_400_499_lab,ng_400_499_idns,ng_400_499_tot,ng_500_649_mng,ng_500_649_pro,ng_500_649_tectw,ng_500_649_copsw,ng_500_649_claw,ng_500_649_swks,ng_500_649_maopdv,ng_500_649_lab,ng_500_649_idns,ng_500_649_tot,ng_650_799_mng,ng_650_799_pro,ng_650_799_tectw,ng_650_799_copsw,ng_650_799_claw,ng_650_799_swks,ng_650_799_maopdv,ng_650_799_lab,ng_650_799_idns,ng_650_799_tot,ng_800_999_mng,ng_800_999_pro,ng_800_999_tectw,ng_800_999_copsw,ng_800_999_claw,ng_800_999_swks,ng_800_999_maopdv,ng_800_999_lab,ng_800_999_idns,ng_800_999_tot,ng_1000_1249_mng,ng_1000_1249_pro,ng_1000_1249_tectw,ng_1000_1249_copsw,ng_1000_1249_claw,ng_1000_1249_swks,ng_1000_1249_maopdv,ng_1000_1249_lab,ng_1000_1249_idns,ng_1000_1249_tot,ng_1250_1499_mng,ng_1250_1499_pro,ng_1250_1499_tectw,ng_1250_1499_copsw,ng_1250_1499_claw,ng_1250_1499_swks,ng_1250_1499_maopdv,ng_1250_1499_lab,ng_1250_1499_idns,ng_1250_1499_tot,ng_1500_1749_mng,ng_1500_1749_pro,ng_1500_1749_tectw,ng_1500_1749_copsw,ng_1500_1749_claw,ng_1500_1749_swks,ng_1500_1749_maopdv,ng_1500_1749_lab,ng_1500_1749_idns,ng_1500_1749_tot,ng_1750_1999_mng,ng_1750_1999_pro,ng_1750_1999_tectw,ng_1750_1999_copsw,ng_1750_1999_claw,ng_1750_1999_swks,ng_1750_1999_maopdv,ng_1750_1999_lab,ng_1750_1999_idns,ng_1750_1999_tot,ng_2000_2999_mng,ng_2000_2999_pro,ng_2000_2999_tectw,ng_2000_2999_copsw,ng_2000_2999_claw,ng_2000_2999_swks,ng_2000_2999_maopdv,ng_2000_2999_lab,ng_2000_2999_idns,ng_2000_2999_tot,ng_3000mo_mng,ng_3000mo_pro,ng_3000mo_tectw,ng_3000mo_copsw,ng_3000mo_claw,ng_3000mo_swks,ng_3000mo_maopdv,ng_3000mo_lab,ng_3000mo_idns,ng_3000mo_tot,ng_pins_mng,ng_pins_pro,ng_pins_tectw,ng_pins_copsw,ng_pins_claw,ng_pins_swks,ng_pins_maopdv,ng_pins_lab,ng_pins_idns,ng_pins_tot,ng_tot_mng,ng_tot_pro,ng_tot_tectw,ng_tot_copsw,ng_tot_claw,ng_tot_swks,ng_tot_maopdv,ng_tot_lab,ng_tot_idns,ng_tot_tot,sg_nni_mng,sg_nni_pro,sg_nni_tectw,sg_nni_copsw,sg_nni_claw,sg_nni_swks,sg_nni_maopdv,sg_nni_lab,sg_nni_idns,sg_nni_tot,sg_1_149_mng,sg_1_149_pro,sg_1_149_tectw,sg_1_149_copsw,sg_1_149_claw,sg_1_149_swks,sg_1_149_maopdv,sg_1_149_lab,sg_1_149_idns,sg_1_149_tot,sg_150_299_mng,sg_150_299_pro,sg_150_299_tectw,sg_150_299_copsw,sg_150_299_claw,sg_150_299_swks,sg_150_299_maopdv,sg_150_299_lab,sg_150_299_idns,sg_150_299_tot,sg_300_399_mng,sg_300_399_pro,sg_300_399_tectw,sg_300_399_copsw,sg_300_399_claw,sg_300_399_swks,sg_300_399_maopdv,sg_300_399_lab,sg_300_399_idns,sg_300_399_tot,lga_name16
14200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,3,0,7,0,0,0,0,7,3,0,0,0,11,0,3,0,0,3,0,0,0,0,11,3,4,0,0,3,0,0,0,0,13,3,3,0,0,5,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,9,3,33,6,0,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,8,0,8,0,3,0,0,0,0,0,15,Inverell (A)
14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,23,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,4,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,3,0,6,Kiama (A)
14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,3,4,0,0,0,3,9,3,0,0,0,5,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,6,3,0,3,0,0,0,0,9,0,5,0,0,3,0,0,0,0,8,0,5,0,0,7,3,0,0,0,19,0,8,0,0,13,0,0,0,0,23,0,11,0,0,10,0,0,0,0,27,5,28,11,0,5,0,0,0,0,51,4,19,3,0,5,0,0,0,0,34,14,42,3,4,4,0,0,0,0,67,10,11,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,7,41,136,22,10,65,9,3,3,3,303,0,4,0,0,0,0,0,0,0,4,0,9,0,23,9,0,0,0,0,43,0,12,0,24,5,0,0,7,0,60,3,14,0,26,11,0,0,5,0,64,Ku-ring-gai (A)
14550,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,25,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,3,0,11,0,4,0,3,0,0,0,5,0,14,Kyogle (A)
14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,4,0,3,0,0,0,5,0,16,Lachlan (A)
14650,0,4,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,12,0,0,0,0,11,3,0,4,0,21,0,0,0,0,12,0,0,0,0,15,0,0,0,6,18,0,0,0,0,23,0,11,0,0,22,6,0,0,0,39,0,10,0,3,23,0,0,0,3,36,3,7,0,6,53,7,0,5,0,81,3,13,0,4,73,3,0,0,0,101,13,26,3,9,75,4,0,0,0,134,15,26,0,4,26,0,0,0,3,73,15,30,0,3,6,3,0,0,0,59,22,29,0,0,13,0,0,0,0,62,3,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,79,174,10,33,328,28,4,14,13,678,0,6,0,0,0,0,0,0,0,10,0,9,0,25,3,0,0,8,0,47,3,16,3,32,10,3,0,8,0,79,3,34,3,46,13,0,0,10,0,110,Lake Macquarie (C)
14700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,4,0,0,0,4,0,5,0,0,4,0,0,0,0,8,0,4,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,21,4,3,18,11,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,10,Lane Cove (A)
14750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,19,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,3,0,11,0,0,0,3,0,0,0,3,0,6,Leeton (A)
14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,4,0,0,8,0,0,0,0,17,0,10,0,0,8,0,0,0,0,21,0,14,0,4,7,0,0,0,0,20,0,15,0,7,13,0,0,0,0,42,3,34,7,4,26,0,0,0,0,73,7,32,8,5,50,0,0,0,0,110,11,61,28,10,82,3,0,0,4,196,23,53,18,3,74,0,0,0,3,172,21,73,3,3,32,0,0,0,0,133,19,61,0,0,16,0,0,0,3,95,19,78,0,0,6,0,0,0,0,113,16,29,0,0,0,0,0,0,0,46,0,3,0,0,3,0,0,0,0,5,111,483,71,29,330,6,4,0,11,1050,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,11,0,7,7,0,0,3,0,29,0,4,0,9,3,0,0,5,0,28,Lismore (C)
14870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,4,0,4,0,0,0,0,0,11,0,3,0,41,3,0,0,0,0,51,0,4,3,14,10,0,0,0,0,33,0,7,0,6,3,0,0,0,0,18,0,7,0,3,11,0,0,0,0,21,0,7,0,3,3,0,0,0,0,8,3,9,0,3,3,0,0,0,0,14,3,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,44,3,71,47,0,3,0,3,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,3,0,0,0,3,0,14,0,4,0,3,6,0,0,3,0,22,Lithgow (C)
14900,0,0,0,3,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,13,3,8,0,5,10,3,0,0,4,25,0,0,0,3,10,0,0,0,0,19,3,0,0,4,15,0,3,0,4,32,0,17,6,18,33,0,4,5,3,83,13,10,11,81,39,3,3,3,5,174,10,20,25,72,107,3,15,4,5,264,32,40,78,107,208,5,41,3,15,527,53,69,137,155,199,0,40,3,22,675,75,104,95,163,92,0,27,0,18,572,82,77,43,116,29,0,3,0,9,365,116,102,30,183,23,0,3,0,8,467,27,33,0,18,0,0,0,0,0,73,4,0,0,8,8,0,0,0,4,26,410,467,436,937,769,29,140,18,112,3313,0,7,0,4,6,0,0,0,0,13,0,7,0,11,0,0,0,0,0,28,0,23,3,40,12,3,4,12,0,92,0,47,4,53,23,0,4,4,0,139,Liverpool (C)
14920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,8,Liverpool Plains (A)
14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,Lockhart (A)
15050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,3,0,3,4,3,0,0,0,13,0,0,0,3,13,0,0,0,0,20,0,5,0,0,25,4,3,0,3,33,3,6,8,0,28,0,0,3,0,54,0,14,4,0,34,0,0,0,0,52,3,15,4,0,15,0,0,0,0,35,3,6,0,3,0,0,0,0,0,14,3,5,0,0,3,0,0,0,0,15,0,3,4,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,22,62,13,10,148,4,4,6,4,279,0,0,0,0,0,0,0,0,0,6,0,4,0,10,7,0,0,3,0,20,0,13,0,24,8,0,0,6,0,45,0,16,3,19,12,0,0,3,0,51,Maitland (C)
15240,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,10,0,0,0,0,7,0,0,0,0,8,0,0,0,3,14,0,0,0,0,21,0,0,0,3,9,4,0,0,0,16,3,6,0,4,5,3,0,0,0,21,0,3,0,0,10,0,0,0,0,20,3,4,0,0,13,4,0,0,0,26,0,3,0,0,17,0,0,0,0,29,5,14,4,0,27,0,0,0,0,48,3,12,0,0,6,0,0,0,0,28,0,14,3,0,0,0,0,0,0,22,3,10,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,68,12,15,134,11,3,10,0,258,0,0,0,0,0,0,0,0,0,3,0,6,0,7,0,0,0,3,0,10,0,5,0,14,5,0,0,6,0,33,0,17,4,22,8,0,0,4,0,57,Mid-Coast (A)
15270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,4,10,3,3,30,4,3,0,4,63,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,3,0,10,0,0,0,4,3,0,0,0,0,15,0,6,0,4,0,0,0,3,0,13,Mid-Western Regional (A)
15300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,11,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,4,28,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,Moree Plains (A)
15350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,3,0,0,6,0,0,3,0,0,11,0,0,4,12,3,0,0,0,0,17,3,3,9,9,3,0,0,0,0,41,4,3,9,22,5,0,0,0,5,41,5,12,9,18,9,0,0,0,0,51,4,11,11,9,0,0,0,0,0,39,18,21,15,5,5,0,0,0,0,60,10,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,45,56,62,85,27,4,3,0,7,285,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,7,0,9,0,0,0,0,0,21,0,0,0,3,0,0,0,0,0,8,Mosman (A)
15520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,Murray River (A)
15560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,Murrumbidgee (A)
15650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,3,3,0,0,14,0,5,3,0,8,0,0,0,0,18,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,11,3,18,4,0,6,5,63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,7,3,0,0,3,0,13,0,0,0,6,0,0,0,0,0,7,Muswellbrook (A)
15700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,7,4,0,0,0,5,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,34,4,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,4,0,7,Nambucca (A)
15750,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,3,0,3,0,0,0,0,6,0,0,4,0,0,0,0,0,0,10,6,3,6,0,11,0,0,0,0,28,3,9,10,0,3,0,0,3,0,26,0,10,0,0,0,0,0,0,0,11,5,4,3,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,13,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13,37,28,0,27,5,0,6,4,118,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,3,0,13,Narrabri (A)
15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Narrandera (A)
15850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,Narromine (A)
15900,0,3,0,0,0,0,0,0,0,9,0,56,3,7,21,0,0,0,7,93,7,73,7,12,34,0,3,0,3,132,0,58,3,11,35,6,3,3,3,116,4,89,7,11,47,7,7,4,3,172,11,137,7,11,92,3,3,3,0,270,8,123,14,14,143,8,3,4,3,317,16,123,14,27,250,12,21,9,10,474,25,241,43,20,433,5,39,5,15,821,56,304,58,25,445,3,11,0,21,927,65,396,44,22,225,0,18,0,10,781,84,303,26,15,97,0,9,0,4,538,175,550,21,3,87,5,18,3,0,865,67,178,3,0,9,0,4,0,0,263,7,19,0,4,19,0,0,0,3,47,519,2647,248,183,1939,49,133,31,89,5835,0,8,0,4,0,0,0,0,0,13,0,26,0,13,11,0,0,12,0,59,0,38,9,31,14,0,0,17,0,115,0,47,5,37,37,0,3,25,0,158,Newcastle (C)
15950,0,0,0,0,3,0,0,0,0,5,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,0,3,0,0,3,0,0,0,0,7,0,10,0,0,5,0,0,0,0,13,0,4,3,0,5,3,0,0,0,21,0,12,5,3,9,7,3,3,0,46,3,14,10,13,24,11,0,0,0,81,8,38,33,34,37,3,3,4,3,159,23,53,48,35,43,0,3,0,7,211,39,93,59,41,31,0,3,0,0,269,31,117,57,23,25,0,0,0,4,263,169,309,87,25,69,3,0,0,13,679,295,221,8,0,72,8,0,0,0,603,6,11,0,3,8,0,0,0,0,26,588,889,315,180,336,33,10,9,29,2395,0,0,0,0,3,0,0,0,0,7,0,0,0,9,3,0,0,0,0,18,0,6,0,8,6,0,0,0,0,25,0,10,0,14,0,0,0,3,0,26,North Sydney (A)
15990,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,10,0,3,0,0,3,0,0,0,0,10,0,0,0,3,7,0,0,0,0,12,0,0,0,5,6,0,0,0,0,15,3,12,0,0,16,5,4,0,0,40,0,12,0,3,32,3,4,0,0,54,11,7,0,0,49,10,4,0,0,81,7,15,0,3,67,14,11,0,0,122,10,12,7,3,51,5,3,0,4,98,14,22,3,7,9,0,0,0,0,60,4,21,0,4,10,0,0,0,0,38,8,21,0,0,6,0,0,0,3,39,9,10,0,0,0,0,0,0,3,32,0,0,0,0,6,0,0,0,0,6,70,148,18,23,274,38,26,6,8,614,3,4,0,0,0,3,0,0,0,10,3,12,0,13,3,0,0,3,0,32,4,18,0,23,9,3,4,15,0,80,3,41,0,30,20,0,0,6,0,107,Northern Beaches (A)
