lga_code16,p_philippines_e,p_philippines_om_ie,p_philippines_om_uie,p_philippines_cfw,p_philippines_es_ns,p_philippines_tot,p_poland_e,p_poland_om_ie,p_poland_om_uie,p_poland_cfw,p_poland_es_ns,p_poland_tot,p_singapore_e,p_singapore_om_ie,p_singapore_om_uie,p_singapore_cfw,p_singapore_es_ns,p_singapore_tot,p_sthafrica_e,p_sthafrica_om_ie,p_sthafrica_om_uie,p_sthafrica_cfw,p_sthafrica_es_ns,p_sthafrica_tot,p_srilanka_e,p_srilanka_om_ie,p_srilanka_om_uie,p_srilanka_cfw,p_srilanka_es_ns,p_srilanka_tot,p_thailand_e,p_thailand_om_ie,p_thailand_om_uie,p_thailand_cfw,p_thailand_es_ns,p_thailand_tot,p_turkey_e,p_turkey_om_ie,p_turkey_om_uie,p_turkey_cfw,p_turkey_es_ns,p_turkey_tot,p_uk_e,p_uk_om_ie,p_uk_om_uie,p_uk_cfw,p_uk_es_ns,p_uk_tot,p_usa_e,p_usa_om_ie,p_usa_om_uie,p_usa_cfw,p_usa_es_ns,p_usa_tot,p_vietnam_e,p_vietnam_om_ie,p_vietnam_om_uie,p_vietnam_cfw,p_vietnam_es_ns,p_vietnam_tot,p_zimbabwe_e,p_zimbabwe_om_ie,p_zimbabwe_om_uie,p_zimbabwe_cfw,p_zimbabwe_es_ns,p_zimbabwe_tot,p_elsewhere_e,p_elsewhere_om_ie,p_elsewhere_om_uie,p_elsewhere_cfw,p_elsewhere_es_ns,p_elsewhere_tot,p_cob_ns_e,p_cob_ns_om_ie,p_cob_ns_om_uie,p_cob_ns_cfw,p_cob_ns_es_ns,p_cob_ns_tot,p_tot_e,p_tot_om_ie,p_tot_om_uie,p_tot_cfw,p_tot_es_ns,p_tot_tot,lga_name16
62010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,15,268,24,76,32,11,413,Flinders (M) (Tas.)
62210,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,3,8,3,3,109,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,39,0,0,0,0,41,62,6,3,0,3,72,2176,79,130,38,44,2466,George Town (M)
62410,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,11,3,0,57,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,4,23,3,3,0,0,30,48,5,8,3,0,67,1027,137,211,59,37,1467,Glamorgan/Spring Bay (M)
62610,62,0,3,0,0,67,25,0,3,0,0,25,9,0,3,0,0,15,43,0,0,0,0,46,16,0,4,0,0,22,20,0,6,0,0,21,0,0,0,0,0,0,491,20,48,4,3,576,46,3,3,0,0,49,18,0,5,3,0,26,21,0,0,0,0,26,290,18,50,3,7,368,311,9,12,9,23,356,16444,746,1167,152,201,18713,Glenorchy (C)
54280,377,0,3,0,12,394,13,0,0,0,0,20,23,0,0,0,0,21,356,10,6,0,3,383,35,0,0,0,0,35,47,0,4,5,0,58,3,0,0,0,0,4,618,37,30,9,0,691,28,0,0,0,0,36,9,0,4,3,0,18,193,5,3,0,0,200,394,23,18,9,7,449,160,13,6,6,9,187,13375,665,521,130,122,14815,Kalgoorlie/Boulder (C)
54310,338,4,3,0,0,346,12,0,0,0,0,12,27,0,0,0,0,25,208,6,9,0,3,227,43,0,0,0,0,43,54,3,0,0,0,62,3,0,3,0,0,6,796,31,17,0,7,844,37,0,0,0,0,42,20,4,3,0,0,28,77,0,0,0,0,80,404,17,3,3,6,428,209,0,4,0,11,231,12240,390,263,65,127,13086,Karratha (C)
55040,25,0,0,0,0,25,3,0,0,0,0,3,3,0,0,0,0,3,43,0,0,0,0,43,3,0,0,0,0,3,7,0,0,0,0,11,0,0,0,0,0,0,177,3,4,0,0,178,3,0,0,0,0,3,3,0,0,0,0,3,18,0,0,0,0,18,64,0,0,0,0,64,27,0,0,0,3,28,2196,28,33,3,11,2275,Leonora (S)
53710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,8,7,0,3,0,0,12,202,47,63,39,4,355,Goomalling (S)
53780,405,10,21,8,9,451,27,0,15,0,0,42,184,29,35,3,3,261,399,22,38,7,0,468,161,16,29,8,5,217,72,5,7,0,0,89,12,5,8,0,0,26,2067,198,293,37,16,2612,58,4,5,3,0,76,98,13,43,7,0,156,97,17,0,0,0,115,1165,136,187,34,22,1543,222,18,32,7,9,288,19625,1714,2319,431,210,24306,Gosnells (C)
53800,277,4,3,0,4,297,7,0,0,0,0,5,22,0,0,0,0,24,298,13,18,3,3,329,19,3,3,0,0,24,49,0,6,0,0,53,0,0,0,0,0,0,854,55,62,15,5,993,44,0,3,0,0,44,13,12,14,3,4,46,71,7,0,3,0,78,226,22,31,6,6,288,151,7,26,10,10,197,13210,928,1098,324,146,15703,Greater Geraldton (C)
53920,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,37,0,0,0,0,40,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,29,0,0,0,0,28,17,3,0,0,0,22,838,24,20,4,13,901,Halls Creek (S)
53990,204,0,0,0,3,210,10,0,0,0,0,10,7,0,0,0,0,5,96,8,10,0,0,114,3,0,0,0,0,3,6,0,0,0,0,10,0,0,0,0,0,0,387,21,54,15,10,481,18,4,0,0,0,21,0,0,0,0,0,6,34,5,4,0,0,45,154,4,9,3,0,175,82,8,9,11,3,109,5400,316,622,221,73,6632,Harvey (S)
54340,24,0,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,4,27,0,0,0,0,33,8,0,0,0,0,8,22,0,0,0,0,22,0,0,0,0,0,0,65,3,6,3,0,78,5,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,3,158,0,3,0,5,163,34,0,5,0,0,47,1482,95,162,63,21,1826,Katanning (S)
54410,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,0,0,3,0,0,6,287,23,78,30,11,432,Kellerberrin (S)
55110,341,3,11,0,4,366,15,0,0,0,0,19,49,9,4,0,0,59,375,36,50,11,3,471,53,3,9,0,3,67,69,7,6,0,0,75,0,0,0,0,0,0,2636,213,357,54,27,3281,50,5,7,6,0,68,28,3,6,0,0,40,95,12,12,3,0,125,485,32,57,8,10,595,215,12,21,3,10,261,17478,1303,1954,360,204,21307,Mandurah (C)
55180,22,0,3,0,4,29,3,0,0,0,0,3,0,0,0,0,0,0,23,4,5,3,0,32,3,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,214,14,40,17,5,293,4,0,0,0,0,7,4,0,0,0,0,4,9,0,0,0,0,9,78,3,12,10,0,106,81,9,17,8,6,119,3021,308,478,236,87,4129,Manjimup (S)
55250,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,84,3,0,3,0,97,3,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,6,37,0,0,0,0,45,24,0,3,0,0,28,1141,10,42,25,9,1227,Meekatharra (S)
55320,782,5,9,0,4,806,84,8,9,0,0,99,487,44,40,8,5,587,745,58,57,10,3,874,228,18,14,3,3,268,142,8,8,0,3,163,5,0,7,0,0,15,3486,292,310,34,29,4152,173,11,13,0,0,197,139,8,41,10,3,196,274,19,11,6,3,312,2065,142,133,30,16,2383,286,21,25,0,19,357,33960,2649,2695,505,280,40084,Melville (C)
54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,111,42,78,45,6,283,Kent (S)
54550,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,34,0,14,4,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,11,3,3,7,0,21,506,93,212,132,12,949,Kojonup (S)
62810,218,4,4,0,0,225,51,4,9,0,0,60,80,4,7,0,0,95,259,22,23,3,3,309,58,3,6,0,0,64,114,0,9,3,0,129,4,5,0,0,0,15,2035,130,223,25,11,2435,263,10,31,3,0,310,64,3,13,0,4,83,38,3,3,0,0,43,1156,46,80,16,14,1311,443,13,20,5,34,515,44823,1943,2672,348,402,50180,Hobart (C)
63010,6,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,3,5,3,0,0,9,7,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,153,17,62,15,3,249,13,0,8,3,0,18,3,0,0,0,0,3,0,0,0,0,0,5,100,3,13,3,3,124,105,3,21,5,9,148,3155,210,650,179,65,4260,Huon Valley (M)
63210,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,16,3,0,64,7,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,10,5,3,3,0,13,19,3,13,0,6,37,947,90,210,75,37,1358,Kentish (M)
63410,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,15,0,3,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,11,6,3,3,0,0,16,505,73,120,46,18,765,King Island (M)
54620,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,4,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,16,0,0,0,0,22,6,0,4,0,0,14,482,83,75,56,7,700,Kondinin (S)
54690,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,90,20,51,15,3,181,Koorda (S)
63610,29,0,3,0,0,35,6,3,3,0,0,12,7,0,0,0,0,9,49,11,8,3,0,75,6,0,0,0,0,13,15,3,3,0,3,23,0,0,0,0,0,0,291,29,95,14,4,431,25,3,11,3,0,43,0,0,0,0,0,0,8,0,0,0,0,9,112,9,31,0,0,153,83,6,32,0,10,132,6471,543,1175,181,91,8465,Kingborough (M)
63810,19,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,111,6,18,0,3,134,8,0,0,0,0,4,0,3,0,0,0,4,0,0,0,0,0,3,34,3,3,0,0,37,59,0,10,4,4,75,2745,172,315,72,45,3345,Latrobe (M) (Tas.)
54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,0,0,0,7,154,58,104,60,4,382,Kulin (S)
54970,33,0,0,0,0,33,3,0,0,0,0,3,4,0,0,0,0,4,26,0,0,0,0,24,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,197,3,0,0,0,205,8,0,0,0,0,8,3,0,0,0,0,3,29,0,0,0,0,29,83,0,0,0,0,83,13,0,0,0,0,13,2321,21,10,5,15,2378,Laverton (S)
64010,135,5,3,0,4,146,25,0,3,0,0,27,34,3,4,0,0,41,108,13,11,0,0,128,37,3,3,0,0,46,24,0,3,0,0,31,3,4,0,0,0,6,1094,59,101,9,14,1270,83,0,6,0,0,95,27,0,6,0,0,36,21,0,0,0,0,20,512,36,43,4,9,607,427,35,33,15,21,535,30053,1571,1998,332,316,34271,Launceston (C)
64210,27,0,0,0,0,29,5,0,0,0,0,5,4,0,0,0,0,4,13,0,0,0,0,14,0,0,0,0,0,4,5,0,0,0,0,6,0,0,0,0,0,0,133,10,34,12,3,194,11,0,0,0,0,15,0,0,3,0,0,3,0,0,0,0,0,7,46,3,12,0,0,63,112,13,11,3,3,146,4137,334,721,236,70,5500,Meander Valley (M)
64610,17,0,0,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,20,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,84,9,21,11,0,127,8,0,0,0,0,6,9,0,0,0,0,9,0,0,0,0,0,0,63,5,6,6,6,80,87,8,15,0,8,120,3816,292,420,174,67,4765,Northern Midlands (M)
64810,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,28,7,0,94,3,3,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,24,4,6,0,0,37,30,7,5,3,4,51,1793,155,456,80,36,2521,Sorell (M)
55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,7,139,27,52,34,4,253,Mukinbudin (S)
55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,5,0,0,0,12,148,38,47,14,3,241,Mingenew (S)
56090,103,0,5,0,3,115,10,6,0,0,0,20,18,0,3,0,0,16,84,8,15,4,0,115,4,0,5,3,0,13,9,0,3,0,0,13,0,0,0,0,0,5,764,110,196,26,11,1111,26,9,6,0,0,41,22,3,10,0,0,30,28,10,4,3,0,48,315,22,31,16,4,390,72,6,16,0,11,111,6499,768,1162,234,74,8739,Mundaring (S)
71000,2212,21,43,18,20,2315,36,0,5,0,0,47,120,4,7,0,0,132,282,5,15,3,3,310,295,19,12,0,7,327,242,4,31,11,10,298,14,3,0,0,0,23,2052,105,102,8,17,2285,157,6,4,0,0,171,228,20,36,4,3,288,215,3,3,0,0,220,3111,137,170,31,32,3480,515,36,28,11,39,629,41179,2074,1938,323,471,45984,Darwin (C)
55390,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,14,0,0,0,0,20,10,0,0,0,0,10,671,0,10,0,0,685,Menzies (S)
55460,16,3,0,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,53,4,6,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,11,3,0,0,0,13,20,0,0,0,0,27,1146,113,139,66,13,1475,Merredin (S)
55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,4,13,109,30,88,39,12,275,Mount Marshall (S)
71300,13,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,3,4,0,0,64,8,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,7,59,0,4,0,0,67,39,0,0,0,0,39,2508,27,31,9,19,2592,East Arnhem (R)
72200,140,3,9,0,0,150,5,0,0,0,0,5,3,0,0,0,0,3,16,0,3,0,0,23,16,0,0,0,0,16,7,0,0,0,0,12,0,0,0,0,0,0,141,6,12,0,0,160,17,0,3,0,0,26,12,0,0,0,0,9,14,0,0,0,0,19,92,0,8,0,0,101,84,5,11,5,0,99,3884,217,171,51,46,4368,Katherine (T)
72300,334,3,6,0,4,350,4,0,0,0,0,4,15,0,0,0,0,14,165,3,3,3,0,177,35,0,0,0,0,37,56,3,14,0,0,74,0,0,0,0,0,0,817,27,32,5,4,895,55,4,3,0,0,64,28,12,58,13,0,115,55,3,3,0,0,57,546,17,30,12,3,609,208,17,18,13,9,267,14197,510,607,168,133,15611,Litchfield (M)
55600,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,3,3,0,53,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,9,0,0,0,0,14,31,6,10,8,0,53,787,112,162,76,20,1160,Moora (S)
56620,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,7,5,0,0,0,0,5,335,0,6,0,0,344,Ngaanyatjarraku (S)
55670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,18,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,6,4,0,0,5,0,13,225,26,51,30,6,335,Morawa (S)
56790,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6,10,3,0,72,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,10,28,3,3,3,3,40,712,102,218,108,15,1155,Northampton (S)
56930,5,0,0,0,0,4,0,0,3,0,0,3,11,0,0,0,0,11,33,3,0,0,0,35,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,117,8,12,3,0,131,6,0,0,0,0,3,4,0,0,0,0,6,11,0,0,0,0,11,43,5,3,0,0,46,3,0,0,0,0,4,893,84,91,16,8,1094,Peppermint Grove (S)
56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6,16,17,0,70,Nungarin (S)
57210,102,0,0,0,0,106,0,0,0,0,0,3,0,0,0,0,0,0,19,0,3,0,0,24,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,99,5,24,14,4,146,4,0,0,3,0,12,0,0,0,0,0,0,4,0,0,0,0,4,79,3,9,15,3,104,23,4,8,9,4,40,1388,105,297,189,39,2023,Plantagenet (S)
57280,261,0,3,0,3,273,10,0,0,0,0,14,25,0,0,0,0,23,176,7,0,3,0,191,23,0,3,0,3,25,29,5,0,0,0,37,0,0,0,0,0,0,472,16,12,5,4,509,20,3,0,0,0,23,15,0,5,0,0,21,96,0,0,0,0,100,294,10,6,0,3,317,177,10,8,4,10,207,8820,287,213,43,113,9476,Port Hedland (T)
57350,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,5,0,7,0,0,11,200,37,85,26,6,354,Quairading (S)
57420,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,30,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,68,9,4,4,3,87,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,27,0,3,0,0,27,13,0,3,0,0,17,767,50,113,75,11,1020,Ravensthorpe (S)
57490,370,5,9,3,0,394,30,0,6,0,0,39,75,8,7,0,0,93,514,31,48,12,6,616,33,0,4,0,0,39,85,0,7,3,0,102,0,0,3,0,0,3,4391,258,582,85,35,5353,106,3,9,0,0,123,78,12,21,7,4,115,136,4,8,3,0,158,648,55,104,10,7,822,274,20,33,5,14,346,25516,1396,2446,471,231,30054,Rockingham (C)
65010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,16,0,0,31,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,18,4,7,5,12,51,621,65,254,115,37,1089,Southern Midlands (M)
65210,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,0,0,32,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10,18,0,5,4,3,25,504,22,125,39,19,713,Tasman (M)
65410,9,0,0,0,0,10,0,0,0,0,0,3,4,0,0,0,0,4,8,0,0,0,0,12,6,0,4,0,0,6,4,0,0,0,0,3,0,0,0,0,0,0,64,11,19,4,0,93,4,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,4,34,4,6,4,0,45,67,3,9,0,3,87,3053,203,368,134,52,3808,Waratah/Wynyard (M)
65610,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,5,4,0,55,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,25,48,0,0,0,0,59,1700,56,78,41,37,1912,West Coast (M)
55740,33,0,0,0,0,34,3,0,0,0,0,4,22,3,0,0,0,30,47,3,3,0,0,53,9,0,0,0,0,7,4,0,0,0,0,10,0,0,0,0,0,0,192,20,25,3,0,252,15,0,4,3,0,19,3,0,0,3,0,10,21,3,0,0,0,25,191,5,14,0,3,217,17,0,4,0,0,22,1936,217,206,59,13,2427,Mosman Park (T)
55810,5,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,8,5,0,0,0,0,5,283,14,17,4,3,330,Mount Magnet (S)
56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,6,50,6,4,3,3,67,Murchison (S)
56230,45,0,3,0,0,48,4,0,0,0,0,4,11,5,0,0,0,15,81,11,8,0,0,97,3,0,0,0,0,3,6,0,0,0,0,11,0,0,0,0,0,0,546,24,45,18,3,641,13,0,0,0,0,21,9,0,0,0,0,8,19,3,0,0,0,18,73,3,6,0,0,83,72,5,10,0,0,88,4499,297,421,143,45,5406,Murray (S)
56300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,13,6,0,44,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,4,0,0,0,0,6,295,25,92,49,9,474,Nannup (S)
65810,9,0,0,3,0,17,0,0,0,0,0,7,7,0,0,0,0,6,7,0,4,0,0,18,0,0,0,0,0,3,3,0,3,0,0,6,0,0,0,0,0,0,93,24,40,11,4,167,5,0,3,5,0,14,4,0,0,0,0,4,3,0,0,0,0,3,57,4,9,3,0,78,61,3,13,9,3,87,2723,257,597,142,50,3762,West Tamar (M)
56370,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,0,9,210,58,69,42,8,395,Narembeen (S)
58890,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,7,154,41,106,79,3,378,West Arthur (S)
56460,47,0,0,0,0,51,0,0,0,0,0,0,3,0,0,0,0,6,26,0,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,7,11,0,0,135,3,0,0,0,0,3,0,0,0,3,0,3,9,0,0,0,0,9,37,0,0,0,0,34,54,5,7,0,4,77,1831,143,243,92,29,2332,Narrogin (S)
56580,261,4,0,0,0,266,68,4,4,0,0,75,236,16,11,5,0,260,423,21,32,3,0,479,103,3,5,0,0,117,46,0,3,0,0,49,14,0,0,0,0,16,2239,108,124,13,4,2497,95,3,5,0,0,110,111,5,3,0,0,119,127,7,7,3,0,140,1349,47,51,11,22,1476,131,9,10,0,11,157,18265,911,885,158,113,20327,Nedlands (C)
73600,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,40,3,0,0,3,43,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,49,0,0,0,0,55,33,3,3,0,3,45,1610,67,51,28,22,1778,Roper Gulf (R)
56730,70,0,0,0,0,71,3,0,0,0,0,3,11,0,0,0,0,11,41,0,7,0,0,52,11,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,300,19,28,4,4,349,16,0,7,3,0,22,3,0,0,3,0,11,25,0,0,0,0,25,72,3,4,3,0,82,88,5,11,3,7,109,3604,225,337,122,76,4359,Northam (S)
