lga_code16,seo_agff_bf_91,seo_agff_91_95,seo_agff_96_00,seo_agff_01_05,seo_agff_06_10,seo_agff_11_15,seo_agff_2016,seo_agff_ns,seo_agff_tot,seo_min_bf_91,seo_min_91_95,seo_min_96_00,seo_min_01_05,seo_min_06_10,seo_min_11_15,seo_min_2016,seo_min_ns,seo_min_tot,seo_mnf_bf_91,seo_mnf_91_95,seo_mnf_96_00,seo_mnf_01_05,seo_mnf_06_10,seo_mnf_11_15,seo_mnf_2016,seo_mnf_ns,seo_mnf_tot,seo_egwws_bf_91,seo_egwws_91_95,seo_egwws_96_00,seo_egwws_01_05,seo_egwws_06_10,seo_egwws_11_15,seo_egwws_2016,seo_egwws_ns,seo_egwws_tot,seo_const_bf_91,seo_const_91_95,seo_const_96_00,seo_const_01_05,seo_const_06_10,seo_const_11_15,seo_const_2016,seo_const_ns,seo_const_tot,seo_wst_bf_91,seo_wst_91_95,seo_wst_96_00,seo_wst_01_05,seo_wst_06_10,seo_wst_11_15,seo_wst_2016,seo_wst_ns,seo_wst_tot,seo_rett_bf_91,seo_rett_91_95,seo_rett_96_00,seo_rett_01_05,seo_rett_06_10,seo_rett_11_15,seo_rett_2016,seo_rett_ns,seo_rett_tot,seo_acfd_bf_91,seo_acfd_91_95,seo_acfd_96_00,seo_acfd_01_05,seo_acfd_06_10,seo_acfd_11_15,seo_acfd_2016,seo_acfd_ns,seo_acfd_tot,seo_tpw_bf_91,seo_tpw_91_95,seo_tpw_96_00,seo_tpw_01_05,seo_tpw_06_10,seo_tpw_11_15,seo_tpw_2016,seo_tpw_ns,seo_tpw_tot,seo_imt_bf_91,seo_imt_91_95,seo_imt_96_00,seo_imt_01_05,seo_imt_06_10,seo_imt_11_15,seo_imt_2016,seo_imt_ns,seo_imt_tot,seo_finins_bf_91,seo_finins_91_95,seo_finins_96_00,seo_finins_01_05,seo_finins_06_10,seo_finins_11_15,seo_finins_2016,seo_finins_ns,seo_finins_tot,seo_rhre_bf_91,seo_rhre_91_95,seo_rhre_96_00,seo_rhre_01_05,seo_rhre_06_10,seo_rhre_11_15,seo_rhre_2016,seo_rhre_ns,seo_rhre_tot,seo_prosts_bf_91,seo_prosts_91_95,seo_prosts_96_00,seo_prosts_01_05,seo_prosts_06_10,seo_prosts_11_15,seo_prosts_2016,seo_prosts_ns,seo_prosts_tot,seo_adsup_bf_91,seo_adsup_91_95,seo_adsup_96_00,seo_adsup_01_05,seo_adsup_06_10,seo_adsup_11_15,seo_adsup_2016,seo_adsup_ns,seo_adsup_tot,seo_pubas_bf_91,seo_pubas_91_95,seo_pubas_96_00,seo_pubas_01_05,seo_pubas_06_10,seo_pubas_11_15,seo_pubas_2016,seo_pubas_ns,seo_pubas_tot,seo_edtrn_bf_91,seo_edtrn_91_95,seo_edtrn_96_00,seo_edtrn_01_05,seo_edtrn_06_10,seo_edtrn_11_15,seo_edtrn_2016,seo_edtrn_ns,seo_edtrn_tot,seo_hc_sa_bf_91,seo_hc_sa_91_95,seo_hc_sa_96_00,seo_hc_sa_01_05,seo_hc_sa_06_10,seo_hc_sa_11_15,seo_hc_sa_2016,seo_hc_sa_ns,seo_hc_sa_tot,seo_artsr_bf_91,seo_artsr_91_95,seo_artsr_96_00,seo_artsr_01_05,seo_artsr_06_10,seo_artsr_11_15,seo_artsr_2016,seo_artsr_ns,seo_artsr_tot,seo_othsvs_bf_91,seo_othsvs_91_95,seo_othsvs_96_00,seo_othsvs_01_05,seo_othsvs_06_10,seo_othsvs_11_15,seo_othsvs_2016,seo_othsvs_ns,seo_othsvs_tot,seo_idns_bf_91,seo_idns_91_95,seo_idns_96_00,seo_idns_01_05,seo_idns_06_10,seo_idns_11_15,seo_idns_2016,seo_idns_ns,seo_idns_tot,seo_tot_bf_91,seo_tot_91_95,seo_tot_96_00,seo_tot_01_05,seo_tot_06_10,seo_tot_11_15,seo_tot_2016,seo_tot_ns,seo_tot_tot,solsewvw_agff_bf_91,solsewvw_agff_91_95,solsewvw_agff_96_00,solsewvw_agff_01_05,solsewvw_agff_06_10,solsewvw_agff_11_15,solsewvw_agff_2016,solsewvw_agff_ns,solsewvw_agff_tot,solsewvw_min_bf_91,solsewvw_min_91_95,lga_name16
58260,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,3,9,7,0,0,28,0,0,0,0,0,0,0,0,4,0,0,Three Springs (S)
55740,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,3,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,13,0,0,3,8,7,0,0,37,3,0,0,3,0,0,0,0,5,14,0,6,3,7,0,0,0,36,5,3,0,12,11,7,0,0,33,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,11,9,3,0,0,0,0,0,0,12,15,4,5,3,0,3,0,0,36,5,0,0,0,0,0,0,0,7,9,0,0,0,3,0,0,0,9,70,9,10,18,24,13,5,0,140,53,3,10,11,16,28,0,3,134,4,0,0,0,0,0,0,0,9,7,0,5,4,3,0,0,0,15,0,0,4,4,0,4,0,0,13,228,31,46,58,72,83,4,5,531,0,0,0,0,0,0,0,0,0,0,0,Mosman Park (T)
56300,8,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,8,9,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,3,58,11,8,4,8,0,0,12,102,0,0,0,0,0,0,0,0,0,0,0,Nannup (S)
57080,12,0,3,7,8,8,0,0,45,1412,254,387,498,794,506,17,43,3907,246,51,75,84,137,129,0,7,737,209,32,51,86,128,114,3,4,632,507,109,120,165,363,414,13,35,1716,102,20,27,34,61,46,4,7,293,309,97,113,120,189,270,21,22,1145,266,76,128,177,282,464,30,24,1459,231,24,44,72,91,97,0,9,573,322,52,62,60,86,74,7,9,672,1333,228,285,339,565,523,14,43,3342,276,32,43,60,83,112,0,8,621,2171,459,590,756,1136,1093,43,88,6339,375,64,116,135,254,422,28,39,1435,2721,343,354,343,522,315,7,53,4659,446,61,64,76,108,97,4,7,863,1198,164,199,300,353,340,32,41,2614,154,17,27,28,42,48,0,5,322,245,36,40,66,135,147,9,14,692,339,67,85,113,237,190,11,57,1108,12875,2185,2835,3521,5580,5412,246,519,33177,6,0,3,6,7,13,0,0,42,279,183,Perth (C)
57140,11,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,40,6,3,0,4,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,Pingelly (S)
56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Murchison (S)
56230,20,0,3,4,4,4,0,3,40,79,6,3,12,12,10,0,0,121,204,4,19,17,17,9,0,11,282,10,0,3,3,5,3,0,0,26,42,9,4,7,18,11,0,0,84,6,0,0,0,3,0,0,0,17,34,7,3,3,5,5,0,6,70,20,4,4,7,6,6,0,0,47,11,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,7,17,0,0,5,6,3,0,0,33,9,3,0,3,3,0,0,0,18,24,5,0,0,11,5,0,0,39,55,7,9,5,4,7,0,0,86,41,5,10,4,20,10,0,0,88,17,0,0,0,4,0,0,0,25,5,3,0,0,3,0,0,0,19,20,3,4,0,12,3,0,3,42,608,50,57,81,140,89,5,31,1064,0,0,0,0,5,7,0,0,12,4,0,Murray (S)
56370,6,0,3,0,0,10,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,25,3,6,0,3,14,0,0,56,0,0,0,0,0,3,0,0,3,0,0,Narembeen (S)
56580,9,0,3,3,3,8,0,0,18,10,3,6,3,4,5,0,0,33,15,7,3,3,5,11,0,0,48,13,4,0,3,10,4,0,0,42,82,15,18,21,60,67,0,4,266,10,3,3,3,3,4,0,0,28,42,9,17,15,19,15,0,4,125,22,4,16,17,30,35,3,4,127,22,5,0,3,3,3,0,0,35,11,0,0,0,0,0,0,0,16,51,10,6,10,9,7,0,0,100,34,7,7,4,9,10,0,0,74,151,30,29,36,37,35,3,3,322,32,3,3,12,12,16,4,3,87,141,16,36,18,41,41,0,0,294,202,30,33,56,59,41,0,8,426,1252,195,211,297,351,370,29,43,2750,31,7,5,20,12,12,0,3,91,85,14,29,25,49,57,0,4,278,46,3,6,12,29,17,0,10,124,2268,365,435,567,747,757,41,96,5270,3,0,0,0,0,0,0,0,8,5,0,Nedlands (C)
57210,39,0,0,4,0,0,0,4,54,3,0,0,0,0,0,0,0,4,24,0,8,3,4,3,0,0,53,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,5,7,0,0,0,0,3,0,0,12,4,8,0,0,0,0,0,3,13,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,17,3,0,0,0,0,0,0,0,8,16,3,7,0,3,0,0,0,26,20,0,0,0,0,0,0,0,23,23,4,3,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,11,187,15,27,8,14,11,3,7,280,7,3,3,3,3,7,0,0,24,0,0,Plantagenet (S)
56460,3,0,0,8,3,3,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,14,3,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,3,21,7,0,0,3,3,0,0,0,9,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,11,3,0,0,0,0,0,0,0,5,4,3,3,0,0,3,0,3,19,22,3,6,0,5,0,0,0,36,37,3,0,3,12,4,0,0,61,3,0,0,0,0,0,0,0,3,6,0,0,0,0,4,0,3,12,12,0,0,0,0,3,0,0,12,164,16,18,18,25,33,0,9,284,3,0,0,0,4,0,0,0,6,0,0,Narrogin (S)
56930,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,5,4,0,0,26,0,0,0,0,0,0,0,0,0,8,0,3,3,3,0,0,0,21,3,0,0,5,3,12,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,3,6,0,0,3,3,0,0,0,7,3,0,0,0,3,0,0,0,8,7,0,0,0,0,0,0,0,10,46,9,7,15,11,9,3,3,105,15,0,6,7,0,3,0,0,26,4,0,0,0,4,3,0,0,11,3,0,0,0,0,3,0,0,8,3,0,0,0,0,0,0,0,5,101,21,14,36,33,46,5,3,257,0,0,0,0,0,0,0,0,0,0,0,Peppermint Grove (S)
57280,0,0,0,0,0,0,0,0,0,172,20,45,49,124,95,0,13,519,15,8,6,3,10,10,0,3,50,6,0,3,3,5,5,0,0,22,37,12,13,11,34,49,0,3,159,10,0,3,3,7,13,0,0,29,20,7,3,3,16,21,0,0,76,25,8,8,13,14,27,3,0,95,71,12,21,16,49,62,0,11,241,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,11,8,0,3,0,3,22,0,0,39,18,0,4,6,11,10,0,0,51,16,3,7,3,7,15,0,0,59,28,0,3,5,18,16,0,3,83,36,3,3,3,15,12,0,0,80,36,11,7,10,36,31,0,0,131,6,0,0,0,0,4,0,0,9,15,3,0,5,15,14,3,3,59,25,3,5,10,13,6,0,3,72,570,81,123,148,395,395,10,54,1779,0,0,0,0,0,0,0,0,0,25,15,Port Hedland (T)
57350,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,11,3,3,0,0,0,0,0,31,0,0,0,3,0,0,0,0,3,0,0,Quairading (S)
57420,12,0,3,0,5,4,0,0,26,29,5,5,4,8,17,0,3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,10,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,11,0,0,0,0,3,7,0,0,5,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,6,4,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,77,10,13,12,18,39,4,9,180,5,0,0,0,0,4,0,0,4,5,0,Ravensthorpe (S)
57490,19,0,3,7,10,4,0,0,39,17,0,3,3,5,6,0,3,41,97,16,17,32,45,36,0,3,249,10,0,0,3,7,5,0,0,31,222,34,37,61,178,109,0,14,649,38,4,8,8,21,23,0,4,110,430,61,78,137,292,205,3,21,1224,92,22,44,76,206,156,3,13,603,120,13,13,25,50,30,0,8,254,15,0,3,6,10,13,0,0,49,47,3,4,8,31,14,0,0,110,87,14,10,24,31,24,0,3,187,123,15,18,28,45,37,0,3,278,96,10,12,24,48,40,0,3,243,338,44,56,78,137,132,0,6,787,541,61,79,98,208,151,0,25,1158,526,83,106,152,345,227,3,22,1461,58,4,8,17,30,27,0,0,143,144,19,19,43,104,72,0,13,413,137,10,21,29,58,61,3,22,347,3159,429,532,869,1849,1359,27,162,8381,9,6,3,8,5,13,0,0,48,0,3,Rockingham (C)
65010,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,8,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,43,3,5,6,0,0,0,0,61,3,0,0,0,0,0,0,0,7,0,0,Southern Midlands (M)
57630,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,Sandstone (S)
57700,47,3,3,5,12,17,0,5,86,10,0,0,0,3,0,0,0,19,18,3,5,0,4,5,0,0,31,3,0,0,0,0,0,0,0,6,76,14,6,16,22,18,0,5,153,9,0,0,5,4,0,0,0,24,16,0,3,4,9,7,0,0,38,3,0,3,3,7,6,0,0,37,35,0,3,0,3,3,0,0,47,7,0,0,3,3,0,0,0,7,4,0,0,0,0,0,0,0,4,5,0,0,0,3,0,0,0,13,16,0,3,4,0,9,0,0,35,22,0,3,0,5,0,0,0,29,50,7,4,9,7,4,0,3,84,71,8,11,8,13,12,0,3,127,31,0,3,9,17,13,0,0,69,14,0,6,3,3,5,0,0,26,14,5,7,7,5,5,0,0,43,23,5,7,4,8,0,0,0,54,476,52,61,77,117,112,3,28,927,9,3,0,0,5,19,4,7,50,3,0,Serpentine-Jarrahdale (S)
57770,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,3,3,10,0,3,62,0,0,0,0,0,0,0,0,0,0,0,Shark Bay (S)
57840,9,0,0,0,3,0,0,0,15,50,3,5,4,16,4,0,0,77,15,0,0,3,0,0,0,0,23,4,0,0,0,0,0,0,0,4,78,15,15,16,39,44,0,3,207,3,0,0,0,3,0,0,0,13,48,6,13,21,12,13,0,0,120,41,3,15,35,33,44,0,6,181,24,0,0,0,3,3,0,0,36,12,0,0,0,0,3,0,0,20,48,10,9,10,12,13,0,0,96,64,9,0,8,8,6,0,7,107,159,25,26,27,39,30,3,9,311,41,5,9,3,8,9,0,3,77,115,12,19,9,24,9,0,0,188,180,18,34,29,50,41,0,7,351,214,35,27,35,66,55,0,7,442,83,6,9,5,21,3,0,3,134,30,7,11,7,11,15,3,3,86,38,8,12,8,15,8,0,3,92,1262,165,198,224,361,300,14,56,2585,3,4,0,0,0,3,0,0,18,5,0,South Perth (C)
57910,27,5,4,15,17,27,3,0,94,63,7,21,15,18,29,0,0,155,322,63,66,77,104,121,3,13,774,84,12,20,20,37,33,3,9,206,794,145,187,212,467,544,15,40,2408,294,46,64,62,104,89,4,12,667,790,141,175,220,337,315,7,36,2024,145,40,72,97,145,170,13,12,706,161,18,23,32,24,25,3,6,289,171,24,28,38,52,47,3,8,375,205,26,42,48,60,49,0,3,445,184,25,32,22,43,36,0,6,346,597,92,131,146,205,163,6,12,1356,226,39,46,70,80,122,0,8,601,502,77,70,95,145,112,0,11,1003,927,119,138,161,187,151,4,26,1717,1178,170,184,248,411,347,9,50,2590,114,17,23,29,31,39,3,3,271,304,43,70,71,126,171,7,19,815,348,45,85,100,122,141,9,38,893,7461,1148,1471,1781,2731,2725,102,304,17729,18,7,7,20,21,38,6,9,121,23,3,Stirling (C)
57000,0,0,0,0,0,0,0,0,6,35,3,10,8,13,16,0,0,82,7,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,6,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,49,5,14,8,20,26,0,5,141,0,0,0,0,0,3,0,0,3,0,0,Perenjori (S)
65210,10,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,3,0,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,3,9,4,6,0,0,60,0,0,0,0,0,0,0,0,3,0,0,Tasman (M)
65410,19,3,4,0,4,0,0,0,34,14,3,0,5,0,0,0,0,18,17,0,3,0,4,0,0,0,22,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,3,12,0,3,0,3,3,0,0,26,12,0,3,0,3,0,0,0,13,10,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,7,0,0,0,3,0,0,0,17,3,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,8,19,0,0,0,0,0,0,0,21,16,3,3,0,3,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,4,0,0,0,3,0,0,10,150,17,17,11,14,11,0,4,227,0,0,0,0,0,0,0,0,4,0,0,Waratah/Wynyard (M)
65610,4,0,0,3,0,0,0,0,12,24,4,3,3,8,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,12,0,0,0,0,3,0,0,17,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,83,3,7,10,7,8,0,3,123,0,0,0,0,0,0,0,0,0,0,0,West Coast (M)
65810,18,0,0,0,0,0,3,0,28,3,0,0,0,0,0,0,0,3,10,3,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,3,19,0,4,0,3,3,0,0,25,17,0,6,0,7,0,0,0,27,9,0,0,0,0,0,0,0,11,5,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,15,0,3,0,3,0,0,0,26,7,3,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,13,30,4,7,0,7,0,0,0,51,26,3,3,0,3,7,0,3,46,3,3,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,11,5,0,0,4,3,0,0,0,15,214,20,29,18,41,11,4,15,344,0,0,0,0,0,3,0,0,8,0,0,West Tamar (M)
70200,0,0,0,5,0,3,0,0,13,0,0,0,0,3,0,0,0,6,10,0,0,0,3,4,0,0,19,11,0,0,3,3,5,0,0,17,45,0,8,3,24,12,3,0,96,15,0,4,0,0,5,0,0,26,50,8,14,5,30,36,9,3,149,49,7,14,9,25,38,6,5,147,35,0,4,8,5,16,0,0,70,16,0,0,0,0,6,0,0,26,0,4,0,0,0,4,0,0,4,12,0,3,3,0,9,0,0,39,47,7,7,4,7,13,3,5,92,20,3,9,6,10,10,0,3,57,134,15,19,22,34,52,3,6,276,99,10,22,19,24,22,0,3,210,131,20,17,28,42,91,3,3,344,13,0,9,3,3,8,0,3,33,29,5,6,11,9,13,0,0,75,24,3,5,3,11,13,0,7,66,741,83,147,140,228,352,44,44,1782,3,0,0,0,0,3,3,0,7,3,0,Alice Springs (T)
