lga_code16,f_m2_trnfer_15_24,f_m2_trnfer_25_34,f_m2_trnfer_35_44,f_m2_trnfer_45_54,f_m2_trnfer_55_64,f_m2_trnfer_65_74,f_m2_trnfer_75ov,f_m2_trnfer_tot,f_m2_trntrm_inc_lr_15_24,f_m2_trntrm_inc_lr_25_34,f_m2_trntrm_inc_lr_35_44,f_m2_trntrm_inc_lr_45_54,f_m2_trntrm_inc_lr_55_64,f_m2_trntrm_inc_lr_65_74,f_m2_trntrm_inc_lr_75ov,f_m2_trntrm_inc_lr_tot,f_m2_trncarasdriv_15_24,f_m2_trncarasdriv_25_34,f_m2_trncarasdriv_35_44,f_m2_trncarasdriv_45_54,f_m2_trncarasdriv_55_64,f_m2_trncarasdriv_65_74,f_m2_trncarasdriv_75ov,f_m2_trncarasdriv_tot,f_m2_trncaraspas_15_24,f_m2_trncaraspas_25_34,f_m2_trncaraspas_35_44,f_m2_trncaraspas_45_54,f_m2_trncaraspas_55_64,f_m2_trncaraspas_65_74,f_m2_trncaraspas_75ov,f_m2_trncaraspas_tot,f_m2_trnoth_15_24,f_m2_trnoth_25_34,f_m2_trnoth_35_44,f_m2_trnoth_45_54,f_m2_trnoth_55_64,f_m2_trnoth_65_74,f_m2_trnoth_75ov,f_m2_trnoth_tot,f_m2_train_and_tot_15_24,f_m2_train_and_tot_25_34,f_m2_train_and_tot_35_44,f_m2_train_and_tot_45_54,f_m2_train_and_tot_55_64,f_m2_train_and_tot_65_74,f_m2_train_and_tot_75ov,f_m2_train_and_tot_tot,f_m2_busfer_15_24,f_m2_busfer_25_34,f_m2_busfer_35_44,f_m2_busfer_45_54,f_m2_busfer_55_64,f_m2_busfer_65_74,f_m2_busfer_75ov,f_m2_busfer_tot,f_m2_bustrm_inc_lr_15_24,f_m2_bustrm_inc_lr_25_34,f_m2_bustrm_inc_lr_35_44,f_m2_bustrm_inc_lr_45_54,f_m2_bustrm_inc_lr_55_64,f_m2_bustrm_inc_lr_65_74,f_m2_bustrm_inc_lr_75ov,f_m2_bustrm_inc_lr_tot,f_m2_buscarasdriv_15_24,f_m2_buscarasdriv_25_34,f_m2_buscarasdriv_35_44,f_m2_buscarasdriv_45_54,f_m2_buscarasdriv_55_64,f_m2_buscarasdriv_65_74,f_m2_buscarasdriv_75ov,f_m2_buscarasdriv_tot,f_m2_buscaraspas_15_24,f_m2_buscaraspas_25_34,f_m2_buscaraspas_35_44,f_m2_buscaraspas_45_54,f_m2_buscaraspas_55_64,f_m2_buscaraspas_65_74,f_m2_buscaraspas_75ov,f_m2_buscaraspas_tot,f_m2_busoth_15_24,f_m2_busoth_25_34,f_m2_busoth_35_44,f_m2_busoth_45_54,f_m2_busoth_55_64,f_m2_busoth_65_74,f_m2_busoth_75ov,f_m2_busoth_tot,f_m2_bustot_15_24,f_m2_bustot_25_34,f_m2_bustot_35_44,f_m2_bustot_45_54,f_m2_bustot_55_64,f_m2_bustot_65_74,f_m2_bustot_75ov,f_m2_bustot_tot,f_m2_other_m2_15_24,f_m2_other_m2_25_34,f_m2_other_m2_35_44,f_m2_other_m2_45_54,f_m2_other_m2_55_64,f_m2_other_m2_65_74,f_m2_other_m2_75ov,f_m2_other_m2_tot,f_m2_tot_m2_15_24,f_m2_tot_m2_25_34,f_m2_tot_m2_35_44,f_m2_tot_m2_45_54,f_m2_tot_m2_55_64,f_m2_tot_m2_65_74,f_m2_tot_m2_75ov,f_m2_tot_m2_tot,f_m3_trn_and_2_oth_ms_15_24,f_m3_trn_and_2_oth_ms_25_34,f_m3_trn_and_2_oth_ms_35_44,f_m3_trn_and_2_oth_ms_45_54,f_m3_trn_and_2_oth_ms_55_64,f_m3_trn_and_2_oth_ms_65_74,f_m3_trn_and_2_oth_ms_75ov,f_m3_trn_and_2_oth_ms_tot,f_m3_bus2othms_ex_tn_15_24,f_m3_bus2othms_ex_tn_25_34,f_m3_bus2othms_ex_tn_35_44,f_m3_bus2othms_ex_tn_45_54,f_m3_bus2othms_ex_tn_55_64,f_m3_bus2othms_ex_tn_65_74,f_m3_bus2othms_ex_tn_75ov,f_m3_bus2othms_ex_tn_tot,f_m3_other_m3_15_24,f_m3_other_m3_25_34,f_m3_other_m3_35_44,f_m3_other_m3_45_54,f_m3_other_m3_55_64,f_m3_other_m3_65_74,f_m3_other_m3_75ov,f_m3_other_m3_tot,f_m3_tot_m3_15_24,f_m3_tot_m3_25_34,f_m3_tot_m3_35_44,f_m3_tot_m3_45_54,f_m3_tot_m3_55_64,f_m3_tot_m3_65_74,f_m3_tot_m3_75ov,f_m3_tot_m3_tot,f_wkd_at_home_15_24,f_wkd_at_home_25_34,f_wkd_at_home_35_44,f_wkd_at_home_45_54,f_wkd_at_home_55_64,f_wkd_at_home_65_74,f_wkd_at_home_75ov,f_wkd_at_home_tot,f_did_not_go_to_work_15_24,f_did_not_go_to_work_25_34,f_did_not_go_to_work_35_44,f_did_not_go_to_work_45_54,f_did_not_go_to_work_55_64,f_did_not_go_to_work_65_74,f_did_not_go_to_work_75ov,f_did_not_go_to_work_tot,f_mt_ns_15_24,f_mt_ns_25_34,f_mt_ns_35_44,f_mt_ns_45_54,f_mt_ns_55_64,f_mt_ns_65_74,f_mt_ns_75ov,f_mt_ns_tot,f_tot_15_24,f_tot_25_34,f_tot_35_44,f_tot_45_54,f_tot_55_64,f_tot_65_74,f_tot_75ov,f_tot_tot,p_m1_train_15_24,p_m1_train_25_34,p_m1_train_35_44,p_m1_train_45_54,p_m1_train_55_64,p_m1_train_65_74,p_m1_train_75ov,p_m1_train_tot,p_m1_bus_15_24,p_m1_bus_25_34,p_m1_bus_35_44,p_m1_bus_45_54,p_m1_bus_55_64,p_m1_bus_65_74,p_m1_bus_75ov,p_m1_bus_tot,p_m1_ferry_15_24,p_m1_ferry_25_34,p_m1_ferry_35_44,p_m1_ferry_45_54,p_m1_ferry_55_64,p_m1_ferry_65_74,p_m1_ferry_75ov,p_m1_ferry_tot,lga_name16
57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,11,15,9,7,0,58,0,12,5,9,5,8,0,42,0,0,4,3,3,0,0,14,28,63,65,80,62,28,7,332,0,0,0,0,0,0,0,0,13,34,48,32,25,6,0,153,0,0,0,0,0,0,0,0,Ravensthorpe (S)
57490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,15,7,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,63,24,23,7,8,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,8,17,3,0,0,0,0,0,22,0,0,0,0,0,0,0,5,20,3,4,0,0,0,0,29,15,8,8,12,5,0,0,55,98,41,32,18,7,3,0,209,17,6,3,6,0,0,0,36,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,17,6,7,5,3,0,0,40,27,261,311,225,140,45,6,1023,677,557,446,359,274,44,7,2364,29,24,20,16,17,3,6,115,3502,3516,3708,3880,2117,318,37,17075,31,29,22,14,9,3,0,105,197,71,47,47,19,0,0,381,0,0,0,0,0,0,0,5,Rockingham (C)
65010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,12,24,28,14,3,89,9,12,18,9,16,12,4,71,0,0,0,0,7,3,0,11,40,66,97,136,102,35,3,483,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,Southern Midlands (M)
57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandstone (S)
57700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,3,3,3,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,54,85,99,71,28,0,359,50,64,37,54,45,16,0,268,0,3,7,0,3,0,0,19,335,445,476,502,335,84,6,2187,0,0,3,0,0,0,0,8,5,3,0,0,4,0,0,14,0,0,0,0,0,0,0,0,Serpentine-Jarrahdale (S)
57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,9,0,3,3,3,3,0,0,19,0,0,0,4,0,0,0,8,25,35,40,41,32,10,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shark Bay (S)
57840,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,31,22,14,12,8,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,0,0,0,12,0,0,3,0,0,0,0,3,7,11,3,0,0,0,0,21,7,8,7,9,3,3,0,34,43,32,21,19,8,8,0,134,4,5,0,0,4,0,0,23,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,5,0,0,7,0,0,27,15,61,118,145,123,58,3,527,173,192,159,117,127,43,0,810,8,11,6,13,9,0,0,47,1084,1630,1431,1584,1168,312,20,7230,21,10,9,6,4,0,0,56,80,95,34,14,18,0,0,251,0,5,0,0,0,0,0,7,South Perth (C)
57910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,16,19,17,0,0,82,7,8,3,0,3,0,0,21,0,0,0,3,0,0,0,10,141,162,103,84,64,11,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,20,28,13,4,3,0,0,0,53,0,6,3,0,0,0,0,10,32,22,13,13,0,0,0,74,34,31,18,34,19,5,0,141,212,219,126,128,84,15,0,781,35,41,35,31,24,0,0,160,6,3,0,3,0,0,0,7,0,0,0,0,0,0,0,4,46,38,33,30,24,0,0,173,55,335,640,547,352,162,23,2117,920,944,792,658,627,221,18,4178,49,54,46,60,55,21,12,293,5681,8444,7956,8165,5841,1304,131,37524,130,211,122,115,59,11,3,660,426,363,152,132,61,18,3,1157,0,0,0,0,0,0,0,8,Stirling (C)
57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,7,0,21,3,4,4,5,3,0,0,21,0,4,0,0,0,0,0,7,11,35,24,40,32,10,3,156,0,0,0,0,0,0,0,0,7,46,30,42,26,0,0,149,0,0,0,0,0,0,0,0,Perenjori (S)
65210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,14,7,0,43,24,13,12,20,15,3,0,83,0,0,0,0,3,0,0,5,47,40,71,83,98,18,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasman (M)
65410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,25,41,34,17,3,144,40,50,45,53,51,11,0,240,3,4,0,5,7,4,3,27,249,274,329,440,338,59,12,1694,4,19,6,3,0,0,0,34,8,8,16,18,12,0,0,55,0,0,0,0,0,0,0,0,Waratah/Wynyard (M)
65610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,8,4,3,3,34,22,21,17,20,21,0,0,101,6,3,3,3,9,6,0,24,99,128,139,172,143,26,5,724,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,West Coast (M)
65810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,38,60,71,32,3,234,66,49,48,72,62,17,0,315,3,4,3,3,4,4,0,22,300,267,365,506,416,89,11,1958,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,West Tamar (M)
70200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,11,11,17,9,8,0,0,53,9,10,12,11,7,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,3,13,29,45,52,46,11,3,199,86,150,100,97,95,22,0,549,9,14,20,11,5,3,0,70,760,1504,1296,1406,1022,208,19,6219,0,0,0,0,0,0,0,3,9,18,13,20,13,3,0,83,0,0,0,4,0,0,0,4,Alice Springs (T)
99399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,3,0,0,16,0,0,0,3,4,0,0,8,3,6,3,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,12,7,6,0,50,8,20,22,25,29,10,0,112,0,3,3,3,3,0,0,17,102,200,249,266,225,85,13,1145,0,0,0,0,0,0,0,7,3,20,11,19,19,3,0,72,6,7,13,11,6,4,0,41,Unincorp. Other Territories
60410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,29,21,11,9,0,88,45,52,39,24,29,6,0,189,3,0,0,4,3,0,0,13,191,294,252,242,200,43,3,1219,0,0,0,0,0,0,0,0,15,3,3,0,0,0,0,26,0,0,0,0,0,0,0,0,Brighton (M)
58330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,16,25,22,0,78,15,10,6,14,16,4,0,63,0,3,0,0,0,0,0,4,57,53,54,109,100,45,3,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toodyay (S)
58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,3,7,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,20,18,8,3,6,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wandering (S)
58760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,5,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,4,41,21,12,15,9,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,31,8,4,0,0,0,0,39,0,0,0,0,0,0,0,3,33,10,7,0,0,0,0,54,22,11,13,17,10,4,0,75,98,45,25,32,21,4,0,219,22,8,0,0,0,0,0,34,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,25,12,0,3,0,0,0,42,53,407,581,487,261,83,8,1881,628,528,460,353,279,66,3,2326,50,41,28,41,21,10,6,197,3677,4233,4595,4703,2630,490,43,20368,41,30,21,13,7,0,0,113,229,94,49,35,22,10,0,444,0,0,0,0,0,0,0,4,Wanneroo (C)
58820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,9,19,6,0,48,14,19,22,35,22,3,0,118,3,4,4,0,0,0,0,6,83,119,149,154,137,28,3,670,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,Waroona (S)
58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,0,4,3,0,12,0,0,0,0,0,0,0,0,0,8,13,21,13,8,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trayning (S)
58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,16,19,3,3,49,0,0,4,3,3,3,0,14,0,0,0,0,0,0,0,3,10,21,22,49,41,16,4,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Arthur (S)
59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,0,0,24,4,0,0,3,0,3,0,12,0,0,0,0,0,0,0,3,9,8,15,19,13,4,0,66,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,Woodanilling (S)
59330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,6,14,0,0,0,0,7,3,0,11,0,0,0,0,0,0,0,0,4,9,21,20,24,9,9,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wyalkatchem (S)
58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,4,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upper Gascoyne (S)
58510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,5,0,0,16,4,0,5,3,3,0,0,15,0,0,0,0,0,0,0,3,40,66,42,48,33,13,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,0,0,0,14,3,14,7,3,3,0,0,30,0,0,3,0,0,0,0,6,12,20,11,10,3,0,0,49,15,25,17,7,4,0,0,66,66,109,70,62,38,11,0,353,13,17,16,17,11,0,0,70,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,17,20,16,16,11,0,0,76,11,86,122,88,52,26,7,388,252,439,332,202,193,71,4,1492,16,26,12,14,16,12,3,103,1736,3616,2891,2698,1866,392,29,13224,64,107,60,51,22,14,0,320,178,270,172,116,72,14,3,827,0,0,0,0,0,0,0,3,Victoria Park (T)
