lga_code16,tot_2000_2999_mng,tot_2000_2999_pro,tot_2000_2999_tectw,tot_2000_2999_copsw,tot_2000_2999_claw,tot_2000_2999_swks,tot_2000_2999_maopdv,tot_2000_2999_lab,tot_2000_2999_idns,tot_2000_2999_tot,tot_3000mo_mng,tot_3000mo_pro,tot_3000mo_tectw,tot_3000mo_copsw,tot_3000mo_claw,tot_3000mo_swks,tot_3000mo_maopdv,tot_3000mo_lab,tot_3000mo_idns,tot_3000mo_tot,tot_pins_mng,tot_pins_pro,tot_pins_tectw,tot_pins_copsw,tot_pins_claw,tot_pins_swks,tot_pins_maopdv,tot_pins_lab,tot_pins_idns,tot_pins_tot,tot_tot_mng,tot_tot_pro,tot_tot_tectw,tot_tot_copsw,tot_tot_claw,tot_tot_swks,tot_tot_maopdv,tot_tot_lab,tot_tot_idns,tot_tot_tot,lga_name16
10050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,10,0,18,0,5,6,44,31,102,232,387,91,767,22,275,23,1932,Albury (C)
10130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,7,0,28,29,87,112,290,90,420,32,202,18,1263,Armidale Regional (A)
10250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,7,0,23,10,18,116,189,51,396,16,191,5,1000,Ballina (A)
10300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,16,Balranald (A)
10470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,10,0,3,6,35,41,89,171,442,61,480,20,227,27,1555,Bathurst Regional (A)
10550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,0,15,4,15,97,100,21,241,3,124,13,613,Bega Valley (A)
10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,3,4,19,36,3,49,4,48,4,165,Bellingen (A)
10650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,26,3,32,4,24,3,120,Berrigan (A)
10750,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,3,0,0,12,0,7,14,11,16,42,5,21,21,136,163,391,821,1158,475,2980,315,1285,136,7734,Blacktown (C)
10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,3,13,15,4,23,3,26,5,101,Bland (A)
10850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,30,36,13,29,0,49,0,165,Blayney (A)
10900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,9,0,10,9,27,25,67,173,545,82,451,40,313,13,1712,Blue Mountains (C)
10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,7,4,20,0,7,0,48,Bogan (A)
11100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,7,3,3,6,0,3,10,40,58,152,321,318,243,919,145,375,62,2590,Botany Bay (C)
11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,5,0,4,0,27,Bourke (A)
11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Brewarrina (A)
11250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,4,10,3,20,42,56,6,103,9,46,4,302,Broken Hill (C)
13910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,10,15,8,67,57,21,108,3,75,3,361,Hilltops (A)
14000,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,10,14,7,14,3,11,9,63,102,301,438,1207,244,1508,84,699,63,4638,Hornsby (A)
14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,31,24,158,25,37,8,23,7,315,Hunters Hill (A)
14170,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,11,3,3,13,16,11,11,0,4,8,63,115,359,556,1198,382,1234,118,567,81,4600,Inner West (A)
14200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,10,8,29,56,46,13,127,10,66,11,364,Inverell (A)
14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,12,17,3,13,0,19,0,77,Junee (A)
14350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,8,16,56,85,16,190,3,124,13,518,Kempsey (A)
14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,7,11,22,74,207,12,144,27,119,4,622,Kiama (A)
14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,15,8,8,0,3,4,42,54,389,172,1189,238,627,72,368,32,3146,Ku-ring-gai (A)
14550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,21,19,3,50,6,22,0,129,Kyogle (A)
14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,13,13,5,21,0,6,0,65,Lachlan (A)
14650,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,7,22,3,45,0,12,6,100,98,220,594,1167,213,2113,139,967,48,5555,Lake Macquarie (C)
14700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,37,115,86,284,139,239,14,86,20,1025,Lane Cove (A)
14750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,13,7,3,32,27,8,66,0,38,8,183,Leeton (A)
14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,3,0,3,4,23,24,65,133,224,72,468,15,258,20,1281,Lismore (C)
14870,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,9,3,21,67,92,22,100,5,87,7,411,Lithgow (C)
14900,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,7,0,3,0,10,0,8,11,8,8,24,5,10,18,84,138,319,494,857,408,1891,181,747,107,5133,Liverpool (C)
14920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,8,0,29,5,16,3,79,Liverpool Plains (A)
14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,9,0,6,0,22,Lockhart (A)
15050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,0,9,0,34,35,101,290,357,129,827,64,436,26,2257,Maitland (C)
15240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,4,33,0,9,0,57,23,42,185,270,60,661,16,289,28,1572,Mid-Coast (A)
15270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,16,10,12,102,59,14,157,0,78,9,445,Mid-Western Regional (A)
15300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,28,33,13,60,3,27,7,200,Moree Plains (A)
15350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,20,65,101,328,62,187,8,69,11,855,Mosman (A)
15520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,32,80,8,56,8,41,4,229,Murray River (A)
15560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,4,0,5,0,21,4,51,Murrumbidgee (A)
15650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,16,11,14,124,44,19,134,9,78,8,453,Muswellbrook (A)
15700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,3,4,42,49,13,82,3,75,3,285,Nambucca (A)
15750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,5,57,33,13,106,5,38,4,273,Narrabri (A)
15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,24,18,10,21,0,22,0,93,Narrandera (A)
15850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,15,27,3,21,0,8,0,81,Narromine (A)
15900,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,11,0,3,15,16,8,19,0,15,14,103,122,629,778,1821,539,2039,153,1026,75,7174,Newcastle (C)
15950,0,7,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,5,7,14,6,13,0,0,17,58,119,553,244,979,558,667,60,301,91,3581,North Sydney (A)
15990,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,3,0,0,0,9,0,13,10,24,6,36,3,17,13,119,168,437,964,2251,493,2493,210,1151,86,8256,Northern Beaches (A)
16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,18,18,3,28,0,19,0,101,Oberon (A)
16150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,15,0,5,3,30,17,54,180,267,46,431,18,199,21,1247,Orange (C)
16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,20,60,75,20,114,9,39,8,354,Parkes (A)
16260,0,0,3,0,3,4,0,0,0,9,0,0,3,11,3,0,0,0,0,15,3,6,10,27,14,32,5,14,36,145,221,848,777,1504,1393,2055,208,822,211,8030,Parramatta (C)
16350,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,8,3,5,14,20,3,32,0,10,12,101,106,295,754,1057,368,1999,152,978,81,5786,Penrith (C)
12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,34,31,9,84,8,49,3,239,Cowra (A)
12380,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,5,10,8,6,23,0,5,19,92,104,270,559,512,378,1392,199,605,109,4135,Cumberland (A)
12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,20,4,46,0,35,0,138,Dungog (A)
12730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,9,30,34,4,82,0,34,0,196,Edward River (A)
11300,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,7,27,30,166,107,303,166,657,8,143,29,1607,Burwood (A)
11350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,14,0,0,3,20,12,21,81,131,21,216,13,121,8,626,Byron (A)
11400,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,6,32,25,3,25,0,38,4,129,Cabonne (A)
11450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,8,0,7,4,5,3,47,40,107,394,461,153,786,51,442,34,2474,Camden (A)
11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,13,9,5,29,3,8,10,81,85,214,386,737,221,1486,94,665,65,3956,Campbelltown (C) (NSW)
11520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,11,6,6,0,3,3,38,56,196,154,564,254,812,42,269,43,2402,Canada Bay (A)
11570,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,14,15,15,8,41,0,12,28,134,143,434,831,1179,584,2138,169,909,143,6536,Canterbury-Bankstown (A)
11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,0,11,3,9,0,42,Carrathool (A)
11650,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,3,3,19,24,0,55,0,20,15,147,133,313,972,1814,387,3245,219,1518,87,8680,Central Coast (C) (NSW)
11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,11,Central Darling (A)
11720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,6,0,32,31,37,126,260,42,408,19,220,12,1146,Cessnock (C)
11730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,10,4,37,125,132,28,353,5,177,9,882,Clarence Valley (A)
11750,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,19,15,6,21,3,12,0,83,Cobar (A)
11800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,0,5,17,43,46,53,207,391,97,729,28,367,37,1957,Coffs Harbour (C)
12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,25,0,20,0,73,Coolamon (A)
12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,9,0,8,0,4,0,42,Coonamble (A)
12750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,3,0,18,6,15,100,129,30,277,6,99,5,668,Eurobodalla (A)
12850,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,10,8,25,0,16,21,79,100,262,457,725,335,1362,164,593,107,4108,Fairfield (C)
12870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,7,6,54,59,10,76,7,51,3,276,Federation (A)
12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,4,6,46,32,3,75,0,36,3,202,Forbes (A)
12930,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,5,3,19,0,18,3,3,9,68,57,357,278,820,332,1097,73,436,72,3521,Georges River (A)
12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,6,15,3,18,3,17,3,65,Gilgandra (A)
13010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,18,30,10,57,0,34,3,159,Glen Innes Severn (A)
13310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,3,18,10,26,119,137,32,267,7,106,11,718,Goulburn Mulwaree (A)
13340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,21,31,5,31,3,46,8,165,Greater Hume Shire (A)
13450,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,11,5,36,101,80,27,282,12,113,15,665,Griffith (C)
13510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,6,3,30,35,3,64,0,34,8,187,Gundagai (A)
13550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,9,3,4,40,42,10,85,3,55,4,251,Gunnedah (A)
13660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,4,0,13,0,11,0,53,Gwydir (A)
13800,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,6,6,3,14,0,3,7,33,34,98,348,418,97,595,43,368,24,2030,Hawkesbury (C)
13850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,9,0,14,3,55,Hay (A)
16380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,15,0,5,7,40,23,49,218,363,91,646,44,289,17,1738,Port Macquarie-Hastings (A)
16400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,6,6,31,29,52,239,325,62,611,31,337,24,1701,Port Stephens (A)
16490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,7,0,7,0,6,4,26,19,37,218,283,98,372,24,186,13,1249,Queanbeyan-Palerang Regional (A)
16550,0,3,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,14,6,3,4,0,5,13,57,53,660,280,1007,325,630,66,417,57,3500,Randwick (C)
16610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,11,14,49,58,20,140,12,93,3,392,Richmond Valley (A)
16650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,13,0,6,9,31,37,101,192,350,145,647,63,285,35,1856,Rockdale (C)
16700,0,4,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,4,9,17,15,32,0,6,14,93,171,521,483,1329,681,1943,80,648,90,5936,Ryde (C)
16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,13,0,3,0,25,23,63,200,345,58,807,50,302,15,1862,Shellharbour (C)
16950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,22,0,12,4,58,39,75,323,424,86,804,32,369,30,2182,Shoalhaven (C)
17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,15,12,27,128,179,34,191,18,130,11,731,Singleton (A)
17040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,3,20,14,17,70,131,26,142,20,93,9,524,Snowy Monaro Regional (A)
17080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,11,58,48,11,77,5,55,4,262,Snowy Valleys (A)
17420,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,6,4,8,27,0,43,5,8,12,106,150,549,582,1585,479,2565,111,858,80,6961,The Hills Shire (A)
17550,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,7,13,3,17,0,5,6,48,30,47,190,365,91,785,31,372,34,1954,Tweed (A)
17620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,8,7,35,41,11,77,6,79,3,274,Upper Hunter Shire (A)
17640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,5,17,32,6,48,0,25,3,138,Upper Lachlan Shire (A)
17650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,15,3,8,0,13,3,56,Uralla (A)
17750,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,4,7,0,15,3,3,3,38,49,137,435,668,122,874,32,311,36,2655,Wagga Wagga (C)
17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,0,16,0,13,0,54,Walcha (A)
17900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,3,4,0,6,0,45,Walgett (A)
17950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,3,0,11,3,4,0,29,Warren (A)
18020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,16,3,23,0,22,3,93,Warrumbungle Shire (A)
18050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,10,0,0,3,24,68,176,183,543,198,1120,20,262,28,2601,Waverley (A)
18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,18,0,8,4,51,Weddin (A)
18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,21,22,0,35,0,13,3,98,Wentworth (A)
18230,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,6,0,0,10,0,6,3,32,22,49,218,242,64,457,10,182,18,1274,Western Plains Regional (A)
18250,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,3,12,10,19,0,0,10,67,129,535,362,892,458,1647,71,409,67,4566,Willoughby (C)
18350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,9,0,6,3,32,22,50,165,323,37,469,13,290,16,1383,Wingecarribee (A)
18400,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,4,3,13,19,39,153,146,22,194,20,182,18,796,Wollondilly (A)
18450,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,3,5,15,19,10,38,0,9,14,115,133,628,745,1698,530,2074,183,1028,98,7120,Wollongong (C)
