lga_code_2016,south_africa_before_1946,south_africa_1946_1955,south_africa_1956_1965,south_africa_1966_1975,south_africa_1976_1985,south_africa_1986_1995,south_africa_1996_2005,south_africa_2006_2010,south_africa_2011,south_africa_2012,south_africa_2013,south_africa_2014,south_africa_2015,south_africa_2016,south_africa_yr_arrival_notstated,south_africa_tot,sri_lanka_before_1946,sri_lanka_1946_1955,sri_lanka_1956_1965,sri_lanka_1966_1975,sri_lanka_1976_1985,sri_lanka_1986_1995,sri_lanka_1996_2005,sri_lanka_2006_2010,sri_lanka_2011,sri_lanka_2012,sri_lanka_2013,sri_lanka_2014,sri_lanka_2015,sri_lanka_2016,sri_lanka_yr_arrival_notstated,sri_lanka_tot,thailand_before_1946,thailand_1946_1955,thailand_1956_1965,thailand_1966_1975,thailand_1976_1985,thailand_1986_1995,thailand_1996_2005,thailand_2006_2010,thailand_2011,thailand_2012,thailand_2013,thailand_2014,thailand_2015,thailand_2016,thailand_yr_arrival_notstated,thailand_tot,fmr_yugoslav_rep_of_macedonia_before_1946,fmr_yugoslav_rep_of_macedonia_1946_1955,fmr_yugoslav_rep_of_macedonia_1956_1965,fmr_yugoslav_rep_of_macedonia_1966_1975,fmr_yugoslav_rep_of_macedonia_1976_1985,fmr_yugoslav_rep_of_macedonia_1986_1995,fmr_yugoslav_rep_of_macedonia_1996_2005,fmr_yugoslav_rep_of_macedonia_2006_2010,fmr_yugoslav_rep_of_macedonia_2011,fmr_yugoslav_rep_of_macedonia_2012,fmr_yugoslav_rep_of_macedonia_2013,fmr_yugoslav_rep_of_macedonia_2014,fmr_yugoslav_rep_of_macedonia_2015,fmr_yugoslav_rep_of_macedonia_2016,fmr_yugoslav_rep_of_macedonia_arrival_notstated,fmr_yugoslav_rep_of_macedonia_tot,turkey_before_1946,turkey_1946_1955,turkey_1956_1965,turkey_1966_1975,turkey_1976_1985,turkey_1986_1995,turkey_1996_2005,turkey_2006_2010,turkey_2011,turkey_2012,turkey_2013,turkey_2014,turkey_2015,turkey_2016,turkey_yr_arrival_notstated,turkey_tot,united_kingdom_before_1946,united_kingdom_1946_1955,united_kingdom_1956_1965,united_kingdom_1966_1975,united_kingdom_1976_1985,united_kingdom_1986_1995,united_kingdom_1996_2005,united_kingdom_2006_2010,united_kingdom_2011,united_kingdom_2012,united_kingdom_2013,united_kingdom_2014,united_kingdom_2015,united_kingdom_2016,united_kingdom_yr_arrival_notstated,united_kingdom_tot,usa_before_1946,usa_1946_1955,usa_1956_1965,usa_1966_1975,usa_1976_1985,usa_1986_1995,usa_1996_2005,usa_2006_2010,united_states_america_2011,united_states_america_2012,united_states_america_2013,united_states_america_2014,united_states_america_2015,united_states_america_2016,usa_year_of_arrival_notstated,usa_total,vietnam_before_1946,vietnam_1946_1955,vietnam_1956_1965,vietnam_1966_1975,vietnam_1976_1985,vietnam_1986_1995,vietnam_1996_2005,vietnam_2006_2010,vietnam_2011,vietnam_2012,vietnam_2013,vietnam_2014,vietnam_2015,vietnam_2016,vietnam_yr_arrival_notstated,vietnam_tot,zimbabwe_before_1946,zimbabwe_1946_1955,zimbabwe_1956_1965,zimbabwe_1966_1975,zimbabwe_1976_1985,zimbabwe_1986_1995,zimbabwe_1996_2005,zimbabwe_2006_2010,zimbabwe_2011,zimbabwe_2012,zimbabwe_2013,zimbabwe_2014,zimbabwe_2015,zimbabwe_2016,zimbabwe_yr_arrival_notstated,zimbabwe_tot,born_elsewhere_before_1946,born_elsewhere_1946_1955,born_elsewhere_1956_1965,born_elsewhere_1966_1975,born_elsewhere_1976_1985,born_elsewhere_1986_1995,born_elsewhere_1996_2005,born_elsewhere_2006_2010,born_elsewhere_2011,born_elsewhere_2012,born_elsewhere_2013,born_elsewhere_2014,born_elsewhere_2015,born_elsewhere_2016,born_elsewhere_yr_arrival_notstated,born_elsewhere_tot,tot_before_1946,tot_1946_1955,tot_1956_1965,tot_1966_1975,tot_1976_1985,tot_1986_1995,tot_1996_2005,tot_2006_2010,tot_2011,tot_2012,tot_2013,tot_2014,tot_2015,tot_2016,tot_yr_arrival_notstated,tot_tot,lga_name16
14550,0,0,3,4,10,3,3,0,0,0,0,0,0,0,0,23,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,69,107,43,14,11,6,0,0,0,3,0,0,14,292,0,0,3,11,5,7,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,14,0,9,10,20,14,21,11,6,4,3,0,0,5,3,10,120,3,57,114,186,134,97,87,41,18,14,8,15,11,6,44,847,Kyogle (A)
14600,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,11,0,3,3,0,0,0,3,4,0,0,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,6,4,0,0,0,0,0,0,4,27,0,14,16,25,14,16,38,28,12,12,13,29,0,5,19,247,Lachlan (A)
14650,0,5,11,42,80,68,201,150,25,31,8,3,10,8,14,663,0,0,4,10,13,34,35,35,3,12,4,6,4,0,0,154,0,0,0,7,9,14,63,57,10,18,22,28,13,11,17,271,0,9,73,120,23,14,4,3,0,0,0,0,0,0,13,262,0,0,0,3,3,7,4,3,0,0,0,0,0,0,0,27,65,689,1153,1574,664,478,544,473,96,85,72,49,61,33,285,6318,4,8,19,50,51,71,114,87,17,29,12,13,13,0,12,497,0,0,0,5,40,13,22,24,4,3,7,3,7,6,10,140,0,0,4,0,13,5,45,24,3,0,8,5,4,0,3,113,14,238,223,496,262,320,359,275,50,69,56,44,39,28,104,2584,128,2034,2328,3232,2201,2104,2518,2098,411,473,353,333,307,178,770,19469,Lake Macquarie (C)
14700,0,0,6,19,64,68,134,61,13,9,9,22,15,18,8,447,0,0,0,17,26,47,24,18,3,0,5,4,0,4,3,149,0,0,0,3,3,25,43,43,9,10,11,10,7,3,7,172,0,0,0,7,3,4,0,4,0,0,0,0,0,4,0,32,0,0,0,9,15,8,5,4,0,3,0,0,0,0,0,57,8,90,164,291,218,247,356,259,86,67,35,54,65,14,64,2026,0,0,11,16,35,53,64,56,10,17,18,25,31,8,11,355,0,0,0,4,56,17,11,15,7,7,0,3,10,6,3,144,0,0,0,3,7,5,10,22,0,0,0,0,0,3,0,60,9,62,77,188,162,294,326,449,77,123,123,129,132,104,71,2327,50,291,553,1002,1332,2002,2406,2070,467,495,515,534,615,375,380,13090,Lane Cove (A)
14750,0,0,0,0,0,0,13,8,0,3,0,0,0,0,0,27,0,0,0,0,0,0,3,6,0,0,3,0,0,0,0,15,0,0,0,0,0,0,3,5,0,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,41,0,8,10,0,0,3,0,0,0,0,6,117,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,10,8,3,9,14,13,9,13,4,0,9,4,9,113,8,94,125,87,36,73,103,115,29,36,45,46,53,24,46,912,Leeton (A)
14850,0,0,9,4,13,9,33,10,10,8,0,0,4,0,0,118,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,8,9,10,12,0,0,0,0,0,0,3,43,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,15,107,245,318,122,139,127,68,12,5,12,3,3,4,44,1229,0,0,9,37,22,18,29,17,4,0,4,4,3,0,5,149,0,0,0,3,3,5,0,3,11,7,4,3,0,11,3,49,0,0,0,0,0,10,8,3,0,0,0,0,0,0,0,27,0,23,40,111,73,60,74,93,13,12,24,14,23,14,24,617,29,305,465,681,547,519,581,395,94,67,85,58,78,54,138,4107,Lismore (C)
14870,0,0,0,4,4,3,3,4,3,3,0,0,0,0,0,25,0,0,0,0,3,3,0,6,0,0,0,4,0,0,3,18,0,0,0,0,0,0,5,10,3,0,0,0,3,0,3,27,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,53,131,241,97,46,38,8,4,0,0,0,8,0,35,666,0,0,0,12,7,6,6,3,0,0,0,0,0,0,0,35,0,0,0,0,4,4,4,6,3,0,3,0,0,3,18,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,53,27,22,18,10,0,5,0,4,5,5,41,238,9,148,257,432,244,186,175,129,24,24,13,22,42,14,200,1920,Lithgow (C)
14900,0,0,0,35,90,99,143,52,7,16,3,14,8,0,13,489,0,0,9,41,47,176,117,81,13,16,26,7,12,0,10,551,0,0,0,3,105,224,130,91,12,19,23,19,20,7,21,673,0,0,30,417,133,248,211,51,5,8,11,13,13,4,16,1170,0,0,0,175,91,134,140,66,15,11,3,13,10,10,13,681,10,153,539,733,297,182,157,156,26,37,44,31,14,11,82,2472,0,0,3,13,22,40,72,48,7,14,9,14,17,8,3,290,0,0,3,36,1905,2323,929,633,104,153,120,129,94,76,238,6737,0,0,0,3,3,4,163,152,8,10,13,12,13,8,3,397,14,139,272,2538,3111,5110,4713,1858,327,312,444,422,431,302,536,20524,42,1365,2995,7106,9538,18976,18856,10903,1929,1942,2566,2050,1838,1201,2144,83450,Liverpool (C)
14920,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,41,19,9,8,6,4,0,5,0,0,0,7,153,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,3,4,0,0,3,0,0,0,0,20,3,29,53,58,39,44,34,22,8,13,9,0,8,3,18,350,Liverpool Plains (A)
14950,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,11,11,9,0,3,0,0,0,0,0,0,3,56,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,3,11,0,10,28,18,21,11,26,3,3,0,0,0,0,0,8,144,Lockhart (A)
15050,0,0,0,8,18,18,74,114,11,19,18,11,11,0,3,305,0,3,0,0,7,6,0,10,3,0,3,6,3,0,0,38,0,0,0,0,6,6,21,11,3,6,9,3,0,4,4,66,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,7,22,164,288,407,223,169,172,151,37,13,21,25,8,7,57,1760,0,3,3,12,20,16,29,23,4,15,0,3,14,0,0,139,0,0,0,0,8,6,11,6,0,5,3,10,0,0,0,50,0,0,0,0,6,5,28,54,3,7,3,0,6,0,0,115,3,46,50,102,83,64,124,83,18,25,27,19,15,11,35,706,27,500,533,771,697,664,881,938,199,182,171,150,119,68,183,6086,Maitland (C)
15240,0,0,11,23,39,29,53,31,0,3,0,5,7,0,4,209,0,0,4,3,0,5,9,3,3,0,0,0,0,0,3,29,0,0,0,0,6,11,25,16,3,4,3,3,3,8,5,80,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,33,471,821,1099,388,212,260,116,10,17,11,16,12,3,150,3612,0,12,8,37,28,11,31,25,9,5,3,0,3,3,7,178,0,0,0,0,3,7,3,3,0,3,0,3,3,0,3,27,0,0,3,6,6,3,5,8,0,0,0,0,0,0,0,40,11,96,138,236,106,82,90,85,18,6,16,10,13,0,51,956,68,1071,1422,1906,1023,727,811,546,103,110,85,88,92,55,375,8483,Mid-Coast (A)
15270,0,0,0,5,3,15,20,13,3,13,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,71,138,202,65,38,44,32,5,4,0,6,0,0,37,646,0,0,0,12,10,8,7,5,0,5,0,0,0,0,3,52,0,0,0,0,5,5,4,8,0,0,0,0,0,0,0,24,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,17,0,20,35,71,21,14,30,16,0,3,5,5,3,0,12,235,17,174,275,403,199,157,188,173,21,55,28,20,23,10,101,1821,Mid-Western Regional (A)
15300,0,0,0,0,0,0,3,23,7,0,5,0,7,0,0,42,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,10,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,35,23,12,8,6,4,4,4,6,4,3,13,152,0,0,0,0,3,0,3,3,3,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,14,3,4,11,40,13,10,18,14,5,8,7,3,5,0,6,143,3,39,64,103,70,66,80,130,36,37,48,33,32,11,29,788,Moree Plains (A)
15350,0,0,13,21,71,59,120,69,9,16,24,32,14,11,8,478,0,0,3,6,14,17,3,0,0,0,0,0,3,0,3,56,0,0,0,0,5,10,30,24,0,0,8,3,8,4,3,96,0,0,0,3,3,3,7,0,0,0,3,0,0,0,0,14,0,0,0,9,0,5,6,0,0,3,3,0,3,8,4,37,18,100,152,312,257,276,547,447,105,96,119,96,107,63,56,2756,0,5,6,28,36,61,89,73,20,14,58,41,41,35,19,526,0,0,0,4,26,9,5,4,3,3,3,0,3,0,0,64,0,0,0,3,4,9,8,0,0,0,0,0,0,0,0,35,15,65,70,122,97,155,212,265,62,100,93,105,128,64,40,1587,65,301,460,824,963,1183,1728,1352,333,357,451,448,475,263,221,9420,Mosman (A)
15520,0,0,0,0,3,0,3,9,0,3,0,0,5,0,6,32,0,0,0,3,0,0,0,3,4,3,0,0,0,0,0,10,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,81,79,26,18,22,12,0,4,0,0,3,0,20,309,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,7,3,12,15,0,3,0,3,0,0,4,70,4,103,136,129,63,58,64,98,28,29,17,9,26,7,50,831,Murray River (A)
15560,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,16,0,0,0,3,3,0,3,0,0,0,3,52,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,3,0,0,0,0,3,0,3,28,0,15,30,23,17,14,30,33,7,14,11,9,20,0,15,246,Murrumbidgee (A)
15650,0,0,0,4,8,3,4,19,4,0,0,0,0,0,0,41,0,0,0,0,0,7,0,7,0,0,3,0,0,0,0,20,0,0,0,0,0,4,4,5,3,0,0,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,19,50,93,17,16,21,20,12,3,8,3,10,0,17,277,0,0,0,3,0,3,3,9,0,0,0,0,0,0,6,30,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,19,0,0,0,3,0,0,8,19,0,0,4,0,0,0,0,30,0,3,7,22,6,8,27,35,9,3,3,6,4,0,18,164,0,52,78,163,85,127,151,223,48,59,53,37,42,23,141,1291,Muswellbrook (A)
15700,0,0,3,11,10,6,7,0,0,0,0,0,0,0,4,44,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,3,7,0,0,0,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,106,214,264,68,42,34,28,5,6,0,0,3,0,34,800,0,0,3,9,3,11,0,6,0,0,0,0,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,54,14,21,23,12,0,10,0,6,7,0,7,198,14,197,347,432,220,175,134,95,14,29,14,21,27,8,70,1797,Nambucca (A)
15750,0,0,0,0,3,0,4,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,45,16,7,9,3,4,3,3,0,0,0,14,146,0,0,20,4,10,0,0,0,0,0,0,0,5,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,11,0,0,5,15,3,6,13,11,3,0,3,0,6,3,3,80,0,38,75,87,66,60,85,94,23,11,21,10,21,9,27,616,Narrabri (A)
15800,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,27,7,0,3,0,0,0,0,0,5,9,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,5,6,6,6,5,3,3,0,4,0,3,6,41,0,25,34,39,26,24,31,26,6,17,19,13,15,18,24,301,Narrandera (A)
15850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,24,7,3,0,4,0,0,0,0,0,0,0,80,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,3,3,7,0,0,0,0,0,0,0,32,3,33,30,59,29,16,20,11,3,6,3,5,6,0,13,235,Narromine (A)
15900,0,5,11,17,69,57,148,77,14,15,9,3,18,9,3,446,0,0,7,5,24,45,37,51,11,11,5,8,19,5,9,233,0,0,0,3,7,29,41,66,12,15,13,23,16,14,17,257,0,20,147,308,47,59,21,10,0,0,0,3,0,0,35,664,0,0,0,9,5,3,11,6,0,0,0,0,0,3,3,42,58,286,632,808,464,359,442,370,86,103,107,87,82,50,173,4108,0,4,6,55,49,59,114,107,16,28,32,23,51,21,24,599,0,0,0,3,80,36,27,39,13,27,36,36,39,21,29,383,0,0,8,0,4,11,40,23,8,20,4,13,25,16,0,164,9,160,139,478,224,327,516,586,151,183,201,349,278,305,222,4116,78,1178,1708,2473,1906,1988,2663,2788,675,928,897,1149,1267,901,1038,21644,Newcastle (C)
15950,0,3,17,41,129,194,296,180,42,45,28,41,40,30,12,1097,0,0,16,28,20,55,42,41,4,9,8,3,8,5,3,242,0,0,0,6,23,47,122,128,22,30,33,22,36,19,13,501,0,0,6,4,0,13,4,3,0,0,0,0,0,0,0,37,0,0,0,9,8,10,10,14,7,4,9,3,13,3,0,94,21,168,335,583,483,519,937,761,232,258,227,196,228,110,96,5148,3,8,12,45,69,120,160,165,55,50,54,66,107,75,44,1043,0,0,4,7,88,35,22,18,0,5,4,10,12,11,3,225,0,0,3,4,12,19,22,21,5,3,0,4,0,3,0,101,19,102,140,307,247,564,694,772,190,271,242,357,352,233,106,4598,85,538,934,1765,2351,3690,4670,3893,1053,1220,1167,1312,1533,857,604,25667,North Sydney (A)
15990,8,10,42,120,379,432,1038,721,136,118,119,102,80,57,65,3428,4,5,17,46,16,46,19,21,3,0,3,3,3,0,4,188,0,0,0,10,42,113,203,169,20,20,29,42,31,13,28,719,0,0,3,18,0,20,34,8,0,0,0,0,0,0,0,88,0,0,6,79,48,40,25,11,8,3,3,3,4,3,7,249,82,809,1742,2985,1873,2540,4819,3545,758,815,720,629,509,228,556,22611,0,15,67,193,195,309,519,413,89,92,112,142,129,90,58,2425,0,0,0,21,128,89,54,46,8,8,17,18,25,15,16,449,0,3,6,12,51,49,104,59,8,5,8,6,6,3,6,326,40,288,494,1321,922,1589,2458,2255,438,514,610,631,828,461,406,13260,251,2419,4565,7651,6569,9679,14658,10833,2222,2307,2463,2620,2462,1443,2104,72236,Northern Beaches (A)
16100,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,46,49,17,10,3,4,0,0,3,0,0,0,5,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,3,5,9,26,10,5,6,3,0,0,0,0,3,0,8,87,3,45,85,102,53,45,42,35,7,9,4,0,13,4,35,488,Oberon (A)
16150,0,0,0,3,8,10,37,44,7,12,3,3,0,3,4,140,0,0,0,0,0,5,4,22,0,4,13,0,0,0,0,60,0,0,0,0,0,8,8,8,0,3,4,0,0,3,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,19,11,78,145,225,62,59,79,49,8,15,28,5,0,4,36,809,0,0,3,13,3,11,16,14,4,4,3,0,3,0,5,77,0,0,0,0,3,7,3,10,3,0,0,3,3,0,3,43,0,0,0,0,3,3,27,33,12,4,22,4,0,0,0,109,4,42,36,48,42,56,108,141,28,33,11,27,24,17,23,636,28,275,320,473,300,342,509,639,148,222,161,110,101,76,142,3842,Orange (C)
16200,0,0,3,3,6,0,8,14,0,10,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,47,58,7,17,14,5,0,3,0,3,0,3,6,208,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,9,13,0,3,17,8,0,8,0,0,0,0,3,65,5,83,84,98,54,64,97,129,32,56,22,24,20,14,30,810,Parkes (A)
16260,0,0,12,34,142,169,257,147,23,25,20,31,14,13,31,921,0,0,14,69,158,851,790,588,97,257,122,104,141,74,97,3357,0,0,4,12,72,104,186,149,23,31,27,33,33,13,34,719,0,0,0,26,4,15,10,3,0,0,3,0,3,0,15,82,0,0,3,164,70,117,81,39,3,0,6,3,5,0,30,530,31,287,686,1020,489,452,433,357,70,107,97,85,68,30,167,4380,3,7,11,52,45,65,117,111,47,46,51,46,66,36,30,735,0,0,0,21,686,290,124,106,17,24,26,25,48,17,126,1513,0,0,0,3,9,15,66,85,16,6,7,12,15,8,9,245,10,216,258,994,1036,2180,2638,2122,416,448,563,565,663,455,526,13081,101,1317,2407,5010,7162,17407,23105,20669,3993,4620,5522,6039,6657,4272,4070,112344,Parramatta (C)
16350,0,0,6,40,164,168,183,73,15,11,9,18,19,4,12,726,0,0,18,41,58,217,189,156,15,42,21,22,10,18,24,825,0,0,0,0,25,59,115,78,12,7,11,16,14,14,27,385,0,3,3,72,11,10,8,0,0,0,0,0,0,0,6,118,0,0,0,85,43,39,30,17,0,3,0,4,0,0,8,229,25,411,1311,2621,1241,718,464,277,39,82,59,45,58,18,259,7635,0,3,13,46,42,44,63,51,8,16,12,14,5,9,11,328,0,0,0,8,90,75,37,59,11,16,14,10,15,10,59,404,0,0,0,3,15,3,93,70,11,5,12,0,4,11,9,230,9,140,317,1240,762,1218,1588,1097,144,151,234,182,135,98,304,7623,52,1677,3347,6514,4681,6824,7108,5260,906,1042,1045,949,756,485,1637,42287,Penrith (C)
11500,0,0,8,51,230,243,216,72,10,15,17,4,13,3,14,886,0,0,5,20,39,172,99,112,21,26,24,28,59,16,13,632,0,0,0,4,68,162,118,85,12,11,13,15,30,10,28,555,0,0,3,79,20,27,35,8,0,0,0,7,0,3,7,190,0,0,0,26,6,19,5,13,0,0,3,0,0,0,0,71,12,273,1016,1849,736,444,185,125,24,40,33,34,30,13,159,4981,0,3,3,32,22,42,62,48,8,8,13,20,19,11,14,305,0,0,0,7,246,225,106,110,15,23,24,16,12,20,30,839,0,0,3,0,12,10,60,74,11,4,3,3,9,3,3,195,6,101,227,1365,1742,2933,3498,2356,385,347,402,326,344,228,394,14663,37,846,2123,5043,5260,9643,10523,7449,1283,1195,1360,1153,1174,726,1382,49197,Campbelltown (C) (NSW)
11300,0,0,3,7,10,3,16,6,0,0,0,0,0,7,0,60,0,0,0,14,34,89,36,15,0,0,4,0,5,0,3,212,0,0,0,3,12,19,34,47,8,10,28,25,30,24,23,254,0,0,3,17,0,3,0,0,0,0,0,0,0,0,0,24,0,0,0,18,26,19,3,3,6,0,0,0,0,3,3,85,3,17,82,85,56,60,67,32,11,8,4,3,10,3,21,468,0,0,3,10,7,7,11,29,0,0,3,3,4,9,0,87,0,0,0,19,375,98,57,61,7,28,25,43,29,27,16,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,54,92,262,237,317,252,607,52,100,235,369,347,235,157,3327,24,394,1077,1408,1594,2682,2981,3132,663,843,1246,1517,1641,943,900,21056,Burwood (A)
