lga_code16,m_15_19_e,m_15_19_om_ie,m_15_19_om_uie,m_15_19_cfw,m_15_19_se_ns,m_15_19_total,m_20_24_e,m_20_24_om_ie,m_20_24_om_uie,m_20_24_cfw,m_20_24_es_ns,m_20_24_total,m_25_29_e,m_25_29_om_ie,m_25_29_om_uie,m_25_29_cfw,m_25_29_es_ns,m_25_29_total,m_30_34_e,m_30_34_om_ie,m_30_34_om_uie,m_30_34_cfw,m_30_34_es_ns,m_30_34_total,m_35_39_e,m_35_39_om_ie,m_35_39_om_uie,m_35_39_cfw,m_35_39_es_ns,m_35_39_total,m_40_44_e,m_40_44_om_ie,m_40_44_om_uie,m_40_44_cfw,m_40_44_es_ns,m_40_44_total,m_45_49_e,m_45_49_om_ie,m_45_49_om_uie,m_45_49_cfw,m_45_49_es_ns,m_45_49_total,m_50_54_e,m_50_54_om_ie,m_50_54_om_uie,m_50_54_cfw,m_50_54_es_ns,m_50_54_total,m_55_59_e,m_55_59_om_ie,m_55_59_om_uie,m_55_59_cfw,m_55_59_es_ns,m_55_59_total,m_60_64_e,m_60_64_om_ie,m_60_64_om_uie,m_60_64_cfw,m_60_64_es_ns,m_60_64_total,m_65_69_e,m_65_69_om_ie,m_65_69_om_uie,m_65_69_cfw,m_65_69_es_ns,m_65_69_total,m_70_74_e,m_70_74_om_ie,m_70_74_om_uie,m_70_74_cfw,m_70_74_es_ns,m_70_74_total,m_75ov_e,m_75ov_om_ie,m_75ov_om_uie,m_75ov_cfw,m_75ov_es_ns,m_75ov_total,m_total_e,m_total_om_ie,m_total_om_uie,m_total_cfw,m_total_es_ns,m_total_total,f_15_19_e,f_15_19_om_ie,f_15_19_om_uie,f_15_19_cfw,f_15_19_es_ns,f_15_19_total,f_20_24_e,f_20_24_om_ie,f_20_24_om_uie,f_20_24_cfw,f_20_24_es_ns,f_20_24_total,f_25_29_e,f_25_29_om_ie,f_25_29_om_uie,f_25_29_cfw,f_25_29_es_ns,f_25_29_total,f_30_34_e,f_30_34_om_ie,f_30_34_om_uie,f_30_34_cfw,f_30_34_es_ns,f_30_34_total,f_35_39_e,f_35_39_om_ie,f_35_39_om_uie,f_35_39_cfw,f_35_39_es_ns,f_35_39_total,f_40_44_e,f_40_44_om_ie,f_40_44_om_uie,f_40_44_cfw,f_40_44_es_ns,f_40_44_total,f_45_49_e,f_45_49_om_ie,f_45_49_om_uie,f_45_49_cfw,f_45_49_es_ns,f_45_49_total,f_50_54_e,f_50_54_om_ie,f_50_54_om_uie,f_50_54_cfw,f_50_54_es_ns,f_50_54_total,f_55_59_e,f_55_59_om_ie,f_55_59_om_uie,f_55_59_cfw,f_55_59_es_ns,f_55_59_total,f_60_64_e,f_60_64_om_ie,f_60_64_om_uie,f_60_64_cfw,f_60_64_es_ns,f_60_64_total,f_65_69_e,f_65_69_om_ie,f_65_69_om_uie,f_65_69_cfw,f_65_69_es_ns,f_65_69_total,f_70_74_e,f_70_74_om_ie,f_70_74_om_uie,f_70_74_cfw,f_70_74_es_ns,f_70_74_total,f_75ov_e,f_75ov_om_ie,f_75ov_om_uie,f_75ov_cfw,f_75ov_es_ns,f_75ov_total,f_total_e,f_total_om_ie,f_total_om_uie,f_total_cfw,f_total_es_ns,f_total_total,p_15_19_e,p_15_19_om_ie,p_15_19_om_uie,p_15_19_cfw,p_15_19_es_ns,p_15_19_total,p_20_24_e,p_20_24_om_ie,p_20_24_om_uie,p_20_24_cfw,p_20_24_es_ns,p_20_24_total,p_25_29_e,p_25_29_om_ie,p_25_29_om_uie,p_25_29_cfw,p_25_29_es_ns,p_25_29_total,p_30_34_e,p_30_34_om_ie,p_30_34_om_uie,p_30_34_cfw,p_30_34_es_ns,p_30_34_total,p_35_39_e,p_35_39_om_ie,p_35_39_om_uie,p_35_39_cfw,p_35_39_es_ns,p_35_39_total,p_40_44_e,p_40_44_om_ie,lga_name16
54480,3,0,0,0,0,4,4,0,3,0,0,4,10,0,0,0,0,8,5,0,9,0,0,15,12,9,11,3,0,29,3,9,3,0,0,15,6,4,7,0,0,18,9,0,7,0,0,21,3,3,5,0,0,13,5,3,7,7,0,16,0,0,3,3,0,6,0,0,0,3,0,4,0,0,0,6,3,7,59,26,55,28,5,177,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,3,0,9,5,0,0,0,0,12,8,10,9,0,0,23,3,0,3,0,0,15,6,0,0,3,0,16,7,0,4,0,0,13,3,3,6,4,0,9,3,0,0,0,0,8,3,0,0,5,0,10,0,0,0,0,0,6,0,0,0,0,0,3,50,12,23,16,3,108,3,0,0,0,0,4,8,0,3,0,0,10,12,0,0,3,0,16,8,4,5,3,0,26,13,17,14,4,0,48,9,6,Kent (S)
54550,13,0,3,3,0,13,22,0,0,3,0,28,23,0,3,0,0,26,23,15,9,0,0,52,24,4,15,0,0,48,11,7,10,9,0,33,19,8,16,4,0,52,35,8,24,7,0,77,26,4,13,17,3,58,25,3,22,4,0,56,9,4,13,12,0,33,0,6,5,5,0,21,0,0,3,12,0,21,220,61,132,79,7,505,16,0,0,0,0,16,23,0,0,0,0,30,32,0,3,0,0,32,21,7,9,3,0,36,27,3,0,6,0,35,23,5,10,4,0,37,45,3,6,6,0,64,38,0,11,6,0,63,25,3,13,3,0,48,22,3,8,6,0,42,12,0,5,9,0,22,3,0,9,5,0,9,0,0,0,6,0,11,285,28,77,53,4,447,23,0,3,3,0,30,50,0,3,4,0,56,52,3,3,5,0,59,44,18,19,3,0,85,49,9,13,6,0,82,34,13,Kojonup (S)
55320,1039,0,11,6,4,1065,1605,19,41,7,15,1688,1563,68,80,14,18,1734,1470,120,117,8,6,1723,1344,154,101,16,13,1628,1169,222,161,12,5,1572,1103,239,165,20,14,1553,919,229,188,21,16,1367,857,232,199,36,10,1338,628,193,184,24,8,1034,304,125,113,30,10,583,92,57,44,27,6,226,50,27,35,18,5,134,12141,1686,1445,245,132,15646,1394,0,14,7,12,1427,2567,10,38,3,12,2625,2614,32,77,6,18,2747,2418,58,104,22,16,2619,2138,106,136,28,11,2423,2156,130,182,24,19,2508,2360,139,178,48,15,2741,2391,163,169,32,14,2762,2008,138,147,24,15,2330,1213,99,107,39,10,1471,424,57,70,19,7,572,104,24,25,11,4,163,31,8,12,3,5,57,21815,963,1255,263,146,24442,2430,4,25,12,14,2490,4171,21,85,12,33,4315,4175,94,162,22,29,4481,3893,176,222,28,22,4340,3483,266,239,42,19,4048,3325,350,Melville (C)
54620,3,0,0,3,0,5,22,0,3,0,0,27,42,3,0,0,0,53,46,8,5,0,0,62,44,6,7,0,0,55,46,9,9,3,0,61,26,3,9,6,0,46,32,3,3,3,0,44,27,11,12,4,0,48,21,6,0,0,0,29,10,5,7,3,0,22,3,7,0,0,0,8,3,3,0,7,0,12,322,55,47,35,3,463,4,0,0,0,0,4,14,0,0,0,0,11,20,0,0,0,0,18,21,0,3,0,0,25,10,5,0,0,0,22,25,3,3,3,0,35,21,0,5,0,0,31,10,4,3,3,0,22,20,3,4,3,0,30,12,0,6,3,0,24,3,0,0,0,0,10,0,0,0,3,0,9,0,0,0,7,0,9,155,21,24,18,8,232,5,0,0,3,0,8,36,0,3,0,0,38,64,3,3,0,0,70,69,5,10,0,0,85,60,7,3,0,0,77,70,9,Kondinin (S)
54690,0,0,0,0,0,0,3,0,0,0,0,4,3,3,0,0,0,5,5,0,3,0,0,7,4,3,0,0,0,8,11,0,3,0,0,13,3,0,3,0,0,6,11,0,0,0,0,11,4,4,5,0,0,16,3,3,3,0,0,10,0,0,0,0,0,5,0,0,3,0,0,3,0,0,3,3,0,5,55,18,32,10,3,108,4,0,0,0,0,4,6,0,0,0,0,6,4,0,0,0,0,3,0,0,3,0,0,3,5,0,3,0,0,4,4,0,0,0,0,12,0,0,0,0,0,3,3,3,0,0,0,6,7,0,5,0,0,13,8,0,0,0,0,4,4,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,42,5,16,5,3,75,4,0,0,0,0,4,9,0,0,0,0,8,9,3,0,0,0,12,9,0,3,0,0,9,10,3,4,0,0,16,15,0,Koorda (S)
54970,6,0,0,0,0,11,85,0,0,0,0,87,268,0,0,0,0,268,281,0,0,0,0,284,278,3,0,0,3,282,281,4,0,0,3,289,258,0,0,0,0,259,231,3,0,0,0,237,166,4,4,0,0,180,99,0,0,0,0,102,28,0,0,0,0,30,3,0,0,0,0,4,4,0,0,0,0,4,1996,21,6,0,14,2041,5,0,0,0,0,8,31,0,0,0,0,31,66,0,0,0,0,66,56,0,0,0,0,56,21,0,0,0,0,21,27,0,0,0,0,27,28,0,0,3,0,30,46,0,0,0,0,43,25,0,0,0,0,27,20,0,0,0,0,18,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,3,0,337,14,0,0,0,0,15,120,0,0,0,0,122,333,0,0,0,0,334,334,0,0,0,0,337,294,3,0,0,3,300,304,4,Laverton (S)
56730,86,0,0,5,3,95,172,3,5,3,7,191,153,4,9,8,4,172,152,12,12,3,3,187,157,14,19,0,0,192,157,15,12,3,0,192,177,21,28,3,0,232,179,17,24,3,4,230,209,22,37,3,3,279,134,28,26,14,10,206,62,16,16,5,0,104,16,9,3,8,0,38,4,4,8,8,3,27,1663,154,204,69,37,2127,113,0,0,3,3,116,119,0,4,0,0,125,159,0,3,4,0,168,169,3,12,7,0,195,161,9,9,0,9,184,200,12,16,5,3,235,243,7,20,10,4,287,245,8,22,5,7,280,250,15,20,9,0,293,194,8,13,4,4,224,62,3,6,11,0,81,22,3,8,7,3,35,8,0,3,3,0,14,1935,66,136,59,36,2235,204,0,0,6,5,212,292,5,8,3,5,311,314,3,12,11,4,342,322,18,26,9,3,375,316,24,25,0,9,370,359,27,Northam (S)
55040,10,0,0,0,0,15,86,0,0,0,0,86,230,3,0,0,0,228,317,0,0,0,0,322,254,3,0,0,0,260,234,5,0,0,0,238,235,4,4,0,0,239,186,4,3,0,4,200,143,3,5,0,0,149,78,0,3,0,0,85,26,0,3,0,0,29,4,0,0,0,0,9,0,0,0,0,0,0,1795,27,22,3,6,1853,6,0,0,0,0,6,33,0,0,0,0,33,80,0,0,0,0,80,58,0,0,0,0,60,44,0,0,0,0,44,37,0,0,0,0,35,43,0,0,0,0,51,37,0,0,0,3,41,40,0,0,0,0,42,21,0,0,0,0,22,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,398,6,12,0,3,419,20,0,0,0,0,23,118,0,0,0,0,118,304,3,0,0,0,313,373,0,6,3,0,384,296,3,0,0,0,302,267,7,Leonora (S)
55110,828,0,7,0,14,850,921,3,47,5,12,988,688,33,64,3,9,794,587,59,93,4,8,752,546,66,86,12,10,722,577,107,114,11,10,819,492,120,137,9,11,758,544,129,159,12,6,851,424,112,132,17,6,686,343,90,146,24,10,607,182,49,69,13,4,320,55,29,27,14,3,127,34,9,16,5,3,78,6225,804,1098,128,103,8358,1029,0,12,4,7,1048,1115,6,17,3,5,1152,1027,19,50,6,3,1105,1062,38,86,22,0,1209,1038,42,102,19,11,1207,1302,64,119,31,7,1526,1388,80,121,24,15,1624,1322,87,126,37,14,1589,1058,74,93,24,7,1253,656,52,76,22,7,808,202,30,44,15,6,298,45,7,12,7,3,73,23,3,4,8,0,45,11254,502,854,231,105,12946,1856,0,16,5,22,1905,2038,10,71,7,19,2140,1713,55,115,9,11,1905,1644,100,174,33,14,1964,1585,109,185,29,19,1929,1877,167,Mandurah (C)
55180,129,0,0,0,0,131,133,4,0,3,3,151,138,11,9,3,0,162,118,7,11,3,7,139,112,27,17,5,0,162,131,18,21,14,3,195,143,18,42,14,0,218,161,26,57,15,6,261,163,32,47,15,6,268,106,20,42,10,8,196,48,20,29,18,13,120,23,11,25,12,0,61,10,3,15,22,3,51,1432,192,308,134,44,2108,112,0,0,5,5,124,108,0,6,0,3,112,110,5,9,4,4,128,126,11,8,4,0,147,124,10,16,13,4,165,181,14,13,13,4,222,213,18,16,14,4,266,236,16,30,8,3,290,188,16,28,9,7,249,126,16,26,9,6,180,40,11,15,12,3,78,10,4,9,12,3,38,10,0,6,5,0,25,1590,117,172,110,42,2019,239,0,0,5,3,249,246,3,3,3,6,262,253,13,18,10,4,296,236,18,19,8,6,283,235,40,26,14,4,319,313,36,Manjimup (S)
55250,4,0,0,0,0,4,50,0,0,3,0,51,121,0,0,0,0,128,151,0,0,0,3,154,115,0,3,0,0,124,100,3,0,0,4,107,104,0,3,0,0,110,110,3,4,3,0,113,60,3,5,0,0,74,45,0,3,0,0,51,10,0,4,0,0,19,0,0,5,0,0,9,0,0,0,0,0,0,883,11,25,14,7,945,7,0,0,0,0,7,15,0,0,0,0,15,43,0,0,0,0,47,39,0,0,0,0,43,23,0,5,0,0,28,24,0,0,0,0,24,19,0,0,5,0,22,26,3,3,3,0,35,27,0,3,0,0,35,12,0,3,0,0,16,9,0,0,0,0,9,3,0,3,0,0,3,0,0,0,0,0,0,253,3,18,8,3,280,6,0,0,0,0,9,66,0,0,3,0,73,168,0,0,0,0,172,193,0,4,0,3,198,140,0,5,3,0,151,131,3,Meekatharra (S)
55950,0,0,0,0,0,0,5,0,0,0,0,5,15,0,0,0,0,15,6,0,4,0,0,9,6,3,3,0,0,19,10,3,3,0,0,14,9,0,3,0,0,15,3,3,0,3,0,10,6,3,9,3,0,22,3,0,7,7,0,19,0,3,5,0,0,8,3,0,3,4,0,9,0,0,3,3,0,3,77,17,35,21,0,155,3,0,0,0,0,3,8,0,0,0,0,12,14,0,0,0,0,13,9,0,3,3,0,11,4,0,0,0,0,4,7,0,0,4,0,10,7,0,0,0,0,7,6,0,4,0,0,7,3,3,3,0,0,16,0,0,3,0,0,9,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,62,10,16,11,0,101,4,0,0,0,0,4,19,0,0,0,0,18,26,0,0,0,0,30,13,3,3,3,0,21,9,3,3,0,0,20,14,3,Mukinbudin (S)
55530,5,0,0,0,0,8,8,0,0,0,0,7,15,4,0,0,0,22,11,3,0,0,0,13,9,3,3,0,0,10,7,9,4,0,0,17,5,3,3,0,0,12,12,3,3,0,0,17,5,3,8,0,0,19,6,3,5,0,0,15,3,0,3,0,0,3,0,0,3,3,0,5,0,0,0,0,0,0,86,22,30,3,0,146,3,0,0,0,0,3,7,0,0,0,0,10,3,0,0,0,0,6,11,0,0,0,0,8,7,3,0,0,0,6,4,8,0,0,0,16,8,0,0,0,0,8,5,0,5,0,0,9,8,0,4,0,0,14,4,3,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,62,14,18,10,0,102,5,0,0,0,0,5,12,0,0,0,0,16,21,4,0,0,0,26,19,3,0,0,0,22,10,3,3,0,0,23,11,17,Mingenew (S)
55390,8,0,0,0,0,8,39,0,4,0,0,42,73,0,0,0,0,73,102,0,0,0,0,99,72,0,0,0,0,74,73,0,0,0,0,73,54,0,0,0,0,57,59,0,3,0,0,60,42,0,0,0,0,45,29,0,0,0,0,30,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,551,0,4,0,0,561,0,0,0,0,0,0,13,0,0,0,0,13,28,0,0,0,0,28,16,0,0,0,0,16,3,0,0,0,0,3,15,0,0,0,0,13,11,0,0,0,0,11,12,0,0,0,0,12,15,0,0,0,0,16,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,126,8,0,0,0,0,8,49,0,4,0,0,51,101,0,0,0,0,101,120,0,0,0,0,122,75,0,0,0,0,80,83,0,Menzies (S)
55460,41,0,0,0,0,43,71,0,0,4,0,74,62,7,4,0,0,70,59,6,3,0,0,68,48,7,5,0,0,64,51,7,10,3,0,68,55,8,15,3,0,82,54,15,14,5,0,90,65,5,10,0,3,85,29,5,10,5,0,52,17,7,13,0,0,33,5,3,0,9,0,21,0,3,4,6,0,17,551,80,96,35,5,769,44,3,0,0,0,45,67,0,0,0,0,62,53,0,3,0,0,61,70,4,3,4,0,77,49,3,3,0,0,54,66,6,9,0,3,77,66,3,3,3,0,77,57,7,4,3,0,75,81,0,3,3,0,89,38,7,3,3,0,46,9,0,3,4,0,19,0,0,3,3,0,12,0,0,3,3,0,6,593,37,40,33,4,707,83,3,0,6,0,95,131,3,0,4,0,140,120,4,6,0,0,132,129,6,8,9,3,150,90,13,12,0,0,117,108,11,Merredin (S)
56090,278,0,3,3,3,288,390,4,18,10,0,430,342,20,27,0,0,393,356,24,36,5,0,417,267,47,50,5,5,371,293,59,64,8,7,428,293,61,92,12,5,470,289,98,81,7,3,483,252,73,95,8,5,434,222,64,83,15,8,392,95,31,60,13,0,197,28,15,21,11,0,67,9,3,19,6,3,41,3112,512,654,103,44,4416,273,0,0,0,0,280,290,0,5,0,0,302,279,4,30,6,3,317,259,12,37,12,3,324,298,24,50,11,0,394,388,31,69,21,3,509,434,47,74,25,4,580,417,45,76,17,4,564,362,40,71,11,3,482,245,22,43,16,3,328,108,18,24,9,3,167,30,9,14,3,3,55,12,0,11,4,0,20,3389,262,508,135,33,4320,556,0,6,4,0,564,678,8,26,9,4,728,619,25,58,3,3,713,615,37,69,20,4,744,562,73,100,19,9,759,675,89,Mundaring (S)
56790,21,0,0,0,0,22,24,0,0,0,0,24,40,0,5,4,0,46,26,0,10,0,3,42,20,5,8,3,0,38,29,8,10,4,0,53,42,10,21,8,0,79,33,9,18,7,0,68,43,9,21,0,0,76,30,12,26,11,0,75,9,6,15,10,0,38,10,6,8,8,0,21,3,0,3,0,0,10,313,71,145,60,6,591,15,0,0,0,0,20,37,0,0,0,0,38,24,0,0,0,0,25,25,0,3,9,0,33,31,4,10,3,0,48,46,4,10,0,3,66,57,3,3,4,0,67,62,3,13,7,0,95,51,11,13,3,3,76,41,5,7,4,0,65,14,0,3,10,0,26,8,3,3,0,0,16,0,0,0,0,0,3,396,36,71,56,5,562,31,0,0,3,0,40,60,0,0,3,0,66,59,0,5,3,0,66,47,0,12,7,3,72,48,15,16,7,0,88,72,7,Northampton (S)
55600,23,0,0,0,0,25,42,0,0,4,0,46,35,4,4,0,0,37,43,3,3,0,0,53,31,12,7,0,0,47,35,15,18,0,0,66,31,8,17,3,0,55,29,18,20,4,0,74,42,15,9,6,0,70,30,8,13,7,0,53,10,8,11,10,0,39,8,0,3,7,0,17,3,0,4,3,0,18,360,82,107,46,11,605,19,0,0,0,0,26,23,0,0,0,0,24,41,0,3,0,0,39,47,4,3,0,0,53,47,5,10,0,0,60,53,4,6,4,0,62,43,0,6,4,0,61,51,9,6,3,0,66,46,6,6,3,3,64,30,3,8,3,3,49,15,3,0,4,0,21,12,0,3,8,0,18,3,0,5,0,0,5,423,32,52,31,10,553,43,0,0,0,0,48,67,0,0,4,0,76,73,4,5,0,0,82,84,5,3,4,0,98,78,15,16,0,0,112,87,18,Moora (S)
57980,419,0,0,3,3,430,1099,12,14,4,4,1137,1307,22,42,5,0,1381,1460,83,51,3,3,1608,1212,101,58,3,12,1391,1002,182,86,10,6,1281,850,185,77,5,13,1130,684,176,85,6,8,957,588,146,71,5,12,825,425,103,64,8,3,607,213,76,60,12,5,365,70,38,21,4,0,136,43,13,15,8,7,83,9357,1144,651,79,80,11311,509,0,4,0,8,519,1464,7,17,3,3,1498,2047,26,26,3,3,2103,1965,38,34,6,7,2055,1550,49,61,3,7,1669,1442,69,54,7,6,1576,1359,87,69,10,9,1532,1258,55,66,10,8,1398,1077,54,50,8,8,1200,725,41,32,3,8,810,282,34,19,4,0,343,80,9,11,3,0,112,31,0,4,3,0,40,13799,473,451,72,71,14868,929,0,6,3,13,949,2563,18,34,3,4,2633,3350,43,65,8,10,3481,3430,121,92,12,11,3664,2766,152,119,11,22,3066,2439,246,Subiaco (C)
58050,1585,0,12,14,11,1628,2911,15,60,19,20,3036,3154,97,142,20,26,3439,3170,222,225,31,28,3680,2733,272,216,28,33,3278,2688,315,230,35,30,3295,2684,423,267,33,37,3448,2556,401,303,36,15,3308,2007,311,307,47,22,2700,1453,230,237,40,17,1978,567,129,123,32,8,857,171,64,53,40,4,337,48,24,31,22,6,124,25739,2501,2207,390,262,31100,1714,3,7,11,18,1746,2383,8,46,11,21,2472,2488,48,132,19,18,2701,2266,92,187,39,12,2591,2025,108,158,42,24,2343,2381,141,201,65,15,2794,2422,182,211,50,21,2880,2241,170,187,53,22,2676,1783,127,136,54,12,2110,1003,82,105,49,8,1255,358,45,55,26,8,490,109,19,22,18,5,178,39,3,5,8,4,69,21205,1027,1447,454,180,24306,3301,3,23,18,31,3378,5289,28,107,38,45,5505,5638,149,272,43,43,6143,5435,313,412,69,40,6273,4755,380,371,65,56,5626,5069,452,Swan (C)
55670,9,0,0,0,0,9,6,0,0,0,0,10,10,0,3,0,0,8,11,3,3,0,0,12,9,0,0,0,0,9,9,5,3,0,0,22,13,3,4,0,0,23,10,0,9,0,0,15,13,3,3,4,3,22,6,0,9,3,3,21,9,0,3,0,0,8,0,0,0,0,0,3,0,0,0,3,0,3,100,18,33,16,5,173,3,0,0,0,0,3,13,0,0,0,0,14,13,0,0,0,0,13,11,0,0,3,0,18,12,0,0,0,0,9,12,3,3,4,0,18,21,3,0,0,0,21,16,0,3,0,0,22,11,0,0,3,0,19,11,0,0,0,0,19,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,120,10,13,13,0,157,11,0,0,0,0,11,23,0,0,0,0,23,20,0,3,0,0,20,24,3,4,3,0,31,18,0,0,0,0,22,24,8,Morawa (S)
55810,7,0,0,0,0,7,10,0,0,0,0,10,24,0,0,0,0,26,38,0,0,0,0,33,23,0,0,0,0,18,19,0,0,0,0,24,25,0,0,0,0,25,30,6,3,0,0,40,18,0,0,0,0,22,8,0,3,0,0,8,3,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,195,16,17,3,3,229,0,0,0,0,0,0,11,0,0,0,0,11,11,0,0,0,0,11,6,0,0,0,0,11,10,0,0,0,0,11,8,0,0,0,0,7,10,0,0,0,0,10,12,0,0,0,0,11,11,0,0,0,0,17,0,0,0,0,0,3,4,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,89,3,9,3,0,100,7,0,0,0,0,7,19,0,0,0,0,19,39,0,0,0,0,39,44,0,3,0,0,44,29,0,0,0,0,31,28,0,Mount Magnet (S)
56860,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,4,4,0,0,0,0,4,3,0,3,0,0,3,4,0,3,0,0,10,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,8,12,8,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,8,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,4,0,26,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,7,3,0,Nungarin (S)
55880,0,0,0,0,0,4,3,0,0,0,0,6,3,3,4,0,0,11,6,0,5,0,0,17,7,0,5,0,0,12,6,3,3,0,0,19,3,0,10,5,3,22,9,0,4,4,0,26,10,3,9,4,0,22,7,3,9,0,0,19,3,4,0,0,0,7,0,0,4,3,0,4,0,0,0,3,0,5,58,25,56,22,4,159,4,0,0,0,0,4,4,0,0,0,0,4,5,0,0,0,0,6,4,0,4,0,0,10,10,0,0,0,0,10,8,0,4,0,0,18,4,0,3,8,0,15,9,3,3,3,3,16,5,0,4,0,0,11,0,0,0,3,0,10,0,0,3,3,0,9,0,0,0,0,0,4,0,0,3,0,0,3,51,10,29,16,5,117,3,0,0,0,0,6,9,0,0,0,0,10,11,4,4,0,0,16,14,3,9,0,0,23,14,0,4,0,0,23,17,10,Mount Marshall (S)
58190,8,0,0,0,0,9,5,0,0,0,0,8,7,0,0,0,0,10,8,0,0,0,0,9,8,0,0,0,0,15,4,3,0,0,0,7,3,4,5,0,0,9,6,6,8,0,0,19,5,3,4,0,0,10,5,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,55,21,20,10,3,106,3,0,0,0,0,3,10,0,0,0,0,10,13,0,0,0,0,13,7,0,0,0,0,9,5,0,0,3,0,9,0,0,0,0,0,3,9,3,0,0,0,9,6,0,0,0,0,10,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,50,8,8,3,0,67,9,0,0,0,0,10,9,0,0,0,0,19,17,0,0,0,0,23,11,0,0,0,0,11,17,0,3,3,0,19,4,0,Tammin (S)
58260,4,0,0,0,0,4,4,0,0,0,0,4,11,0,3,0,0,14,11,3,3,0,0,18,10,0,0,3,0,19,11,4,0,0,0,14,7,3,3,3,0,18,12,0,4,0,0,21,5,0,4,0,0,11,4,0,4,5,0,13,6,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,88,19,35,12,3,149,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,9,7,0,0,5,0,17,10,0,0,0,0,14,19,5,0,0,0,23,13,0,0,0,0,13,11,0,4,0,0,23,10,0,0,0,0,12,7,0,0,3,0,14,3,0,0,3,0,6,0,0,0,0,0,3,0,0,0,0,0,0,99,7,8,16,0,133,8,0,0,0,0,8,14,0,0,0,0,14,14,0,3,0,0,22,22,3,3,4,0,38,20,3,0,3,0,28,27,7,Three Springs (S)
55740,62,0,3,0,0,65,76,3,3,0,0,83,89,7,10,0,0,109,93,8,5,0,0,109,52,6,3,0,0,64,39,15,11,0,0,67,55,22,12,3,0,96,35,20,18,3,0,72,40,21,22,0,0,79,35,18,11,0,0,66,22,12,10,3,0,45,7,11,0,0,0,20,4,3,7,3,0,10,605,147,106,21,8,886,88,0,0,0,0,93,135,0,0,0,0,138,163,0,8,0,3,172,163,0,4,0,0,169,94,13,14,3,0,129,123,9,13,3,0,155,160,7,17,7,0,194,155,13,18,4,0,183,123,7,13,0,0,142,74,4,7,3,3,86,40,6,0,0,0,46,9,0,4,4,0,16,9,3,3,0,0,11,1328,72,102,34,6,1543,153,0,3,0,0,153,209,3,3,0,0,216,252,7,17,0,3,282,255,11,13,3,0,282,140,22,22,6,0,189,164,25,Mosman Park (T)
56300,7,0,0,0,0,7,10,0,0,0,0,15,8,0,0,0,0,8,17,3,0,0,0,16,15,0,3,0,0,17,11,0,3,0,0,22,17,3,5,0,3,26,14,0,12,0,0,26,21,4,4,3,0,27,16,3,15,0,0,36,5,3,3,6,0,23,0,0,4,3,0,9,0,0,4,6,0,11,140,20,51,27,6,246,3,0,0,0,0,3,7,0,0,0,0,10,3,0,0,0,0,8,8,0,3,0,0,17,8,0,7,0,0,19,21,0,0,0,0,19,24,0,4,0,0,35,26,3,3,0,0,30,23,0,3,4,0,28,13,0,11,6,0,29,11,0,3,3,0,17,3,0,0,0,0,4,3,0,0,0,0,3,160,10,35,19,3,228,14,0,0,0,0,14,22,0,0,0,3,24,14,0,0,0,0,12,28,3,3,0,0,32,20,0,11,3,0,36,30,3,Nannup (S)
