lga_code16,fts_none_mng,fts_none_pro,fts_none_tectw,fts_none_copsw,fts_none_claw,fts_none_swks,fts_none_maopdv,fts_none_lab,fts_none_idns,fts_none_tot,fts_1_15_mng,fts_1_15_pro,fts_1_15_tectw,fts_1_15_copsw,fts_1_15_claw,fts_1_15_swks,fts_1_15_maopdv,fts_1_15_lab,fts_1_15_idns,fts_1_15_tot,fts_16_24_mng,fts_16_24_pro,fts_16_24_tectw,fts_16_24_copsw,fts_16_24_claw,fts_16_24_swks,fts_16_24_maopdv,fts_16_24_lab,fts_16_24_idns,fts_16_24_tot,fts_25_34_mng,fts_25_34_pro,fts_25_34_tectw,fts_25_34_copsw,fts_25_34_claw,fts_25_34_swks,fts_25_34_maopdv,fts_25_34_lab,fts_25_34_idns,fts_25_34_tot,fts_35_39_mng,fts_35_39_pro,fts_35_39_tectw,fts_35_39_copsw,fts_35_39_claw,fts_35_39_swks,fts_35_39_maopdv,fts_35_39_lab,fts_35_39_idns,fts_35_39_tot,fts_40_mng,fts_40_pro,fts_40_tectw,fts_40_copsw,fts_40_claw,fts_40_swks,fts_40_maopdv,fts_40_lab,fts_40_idns,fts_40_tot,fts_41_48_mng,fts_41_48_pro,fts_41_48_tectw,fts_41_48_copsw,fts_41_48_claw,fts_41_48_swks,fts_41_48_maopdv,fts_41_48_lab,fts_41_48_idns,fts_41_48_tot,fts_49mo_mng,fts_49mo_pro,fts_49mo_tectw,fts_49mo_copsw,fts_49mo_claw,fts_49mo_swks,fts_49mo_maopdv,fts_49mo_lab,fts_49mo_idns,fts_49mo_tot,fts_ns_mng,fts_ns_pro,fts_ns_tectw,fts_ns_copsw,fts_ns_claw,fts_ns_swks,fts_ns_maopdv,fts_ns_lab,fts_ns_idns,fts_ns_tot,fts_tot_mng,fts_tot_pro,fts_tot_tectw,fts_tot_copsw,fts_tot_claw,fts_tot_swks,fts_tot_maopdv,fts_tot_lab,fts_tot_inad_des_tot,fts_tot_tot,pts_none_mng,pts_none_pro,pts_none_tectw,pts_none_copsw,pts_none_claw,pts_none_swks,pts_none_maopdv,pts_none_lab,pts_none_idns,pts_none_tot,pts_1_15_mng,pts_1_15_pro,pts_1_15_tectw,pts_1_15_copsw,pts_1_15_claw,pts_1_15_swks,pts_1_15_maopdv,pts_1_15_lab,pts_1_15_idns,pts_1_15_tot,pts_16_24_mng,pts_16_24_pro,pts_16_24_tectw,pts_16_24_copsw,pts_16_24_claw,pts_16_24_swks,pts_16_24_maopdv,pts_16_24_lab,pts_16_24_idns,pts_16_24_tot,pts_25_34_mng,pts_25_34_pro,pts_25_34_tectw,pts_25_34_copsw,pts_25_34_claw,pts_25_34_swks,pts_25_34_maopdv,pts_25_34_lab,pts_25_34_idns,pts_25_34_tot,pts_35_39_mng,pts_35_39_pro,pts_35_39_tectw,pts_35_39_copsw,pts_35_39_claw,pts_35_39_swks,pts_35_39_maopdv,pts_35_39_lab,pts_35_39_idns,pts_35_39_tot,pts_40_mng,pts_40_pro,pts_40_tectw,pts_40_copsw,pts_40_claw,pts_40_swks,pts_40_maopdv,pts_40_lab,pts_40_idns,pts_40_tot,pts_41_48_mng,pts_41_48_pro,pts_41_48_tectw,pts_41_48_copsw,pts_41_48_claw,pts_41_48_swks,pts_41_48_maopdv,pts_41_48_lab,pts_41_48_idns,pts_41_48_tot,pts_49mo_mng,pts_49mo_pro,pts_49mo_tectw,pts_49mo_copsw,pts_49mo_claw,pts_49mo_swks,pts_49mo_maopdv,pts_49mo_lab,pts_49mo_idns,pts_49mo_tot,pts_ns_mng,pts_ns_pro,pts_ns_tectw,pts_ns_copsw,pts_ns_claw,pts_ns_swks,pts_ns_maopdv,pts_ns_lab,pts_ns_idns,pts_ns_tot,pts_tot_mng,pts_tot_pro,pts_tot_tectw,pts_tot_copsw,pts_tot_claw,pts_tot_swks,pts_tot_maopdv,pts_tot_lab,pts_tot_inad_des_tot,pts_tot_tot,lga_name16
14400,0,0,0,4,0,7,0,4,0,18,0,4,5,137,7,108,21,87,0,369,3,3,3,24,4,11,4,9,0,56,3,3,0,9,0,5,0,3,0,24,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,13,4,14,19,180,11,133,23,104,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,13,0,0,0,6,0,6,0,7,0,21,0,0,0,3,0,3,0,0,0,9,0,4,26,3,0,0,0,0,0,31,0,0,22,3,0,0,0,0,0,25,0,0,5,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,5,8,59,29,4,8,3,11,0,128,Kiama (A)
14500,0,14,5,50,15,31,0,13,6,133,18,252,31,695,130,454,55,244,10,1890,7,35,25,198,43,74,6,55,3,452,0,5,7,60,9,19,3,13,0,117,3,3,0,14,5,0,0,3,0,30,3,0,5,11,3,3,0,0,0,25,3,0,0,0,0,0,0,0,0,9,3,0,0,3,0,0,0,0,0,10,0,3,3,12,5,4,0,4,7,38,38,314,75,1051,213,586,68,327,27,2704,0,0,0,5,0,0,0,0,0,4,0,12,3,45,3,15,0,15,0,88,3,5,5,39,7,12,0,13,0,81,5,18,16,17,6,8,0,3,0,67,0,14,19,15,7,0,0,0,0,53,3,11,36,8,3,3,0,0,3,76,0,4,9,0,3,0,0,0,0,23,3,5,4,0,0,0,0,0,0,22,0,0,0,0,0,0,0,3,0,13,15,73,93,136,29,47,0,38,7,429,Ku-ring-gai (A)
14550,0,0,0,0,0,0,0,0,0,0,4,0,0,13,3,40,3,15,0,82,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,3,3,12,3,44,3,16,3,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,20,6,0,0,0,4,0,36,Kyogle (A)
14600,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,13,0,9,0,25,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,7,8,4,15,0,7,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,0,3,0,0,0,16,Lachlan (A)
14650,0,6,0,50,4,78,4,64,4,216,16,89,48,551,80,1341,73,642,7,2858,9,18,16,176,35,303,28,101,0,686,10,6,12,72,6,92,10,30,0,233,7,5,9,18,7,14,0,4,0,64,0,4,14,6,4,0,0,3,0,34,0,3,14,3,3,6,0,0,0,28,0,0,4,6,0,0,0,0,0,17,0,0,0,17,3,33,0,15,14,86,48,140,116,903,140,1867,114,863,25,4222,0,0,10,4,3,6,0,4,0,30,0,8,7,50,4,90,3,23,4,190,5,3,10,41,8,64,3,23,0,158,8,17,19,67,9,42,7,15,0,175,13,24,172,57,25,22,0,14,0,323,11,12,171,22,16,8,0,4,0,250,10,3,53,12,6,6,0,3,0,91,0,10,27,8,3,3,0,3,0,57,0,0,0,4,3,0,0,0,9,11,46,73,468,262,68,239,23,93,16,1281,Lake Macquarie (C)
14700,0,5,0,6,5,7,0,3,0,29,3,47,14,171,54,140,7,44,0,478,3,21,7,56,29,45,0,33,3,192,0,4,3,11,3,11,3,4,0,46,0,4,3,0,6,0,0,0,0,14,4,3,4,0,4,0,0,0,0,14,0,0,3,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,7,0,3,0,0,5,13,21,83,38,252,104,211,11,82,10,807,0,0,0,0,3,0,0,0,0,3,0,6,0,8,3,11,0,0,0,37,0,3,3,9,5,6,0,7,0,34,0,9,3,7,6,0,0,0,0,28,0,4,8,6,8,3,0,0,0,33,4,0,16,9,5,3,0,0,0,40,4,3,3,0,0,0,0,0,0,15,4,0,3,0,3,0,0,0,0,14,0,0,0,3,0,0,0,0,3,6,14,33,46,36,37,26,0,10,6,206,Lane Cove (A)
14750,0,0,0,0,0,3,0,0,0,5,0,0,5,15,0,54,0,20,0,97,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,19,4,69,0,28,3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,8,0,3,0,0,0,0,16,0,0,9,0,0,0,0,3,0,11,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,5,22,5,3,0,0,5,0,48,Leeton (A)
14850,0,3,0,5,0,21,0,10,0,46,5,13,12,112,21,340,5,164,5,679,0,0,5,27,3,40,3,34,0,120,3,3,0,17,0,13,0,4,0,43,0,3,6,0,3,4,0,0,0,21,0,3,3,0,0,0,0,0,0,11,0,0,0,5,3,0,0,0,0,11,0,0,4,0,0,0,0,0,0,3,0,0,0,5,0,8,0,7,11,26,16,25,33,173,32,428,12,225,19,954,0,0,0,0,3,0,0,0,0,6,0,3,0,15,4,14,3,11,0,53,0,3,5,9,3,8,0,6,0,30,0,9,13,13,0,6,0,3,0,46,3,14,37,13,20,4,0,8,0,98,0,7,25,0,5,3,0,0,0,39,0,3,14,0,0,3,0,3,0,21,0,0,3,3,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,7,7,34,92,50,38,46,5,35,0,310,Lismore (C)
14870,0,0,0,5,0,8,0,5,0,17,0,4,0,41,3,63,3,58,3,176,0,3,0,8,3,9,0,4,0,30,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,11,3,67,12,81,3,70,3,251,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,16,0,0,0,6,3,0,0,3,0,14,0,0,0,4,0,3,0,4,0,16,0,5,20,3,3,0,0,0,0,40,0,0,21,4,0,0,0,0,0,29,0,0,3,0,3,0,0,0,0,11,0,0,3,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,5,13,56,25,9,11,0,15,0,141,Lithgow (C)
14900,3,5,3,27,8,86,5,34,3,170,28,141,53,327,146,1113,48,399,23,2277,20,36,19,159,89,347,54,151,8,888,14,15,8,74,23,106,14,42,3,299,4,16,14,23,16,13,4,10,3,109,12,9,19,17,13,3,0,3,0,69,5,3,3,14,0,3,0,0,0,26,7,4,4,22,3,3,0,0,0,44,3,3,6,20,9,39,0,12,32,113,90,222,120,688,306,1711,127,654,77,3992,0,4,8,3,4,0,0,5,0,20,5,7,4,32,18,53,4,22,3,141,7,12,7,34,14,56,11,24,0,164,9,7,30,33,8,24,3,15,0,137,6,17,103,20,23,18,6,4,3,202,3,30,104,20,21,10,8,13,0,209,3,4,52,8,10,0,3,3,0,88,8,7,37,9,5,0,0,0,0,74,0,0,13,6,0,9,0,0,10,31,40,92,358,165,98,167,47,82,21,1068,Liverpool (C)
14920,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,20,0,8,0,36,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,5,9,0,28,0,13,3,56,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,16,Liverpool Plains (A)
14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,Lockhart (A)
15050,0,0,0,12,0,34,0,14,0,62,7,42,17,165,42,558,45,317,11,1207,0,6,9,66,8,110,5,47,0,258,10,3,4,24,8,18,0,7,0,72,0,3,10,4,8,5,0,0,0,27,0,3,7,4,3,0,0,0,0,21,0,3,0,0,0,0,0,0,0,9,0,0,3,0,3,0,0,0,0,7,0,0,0,3,0,13,0,3,11,23,20,64,47,278,71,740,52,396,19,1683,0,0,3,0,0,0,0,0,0,8,0,0,3,14,5,25,5,17,0,72,0,3,3,14,3,20,0,16,0,62,0,3,6,15,8,26,0,5,0,62,7,8,87,15,18,13,0,0,0,151,3,5,81,5,13,3,0,5,0,116,3,5,30,5,0,0,0,0,0,41,0,5,18,6,0,0,0,0,0,30,0,0,0,0,0,3,0,0,4,7,16,38,232,76,53,92,8,42,4,553,Maitland (C)
15240,0,3,0,25,0,40,0,19,3,86,11,10,8,125,24,502,8,190,8,881,3,4,4,17,0,39,0,17,0,89,0,0,0,8,0,4,0,0,0,18,0,3,7,3,3,4,0,0,0,25,0,0,3,4,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,13,0,0,4,3,0,15,0,7,14,41,16,20,31,187,29,605,8,244,19,1162,0,0,3,5,0,0,0,0,0,12,0,0,3,20,3,12,3,12,3,60,0,4,7,12,0,13,0,5,0,41,0,4,12,14,4,6,0,7,0,46,0,0,60,7,14,3,3,7,0,101,4,7,29,7,0,4,0,4,0,58,0,0,21,7,0,0,0,0,0,33,0,0,12,0,0,0,0,0,0,15,0,0,5,0,0,3,0,0,3,13,8,20,150,79,27,52,6,34,4,378,Mid-Coast (A)
15270,0,0,0,3,0,14,0,5,0,26,3,3,3,25,3,102,0,46,0,192,0,0,3,4,0,8,0,3,0,20,0,0,0,3,0,3,0,0,0,4,0,0,3,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,4,3,15,4,8,23,41,6,133,0,57,3,274,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,3,0,16,0,0,3,3,0,3,0,0,0,9,0,0,0,3,0,0,0,4,0,11,0,4,14,7,3,3,0,6,0,37,7,0,26,0,3,0,0,3,0,37,0,0,21,0,3,0,0,0,0,19,0,0,6,3,0,0,0,3,0,12,0,0,3,0,0,0,0,0,0,8,7,9,73,21,12,14,0,18,0,155,Mid-Western Regional (A)
15300,3,0,0,0,0,0,0,0,0,7,0,5,6,12,4,36,0,12,0,76,0,0,0,3,0,3,0,5,0,10,0,0,0,0,0,0,0,0,0,5,0,0,4,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,7,0,4,12,18,8,46,0,19,6,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,3,0,4,0,14,0,0,0,4,0,0,0,0,0,8,0,3,7,3,3,0,0,0,0,16,3,0,5,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,11,0,0,3,0,0,0,3,0,0,10,0,0,3,0,0,0,0,0,0,3,3,4,22,18,8,9,5,9,0,70,Moree Plains (A)
15350,0,0,0,7,0,4,0,0,0,24,3,41,14,175,32,101,4,34,0,407,0,6,19,66,11,45,3,19,0,171,0,3,0,12,5,12,0,0,0,40,0,0,0,3,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,8,0,0,3,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,4,16,10,55,50,283,45,175,11,60,13,692,0,0,3,0,0,0,0,0,0,7,0,3,6,14,3,6,0,6,0,31,0,0,8,17,3,5,0,3,0,37,3,3,7,3,3,0,0,3,0,19,3,0,13,0,0,0,0,0,0,24,3,0,17,7,3,0,0,0,0,37,3,0,6,0,0,3,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,9,13,50,45,16,21,0,11,0,162,Mosman (A)
15520,0,0,0,3,0,5,0,3,4,15,3,0,3,49,3,43,3,24,0,130,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,3,0,3,68,4,48,4,32,4,165,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,6,0,0,0,3,0,9,0,0,0,4,0,3,0,0,0,13,0,0,13,0,3,0,0,3,0,16,0,0,7,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,17,4,4,0,9,0,57,Murray River (A)
15560,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,0,5,0,6,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,9,0,17,Murrumbidgee (A)
15650,0,0,0,0,3,9,0,9,0,29,0,0,4,23,0,90,4,50,3,174,0,0,0,4,0,12,0,7,0,29,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,9,3,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,5,9,3,4,22,32,6,115,7,68,7,264,0,0,3,0,0,0,0,0,0,3,0,0,0,7,0,5,0,3,0,14,0,0,0,0,0,3,4,0,0,9,0,0,4,0,0,0,0,3,0,11,3,0,33,3,6,0,0,0,0,47,0,3,25,4,0,0,0,3,0,36,0,0,21,0,3,0,0,0,0,27,0,0,6,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,3,7,9,99,14,14,8,6,13,0,170,Muswellbrook (A)
15700,0,0,0,0,0,4,0,3,0,10,0,0,0,22,3,58,3,54,0,143,0,0,0,3,0,3,0,5,0,17,0,0,0,7,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,5,3,7,30,3,72,3,67,3,199,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,7,0,0,15,4,0,0,0,0,0,24,0,0,4,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,3,0,36,12,3,8,0,4,0,69,Nambucca (A)
15750,0,0,3,0,0,3,0,3,0,9,0,3,6,11,7,80,0,27,0,138,0,0,0,0,3,9,0,3,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,10,3,4,11,19,8,95,3,36,4,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,3,0,0,0,6,0,0,0,0,4,0,0,0,0,9,0,0,15,3,0,0,0,0,0,26,0,0,7,0,0,0,0,0,0,13,0,0,10,0,0,3,0,0,0,11,3,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,41,11,8,10,4,4,0,76,Narrabri (A)
15800,0,0,0,0,0,3,0,0,0,8,0,3,0,6,0,10,0,9,0,33,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,20,0,16,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,5,0,0,5,0,34,Narrandera (A)
15850,0,0,0,3,0,0,0,0,0,3,0,0,0,16,0,17,0,6,0,42,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,22,0,6,0,57,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,10,3,3,3,0,5,0,22,Narromine (A)
15900,3,16,7,69,12,109,4,59,0,288,25,252,78,876,198,1299,79,669,21,3503,17,56,38,325,62,256,21,104,5,886,9,28,24,138,24,87,12,36,3,358,3,19,24,32,14,15,0,7,0,123,3,21,13,12,9,0,0,0,0,70,0,3,14,7,0,0,0,0,0,34,6,9,3,3,3,3,0,3,0,32,3,18,3,36,6,27,5,13,22,141,73,428,207,1502,332,1814,122,891,54,5427,0,3,8,13,3,8,0,4,0,38,3,21,11,82,17,83,12,42,0,257,3,27,17,63,20,53,0,42,0,226,7,20,35,50,27,35,7,18,0,199,12,44,183,46,70,24,3,13,0,392,12,51,204,27,36,15,4,4,3,366,3,19,73,15,13,0,0,0,0,124,7,11,22,3,5,6,0,0,3,63,0,0,7,3,3,0,0,0,4,25,46,191,555,310,197,219,30,130,10,1683,Newcastle (C)
15950,0,9,0,34,5,28,3,11,0,97,20,150,30,450,177,324,28,112,12,1306,20,110,51,239,127,170,11,108,21,854,11,28,8,59,22,32,0,6,0,173,5,21,5,9,20,3,0,0,3,69,0,13,10,11,13,5,0,3,0,58,0,9,4,5,10,0,0,0,0,30,5,3,0,7,3,0,0,0,0,22,0,4,8,19,4,14,6,8,37,94,74,354,115,828,384,579,55,248,72,2700,0,7,3,3,8,0,3,3,0,23,0,12,0,34,12,21,0,9,3,88,0,18,20,42,26,26,0,19,3,156,5,23,10,29,22,12,0,10,0,115,10,36,40,16,43,8,0,3,3,166,11,51,36,14,36,11,0,0,6,167,7,31,16,4,12,7,0,0,0,75,5,20,7,3,6,0,0,0,0,42,0,0,3,4,0,0,0,0,5,18,44,199,129,144,167,85,8,46,16,850,North Sydney (A)
15990,9,3,13,83,15,108,4,50,3,291,43,230,133,1208,214,1619,124,746,26,4341,28,40,89,349,101,367,36,187,13,1211,10,32,13,115,26,102,3,16,0,314,3,6,18,15,10,11,0,5,0,76,4,3,19,18,6,3,0,7,0,64,3,0,13,4,3,6,0,3,0,31,3,3,8,11,3,3,0,4,0,28,0,8,5,27,3,37,3,9,29,112,111,320,310,1829,377,2250,180,1020,65,6476,0,3,3,6,5,5,3,3,0,30,6,11,11,100,21,49,13,33,0,244,6,25,41,102,19,71,9,43,0,313,12,15,57,71,21,47,3,19,0,239,14,15,146,50,22,23,0,7,0,279,17,12,239,54,15,11,3,5,0,366,8,9,89,14,7,9,0,3,0,139,3,9,46,4,5,4,0,3,0,77,0,3,5,4,0,3,0,7,11,31,56,112,641,406,111,228,25,121,13,1721,Northern Beaches (A)
16100,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,12,0,14,0,41,0,0,0,0,0,7,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,21,0,26,0,18,0,62,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,4,8,0,0,0,32,Oberon (A)
16150,0,0,3,14,3,28,0,9,3,58,0,12,9,130,6,287,12,127,10,595,0,0,0,25,3,32,0,25,0,81,6,0,0,11,3,20,0,3,0,46,0,4,4,5,0,0,0,0,0,23,0,3,11,3,0,4,0,0,0,19,0,3,4,0,0,0,0,0,0,10,0,3,3,3,3,0,0,0,0,10,3,0,0,8,0,9,0,0,12,28,8,33,37,201,21,381,13,167,18,871,0,0,3,0,0,0,0,3,0,5,0,0,3,11,0,13,4,4,0,39,0,0,0,8,0,13,0,4,0,28,0,5,6,17,0,9,0,3,0,37,0,10,52,21,14,9,0,3,0,110,0,12,43,3,3,3,0,3,0,69,0,0,20,3,3,0,0,0,0,38,4,0,17,0,0,3,0,0,0,25,0,0,3,0,0,0,0,0,0,5,9,25,140,71,24,49,7,23,0,353,Orange (C)
