lga_code16,m1_train_mng,m1_train_pro,m1_train_tectw,m1_train_copsw,m1_train_claw,m1_train_swks,m1_train_maopdv,m1_train_lab,m1_train_idns,m1_train_tot,m1_bus_mng,m1_bus_pro,m1_bus_tectw,m1_bus_copsw,m1_bus_claw,m1_bus_swks,m1_bus_maopdv,m1_bus_lab,m1_bus_idns,m1_bus_tot,m1_ferry_mng,m1_ferry_pro,m1_ferry_tectw,m1_ferry_copsw,m1_ferry_claw,m1_ferry_swks,m1_ferry_maopdv,m1_ferry_lab,m1_ferry_idns,m1_ferry_tot,m1_tram_inc_lr_mng,m1_tram_inc_lr_pro,m1_tram_inc_lr_tectw,m1_tram_inc_lr_copsw,m1_tram_inc_lr_claw,m1_tram_inc_lr_swks,m1_tram_inc_lr_maopdv,m1_tram_inc_lr_lab,m1_tram_inc_lr_idns,m1_tram_inc_lr_tot,m1_taxi_mng,m1_taxi_pro,m1_taxi_tectw,m1_taxi_copsw,m1_taxi_claw,m1_taxi_swks,m1_taxi_maopdv,m1_taxi_lab,m1_taxi_idns,m1_taxi_tot,m1_carasdriv_mng,m1_carasdriv_pro,m1_carasdriv_tectw,m1_carasdriv_copsw,m1_carasdriv_claw,m1_carasdriv_swks,m1_carasdriv_maopdv,m1_carasdriv_lab,m1_carasdriv_idns,m1_carasdriv_tot,m1_caraspas_mng,m1_caraspas_pro,m1_caraspas_tectw,m1_caraspas_copsw,m1_caraspas_claw,m1_caraspas_swks,m1_caraspas_maopdv,m1_caraspas_lab,m1_caraspas_idns,m1_caraspas_tot,m1_truck_mng,m1_truck_pro,m1_truck_tectw,m1_truck_copsw,m1_truck_claw,m1_truck_swks,m1_truck_maopdv,m1_truck_lab,m1_truck_idns,m1_truck_tot,m1_mbikescoot_mng,m1_mbikescoot_pro,m1_mbikescoot_tectw,m1_mbikescoot_copsw,m1_mbikescoot_claw,m1_mbikescoot_swks,m1_mbikescoot_maopdv,m1_mbikescoot_lab,m1_mbikescoot_idns,m1_mbikescoot_tot,m1_bicycle_mng,m1_bicycle_pro,m1_bicycle_tectw,m1_bicycle_copsw,m1_bicycle_claw,m1_bicycle_swks,m1_bicycle_maopdv,m1_bicycle_lab,m1_bicycle_idns,m1_bicycle_tot,m1_oth_mng,m1_oth_pro,m1_oth_tectw,m1_oth_copsw,m1_oth_claw,m1_oth_swks,m1_oth_maopdv,m1_oth_lab,m1_oth_idns,m1_oth_tot,m1_wlkonly_mng,m1_wlkonly_pro,m1_wlkonly_tectw,m1_wlkonly_copsw,m1_wlkonly_claw,m1_wlkonly_swks,m1_wlkonly_maopdv,m1_wlkonly_lab,m1_wlkonly_idns,m1_wlkonly_tot,m1_tot_m1_mng,m1_tot_m1_pro,m1_tot_m1_tectw,m1_tot_m1_copsw,m1_tot_m1_claw,m1_tot_m1_swks,m1_tot_m1_maopdv,m1_tot_m1_lab,m1_tot_m1_idns,m1_tot_m1_tot,m2_trnbus_mng,m2_trnbus_pro,m2_trnbus_tectw,m2_trnbus_copsw,m2_trnbus_claw,m2_trnbus_swks,m2_trnbus_maopdv,m2_trnbus_lab,m2_trnbus_idns,m2_trnbus_tot,m2_trnfer_mng,m2_trnfer_pro,m2_trnfer_tectw,m2_trnfer_copsw,m2_trnfer_claw,m2_trnfer_swks,m2_trnfer_maopdv,m2_trnfer_lab,m2_trnfer_idns,m2_trnfer_tot,m2_trntrm_inc_lr_mng,m2_trntrm_inc_lr_pro,m2_trntrm_inc_lr_tectw,m2_trntrm_inc_lr_copsw,m2_trntrm_inc_lr_claw,m2_trntrm_inc_lr_swks,m2_trntrm_inc_lr_maopdv,m2_trntrm_inc_lr_lab,m2_trntrm_inc_lr_idns,m2_trntrm_inc_lr_tot,m2_trncarasdriv_mng,m2_trncarasdriv_pro,m2_trncarasdriv_tectw,m2_trncarasdriv_copsw,m2_trncarasdriv_claw,m2_trncarasdriv_swks,m2_trncarasdriv_maopdv,m2_trncarasdriv_lab,m2_trncarasdriv_idns,m2_trncarasdriv_tot,m2_trncaraspa_mng,m2_trncaraspa_pro,m2_trncaraspa_tectw,m2_trncaraspa_copsw,m2_trncaraspa_claw,m2_trncaraspa_swks,m2_trncaraspa_maopdv,m2_trncaraspa_lab,m2_trncaraspa_idns,m2_trncaraspa_tot,m2_trnoth_mng,m2_trnoth_pro,m2_trnoth_tectw,m2_trnoth_copsw,m2_trnoth_claw,m2_trnoth_swks,m2_trnoth_maopdv,m2_trnoth_lab,m2_trnoth_idns,m2_trnoth_tot,m2_trn_and_tot_mng,m2_trn_and_tot_pro,m2_trn_and_tot_tectw,m2_trn_and_tot_copsw,m2_trn_and_tot_claw,m2_trn_and_tot_swks,m2_trn_and_tot_maopdv,m2_trn_and_tot_lab,m2_trn_and_tot_idns,m2_trn_and_tot_tot,lga_name16
37310,3,0,0,0,0,0,0,0,0,3,10,24,57,6,13,4,98,37,9,252,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,15,1284,1381,1907,789,1143,715,951,1158,120,9455,49,104,170,60,86,152,144,205,10,979,26,0,72,4,3,0,118,32,5,266,29,4,21,4,3,5,19,10,0,86,16,15,26,10,9,12,9,29,0,128,80,16,74,11,18,0,31,40,8,274,257,101,166,83,76,92,71,184,19,1053,1758,1652,2500,966,1349,983,1444,1694,171,12518,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,9,Western Downs (R)
37340,4,6,0,0,3,0,3,0,0,13,18,11,56,38,14,26,105,98,3,376,4,16,21,16,4,5,5,10,3,83,4,0,0,0,0,0,0,0,0,3,0,6,6,6,0,4,7,9,0,38,1071,1086,1502,867,962,791,862,1147,95,8389,83,81,139,79,66,151,86,386,5,1079,27,0,29,0,0,3,31,7,3,102,19,17,19,15,10,11,16,28,4,130,14,23,27,21,8,11,15,19,0,131,91,40,58,37,35,13,26,64,7,376,288,114,244,349,105,127,47,325,18,1611,1618,1393,2093,1421,1214,1146,1209,2098,134,12329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,13,Whitsunday (R)
41140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,451,413,378,269,311,249,167,421,18,2682,14,8,26,15,9,21,5,47,0,146,7,0,5,0,0,0,3,3,0,20,5,0,0,0,0,0,0,3,0,13,3,3,3,0,3,0,0,4,0,17,16,0,3,0,4,0,3,0,0,30,70,29,19,18,28,15,8,35,0,224,562,457,437,308,355,280,189,520,24,3137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clare and Gilbert Valleys (DC)
32750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,3,6,4,4,4,0,44,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,15,17,0,13,13,4,3,0,10,0,72,23,6,39,17,15,7,9,28,3,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diamantina (S)
32770,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9,21,12,0,3,9,6,88,3,3,6,11,3,4,3,7,3,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,36,10,46,12,10,0,25,0,147,16,46,31,89,29,17,8,48,12,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Doomadgee (S)
32810,0,0,0,0,0,0,0,0,0,0,4,0,3,12,3,8,3,7,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,463,413,561,497,373,338,200,429,40,3312,39,32,47,45,16,57,8,73,3,319,7,0,16,0,0,0,10,4,0,32,8,3,12,6,4,6,13,10,0,61,25,20,26,56,13,11,5,54,0,211,13,3,10,7,4,3,9,12,3,60,89,28,56,111,30,49,15,85,14,464,652,499,734,742,443,478,248,676,56,4517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Douglas (S)
33100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,17,14,12,0,19,19,5,109,3,0,5,0,3,0,0,3,0,16,5,0,0,0,0,0,5,3,0,13,3,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,3,10,7,3,0,0,0,0,7,0,24,20,7,16,7,11,4,0,24,0,78,48,21,34,20,30,9,29,53,5,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Etheridge (S)
33200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,36,51,29,39,33,46,69,4,380,4,0,0,3,5,3,3,13,0,28,9,0,3,0,0,0,7,0,0,21,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,12,5,0,0,0,0,0,3,0,20,37,13,4,3,10,8,15,24,0,115,121,51,69,38,56,40,77,114,5,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flinders (S) (Qld)
33220,0,0,0,0,0,0,3,3,3,13,9,13,5,14,3,17,7,22,0,89,0,0,10,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,4,7,3,3,4,4,6,20,0,48,1960,3733,2816,3126,2679,2190,1230,2148,196,20083,83,202,167,220,172,413,62,316,19,1659,27,4,62,0,6,8,107,49,4,270,23,28,72,38,24,19,47,40,4,302,19,57,64,54,41,23,27,80,6,369,41,20,15,19,15,3,17,25,8,161,156,116,82,141,102,107,34,164,6,913,2329,4176,3293,3623,3046,2791,1551,2862,252,23915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,Fraser Coast (R)
33360,0,3,0,0,0,0,0,0,0,3,8,38,282,8,11,0,56,219,9,628,10,21,64,7,11,0,12,16,10,147,0,0,0,0,0,0,0,0,0,3,6,3,7,3,0,5,3,14,0,45,1671,2640,3455,1659,2097,1399,2231,1872,235,17251,66,125,183,143,82,331,70,294,20,1318,21,3,25,0,0,6,47,17,3,129,23,31,139,10,12,7,116,39,7,396,11,27,37,11,3,18,14,31,0,151,43,21,29,15,16,11,16,29,4,185,122,108,91,120,45,91,37,122,18,752,1978,3024,4320,1977,2282,1868,2608,2650,310,21015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,11,Gladstone (R)
33430,43,111,80,66,61,75,19,108,12,558,113,207,215,477,196,542,105,444,49,2346,5,7,9,3,0,7,5,9,12,60,114,341,132,307,142,252,14,288,21,1607,33,34,28,52,10,36,31,42,7,276,21268,31066,24825,19556,23498,18727,9658,14489,2148,165228,746,1177,1387,1524,1255,2421,477,2422,153,11561,134,23,398,4,44,33,472,242,25,1384,199,279,396,227,173,179,237,227,30,1942,180,458,341,321,156,185,105,361,33,2137,234,223,181,139,194,142,66,132,53,1357,766,852,639,1173,659,1000,136,952,94,6254,23834,34769,28629,23845,26380,23586,11326,19720,2633,194720,9,72,35,63,45,64,16,76,7,386,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,7,0,7,0,27,19,49,14,15,21,12,3,13,0,159,3,3,10,8,3,13,3,9,0,50,0,8,4,0,0,0,7,6,0,22,36,134,64,91,75,95,27,115,10,650,Gold Coast (C)
33610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,10,478,401,436,300,396,260,315,459,35,3080,12,9,35,16,13,36,17,71,0,203,15,0,10,0,0,7,21,5,0,60,7,0,3,0,0,0,4,3,0,26,0,3,8,4,3,0,3,8,0,32,18,3,0,4,6,0,10,3,0,51,73,32,22,34,19,23,22,45,4,279,615,451,521,360,430,335,396,601,42,3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Goondiwindi (R)
33620,3,0,0,0,0,0,0,0,0,3,0,3,5,3,0,6,8,29,0,60,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,5,0,3,3,4,0,0,17,1074,1675,1561,1287,1287,1121,823,1470,122,10407,46,80,78,85,68,171,36,251,13,841,40,0,55,3,3,3,104,22,3,240,12,5,21,11,3,8,19,27,0,110,0,5,10,5,4,7,0,13,0,45,33,5,15,6,7,7,14,8,7,93,149,55,83,62,36,63,21,62,5,540,1359,1839,1827,1471,1412,1378,1036,1892,151,12362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,Gympie (R)
33800,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,343,420,501,333,338,242,340,386,24,2923,12,24,18,18,9,56,14,33,0,185,22,0,13,0,0,0,22,3,0,63,0,0,7,3,4,0,9,12,0,38,3,14,8,3,0,0,0,7,0,36,34,3,0,0,0,0,5,4,0,45,84,29,15,21,12,13,4,33,3,222,502,489,570,378,368,317,393,471,27,3519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hinchinbrook (S)
33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,31,25,13,5,21,21,4,174,3,4,3,8,5,0,3,10,3,43,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,18,0,16,3,13,4,0,6,7,0,48,28,44,48,46,27,3,39,42,10,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hope Vale (S)
33960,26,72,26,47,46,66,14,59,10,369,7,31,14,86,29,78,16,52,10,325,0,0,0,3,0,0,4,0,3,12,0,0,0,0,0,0,0,0,0,0,3,3,0,10,8,12,16,14,0,67,4848,8782,6484,5914,5453,3991,3896,5418,661,45438,185,286,364,486,291,781,231,1089,58,3762,56,4,125,0,11,18,244,79,15,549,49,65,107,59,41,19,79,55,13,488,27,44,42,23,17,14,22,39,6,236,28,36,39,47,37,20,22,36,19,286,105,150,101,219,93,143,52,166,18,1053,5351,9478,7310,6905,6011,5138,4594,6996,803,52581,4,15,15,28,12,19,3,17,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,5,7,8,3,5,6,3,65,0,10,4,3,7,11,0,5,0,47,0,6,3,0,3,0,3,3,0,16,13,52,26,39,38,42,18,26,3,246,Ipswich (C)
33980,0,0,4,0,0,0,3,0,0,12,13,54,426,18,25,8,1296,64,21,1925,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,836,985,2788,390,677,290,2964,712,110,9762,36,124,387,50,57,59,545,156,13,1435,14,5,26,0,0,0,43,12,3,103,12,6,7,0,3,0,21,13,0,61,0,12,10,10,0,9,5,29,0,84,45,28,113,25,10,4,193,50,8,481,176,89,122,85,48,40,93,212,6,884,1140,1307,3891,586,833,412,5171,1243,174,14746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,6,0,0,0,3,0,0,4,0,0,9,Isaac (R)
34420,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,20,10,8,7,4,9,3,80,0,0,0,8,3,0,0,3,0,19,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,13,48,8,3,3,13,10,132,20,40,34,65,15,9,9,27,7,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kowanyama (S)
34530,0,0,0,0,0,0,0,0,0,0,0,5,4,6,3,5,7,12,0,47,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,11,634,911,919,871,667,543,296,813,44,5693,26,27,69,77,35,110,31,176,5,552,23,3,20,0,3,4,49,16,0,110,8,12,14,4,5,8,4,14,0,66,3,9,5,5,5,3,5,3,0,37,25,4,8,4,5,3,6,12,3,70,80,36,42,58,30,34,10,79,4,364,792,1011,1085,1030,757,709,394,1123,56,6954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Livingstone (S)
34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,6,5,4,4,9,15,0,67,0,3,0,0,3,0,3,8,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,5,30,3,0,0,18,7,93,13,25,19,42,12,4,13,49,12,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lockhart River (S)
34580,0,0,0,0,0,0,0,0,0,3,0,7,5,0,3,3,0,15,0,38,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,942,1132,868,819,744,576,696,1411,65,7251,97,46,42,53,37,130,39,477,16,935,15,0,21,0,0,4,102,17,0,165,29,6,11,9,0,6,6,19,0,87,0,4,0,5,0,0,0,4,0,18,19,3,11,6,7,3,5,13,3,69,102,22,44,45,39,28,26,66,4,377,1205,1218,1005,941,831,751,874,2031,91,8949,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Lockyer Valley (R)
34590,16,90,49,75,48,40,27,63,5,415,40,77,69,128,76,256,38,142,18,842,3,0,7,0,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,15,4,9,12,6,18,34,12,0,118,7694,11437,9404,7551,8761,7238,4877,6409,864,64234,278,349,543,628,475,1139,387,1315,92,5205,134,9,254,7,29,14,527,177,8,1167,56,64,126,67,53,56,113,58,8,608,11,21,49,24,10,22,31,56,7,233,57,45,61,52,74,28,44,44,19,411,131,100,141,237,112,200,75,246,23,1264,8432,12191,10701,8779,9658,9014,6160,8519,1056,74514,9,17,11,27,16,22,5,30,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,10,12,9,7,0,8,0,91,0,5,9,6,6,3,0,6,0,29,0,8,4,0,0,0,3,5,0,23,15,71,25,49,26,40,6,49,5,279,Logan (C)
41010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,164,154,111,156,118,80,84,141,21,1033,21,6,3,6,10,18,0,15,0,93,4,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,8,0,3,0,0,0,0,0,5,0,10,17,16,8,26,4,8,9,20,4,117,215,187,134,183,140,108,99,185,25,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceduna (DC)
41060,17,33,11,19,22,14,6,35,7,164,31,79,61,112,74,150,42,135,6,690,0,3,0,0,0,0,0,3,3,11,0,10,3,3,0,0,0,0,0,28,7,10,4,4,4,9,47,8,0,101,3707,5585,4697,3444,3683,2975,2175,2634,326,29235,99,182,181,228,172,398,107,318,12,1696,20,3,43,0,11,5,83,25,3,196,8,30,30,12,10,12,20,22,3,154,33,78,66,39,26,16,30,51,5,347,23,26,49,19,30,12,34,13,5,208,52,124,102,138,52,105,49,118,11,753,3994,6158,5248,4023,4096,3702,2596,3372,385,33569,3,13,11,13,3,13,3,21,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,3,3,7,0,3,0,40,0,0,0,0,0,3,0,0,0,10,0,3,3,0,0,0,3,3,0,16,7,23,17,18,11,23,4,31,3,142,Charles Sturt (C)
37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,21,51,27,36,18,37,33,4,278,0,0,3,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,10,8,0,0,4,0,0,0,6,0,20,21,15,12,8,7,0,3,16,0,86,86,45,74,35,46,27,39,61,5,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winton (S)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,19,19,12,3,7,12,3,103,0,0,0,4,0,0,0,3,0,11,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,3,37,16,10,0,18,3,113,31,38,23,69,26,10,9,37,11,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Woorabinda (S)
41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,47,61,37,48,33,40,59,5,449,5,3,8,0,0,3,0,8,0,22,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,36,10,10,5,3,4,5,16,3,94,161,57,79,49,52,45,49,76,14,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleve (DC)
