LGA_MAIN11,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_Tot_M_EO,C15_17F_O_E_Tot_M_O_EVWW,C15_17F_O_E_Tot_M_O_ENWNA,C15_17F_O_E_Tot_M_O_PENS,C15_17F_O_E_Tot_M_O_E_T,C15_17F_O_E_Tot_M_LPENS,C15_17F_O_E_Tot_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_Tot_M_EO,C15_17F_Tot_M_O_EVWW,C15_17F_Tot_M_O_ENWNA,C15_17F_Tot_M_O_PENS,C15_17F_Tot_M_O_E_T,C15_17F_Tot_M_LPENS,C15_17F_Tot_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_Tot_M_EO,C18_20F_O_E_Tot_M_O_EVWW,C18_20F_O_E_Tot_M_O_ENWNA,C18_20F_O_E_Tot_M_O_PENS,C18_20F_O_E_Tot_M_O_E_T,C18_20F_O_E_Tot_M_LPENS,C18_20F_O_E_Tot_M_Tot,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_Tot_M_EO,C18_20F_Tot_M_O_EVWW,C18_20F_Tot_M_O_ENWNA,C18_20F_Tot_M_O_PENS,C18_20F_Tot_M_O_E_T,C18_20F_Tot_M_LPENS,C18_20F_Tot_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_Tot_M_EO,C21_24F_O_E_Tot_M_O_EVWW,C21_24F_O_E_Tot_M_O_ENWNA,C21_24F_O_E_Tot_M_O_PENS,C21_24F_O_E_Tot_M_O_E_T,C21_24F_O_E_Tot_M_LPENS,C21_24F_O_E_Tot_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_Tot_M_EO,C21_24F_Tot_M_O_EVWW,C21_24F_Tot_M_O_ENWNA,C21_24F_Tot_M_O_PENS,C21_24F_Tot_M_O_E_T,C21_24F_Tot_M_LPENS,C21_24F_Tot_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_Tot_M_EO,TCF_O_E_Tot_M_O_EVWW,TCF_O_E_Tot_M_O_ENWNA,TCF_O_E_Tot_M_O_PENS,TCF_O_E_Tot_M_O_E_T,TCF_O_E_Tot_M_LPENS,TCF_O_E_Tot_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_Tot_M_EO,TCF_Tot_M_O_EVWW,TCF_Tot_M_O_ENWNA,TCF_Tot_M_O_PENS,TCF_Tot_M_O_E_T,TCF_Tot_M_LPENS,TCF_Tot_M_T,LGA_NAME11
36150,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,133,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,133,3,0,0,3,0,136,Quilpie (S)
36250,38,0,3371,74,186,8,0,194,3,271,0,9,8,0,17,0,17,4,3,0,3,6,0,10,78,198,16,3,217,3,298,0,0,0,0,0,0,0,3411,233,16,6,255,3,3669,1097,12,0,0,12,0,1109,33,90,0,0,90,0,123,0,12,0,0,12,0,12,0,0,0,3,3,0,3,33,102,0,3,105,0,138,0,0,0,0,0,0,0,1130,114,0,3,117,0,1247,406,6,0,0,6,0,412,9,41,4,0,45,0,54,0,3,3,0,6,0,6,0,0,0,0,0,0,0,9,44,7,0,51,0,60,0,0,0,0,0,0,0,415,50,7,0,57,0,472,23619,386,7,22,415,9,24043,564,1255,31,0,1286,9,1859,13,56,47,0,103,6,122,23,3,0,23,26,0,49,600,1314,78,23,1415,15,2030,13,3,0,3,6,3,22,24232,1703,85,48,1836,27,26095,Redland (C)
36300,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,126,3,6,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,9,0,0,0,0,0,0,0,129,6,0,0,6,0,135,Richmond (S)
36360,14,0,2020,35,64,3,0,67,0,102,4,10,10,0,20,0,24,4,0,0,3,3,0,7,43,74,13,3,90,0,133,0,0,0,3,3,0,3,2049,88,13,6,107,0,2156,303,3,0,0,3,0,306,6,20,0,0,20,0,26,0,3,0,0,3,0,3,0,0,0,0,0,0,0,6,23,0,0,23,0,29,0,0,0,0,0,0,0,309,26,0,0,26,0,335,78,0,0,0,0,0,78,4,5,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,5,0,9,0,0,0,0,0,0,0,82,5,0,0,5,0,87,15618,158,0,16,174,0,15792,286,625,17,0,642,3,931,12,45,124,0,169,0,181,13,3,0,46,49,0,62,311,673,141,46,860,3,1174,0,0,0,3,3,3,6,15929,831,141,65,1037,6,16972,Rockhampton (R)
36510,11,0,838,12,17,5,0,22,0,34,0,0,0,0,0,0,0,7,0,0,0,0,0,7,19,17,5,0,22,0,41,0,0,0,0,0,0,0,846,25,5,3,33,0,879,134,0,0,0,0,0,134,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,11,0,0,11,0,11,0,0,0,0,0,0,0,134,11,0,0,11,0,145,26,0,0,0,0,0,26,3,6,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,9,0,0,0,0,0,0,0,29,6,0,0,6,0,35,6160,63,0,3,66,0,6226,113,113,5,3,121,0,234,0,10,0,0,10,0,10,17,3,0,19,22,0,39,130,126,5,22,153,0,283,3,0,0,0,0,3,6,6293,189,5,25,219,3,6515,Scenic Rim (R)
36580,6,0,473,7,5,0,0,5,0,12,4,0,0,0,0,0,4,0,0,0,0,0,0,0,11,5,0,0,5,0,16,0,0,0,0,0,0,0,478,11,0,0,11,0,489,62,0,0,0,0,0,62,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,62,3,0,0,3,0,65,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,3429,31,0,4,35,0,3464,65,55,12,0,67,0,132,4,18,0,0,18,0,22,0,0,0,3,3,0,3,69,73,12,3,88,0,157,6,0,0,0,0,0,6,3504,104,12,7,123,0,3627,Somerset (R)
36630,4,0,545,7,13,0,0,13,0,20,0,0,3,0,3,0,3,3,0,0,3,3,0,6,10,13,3,3,19,0,29,0,0,0,0,0,0,0,551,17,3,3,23,0,574,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,23,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,4828,33,0,3,36,0,4864,66,78,3,0,81,0,147,0,0,14,0,14,0,14,13,0,0,21,21,0,34,79,78,17,21,116,0,195,6,0,0,0,0,0,6,4913,111,17,24,152,0,5065,South Burnett (R)
36660,5,0,688,22,18,0,0,18,0,40,0,3,0,0,3,0,3,0,0,0,0,0,0,0,22,21,0,0,21,0,43,0,0,0,0,0,0,0,705,26,0,0,26,0,731,44,0,0,0,0,0,44,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,44,6,0,0,6,0,50,10,0,0,0,0,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,13,5253,34,0,6,40,0,5293,129,136,3,0,139,0,268,7,12,0,0,12,0,19,8,3,0,14,17,0,25,144,151,3,14,168,0,312,0,0,0,0,0,0,0,5397,185,3,20,208,0,5605,Southern Downs (R)
35790,0,0,13,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,13,3,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,450,6,0,0,6,0,456,3,9,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,9,0,12,0,0,0,0,0,0,0,453,15,0,0,15,0,468,Palm Island (S)
36710,66,0,6176,119,161,3,3,167,0,286,0,7,6,3,16,0,16,0,0,3,0,3,3,6,119,168,12,6,186,3,308,0,0,0,0,0,0,0,6229,231,12,9,252,3,6484,1104,11,0,0,11,0,1115,30,51,0,0,51,0,81,0,3,0,0,3,0,3,0,0,0,0,0,0,0,30,54,0,0,54,0,84,3,0,0,0,0,0,3,1137,65,0,0,65,0,1202,361,0,0,0,0,0,361,10,28,0,0,28,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,0,0,28,0,38,0,0,0,0,0,0,0,371,28,0,0,28,0,399,44930,642,6,59,707,3,45640,1081,1444,27,16,1487,3,2571,12,71,21,3,95,0,107,63,3,3,36,42,3,108,1156,1518,51,55,1624,6,2786,9,3,0,0,3,9,21,46095,2163,57,114,2334,18,48447,Sunshine Coast (R)
36810,29,0,739,24,35,3,0,38,0,62,4,3,0,0,3,0,7,0,0,0,0,0,0,0,28,38,3,0,41,0,69,0,0,0,0,0,0,0,738,67,3,0,70,0,808,39,0,0,0,0,0,39,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,0,42,3,0,0,3,0,45,15,0,0,0,0,0,15,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,15,3,0,0,3,0,18,5851,197,0,6,203,8,6062,180,233,6,0,239,0,419,9,17,0,0,17,0,26,0,0,0,29,29,0,29,189,250,6,29,285,0,474,0,0,0,0,0,0,0,6040,447,6,35,488,8,6536,Tablelands (R)
36910,20,0,3177,42,132,0,0,132,0,174,0,23,14,0,37,0,37,4,0,0,3,3,0,7,46,155,14,3,172,0,218,0,0,0,0,0,4,4,3203,175,14,3,192,4,3399,489,4,0,0,4,0,493,12,26,3,0,29,0,41,3,3,4,0,7,0,10,0,0,0,0,0,0,0,15,29,7,0,36,0,51,0,0,0,0,0,0,0,504,33,7,0,40,0,544,164,0,0,0,0,0,164,4,18,0,0,18,0,22,0,0,4,0,4,0,4,0,0,0,0,0,0,0,4,18,4,0,22,0,26,0,0,0,0,0,0,0,168,18,4,0,22,0,190,24450,199,0,12,211,0,24661,320,1107,35,0,1142,0,1462,12,213,138,0,351,0,363,28,5,3,36,44,0,72,360,1325,176,36,1537,0,1897,8,5,0,0,5,9,22,24818,1529,176,48,1753,9,26580,Toowoomba (R)
36950,0,0,21,0,28,0,0,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,28,0,28,0,0,0,0,0,0,0,21,28,0,0,28,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,11,0,0,11,0,295,19,231,6,0,237,0,256,0,0,7,0,7,0,7,9,3,0,3,6,0,15,28,234,13,3,250,0,278,0,6,0,0,6,3,9,312,251,13,3,267,3,582,Torres (S)
36960,3,0,3,0,20,6,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,26,0,26,0,0,0,0,0,0,0,0,23,6,0,29,0,29,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,0,0,17,0,40,0,796,54,0,850,0,850,0,10,45,0,55,0,55,0,0,0,0,0,0,0,0,806,99,0,905,0,905,0,6,0,0,6,0,6,23,829,99,0,928,0,951,Torres Strait Island (R)
37010,50,0,3167,92,189,5,0,194,0,286,0,14,22,0,36,0,36,4,0,0,0,0,0,4,96,203,27,0,230,0,326,0,3,0,0,3,0,3,3213,248,30,5,283,0,3496,776,11,0,0,11,0,787,25,73,0,0,73,0,98,3,7,14,0,21,0,24,0,0,0,0,0,0,0,28,80,14,0,94,0,122,0,0,0,0,0,0,0,804,91,14,0,105,0,909,274,7,0,0,7,0,281,6,35,0,0,35,0,41,5,3,7,0,10,0,15,0,0,0,0,0,0,0,11,38,7,0,45,0,56,0,0,0,0,0,0,0,285,45,7,0,52,0,337,25343,414,14,37,465,6,25814,690,1579,26,0,1605,0,2295,16,139,161,0,300,0,316,29,0,0,47,47,0,76,735,1718,187,47,1952,0,2687,0,12,0,0,12,12,24,26078,2144,201,84,2429,18,28525,Townsville (C)
37300,4,0,42,6,4,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,4,0,10,0,0,0,0,0,0,0,44,8,0,0,8,0,52,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,10,0,0,10,0,593,41,47,0,0,47,0,88,0,3,0,0,3,0,3,3,3,0,9,12,0,15,44,53,0,9,62,0,106,0,0,0,0,0,0,0,627,63,0,9,72,0,699,Weipa (T)
37310,0,0,551,3,23,0,0,23,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,23,0,26,0,0,0,0,0,0,0,554,23,0,0,23,0,577,18,0,0,0,0,0,18,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,0,21,3,0,0,3,0,24,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5610,14,4,12,30,3,5643,50,140,0,0,140,0,190,3,3,3,0,6,0,9,13,0,0,6,6,0,19,66,143,3,6,152,0,218,3,0,0,0,0,0,3,5679,157,7,18,182,3,5864,Western Downs (R)
37340,4,0,400,7,10,0,0,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,10,0,17,0,0,0,0,0,0,0,403,10,0,4,14,0,417,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3928,35,0,13,48,0,3976,82,87,5,0,92,0,174,0,19,3,0,22,0,22,0,3,0,6,9,0,9,82,109,8,6,123,0,205,0,0,0,0,0,4,4,4010,144,8,19,171,4,4185,Whitsunday (R)
39499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40070,0,0,77,5,14,3,0,17,0,22,0,0,3,0,3,0,3,0,0,0,0,0,0,0,5,14,6,0,20,0,25,0,0,0,0,0,0,0,82,14,6,0,20,0,102,28,0,0,0,0,0,28,3,11,0,0,11,0,14,0,3,3,0,6,0,6,0,0,0,0,0,0,0,3,14,3,0,17,0,20,4,0,0,0,0,0,4,35,14,3,0,17,0,52,24,3,0,0,3,0,27,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,24,9,0,0,9,0,33,527,21,3,0,24,0,551,58,228,7,0,235,0,293,0,37,18,0,55,0,55,4,0,0,3,3,0,7,62,265,25,3,293,0,355,4,3,0,0,3,0,7,593,289,28,3,320,0,913,Adelaide (C)
40120,32,0,1103,16,37,0,0,37,0,53,0,0,4,0,4,0,4,0,0,0,0,0,0,0,16,37,4,0,41,0,57,5,0,0,0,0,0,5,1092,69,4,0,73,0,1165,507,14,0,0,14,0,521,7,23,0,0,23,0,30,0,3,3,0,6,0,6,3,0,0,0,0,0,3,10,26,3,0,29,0,39,0,0,0,0,0,0,0,517,40,3,0,43,0,560,225,5,0,3,8,0,233,6,13,0,0,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,13,0,19,0,0,0,0,0,0,0,231,18,0,3,21,0,252,7394,167,6,7,180,0,7574,159,316,9,0,325,3,487,0,8,21,0,29,0,29,9,0,0,6,6,3,18,168,324,30,6,360,6,534,5,5,0,0,5,0,10,7567,496,36,13,545,6,8118,Adelaide Hills (DC)
40220,3,0,467,6,5,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,5,0,11,0,0,0,0,0,0,0,470,8,0,0,8,0,478,112,0,0,0,0,0,112,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,112,5,0,0,5,0,117,20,3,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,3,0,23,3405,17,0,0,17,0,3422,61,83,0,0,83,0,144,4,0,0,0,0,0,4,5,0,0,3,3,0,8,70,83,0,3,86,0,156,0,0,0,0,0,0,0,3475,100,0,3,103,0,3578,Alexandrina (DC)
37400,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,181,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,0,184,3,0,0,3,0,187,Winton (S)
37550,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,154,Woorabinda (S)
41010,3,0,51,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,48,6,0,0,6,0,54,3,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,14,0,0,14,0,522,3,23,0,0,23,0,26,0,6,0,0,6,0,6,0,0,0,0,0,0,0,3,29,0,0,29,0,32,0,0,0,0,0,0,0,511,43,0,0,43,0,554,Ceduna (DC)
