LGA_MAIN11,Singapore_Before_1941,Singapore_1941_1950,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2005,Singapore_2006,Singapore_2007,Singapore_2008,Singapore_2009,Singapore_2010,Singapore_2011,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1941,South_Africa_1941_1950,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2005,South_Africa_2006,South_Africa_2007,South_Africa_2008,South_Africa_2009,South_Africa_2010,South_Africa_2011,South_Africa_Yr_arrival_ns,South_Africa_Tot,SE_Europe_nfd_Before_1941,SE_Europe_nfd_1941_1950,SE_Europe_nfd_1951_1960,SE_Europe_nfd_1961_1970,SE_Europe_nfd_1971_1980,SE_Europe_nfd_1981_1990,SE_Europe_nfd_1991_2000,SE_Europe_nfd_2001_2005,South_Eastern_Europe_nfd_2006,South_Eastern_Europe_nfd_2007,South_Eastern_Europe_nfd_2008,South_Eastern_Europe_nfd_2009,South_Eastern_Europe_nfd_2010,South_Eastern_Europe_nfd_2011,SE_Europe_nfd_arrival_ns,SE_Europe_nfd_Total,Sri_Lanka_Before_1941,Sri_Lanka_1941_1950,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2005,Sri_Lanka_2006,Sri_Lanka_2007,Sri_Lanka_2008,Sri_Lanka_2009,Sri_Lanka_2010,Sri_Lanka_2011,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1941,Thailand_1941_1950,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2005,Thailand_2006,Thailand_2007,Thailand_2008,Thailand_2009,Thailand_2010,Thailand_2011,Thailand_Yr_arrival_ns,Thailand_Tot,Turkey_Before_1941,Turkey_1941_1950,Turkey_1951_1960,Turkey_1961_1970,Turkey_1971_1980,Turkey_1981_1990,Turkey_1991_2000,Turkey_2001_2005,Turkey_2006,Turkey_2007,Turkey_2008,Turkey_2009,Turkey_2010,Turkey_2011,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1941,United_Kingdom_1941_1950,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2005,United_Kingdom_2006,United_Kingdom_2007,United_Kingdom_2008,United_Kingdom_2009,United_Kingdom_2010,United_Kingdom_2011,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1941,USA_1941_1950,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2005,United_States_America_2006,United_States_America_2007,United_States_America_2008,United_States_America_2009,United_States_America_2010,United_States_America_2011,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1941,Vietnam_1941_1950,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2005,Vietnam_2006,Vietnam_2007,Vietnam_2008,Vietnam_2009,Vietnam_2010,Vietnam_2011,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1941,Born_elsewhere_1941_1950,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2005,Born_elsewhere_2006,Born_elsewhere_2007,Born_elsewhere_2008,Born_elsewhere_2009,Born_elsewhere_2010,Born_elsewhere_2011,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1941,Tot_1941_1950,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2005,Tot_2006,Tot_2007,Tot_2008,Tot_2009,Tot_2010,Tot_2011,Tot_Yr_arrival_NS,Tot_Tot,LGA_NAME11
11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,6,0,0,0,0,0,0,4,5,3,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,12,3,6,18,24,9,14,16,9,3,12,19,19,14,18,15,199,Carrathool (A)
11700,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,4,8,3,3,0,0,0,0,0,3,0,3,28,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,3,3,0,0,3,4,25,0,3,7,13,19,15,11,10,3,6,6,3,6,3,13,118,Central Darling (A)
11730,0,5,0,0,0,0,0,0,3,0,0,3,0,0,3,14,0,0,3,10,10,9,14,19,0,3,0,4,4,4,0,80,0,3,3,6,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,4,7,4,0,0,0,0,4,0,0,0,0,19,0,0,0,0,5,3,0,9,0,0,0,0,0,0,5,22,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,22,94,285,525,254,114,63,56,8,10,7,8,13,17,88,1564,0,0,0,14,25,8,8,5,0,0,4,3,0,4,10,81,0,0,3,0,0,4,0,0,0,0,0,0,0,0,6,13,0,32,43,96,62,46,40,46,6,3,6,6,8,0,20,414,40,194,568,838,574,417,276,229,36,51,61,48,51,46,213,3642,Clarence Valley (A)
11300,0,0,0,5,5,20,15,11,7,3,4,4,10,11,4,99,0,0,0,11,12,5,21,10,0,3,0,0,6,0,0,68,0,3,11,21,9,0,5,0,0,0,0,0,0,0,3,52,0,0,6,8,11,94,59,22,10,11,5,9,17,0,10,262,0,0,0,0,9,21,11,25,14,6,14,4,9,3,7,123,0,0,0,9,34,16,11,4,0,0,0,0,0,4,9,87,7,17,55,120,74,58,50,28,9,3,18,7,20,14,27,507,0,0,0,5,12,12,14,10,3,0,5,4,8,0,6,79,0,0,3,10,251,159,68,11,11,8,15,11,7,0,29,583,6,40,73,175,256,312,308,185,114,284,361,253,84,55,99,2605,29,191,922,1476,1548,2392,2516,2101,744,977,1195,998,738,422,817,17066,Burwood (A)
11350,0,0,3,3,5,3,0,0,0,0,0,0,0,0,3,17,0,0,9,24,37,35,27,13,6,0,6,0,3,0,3,163,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,3,3,3,0,0,0,3,0,0,0,3,18,0,0,0,0,7,9,8,6,4,0,6,0,0,0,3,43,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,8,4,54,162,380,276,217,240,210,29,42,28,33,23,24,97,1819,0,0,3,29,47,62,65,54,9,5,16,15,6,4,16,331,0,0,0,0,3,4,0,0,3,0,3,0,3,3,3,22,5,22,39,102,128,142,137,101,49,50,33,38,33,10,42,931,24,111,403,748,769,835,781,577,147,157,145,144,141,66,269,5317,Byron (A)
11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,11,3,0,6,4,4,3,0,0,38,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,40,129,42,32,14,3,3,0,4,0,0,0,25,314,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,14,11,7,7,3,3,5,7,0,3,0,3,78,7,37,99,215,96,86,79,35,12,25,15,7,22,0,62,797,Cabonne (A)
11450,0,0,0,5,7,4,6,0,0,0,0,0,0,0,0,22,0,0,3,9,34,52,36,44,3,22,18,11,11,0,0,243,0,4,8,30,19,5,9,0,0,0,0,0,0,0,3,78,0,0,4,4,9,12,18,4,3,0,0,0,0,0,3,57,0,0,0,0,3,16,19,16,8,7,0,7,9,0,4,89,0,0,0,3,0,0,7,3,0,0,0,0,0,0,0,13,25,58,285,813,559,462,188,155,44,64,51,24,35,10,116,2889,0,0,3,8,6,10,31,16,3,7,10,3,9,7,3,116,0,0,0,0,9,19,12,5,0,0,0,7,0,0,0,52,10,31,73,174,367,356,261,126,19,24,41,32,23,14,42,1593,47,235,856,1628,1503,1681,1268,588,136,173,208,167,127,54,337,9008,Camden (A)
11750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,22,8,4,0,0,0,0,3,0,3,0,5,59,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,3,0,7,0,0,4,5,3,9,16,5,9,6,0,67,0,9,15,29,24,35,22,31,15,27,42,13,24,11,21,318,Cobar (A)
11800,0,0,3,0,3,0,3,3,0,3,0,0,0,0,3,18,0,0,0,17,43,27,42,45,7,10,32,19,15,3,6,266,0,0,6,9,3,4,8,0,0,0,0,0,0,0,3,33,0,0,0,5,0,0,6,0,0,0,0,4,0,0,0,15,0,0,0,0,3,5,14,11,0,7,3,16,3,10,5,77,0,3,0,3,3,0,3,0,0,0,0,0,0,0,3,15,33,160,440,981,391,259,203,173,54,46,48,33,27,19,169,3036,0,5,4,16,43,29,32,17,7,10,4,13,5,6,9,200,0,0,3,3,7,3,3,0,3,0,0,6,3,0,4,35,3,44,105,152,149,119,144,170,84,62,76,75,149,62,66,1460,51,352,1003,1580,1107,1023,886,710,248,255,318,335,327,153,483,8831,Coffs Harbour (C)
11860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,3,3,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,11,3,7,9,9,3,0,0,3,0,4,0,3,56,Conargo (A)
12000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,8,19,24,4,5,6,0,0,0,3,0,0,0,6,75,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,3,0,4,0,0,0,0,0,0,3,27,3,14,27,32,21,14,20,13,9,0,6,3,0,3,9,174,Coolamon (A)
12050,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,3,4,3,4,10,0,3,3,3,0,0,0,33,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,3,0,3,6,0,0,0,16,0,0,0,0,0,3,4,3,0,0,0,4,0,3,0,17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,26,67,141,57,36,20,14,5,0,3,0,0,4,10,386,0,0,0,4,4,4,10,9,0,0,3,0,0,0,0,34,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,17,47,41,39,27,20,8,0,5,0,4,8,3,10,229,6,82,284,310,168,158,110,75,15,18,18,27,11,13,66,1361,Cooma-Monaro (A)
12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,4,0,0,0,0,3,0,0,0,3,26,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,7,0,0,22,21,18,7,3,6,0,3,3,4,0,0,6,93,Coonamble (A)
12200,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,38,73,17,13,5,4,0,0,0,4,0,0,11,180,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,7,0,3,14,6,6,8,3,4,0,0,6,3,3,0,0,56,7,30,76,97,49,30,24,24,3,0,9,16,3,4,21,393,Cootamundra (A)
12300,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,82,126,58,28,13,6,3,0,3,4,0,0,17,367,0,0,0,3,3,0,0,4,3,3,0,0,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,8,13,14,5,6,5,0,0,0,0,3,0,3,0,57,5,60,169,188,105,70,65,42,12,11,15,15,7,12,31,807,Corowa Shire (A)
12350,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,5,5,0,0,5,0,0,0,0,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,50,109,37,19,3,10,0,5,0,6,0,3,20,280,0,0,0,3,3,3,0,3,0,0,0,0,6,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,11,26,25,9,13,20,0,0,0,0,0,0,6,114,9,46,126,179,93,69,43,53,3,12,14,6,15,6,37,711,Cowra (A)
13100,4,0,3,15,19,13,15,13,0,4,0,0,5,0,10,101,3,3,10,36,142,142,221,190,39,43,52,58,12,15,17,983,0,10,14,33,12,0,5,0,0,0,0,0,0,0,3,77,0,0,5,25,24,31,14,13,0,3,3,4,3,0,3,128,0,0,0,3,5,27,58,52,15,10,15,7,13,6,11,222,0,0,0,8,13,8,6,4,0,3,0,0,0,0,3,45,147,394,1041,2686,1532,1371,1052,893,256,227,220,184,155,70,508,10736,3,3,8,55,100,59,113,75,21,22,54,25,19,9,23,589,0,0,0,4,17,30,8,3,4,3,8,7,3,0,8,95,19,151,233,466,522,499,408,344,75,75,87,74,75,38,190,3256,240,942,2437,4457,3653,3876,3356,2433,605,634,681,539,432,216,1244,25745,Gosford (C)
12500,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,11,0,3,0,3,3,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,25,55,21,10,4,5,0,0,0,0,0,0,12,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,3,4,6,0,5,0,0,4,0,3,41,7,22,80,79,37,40,29,37,6,12,14,10,14,6,34,427,Deniliquin (A)
12600,0,0,0,0,0,3,3,3,0,3,0,0,0,0,3,15,0,0,0,3,3,12,10,18,3,9,0,0,0,3,3,64,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,8,18,17,7,8,5,7,10,4,3,90,0,0,0,0,3,0,3,7,3,0,0,3,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,88,147,81,58,22,19,5,4,4,12,0,4,24,510,0,0,0,10,9,4,5,4,4,0,8,0,0,0,4,48,0,0,0,0,3,6,3,0,0,4,0,0,0,0,0,16,3,11,19,44,35,25,31,47,18,15,23,23,7,6,25,332,13,71,216,295,246,262,211,216,79,105,74,85,51,60,125,2109,Dubbo (C)
12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,58,32,29,10,6,3,4,0,0,3,0,12,200,0,0,0,3,3,0,4,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,9,8,0,5,0,0,0,0,0,0,0,40,3,25,64,94,68,64,26,17,12,10,0,3,6,0,15,407,Dungog (A)
12750,3,3,0,0,0,0,0,3,0,0,3,0,0,0,3,15,0,0,6,8,21,15,9,17,3,4,3,0,0,0,0,86,0,3,6,13,5,5,3,0,0,0,0,0,0,0,4,39,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,7,0,3,0,4,0,0,0,24,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,7,28,145,433,787,336,181,80,63,5,18,16,16,13,5,113,2239,3,3,4,20,23,14,17,13,0,0,0,3,0,0,8,108,0,0,0,0,3,14,13,0,0,0,0,0,0,0,7,37,5,52,107,136,110,31,35,27,6,3,6,5,5,3,19,550,50,330,1039,1359,741,440,285,174,28,46,51,45,35,30,239,4892,Eurobodalla (A)
12850,0,0,0,5,24,41,21,5,0,4,0,0,4,4,4,112,0,0,0,10,55,26,19,11,0,5,8,3,0,0,5,142,0,31,55,336,194,47,241,21,0,0,0,0,0,0,28,953,3,0,5,29,39,41,33,13,5,8,0,3,0,0,3,182,0,0,0,3,73,541,242,118,32,31,40,40,22,7,82,1231,0,3,0,95,247,125,117,31,3,6,6,9,4,5,24,675,26,72,262,650,250,144,46,31,12,12,3,11,3,5,118,1645,0,0,3,10,16,35,35,43,4,8,10,11,12,10,5,202,0,3,3,13,3835,10473,7096,1642,459,544,590,695,414,238,1433,27438,8,197,284,1150,4818,4424,2885,1422,330,314,347,356,285,140,683,17643,86,947,3255,7136,14073,24347,22884,9105,2224,2164,2420,2785,1816,1064,4351,98657,Fairfield (C)
12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,18,34,19,18,11,6,3,0,4,0,0,0,6,126,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,5,3,6,0,0,3,0,4,0,3,36,6,14,43,52,50,45,39,30,8,14,14,12,9,9,24,369,Forbes (A)
12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,10,4,5,0,0,0,0,0,0,0,3,45,0,0,0,0,3,0,3,3,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,3,0,0,0,0,0,13,0,9,19,33,16,15,22,12,6,3,9,3,4,0,3,154,Gilgandra (A)
13010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,89,49,14,16,5,0,3,0,0,0,0,14,237,0,0,3,3,4,0,3,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,15,10,10,3,6,0,0,0,0,0,0,9,62,6,24,78,145,95,50,48,24,7,9,6,9,6,6,39,552,Glen Innes Severn (A)
13050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,27,44,37,23,12,4,0,10,0,0,0,0,12,180,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,14,3,13,3,4,7,0,0,0,0,0,0,0,50,12,17,65,63,75,37,31,29,0,10,0,5,7,0,18,369,Gloucester (A)
13310,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,8,0,0,3,0,6,7,3,0,3,0,0,0,0,0,5,27,0,0,3,9,0,5,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8,0,0,0,3,4,0,8,5,3,0,6,0,0,3,4,36,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,5,56,137,287,135,55,29,10,6,11,0,4,5,3,60,803,0,0,0,4,5,6,4,9,3,3,7,3,0,3,6,53,0,0,0,0,4,6,0,0,0,0,0,0,0,0,20,30,3,18,35,50,61,25,32,34,14,13,25,24,44,9,32,419,17,121,326,498,325,232,177,122,38,48,62,51,68,37,245,2367,Goulburn Mulwaree (A)
13320,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,3,7,10,22,13,7,3,7,7,0,3,0,3,85,0,4,4,6,0,0,3,0,0,0,0,0,0,0,0,17,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,3,6,3,0,0,4,3,0,3,28,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,32,132,297,571,243,105,69,41,6,7,7,4,3,5,89,1611,0,0,3,10,18,8,4,10,3,0,9,3,8,5,0,81,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,9,5,39,60,85,57,39,41,13,3,4,10,5,0,6,12,379,59,297,630,923,516,351,266,137,39,33,36,27,29,31,182,3556,Great Lakes (A)
13340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,31,62,35,20,14,12,0,0,3,0,0,0,15,214,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,10,4,4,5,3,0,0,3,0,0,3,47,6,27,103,116,82,49,48,33,6,11,10,15,12,15,34,567,Greater Hume Shire (A)
13380,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,12,0,0,0,12,15,8,13,7,3,10,4,13,0,0,0,85,0,0,5,5,5,0,0,0,0,0,0,0,0,0,3,18,0,0,3,3,3,3,3,3,0,0,3,0,0,0,3,24,0,0,0,0,0,3,12,3,0,3,4,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,106,253,585,250,137,70,86,20,11,14,5,7,6,122,1698,0,4,8,11,12,10,11,16,0,4,0,0,0,0,3,79,0,0,0,0,0,3,0,0,0,0,0,0,4,3,3,13,0,25,55,84,76,37,42,26,0,11,12,10,7,0,18,403,44,225,609,906,602,431,293,215,41,62,62,63,46,26,219,3844,Greater Taree (C)
13450,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,16,16,3,9,12,12,3,0,3,77,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,4,9,7,6,3,0,0,33,0,0,0,3,0,3,3,7,3,3,3,0,3,0,3,31,0,0,0,3,0,5,20,40,9,3,12,0,0,3,10,105,6,10,44,57,29,11,23,24,5,3,9,8,10,3,23,265,0,3,4,3,5,3,3,4,0,0,4,5,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,13,41,32,87,152,145,30,35,20,20,41,27,30,679,76,210,684,425,176,315,591,503,123,154,283,263,157,93,261,4314,Griffith (C)
13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,13,3,3,0,0,3,0,0,3,0,0,0,36,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,12,0,9,16,21,8,18,22,6,6,0,13,9,0,9,3,140,Gundagai (A)
