lga_code16,hq_nni_mng,hq_nni_pro,hq_nni_tectw,hq_nni_copsw,hq_nni_claw,hq_nni_swks,hq_nni_maopdv,hq_nni_lab,hq_nni_idns,hq_nni_tot,hq_1_149_mng,hq_1_149_pro,hq_1_149_tectw,hq_1_149_copsw,hq_1_149_claw,hq_1_149_swks,hq_1_149_maopdv,hq_1_149_lab,hq_1_149_idns,hq_1_149_tot,hq_150_299_mng,hq_150_299_pro,hq_150_299_tectw,hq_150_299_copsw,hq_150_299_claw,hq_150_299_swks,hq_150_299_maopdv,hq_150_299_lab,hq_150_299_idns,hq_150_299_tot,hq_300_399_mng,hq_300_399_pro,hq_300_399_tectw,hq_300_399_copsw,hq_300_399_claw,hq_300_399_swks,hq_300_399_maopdv,hq_300_399_lab,hq_300_399_idns,hq_300_399_tot,hq_400_499_mng,hq_400_499_pro,hq_400_499_tectw,hq_400_499_copsw,hq_400_499_claw,hq_400_499_swks,hq_400_499_maopdv,hq_400_499_lab,hq_400_499_idns,hq_400_499_tot,hq_500_649_mng,hq_500_649_pro,hq_500_649_tectw,hq_500_649_copsw,hq_500_649_claw,hq_500_649_swks,hq_500_649_maopdv,hq_500_649_lab,hq_500_649_idns,hq_500_649_tot,hq_650_799_mng,hq_650_799_pro,hq_650_799_tectw,hq_650_799_copsw,hq_650_799_claw,hq_650_799_swks,hq_650_799_maopdv,hq_650_799_lab,hq_650_799_idns,hq_650_799_tot,hq_800_999_mng,hq_800_999_pro,hq_800_999_tectw,hq_800_999_copsw,hq_800_999_claw,hq_800_999_swks,hq_800_999_maopdv,hq_800_999_lab,hq_800_999_idns,hq_800_999_tot,hq_1000_1249_mng,hq_1000_1249_pro,hq_1000_1249_tectw,hq_1000_1249_copsw,hq_1000_1249_claw,hq_1000_1249_swks,hq_1000_1249_maopdv,hq_1000_1249_lab,hq_1000_1249_idns,hq_1000_1249_tot,hq_1250_1499_mng,hq_1250_1499_pro,hq_1250_1499_tectw,hq_1250_1499_copsw,hq_1250_1499_claw,hq_1250_1499_swks,hq_1250_1499_maopdv,hq_1250_1499_lab,hq_1250_1499_idns,hq_1250_1499_tot,hq_1500_1749_mng,hq_1500_1749_pro,hq_1500_1749_tectw,hq_1500_1749_copsw,hq_1500_1749_claw,hq_1500_1749_swks,hq_1500_1749_maopdv,hq_1500_1749_lab,hq_1500_1749_idns,hq_1500_1749_tot,hq_1750_1999_mng,hq_1750_1999_pro,hq_1750_1999_tectw,hq_1750_1999_copsw,hq_1750_1999_claw,hq_1750_1999_swks,hq_1750_1999_maopdv,hq_1750_1999_lab,hq_1750_1999_idns,hq_1750_1999_tot,hq_2000_2999_mng,hq_2000_2999_pro,hq_2000_2999_tectw,hq_2000_2999_copsw,hq_2000_2999_claw,hq_2000_2999_swks,hq_2000_2999_maopdv,hq_2000_2999_lab,hq_2000_2999_idns,hq_2000_2999_tot,hq_3000mo_mng,hq_3000mo_pro,hq_3000mo_tectw,hq_3000mo_copsw,hq_3000mo_claw,hq_3000mo_swks,hq_3000mo_maopdv,hq_3000mo_lab,hq_3000mo_idns,hq_3000mo_tot,hq_pins_mng,hq_pins_pro,hq_pins_tectw,hq_pins_copsw,hq_pins_claw,hq_pins_swks,hq_pins_maopdv,hq_pins_lab,hq_pins_idns,hq_pins_tot,hq_tot_mng,hq_tot_pro,hq_tot_tectw,hq_tot_copsw,hq_tot_claw,hq_tot_swks,hq_tot_maopdv,hq_tot_lab,hq_tot_idns,hq_tot_tot,cl_nfd_nni_mng,cl_nfd_nni_pro,cl_nfd_nni_tectw,cl_nfd_nni_copsw,cl_nfd_nni_claw,cl_nfd_nni_swks,cl_nfd_nni_maopdv,cl_nfd_nni_lab,cl_nfd_nni_idns,cl_nfd_nni_tot,cl_nfd_1_149_mng,cl_nfd_1_149_pro,cl_nfd_1_149_tectw,cl_nfd_1_149_copsw,cl_nfd_1_149_claw,cl_nfd_1_149_swks,cl_nfd_1_149_maopdv,cl_nfd_1_149_lab,cl_nfd_1_149_idns,cl_nfd_1_149_tot,cl_nfd_150_299_mng,cl_nfd_150_299_pro,cl_nfd_150_299_tectw,cl_nfd_150_299_copsw,cl_nfd_150_299_claw,cl_nfd_150_299_swks,cl_nfd_150_299_maopdv,cl_nfd_150_299_lab,cl_nfd_150_299_idns,cl_nfd_150_299_tot,cl_nfd_300_399_mng,cl_nfd_300_399_pro,cl_nfd_300_399_tectw,cl_nfd_300_399_copsw,cl_nfd_300_399_claw,cl_nfd_300_399_swks,cl_nfd_300_399_maopdv,cl_nfd_300_399_lab,cl_nfd_300_399_idns,cl_nfd_300_399_tot,lga_name16
58260,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,9,0,3,0,3,0,0,0,0,0,13,3,3,0,0,0,0,0,0,0,10,3,5,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,7,3,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,25,29,3,13,4,0,5,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three Springs (S)
55740,6,4,0,0,3,0,0,0,0,8,0,14,0,0,0,3,0,0,0,23,3,10,3,11,4,13,0,4,0,57,0,13,0,26,3,3,3,10,0,60,3,14,5,19,8,9,0,4,0,57,9,23,3,28,15,11,0,5,0,93,8,22,6,45,15,14,0,9,0,111,10,53,14,53,10,7,0,5,3,151,14,66,18,32,18,8,0,3,3,169,15,70,3,13,11,8,0,3,0,119,21,93,0,3,13,4,0,0,0,138,7,91,0,3,7,4,0,0,0,118,35,108,0,3,7,0,0,0,0,154,25,45,0,0,6,3,0,0,3,89,0,7,0,5,3,0,0,0,0,17,158,632,63,242,128,73,10,46,13,1373,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,Mosman Park (T)
56300,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,3,0,14,3,0,0,0,0,0,0,0,0,10,0,3,0,3,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,0,3,0,0,15,4,0,0,0,0,0,0,3,0,11,3,9,0,0,0,0,0,0,0,18,4,3,0,0,0,0,0,0,0,15,4,10,0,0,0,0,0,0,0,13,0,3,0,3,0,0,0,0,0,10,4,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,44,3,16,8,9,3,7,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nannup (S)
57080,36,88,16,12,27,14,0,14,16,225,20,86,19,67,30,51,3,54,14,330,22,150,45,193,117,123,10,123,18,802,50,186,47,228,173,142,10,194,24,1051,61,298,95,246,221,187,14,241,24,1392,118,497,119,314,463,231,22,200,21,1993,198,830,180,367,698,237,35,169,44,2769,433,1638,358,401,1260,283,29,125,57,4583,735,3381,515,369,2159,211,41,89,84,7584,718,4253,415,265,2013,173,27,34,102,8001,913,5115,364,288,1439,145,31,32,105,8439,986,4546,295,284,873,96,28,19,89,7199,3986,10234,640,527,1682,251,65,38,196,17614,5988,9589,492,88,1192,204,76,15,174,17827,80,283,30,28,120,21,4,16,75,656,14348,41175,3631,3676,12452,2375,405,1359,1042,80457,0,0,0,0,3,0,0,0,0,9,0,3,0,3,3,0,0,3,0,17,0,0,0,10,11,11,0,3,0,33,3,0,4,17,6,5,0,5,0,49,Perth (C)
57140,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,10,5,3,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,10,3,0,0,3,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,19,32,3,9,3,3,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pingelly (S)
56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murchison (S)
56230,3,3,0,3,0,0,0,0,0,15,3,3,6,5,0,4,0,0,0,21,3,6,3,5,6,0,0,4,0,27,7,7,4,11,3,3,0,7,0,38,0,4,5,13,6,0,0,5,0,36,8,21,4,15,3,7,0,4,0,63,6,18,9,14,7,3,0,6,0,73,10,29,3,9,14,4,5,3,0,75,12,46,15,11,10,0,3,4,0,102,16,48,11,5,8,0,7,5,0,101,27,68,12,9,3,0,3,0,0,119,14,78,11,6,10,0,3,3,0,123,57,130,43,8,9,3,9,3,7,269,57,66,20,0,11,3,0,0,5,161,4,5,0,0,3,0,0,0,0,8,227,530,144,98,97,37,38,45,11,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,Murray (S)
56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,9,5,8,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,8,4,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,25,27,3,3,9,0,0,6,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narembeen (S)
56580,11,15,0,3,5,0,0,4,0,45,4,43,5,20,15,7,4,4,0,104,10,69,20,52,34,17,4,15,7,220,9,104,18,55,30,14,4,22,0,255,15,124,21,83,48,6,4,40,3,347,23,201,37,109,68,17,9,38,3,501,34,302,55,128,92,22,14,25,9,678,51,479,72,196,157,29,23,24,4,1033,94,989,144,244,207,21,18,19,7,1743,88,1185,133,78,159,24,12,13,8,1703,98,1305,74,45,103,12,9,0,10,1659,116,1030,41,33,55,9,5,0,10,1304,366,1368,66,47,98,20,6,3,10,1984,271,840,11,11,49,26,0,0,15,1231,10,80,4,12,12,7,0,0,10,134,1195,8135,708,1108,1143,244,112,201,103,12943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,5,0,0,3,0,3,0,0,5,0,11,Nedlands (C)
57210,7,0,0,0,0,0,0,0,0,6,3,4,0,0,4,0,0,4,0,11,7,3,0,0,3,0,4,4,0,23,7,3,0,4,3,0,0,0,0,18,7,5,3,3,3,0,0,0,0,22,8,9,3,0,6,0,0,4,0,34,13,6,0,3,6,3,0,4,0,39,10,13,7,7,6,3,0,11,0,59,8,22,0,9,7,0,0,13,3,59,10,21,0,4,6,0,4,3,0,46,10,17,0,3,3,0,0,0,0,35,7,16,0,0,0,0,0,0,0,31,27,23,0,3,5,0,0,0,0,52,8,4,0,0,3,0,0,0,0,18,0,5,0,0,0,0,0,4,0,8,130,146,22,38,56,11,5,47,7,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,Plantagenet (S)
56460,0,0,0,3,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,13,0,5,0,0,0,3,0,4,0,16,6,6,0,4,3,0,0,0,0,19,0,10,0,4,0,4,0,0,0,21,4,13,0,7,6,0,4,3,0,40,3,17,0,3,3,4,3,0,0,39,5,22,0,11,3,4,0,7,0,61,7,54,3,18,9,0,0,5,0,105,5,64,3,9,4,0,0,3,0,94,15,66,0,5,8,0,0,0,0,89,11,55,3,3,3,3,0,0,0,80,22,61,0,9,3,0,0,0,0,98,5,27,0,0,0,3,0,0,0,40,3,5,0,0,0,0,0,0,0,11,98,398,17,93,51,28,6,25,4,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,Narrogin (S)
56930,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,3,0,7,0,0,0,0,0,15,0,0,0,10,3,0,0,0,0,17,3,7,0,5,11,3,0,4,0,30,0,12,5,0,3,6,0,13,0,39,10,18,5,5,3,3,0,8,0,53,3,16,4,9,3,0,0,0,0,36,11,35,5,8,7,0,0,0,0,74,4,23,4,5,5,3,0,0,0,49,4,39,0,9,3,0,0,0,0,58,4,44,0,5,0,0,0,0,0,55,23,65,5,3,7,0,0,0,4,107,12,34,0,0,3,12,0,0,4,63,0,0,0,3,0,0,0,0,0,3,76,306,33,66,59,37,3,29,8,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peppermint Grove (S)
57280,4,3,0,0,0,0,0,0,0,3,0,7,0,0,3,0,0,3,0,17,0,4,0,6,5,4,0,0,0,20,4,3,3,9,3,3,4,3,0,26,3,9,0,4,0,5,0,9,0,33,0,14,5,11,6,10,0,9,0,54,3,17,6,15,7,11,4,12,3,68,7,32,5,36,19,10,5,11,3,122,20,58,18,25,30,4,0,9,0,175,24,102,26,16,33,12,6,9,0,229,20,139,28,33,37,5,16,6,3,284,20,131,23,19,24,0,11,5,8,241,103,242,87,48,42,4,47,22,6,600,138,227,101,3,30,3,26,15,10,552,4,7,0,0,3,3,0,0,3,27,349,986,305,227,243,71,127,108,40,2457,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,6,Port Hedland (T)
57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,8,3,5,0,0,0,0,0,0,0,14,3,3,0,0,0,0,0,0,0,8,4,3,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,23,23,3,7,6,4,0,4,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Quairading (S)
57420,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,5,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,3,3,0,0,3,0,0,0,0,10,4,3,0,0,0,0,0,0,0,6,8,3,0,0,0,0,0,0,0,12,13,9,0,0,0,0,4,3,0,26,5,6,3,0,0,4,0,0,0,19,3,3,0,3,3,0,0,0,0,14,3,8,7,0,0,0,4,4,0,29,7,24,7,3,0,0,9,0,0,45,17,4,3,0,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,65,62,18,12,14,9,15,8,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ravensthorpe (S)
57490,15,19,8,14,10,3,0,8,3,76,9,41,9,35,17,22,0,19,0,146,10,65,17,70,40,54,5,35,0,295,15,74,16,85,40,63,8,29,3,335,24,75,23,88,46,67,9,36,3,370,33,157,35,169,85,74,12,46,10,616,52,198,38,195,77,74,13,32,0,685,80,286,66,207,114,51,21,21,8,857,107,491,81,168,114,30,22,14,14,1044,81,604,65,107,89,18,12,9,13,994,116,701,66,86,64,16,10,9,5,1078,120,692,52,81,29,21,4,8,10,1020,403,729,93,63,64,14,8,6,17,1389,142,277,21,3,19,5,0,0,6,476,11,21,5,9,3,3,0,3,3,62,1214,4443,594,1387,786,527,132,265,93,9450,3,0,0,3,0,3,0,4,0,10,0,0,3,10,3,7,0,3,0,30,3,3,3,12,0,9,3,9,0,41,4,0,5,15,3,20,3,5,0,53,Rockingham (C)
65010,5,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,5,0,4,4,3,0,0,0,0,0,9,4,3,0,0,3,0,0,0,0,12,3,5,0,0,3,0,0,0,0,17,4,3,0,4,3,0,0,0,0,18,3,6,0,3,0,0,0,0,0,15,4,12,3,0,0,0,0,0,0,21,8,18,0,0,8,0,0,0,0,38,9,15,0,0,0,0,0,0,0,33,7,17,0,0,0,0,0,0,0,26,6,16,0,0,0,0,0,0,0,23,11,0,0,0,0,0,0,0,0,19,7,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,78,108,12,18,22,3,0,5,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,Southern Midlands (M)
57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandstone (S)
57700,3,0,0,0,3,3,0,0,0,12,3,4,0,0,3,3,0,3,0,27,5,4,0,11,10,3,0,0,0,28,6,7,4,9,7,3,3,4,0,50,4,13,3,9,10,3,4,3,0,50,6,16,4,21,13,0,5,4,3,70,9,36,8,19,18,3,6,18,0,119,18,31,10,25,9,3,11,11,0,114,24,74,4,17,15,4,9,6,0,159,9,92,5,5,14,4,8,5,0,140,21,68,3,17,9,3,0,0,0,121,18,67,0,12,7,0,0,0,0,105,37,64,4,10,8,8,4,0,0,132,29,23,0,0,3,6,0,0,0,57,5,3,0,0,0,0,0,0,0,8,192,512,56,162,120,42,49,62,7,1200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,10,0,0,0,3,3,3,0,0,0,10,Serpentine-Jarrahdale (S)
57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,3,3,0,0,0,0,0,9,5,8,0,3,4,0,0,0,0,16,3,3,3,0,0,0,0,0,0,11,3,3,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,8,4,5,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,22,36,10,13,11,11,0,5,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Shark Bay (S)
57840,13,16,8,3,4,4,0,5,4,45,8,24,9,25,10,9,0,15,0,96,3,55,7,39,31,36,0,26,6,202,12,63,16,60,22,30,0,30,3,238,15,71,12,77,42,29,6,38,0,295,33,146,29,97,59,35,10,35,4,452,37,151,36,115,61,24,7,27,5,461,76,254,68,122,85,26,9,25,3,654,73,346,83,98,118,27,0,16,9,765,74,380,66,45,104,22,0,5,5,701,99,465,70,22,69,16,5,5,10,752,80,420,19,13,29,9,0,3,0,574,272,716,31,7,60,11,3,4,3,1116,247,359,13,8,30,24,0,0,11,686,3,19,6,5,6,3,0,0,3,51,1042,3478,474,732,745,301,43,223,61,7099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,6,0,0,0,19,0,0,0,3,3,0,0,3,0,15,South Perth (C)
57910,51,45,3,17,21,17,8,7,12,172,17,126,22,75,50,59,8,49,3,411,30,189,53,167,107,172,33,106,12,861,47,201,47,208,106,195,44,161,12,1023,62,274,77,274,158,198,49,175,16,1288,115,479,143,456,278,256,62,161,23,1972,191,610,211,465,378,221,105,185,24,2383,301,934,338,484,533,263,104,161,25,3136,462,1552,461,408,724,239,77,108,45,4064,374,1710,359,224,475,159,36,50,34,3435,480,1779,256,160,363,111,24,28,27,3213,396,1617,173,99,174,76,21,15,30,2610,1288,2362,210,106,275,123,23,15,36,4432,1035,1051,74,24,134,91,11,5,19,2431,38,91,20,28,34,19,4,7,30,269,4885,13015,2454,3193,3803,2187,608,1234,326,31708,4,0,4,3,3,0,0,3,0,19,4,0,3,7,4,9,0,0,0,35,5,6,3,14,7,20,4,11,0,76,9,9,6,20,14,10,3,6,0,81,Stirling (C)
57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,0,7,8,3,0,0,3,0,0,0,0,11,5,3,0,0,0,0,0,0,0,15,3,4,4,0,0,0,0,0,0,11,9,21,8,0,0,0,8,0,0,40,24,12,5,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,51,46,18,3,8,0,5,4,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perenjori (S)
65210,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,10,0,0,0,4,3,0,0,0,14,3,0,0,4,0,0,0,3,0,11,3,3,0,3,0,0,0,0,0,12,3,11,0,13,0,0,0,3,0,20,7,4,4,3,0,0,0,0,0,16,0,0,3,7,0,5,0,0,0,22,7,8,0,3,0,0,0,0,0,23,6,8,3,0,3,0,0,0,0,20,0,8,0,0,0,0,0,0,0,14,4,5,0,0,0,0,0,0,0,15,4,3,0,0,0,0,0,0,0,13,7,4,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,7,52,66,10,34,15,9,3,11,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasman (M)
65410,5,0,0,0,4,0,0,0,0,14,9,3,0,3,0,0,0,0,0,14,6,6,0,0,3,4,0,3,0,24,3,6,0,4,3,0,3,3,4,29,3,7,3,10,3,3,0,3,0,29,3,14,7,13,3,3,0,3,0,56,9,15,7,21,9,0,0,4,0,67,9,32,7,12,11,7,3,7,0,92,17,57,7,9,7,0,0,0,0,102,9,40,6,4,9,0,0,0,0,74,9,53,8,3,7,0,4,0,0,89,10,28,3,3,0,0,3,0,4,55,32,15,5,0,0,0,0,0,0,55,8,18,0,0,0,0,0,0,0,26,0,8,0,0,0,0,0,0,0,12,146,300,59,94,64,24,22,26,11,741,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,3,0,0,7,3,0,0,0,0,12,Waratah/Wynyard (M)
65610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,3,8,0,4,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,7,0,3,0,3,0,4,0,3,0,18,8,10,4,8,3,3,0,3,0,35,4,11,3,7,3,0,0,3,0,36,4,34,3,7,0,0,0,0,0,53,0,22,0,0,3,0,0,0,0,37,0,25,5,3,0,0,3,0,0,39,12,41,6,5,0,0,0,0,0,65,22,18,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,6,67,175,24,42,24,14,10,10,6,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,West Coast (M)
65810,6,3,0,0,0,0,0,4,0,16,0,4,3,6,3,3,0,4,0,26,9,16,5,6,4,0,4,9,0,47,11,7,0,9,6,4,3,7,0,47,16,22,6,7,10,3,0,7,0,68,4,36,6,25,9,6,7,5,0,92,14,39,8,21,5,5,0,3,0,103,15,50,5,23,7,3,0,6,3,116,19,60,7,19,12,3,0,3,0,125,9,64,4,10,9,0,0,3,3,103,10,84,4,0,10,0,0,0,0,107,14,69,0,3,0,0,0,0,0,95,28,36,5,3,3,3,0,0,0,76,11,29,0,0,0,0,0,0,0,36,3,10,0,0,0,0,0,0,0,13,166,526,62,139,79,29,15,51,13,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,3,0,10,West Tamar (M)
70200,3,0,3,4,3,0,0,0,0,13,0,12,0,3,3,0,5,0,0,18,8,11,0,4,5,3,3,7,0,49,3,14,5,11,6,4,5,3,3,55,8,23,6,16,11,10,3,8,0,89,7,48,6,38,28,15,3,15,0,158,17,56,21,58,20,17,10,29,6,238,36,96,31,123,73,25,12,41,4,438,68,269,49,125,126,25,10,15,5,690,63,378,19,115,77,9,3,6,7,676,88,490,31,62,59,3,8,0,5,738,96,433,10,56,39,3,0,0,3,644,194,416,18,90,38,11,5,0,3,782,65,139,4,18,0,3,0,0,4,238,4,20,4,7,0,0,0,3,7,44,659,2396,202,729,491,138,75,127,42,4866,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,11,Alice Springs (T)
