lga_code16,f_srilanka_es_ns,f_srilanka_tot,f_thailand_e,f_thailand_om_ie,f_thailand_om_uie,f_thailand_cfw,f_thailand_es_ns,f_thailand_tot,f_turkey_e,f_turkey_om_ie,f_turkey_om_uie,f_turkey_cfw,f_turkey_es_ns,f_turkey_tot,f_uk_e,f_uk_om_ie,f_uk_om_uie,f_uk_cfw,f_uk_es_ns,f_uk_tot,f_usa_e,f_usa_om_ie,f_usa_om_uie,f_usa_cfw,f_usa_es_ns,f_usa_tot,f_vietnam_e,f_vietnam_om_ie,f_vietnam_om_uie,f_vietnam_cfw,f_vietnam_es_ns,f_vietnam_tot,f_zimbabwe_e,f_zimbabwe_om_ie,f_zimbabwe_om_uie,f_zimbabwe_cfw,f_zimbabwe_es_ns,f_zimbabwe_tot,f_elsewhere_e,f_elsewhere_om_ie,f_elsewhere_om_uie,f_elsewhere_cfw,f_elsewhere_es_ns,f_elsewhere_tot,f_cob_ns_e,f_cob_ns_om_ie,f_cob_ns_om_uie,f_cob_ns_cfw,f_cob_ns_es_ns,f_cob_ns_tot,f_tot_e,f_tot_om_ie,f_tot_om_uie,f_tot_cfw,f_tot_es_ns,f_tot_tot,p_australia_e,p_australia_om_ie,p_australia_om_uie,p_australia_cfw,p_australia_es_ns,p_australia_tot,p_canada_e,p_canada_om_ie,p_canada_om_uie,p_canada_cfw,p_canada_es_ns,p_canada_tot,p_china_e,p_china_om_ie,p_china_om_uie,p_china_cfw,p_china_es_ns,p_china_tot,p_croatia_e,p_croatia_om_ie,p_croatia_om_uie,p_croatia_cfw,p_croatia_es_ns,p_croatia_tot,p_egypt_e,p_egypt_om_ie,p_egypt_om_uie,p_egypt_cfw,p_egypt_es_ns,p_egypt_tot,p_fiji_e,p_fiji_om_ie,p_fiji_om_uie,p_fiji_cfw,p_fiji_es_ns,p_fiji_tot,p_fyrom_e,p_fyrom_om_ie,p_fyrom_om_uie,p_fyrom_cfw,p_fyrom_es_ns,p_fyrom_tot,p_germany_e,p_germany_om_ie,p_germany_om_uie,p_germany_cfw,p_germany_es_ns,p_germany_tot,p_greece_e,p_greece_om_ie,p_greece_om_uie,p_greece_cfw,p_greece_es_ns,p_greece_tot,p_hongkong_e,p_hongkong_om_ie,p_hongkong_om_uie,p_hongkong_cfw,p_hongkong_es_ns,p_hongkong_tot,p_india_e,p_india_om_ie,p_india_om_uie,p_india_cfw,p_india_es_ns,p_india_tot,p_indonesia_e,p_indonesia_om_ie,p_indonesia_om_uie,p_indonesia_cfw,p_indonesia_es_ns,p_indonesia_tot,p_iran_e,p_iran_om_ie,p_iran_om_uie,p_iran_cfw,p_iran_es_ns,p_iran_tot,p_iraq_e,p_iraq_om_ie,p_iraq_om_uie,p_iraq_cfw,p_iraq_es_ns,p_iraq_tot,p_ireland_e,p_ireland_om_ie,p_ireland_om_uie,p_ireland_cfw,p_ireland_es_ns,p_ireland_tot,p_italy_e,p_italy_om_ie,p_italy_om_uie,p_italy_cfw,p_italy_es_ns,p_italy_tot,p_japan_e,p_japan_om_ie,p_japan_om_uie,p_japan_cfw,p_japan_es_ns,p_japan_tot,p_koreasouth_e,p_koreasouth_om_ie,p_koreasouth_om_uie,p_koreasouth_cfw,p_koreasouth_es_ns,p_koreasouth_tot,p_lebanon_e,p_lebanon_om_ie,p_lebanon_om_uie,p_lebanon_cfw,p_lebanon_es_ns,p_lebanon_tot,p_malaysia_e,p_malaysia_om_ie,p_malaysia_om_uie,p_malaysia_cfw,p_malaysia_es_ns,p_malaysia_tot,p_malta_e,p_malta_om_ie,p_malta_om_uie,p_malta_cfw,p_malta_es_ns,p_malta_tot,p_netherlands_e,p_netherlands_om_ie,p_netherlands_om_uie,p_netherlands_cfw,p_netherlands_es_ns,p_netherlands_tot,p_nz_e,p_nz_om_ie,p_nz_om_uie,p_nz_cfw,p_nz_es_ns,p_nz_tot,p_pakistan_e,p_pakistan_om_ie,p_pakistan_om_uie,p_pakistan_cfw,p_pakistan_es_ns,p_pakistan_tot,lga_name16
40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,3,5,225,22,46,25,4,321,362,96,156,51,11,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barunga West (DC)
40520,0,0,0,0,0,0,0,3,0,0,0,0,0,0,82,0,6,3,4,90,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,20,37,0,8,3,3,56,2090,69,137,66,31,2386,3268,176,332,118,47,3939,3,0,0,0,0,3,4,0,0,3,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,12,10,7,8,8,0,36,0,0,0,0,0,3,32,7,4,17,0,56,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,7,9,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,34,3,5,0,0,39,0,0,0,0,0,0,Berri and Barmera (DC)
40700,0,36,26,4,8,0,0,35,3,0,0,0,0,8,587,28,39,8,0,666,30,3,0,0,0,40,39,3,4,0,0,52,22,0,0,0,0,21,272,9,29,9,6,318,63,5,6,3,0,79,8404,462,629,136,59,9693,10098,985,1040,155,99,12372,33,3,8,0,0,39,224,59,29,22,0,334,10,0,0,0,0,13,10,0,3,0,0,8,10,0,0,0,0,12,0,0,0,0,0,3,66,10,15,0,0,90,28,0,12,0,0,50,37,0,4,0,0,43,382,22,23,3,0,430,24,0,0,0,0,27,46,4,13,0,0,55,7,0,0,0,0,6,29,4,4,0,0,41,79,21,27,6,0,131,31,0,3,0,0,39,60,6,14,14,0,93,13,8,4,0,0,25,113,20,20,6,0,160,6,0,0,0,3,6,26,10,3,3,0,36,139,16,15,3,0,177,16,0,0,0,0,22,Burnside (C)
40910,0,36,8,0,3,0,0,15,3,0,0,0,0,3,263,9,27,3,3,303,17,0,4,0,0,24,33,3,3,0,0,43,5,0,0,0,0,5,193,10,19,8,3,232,46,5,9,0,3,66,4368,202,444,81,42,5139,5287,485,692,91,44,6599,17,0,7,0,0,21,109,32,23,21,3,192,10,0,7,0,0,18,9,3,4,0,0,16,7,0,0,0,0,5,0,0,0,0,0,0,29,3,3,0,0,39,16,6,9,0,0,26,14,3,7,0,0,27,321,21,27,6,3,373,12,0,3,0,0,12,20,3,4,0,0,25,3,0,3,0,0,7,8,0,0,0,0,7,192,48,83,14,7,337,11,0,0,0,0,10,24,4,11,9,0,54,4,3,12,0,0,20,76,6,13,4,0,106,3,0,0,0,0,3,21,5,4,0,0,29,65,12,11,0,3,85,8,0,3,0,0,15,Campbelltown (C) (SA)
41830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,0,0,8,208,14,27,20,0,271,295,39,70,36,7,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,Flinders Ranges (DC)
42030,0,4,3,0,0,0,0,3,0,0,0,0,0,0,330,16,30,6,5,394,11,0,3,0,0,13,11,0,7,0,0,19,9,0,0,0,0,9,33,0,9,5,0,48,39,0,4,0,3,49,3471,135,257,45,35,3946,4468,255,435,58,46,5263,0,0,0,0,0,3,12,8,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,3,6,0,0,22,0,0,0,0,0,3,0,0,0,0,0,3,43,3,4,0,0,55,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,6,3,8,0,0,16,0,0,0,0,0,0,6,3,0,0,0,10,0,0,0,0,0,5,16,0,4,0,0,17,4,0,0,0,0,3,12,0,4,0,0,20,38,3,5,3,0,52,0,4,0,0,0,8,Gawler (T)
42110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,14,3,0,3,0,20,382,31,88,66,5,570,697,71,246,157,19,1192,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,13,0,0,7,0,19,0,0,0,0,0,0,Goyder (DC)
42250,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,0,5,3,0,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,8,0,5,4,0,9,474,70,138,72,10,769,1309,191,339,153,22,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,31,8,16,7,3,63,0,0,0,0,0,0,Grant (DC)
42600,0,19,15,3,4,0,0,26,0,0,0,0,0,0,521,40,39,11,3,614,21,3,3,0,0,20,19,3,0,0,0,27,8,0,0,0,0,10,196,13,14,3,0,231,52,3,3,0,3,63,5929,367,508,107,63,6969,7337,730,883,139,92,9179,15,3,9,0,0,28,113,22,9,16,0,161,6,0,3,3,0,12,10,5,0,3,0,13,11,0,0,0,0,11,3,0,0,0,0,3,36,7,14,4,0,63,15,0,3,0,0,20,22,3,0,0,0,30,282,12,5,3,3,305,16,0,3,0,0,24,29,3,8,3,0,45,0,3,0,0,0,4,28,4,7,0,0,47,34,3,14,3,0,54,12,0,3,0,0,16,23,3,5,0,0,36,9,4,0,0,0,9,32,8,3,4,0,40,3,0,0,0,0,9,17,3,5,3,0,29,105,19,21,4,5,148,11,0,0,0,0,11,Holdfast Bay (C)
42750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,8,3,0,60,8,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,16,0,5,0,0,23,788,46,132,55,7,1035,1130,120,328,115,21,1716,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,12,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,10,32,0,11,0,0,40,0,0,0,0,0,0,Kangaroo Island (DC)
43080,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,6,128,11,38,25,3,197,206,30,128,61,3,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Karoonda East Murray (DC)
43360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,3,0,0,13,323,24,53,41,4,445,531,64,148,73,16,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,15,0,0,0,0,0,0,Kingston (DC) (SA)
43650,0,0,3,0,0,0,0,3,0,0,0,0,0,0,99,7,16,6,4,129,13,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,3,26,0,3,3,0,33,35,3,4,0,0,43,1598,98,197,84,33,2013,3133,279,461,167,59,4092,6,0,0,0,0,9,18,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,12,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,25,0,0,0,0,25,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,6,4,0,0,3,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,0,5,0,4,0,0,18,37,0,3,5,0,39,4,0,0,0,0,4,Light (RegC)
43710,0,0,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,12,384,40,93,65,10,590,811,147,284,127,30,1394,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,Lower Eyre Peninsula (DC)
43220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,10,140,18,40,31,3,238,244,48,123,59,7,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kimba (DC)
43790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,7,4,3,59,5,3,0,0,0,7,0,0,0,0,0,7,3,0,0,0,0,4,20,0,0,0,0,19,31,0,3,6,0,38,1640,96,202,94,39,2068,2906,300,476,178,61,3932,3,0,0,0,0,8,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,0,3,11,0,3,3,0,12,4,0,6,10,0,23,3,0,0,0,0,3,57,3,5,10,3,75,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,15,0,0,0,0,17,4,0,3,0,0,10,5,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,5,0,3,0,0,9,22,0,6,0,0,33,0,0,0,0,0,0,Loxton Waikerie (DC)
43920,0,0,3,0,0,0,0,3,0,0,0,0,0,0,27,0,10,3,0,43,0,0,0,0,0,3,5,0,15,3,0,28,0,0,0,0,0,0,60,3,3,3,0,74,11,0,0,0,0,11,503,53,113,49,14,726,823,128,237,71,29,1287,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,3,0,0,4,3,0,0,0,0,3,46,0,0,0,0,41,14,0,0,0,0,14,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,21,0,0,0,0,21,Mallala (DC)
44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maralinga Tjarutja (AC)
44060,0,26,15,0,8,0,0,26,5,0,0,0,0,7,935,24,68,10,9,1036,33,0,3,0,0,34,57,6,12,3,0,73,5,0,4,0,0,15,355,8,42,6,5,426,91,4,11,3,3,110,9800,331,743,153,92,11124,13255,832,1325,174,126,15708,35,0,4,0,0,45,231,50,41,25,4,346,14,7,5,0,0,22,18,0,6,0,0,22,16,0,0,0,0,21,4,0,0,0,0,4,76,9,14,0,0,101,28,9,6,0,0,49,36,9,0,0,0,49,522,35,44,5,4,615,30,0,3,0,0,37,89,13,19,0,0,120,8,0,3,0,0,18,47,9,4,0,0,61,55,10,14,0,0,79,31,0,3,0,0,35,34,6,3,0,0,40,17,4,3,0,4,32,80,12,10,4,6,104,6,0,0,0,0,8,55,4,12,0,4,74,180,13,25,5,0,223,33,6,7,0,0,44,Marion (C)
44210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,4,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,23,17,3,9,0,3,32,792,42,128,75,21,1054,1357,132,345,156,43,2033,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,3,0,10,0,0,0,0,0,0,3,0,0,0,0,3,5,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,4,0,0,11,15,0,0,0,0,17,0,0,0,0,0,0,Mid Murray (DC)
44340,0,57,25,0,0,0,0,32,0,0,0,0,0,0,1337,28,74,16,6,1460,72,0,3,0,0,76,46,4,7,6,0,61,29,0,0,0,0,32,511,14,21,3,4,552,111,7,7,5,7,132,14529,407,775,157,112,15975,17427,920,1383,195,133,20051,81,4,7,0,0,91,376,29,24,12,0,440,24,0,0,0,0,32,14,0,0,0,0,18,26,3,3,0,0,30,4,0,0,0,0,4,131,10,17,0,4,168,46,7,15,4,0,65,53,4,0,3,0,65,545,18,12,9,5,587,50,0,4,0,0,60,81,5,7,0,0,98,9,0,0,0,0,9,60,3,10,0,0,71,70,13,10,10,0,95,50,0,4,0,0,62,73,3,3,0,0,84,19,0,7,0,0,27,191,9,15,3,0,219,8,0,0,0,0,7,79,3,3,9,0,91,277,14,27,0,0,320,32,0,3,0,3,37,Mitcham (C)
44550,0,20,8,0,0,0,0,6,0,0,0,0,0,0,319,19,46,14,3,401,22,0,3,0,0,32,8,0,0,0,0,10,3,0,0,0,0,3,84,3,12,3,0,105,60,9,8,4,3,83,4590,225,537,147,69,5573,6763,553,985,204,112,8617,13,3,3,0,0,20,28,3,3,10,0,50,3,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,9,9,0,0,68,0,0,3,0,0,6,6,0,0,0,0,11,82,7,0,3,0,95,15,0,0,0,0,18,7,0,0,0,0,7,0,0,0,0,0,0,15,0,3,0,0,23,10,5,3,3,0,18,14,0,3,0,0,12,10,0,3,0,0,12,0,0,3,0,0,5,19,11,4,0,0,30,0,0,0,0,0,0,19,3,8,0,0,37,83,8,11,3,3,99,9,0,0,0,0,9,Mount Barker (DC)
44620,0,5,14,0,0,3,0,19,0,0,0,0,0,0,166,6,13,3,3,196,3,0,0,0,0,9,0,0,3,0,0,8,7,0,0,0,0,7,56,0,3,0,0,62,105,3,3,3,3,123,6017,196,328,74,70,6687,9856,530,643,115,113,11264,8,0,0,0,0,11,18,5,3,4,0,32,3,0,0,0,0,3,4,3,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,20,3,3,0,0,24,0,0,0,0,0,4,9,0,0,0,0,7,46,5,6,0,0,53,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,6,28,0,4,0,0,28,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,36,4,9,3,0,46,98,8,3,0,4,119,10,0,0,0,0,8,Mount Gambier (C)
44830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,3,0,12,218,25,52,62,10,363,369,64,181,134,14,760,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,4,0,0,0,0,0,0,Mount Remarkable (DC)
45040,0,6,4,3,0,0,0,6,0,0,0,0,0,0,179,3,11,0,3,195,12,0,0,0,0,13,30,3,3,0,4,36,11,0,0,0,0,11,110,0,3,0,8,116,66,3,4,0,7,78,3811,110,193,90,65,4270,5939,299,513,180,100,7033,9,0,0,0,0,9,252,7,0,6,3,274,0,0,4,0,0,3,0,0,0,0,0,3,12,0,0,0,0,12,0,0,0,0,0,0,24,0,8,0,0,29,6,0,0,0,0,6,21,0,0,0,0,21,95,3,0,0,3,94,9,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,6,11,5,4,0,6,24,0,0,0,0,0,0,17,0,0,0,0,17,3,0,0,0,0,3,14,0,3,0,0,15,0,0,0,0,0,0,21,0,7,0,0,22,107,0,9,0,0,112,8,0,0,0,0,6,Murray Bridge (RC)
45680,0,23,21,0,0,0,0,25,0,0,3,0,0,6,1093,28,70,12,8,1212,30,0,0,5,0,33,167,28,102,40,5,352,31,0,0,0,0,28,417,16,32,16,16,498,160,3,16,3,17,203,12054,272,596,197,126,13235,15598,488,839,179,145,17250,24,0,0,0,0,22,126,23,19,13,0,174,21,0,0,0,0,25,11,3,0,0,0,11,34,0,0,0,3,37,0,0,0,0,0,0,77,3,6,0,0,89,22,3,8,5,0,45,31,3,4,0,0,43,558,26,15,12,5,606,26,0,0,0,4,31,37,0,4,0,0,41,11,3,3,0,0,20,53,0,3,0,0,56,69,17,30,5,0,122,14,0,0,0,0,14,22,0,4,0,0,24,18,3,9,4,0,30,115,13,3,5,0,139,7,0,0,0,0,13,49,3,10,0,0,60,177,8,15,0,3,207,51,3,6,0,0,61,Playford (C)
45090,0,0,3,0,0,0,0,9,0,0,0,0,0,0,43,4,7,0,0,54,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,23,0,0,0,0,25,31,3,3,4,0,44,1416,102,191,105,29,1840,2386,280,490,242,46,3445,0,0,0,0,0,3,21,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,65,0,0,0,0,74,20,0,0,0,0,21,Naracoorte and Lucindale (DC)
45120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3,0,0,25,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,4,6,0,0,13,573,47,98,61,14,791,991,160,266,141,28,1585,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,11,0,0,0,0,0,0,Northern Areas (DC)
