lga_code16,onemeth_train_m,onemeth_train_f,onemeth_train_p,onemeth_bus_m,onemeth_bus_f,onemeth_bus_p,onemeth_ferry_m,onemeth_ferry_f,onemeth_ferry_p,onemeth_tram_inc_lt_rail_m,onemeth_tram_inc_lt_rail_f,onemeth_tram_inc_lt_rail_p,onemeth_taxi_m,onemeth_taxi_f,onemeth_taxi_p,onemeth_car_as_driver_m,onemeth_car_as_driver_f,onemeth_car_as_driver_p,onemeth_car_as_passenger_m,onemeth_car_as_passenger_f,onemeth_car_as_passenger_p,onemeth_truck_m,onemeth_truck_f,onemeth_truck_p,onemeth_motorbike_scooter_m,onemeth_motorbike_scooter_f,onemeth_motorbike_scooter_p,onemeth_bicycle_m,onemeth_bicycle_f,onemeth_bicycle_p,onemeth_other_m,onemeth_other_f,onemeth_other_p,onemeth_walked_only_m,onemeth_walked_only_f,onemeth_walked_only_p,onemeth_tot_onemeth_m,onemeth_tot_onemeth_f,onemeth_tot_onemeth_p,twometh_train_bus_m,twometh_train_bus_f,twometh_train_bus_p,twometh_train_ferry_m,twometh_train_ferry_f,twometh_train_ferry_p,twometh_trn_trm_inc_lt_rl_m,twometh_trn_trm_inc_lt_rl_f,twometh_trn_trm_inc_lt_rl_p,twometh_train_car_as_drvr_m,twometh_train_car_as_drvr_f,twometh_train_car_as_drvr_p,twometh_trn_car_as_pass_m,twometh_trn_car_as_pass_f,twometh_trn_car_as_pass_p,twometh_train_other_m,twometh_train_other_f,twometh_train_other_p,twometh_train_tot_m,twometh_train_tot_f,twometh_train_tot_p,twometh_bus_ferry_m,twometh_bus_ferry_f,twometh_bus_ferry_p,twometh_bus_trm_inc_lt_rl_m,twometh_bus_trm_inc_lt_rl_f,twometh_bus_trm_inc_lt_rl_p,twometh_bus_car_as_driver_m,twometh_bus_car_as_driver_f,twometh_bus_car_as_driver_p,twometh_bus_car_as_pass_m,twometh_bus_car_as_pass_f,twometh_bus_car_as_pass_p,twometh_bus_other_m,twometh_bus_other_f,twometh_bus_other_p,twometh_bus_tot_m,twometh_bus_tot_f,twometh_bus_tot_p,twometh_other_twometh_m,twometh_other_twometh_f,twometh_other_twometh_p,twometh_tot_twometh_m,twometh_tot_twometh_f,twometh_tot_twometh_p,threemeth_trn_2_othr_mthd_m,threemeth_trn_2_othr_mthd_f,threemeth_trn_2_othr_mthd_p,thremth_bu_2_ot_met_exc_tra_m,thremth_bu_2_ot_met_exc_tra_f,thremth_bu_2_ot_met_exc_tra_p,threemeth_oth_threemeth_m,threemeth_oth_threemeth_f,threemeth_oth_threemeth_p,threemeth_tot_threemeth_m,threemeth_tot_threemeth_f,threemeth_tot_threemeth_p,worked_home_m,worked_home_f,worked_home_p,did_not_go_to_work_m,did_not_go_to_work_f,did_not_go_to_work_p,meth_travel_to_work_ns_m,meth_travel_to_work_ns_f,meth_travel_to_work_ns_p,tot_m,tot_f,tot_p,lga_name16
41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,238,608,32,34,68,9,0,9,0,0,0,4,0,4,12,0,11,58,47,103,488,315,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,85,59,145,53,71,129,6,3,9,634,457,1096,Cleve (DC)
41830,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,176,192,363,14,14,28,7,0,7,3,0,3,0,4,4,4,3,5,23,36,62,234,249,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,37,16,61,53,53,107,7,7,11,334,327,658,Flinders Ranges (DC)
41960,0,0,0,15,0,19,0,0,0,0,0,0,0,0,0,195,138,333,12,19,28,9,0,9,3,0,6,0,4,8,6,0,4,22,15,34,259,183,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,25,17,48,48,53,106,8,3,10,351,262,618,Franklin Harbour (DC)
42030,138,189,322,12,13,23,0,0,0,0,0,3,3,0,4,3709,3329,7033,183,206,386,62,3,64,35,0,36,15,3,15,28,11,36,62,98,156,4240,3842,8089,22,21,36,0,0,0,0,7,5,25,42,69,4,9,15,3,0,3,55,74,128,0,0,0,0,0,0,0,4,5,0,3,5,0,0,0,3,9,11,25,17,43,82,98,179,7,17,21,0,0,0,0,0,0,7,17,19,113,178,283,420,640,1066,36,47,78,4901,4813,9719,Gawler (T)
42600,271,287,558,167,202,370,0,0,0,224,295,519,21,6,32,5634,5127,10765,244,355,604,58,0,59,64,13,77,191,60,256,81,29,110,193,252,446,7157,6627,13782,12,18,27,0,0,0,4,10,14,19,26,46,3,6,8,9,3,9,49,60,103,0,0,0,13,13,30,11,16,27,3,7,12,4,0,4,35,41,79,93,76,164,171,176,348,11,8,19,4,11,15,6,3,12,28,22,46,359,483,843,625,1127,1750,51,62,118,8395,8498,16896,Holdfast Bay (C)
43080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,100,238,4,5,6,3,0,3,0,0,0,0,0,0,6,0,7,22,10,31,173,113,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,83,47,131,8,35,46,6,4,10,275,203,478,Karoonda East Murray (DC)
43220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,117,290,11,11,28,4,0,4,0,0,0,0,0,0,7,0,11,33,25,64,242,155,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,59,111,18,26,44,3,3,6,314,243,557,Kimba (DC)
43360,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,349,273,618,24,28,53,11,0,11,3,0,3,4,4,4,8,0,4,44,23,65,434,327,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,59,66,131,47,58,108,10,9,20,560,469,1027,Kingston (DC) (SA)
43650,17,35,57,5,3,8,0,0,0,0,0,0,0,3,3,2773,2361,5135,90,117,205,74,3,79,23,0,23,11,0,8,42,8,46,115,81,198,3147,2616,5765,3,0,3,0,0,0,0,0,0,19,24,41,3,0,4,0,0,0,29,28,54,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,3,4,25,6,34,54,35,93,0,6,6,0,0,0,3,0,3,0,6,9,231,229,458,292,501,789,33,38,64,3759,3423,7177,Light (RegC)
43710,0,0,0,13,5,13,0,0,0,0,0,0,0,0,0,885,760,1644,33,50,85,23,3,21,8,0,8,6,0,12,17,5,21,56,40,95,1038,859,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,0,11,12,3,18,0,0,0,0,0,0,4,0,4,4,0,4,146,124,266,120,168,287,15,15,33,1329,1175,2500,Lower Eyre Peninsula (DC)
43790,0,0,0,5,4,10,3,0,3,0,0,0,6,0,6,1899,1557,3454,96,106,206,43,0,43,15,0,16,15,5,18,33,10,42,133,98,236,2250,1786,4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,40,27,16,39,0,0,0,0,0,0,3,3,5,7,3,8,190,165,359,161,342,503,33,30,61,2662,2345,5010,Loxton Waikerie (DC)
43920,0,9,14,9,3,11,5,0,3,0,0,0,0,0,0,1602,1325,2928,52,63,119,85,7,90,17,0,17,3,0,3,27,3,31,53,32,84,1858,1445,3303,0,0,0,0,0,0,0,0,0,8,6,18,0,3,5,0,0,0,11,11,20,0,0,0,0,0,0,0,5,7,0,3,3,0,0,0,0,8,12,17,0,19,22,26,50,0,6,6,0,0,0,0,0,0,0,6,6,114,116,233,161,232,391,18,16,35,2179,1844,4019,Mallala (DC)
44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,Maralinga Tjarutja (AC)
44060,875,847,1720,556,754,1305,5,0,5,200,339,546,45,23,75,14242,12637,26880,580,1096,1680,167,5,167,217,26,244,311,71,376,196,47,240,272,284,551,17671,16120,33783,102,80,174,0,0,0,19,17,39,116,138,254,15,18,42,11,8,26,270,269,535,0,0,0,13,15,27,28,80,111,17,53,74,8,5,17,72,152,226,216,211,428,556,636,1189,42,53,93,9,20,31,7,10,11,55,82,137,524,672,1195,1615,2978,4598,147,154,303,20568,20635,41203,Marion (C)
44210,0,0,0,6,3,11,0,0,0,0,0,0,0,0,0,1154,921,2074,48,62,112,40,3,42,12,0,10,10,0,10,21,4,30,90,57,147,1384,1058,2442,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,5,5,23,11,36,24,20,43,0,0,0,0,0,0,0,0,0,0,0,0,178,143,318,166,230,389,34,23,54,1785,1468,3250,Mid Murray (DC)
44340,419,349,770,610,737,1349,0,0,4,23,38,63,25,8,37,10158,9273,19434,461,844,1309,97,3,100,140,11,148,469,123,590,116,28,150,282,252,533,12800,11679,24483,38,30,71,0,0,0,0,3,3,69,71,140,4,12,15,20,3,20,130,124,253,0,0,0,9,3,12,37,82,122,18,37,51,8,6,16,70,125,197,137,115,253,340,370,704,21,17,32,5,8,16,8,5,12,31,29,67,679,835,1513,1188,2262,3453,87,101,194,15129,15280,30407,Mitcham (C)
44550,4,0,4,237,263,496,0,0,0,0,0,0,3,4,7,5927,5042,10972,293,414,713,108,0,108,40,3,41,24,8,38,62,12,79,152,134,286,6857,5882,12738,4,0,8,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,7,15,0,0,0,0,0,0,63,94,160,12,20,32,3,0,7,87,119,204,47,21,71,142,141,280,3,0,3,9,8,18,3,0,3,16,7,26,398,507,903,756,1289,2043,75,79,150,8241,7906,16149,Mount Barker (DC)
44620,4,0,4,18,12,28,5,0,5,0,0,0,9,18,26,4635,4130,8767,332,295,628,71,0,71,36,8,42,55,6,65,46,22,63,142,122,266,5346,4617,9965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,56,10,64,61,8,70,0,0,0,0,0,0,3,0,4,3,3,6,98,150,245,379,727,1105,68,55,125,5952,5559,11506,Mount Gambier (C)
44830,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,354,330,684,15,24,37,12,0,12,0,0,0,5,0,7,15,5,19,43,33,79,458,392,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,126,89,216,55,80,137,8,11,16,656,572,1230,Mount Remarkable (DC)
45040,0,3,3,11,9,22,3,0,0,3,0,3,6,5,10,3252,2620,5867,249,444,690,64,3,70,39,4,37,22,6,26,42,17,57,153,123,281,3840,3227,7066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,18,0,3,5,0,0,0,5,11,19,37,18,51,40,33,71,0,0,0,0,0,0,3,0,3,3,0,3,186,181,362,318,488,802,66,43,109,4453,3968,8417,Murray Bridge (RC)
45400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,93,203,11,16,24,7,0,8,3,0,3,4,0,4,12,5,9,18,11,35,162,123,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,23,56,11,40,52,3,0,3,210,187,393,Orroroo/Carrieton (DC)
51260,3,5,5,95,15,111,3,0,3,0,0,0,12,10,15,5308,4996,10304,395,422,820,105,0,106,41,9,55,159,88,242,110,42,153,208,203,411,6431,5801,12232,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,3,0,5,3,0,3,4,0,5,15,3,18,70,27,97,89,35,121,0,0,0,4,0,4,8,0,9,10,0,13,386,666,1051,897,1084,1979,79,92,177,7896,7681,15578,Busselton (C)
51310,154,141,294,431,326,763,0,3,4,0,0,0,20,7,28,4075,3459,7537,196,301,500,27,0,31,60,9,72,337,91,429,46,30,79,201,237,440,5549,4616,10161,54,40,96,0,0,0,0,0,0,27,17,46,5,7,6,9,6,13,91,66,159,0,0,0,0,0,0,17,24,37,6,15,20,11,0,14,40,40,80,36,21,54,165,131,295,11,12,18,4,5,9,0,0,0,19,15,33,360,526,888,449,798,1250,30,48,86,6579,6138,12709,Cambridge (T)
45090,0,0,0,3,0,4,0,0,0,0,0,0,0,4,7,1563,1147,2707,146,114,262,42,4,42,20,3,21,9,0,11,37,6,48,104,76,184,1920,1357,3279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,38,32,14,41,5,0,3,0,0,0,3,0,3,4,0,4,231,181,411,129,218,342,38,28,62,2352,1795,4151,Naracoorte and Lucindale (DC)
45120,0,0,0,3,0,5,0,0,3,0,0,0,0,0,3,632,569,1201,39,24,65,26,0,26,7,0,7,11,3,10,29,4,27,76,49,123,823,648,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,16,11,7,20,0,0,0,0,0,0,0,0,0,0,0,0,171,106,279,65,137,206,14,11,22,1077,915,1994,Northern Areas (DC)
45290,9,4,11,660,916,1574,0,0,0,0,0,3,32,22,58,5255,4623,9880,232,574,804,58,0,63,86,20,103,410,179,590,64,28,91,403,430,828,7207,6794,14005,17,13,31,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,20,16,40,0,0,0,9,5,14,27,31,60,13,32,43,19,10,27,62,79,141,77,54,130,158,152,309,0,7,7,11,6,24,8,0,11,22,11,37,377,406,779,566,979,1544,50,51,110,8384,8390,16769,Norwood Payneham St Peters (C)
45340,537,595,1138,814,994,1808,7,3,15,14,25,40,34,25,63,27768,23960,51728,1332,1760,3087,507,14,527,291,21,311,179,41,214,329,84,413,382,401,783,32210,27921,60130,137,100,239,0,0,0,3,6,6,229,273,501,21,40,63,19,3,21,416,416,831,0,0,0,7,8,10,65,145,206,39,52,86,5,9,13,116,202,318,339,211,550,864,830,1699,63,80,141,10,13,23,9,4,17,83,97,179,1047,1518,2566,3062,5485,8544,270,271,536,37537,36121,73659,Onkaparinga (C)
47910,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,405,296,700,33,30,64,14,0,14,5,0,5,3,3,6,5,0,12,35,21,54,499,356,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,94,68,162,60,77,137,3,5,7,661,510,1169,Tumby Bay (DC)
51330,582,616,1196,607,705,1308,5,0,9,3,0,6,61,12,76,15433,11879,27314,706,1222,1920,166,6,178,143,11,152,328,75,400,276,75,345,210,272,482,18519,14873,33398,649,589,1244,0,0,0,0,0,0,233,206,439,21,64,88,26,3,34,929,864,1800,0,0,0,0,0,0,49,54,106,33,56,89,14,11,20,98,115,211,164,95,261,1192,1075,2263,129,149,279,11,10,19,0,4,6,141,159,302,517,767,1284,1649,2150,3805,196,138,333,22221,19167,41387,Canning (C)
51400,4,0,4,64,26,91,0,0,0,0,0,0,0,0,0,2837,2706,5546,197,219,415,68,3,65,32,4,38,24,12,36,44,12,57,54,47,100,3321,3032,6354,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,10,4,13,0,3,3,3,0,6,17,9,24,40,9,46,57,20,78,0,0,0,0,3,3,0,0,3,0,5,4,132,208,341,398,425,826,40,42,80,3955,3735,7683,Capel (S)
45540,0,0,0,0,0,4,0,0,0,0,0,0,0,6,6,133,161,290,12,9,19,3,0,6,4,0,4,0,0,0,4,0,8,17,16,37,179,192,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,31,40,39,81,6,4,13,240,259,497,Peterborough (DC)
45680,314,408,718,196,253,451,6,0,7,0,0,4,14,16,22,13215,10019,23236,739,842,1583,243,3,251,127,9,131,76,10,89,112,47,159,193,192,387,15238,11796,27031,93,97,189,0,0,0,0,10,9,71,115,187,17,20,39,13,0,12,199,241,433,0,0,0,3,0,3,29,54,81,8,37,47,0,4,3,48,89,136,139,70,209,380,398,776,22,66,93,4,7,10,4,0,3,32,73,106,293,486,780,1260,1974,3237,195,161,352,17392,14896,32287,Playford (C)
45890,408,598,1006,1356,1898,3248,7,0,9,19,34,57,107,53,162,19479,15183,34659,913,1638,2553,220,11,227,242,24,263,390,87,479,209,80,289,400,395,797,23754,19995,43749,54,61,116,0,0,0,4,21,26,30,39,73,10,13,17,9,3,15,108,138,243,0,0,0,6,11,17,128,169,302,42,116,150,23,15,31,199,307,505,243,200,438,545,639,1188,21,42,62,22,20,36,6,3,12,51,62,114,559,751,1313,1789,3067,4853,266,208,477,26963,24729,51697,Port Adelaide Enfield (C)
46090,0,0,0,19,9,24,0,0,0,0,0,0,5,4,11,1803,1899,3700,167,161,328,23,0,23,12,3,18,23,9,29,30,6,36,115,117,230,2202,2210,4407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,32,26,8,39,0,0,0,0,0,0,3,0,8,7,0,9,47,49,99,352,335,691,30,34,62,2660,2639,5301,Port Augusta (C)
46300,0,0,0,3,0,10,0,0,0,0,0,0,14,19,32,2316,2139,4459,203,155,363,38,0,38,33,4,37,24,6,24,41,11,47,94,75,172,2770,2418,5183,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,17,40,31,17,48,0,0,0,0,0,0,7,0,5,5,0,6,60,134,192,244,338,581,42,36,80,3151,2943,6098,Port Lincoln (C)
46450,0,0,0,115,16,123,0,0,0,0,0,0,5,3,14,2415,2196,4609,173,189,355,46,0,46,44,3,47,57,5,60,31,13,49,148,121,271,3030,2550,5577,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,23,8,33,29,8,41,0,0,0,3,0,3,0,0,0,4,4,4,102,121,225,313,432,745,32,41,76,3520,3145,6670,Port Pirie City and Dists (M)
48540,0,0,0,182,26,207,3,3,5,0,0,0,41,17,56,2953,2688,5637,256,289,542,34,0,34,57,3,55,74,7,89,35,13,47,136,166,297,3758,3213,6975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,74,4,0,4,0,0,3,83,3,82,32,15,42,109,18,125,0,0,0,0,3,3,4,3,3,3,4,11,40,73,111,498,511,1016,39,30,69,4454,3851,8309,Whyalla (C)
51470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,51,141,9,7,15,3,0,3,0,0,0,4,0,4,3,3,8,24,20,52,134,88,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,10,29,11,7,19,0,0,0,169,101,275,Carnamah (S)
51540,0,0,0,53,5,59,3,0,3,0,0,0,0,0,3,701,636,1336,54,98,157,31,3,34,16,11,31,36,38,71,34,16,54,168,178,348,1096,994,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,6,11,3,9,13,7,12,0,0,0,0,0,0,3,0,3,0,0,6,112,100,206,319,272,593,36,31,70,1577,1404,2982,Carnarvon (S)
46510,29,18,45,393,513,907,0,0,3,0,5,5,19,16,33,3756,2976,6732,164,347,516,46,0,46,44,15,57,162,54,219,38,14,54,110,104,213,4769,4053,8820,16,11,26,0,0,0,0,0,0,5,5,12,0,0,0,5,0,5,21,18,36,0,0,0,3,6,8,18,14,36,3,21,25,3,7,10,31,46,80,40,31,71,93,95,187,0,3,3,8,5,14,3,3,7,11,15,22,139,202,341,339,614,957,33,19,50,5376,4994,10373,Prospect (C)
46670,0,0,0,8,9,18,0,0,0,0,0,0,0,3,3,1637,1307,2950,116,140,258,25,0,25,14,3,16,12,4,14,15,8,20,104,67,171,1925,1540,3467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,17,10,6,16,0,0,0,0,0,0,0,0,0,0,0,0,117,103,217,157,188,343,31,27,58,2248,1863,4109,Renmark Paringa (DC)
46860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,176,409,12,19,31,4,0,4,4,0,3,4,3,9,11,3,10,20,13,37,281,221,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,48,42,86,41,53,90,3,3,9,375,313,686,Robe (DC)
46970,0,0,0,230,15,241,0,0,0,0,0,0,3,0,3,1192,540,1730,196,43,233,0,0,0,6,0,9,4,10,11,24,4,29,40,52,93,1691,658,2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,0,10,5,0,5,16,0,16,22,0,21,38,0,43,0,0,0,3,0,3,0,0,0,5,0,5,7,33,34,150,103,250,19,11,28,1905,797,2704,Roxby Downs (M)
47140,461,620,1088,729,1116,1843,12,4,11,3,9,11,63,32,98,23322,17506,40826,1168,1680,2844,378,14,389,240,18,259,200,16,211,241,82,325,356,287,646,27176,21377,48553,165,159,331,0,0,0,11,12,23,111,147,256,15,30,41,9,3,8,301,355,657,0,0,0,3,11,9,76,178,256,26,79,107,9,8,12,108,278,391,265,92,356,674,724,1398,58,104,154,8,11,18,7,0,14,69,115,190,436,748,1179,1924,3272,5200,263,212,475,30548,26445,56992,Salisbury (C)
47290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,227,548,26,28,56,12,0,12,5,0,5,3,7,7,15,0,18,40,45,88,427,311,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,82,67,144,27,56,78,9,7,12,542,435,974,Southern Mallee (DC)
47490,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,321,236,550,21,14,39,17,0,17,0,0,0,8,0,4,10,3,15,44,33,80,418,291,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,46,54,98,68,69,135,17,8,23,551,426,975,Streaky Bay (DC)
47630,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1224,881,2108,76,86,164,36,3,37,20,3,26,18,4,21,42,12,51,123,77,197,1544,1064,2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,17,14,3,17,0,0,0,0,0,0,0,0,0,0,0,0,236,178,410,84,174,255,35,27,63,1909,1441,3350,Tatiara (DC)
47700,15,21,37,1505,2211,3719,9,3,15,0,7,7,42,13,58,17578,14612,32197,743,1091,1837,254,15,263,176,17,194,172,16,184,213,43,257,190,188,384,20893,18235,39132,11,6,23,0,0,0,0,0,0,14,7,21,0,0,3,0,0,0,27,17,46,0,0,0,7,12,25,214,381,595,33,94,128,19,17,33,272,503,781,157,85,240,457,612,1063,5,5,13,20,28,46,4,3,8,24,38,63,549,828,1379,1676,2933,4608,147,140,290,23747,22781,46531,Tea Tree Gully (C)
47800,0,0,3,5,0,7,0,0,0,0,0,0,0,0,0,733,574,1309,39,34,73,32,0,32,15,6,15,10,6,16,35,13,45,120,80,198,984,710,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,20,17,8,25,0,0,0,0,0,0,3,0,3,3,0,3,191,155,340,70,114,187,22,8,28,1284,995,2280,The Coorong (DC)
47980,101,87,184,504,635,1137,0,0,0,221,225,448,28,27,56,5430,4955,10388,280,572,851,36,0,36,90,16,108,549,276,830,65,32,95,383,384,770,7689,7211,14900,17,13,27,0,0,0,8,8,10,4,7,9,3,3,7,9,0,9,41,30,68,0,0,0,15,25,40,16,27,38,12,22,32,17,12,26,57,87,145,76,73,153,169,190,361,6,11,17,10,10,18,7,6,12,24,24,54,454,554,1007,607,1198,1807,41,41,85,8986,9224,18213,Unley (C)
48050,4,0,4,3,4,9,0,0,0,0,0,0,7,5,10,1551,1461,3012,78,120,190,19,0,14,19,4,24,24,0,31,22,6,33,76,59,139,1802,1663,3467,0,0,0,0,0,0,0,0,0,3,8,14,0,0,0,0,0,0,3,8,11,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,3,16,9,27,25,17,44,0,0,0,0,0,0,0,0,3,0,0,3,143,189,330,255,386,640,27,25,51,2247,2284,4530,Victor Harbor (C)
48130,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,943,732,1669,70,49,117,40,0,37,7,0,7,9,7,16,29,4,39,104,78,181,1205,869,2075,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,19,18,7,21,0,0,0,0,0,0,0,0,0,0,0,3,160,125,282,103,192,296,32,15,45,1514,1208,2723,Wakefield (DC)
