lga_code16,p_m1_tram_inc_lr_15_24,p_m1_tram_inc_lr_25_34,p_m1_tram_inc_lr_35_44,p_m1_tram_inc_lr_45_54,p_m1_tram_inc_lr_55_64,p_m1_tram_inc_lr_65_74,p_m1_tram_inc_lr_75ov,p_m1_tram_inc_lr_tot,p_m1_taxi_15_24,p_m1_taxi_25_34,p_m1_taxi_35_44,p_m1_taxi_45_54,p_m1_taxi_55_64,p_m1_taxi_65_74,p_m1_taxi_75ov,p_m1_taxi_tot,p_m1_carasdriv_15_24,p_m1_carasdriv_25_34,p_m1_carasdriv_35_44,p_m1_carasdriv_45_54,p_m1_carasdriv_55_64,p_m1_carasdriv_65_74,p_m1_carasdriv_75ov,p_m1_carasdriv_tot,p_m1_caraspas_15_24,p_m1_caraspas_25_34,p_m1_caraspas_35_44,p_m1_caraspas_45_54,p_m1_caraspas_55_64,p_m1_caraspas_65_74,p_m1_caraspas_75ov,p_m1_caraspas_tot,p_m1_truck_15_24,p_m1_truck_25_34,p_m1_truck_35_44,p_m1_truck_45_54,p_m1_truck_55_64,p_m1_truck_65_74,p_m1_truck_75ov,p_m1_truck_tot,p_m1_mbikescoot_15_24,p_m1_mbikescoot_25_34,p_m1_mbikescoot_35_44,p_m1_mbikescoot_45_54,p_m1_mbikescoot_55_64,p_m1_mbikescoot_65_74,p_m1_mbikescoot_75ov,p_m1_mbikescoot_tot,p_m1_bicycle_15_24,p_m1_bicycle_25_34,p_m1_bicycle_35_44,p_m1_bicycle_45_54,p_m1_bicycle_55_64,p_m1_bicycle_65_74,p_m1_bicycle_75ov,p_m1_bicycle_tot,p_m1_other_15_24,p_m1_other_25_34,p_m1_other_35_44,p_m1_other_45_54,p_m1_other_55_64,p_m1_other_65_74,p_m1_other_75ov,p_m1_other_tot,p_m1_wlkonly_15_24,p_m1_wlkonly_25_34,p_m1_wlkonly_35_44,p_m1_wlkonly_45_54,p_m1_wlkonly_55_64,p_m1_wlkonly_65_74,p_m1_wlkonly_75ov,p_m1_wlkonly_tot,p_m1_tot_m1_15_24,p_m1_tot_m1_25_34,p_m1_tot_m1_35_44,p_m1_tot_m1_45_54,p_m1_tot_m1_55_64,p_m1_tot_m1_65_74,p_m1_tot_m1_75ov,p_m1_tot_m1_tot,p_m2_trnbus_15_24,p_m2_trnbus_25_34,p_m2_trnbus_35_44,p_m2_trnbus_45_54,p_m2_trnbus_55_64,p_m2_trnbus_65_74,p_m2_trnbus_75ov,p_m2_trnbus_tot,p_m2_trnfer_15_24,p_m2_trnfer_25_34,p_m2_trnfer_35_44,p_m2_trnfer_45_54,p_m2_trnfer_55_64,p_m2_trnfer_65_74,p_m2_trnfer_75ov,p_m2_trnfer_tot,p_m2_trntrm_inc_lr_15_24,p_m2_trntrm_inc_lr_25_34,p_m2_trntrm_inc_lr_35_44,p_m2_trntrm_inc_lr_45_54,p_m2_trntrm_inc_lr_55_64,p_m2_trntrm_inc_lr_65_74,p_m2_trntrm_inc_lr_75ov,p_m2_trntrm_inc_lr_tot,p_m2_trncarasdriv_15_24,p_m2_trncarasdriv_25_34,p_m2_trncarasdriv_35_44,p_m2_trncarasdriv_45_54,p_m2_trncarasdriv_55_64,p_m2_trncarasdriv_65_74,p_m2_trncarasdriv_75ov,p_m2_trncarasdriv_tot,p_m2_trncaraspas_15_24,p_m2_trncaraspas_25_34,p_m2_trncaraspas_35_44,p_m2_trncaraspas_45_54,p_m2_trncaraspas_55_64,p_m2_trncaraspas_65_74,p_m2_trncaraspas_75ov,p_m2_trncaraspas_tot,p_m2_trnoth_15_24,p_m2_trnoth_25_34,p_m2_trnoth_35_44,p_m2_trnoth_45_54,p_m2_trnoth_55_64,p_m2_trnoth_65_74,p_m2_trnoth_75ov,p_m2_trnoth_tot,p_m2_train_and_tot_15_24,p_m2_train_and_tot_25_34,p_m2_train_and_tot_35_44,p_m2_train_and_tot_45_54,p_m2_train_and_tot_55_64,p_m2_train_and_tot_65_74,p_m2_train_and_tot_75ov,p_m2_train_and_tot_tot,p_m2_busfer_15_24,p_m2_busfer_25_34,p_m2_busfer_35_44,p_m2_busfer_45_54,p_m2_busfer_55_64,p_m2_busfer_65_74,p_m2_busfer_75ov,p_m2_busfer_tot,p_m2_bustrm_inc_lr_15_24,p_m2_bustrm_inc_lr_25_34,p_m2_bustrm_inc_lr_35_44,p_m2_bustrm_inc_lr_45_54,p_m2_bustrm_inc_lr_55_64,p_m2_bustrm_inc_lr_65_74,p_m2_bustrm_inc_lr_75ov,p_m2_bustrm_inc_lr_tot,p_m2_buscarasdriv_15_24,p_m2_buscarasdriv_25_34,p_m2_buscarasdriv_35_44,p_m2_buscarasdriv_45_54,p_m2_buscarasdriv_55_64,p_m2_buscarasdriv_65_74,p_m2_buscarasdriv_75ov,p_m2_buscarasdriv_tot,p_m2_buscaraspas_15_24,p_m2_buscaraspas_25_34,p_m2_buscaraspas_35_44,p_m2_buscaraspas_45_54,p_m2_buscaraspas_55_64,p_m2_buscaraspas_65_74,p_m2_buscaraspas_75ov,p_m2_buscaraspas_tot,p_m2_busoth_15_24,p_m2_busoth_25_34,p_m2_busoth_35_44,p_m2_busoth_45_54,p_m2_busoth_55_64,p_m2_busoth_65_74,p_m2_busoth_75ov,p_m2_busoth_tot,p_m2_bustot_15_24,p_m2_bustot_25_34,p_m2_bustot_35_44,p_m2_bustot_45_54,p_m2_bustot_55_64,p_m2_bustot_65_74,p_m2_bustot_75ov,p_m2_bustot_tot,p_m2_other_m2_15_24,p_m2_other_m2_25_34,p_m2_other_m2_35_44,p_m2_other_m2_45_54,p_m2_other_m2_55_64,p_m2_other_m2_65_74,p_m2_other_m2_75ov,p_m2_other_m2_tot,p_m2_tot_m2_15_24,p_m2_tot_m2_25_34,p_m2_tot_m2_35_44,p_m2_tot_m2_45_54,p_m2_tot_m2_55_64,p_m2_tot_m2_65_74,p_m2_tot_m2_75ov,p_m2_tot_m2_tot,lga_name16
18400,0,0,0,0,0,0,0,0,3,9,0,0,3,0,0,12,996,1533,1736,1684,1120,219,23,7305,259,76,64,67,37,11,0,517,25,45,91,65,60,14,4,302,8,4,3,7,7,0,0,34,6,4,5,3,0,0,0,17,8,14,13,14,11,4,0,59,67,49,50,55,63,32,6,316,1385,1745,1957,1904,1311,275,36,8615,4,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,0,17,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,6,5,3,9,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,13,17,7,11,12,7,0,0,48,25,16,18,15,10,0,0,94,Wollondilly (A)
18450,0,0,0,0,3,0,0,8,22,31,12,18,16,11,0,105,7157,10968,12793,13920,9035,1323,120,55318,1677,713,533,536,445,95,11,4010,29,96,122,154,117,27,3,555,44,94,79,101,87,6,0,399,63,101,137,173,80,7,0,562,21,49,69,66,66,19,4,289,657,617,445,426,282,76,18,2516,10378,13217,14531,15751,10393,1604,157,66033,32,44,24,31,15,9,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,27,31,21,3,0,120,13,11,12,7,5,0,0,48,12,9,8,7,8,0,0,38,72,87,65,77,52,10,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,11,14,8,0,0,64,36,21,14,9,10,0,0,83,4,11,5,4,3,0,0,31,74,38,28,25,19,0,0,181,104,84,78,84,49,9,0,407,246,208,169,186,115,21,0,956,Wollongong (C)
18500,0,0,0,0,0,0,0,3,9,16,23,15,11,4,0,76,890,2230,1998,1904,1333,545,106,9010,134,130,83,103,78,37,7,574,4,10,17,21,11,5,0,68,34,99,48,45,19,3,0,249,21,62,37,23,11,0,0,158,14,39,22,39,33,16,4,163,315,421,263,225,210,104,27,1563,1992,4142,2966,2679,1937,781,160,14640,225,342,151,94,67,36,3,907,0,6,0,0,8,0,0,15,0,3,0,0,0,0,0,3,19,29,17,21,21,3,0,117,9,18,3,4,7,0,0,50,9,9,3,0,4,3,0,21,260,411,180,128,105,41,3,1118,3,6,3,3,0,0,0,14,0,0,0,0,0,0,0,7,4,3,4,3,3,0,0,23,8,11,3,3,0,0,0,24,0,8,3,0,5,0,0,19,12,25,17,11,7,3,0,80,16,13,19,16,14,4,0,86,288,447,222,159,121,45,3,1280,Woollahra (A)
18710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,316,391,436,494,356,112,20,2128,91,20,18,17,15,3,3,160,3,8,21,26,15,16,3,89,0,6,0,0,7,0,0,18,3,4,0,0,0,0,0,12,0,7,7,10,10,5,8,41,39,28,30,45,60,29,3,244,464,467,512,587,468,168,32,2690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,9,0,0,24,3,3,3,9,9,0,0,24,Yass Valley (A)
19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,27,31,29,17,0,143,0,3,0,4,3,0,0,12,0,0,0,3,0,0,0,7,0,3,4,5,3,0,0,19,11,14,15,7,6,0,0,56,5,3,5,0,0,6,0,15,14,13,26,19,28,9,3,109,42,64,79,71,74,30,3,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,4,Unincorporated NSW
20110,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,257,353,545,763,657,121,8,2703,92,32,21,31,27,5,3,210,0,4,6,10,10,0,0,33,0,0,3,8,7,0,0,29,13,13,9,13,13,0,0,62,4,3,6,7,4,3,0,37,73,50,62,68,71,22,3,353,447,459,654,901,785,164,16,3433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,12,8,3,0,0,35,4,4,12,14,6,0,0,40,Alpine (S)
20260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,293,577,655,859,612,131,22,3160,116,52,35,43,28,6,0,284,0,3,3,7,13,7,3,30,0,0,3,0,0,0,0,5,6,10,4,3,3,0,0,24,0,4,3,8,7,5,0,23,55,33,37,42,71,29,12,275,490,681,745,967,733,179,39,3832,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,0,7,3,0,0,16,3,4,0,8,3,0,0,20,Ararat (RC)
20570,0,0,0,0,4,0,0,8,17,32,21,19,21,3,0,113,4454,6852,7361,7808,5554,964,99,33088,1197,331,218,252,192,43,0,2230,3,22,23,59,41,9,3,169,21,14,17,32,23,0,3,110,31,49,65,90,68,10,0,310,10,20,31,36,29,11,0,140,265,243,218,249,244,48,10,1281,6169,7665,8029,8609,6219,1093,124,37907,0,7,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,13,9,0,0,0,44,0,0,0,3,0,0,0,3,0,7,0,4,3,0,0,14,9,25,21,14,6,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,12,33,5,3,0,3,0,0,45,0,0,0,0,0,0,0,3,39,5,8,3,3,0,0,68,37,53,31,40,22,3,0,200,87,86,58,64,34,4,0,344,Ballarat (C)
20660,7,24,7,0,0,0,0,38,3,14,14,21,12,0,3,68,2872,6093,5834,6670,4800,1059,91,27420,707,287,160,187,182,58,12,1587,3,17,23,48,32,10,3,140,15,24,18,23,19,0,0,110,43,70,102,77,44,3,0,340,20,32,34,38,25,18,6,167,393,272,171,206,142,34,3,1233,4407,7248,6569,7485,5427,1227,117,32483,53,71,34,30,22,12,0,212,0,0,0,0,0,0,0,0,19,22,12,7,3,0,0,71,11,23,17,18,23,3,0,97,20,7,6,6,0,0,0,37,8,14,9,5,3,0,0,37,114,135,73,61,56,12,0,458,0,0,0,0,0,0,0,0,10,20,4,5,4,0,0,50,0,3,9,3,3,0,0,21,27,3,0,4,3,0,0,37,3,3,0,0,0,0,0,8,41,25,13,19,11,0,0,110,32,40,36,41,39,4,0,187,186,201,123,119,103,20,0,754,Banyule (C)
20740,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,6,620,1125,1430,1684,1371,285,41,6555,209,60,46,50,45,7,3,416,3,11,12,13,19,8,3,66,0,3,11,5,9,6,0,31,20,15,11,15,13,0,0,87,4,3,13,13,11,7,0,51,107,64,63,91,97,35,7,459,981,1288,1584,1875,1569,352,58,7717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,7,6,4,11,6,7,0,30,11,8,3,11,6,7,0,41,Bass Coast (S)
20830,0,0,3,0,0,0,0,0,0,6,0,0,3,3,0,18,1419,1973,2124,2554,1918,379,57,10424,443,107,51,71,56,18,3,749,6,21,20,20,34,10,0,119,8,12,9,9,10,3,0,56,3,11,6,14,8,0,0,44,5,7,16,10,15,14,4,78,83,81,82,120,142,53,16,572,2010,2247,2330,2824,2195,488,82,12172,3,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,6,3,0,0,17,11,0,0,3,0,0,0,19,0,0,0,0,0,0,0,3,22,7,4,6,6,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,3,0,3,3,0,0,11,18,13,13,15,7,3,0,76,44,26,22,25,19,3,0,135,Baw Baw (S)
20910,11,13,3,0,0,0,0,31,7,9,4,9,3,5,0,36,2116,4068,4001,4711,3039,905,95,18931,422,177,81,117,94,21,4,931,3,16,15,16,26,7,0,84,11,19,16,21,15,0,0,78,80,69,49,61,36,9,0,296,14,23,30,47,27,22,3,167,307,109,87,175,122,57,11,874,3284,4924,4450,5288,3451,1054,115,22567,57,54,42,30,23,10,0,225,0,0,0,0,0,0,0,0,22,38,15,4,4,3,0,90,11,19,6,21,18,3,0,79,12,13,6,3,0,0,0,35,9,24,12,3,3,0,0,53,122,145,82,67,55,17,3,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,14,3,3,6,3,0,0,0,21,3,0,0,0,0,0,0,4,6,15,6,3,5,0,0,37,27,26,23,32,16,4,0,128,156,180,113,105,76,19,3,651,Bayside (C)
21010,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,6,360,510,644,898,780,169,19,3374,111,29,22,20,26,0,3,210,0,8,5,13,8,4,0,37,0,4,6,5,4,0,0,21,6,6,8,11,12,4,0,45,5,3,7,5,13,3,0,35,41,28,15,46,68,28,13,240,525,591,711,999,910,205,36,3982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,3,3,4,6,0,0,23,4,7,5,7,10,0,0,33,Benalla (RC)
21110,441,500,187,133,118,43,6,1431,10,23,26,25,28,4,0,117,4227,10673,10194,10482,6761,1828,197,44360,790,474,273,275,243,89,3,2149,8,29,23,39,41,19,3,159,32,45,60,49,30,3,0,212,96,228,191,163,104,4,0,796,23,38,80,61,65,25,10,312,697,697,417,390,378,133,14,2726,7099,14249,12216,12122,8118,2225,243,56284,131,202,125,63,57,13,4,599,0,0,0,0,0,0,0,0,139,326,125,66,56,16,0,729,57,139,112,95,56,14,0,476,47,69,15,17,23,0,0,171,17,37,21,9,15,9,0,102,390,770,397,261,204,48,4,2074,0,0,0,0,0,0,0,0,43,43,29,10,14,3,0,142,3,10,10,4,3,0,0,26,8,4,0,0,0,0,0,22,0,0,3,0,0,0,0,10,53,59,40,14,17,8,0,205,98,102,101,73,55,9,0,438,549,930,540,347,277,66,4,2710,Boroondara (C)
21180,5,9,0,3,3,0,0,19,17,60,29,29,17,4,0,158,5004,12439,12509,12145,7598,1258,97,51051,1511,649,378,435,322,73,10,3383,31,121,115,127,101,29,3,524,17,50,40,49,18,3,0,184,29,48,62,50,28,3,0,223,27,66,90,68,51,12,0,308,169,133,93,128,110,17,6,650,7225,13963,13561,13217,8352,1435,113,57871,88,104,49,46,35,4,3,329,0,0,0,0,0,0,0,0,9,30,4,3,6,0,0,52,11,27,24,21,10,8,0,98,12,13,5,4,3,0,0,40,4,13,5,10,0,0,0,38,127,181,93,92,54,16,3,559,0,0,0,0,0,0,0,0,3,6,3,3,0,0,0,14,4,4,3,13,3,0,0,28,39,7,3,3,3,0,0,59,7,3,7,0,0,0,0,13,49,18,18,17,13,0,0,113,59,116,80,63,47,10,0,368,235,306,182,171,109,20,3,1039,Brimbank (C)
21270,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,111,216,263,358,324,81,11,1356,35,17,0,7,11,0,0,70,0,6,6,8,9,3,3,35,0,0,0,0,3,0,0,5,5,3,0,11,3,3,0,23,0,3,3,13,14,4,0,42,41,29,43,71,82,12,5,284,190,265,322,468,452,111,23,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,10,0,4,0,0,3,0,0,10,Buloke (S)
21370,0,3,0,0,0,0,0,6,0,4,3,7,3,0,0,16,1203,1835,2092,2619,2008,422,56,10221,345,88,62,62,53,14,3,624,4,8,23,28,27,10,0,106,13,11,21,32,39,5,0,111,27,12,23,30,31,0,3,120,5,5,9,18,28,13,3,88,137,94,111,173,170,65,11,774,1740,2058,2351,2969,2357,533,83,12091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,13,21,10,16,9,0,4,74,13,21,15,16,9,0,4,73,Campaspe (S)
21450,3,0,0,0,0,0,0,3,3,5,0,0,0,0,0,15,2357,3601,3452,3603,2283,480,57,15841,801,162,90,101,78,18,4,1264,19,42,41,60,61,19,4,249,7,13,6,19,4,0,0,53,22,9,14,7,16,0,0,62,3,19,28,26,15,11,4,122,122,60,86,115,102,40,13,534,3437,3981,3742,3974,2588,588,80,18396,15,14,10,4,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,3,4,0,0,37,4,7,4,0,0,0,0,18,0,0,0,0,3,0,0,7,33,26,25,11,13,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,12,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,22,37,29,27,15,14,0,0,123,78,57,49,35,29,4,0,254,Cardinia (S)
21610,4,4,3,3,0,0,0,14,13,35,18,16,12,0,0,97,6538,10650,10347,10515,6278,1197,95,45616,2226,519,301,368,246,42,9,3712,30,128,147,135,117,25,0,583,11,25,26,21,17,0,0,109,27,24,21,16,3,0,0,91,25,80,90,97,50,8,3,351,294,141,116,180,135,28,8,897,9586,11848,11192,11452,6936,1324,117,52449,69,53,28,13,17,3,0,187,0,0,0,0,0,0,0,0,4,12,0,4,0,0,0,17,21,17,10,9,4,3,0,68,20,3,0,0,0,0,0,26,4,6,6,9,0,0,0,21,113,90,46,38,24,6,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,4,0,0,0,24,63,12,7,3,0,0,0,87,3,0,0,0,0,0,0,7,74,13,19,6,4,0,0,120,93,87,66,82,30,0,0,361,280,192,125,122,59,11,0,793,Casey (C)
21670,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,315,432,537,785,591,108,15,2783,105,26,19,22,23,3,5,207,0,4,5,3,7,9,0,31,0,0,0,0,0,0,0,7,3,7,0,6,10,3,0,31,0,0,3,3,7,0,0,17,38,26,29,43,52,17,3,214,473,504,607,873,690,137,31,3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,20,5,4,3,3,3,0,0,21,Central Goldfields (S)
21750,0,0,0,0,0,0,0,0,3,6,0,0,6,0,0,15,742,1196,1272,1532,1148,244,47,6179,239,64,43,35,30,18,3,431,3,5,8,15,11,10,0,49,6,9,5,12,0,3,0,40,20,15,11,27,19,0,0,97,5,7,8,11,8,5,3,51,105,77,79,102,119,35,11,531,1130,1387,1441,1734,1347,312,66,7411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,11,7,0,0,46,19,7,5,10,10,0,0,51,Colac-Otway (S)
21830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,494,687,755,1018,801,173,29,3953,110,37,33,40,27,12,0,258,0,6,18,8,14,5,4,56,5,12,25,29,6,7,3,80,11,4,7,10,3,0,0,33,8,7,16,18,7,7,0,72,63,57,87,157,145,37,11,556,693,810,945,1274,1016,242,44,5032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,3,8,3,0,0,32,11,7,7,6,7,0,0,32,Corangamite (S)
21890,166,195,90,45,36,5,3,546,10,26,26,16,9,4,0,92,3329,7296,7282,7706,5163,1012,119,31908,787,425,198,238,194,56,10,1913,3,33,42,47,32,16,3,171,15,31,36,32,18,0,0,138,122,258,231,142,90,9,3,853,12,38,45,43,32,9,3,191,318,388,237,252,162,30,13,1402,5247,9328,8489,8754,5905,1177,149,39047,94,132,60,51,34,7,0,384,0,0,0,0,0,0,0,0,17,47,19,16,4,3,0,103,22,26,21,20,16,3,0,101,6,12,3,3,0,0,0,32,6,11,14,16,3,0,0,55,147,232,122,100,62,15,4,683,0,0,0,0,0,0,0,0,51,61,32,22,13,3,0,189,8,3,10,10,4,0,0,29,25,10,11,4,3,0,0,55,6,3,0,0,3,0,0,14,92,85,49,32,24,7,0,283,59,74,60,57,24,6,3,278,298,389,229,187,108,31,3,1243,Darebin (C)
22110,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,19,1051,1717,2044,2706,2269,496,66,10359,354,103,73,78,87,13,8,718,0,11,22,32,36,18,4,131,3,8,4,10,8,7,3,50,28,20,19,23,27,6,0,120,8,20,18,17,23,18,3,110,93,123,86,148,167,50,9,687,1572,2008,2290,3026,2625,619,103,12248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,13,16,22,20,26,12,0,106,20,15,22,24,26,10,0,119,East Gippsland (S)
22170,0,0,0,0,0,0,0,0,10,15,6,3,3,0,0,45,3687,6614,6807,7616,5122,1031,99,30977,1199,299,185,215,191,40,9,2139,14,49,50,96,65,19,4,292,12,21,16,20,19,0,0,92,45,22,44,42,21,3,0,174,17,25,27,39,28,14,0,153,230,120,92,123,118,24,6,719,5524,7351,7345,8253,5634,1160,118,35382,34,36,18,9,6,0,0,100,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,15,13,8,8,8,10,4,0,46,8,5,3,0,4,0,0,18,3,3,4,3,4,0,0,15,53,66,33,22,21,4,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,7,4,0,0,15,45,10,3,0,7,0,0,67,0,3,0,0,0,0,0,3,50,16,7,4,4,3,0,91,44,57,37,41,30,3,0,211,152,140,75,63,59,8,0,495,Frankston (C)
22250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,244,381,464,639,524,145,18,2410,59,16,16,9,17,8,0,112,0,3,10,14,8,3,0,38,9,6,8,8,10,0,3,38,3,3,0,6,7,3,0,26,0,3,3,10,7,4,0,29,34,22,41,61,77,20,13,274,359,432,537,746,656,187,32,2942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,4,0,0,15,3,0,0,5,4,0,0,21,Gannawarra (S)
