lga_code16,fts_nni_mng,fts_nni_pro,fts_nni_tectw,fts_nni_copsw,fts_nni_claw,fts_nni_swks,fts_nni_maopdv,fts_nni_lab,fts_nni_idns,fts_nni_tot,fts_1_149_mng,fts_1_149_pro,fts_1_149_tectw,fts_1_149_copsw,fts_1_149_claw,fts_1_149_swks,fts_1_149_maopdv,fts_1_149_lab,fts_1_149_idns,fts_1_149_tot,fts_150_299_mng,fts_150_299_pro,fts_150_299_tectw,fts_150_299_copsw,fts_150_299_claw,fts_150_299_swks,fts_150_299_maopdv,fts_150_299_lab,fts_150_299_idns,fts_150_299_tot,fts_300_399_mng,fts_300_399_pro,fts_300_399_tectw,fts_300_399_copsw,fts_300_399_claw,fts_300_399_swks,fts_300_399_maopdv,fts_300_399_lab,fts_300_399_idns,fts_300_399_tot,fts_400_499_mng,fts_400_499_pro,fts_400_499_tectw,fts_400_499_copsw,fts_400_499_claw,fts_400_499_swks,fts_400_499_maopdv,fts_400_499_lab,fts_400_499_idns,fts_400_499_tot,fts_500_649_mng,fts_500_649_pro,fts_500_649_tectw,fts_500_649_copsw,fts_500_649_claw,fts_500_649_swks,fts_500_649_maopdv,fts_500_649_lab,fts_500_649_idns,fts_500_649_tot,fts_650_799_mng,fts_650_799_pro,fts_650_799_tectw,fts_650_799_copsw,fts_650_799_claw,fts_650_799_swks,fts_650_799_maopdv,fts_650_799_lab,fts_650_799_idns,fts_650_799_tot,fts_800_999_mng,fts_800_999_pro,fts_800_999_tectw,fts_800_999_copsw,fts_800_999_claw,fts_800_999_swks,fts_800_999_maopdv,fts_800_999_lab,fts_800_999_idns,fts_800_999_tot,fts_1000_1249_mng,fts_1000_1249_pro,fts_1000_1249_tectw,fts_1000_1249_copsw,fts_1000_1249_claw,fts_1000_1249_swks,fts_1000_1249_maopdv,fts_1000_1249_lab,fts_1000_1249_idns,fts_1000_1249_tot,fts_1250_1499_mng,fts_1250_1499_pro,fts_1250_1499_tectw,fts_1250_1499_copsw,fts_1250_1499_claw,fts_1250_1499_swks,fts_1250_1499_maopdv,fts_1250_1499_lab,fts_1250_1499_idns,fts_1250_1499_tot,fts_1500_1749_mng,fts_1500_1749_pro,fts_1500_1749_tectw,fts_1500_1749_copsw,fts_1500_1749_claw,fts_1500_1749_swks,fts_1500_1749_maopdv,fts_1500_1749_lab,fts_1500_1749_idns,fts_1500_1749_tot,fts_1750_1999_mng,fts_1750_1999_pro,fts_1750_1999_tectw,fts_1750_1999_copsw,fts_1750_1999_claw,fts_1750_1999_swks,fts_1750_1999_maopdv,fts_1750_1999_lab,fts_1750_1999_idns,fts_1750_1999_tot,fts_2000_2999_mng,fts_2000_2999_pro,fts_2000_2999_tectw,fts_2000_2999_copsw,fts_2000_2999_claw,fts_2000_2999_swks,fts_2000_2999_maopdv,fts_2000_2999_lab,fts_2000_2999_idns,fts_2000_2999_tot,fts_3000mo_mng,fts_3000mo_pro,fts_3000mo_tectw,fts_3000mo_copsw,fts_3000mo_claw,fts_3000mo_swks,fts_3000mo_maopdv,fts_3000mo_lab,fts_3000mo_idns,fts_3000mo_tot,fts_pins_mng,fts_pins_pro,fts_pins_tectw,fts_pins_copsw,fts_pins_claw,fts_pins_swks,fts_pins_maopdv,fts_pins_lab,fts_pins_idns,fts_pins_tot,fts_tot_mng,fts_tot_pro,fts_tot_tectw,fts_tot_copsw,fts_tot_claw,fts_tot_swks,fts_tot_maopdv,fts_tot_lab,fts_tot_idns,fts_tot_tot,pts_nni_mng,pts_nni_pro,pts_nni_tectw,pts_nni_copsw,pts_nni_claw,pts_nni_swks,pts_nni_maopdv,pts_nni_lab,pts_nni_idns,pts_nni_tot,pts_1_149_mng,pts_1_149_pro,pts_1_149_tectw,pts_1_149_copsw,pts_1_149_claw,pts_1_149_swks,pts_1_149_maopdv,pts_1_149_lab,pts_1_149_idns,pts_1_149_tot,pts_150_299_mng,pts_150_299_pro,pts_150_299_tectw,pts_150_299_copsw,pts_150_299_claw,pts_150_299_swks,pts_150_299_maopdv,pts_150_299_lab,pts_150_299_idns,pts_150_299_tot,pts_300_399_mng,pts_300_399_pro,pts_300_399_tectw,pts_300_399_copsw,pts_300_399_claw,pts_300_399_swks,pts_300_399_maopdv,pts_300_399_lab,pts_300_399_idns,pts_300_399_tot,lga_name16
21750,0,0,0,3,0,11,0,5,0,24,6,0,15,38,4,139,0,66,6,276,3,0,7,14,0,21,0,24,0,64,0,0,3,7,0,12,0,5,0,28,0,0,3,5,0,0,0,3,0,16,0,0,0,4,0,3,0,5,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,8,9,0,27,73,9,184,0,116,9,434,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,9,0,0,4,0,3,0,0,0,0,11,Colac-Otway (S)
21830,0,0,0,7,0,3,0,8,0,13,3,0,11,30,0,94,3,75,0,217,4,0,0,12,4,13,0,6,0,45,3,0,3,4,0,3,0,4,0,20,0,0,0,10,0,4,0,3,0,19,0,0,3,3,0,6,0,6,0,11,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,14,0,17,66,6,117,7,108,4,343,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,0,0,0,0,3,0,0,0,11,0,0,3,0,0,4,0,4,0,10,Corangamite (S)
21890,3,4,3,14,3,31,0,15,3,77,6,63,17,197,53,734,20,221,9,1317,5,37,32,184,57,409,16,114,11,871,14,25,20,123,37,202,20,76,3,510,7,19,16,67,37,118,17,50,0,336,9,15,16,60,23,58,10,24,3,211,6,7,3,19,10,19,5,10,0,93,0,4,0,13,11,3,0,3,0,38,0,0,3,7,4,3,0,3,0,18,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,25,0,6,3,53,54,178,113,686,228,1605,94,525,43,3534,0,0,0,4,0,0,0,0,0,8,0,0,3,14,4,25,0,12,0,50,3,3,0,13,9,27,4,8,0,72,0,8,18,16,7,13,0,13,0,68,Darebin (C)
22110,0,0,0,4,0,9,3,13,3,31,4,0,4,61,3,224,3,99,12,416,3,3,3,17,0,36,0,21,0,72,0,0,0,4,0,8,0,4,0,18,0,0,0,9,0,3,0,0,0,19,6,0,3,3,0,3,0,4,0,17,0,0,5,3,0,3,0,0,0,8,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,9,8,22,102,11,290,8,140,18,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,13,0,0,4,6,0,4,0,0,0,17,0,0,8,6,0,8,0,5,0,28,East Gippsland (S)
22170,0,0,0,4,3,28,0,12,0,58,14,17,15,259,27,796,20,387,17,1556,12,14,14,128,26,288,18,109,6,614,12,6,14,47,33,140,7,36,5,298,6,10,7,32,13,72,3,28,0,173,5,4,12,28,10,34,0,8,0,100,4,0,5,8,3,18,0,9,0,49,3,6,0,8,0,0,0,0,0,20,0,4,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,4,0,7,3,31,0,15,10,66,58,66,66,521,128,1403,56,609,42,2959,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,18,0,8,0,37,0,3,6,26,0,31,3,12,0,91,0,0,33,18,0,23,0,6,3,81,Frankston (C)
22250,0,0,0,0,0,0,0,3,5,10,0,0,0,17,0,44,0,24,0,92,3,3,3,8,3,6,0,3,0,24,3,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,24,6,55,0,37,3,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,Gannawarra (S)
22830,0,0,3,3,0,16,0,14,3,45,7,5,8,99,31,466,3,181,10,815,4,3,5,37,9,130,3,55,6,250,3,3,0,18,13,28,3,10,0,85,0,8,10,9,6,16,3,9,0,60,4,9,3,4,3,10,0,5,0,39,3,6,3,3,8,4,0,3,0,27,0,5,3,6,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,0,11,0,0,3,3,0,16,0,4,10,31,19,43,38,189,78,693,14,285,29,1388,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,9,0,3,0,20,0,3,0,3,0,3,0,3,0,16,0,3,22,8,0,3,0,4,0,39,Greater Shepparton (C)
22910,0,0,0,0,0,0,0,5,0,3,0,3,3,31,0,43,0,18,0,103,0,0,0,16,0,4,0,10,0,30,0,0,0,8,0,0,0,6,0,17,0,0,0,6,0,0,0,0,0,10,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,8,71,9,58,0,39,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,Hepburn (S)
22980,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,0,15,0,40,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,24,0,22,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Hindmarsh (S)
23110,0,0,0,7,5,13,6,8,3,36,4,23,17,156,33,362,12,164,7,770,4,16,8,85,20,142,11,60,0,341,3,3,12,54,7,64,9,28,3,181,3,3,3,28,16,40,6,21,3,123,0,5,11,13,10,25,8,6,3,85,5,0,7,8,5,4,4,4,0,35,0,3,0,4,3,0,7,4,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,3,0,21,25,50,58,364,102,658,58,298,21,1633,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,10,0,20,0,0,8,8,0,12,3,7,0,43,0,3,16,11,3,7,3,3,0,43,Hobsons Bay (C)
23190,0,0,0,4,0,8,0,7,0,17,0,0,7,51,4,124,3,87,6,277,0,0,7,11,4,27,0,19,0,66,0,0,0,3,0,3,0,9,0,16,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,12,0,0,3,3,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,3,21,70,7,172,3,122,6,412,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,6,0,5,4,0,0,0,0,3,0,15,0,0,7,3,3,0,0,0,0,15,Horsham (RC)
23270,7,3,0,9,9,36,0,20,11,105,19,40,29,241,47,936,21,404,24,1781,8,30,26,170,46,514,46,197,4,1037,7,15,24,101,49,214,22,103,12,548,9,11,27,48,24,105,43,88,8,356,9,6,20,38,11,63,31,49,0,226,5,9,12,21,19,31,14,30,3,152,3,6,9,7,20,8,3,14,6,81,0,4,0,3,8,3,0,3,0,25,0,3,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,14,6,51,0,8,9,95,83,128,158,671,230,1963,191,928,74,4417,0,0,0,3,0,0,0,0,0,7,0,3,4,21,0,30,3,12,0,73,3,0,15,12,3,40,7,15,0,95,4,4,38,19,11,31,8,20,8,141,Hume (C)
23350,0,0,0,0,0,3,0,6,0,11,0,0,3,37,3,57,0,36,0,147,3,0,0,4,0,13,0,5,0,30,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,56,5,83,4,56,3,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,Indigo (S)
23430,0,3,0,19,3,28,0,15,7,73,17,70,31,443,51,1145,39,433,17,2253,28,45,26,238,61,599,39,177,10,1228,13,26,28,109,33,252,29,77,7,570,11,19,22,58,24,152,22,67,0,377,5,10,27,46,9,104,14,37,3,253,4,8,19,12,7,24,4,26,4,111,3,7,0,5,9,13,8,14,0,56,3,0,6,4,0,4,0,4,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,14,5,0,0,18,3,39,0,14,7,90,92,195,157,953,211,2355,156,872,64,5057,0,0,3,4,0,0,0,0,0,6,0,3,6,11,6,35,3,9,0,73,0,0,18,26,7,45,3,13,0,111,4,0,28,28,12,39,0,8,0,115,Kingston (C) (Vic.)
23670,3,0,4,19,4,31,5,19,0,92,22,52,41,388,55,1125,28,445,21,2173,21,50,17,252,47,490,35,210,3,1127,17,15,20,86,26,207,20,78,5,476,8,22,14,66,17,120,6,54,0,306,17,8,15,37,23,50,7,22,0,180,8,11,12,12,7,9,0,14,0,86,3,7,3,14,0,3,3,0,0,29,0,4,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,11,3,26,0,8,13,76,97,179,131,883,188,2076,115,849,48,4559,0,0,0,0,0,0,0,0,0,7,0,0,14,12,4,44,3,17,0,87,4,4,16,21,11,43,0,19,0,121,0,0,47,17,12,27,3,13,0,110,Knox (C)
23810,3,0,0,9,3,18,0,10,6,51,9,13,5,102,23,499,10,206,11,879,3,3,3,62,12,150,8,47,3,292,5,8,4,40,12,44,0,14,0,128,0,3,8,31,0,26,0,5,0,82,0,7,8,15,9,10,0,0,0,47,3,0,6,6,4,4,0,0,0,24,0,0,3,4,5,0,0,0,0,20,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,0,7,0,27,22,39,48,271,68,772,18,299,28,1563,0,0,0,0,0,0,0,0,0,3,0,0,3,11,3,11,3,0,0,35,0,3,6,5,7,16,3,8,0,47,0,0,21,9,0,6,0,9,0,47,Latrobe (C) (Vic.)
23940,0,0,0,0,0,3,0,0,0,4,0,0,0,6,0,23,0,28,0,55,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,33,0,35,3,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Loddon (S)
24130,0,0,0,3,0,14,0,8,0,32,3,3,13,110,13,221,6,148,5,526,3,3,10,45,5,62,4,35,0,172,0,0,3,24,3,26,3,23,0,85,5,3,6,14,0,7,3,8,0,50,0,5,0,12,3,3,0,0,0,29,0,3,4,9,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,9,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,6,0,3,0,23,11,19,48,229,28,349,17,232,11,941,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,4,0,19,0,0,3,5,0,11,0,5,0,26,0,0,5,3,0,3,0,3,0,21,Macedon Ranges (S)
24210,0,3,0,10,0,26,0,4,3,62,8,66,28,332,46,696,15,238,8,1437,11,27,18,180,43,481,12,122,3,887,8,13,19,81,25,216,3,53,0,421,4,6,25,53,16,116,3,32,4,259,12,11,16,33,8,63,3,23,0,171,5,0,3,4,10,22,0,6,0,52,6,4,0,3,4,4,0,0,0,26,3,3,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,13,0,34,0,7,3,63,66,134,107,715,155,1669,38,495,22,3398,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,17,0,10,0,52,0,0,8,12,7,48,0,14,0,91,0,0,15,7,3,27,0,0,0,58,Manningham (C)
24250,0,0,0,0,0,0,0,0,0,4,0,0,8,22,3,29,0,31,0,109,0,0,4,6,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,21,28,3,44,3,38,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,Mansfield (S)
24330,0,0,4,5,3,30,0,5,7,58,11,31,14,183,46,602,9,138,15,1046,11,32,19,166,37,435,11,86,4,795,6,17,18,82,27,194,12,47,3,412,7,11,15,47,17,144,9,33,0,285,8,4,11,33,22,80,12,19,0,202,4,3,6,16,4,29,3,11,0,74,0,8,0,3,6,3,3,3,3,31,0,0,0,3,3,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,8,5,25,0,3,9,46,56,109,85,555,172,1538,62,361,38,2977,0,0,3,0,0,0,0,3,0,3,0,0,0,9,3,18,0,9,0,31,3,3,7,10,8,30,4,3,0,75,0,3,18,11,3,30,3,7,0,74,Maribyrnong (C)
24410,0,0,0,15,3,31,0,7,3,58,3,48,14,301,60,824,12,362,15,1640,17,20,18,200,47,422,14,140,8,876,14,15,17,97,31,203,7,44,3,426,8,7,12,54,18,98,5,28,0,241,3,5,16,46,11,57,9,14,3,163,4,3,8,25,4,21,0,6,0,70,3,3,3,9,3,4,0,3,0,33,0,4,0,6,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,3,39,3,11,3,72,62,118,91,760,179,1704,45,612,30,3597,0,0,0,0,0,3,0,0,0,7,3,3,0,13,3,25,0,7,0,57,0,3,13,21,5,34,0,14,0,85,4,0,37,21,4,33,3,10,0,109,Maroondah (C)
24600,7,36,9,80,28,88,3,52,41,351,52,336,65,963,336,1183,25,564,109,3631,61,391,110,1148,548,1256,26,530,89,4161,58,268,158,733,398,879,40,501,41,3080,55,227,119,582,358,532,27,364,37,2302,48,256,103,404,335,425,19,211,19,1813,41,176,59,188,166,167,3,73,18,894,19,105,26,97,130,64,8,26,4,477,19,71,13,44,49,23,0,11,10,238,6,24,3,16,19,6,0,3,0,78,9,19,3,12,10,4,3,3,3,56,0,0,0,3,0,0,0,5,0,12,0,3,0,7,3,5,0,3,0,21,0,7,0,5,3,8,0,3,4,25,3,21,12,61,24,79,0,29,60,286,380,1935,683,4344,2404,4724,157,2371,424,17423,0,0,0,7,5,3,0,0,4,30,8,23,12,43,27,40,0,27,8,175,7,25,23,93,59,77,7,66,10,361,10,31,56,104,61,85,4,65,12,435,Melbourne (C)
24650,0,3,0,12,3,33,3,12,4,75,5,20,11,169,17,503,13,229,10,971,3,9,10,87,17,240,8,95,3,476,3,3,12,41,12,73,4,40,0,196,3,3,12,29,3,36,3,9,3,107,6,5,8,17,6,27,3,9,0,72,0,0,0,0,8,6,3,6,0,22,0,0,0,0,7,0,0,3,0,6,0,0,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,25,0,12,3,50,28,44,61,367,79,948,40,411,21,1994,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,10,0,8,0,33,0,4,8,11,4,19,0,9,0,48,3,3,16,3,3,12,0,3,0,42,Melton (C)
24780,0,0,4,6,0,16,0,13,0,42,3,11,11,69,12,385,5,116,9,631,0,4,9,25,5,104,0,35,3,186,0,0,0,21,3,20,0,9,0,56,0,0,3,10,0,15,0,3,0,39,0,0,9,3,0,8,0,9,0,27,0,0,0,3,0,5,0,3,0,17,0,6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,13,0,9,3,28,8,25,40,145,29,578,10,197,13,1046,0,0,4,0,0,0,0,0,0,4,0,0,3,3,0,8,0,3,0,20,0,3,6,4,0,10,0,3,0,21,0,0,11,3,3,3,0,3,0,24,Mildura (RC)
24850,0,0,0,3,0,10,0,3,6,21,4,3,17,52,9,212,3,121,6,424,0,7,3,22,4,62,0,30,3,134,0,0,4,18,7,20,0,8,0,60,0,0,3,7,0,5,0,3,0,32,0,0,0,4,0,3,0,3,0,19,0,0,0,0,3,3,9,0,0,13,0,0,0,10,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,3,21,15,15,27,115,27,331,15,178,14,739,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,4,0,16,0,0,6,4,0,7,0,3,0,26,0,0,3,4,0,6,0,3,0,20,Mitchell (S)
24900,0,0,0,5,0,3,0,6,8,18,0,0,11,31,7,171,4,103,8,332,0,0,3,13,3,32,0,11,0,74,0,0,0,4,0,5,0,3,0,18,0,0,3,3,0,0,0,0,0,9,0,0,3,4,8,3,0,0,0,20,0,0,0,6,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,24,9,4,19,71,15,226,4,134,14,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,7,0,3,3,0,0,5,0,4,0,17,3,3,7,7,0,5,0,3,0,27,Moira (S)
24970,0,12,3,21,19,37,6,8,13,112,15,204,40,553,116,883,27,330,34,2196,22,124,58,382,134,472,34,156,15,1402,14,78,51,188,94,227,28,106,8,784,8,53,39,106,75,124,19,72,9,511,15,70,35,72,67,75,13,37,6,396,9,32,19,29,23,16,11,11,4,156,0,22,8,27,16,7,7,6,0,98,3,16,4,21,9,0,3,0,0,56,0,0,0,3,0,0,0,4,0,7,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,5,0,9,7,15,3,35,3,8,9,93,93,619,270,1412,559,1884,160,752,107,5851,0,0,3,0,0,0,0,0,0,10,0,9,5,14,7,19,0,8,0,61,0,15,14,24,10,26,0,21,0,111,4,11,25,12,10,22,7,20,3,106,Monash (C)
