lga_code16,m_vietnam_om_uie,m_vietnam_cfw,m_vietnam_es_ns,m_vietnam_tot,m_zimbabwe_e,m_zimbabwe_om_ie,m_zimbabwe_om_uie,m_zimbabwe_cfw,m_zimbabwe_es_ns,m_zimbabwe_tot,m_elsewhere_e,m_elsewhere_om_ie,m_elsewhere_om_uie,m_elsewhere_cfw,m_elsewhere_es_ns,m_elsewhere_tot,m_cob_ns_e,m_cob_ns_om_ie,m_cob_ns_om_uie,m_cob_ns_cfw,m_cob_ns_es_ns,m_cob_ns_tot,m_tot_e,m_tot_om_ie,m_tot_om_uie,m_tot_cfw,m_tot_es_ns,m_tot_tot,f_australia_e,f_australia_om_ie,f_australia_om_uie,f_australia_cfw,f_australia_es_ns,f_australia_tot,f_canada_e,f_canada_om_ie,f_canada_om_uie,f_canada_cfw,f_canada_es_ns,f_canada_tot,f_china_e,f_china_om_ie,f_china_om_uie,f_china_cfw,f_china_es_ns,f_china_tot,f_croatia_e,f_croatia_om_ie,f_croatia_om_uie,f_croatia_cfw,f_croatia_es_ns,f_croatia_tot,f_egypt_e,f_egypt_om_ie,f_egypt_om_uie,f_egypt_cfw,f_egypt_es_ns,f_egypt_tot,f_fiji_e,f_fiji_om_ie,f_fiji_om_uie,f_fiji_cfw,f_fiji_es_ns,f_fiji_tot,f_fyrom_e,f_fyrom_om_ie,f_fyrom_om_uie,f_fyrom_cfw,f_fyrom_es_ns,f_fyrom_tot,f_germany_e,f_germany_om_ie,f_germany_om_uie,f_germany_cfw,f_germany_es_ns,f_germany_tot,f_greece_e,f_greece_om_ie,f_greece_om_uie,f_greece_cfw,f_greece_es_ns,f_greece_tot,f_hongkong_e,f_hongkong_om_ie,f_hongkong_om_uie,f_hongkong_cfw,f_hongkong_es_ns,f_hongkong_tot,f_india_e,f_india_om_ie,f_india_om_uie,f_india_cfw,f_india_es_ns,f_india_tot,f_indonesia_e,f_indonesia_om_ie,f_indonesia_om_uie,f_indonesia_cfw,f_indonesia_es_ns,f_indonesia_tot,f_iran_e,f_iran_om_ie,f_iran_om_uie,f_iran_cfw,f_iran_es_ns,f_iran_tot,f_iraq_e,f_iraq_om_ie,f_iraq_om_uie,f_iraq_cfw,f_iraq_es_ns,f_iraq_tot,f_ireland_e,f_ireland_om_ie,f_ireland_om_uie,f_ireland_cfw,f_ireland_es_ns,f_ireland_tot,f_italy_e,f_italy_om_ie,f_italy_om_uie,f_italy_cfw,f_italy_es_ns,f_italy_tot,f_japan_e,f_japan_om_ie,f_japan_om_uie,f_japan_cfw,f_japan_es_ns,f_japan_tot,f_koreasouth_e,f_koreasouth_om_ie,f_koreasouth_om_uie,f_koreasouth_cfw,f_koreasouth_es_ns,f_koreasouth_tot,f_lebanon_e,f_lebanon_om_ie,f_lebanon_om_uie,f_lebanon_cfw,f_lebanon_es_ns,f_lebanon_tot,f_malaysia_e,f_malaysia_om_ie,f_malaysia_om_uie,f_malaysia_cfw,f_malaysia_es_ns,f_malaysia_tot,f_malta_e,f_malta_om_ie,f_malta_om_uie,f_malta_cfw,f_malta_es_ns,f_malta_tot,f_netherlands_e,f_netherlands_om_ie,f_netherlands_om_uie,f_netherlands_cfw,f_netherlands_es_ns,f_netherlands_tot,f_nz_e,f_nz_om_ie,f_nz_om_uie,f_nz_cfw,f_nz_es_ns,f_nz_tot,f_pakistan_e,f_pakistan_om_ie,f_pakistan_om_uie,f_pakistan_cfw,f_pakistan_es_ns,f_pakistan_tot,f_philippines_e,f_philippines_om_ie,f_philippines_om_uie,f_philippines_cfw,f_philippines_es_ns,f_philippines_tot,f_poland_e,f_poland_om_ie,f_poland_om_uie,f_poland_cfw,f_poland_es_ns,f_poland_tot,f_singapore_e,f_singapore_om_ie,f_singapore_om_uie,f_singapore_cfw,f_singapore_es_ns,f_singapore_tot,f_sthafrica_e,f_sthafrica_om_ie,f_sthafrica_om_uie,f_sthafrica_cfw,f_sthafrica_es_ns,f_sthafrica_tot,f_srilanka_e,f_srilanka_om_ie,f_srilanka_om_uie,f_srilanka_cfw,lga_name16
24850,0,0,0,5,4,0,0,0,0,3,75,12,7,3,0,93,91,13,18,4,13,134,4097,510,507,126,117,5356,3993,200,303,107,67,4666,5,3,0,0,0,11,21,3,0,3,0,30,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,17,0,3,0,0,27,3,0,3,0,0,3,4,0,0,0,0,8,46,9,0,5,0,58,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0,0,7,11,0,0,0,0,15,7,0,0,0,0,17,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,18,8,0,0,0,0,7,10,0,0,0,0,11,60,7,4,0,0,71,0,3,0,0,0,7,37,0,0,0,0,47,5,0,0,0,0,3,4,0,0,0,0,4,15,3,0,0,0,20,7,0,0,0,Mitchell (S)
24900,0,0,0,0,0,0,0,0,0,0,76,6,7,0,0,92,93,20,30,7,13,156,3753,612,768,277,103,5516,3502,247,329,207,54,4351,14,0,0,0,0,14,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,3,0,12,0,0,0,0,0,0,3,0,0,0,0,4,49,3,0,0,0,50,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,10,7,3,3,3,0,18,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,0,6,4,0,0,0,17,75,8,8,4,0,93,3,0,0,0,0,3,50,3,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,0,0,0,Moira (S)
24970,54,11,13,932,87,9,3,0,0,94,3349,301,221,41,43,3950,404,45,33,0,28,516,47939,4479,2859,506,457,56243,26671,736,749,168,145,28476,142,3,0,0,0,140,2283,352,162,168,18,2982,101,6,0,0,0,107,124,6,6,0,0,142,162,0,7,0,0,173,53,3,0,0,0,58,205,3,4,0,6,218,274,16,22,6,3,323,369,21,31,5,0,428,2313,72,61,22,18,2482,279,20,16,0,3,325,136,6,3,0,0,146,38,0,0,0,0,41,154,8,6,0,0,160,211,11,11,4,3,240,186,10,5,6,3,208,214,19,23,14,3,273,60,9,3,0,0,68,1061,53,69,18,6,1205,25,0,0,0,0,31,84,0,0,0,0,85,972,27,24,3,8,1033,71,3,0,0,0,75,767,7,4,0,3,783,187,9,18,3,0,217,285,12,13,3,0,319,427,16,17,6,0,458,1338,34,68,15,Monash (C)
25060,46,13,3,349,12,4,3,0,0,21,724,97,95,18,14,943,149,28,28,3,17,232,12790,2276,1572,248,210,17083,11733,661,759,200,124,13477,33,3,4,3,0,41,257,41,28,24,0,352,37,6,3,0,0,46,47,10,0,0,0,58,52,0,0,0,0,55,58,8,0,3,0,66,46,3,7,0,0,60,68,11,5,3,3,89,61,7,11,0,0,87,505,16,6,9,3,536,46,0,0,0,0,51,28,3,4,0,0,35,30,3,3,0,0,31,35,4,8,0,0,45,241,29,25,12,10,308,44,3,4,0,0,50,33,6,0,0,0,34,30,3,7,0,0,37,112,8,4,0,3,122,64,3,0,0,3,75,15,3,0,0,0,17,270,14,21,4,3,310,13,5,3,0,0,17,287,0,4,0,3,298,39,3,4,0,0,41,30,8,3,0,0,39,52,3,3,0,0,60,128,3,7,4,Moonee Valley (C)
25150,5,0,0,36,0,0,0,0,0,0,65,9,12,5,0,97,42,15,6,3,3,68,2479,524,433,131,65,3637,2658,177,204,135,31,3205,4,4,0,0,0,8,19,0,4,0,0,22,3,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,3,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,43,3,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,3,0,0,9,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,10,0,3,0,0,12,10,0,0,0,0,16,44,6,9,4,0,58,4,0,0,0,0,4,21,0,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,3,5,3,3,0,0,12,6,0,0,0,Moorabool (S)
25250,40,7,10,329,11,0,3,0,0,20,1061,166,147,20,16,1406,210,44,42,7,25,322,14014,2577,2545,301,278,19711,10338,545,1032,144,93,12151,36,3,3,0,0,45,325,60,41,28,0,455,40,3,3,0,0,48,55,16,10,0,0,86,70,3,0,4,0,75,47,0,3,0,0,57,41,0,10,0,4,63,138,17,18,9,4,187,38,5,3,0,0,49,585,23,17,4,0,632,60,4,4,0,0,72,45,0,3,0,0,46,72,10,11,4,7,105,52,3,4,0,0,61,349,28,25,14,4,424,51,0,3,0,0,53,38,0,3,3,0,45,189,13,43,10,6,268,113,11,17,3,0,140,42,0,3,0,0,46,20,0,3,0,0,21,279,17,41,4,3,343,85,17,41,8,0,148,313,3,3,0,3,323,41,0,5,0,0,39,36,4,4,0,0,44,47,3,8,3,0,63,174,14,9,4,Moreland (C)
25340,8,0,0,42,16,0,0,0,0,17,515,79,81,22,7,697,228,48,65,4,31,386,16087,3361,3056,430,313,23244,17209,1286,1658,488,187,20832,46,7,8,3,0,61,85,19,10,11,3,131,15,3,3,0,0,22,10,0,3,0,0,17,31,0,0,0,0,39,8,0,0,0,0,11,64,11,13,0,3,93,23,9,5,5,0,35,14,4,4,3,0,23,189,12,7,0,0,212,29,0,0,0,0,31,4,0,0,0,0,7,0,0,0,0,0,7,83,9,8,8,0,108,42,4,14,0,0,63,28,0,3,4,0,34,13,0,0,0,0,17,0,0,3,0,0,4,45,4,3,3,3,52,16,3,3,0,0,19,52,8,11,7,0,75,428,32,31,12,9,516,8,0,0,0,0,7,189,3,7,5,3,195,15,3,8,0,0,27,20,0,3,0,0,21,109,5,10,0,3,130,44,3,6,0,Mornington Peninsula (S)
17100,15,12,8,506,7,0,0,0,0,11,1145,93,84,7,13,1348,133,11,12,0,12,165,11103,1377,785,128,142,13529,3465,138,113,26,33,3778,7,0,0,0,0,12,628,67,45,27,3,765,11,0,3,0,0,13,20,8,0,0,0,24,66,4,0,0,3,74,21,0,0,0,0,21,20,0,0,0,0,22,23,3,4,0,0,27,76,6,3,0,0,89,340,21,9,3,4,382,71,0,6,0,0,75,27,3,0,0,0,32,11,0,0,0,0,18,30,3,0,0,4,36,48,8,0,3,0,61,17,0,4,0,0,20,320,48,63,15,12,455,77,10,8,5,3,106,55,5,0,0,3,68,13,0,0,0,0,11,6,0,0,0,0,6,137,3,3,0,3,148,22,0,4,0,0,26,349,3,0,0,0,353,14,0,0,0,0,14,13,0,0,0,0,18,33,0,0,0,0,38,105,11,9,4,Strathfield (A)
17150,42,8,3,228,29,0,0,0,0,29,1453,215,140,26,21,1855,202,42,27,3,19,297,22949,4678,3175,400,322,31514,22420,1510,1793,341,175,26242,78,10,15,0,0,102,568,78,86,34,7,768,43,7,7,0,0,55,109,14,9,5,0,139,115,4,3,0,0,124,107,4,6,4,0,125,103,18,17,0,0,136,64,8,13,6,0,90,119,17,9,0,0,145,282,12,14,0,0,312,156,10,5,0,5,173,33,0,0,0,0,35,15,4,0,0,3,20,105,21,10,0,0,137,81,11,8,3,0,109,50,0,14,0,0,69,66,9,6,0,0,88,79,7,6,5,3,109,115,9,14,0,0,138,15,0,0,0,0,18,41,6,7,0,0,54,564,44,44,14,3,665,19,4,0,0,0,20,444,11,6,3,3,461,64,8,7,0,0,77,48,4,15,0,0,64,186,10,21,0,7,229,28,0,4,0,Sutherland Shire (A)
17200,124,25,26,3134,416,30,13,3,3,465,22200,1233,965,104,206,24706,1564,150,97,15,130,1955,234141,17113,10895,1059,1800,265009,113554,2803,2996,318,635,120304,1067,30,26,3,0,1130,14631,792,457,166,74,16120,310,7,3,0,3,322,389,11,11,0,0,414,1579,12,6,4,20,1621,486,8,9,0,4,512,1144,36,45,6,0,1233,398,9,23,4,4,443,3576,85,82,17,14,3771,7496,122,57,17,30,7725,3412,58,39,16,25,3550,771,24,13,6,8,817,271,10,3,0,0,282,2114,39,29,3,14,2198,975,29,25,9,10,1050,1678,41,52,10,12,1787,2594,162,100,37,33,2929,563,30,23,8,3,620,2632,75,76,4,13,2799,101,0,0,0,0,103,383,17,12,0,0,419,6099,181,151,17,48,6495,384,6,4,6,6,407,6130,36,43,16,33,6257,745,23,31,6,0,804,991,15,32,5,10,1045,2498,93,60,5,12,2663,1436,10,13,3,Sydney (C)
17310,7,0,0,30,10,0,0,0,0,10,178,6,12,0,9,203,178,15,32,4,9,243,9785,864,1307,332,188,12481,9858,348,726,289,114,11334,17,0,0,0,0,22,32,3,9,0,0,41,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,12,0,0,0,0,0,0,18,0,0,0,0,21,3,0,3,0,0,3,9,0,6,0,0,13,57,6,0,0,0,65,4,0,3,0,0,7,3,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,35,0,4,0,0,34,0,0,0,0,0,5,16,0,0,0,0,21,0,0,0,0,0,0,11,3,3,0,0,17,101,6,9,3,0,113,3,0,0,0,0,3,128,0,3,0,3,131,3,0,0,0,0,3,7,0,0,0,0,7,38,3,4,0,0,48,8,0,0,0,Tamworth Regional (A)
17350,3,0,0,3,0,0,0,0,0,0,6,3,0,0,0,12,19,0,5,0,3,25,725,89,245,89,18,1162,838,36,143,56,9,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temora (A)
17400,0,0,0,3,0,0,0,0,0,0,11,4,3,3,0,26,20,3,5,5,3,37,621,68,253,120,32,1095,626,35,130,103,25,923,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,14,0,3,0,0,22,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tenterfield (A)
22310,14,6,0,176,34,8,0,0,0,40,1001,346,313,39,28,1722,87,24,24,3,13,152,11499,2600,2104,284,168,16658,10158,693,1034,165,62,12107,50,6,7,4,0,68,541,120,64,48,3,779,24,0,0,0,0,26,26,8,3,0,0,40,49,0,0,0,0,55,3,3,0,0,0,7,84,11,11,0,3,110,79,7,16,6,0,113,81,0,9,3,0,96,870,22,24,19,4,948,76,3,3,0,0,80,30,0,6,0,0,40,7,0,0,0,0,10,67,3,5,0,0,78,71,3,13,0,0,90,91,7,12,3,0,111,103,12,14,9,0,135,18,0,5,0,0,21,188,12,16,8,0,219,9,0,0,0,0,13,25,0,0,0,0,32,362,27,34,0,3,432,27,0,3,0,0,32,319,6,3,7,0,330,96,15,25,3,0,141,62,4,9,0,0,75,433,47,95,12,6,593,258,9,11,0,Glen Eira (C)
22410,0,0,0,3,3,0,0,0,0,5,35,0,0,0,0,38,90,7,14,9,6,124,3128,261,511,175,63,4131,2641,120,283,124,47,3221,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,13,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,3,0,0,11,48,3,3,0,0,53,0,0,0,0,0,0,35,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,15,3,0,0,0,Glenelg (S)
22490,0,0,0,3,3,0,0,0,0,3,18,3,4,0,0,31,31,10,12,0,7,57,1019,274,337,125,33,1789,939,118,164,97,17,1333,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,16,0,8,0,4,24,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Golden Plains (S)
22620,3,0,0,80,9,0,0,0,0,14,304,18,11,5,3,343,286,35,43,8,18,388,17899,1839,1717,322,263,22038,18555,683,958,301,188,20690,31,0,0,0,0,31,65,13,4,10,0,87,4,0,0,0,0,3,10,3,0,0,0,14,16,0,0,0,0,11,0,0,0,0,0,0,33,0,0,0,0,40,7,0,4,0,0,6,6,3,0,0,0,12,173,8,10,0,0,195,26,3,0,0,0,26,10,0,0,0,0,10,3,0,0,0,0,3,27,0,0,0,0,29,10,0,0,0,0,12,7,0,0,0,0,12,12,0,0,0,0,11,3,0,0,0,0,4,39,3,0,0,0,48,4,0,0,0,0,3,29,3,6,0,0,31,174,3,13,4,0,197,4,3,0,0,0,8,137,4,4,0,0,145,0,0,0,0,0,3,11,0,0,0,0,11,60,0,3,3,0,65,30,0,3,0,Greater Bendigo (C)
22670,201,39,29,2095,96,4,3,0,0,98,5468,529,521,104,101,6726,616,61,41,10,55,788,51189,4520,2659,483,643,59494,18211,549,301,143,157,19360,47,0,3,0,0,58,1079,139,74,53,5,1353,150,4,9,0,0,166,72,14,5,0,0,90,215,9,7,6,5,238,75,13,5,0,8,98,125,14,3,0,3,148,127,12,14,0,0,155,165,11,5,0,3,183,1863,71,53,19,17,2023,115,4,10,0,0,140,84,4,3,0,0,93,20,0,10,0,0,33,93,0,3,0,0,100,115,7,3,3,3,135,42,3,4,0,0,49,67,4,11,3,0,81,59,3,8,0,0,74,380,20,9,3,3,415,30,0,3,0,0,27,62,8,0,0,0,75,854,12,12,0,19,899,101,4,20,0,0,122,804,10,10,0,3,832,176,7,13,3,6,206,125,3,3,0,0,138,290,10,5,0,0,310,1138,68,80,19,Greater Dandenong (C)
22750,23,12,0,153,46,3,4,0,0,53,972,88,83,22,20,1177,499,65,54,13,51,685,36796,4094,3558,521,467,45431,37233,1379,1962,538,328,41442,104,0,6,4,0,112,272,37,39,27,0,376,121,10,14,4,3,150,13,0,0,0,0,12,42,0,3,0,0,44,79,3,9,0,0,86,125,6,19,0,3,154,22,3,9,0,0,33,44,0,0,0,0,45,469,24,18,15,0,524,45,4,3,4,0,59,58,4,4,0,0,69,13,0,0,0,3,15,139,7,3,0,0,145,113,7,7,5,0,136,31,0,6,0,0,34,30,3,0,0,0,32,10,0,3,0,0,14,130,7,5,0,0,151,18,3,0,3,0,26,90,7,9,0,0,108,552,25,37,8,4,625,17,3,3,0,0,23,392,8,3,0,10,415,64,0,9,0,0,72,47,3,9,0,0,60,154,10,8,0,0,175,82,3,4,0,Greater Geelong (C)
25430,0,0,0,3,0,0,0,0,0,0,89,7,7,0,0,102,57,5,13,3,4,87,2596,274,534,109,57,3577,2274,108,326,86,34,2831,5,0,0,0,0,7,4,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,15,0,0,0,0,0,0,4,0,0,0,0,5,16,3,0,0,0,22,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,11,4,0,0,0,0,4,6,0,0,0,0,8,36,3,10,0,0,52,0,0,0,0,0,0,37,0,0,0,3,43,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,0,0,11,0,0,3,0,Mount Alexander (S)
25490,0,0,0,3,0,0,0,0,0,0,32,0,3,0,0,31,53,12,28,7,5,110,2324,333,820,243,80,3799,1396,141,329,180,38,2078,3,0,0,0,0,8,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,17,35,8,3,7,0,51,0,0,0,0,0,0,13,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,16,0,0,0,0,Moyne (S)
25620,0,0,0,4,0,0,0,0,0,0,28,0,4,0,0,33,23,14,13,6,3,49,1240,277,392,128,37,2078,1323,120,179,78,23,1729,3,0,0,0,0,10,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,3,4,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,25,0,3,0,0,31,0,0,0,0,0,0,13,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,6,6,0,0,0,0,5,3,0,0,0,Murrindindi (S)
25710,9,0,0,37,7,0,0,0,0,11,101,27,21,3,0,150,45,18,19,4,11,94,3864,1266,920,130,65,6249,4485,488,600,139,48,5762,14,3,3,0,0,17,51,13,11,7,0,83,6,0,0,0,0,10,0,0,0,3,0,6,6,0,0,0,0,7,9,3,0,0,0,20,11,3,10,3,0,26,17,0,0,0,0,16,6,4,0,0,0,14,70,8,5,3,0,89,10,0,0,0,0,14,12,0,0,0,0,12,7,0,0,0,0,7,9,0,0,0,0,16,35,9,3,3,0,49,4,0,0,0,0,3,3,3,0,0,0,9,3,4,0,0,0,8,33,7,7,0,0,47,9,0,0,0,0,8,13,4,4,0,0,20,64,10,13,5,0,92,6,3,0,0,0,12,28,0,0,0,0,33,7,0,3,0,0,10,5,0,3,0,0,11,40,3,11,0,0,53,24,0,3,0,Nillumbik (S)
25810,0,0,0,3,0,0,0,0,0,3,44,4,3,3,0,51,29,3,7,3,3,49,1740,229,306,145,42,2460,1669,85,143,85,24,2011,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,18,0,3,0,0,22,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,Northern Grampians (S)
25900,29,10,3,522,46,6,0,0,0,58,2537,295,190,23,48,3096,262,55,27,3,21,372,34188,4662,2427,375,330,41986,17992,1177,1217,199,125,20713,145,9,13,0,0,160,1020,109,40,37,4,1210,43,4,5,0,0,54,52,3,3,0,0,62,93,3,0,0,0,96,55,6,0,0,3,66,146,22,18,0,3,187,112,16,14,4,0,145,174,4,0,0,0,186,1283,28,25,13,9,1361,249,8,6,3,0,267,68,0,5,0,0,76,24,0,3,0,0,24,209,8,3,0,0,218,134,11,14,3,3,164,117,5,7,0,0,129,141,3,11,0,0,155,19,10,7,0,0,32,452,17,15,7,0,491,26,3,0,0,0,26,62,3,10,3,0,69,1031,41,50,0,4,1128,50,4,0,0,0,55,506,8,8,7,3,531,121,7,21,3,0,149,137,11,7,0,0,150,289,17,16,3,0,320,340,5,7,0,Port Phillip (C)
25990,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,13,16,4,3,9,0,33,673,128,189,135,23,1144,556,42,68,72,13,751,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,Pyrenees (S)
26080,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,7,376,61,75,18,6,543,519,43,53,19,7,639,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Queenscliffe (B)
26170,3,0,0,8,3,0,0,0,0,3,36,4,16,0,0,51,76,21,29,11,6,137,3463,538,1138,277,95,5513,3294,233,602,253,61,4432,9,0,0,0,0,8,17,0,0,3,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,4,0,23,0,0,0,0,0,4,0,0,0,0,0,0,23,0,3,0,0,29,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,8,8,0,3,0,0,18,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,24,0,9,3,0,39,65,11,12,3,0,87,0,0,0,0,0,0,40,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,20,3,0,0,0,South Gippsland (S)
